location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13111,2020-05-29,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,2,0,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,5,8,,-19,,4.2,8.12,13.16,4.76,5.04,4.48,,9.52,,,10.08,4.2,6.16,,4.76,,6.44,16.23,6.16,10.08,,5.04,4.48,36.67,5.6,11.2,5.88,5.6,,22.938889,17.627778,28.988889,0.550333,,17.944444,73.661146
US_GA_13111,2020-05-30,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,0,0,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,9,,,-5,,,5.83,15.82,8.05,6.66,6.38,,4.16,,,9.71,,3.89,,3.89,5.27,5.55,17.21,4.16,11.38,,4.44,,39.41,5.55,14.15,5.83,9.99,5.0,22.683333,16.45,29.066667,1.1684,,16.444444,67.98558
US_GA_13111,2020-05-31,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,1,0,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,15,,,-10,,6.02,10.04,14.92,5.45,6.02,6.02,,4.88,,4.02,13.77,4.59,4.02,,5.45,,4.59,19.22,5.16,10.04,,6.6,,43.6,5.16,14.63,11.19,9.75,,21.277778,14.388889,28.638889,0.0,,13.005556,59.574789
US_GA_13111,2020-06-01,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,2,0,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,17,,,-18,,5.66,5.37,17.82,5.94,4.81,6.79,,5.94,,3.96,9.9,,3.96,,5.66,,11.31,21.21,4.81,13.58,,,4.53,42.42,4.24,16.4,6.5,4.53,7.64,20.811111,13.783333,28.244444,0.0,,11.883333,56.953239
US_GA_13111,2020-06-02,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,1,0,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,15,22,,-19,,,8.94,16.73,9.23,,6.92,,5.48,,,10.39,,,,,6.06,8.94,25.1,7.79,12.12,,,5.48,43.28,5.77,16.16,6.64,4.62,4.91,22.266667,14.294444,29.883333,0.0,,15.511111,65.758524
US_GA_13111,2020-06-03,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,2,0,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,19,18,,-20,,5.46,8.63,14.96,8.63,8.63,6.33,4.32,6.33,,4.32,12.66,6.33,6.04,,5.75,,7.48,21.57,,12.37,,,9.78,37.11,5.75,11.79,6.62,8.92,4.32,23.988889,16.327778,31.216667,0.0,,18.111111,69.832561
US_GA_13111,2020-06-04,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,1,0,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,17,27,,-23,,5.51,5.51,15.07,8.41,6.96,6.09,5.51,5.51,,5.51,11.02,,5.22,,4.35,4.35,10.44,22.32,5.8,13.62,,5.22,6.38,39.43,7.54,12.47,10.15,4.64,5.8,24.455556,18.166667,31.477778,0.169333,,18.822222,71.023591
US_GA_13111,2020-06-05,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,-1,0,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,8,24,,-22,,,10.29,17.33,4.88,4.06,5.69,,5.15,,3.79,11.38,,5.42,,7.04,,5.15,22.21,8.67,17.06,5.15,,6.77,38.19,5.15,18.96,6.23,6.77,5.42,24.216667,19.522222,30.611111,4.971143,,20.061111,77.89465
US_GA_13111,2020-06-06,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,2,0,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,10,,,-7,,4.09,6.55,13.65,,5.46,7.37,4.91,,,4.09,8.73,,,4.64,4.91,3.82,6.0,17.74,7.64,12.28,,7.1,8.46,40.94,,12.56,8.19,3.82,,24.55,18.766667,31.427778,2.8448,,19.505556,73.572211
US_GA_13111,2020-06-07,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,1,0,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,20,,,-8,,3.85,9.9,17.05,7.7,9.35,6.6,5.5,,,4.4,9.35,,,,4.95,,6.6,19.24,6.32,18.14,,3.85,4.95,40.96,5.77,14.3,7.7,6.6,,25.322222,19.211111,32.594444,0.0,,20.005556,72.504054
US_GA_13111,2020-06-08,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,3,0,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,18,,,-20,,8.27,4.14,16.27,8.0,6.89,4.41,3.86,6.62,,,9.93,4.69,4.14,,,4.14,9.1,23.16,6.07,16.82,,7.17,7.72,47.15,3.86,14.61,8.0,6.62,6.62,25.055556,20.077778,31.25,0.0,,20.927778,78.015002
US_GA_13111,2020-06-09,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,2,0,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,21,27,,-19,,,5.04,18.84,5.31,,8.49,3.98,8.76,,3.71,9.82,5.31,7.17,,4.78,3.71,8.49,25.21,6.63,14.07,8.23,6.1,5.31,40.34,6.1,12.47,6.9,4.78,6.1,25.311111,21.522222,30.15,2.721429,,21.294444,78.569238
US_GA_13111,2020-06-10,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,2,0,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,14,21,,-23,,5.43,8.01,15.25,5.43,7.24,6.98,5.69,6.2,,5.69,10.86,3.62,5.17,,3.88,4.14,7.75,26.11,5.95,16.28,4.14,5.69,,44.98,5.17,14.73,8.53,6.98,5.95,24.405556,21.6,30.044444,17.671143,,22.083333,87.131236
US_GA_13111,2020-06-11,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,4,0,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,23,27,,-21,,5.13,12.54,18.24,11.4,8.55,,3.99,7.41,,3.99,9.97,3.99,4.56,,7.98,4.28,7.98,23.37,7.69,11.97,6.55,6.27,5.7,41.61,4.28,14.82,9.12,5.13,,23.444444,17.738889,29.466667,7.511143,,17.988889,71.786623
US_GA_13111,2020-06-12,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,2,0,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,14,23,,-20,,,9.86,15.78,9.58,8.45,5.07,3.94,5.92,,6.48,11.55,,3.94,,4.23,6.48,7.04,23.39,8.17,14.65,4.79,4.23,5.07,43.96,,13.24,10.43,5.64,,22.877778,16.7,29.238889,0.0,,14.216667,58.865693
US_GA_13111,2020-06-13,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,0,0,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,18,,,-1,,3.87,9.67,14.37,5.25,5.8,6.63,4.7,5.8,,,10.22,4.14,,,,,4.42,21.83,6.08,17.13,6.63,,5.8,37.3,4.42,16.58,6.63,3.87,,22.772222,16.077778,29.65,0.0,,13.227778,55.353102
US_GA_13111,2020-06-14,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,2,0,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,22,,97,-2,,5.08,9.09,18.45,5.08,4.54,4.28,,5.88,,,8.82,,4.01,4.81,,,6.15,21.66,5.08,19.25,4.01,,5.35,35.83,5.62,20.05,7.75,5.62,,21.477778,16.072222,29.016667,0.834571,,15.411111,68.740771
US_GA_13111,2020-06-15,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,0,0,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,20,,,-18,,6.39,8.52,13.84,7.45,4.79,10.12,,5.06,4.26,4.26,7.99,6.12,5.32,7.19,5.06,4.26,9.32,26.35,8.25,13.31,5.59,3.73,,43.92,5.59,18.1,6.92,6.12,,19.288889,14.766667,27.25,1.74625,,14.916667,76.308549
US_GA_13111,2020-06-16,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,2,0,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,26,34,,-18,,4.41,7.72,15.44,11.3,9.1,7.99,,7.17,,,6.89,,4.69,,,4.69,8.54,23.43,4.69,17.92,4.13,4.69,6.62,45.48,6.34,14.88,10.75,5.79,5.51,18.116667,13.116667,25.116667,1.23825,,13.305556,73.878161
US_GA_13111,2020-06-17,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,1,0,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,21,30,,-18,,,9.29,16.66,7.92,7.65,5.46,4.1,6.28,4.37,6.01,14.48,6.01,6.01,,,4.64,4.92,26.5,8.74,13.39,5.46,5.19,6.28,49.44,6.28,14.21,6.01,6.83,6.28,18.383333,13.683333,23.944444,0.28575,,13.905556,75.580137
US_GA_13111,2020-06-18,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,3,0,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,18,23,,-21,,6.05,7.7,15.96,6.88,5.5,6.05,4.4,,,,8.26,4.13,4.13,,3.85,5.23,7.43,19.26,5.78,15.68,3.85,,6.33,44.58,7.15,15.96,7.98,5.78,4.95,19.961111,14.233333,26.611111,0.0254,,15.322222,74.784485
US_GA_13111,2020-06-19,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,1,0,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,15,22,,-18,,,6.15,9.36,8.29,5.35,5.61,,5.61,,,10.69,3.74,,,7.22,5.88,7.48,18.44,5.35,18.18,,4.54,5.35,36.08,4.54,12.83,7.22,5.35,8.29,21.566667,14.994444,28.855556,0.326571,,16.544444,73.496987
US_GA_13111,2020-06-20,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,1,0,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,22,,,-2,,,6.91,17.97,7.46,10.23,6.64,,,,4.15,10.51,,,4.98,,4.98,6.08,18.52,8.02,15.21,4.15,,4.15,42.3,,13.82,5.81,4.15,,23.122222,15.644444,31.2,0.3302,,16.883333,68.496126
US_GA_13111,2020-06-21,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,0,0,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,29,,,-6,,3.85,8.81,9.91,7.43,4.95,3.85,6.88,4.13,,,5.23,4.4,4.13,4.4,4.68,5.23,7.71,20.64,4.13,14.31,,3.85,9.63,37.15,4.68,12.38,6.88,5.23,5.78,23.65,16.455556,31.783333,1.566333,,18.222222,71.770412
US_GA_13111,2020-06-22,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,4,0,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,13,,,-23,,3.72,12.74,18.32,8.23,6.37,,4.51,5.84,,3.98,9.82,3.72,4.78,4.51,5.31,3.98,12.74,22.3,7.43,16.46,4.25,4.78,7.17,46.47,3.98,17.79,6.64,6.11,,22.461111,17.783333,30.85,10.631714,,19.244444,82.282732
US_GA_13111,2020-06-23,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,3,0,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,20,31,,-23,,7.08,9.18,19.66,9.18,9.7,7.34,,7.34,6.55,4.98,7.34,4.98,,4.72,3.67,,9.7,23.34,5.77,19.66,,5.77,9.7,41.95,4.72,15.99,7.34,,4.98,23.077778,18.766667,29.594444,7.982857,,20.261111,84.381939
US_GA_13111,2020-06-24,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,10,0,92,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,20,24,,-18,,5.93,7.55,11.59,8.9,7.82,5.93,,10.25,8.9,5.93,12.4,,5.66,4.31,5.12,6.74,7.82,31.01,7.28,12.94,5.93,5.12,7.01,41.25,4.31,14.56,6.2,8.36,7.28,22.711111,19.738889,28.111111,6.25475,,19.522222,82.394879
US_GA_13111,2020-06-25,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,2,0,94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,18,23,,-20,,,12.18,16.78,9.2,5.95,8.66,,7.85,5.41,4.06,8.93,5.68,5.14,,,3.79,8.12,21.65,7.58,13.26,6.76,5.41,11.09,43.29,5.68,13.53,7.31,,5.95,22.966667,19.722222,28.155556,3.556,,19.472222,80.786203
US_GA_13111,2020-06-26,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,0,0,94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,14,18,,-19,,6.1,9.81,15.38,7.42,3.71,3.98,4.24,10.34,8.22,4.24,9.02,5.04,3.71,4.77,4.77,,7.42,30.49,6.89,14.32,3.98,,5.3,41.9,6.1,12.99,7.96,6.1,4.77,22.733333,19.038889,27.788889,0.217714,,19.272222,80.99499
US_GA_13111,2020-06-27,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,0,0,94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,13,,,-4,,3.73,8.27,18.93,4.27,5.6,5.6,4.53,8.0,12.27,,9.07,,6.13,4.53,4.53,,5.07,18.67,5.87,11.47,,,5.6,42.93,4.8,14.4,6.4,4.27,5.6,22.066667,18.755556,28.127778,3.084286,,18.472222,80.219205
US_GA_13111,2020-06-28,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,0,0,94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,22,,99,-8,,9.04,9.57,16.21,8.77,,6.91,3.72,7.97,8.24,3.99,9.3,5.85,,3.99,9.04,5.58,6.64,20.47,4.25,13.02,4.52,3.99,5.85,44.92,4.25,13.82,4.52,5.05,5.32,23.966667,18.944444,31.033333,8.1915,,20.405556,80.643632
US_GA_13111,2020-06-29,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,0,0,94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,22,,,-23,,,11.96,18.6,6.38,6.64,8.24,,11.96,4.25,4.52,11.43,5.05,6.91,7.71,4.25,4.25,7.71,30.03,9.57,17.01,3.99,5.31,4.78,41.45,3.99,15.94,8.24,6.91,7.97,25.572222,20.133333,31.994444,4.8895,,21.1,76.519834
US_GA_13111,2020-06-30,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,3,0,97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,27,34,,-23,,,6.59,13.45,6.33,3.96,9.23,4.75,6.33,,4.48,9.49,3.69,5.01,,5.8,,9.23,26.38,3.69,10.81,5.54,3.69,6.86,42.46,5.01,13.71,6.07,4.22,6.07,23.444444,20.2,31.227778,0.798286,,20.044444,81.426959
US_GA_13111,2020-07-01,ChIJmUkMlOijX4gR7dXnPZaSi_U,Q493079,geoId/13111,US,United States of America,GA,Georgia,13111,Fannin County,US,USA,2,4,0,101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25332,12259,13073,2135,2555,2285,2268,2616,3810,4873,3258,1532,532848,34.86,-84.32,1014,75.825,36,34,,-22,,,6.01,11.77,11.51,6.01,6.8,4.97,6.54,3.92,7.06,10.72,,4.45,,3.92,,6.8,26.67,7.32,19.35,6.8,,6.28,39.23,4.71,13.86,7.32,3.66,6.8,22.788889,19.655556,29.355556,3.07975,,19.905556,83.977533
