location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KY_21161,2020-03-04,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,,,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,19,3,,9.14,21.33,9.14,45.32,,35.04,8.38,8.583333,0.433333,16.955556,1.298222,,-0.925926,51.602806
US_KY_21161,2020-03-05,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,,,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,15,4,10.43,8.57,21.23,11.18,37.62,,31.29,7.08,6.816667,-1.344444,16.4,0.0,,-2.54321,51.84911
US_KY_21161,2020-03-06,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,,,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,7,-5,,8.85,40.93,,61.58,6.27,30.24,,4.95,-0.444444,13.861111,0.145143,,-1.438272,63.952601
US_KY_21161,2020-03-07,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,,,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,22,-2,,,31.88,,57.57,,31.88,,2.877778,-0.772222,9.305556,0.127,,-4.54321,58.089852
US_KY_21161,2020-03-08,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,,,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,17,,8.38,9.86,32.55,,53.27,7.89,29.1,7.4,6.344444,-2.377778,18.216667,0.0,,-4.117284,47.509003
US_KY_21161,2020-03-09,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,,,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,16,-3,8.0,13.71,32.76,8.76,66.67,6.86,43.43,7.24,12.033333,3.111111,19.316667,0.0,,-0.179012,43.274744
US_KY_21161,2020-03-10,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,,,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,12,-2,5.98,10.47,30.66,,53.47,9.72,27.3,7.85,13.65,8.844444,17.461111,4.644571,,8.876543,73.138845
US_KY_21161,2020-03-11,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,,,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,21,3,,5.5,37.05,8.8,84.37,7.7,27.88,8.44,9.211111,6.611111,13.594444,2.7432,,6.308642,82.454609
US_KY_21161,2020-03-12,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,,,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,10,1,,9.07,49.48,5.67,96.32,,30.22,7.55,11.272222,4.35,19.366667,0.725714,,7.382716,77.28032
US_KY_21161,2020-03-13,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,,,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,17,-1,,6.88,37.44,10.7,69.15,8.02,27.51,7.64,12.361111,6.783333,17.344444,17.314333,,5.716049,64.342148
US_KY_21161,2020-03-14,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,,,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,3,7,,9.57,29.2,10.07,61.43,11.58,36.25,,4.838889,1.888889,9.872222,0.217714,,-1.716049,63.351906
US_KY_21161,2020-03-15,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,,,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-1,0,,13.7,34.02,,73.72,,35.91,7.56,2.755556,0.694444,6.527778,7.65175,,0.123457,83.015559
US_KY_21161,2020-03-16,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,,,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,5,-11,,8.06,33.87,,100.0,,32.66,12.1,5.216667,1.855556,8.488889,0.028222,,1.166667,75.215562
US_KY_21161,2020-03-17,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,,,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-15,-18,6.28,8.64,31.41,6.68,64.4,6.68,34.95,8.64,7.188889,4.183333,9.916667,0.544286,,4.271605,82.242756
US_KY_21161,2020-03-18,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,,,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-12,-16,6.37,11.14,31.43,,67.63,,32.22,7.56,7.405556,2.211111,15.238889,8.236857,,5.691358,89.833922
US_KY_21161,2020-03-19,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,,,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-16,-19,10.16,8.13,28.05,,56.51,,28.86,,15.988889,12.327778,19.966667,18.977429,,14.845679,93.954781
US_KY_21161,2020-03-20,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,,,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-20,-22,,15.89,23.84,,44.75,6.69,36.8,9.2,19.155556,10.438889,22.966667,21.408571,,15.037037,77.64108
US_KY_21161,2020-03-21,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,,,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-24,-22,8.14,9.94,28.02,,37.97,,27.12,,3.838889,1.411111,10.855556,2.201333,,-0.450617,74.029072
US_KY_21161,2020-03-22,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,,,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-27,-22,7.7,7.28,20.11,,46.22,,20.11,,2.783333,-1.544444,8.572222,0.0,,-2.148148,70.206993
US_KY_21161,2020-03-23,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,,,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-14,-28,,9.24,34.25,,50.41,6.54,30.4,7.31,8.233333,2.522222,11.744444,1.487714,,4.790123,79.451673
US_KY_21161,2020-03-24,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,,,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-28,-32,6.27,9.8,25.49,6.67,52.15,6.27,27.84,7.45,7.066667,1.755556,12.644444,0.653143,,3.617284,79.405656
US_KY_21161,2020-03-25,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,,,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-24,-34,10.38,14.37,22.75,,49.9,7.98,27.94,5.99,9.4,2.622222,17.288889,3.628571,,5.067901,74.350713
US_KY_21161,2020-03-26,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,,,1,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-26,-33,9.41,10.19,24.69,5.88,48.21,9.01,30.57,,12.811111,4.511111,21.666667,0.03175,,7.092593,68.435951
US_KY_21161,2020-03-27,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,1,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-29,-37,7.06,12.15,24.31,7.06,37.25,,26.66,5.88,16.583333,9.433333,22.9,0.580571,,12.351852,78.244195
US_KY_21161,2020-03-28,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,1,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-26,-26,,12.38,19.26,,33.94,,32.56,,20.255556,13.883333,26.694444,2.7305,,15.802469,76.503387
US_KY_21161,2020-03-29,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,1,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-23,-20,9.71,8.02,22.38,6.76,33.36,,38.84,,19.333333,14.7,25.166667,10.268857,,11.469136,60.337409
US_KY_21161,2020-03-30,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,1,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-19,-33,6.06,9.09,26.52,,34.86,7.2,32.21,10.99,13.038889,8.5,19.166667,0.6096,,1.419753,45.203113
US_KY_21161,2020-03-31,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,1,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-26,-41,7.3,10.94,22.62,,28.82,,29.55,,7.222222,4.911111,14.294444,0.53975,,2.012346,70.009092
US_KY_21161,2020-04-01,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,1,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-23,-35,7.19,5.68,18.18,,35.97,6.82,23.86,,7.044444,4.427778,11.461111,0.92075,,3.283951,77.02991
US_KY_21161,2020-04-02,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,1,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-20,-35,8.18,14.41,18.7,,37.4,8.57,31.94,,8.95,1.616667,15.705556,0.0,,2.728395,64.921851
US_KY_21161,2020-04-03,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,1,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-19,-36,7.13,15.45,17.43,5.94,33.66,,24.16,,10.644444,1.5,19.511111,0.0,,2.419753,57.091453
US_KY_21161,2020-04-04,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,1,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-31,-26,7.74,14.11,17.3,9.11,33.24,,26.41,,13.216667,3.088889,22.294444,0.0,,4.820988,57.201248
US_KY_21161,2020-04-05,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,1,0,2,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-30,-22,13.07,14.33,12.22,,26.14,6.32,26.98,,13.777778,6.755556,21.7,0.66675,,9.080247,74.344567
US_KY_21161,2020-04-06,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,2,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,,-36,6.77,14.73,23.49,,32.65,8.76,31.06,7.96,12.805556,7.444444,20.777778,0.3175,,8.617284,76.402996
US_KY_21161,2020-04-07,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,2,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,,-34,12.87,9.96,11.21,9.13,28.64,9.13,38.6,9.96,17.55,9.038889,25.388889,0.0254,,12.154321,70.83951
US_KY_21161,2020-04-08,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,1,0,3,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,,-39,6.62,11.68,13.62,8.56,26.47,10.51,28.41,7.79,21.45,15.111111,26.094444,0.03175,,14.864198,66.572816
US_KY_21161,2020-04-09,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,3,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,,-39,9.2,6.27,11.29,,30.11,,28.86,7.95,12.994444,8.533333,24.411111,13.824857,,4.17284,55.657944
US_KY_21161,2020-04-10,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,1,0,4,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-23,-44,7.38,7.79,6.56,6.15,21.72,8.61,28.28,6.56,5.061111,0.755556,12.8,0.689429,,-1.987654,60.602501
US_KY_21161,2020-04-11,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,1,0,5,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-26,-26,11.28,10.81,9.4,,27.27,8.46,33.85,,7.533333,0.35,16.716667,0.0762,,-1.783951,51.894126
US_KY_21161,2020-04-12,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,5,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-54,-36,7.54,,15.53,,26.62,,33.71,10.65,12.872222,6.483333,17.666667,4.354286,,4.308642,56.449834
US_KY_21161,2020-04-13,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,5,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,,-39,6.37,9.36,14.23,,26.21,6.37,27.71,,11.383333,5.655556,17.461111,26.524857,,8.82716,84.297534
US_KY_21161,2020-04-14,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,1,0,6,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,,-36,6.3,12.97,12.23,8.89,30.02,7.78,23.35,8.15,4.711111,1.761111,9.3,11.119556,,-3.296296,56.656242
US_KY_21161,2020-04-15,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,6,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,,-32,9.09,9.45,9.09,6.18,22.18,8.0,25.81,6.18,3.927778,-2.861111,12.044444,0.056444,,-3.851852,57.231318
US_KY_21161,2020-04-16,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,6,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,,-34,11.99,8.62,9.37,10.49,21.36,5.62,30.73,6.75,3.911111,-3.472222,11.494444,0.1524,,-4.0,56.496823
US_KY_21161,2020-04-17,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,6,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-21,-34,10.48,6.74,8.23,5.99,25.44,8.61,23.2,7.86,8.344444,2.116667,13.827778,0.036286,,1.364198,61.825384
US_KY_21161,2020-04-18,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,6,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-12,-25,10.68,9.79,11.13,,24.48,9.79,29.83,6.68,6.655556,2.055556,12.727778,7.801429,,1.796296,71.398972
US_KY_21161,2020-04-19,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,6,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,,-22,12.09,10.01,7.51,7.51,14.6,,35.03,,7.977778,1.416667,15.005556,0.28575,,1.969136,65.907412
US_KY_21161,2020-04-20,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,6,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,,-32,9.2,7.67,6.13,,27.61,6.9,32.59,7.67,10.922222,2.683333,18.05,0.0,,2.944444,58.331115
US_KY_21161,2020-04-21,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,6,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,,-34,9.03,9.78,11.28,9.4,25.2,,35.36,5.64,12.444444,6.811111,16.911111,0.0635,,0.777778,45.277396
US_KY_21161,2020-04-22,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,6,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,,-33,9.33,14.77,10.11,9.33,26.43,10.11,35.37,10.11,8.944444,-1.005556,20.2,0.0,,-2.246914,45.999876
US_KY_21161,2020-04-23,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,6,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,,-37,10.62,6.37,8.5,,21.95,8.5,34.7,7.79,12.488889,10.388889,16.183333,2.249714,,7.839506,73.931915
US_KY_21161,2020-04-24,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,6,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-16,-33,6.85,12.55,5.71,13.31,24.34,6.85,29.29,9.51,13.333333,10.166667,18.127778,14.151429,,10.666667,84.110878
US_KY_21161,2020-04-25,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,6,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-8,-29,,7.81,,,20.82,,42.06,,12.972222,7.494444,19.4,0.870857,,9.493827,79.57654
US_KY_21161,2020-04-26,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,6,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,,-29,7.76,6.53,,7.76,14.7,8.17,28.58,6.53,10.338889,6.861111,17.222222,12.083143,,9.111111,92.429591
US_KY_21161,2020-04-27,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,6,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,,-30,8.72,6.45,8.34,8.34,24.65,9.48,34.89,7.21,9.494444,1.338889,17.783333,4.064,,3.45679,65.789461
US_KY_21161,2020-04-28,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,6,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,,-33,13.94,9.8,,7.91,21.48,,36.92,6.78,15.822222,10.372222,23.183333,0.399143,,7.123457,56.119714
US_KY_21161,2020-04-29,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,6,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,,-34,10.53,10.89,9.44,5.44,22.5,6.53,33.02,,16.705556,11.122222,23.255556,0.181429,,9.82716,63.697958
US_KY_21161,2020-04-30,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,6,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,,-34,6.13,10.11,13.35,10.11,17.32,8.3,30.68,5.77,9.722222,7.772222,12.216667,9.506857,,7.493827,86.006985
US_KY_21161,2020-05-01,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,6,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-3,-33,8.83,7.68,6.53,7.29,23.8,6.14,26.1,8.83,10.572222,6.794444,18.094444,0.79375,,5.58642,71.476144
US_KY_21161,2020-05-02,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,6,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,-7,-21,7.69,10.85,,,23.97,7.24,32.11,,16.75,7.816667,27.005556,0.0635,,9.222222,61.349652
US_KY_21161,2020-05-03,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,6,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,,-15,11.97,8.12,,,25.22,7.7,35.06,8.12,19.388889,13.005556,26.572222,6.5405,,14.845679,76.057772
US_KY_21161,2020-05-04,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,6,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,,-29,6.35,9.13,8.73,7.94,19.85,,33.74,10.72,14.694444,6.927778,22.038889,5.225143,,8.512346,67.100312
US_KY_21161,2020-05-05,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,6,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,,-34,11.15,,,10.78,18.21,7.43,31.22,5.58,11.005556,6.966667,19.227778,3.302,,5.493827,69.661243
US_KY_21161,2020-05-06,ChIJ56HEJr5QQYgRigJFzC4V0Xc,Q491112,geoId/21161,US,United States of America,KY,Kentucky,21161,Mason County,US,USA,2,0,0,6,0,,,17192,8338,8854,2217,2228,2066,1920,2142,2427,2221,1330,641,1846557,38.6,-83.83,639,75.24,,-30,10.68,11.07,6.49,8.39,27.09,,23.66,12.21,8.733333,4.722222,14.894444,1.8034,,2.351852,64.862819
