location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_6,cumulative_confirmed_age_6,new_deceased_age_6,cumulative_deceased_age_6,new_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_6,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_WA_53049,2021-08-19,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,5,0,1231,17,15,10484,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,,-16,2,6.56,14.91,8.35,5.07,4.47,7.75,9.84,,6.26,23.55,6.56,5.37,36.97,8.94,5.67,16.308642,12.734568,21.098765,0.084667,12.824074,76.416548
US_WA_53049,2021-08-20,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,16,0,1247,17,16,10500,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,97,,-17,4,5.74,9.76,8.61,8.04,4.88,8.9,7.46,5.17,,27.84,5.17,7.46,35.58,8.32,,15.265432,13.425926,19.740741,0.084667,12.842593,83.69601
US_WA_53049,2021-08-21,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,1247,17,10,10510,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,109,,214,-3,,5.22,10.73,,4.35,5.8,6.67,7.25,,,17.11,6.09,6.67,46.69,,5.8,15.17284,13.203704,18.290123,0.22225,12.25,81.075264
US_WA_53049,2021-08-22,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,1247,17,1,10511,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,,-11,,5.36,8.52,5.05,4.73,5.05,,4.73,,5.05,17.03,6.94,6.94,32.48,4.42,,15.555556,13.351852,18.425926,0.056444,11.046296,72.273368
US_WA_53049,2021-08-23,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,24,0,1271,17,13,10524,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,,-13,3,,10.6,7.31,5.48,6.58,10.97,9.87,,,19.74,6.58,6.58,31.81,5.85,5.12,14.17284,9.876543,19.388889,0.056444,9.027778,71.357682
US_WA_53049,2021-08-24,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,14,0,1285,17,6,10530,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,70,,-17,3,6.05,9.87,6.37,12.1,4.78,8.6,7.33,4.46,9.87,18.16,7.01,4.78,35.04,6.05,6.05,15.024691,8.166667,23.444444,0.0,9.175926,67.197353
US_WA_53049,2021-08-25,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,7,0,1292,17,6,10536,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,67,,-20,3,8.04,16.09,4.33,7.74,6.5,9.9,7.42,,6.19,24.75,10.21,4.95,35.58,6.19,,15.530864,8.858025,23.123457,0.0,10.240741,68.494883
US_WA_53049,2021-08-26,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,5,0,1297,17,37,10573,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,48,,-18,3,6.11,12.22,6.11,4.89,6.41,10.08,8.86,,5.5,24.43,7.94,7.03,39.71,8.55,7.03,16.123457,12.074074,20.0,0.03175,12.925926,78.848214
US_WA_53049,2021-08-27,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,18,0,1315,17,17,10590,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,72,64,,-13,3,5.54,10.46,7.69,6.15,,8.92,10.77,4.31,8.92,17.85,4.62,9.54,34.77,,4.92,16.037037,13.617284,19.993827,0.451556,12.787037,79.343568
US_WA_53049,2021-08-28,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,1315,17,0,10590,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,79,,158,4,,4.81,8.41,7.81,6.61,6.01,7.81,9.01,,,18.02,,6.01,33.04,6.01,4.51,15.635802,9.246914,23.271605,0.0,10.62037,70.516571
US_WA_53049,2021-08-29,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,1315,17,39,10629,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,,-3,,,8.81,7.29,7.29,,10.03,8.2,,4.56,28.26,7.6,,35.25,4.56,6.38,16.481481,9.574074,23.481481,0.0,10.944444,67.040998
US_WA_53049,2021-08-30,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,32,0,1347,17,0,10629,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,50,,-15,4,6.17,12.65,5.86,7.09,6.17,12.34,8.64,,4.63,22.83,10.49,6.79,43.19,8.02,4.32,14.740741,10.104938,22.067901,0.0,9.777778,70.659067
US_WA_53049,2021-08-31,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,16,1,1363,18,2,10631,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,53,,-13,3,4.7,10.65,,5.95,,5.95,10.65,,6.89,21.93,5.33,5.33,36.03,,5.33,13.716049,9.839506,18.228395,0.127,9.564815,75.708506
US_WA_53049,2021-09-01,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,10,0,1373,18,13,10644,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,53,,-17,2,6.71,7.34,10.22,5.11,,6.39,6.71,,6.07,22.35,5.75,7.66,31.29,5.75,9.26,13.376543,7.080247,20.425926,0.0,7.953704,70.122815
US_WA_53049,2021-09-02,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,8,0,1381,18,37,10681,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,66,,-11,1,5.75,11.19,5.75,4.48,5.44,7.99,6.71,,7.99,18.55,,,34.85,4.8,,14.722222,7.030864,23.561728,0.0,8.453704,64.58301
US_WA_53049,2021-09-03,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,15,1,1396,19,13,10694,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,66,72,,-8,2,4.5,9.0,8.4,4.8,4.2,4.8,10.2,,7.8,16.8,5.1,4.2,28.2,,4.5,15.290123,7.839506,23.753086,0.0,8.712963,63.450347
US_WA_53049,2021-09-04,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,1396,19,20,10714,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,99,,162,6,,5.83,9.33,4.96,4.96,5.25,8.75,9.91,,7.29,15.16,5.54,7.0,34.99,6.12,4.96,15.895062,8.654321,23.401235,0.0,9.37963,63.433026
US_WA_53049,2021-09-05,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,1396,19,0,10714,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,,-6,,6.74,7.82,5.93,4.58,10.25,9.17,5.66,4.58,4.58,22.65,5.39,4.85,35.33,4.85,5.93,17.938272,13.425926,22.481481,0.0635,15.435185,80.295887
US_WA_53049,2021-09-06,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,1396,19,0,10714,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,,-46,9,8.14,11.05,6.98,,8.14,7.56,6.4,5.23,7.56,21.51,6.11,6.4,34.6,8.72,8.72,16.432099,12.506173,22.191358,0.197556,12.148148,72.528165
US_WA_53049,2021-09-07,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,30,0,1426,19,0,10714,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,50,,-14,2,,9.36,,6.94,10.56,4.83,11.77,4.83,6.94,16.6,6.34,7.24,40.44,4.53,6.34,17.185185,10.246914,26.765432,0.0,10.935185,65.965941
US_WA_53049,2021-09-08,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,14,0,1440,19,15,10729,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,42,49,,-13,2,7.17,11.05,6.87,7.46,,6.27,6.57,,4.78,16.42,6.57,5.08,33.74,6.87,5.08,18.580247,12.222222,26.117284,0.056444,13.009259,66.506469
US_WA_53049,2021-09-09,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,13,0,1453,19,29,10758,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,58,,-13,2,5.82,9.31,6.98,,4.07,7.56,10.47,,6.69,15.71,4.94,5.24,28.21,5.53,7.27,17.481481,12.5,24.04321,0.0,14.314815,78.701759
US_WA_53049,2021-09-10,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,8,0,1461,19,14,10772,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,103,,-10,2,7.3,12.55,4.67,9.93,,6.42,10.51,4.96,6.42,20.15,,5.84,35.33,5.26,6.13,16.555556,12.864198,22.148148,0.141111,14.074074,82.226232
US_WA_53049,2021-09-11,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,1461,19,4,10776,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,,3,,,10.45,7.25,6.67,5.22,6.96,4.06,,7.83,18.57,7.54,4.93,33.37,4.64,6.38,15.506173,11.54321,21.709877,0.141111,11.583333,76.449972
US_WA_53049,2021-09-12,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,1461,19,0,10776,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,,-6,,,7.98,7.13,3.99,,7.13,10.55,,3.99,15.68,7.41,7.98,31.07,,6.56,16.895062,12.438272,21.302469,0.0,12.768519,73.81008
US_WA_53049,2021-09-13,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,50,0,1511,19,0,10776,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,56,,-13,1,,8.0,8.0,6.22,6.52,14.22,9.48,,8.89,21.04,5.33,,38.52,7.41,5.33,14.925926,10.635802,20.067901,0.0,9.759259,71.096042
US_WA_53049,2021-09-14,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,9,1,1520,20,4,10780,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,34,47,,-16,3,5.42,10.85,,7.84,4.22,6.33,9.04,,8.74,24.41,4.52,6.93,34.66,4.82,4.52,14.475309,8.679012,20.944444,0.0,9.351852,70.515968
US_WA_53049,2021-09-15,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,9,1,1529,21,31,10811,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,49,,-16,3,,13.79,7.05,,,8.88,7.96,4.9,7.96,16.24,7.05,4.9,35.84,5.51,4.9,15.283951,9.432099,20.203704,0.0,10.361111,70.63628
US_WA_53049,2021-09-16,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,8,0,1537,21,30,10841,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,47,40,,-16,2,,11.0,8.25,7.33,,12.22,10.39,,6.42,16.8,7.94,,32.08,,,12.259259,5.135802,19.802469,0.0,5.583333,64.621253
US_WA_53049,2021-09-17,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,24,1,1561,22,10,10851,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,42,47,60,-9,4,9.22,13.83,7.49,6.34,6.05,8.36,6.34,,4.9,20.74,5.76,6.34,33.71,,6.34,13.95679,9.271605,19.049383,0.254,8.675926,71.059028
US_WA_53049,2021-09-18,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,1561,22,23,10874,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,42,,70,-9,,,8.84,6.19,7.37,5.6,7.66,7.37,,,20.62,4.71,5.01,35.65,5.3,4.42,15.197531,12.376543,18.197531,21.082,12.935185,84.26067
US_WA_53049,2021-09-19,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,1561,22,2,10876,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,124,-14,,4.86,9.73,10.03,,,10.03,10.34,7.9,6.08,17.63,8.51,9.12,28.88,7.9,4.26,13.734568,11.395062,17.308642,12.2555,11.87037,88.151471
US_WA_53049,2021-09-20,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,14,1,1575,23,3,10879,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,54,,-12,2,6.42,12.55,9.05,,6.71,11.67,10.21,4.38,5.84,20.14,6.13,6.42,31.81,4.09,4.38,14.154321,10.592593,19.5,1.467556,10.972222,81.371397
US_WA_53049,2021-09-21,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,6,0,1581,23,37,10916,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,44,,-12,1,,9.96,,4.39,,10.54,8.2,,9.66,19.04,5.27,6.15,31.05,,,15.537037,9.561728,26.123457,0.03175,9.935185,71.201934
US_WA_53049,2021-09-22,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,2,1,1583,24,6,10922,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,41,37,,-9,3,6.19,11.79,,,4.72,8.84,7.67,,6.19,17.69,5.01,5.9,33.02,4.42,7.67,15.604938,10.0,25.123457,0.5715,12.064815,79.782196
US_WA_53049,2021-09-23,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,17,0,1600,24,-32,10890,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,43,33,,-9,2,4.54,7.88,6.36,6.97,5.76,4.54,7.27,6.06,6.97,18.18,9.09,5.76,31.21,5.45,4.85,14.407407,10.796296,19.425926,0.34925,12.296296,84.359792
US_WA_53049,2021-09-24,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,9,1,1609,25,6,10896,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,55,53,,-4,1,,12.41,6.66,,5.45,10.59,8.17,4.24,6.36,20.58,,7.57,30.27,4.84,4.84,16.512346,10.364198,26.04321,0.0,11.277778,71.172741
US_WA_53049,2021-09-25,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,1609,25,9,10905,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,50,,135,-1,,5.35,6.92,,5.03,5.66,5.03,7.86,,6.92,18.56,5.66,4.72,33.66,,5.03,15.58642,9.962963,25.623457,0.0,11.490741,75.643703
US_WA_53049,2021-09-26,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,1609,25,0,10905,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,22,-14,,7.32,7.32,6.1,4.58,,9.15,6.41,,6.71,17.39,6.41,6.71,33.56,4.58,5.8,14.580247,10.58642,19.518519,0.0,10.907407,77.460763
US_WA_53049,2021-09-27,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,28,0,1637,25,0,10905,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,39,22,-8,4,5.43,15.38,6.64,,4.22,5.73,6.03,,9.35,21.11,7.54,8.45,34.08,5.73,,14.407407,12.364198,17.598765,13.97,12.824074,89.200643
US_WA_53049,2021-09-28,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,12,0,1649,25,0,10905,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,15,26,,-10,4,8.37,11.16,12.72,6.2,7.75,13.34,15.2,4.65,6.51,19.85,,4.65,39.08,5.27,9.61,13.209877,11.475309,16.283951,7.112,10.481481,84.040485
US_WA_53049,2021-09-29,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,7,0,1656,25,20,10925,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,15,26,27,-10,5,4.86,10.94,11.55,6.38,4.56,10.94,9.73,4.86,6.08,26.75,5.17,6.99,31.01,11.86,5.17,12.54321,11.092593,15.734568,2.69875,9.518519,82.734382
US_WA_53049,2021-09-30,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,5,0,1661,25,30,10955,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,16,31,28,-11,4,5.16,9.1,6.07,6.37,4.25,8.19,11.83,,6.97,17.89,5.16,5.76,34.27,,4.55,13.91358,11.277778,15.728395,8.15975,12.342593,89.594431
US_WA_53049,2021-10-01,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,3,0,1664,25,20,10975,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,44,41,80,-4,2,,9.61,,4.65,5.58,6.51,7.44,5.27,6.82,18.6,4.65,,29.45,,4.65,12.648148,9.351852,17.555556,5.08,10.314815,86.270492
US_WA_53049,2021-10-02,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,1664,25,8,10983,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,42,,73,-5,,5.38,9.42,5.38,6.05,,8.41,8.41,,,16.81,7.4,5.72,34.64,7.06,,11.475309,6.277778,18.506173,0.028222,7.62037,78.910108
US_WA_53049,2021-10-03,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,0,0,1664,25,0,10983,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,,82,-10,,4.77,8.26,8.26,,,5.08,6.67,,,14.3,,,36.23,,,12.419753,7.166667,17.950617,0.084667,8.916667,80.283754
US_WA_53049,2021-10-04,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,28,0,1692,25,0,10983,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,,44,,-10,3,5.01,7.95,8.25,6.78,4.12,9.43,9.43,,8.84,21.8,4.42,7.66,35.94,6.48,6.19,12.351852,8.574074,16.654321,0.366889,8.935185,79.079735
US_WA_53049,2021-10-05,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,5,2,1697,27,33,11016,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,26,41,,-11,3,8.63,7.71,7.4,4.93,9.86,4.93,8.01,,6.16,22.5,8.01,5.55,38.52,4.62,6.16,12.697531,9.574074,16.549383,1.04775,9.907407,83.253959
US_WA_53049,2021-10-06,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,3,0,1700,27,15,11031,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,39,27,,-11,4,5.01,6.26,6.26,7.51,6.57,10.64,11.27,,6.57,16.28,7.2,,39.13,6.57,6.57,11.234568,8.049383,14.802469,2.31775,8.055556,83.271097
US_WA_53049,2021-10-07,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,10,0,1710,27,12,11043,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,37,37,,-11,2,,9.74,10.65,5.78,7.31,10.05,9.74,,7.61,20.7,8.83,4.57,32.88,4.87,,8.975309,4.302469,14.716049,1.157111,5.675926,82.152631
US_WA_53049,2021-10-08,ChIJWc9_wKTAk1QRTwvYQ6yxyX8,Q483990,geoId/53049,US,United States of America,WA,Washington,53049,Pacific County,US,USA,2,3,1,1713,28,39,11082,,,,,,,,,,,,,,21742,10880,10862,1911,1976,1881,2070,2081,3024,4484,2947,1368,1153390,46.56,-123.78,3169,77.5,51,42,,-7,4,8.44,7.57,7.28,,,8.73,5.53,,6.11,14.55,4.95,7.28,24.74,5.82,4.66,9.191358,4.432099,15.37037,0.0,4.888889,77.597928
