location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MS_28107,2021-04-14,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,10,0,4455,103,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,25,-3,19,-13,4,5.36,11.14,8.14,,3.0,7.5,10.29,5.57,21.22,3.86,5.57,26.15,4.71,4.71,15.361111,11.15,23.388889,0.0,,11.148148,75.47144
US_MS_28107,2021-04-15,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,1,0,4456,103,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,24,-3,21,-15,0,6.04,7.83,5.14,7.16,4.7,7.38,6.93,6.71,19.46,4.47,6.49,33.99,5.14,6.04,14.494444,10.716667,19.155556,3.019778,,8.685185,67.45429
US_MS_28107,2021-04-16,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,2,0,4458,103,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,15,-8,15,-17,3,5.18,9.23,4.73,4.5,3.15,5.4,4.73,7.43,24.76,4.28,5.4,31.29,3.6,4.95,13.644444,10.483333,17.583333,0.056444,,4.691358,53.973061
US_MS_28107,2021-04-17,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,3,0,4461,103,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,21,-1,26,-12,,6.99,9.32,4.95,5.82,,7.28,6.99,6.11,18.63,,8.44,34.35,4.37,4.95,14.3,11.35,18.172222,0.028222,,7.962963,65.117624
US_MS_28107,2021-04-18,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,4461,103,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,,,19,-19,,5.25,9.94,7.73,5.25,,,3.87,7.73,16.57,,9.39,30.11,7.18,4.7,12.516667,7.788889,18.177778,0.0,,6.753086,66.614001
US_MS_28107,2021-04-19,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,4461,103,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,27,-1,23,-13,2,,9.88,4.83,5.05,5.05,9.66,8.56,7.68,21.52,3.73,5.27,28.76,4.17,4.83,12.872222,5.216667,21.105556,0.0,,5.555556,60.379215
US_MS_28107,2021-04-20,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,4,0,4465,103,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,24,6,20,-14,2,5.17,13.25,4.49,3.82,6.74,9.43,7.86,6.74,21.34,,7.19,38.19,8.76,6.96,15.205556,6.333333,23.933333,0.0,,5.691358,52.085261
US_MS_28107,2021-04-21,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,1,0,4466,103,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,,5,17,-15,2,3.49,10.25,4.8,5.45,5.45,7.2,9.81,6.54,20.28,3.05,5.45,29.66,6.11,,8.388889,2.238889,18.344444,0.084667,,-0.518519,53.385166
US_MS_28107,2021-04-22,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,7,0,4473,103,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,16,-4,22,-16,0,6.93,11.62,4.47,4.02,3.8,6.03,7.37,8.49,18.99,4.69,3.8,29.27,4.92,6.48,10.266667,2.811111,18.422222,0.0,,-0.080247,47.583569
US_MS_28107,2021-04-23,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,1,0,4474,103,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,10,-9,19,-17,4,3.82,7.19,5.17,4.94,6.07,6.07,6.74,4.94,22.47,4.49,4.94,27.42,5.39,3.82,14.755556,10.888889,20.727778,0.0,,5.58642,53.492704
US_MS_28107,2021-04-24,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,4474,103,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,11,1,29,-18,,6.78,11.59,5.09,5.09,3.96,10.46,5.65,4.8,14.69,,5.37,31.36,6.22,4.52,15.388889,11.944444,20.444444,10.00125,,12.740741,84.304273
US_MS_28107,2021-04-25,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,4474,103,,,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,24,,20,-10,,6.86,11.72,8.0,6.86,4.29,7.43,7.72,9.15,20.3,4.0,9.72,33.16,9.72,5.43,15.005556,8.138889,23.377778,3.5306,,10.296296,72.748305
US_MS_28107,2021-04-26,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,32,0,4506,103,,6925,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,19,-4,14,-14,3,4.26,12.78,6.28,,3.81,6.28,8.97,6.95,23.98,4.26,6.95,28.47,5.16,6.5,17.882716,9.345679,26.895062,0.0,,10.326389,60.115283
US_MS_28107,2021-04-27,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,2,0,4508,103,198,7123,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,16,-1,11,-13,2,5.42,10.84,8.13,,,8.36,5.42,8.81,19.2,5.87,5.42,30.72,5.2,3.84,20.722222,13.197531,27.703704,0.0,,14.541667,67.519768
US_MS_28107,2021-04-28,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,12,0,4520,103,66,7189,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,28,1,20,-14,2,7.37,8.71,6.25,4.02,4.02,10.27,8.93,10.27,20.1,3.13,7.82,28.81,6.03,6.48,24.116667,20.327778,27.811111,0.0,,20.308642,79.352574
US_MS_28107,2021-04-29,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,7,0,4527,103,1,7190,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,12,-1,13,-16,4,5.84,9.39,6.26,3.34,,6.47,5.63,10.23,18.78,,7.93,23.38,5.84,,22.734568,19.802469,26.333333,2.44475,,19.409722,81.084242
US_MS_28107,2021-04-30,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,3,0,4530,103,161,7351,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,19,-5,22,-16,2,4.26,7.85,6.95,4.49,4.04,8.3,7.85,6.95,18.39,3.37,5.83,25.35,4.71,5.61,20.333333,15.333333,25.45679,6.434667,,15.027778,70.855617
US_MS_28107,2021-05-01,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,4530,103,0,7351,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,22,3,50,-20,,5.96,11.33,,4.17,,8.94,12.82,7.45,15.8,,7.15,25.04,5.66,,19.185185,10.592593,27.839506,0.0,,10.979167,57.932033
US_MS_28107,2021-05-02,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,4530,103,0,7351,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,18,,23,-19,,6.88,8.73,7.15,,,8.73,9.26,9.0,18.0,,7.41,30.44,5.56,6.35,19.788889,15.838889,24.733333,0.0,,15.148148,73.936154
US_MS_28107,2021-05-03,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,12,0,4542,103,1,7352,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,28,11,24,-17,1,5.16,9.45,5.37,3.65,4.73,7.95,7.52,6.01,21.69,4.08,6.66,33.51,7.09,4.51,23.183333,18.927778,29.866667,11.811,,20.759259,85.864371
US_MS_28107,2021-05-04,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,3,1,4545,104,126,7478,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,14,0,16,-11,4,6.84,11.55,8.77,4.49,5.56,8.13,6.42,8.34,16.47,6.63,7.49,32.51,6.42,5.13,23.2,18.122222,28.294444,5.733143,,21.092593,87.393185
US_MS_28107,2021-05-05,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,5,1,4550,105,8,7486,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,,6,12,-11,0,5.7,9.79,5.7,6.15,4.1,5.47,5.01,7.75,21.41,4.56,5.47,28.7,7.52,4.56,17.711111,13.4,22.661111,15.1384,,12.697531,72.040781
US_MS_28107,2021-05-06,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,6,0,4556,105,3,7489,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,23,5,16,-16,-1,,8.99,,4.15,3.46,6.0,6.69,5.07,14.76,6.0,6.23,29.98,5.3,,16.483333,9.483333,24.911111,0.0,,9.765432,63.275546
US_MS_28107,2021-05-07,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,5,0,4561,105,119,7608,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,16,-1,27,-18,1,3.8,9.03,5.94,5.71,,8.08,7.37,6.66,21.16,5.23,4.75,29.96,5.71,6.89,16.377778,9.138889,22.966667,1.8796,,7.117284,53.653176
US_MS_28107,2021-05-08,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,4561,105,24,7632,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,28,16,49,-17,,8.15,9.41,4.39,,5.33,10.03,6.9,5.64,16.62,4.39,9.09,31.98,7.53,6.9,18.711111,11.988889,27.283333,0.0,,10.012346,55.95971
US_MS_28107,2021-05-09,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,4561,105,2,7634,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,15,,8,-26,,4.43,9.15,4.71,,,6.1,4.16,5.54,30.77,8.31,8.87,29.93,11.64,4.16,22.044444,17.305556,26.3,0.0,,16.858025,71.629626
US_MS_28107,2021-05-10,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,13,1,4574,106,0,7634,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,16,-1,24,-16,2,5.09,9.73,3.98,4.2,5.53,5.09,6.86,6.86,22.78,5.31,8.4,35.16,6.41,6.19,14.933333,11.661111,21.338889,4.92125,,12.037037,82.451706
US_MS_28107,2021-05-11,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,8,0,4582,106,97,7731,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,14,5,22,-12,3,6.05,10.38,7.13,,3.89,6.92,,5.19,20.54,3.46,6.7,31.35,6.7,4.76,15.205556,12.366667,19.35,0.22225,,11.296296,76.802407
US_MS_28107,2021-05-12,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,-1,1,4581,107,0,7731,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,,1,21,-15,2,4.46,8.25,6.24,4.24,5.79,12.93,7.8,8.25,22.73,3.57,6.46,29.42,5.35,5.35,16.166667,12.733333,21.588889,5.588,,10.950617,71.110543
US_MS_28107,2021-05-13,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,7,0,4588,107,1,7732,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,20,-1,26,-17,1,4.1,9.56,5.69,,5.92,10.69,7.51,7.51,22.98,3.87,6.6,28.21,9.56,5.69,16.25,10.694444,22.033333,0.0508,,5.814815,49.531196
US_MS_28107,2021-05-14,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,8,0,4596,107,58,7790,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,13,-6,28,-20,2,3.46,12.34,4.2,3.7,5.18,7.4,8.64,5.92,20.23,3.95,5.68,27.39,6.17,6.17,16.611111,8.427778,23.761111,0.0,,5.654321,47.420409
US_MS_28107,2021-05-15,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,4596,107,0,7790,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,22,5,50,-12,,,9.03,6.23,,6.23,5.92,4.36,5.92,20.55,,10.58,31.44,5.92,5.29,18.422222,10.227778,26.55,0.0,,9.296296,54.218109
US_MS_28107,2021-05-16,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,4596,107,0,7790,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,,,28,-18,,5.5,11.01,6.66,,,6.37,,7.24,17.09,,6.37,28.1,6.37,,21.155556,14.111111,27.755556,0.0,,13.641975,61.275613
US_MS_28107,2021-05-17,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,5,0,4601,107,0,7790,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,14,-3,23,-17,3,,11.47,5.85,3.28,3.75,7.49,5.85,3.98,18.96,5.15,7.26,32.07,9.13,3.98,21.516667,17.727778,26.511111,0.0635,,15.864198,69.807971
US_MS_28107,2021-05-18,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,5,1,4606,108,129,7919,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,8,1,9,-15,4,6.36,12.73,8.57,3.67,3.43,7.34,8.08,7.34,21.29,5.87,9.79,26.68,10.77,6.36,20.994444,19.105556,24.572222,6.0325,,18.314815,84.08871
US_MS_28107,2021-05-19,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,4,0,4610,108,11,7930,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,23,4,16,-14,3,5.63,8.82,9.31,,4.41,5.63,6.86,9.31,21.8,4.16,8.08,32.33,6.12,4.41,22.783333,19.577778,28.366667,0.282222,,17.888889,73.553369
US_MS_28107,2021-05-20,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,6,0,4616,108,22,7952,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,17,-1,17,-18,1,4.0,10.12,4.53,5.06,5.06,8.26,9.32,7.72,16.78,,6.39,29.03,5.06,5.33,24.75,20.727778,29.344444,0.2286,,16.907407,61.249693
US_MS_28107,2021-05-21,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,2,0,4618,108,0,7952,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,11,1,28,-19,2,5.44,10.88,5.71,,,7.34,9.25,7.34,17.68,4.08,6.53,26.93,7.07,6.53,24.338889,19.238889,29.211111,0.0,,15.203704,55.944796
US_MS_28107,2021-05-22,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,4618,108,65,8017,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,12,9,28,-21,,5.33,10.96,6.58,4.7,4.7,5.64,7.21,,17.23,,8.46,29.14,8.15,6.27,23.811111,17.083333,30.183333,0.0,,15.62963,59.147374
US_MS_28107,2021-05-23,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,4618,108,0,8017,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,,,20,-19,,5.31,10.61,5.6,,5.01,7.67,6.19,6.49,17.39,4.42,7.37,35.38,7.96,5.9,23.811111,16.444444,30.488889,0.0,,16.358025,62.138363
US_MS_28107,2021-05-24,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,7,0,4625,108,0,8017,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,20,-5,25,-19,3,9.61,12.99,4.68,4.68,5.71,5.71,6.24,8.31,20.26,5.71,9.61,27.02,10.65,5.2,24.644444,17.366667,31.316667,0.0,,17.092593,62.050382
US_MS_28107,2021-05-25,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,4625,108,96,8113,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,16,5,20,-16,2,6.06,9.75,7.91,,,6.06,8.17,10.8,23.98,5.8,8.96,32.94,6.85,7.38,26.0,19.983333,31.461111,0.0,,17.58642,58.94211
US_MS_28107,2021-05-26,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,2,1,4627,109,18,8131,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,25,4,24,-21,3,5.81,9.6,6.07,4.04,3.79,5.05,8.09,9.35,17.18,,5.31,31.08,7.33,,24.4,20.85,29.738889,0.0,,18.555556,69.155478
US_MS_28107,2021-05-27,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,4627,109,0,8131,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,18,0,33,-22,1,8.82,8.55,4.81,4.28,4.81,7.21,9.89,8.55,17.1,4.28,8.28,30.19,5.08,5.61,25.316667,19.233333,32.366667,1.3716,,19.925926,70.971194
US_MS_28107,2021-05-28,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,1,0,4628,109,70,8201,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,19,5,36,-26,4,6.39,9.59,5.59,,,4.53,10.12,5.86,20.77,6.39,7.72,26.62,7.46,,24.122222,20.188889,30.494444,3.7465,,19.740741,76.031786
US_MS_28107,2021-05-29,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,4628,109,0,8201,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,14,12,50,-31,,7.88,5.76,4.85,,5.15,4.85,8.79,8.48,16.66,,10.3,32.41,7.88,,16.577778,13.027778,25.366667,1.1684,,11.462963,71.201715
US_MS_28107,2021-05-30,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,4628,109,1,8202,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,,,18,-29,,8.52,5.47,5.17,,,8.82,8.52,,19.16,,8.21,33.77,5.47,,16.544444,11.072222,23.616667,0.0,,9.777778,63.568718
US_MS_28107,2021-05-31,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,3,0,4631,109,0,8202,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,3,-1,19,-68,15,7.0,9.63,6.13,,,4.67,6.71,6.13,19.26,4.96,8.46,30.64,5.54,,19.005556,10.811111,26.8,0.0,,11.518519,60.749662
US_MS_28107,2021-06-01,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,1,4631,110,0,8202,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,29,13,20,-24,3,9.15,7.84,4.44,6.53,6.53,,9.15,9.41,19.08,6.01,7.06,29.53,6.27,3.66,21.605556,16.894444,26.633333,0.0,,15.901235,68.918225
US_MS_28107,2021-06-02,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,1,0,4632,110,52,8254,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,26,11,29,-22,3,8.26,14.38,7.19,4.0,,9.59,10.39,10.92,20.78,4.79,8.79,34.09,9.32,6.13,23.222222,19.833333,28.616667,9.059333,,20.320988,83.414782
US_MS_28107,2021-06-03,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,8,0,4640,110,17,8271,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,26,12,29,-25,0,4.93,9.85,4.65,5.2,6.02,6.57,7.94,7.39,15.6,,9.31,31.75,8.76,5.75,23.072222,18.316667,28.316667,2.5654,,18.450617,74.50103
US_MS_28107,2021-06-04,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,5,0,4645,110,0,8271,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,13,-1,22,-27,3,6.83,5.74,,,4.1,6.56,5.19,10.93,21.32,,10.39,33.62,6.83,10.11,23.316667,16.527778,29.944444,0.0254,,17.197531,67.444818
US_MS_28107,2021-06-05,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,4645,110,0,8271,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,5,2,40,-19,,8.52,9.66,6.25,5.4,,8.24,7.67,9.94,22.72,4.26,7.38,35.22,9.37,5.11,23.088889,18.816667,28.255556,0.0,,19.969136,81.32246
US_MS_28107,2021-06-06,ChIJNSJSZuIEgIgR3xHhJLfk-R4,Q490272,geoId/28107,US,United States of America,MS,Mississippi,28107,Panola County,US,USA,2,0,0,4645,110,0,8271,34158,16461,17697,4789,4604,4629,4053,4003,4609,4005,2282,1184,1833645,34.36,-89.95,1826,73.266667,8,,37,-28,,5.18,10.36,8.45,8.45,,8.18,9.27,5.45,22.09,,9.82,35.17,9.27,7.36,22.561111,20.844444,25.216667,3.160889,,21.253086,91.759049
