location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01001,2021-05-23,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,5,0,7118,110,111,12035,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-5,5,,-5,0,2.14,5.28,6.04,3.14,13.2,6.16,3.27,2.52,3.14,4.28,2.01,2.01,2.39,8.8,4.02,7.42,3.77,2.14,3.14,6.79,4.4,,3.4,3.52,3.27,2.14,4.65,2.01,6.16,16.85,4.15,3.27,11.57,2.64,3.27,3.65,2.52,5.03,35.46,6.04,8.3,,6.04,3.4,2.64,2.64,2.39,2.77,2.89,23.288889,15.566667,31.127778,0.0,15.583333,60.563495
US_AL_01001,2021-05-24,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,0,0,7118,110,0,12035,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,1,13,,-15,3,2.75,4.4,6.72,2.2,12.11,5.5,5.07,1.87,2.31,5.39,5.29,2.97,1.76,8.04,3.3,5.29,2.86,3.96,,8.81,3.3,,3.52,2.75,2.75,4.4,3.41,2.31,8.92,20.48,6.17,2.75,8.26,2.2,3.96,4.07,2.2,5.17,41.07,4.51,8.92,2.53,6.17,3.3,3.63,2.09,2.53,2.53,,23.966667,16.272222,32.288889,0.0,16.287037,61.13226
US_AL_01001,2021-05-25,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,8,0,7126,110,53,12088,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,1,9,,-19,4,3.03,4.26,5.71,1.91,10.76,5.27,4.82,1.68,2.35,2.13,2.91,2.13,3.03,8.85,3.36,5.04,2.69,3.92,2.13,6.72,2.8,1.79,4.03,2.47,2.02,3.03,3.81,,5.94,17.48,3.7,2.8,7.96,1.91,3.59,4.71,1.68,6.95,37.88,5.04,6.95,,6.05,3.25,3.47,3.14,1.91,3.25,2.13,24.933333,17.172222,32.294444,0.0,16.935185,59.720174
US_AL_01001,2021-05-26,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,9,0,7135,110,23,12111,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,8,13,,-19,4,2.99,4.59,6.55,2.41,12.98,5.97,4.48,2.99,3.67,4.36,2.64,1.61,3.22,8.5,2.87,3.45,2.3,3.79,2.18,5.97,3.9,1.61,3.45,3.45,3.45,3.45,4.13,2.3,7.35,22.05,4.94,2.18,8.04,3.79,3.1,4.02,,4.48,41.46,4.13,8.61,1.72,5.05,3.79,4.48,1.95,2.07,1.95,,23.872222,16.561111,31.127778,0.0,16.527778,62.349265
US_AL_01001,2021-05-27,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,6,0,7141,110,16,12127,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,6,18,,-18,4,2.67,5.58,6.16,2.56,9.3,5.11,2.44,1.86,3.25,5.58,3.83,3.02,2.09,7.32,2.9,3.14,3.6,3.37,1.86,8.48,4.18,1.63,3.25,1.98,2.9,4.18,3.37,2.79,5.58,17.2,4.65,3.25,7.44,3.25,4.42,3.49,1.63,3.95,36.95,4.42,5.58,3.02,5.0,3.83,4.65,3.14,2.21,3.6,2.21,24.611111,18.466667,31.233333,0.056444,18.805556,69.586463
US_AL_01001,2021-05-28,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,1,0,7142,110,35,12162,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,0,12,,-22,5,2.27,2.86,5.96,2.03,9.65,5.72,3.46,,2.74,3.46,3.1,2.27,2.15,7.75,3.46,4.65,3.22,2.86,,6.32,4.29,2.15,3.69,3.34,3.81,3.46,3.46,1.79,6.32,17.64,3.93,2.38,6.44,,3.46,3.1,,4.29,34.09,2.5,6.2,2.03,3.34,3.58,4.65,3.1,2.86,2.5,2.03,25.211111,20.233333,31.227778,1.834444,19.842593,71.167095
US_AL_01001,2021-05-29,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,0,0,7142,110,37,12199,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-1,16,,-4,0,,3.16,4.94,2.61,10.84,6.31,4.12,,3.02,4.94,2.06,2.88,3.16,8.92,4.25,4.39,4.25,2.75,,6.45,2.47,2.75,3.98,2.33,3.84,3.43,3.84,,3.16,17.98,4.8,3.02,8.65,,2.47,2.88,,3.16,35.27,3.02,6.72,,6.31,3.84,3.29,1.92,,2.33,,21.211111,18.044444,26.994444,8.777111,16.814815,75.000319
US_AL_01001,2021-05-30,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,0,0,7142,110,10,12209,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-3,12,,7,0,2.28,5.63,5.09,2.95,12.59,4.29,4.15,,2.14,4.96,3.75,,1.88,6.43,3.21,6.97,3.21,2.95,,4.96,3.88,,3.35,3.35,4.42,4.42,3.62,2.54,3.88,14.6,4.96,,6.83,,2.14,4.55,,3.88,35.23,2.81,7.5,,4.96,2.54,3.75,2.68,2.81,2.81,2.28,17.933333,11.838889,25.561111,0.0,11.333333,63.498271
US_AL_01001,2021-05-31,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,0,0,7142,110,0,12209,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-18,7,,-73,16,1.89,3.77,4.53,2.64,12.32,5.03,4.65,,,5.78,2.01,,,8.17,3.02,4.15,2.77,2.77,1.89,7.17,3.77,1.89,2.52,2.01,2.39,3.27,3.14,3.02,6.29,15.09,3.02,2.26,10.44,2.89,,3.4,2.01,4.28,35.58,4.02,8.17,2.26,5.03,4.53,4.53,2.14,2.26,1.76,2.01,20.583333,12.316667,29.3,0.0,12.814815,59.195042
US_AL_01001,2021-06-01,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,8,1,7150,111,3,12212,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,11,18,,-18,4,2.94,4.23,6.94,2.35,12.35,6.47,5.41,,3.29,3.88,3.76,3.17,2.59,8.47,2.35,3.06,,2.94,,8.82,3.88,2.23,3.29,2.82,2.94,1.88,4.7,,7.88,18.34,5.53,2.82,9.05,2.12,3.41,4.35,,4.59,40.34,3.88,7.06,1.88,6.35,4.7,4.7,2.94,2.47,3.53,,22.716667,15.294444,30.544444,0.0,15.657407,62.826616
US_AL_01001,2021-06-02,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,11,0,7161,111,14,12226,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,14,14,,-19,5,2.28,3.83,5.87,3.83,12.22,7.43,4.91,2.4,2.88,4.07,3.0,1.92,2.4,8.63,3.0,5.63,2.04,3.95,3.71,9.11,4.43,2.28,5.03,1.68,4.31,3.35,3.95,2.4,7.43,21.8,6.71,2.52,9.11,3.0,4.07,3.35,2.4,5.99,38.34,4.07,7.55,2.28,5.03,5.75,3.71,1.92,3.35,3.0,,24.438889,19.394444,29.966667,0.28575,17.768519,65.007233
US_AL_01001,2021-06-03,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,11,0,7172,111,2,12228,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,12,18,,-22,5,2.48,4.37,6.73,3.54,7.79,5.55,4.6,1.89,3.19,3.78,2.95,3.54,2.48,8.97,2.6,5.67,3.07,2.24,,8.38,4.6,2.36,3.19,2.36,3.31,,2.95,2.48,5.67,20.07,4.13,2.01,6.26,2.83,4.72,2.36,2.48,4.25,37.18,1.89,7.55,,5.19,3.66,4.84,,2.83,3.66,1.89,23.644444,19.822222,29.288889,1.128889,19.601852,77.204983
US_AL_01001,2021-06-04,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,14,1,7186,112,31,12259,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,1,11,,-20,5,3.43,4.29,6.0,3.06,10.41,5.64,4.17,,3.55,4.78,3.31,2.08,,10.05,3.31,6.13,3.68,3.31,1.84,6.37,4.9,2.7,3.06,3.55,3.31,2.21,3.06,2.21,7.11,23.04,3.68,3.68,6.74,,5.02,3.55,2.7,6.98,35.78,2.57,6.37,2.94,4.9,3.68,5.76,1.72,2.7,2.94,,22.855556,19.255556,28.388889,14.351,20.231481,83.367595
US_AL_01001,2021-06-05,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,0,0,7186,112,0,12259,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,1,10,,1,1,1.79,4.72,6.38,3.19,10.08,5.87,3.83,,2.17,3.83,2.68,2.04,,5.74,2.94,3.83,2.68,4.21,,5.1,4.08,3.06,3.19,2.81,3.83,3.44,4.21,2.42,3.83,20.54,3.83,3.06,8.55,2.17,3.19,2.94,,4.47,32.03,4.59,6.51,,6.0,3.57,4.47,2.3,2.68,2.81,2.68,24.422222,20.4,29.522222,0.381,20.990741,79.383122
US_AL_01001,2021-06-06,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,0,0,7186,112,4,12263,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-6,5,-6,17,3,3.22,4.53,6.91,2.38,12.87,5.13,5.36,,2.62,4.41,2.86,2.38,3.22,7.03,3.22,4.77,3.81,2.03,,6.91,3.93,2.27,4.17,2.98,2.74,2.74,3.58,1.79,5.96,15.85,3.22,2.03,7.27,1.67,2.5,3.1,,6.08,33.14,3.22,6.32,,6.56,3.58,3.93,3.1,2.27,3.69,1.91,24.188889,21.216667,28.777778,0.451556,21.731481,84.577014
US_AL_01001,2021-06-07,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,20,1,7206,113,20,12283,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,4,14,,-27,5,2.58,3.04,6.44,3.04,11.35,6.55,4.21,1.75,2.81,4.8,3.63,2.34,2.69,8.19,3.63,4.56,1.87,4.21,,8.07,3.16,2.46,3.63,3.28,2.58,2.81,3.16,1.64,7.49,19.54,3.98,2.81,8.66,2.46,5.15,4.33,,6.08,37.8,3.04,6.67,1.75,5.97,4.68,4.92,2.22,,1.99,,23.972222,20.488889,30.877778,23.480889,21.25,83.241338
US_AL_01001,2021-06-08,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,0,0,7206,113,3,12286,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,2,2,,-22,5,2.43,4.38,7.54,2.31,9.6,6.81,4.74,2.92,3.28,4.98,3.52,4.25,2.67,8.51,4.25,4.74,2.79,3.65,,8.87,2.92,3.16,2.92,2.07,3.52,4.5,5.11,3.77,5.83,18.11,5.59,2.19,6.2,2.55,4.13,5.35,,4.01,35.0,3.77,6.68,2.55,5.23,6.32,5.47,2.79,2.55,2.67,,24.155556,20.627778,31.188889,21.928667,21.509259,83.722716
US_AL_01001,2021-06-09,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,3,0,7209,113,25,12311,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,6,7,,-22,5,1.96,5.15,7.6,2.94,11.65,5.64,4.42,2.33,2.33,6.01,2.82,2.45,3.19,7.85,3.19,5.15,2.33,4.42,1.84,8.95,3.19,1.84,4.42,3.31,4.42,2.7,3.31,2.82,8.83,23.18,4.66,2.82,8.34,2.94,4.91,3.92,,6.87,36.79,2.33,6.5,3.07,4.66,4.54,4.78,2.21,1.96,2.33,,24.627778,21.388889,30.605556,7.196667,21.777778,83.800463
US_AL_01001,2021-06-10,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,2,0,7211,113,155,12466,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,3,7,,-22,5,2.08,5.03,7.6,4.41,13.6,4.54,5.27,2.45,4.66,4.78,3.19,2.82,2.82,7.35,4.17,4.29,2.08,3.68,,9.07,4.9,2.82,3.8,2.33,3.19,2.45,4.17,,6.86,21.69,6.01,2.08,8.46,2.33,4.41,5.51,2.57,5.51,32.23,3.31,7.35,1.96,6.86,4.66,5.15,2.57,3.19,4.04,2.45,23.777778,20.588889,29.011111,9.708444,21.481481,86.201841
US_AL_01001,2021-06-11,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,4,0,7215,113,112,12578,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-7,1,,-21,6,3.01,4.14,7.9,2.51,9.53,6.52,4.01,,3.01,3.14,2.76,2.38,2.76,7.03,2.88,3.76,3.76,4.01,,6.9,2.26,2.88,2.88,3.01,3.89,4.14,2.76,3.51,6.15,19.19,5.39,,7.65,2.13,3.26,,3.26,6.4,30.86,4.52,5.64,3.26,4.26,4.89,4.26,2.26,3.51,2.63,,25.688889,22.422222,30.777778,9.849556,22.12963,80.717091
US_AL_01001,2021-06-12,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,0,0,7215,113,135,12713,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-3,0,,4,0,,3.13,5.62,2.09,11.1,4.83,3.79,1.96,2.48,5.35,2.74,2.48,1.83,6.66,3.13,5.48,2.35,4.05,2.87,5.62,4.83,4.05,5.35,2.48,3.0,4.83,3.4,2.74,4.96,21.81,3.53,,10.45,2.48,2.35,2.48,,4.18,29.64,3.26,8.75,,5.75,4.96,3.26,2.87,2.87,3.79,,26.5,22.583333,32.222222,5.5245,22.5,77.453524
US_AL_01001,2021-06-13,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,0,0,7215,113,52,12765,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-4,3,,15,1,,4.42,5.18,2.27,10.11,6.19,4.17,,2.27,3.92,4.68,,3.29,8.34,3.54,3.29,3.16,3.41,2.02,5.69,4.17,2.78,4.04,,3.41,2.78,5.94,2.02,4.93,21.74,4.3,2.4,8.72,2.15,2.91,5.81,1.9,3.41,29.19,3.54,8.09,2.65,7.33,3.29,5.05,3.16,,3.92,,26.111111,20.522222,33.072222,3.175,20.916667,71.138782
US_AL_01001,2021-06-14,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,14,0,7229,113,93,12858,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-2,4,,-19,4,3.32,5.53,7.13,2.33,14.26,7.0,4.3,,3.19,5.78,2.21,3.69,,6.76,3.44,4.3,1.84,4.06,,8.85,4.55,2.95,5.41,4.18,2.95,4.18,4.18,2.21,7.74,22.86,4.18,2.58,6.51,2.46,2.21,3.44,,5.53,40.93,3.44,7.0,2.7,5.04,3.44,5.65,2.7,2.83,4.42,,26.033333,20.766667,33.622222,0.0,21.287037,73.820543
US_AL_01001,2021-06-15,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,1,0,7230,113,17,12875,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,6,15,,-20,4,2.48,3.34,6.19,2.73,12.63,5.82,4.21,,4.71,3.47,4.46,,2.23,8.55,3.34,5.7,3.96,3.96,4.58,8.92,5.7,2.11,5.08,,2.6,4.46,3.72,2.35,8.3,23.66,5.95,1.98,5.82,,3.47,3.84,2.11,6.19,33.94,5.08,5.82,1.98,5.82,5.95,5.7,2.6,2.6,2.11,2.11,27.144444,21.055556,33.95,4.9276,20.240741,65.418988
US_AL_01001,2021-06-16,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,0,0,7230,113,91,12966,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,9,12,,-22,5,3.28,4.67,6.81,1.89,12.73,6.56,5.8,,3.53,5.04,2.77,1.76,3.91,8.83,3.78,4.29,2.52,2.4,1.76,7.94,4.67,1.89,5.8,2.14,2.65,5.3,4.29,,7.57,21.69,7.06,3.28,6.81,2.9,3.53,4.04,,3.78,38.84,3.78,6.56,2.52,5.93,4.41,5.42,2.65,2.4,3.53,2.9,24.8,17.077778,31.95,0.0,14.296296,51.025802
US_AL_01001,2021-06-17,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,0,0,7230,113,378,13344,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,6,21,,-21,3,2.55,4.09,5.62,2.04,12.64,5.36,4.34,2.17,3.45,5.49,2.94,4.47,,8.04,2.43,5.11,2.43,4.47,3.19,9.32,3.19,,4.72,4.6,4.09,3.58,5.36,2.94,7.41,20.69,4.47,3.58,8.81,2.3,2.3,4.09,2.17,3.7,37.54,4.21,8.17,,6.51,4.72,5.36,,3.19,3.45,2.43,24.094444,16.261111,31.794444,0.0,14.898148,55.206848
US_AL_01001,2021-06-18,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,11,0,7241,113,10,13354,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,0,18,,-33,7,2.03,5.46,6.86,3.68,9.91,5.33,4.45,,3.43,3.56,2.29,2.92,2.41,8.64,2.16,4.32,,3.68,2.41,8.89,3.68,1.91,2.67,4.06,3.43,2.54,2.92,2.41,5.33,15.24,4.57,,8.89,2.41,3.05,4.06,,3.81,31.75,3.94,8.51,2.16,5.84,4.7,2.92,1.91,3.17,3.17,2.29,24.172222,17.527778,31.972222,0.8128,18.5,69.888137
US_AL_01001,2021-06-19,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,0,0,7241,113,116,13470,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-16,-3,,-1,7,,5.61,4.15,4.15,11.1,4.39,3.9,,2.56,4.76,2.81,1.83,2.2,7.2,3.29,3.42,2.07,3.54,,6.47,4.51,3.05,2.56,3.78,2.56,4.27,4.03,1.71,5.61,15.86,5.25,2.56,6.96,2.56,3.42,4.27,,3.78,33.8,2.81,5.98,2.68,4.51,2.81,4.15,2.68,2.2,,2.07,23.522222,21.038889,27.205556,8.156222,21.657407,88.092734
US_AL_01001,2021-06-20,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,0,0,7241,113,29,13499,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-5,9,,11,2,2.54,4.07,6.61,2.41,10.93,7.62,4.45,,3.43,4.45,2.41,2.16,2.79,8.51,3.81,3.3,4.45,3.94,2.03,6.99,3.68,,4.96,2.67,2.03,4.07,4.32,,5.97,17.15,5.34,2.54,8.26,3.3,3.56,3.68,,4.32,36.08,4.57,8.26,2.03,3.81,2.92,3.56,2.29,2.67,2.29,,24.677778,21.227778,31.0,40.668222,20.87963,78.433161
US_AL_01001,2021-06-21,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,1,0,7242,113,8,13507,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-4,5,,-22,5,1.83,6.1,5.49,1.95,11.47,8.42,5.37,2.08,3.17,4.52,2.81,2.2,2.81,7.45,2.56,4.64,2.32,3.66,2.93,9.52,5.0,2.56,7.08,2.56,3.42,3.9,4.64,2.69,8.79,21.11,6.96,3.29,10.37,1.83,5.13,3.17,3.29,5.98,40.03,4.39,9.03,2.56,7.93,4.76,5.13,2.32,2.08,3.42,1.71,25.688889,22.572222,30.65,3.668889,22.138889,79.964261
US_AL_01001,2021-06-22,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,0,0,7242,113,17,13524,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,0,7,,-20,5,2.64,2.76,8.41,3.01,13.19,8.54,7.03,2.51,5.15,6.28,5.15,3.52,3.77,7.66,3.64,5.02,4.02,4.52,,9.42,5.02,2.64,6.66,3.64,3.01,2.01,3.64,3.27,8.67,19.84,5.53,3.77,9.17,2.39,5.15,4.27,3.89,5.4,37.68,3.27,6.66,2.39,4.14,6.28,5.02,3.77,3.14,3.14,,24.116667,21.622222,28.761111,6.632222,20.166667,76.515629
US_AL_01001,2021-06-23,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,2,0,7244,113,27,13551,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,8,10,,-21,4,2.28,3.67,4.55,3.79,10.37,8.35,3.67,3.42,3.79,4.81,3.42,4.43,2.91,6.83,4.05,3.79,2.15,5.19,2.28,8.85,4.68,2.66,2.4,3.54,5.19,2.78,4.68,4.05,9.49,17.71,6.45,3.29,7.21,2.91,4.93,4.55,2.66,5.31,37.44,,5.95,,3.79,5.31,3.67,2.78,2.91,2.4,2.02,23.605556,18.5,30.238889,1.636889,18.268519,70.436938
US_AL_01001,2021-06-24,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,0,0,7244,113,23,13574,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,0,15,,-22,4,2.25,5.13,6.76,2.5,11.52,5.51,3.38,2.63,3.0,5.13,3.51,2.38,3.76,7.39,3.25,5.88,1.75,4.01,,8.01,3.63,2.5,5.01,3.63,5.01,3.63,3.76,3.38,6.64,22.16,6.26,2.38,7.64,3.76,5.63,3.88,,5.38,34.81,3.25,7.01,1.88,5.13,4.13,5.38,2.88,2.88,3.0,,25.738889,20.555556,31.538889,0.0508,21.212963,74.875801
US_AL_01001,2021-06-25,ChIJg9z7ewWPjogRA_8QrB0va7o,Q156168,geoId/01001,US,United States of America,AL,Alabama,01001,Autauga County,US,USA,2,0,0,7244,113,0,13574,55390,27010,28380,6839,7670,6939,7075,7589,7840,5688,3861,1889,1848758,32.536667,-86.648333,1540,75.32,-6,4,,-22,4,2.32,5.55,5.68,3.74,10.97,4.13,4.52,2.45,3.61,5.42,3.74,2.19,4.26,6.58,5.03,5.29,,2.71,1.94,8.52,5.03,,5.29,2.58,4.65,4.0,1.81,3.23,8.26,20.39,5.16,,8.13,2.97,4.78,3.23,2.71,5.03,32.13,4.13,7.87,1.94,3.87,4.39,3.87,3.48,4.13,2.06,,25.383333,20.783333,30.461111,0.197556,19.064815,67.03453
