location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01025,2021-12-17,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,4,0,4875,87,30,11334,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,7,4,-13,11.15,11.15,23.23,37.17,17.594444,13.772222,21.233333,0.0,16.125,89.757459
US_AL_01025,2021-12-18,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,2,0,4877,87,0,11334,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,5,2,-10,9.07,12.8,22.4,29.33,20.733333,18.094444,24.15,4.318,19.25,90.340406
US_AL_01025,2021-12-19,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,1,0,4878,87,23,11357,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,,,-26,9.76,16.66,18.95,32.74,13.738889,7.372222,20.022222,19.20875,10.916667,87.231443
US_AL_01025,2021-12-20,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,4878,87,6,11363,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,22,,-21,19.07,17.6,24.45,41.56,5.805556,3.233333,9.344444,0.4318,3.277778,86.129514
US_AL_01025,2021-12-21,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,4878,87,14,11377,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,,27,-20,10.35,17.74,20.2,41.39,8.522222,6.611111,11.166667,0.60325,5.819444,81.883215
US_AL_01025,2021-12-22,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,4878,87,9,11386,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,,36,-23,11.1,16.91,26.95,34.88,7.705556,1.511111,16.083333,0.6858,2.680556,72.045631
US_AL_01025,2021-12-23,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,4878,87,14,11400,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,37,44,-34,13.48,18.87,27.5,19.95,6.883333,-0.372222,17.616667,0.0,-0.041667,63.127858
US_AL_01025,2021-12-24,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,2,0,4880,87,0,11400,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,-4,23,-56,,,18.14,26.6,11.072222,2.9,21.85,0.0254,6.5,73.125486
US_AL_01025,2021-12-25,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,3,0,4883,87,0,11400,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,-87,-72,-54,11.74,9.89,17.31,44.51,17.7,12.894444,24.055556,0.0,13.805556,77.100762
US_AL_01025,2021-12-26,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,5,0,4888,87,0,11400,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,,,-23,13.45,21.86,20.73,46.51,19.044444,15.488889,24.161111,0.0254,16.222222,80.771482
US_AL_01025,2021-12-27,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,1,0,4889,87,40,11440,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,9,,-31,14.67,21.52,24.94,55.26,19.316667,15.15,24.822222,0.0,16.805556,82.763357
US_AL_01025,2021-12-28,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,14,1,4903,88,9,11449,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,16,12,-24,10.6,25.55,27.95,40.97,20.644444,16.583333,25.511111,0.0,17.625,80.028504
US_AL_01025,2021-12-29,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,11,0,4914,88,2,11451,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,15,10,-30,14.81,34.87,24.36,44.9,22.3,19.427778,26.833333,0.1905,19.222222,78.577745
US_AL_01025,2021-12-30,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,16,0,4930,88,10,11461,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,13,25,-31,12.89,24.79,31.73,37.19,23.261111,19.2,27.316667,2.25425,20.083333,81.543662
US_AL_01025,2021-12-31,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,14,0,4944,88,0,11461,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,-7,9,-51,,11.82,16.75,34.47,21.638889,16.755556,27.144444,8.748889,18.708333,79.34095
US_AL_01025,2022-01-01,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,4944,88,0,11461,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,-36,-26,-34,12.73,23.72,15.04,41.66,23.416667,21.305556,26.594444,0.0762,20.097222,78.175046
US_AL_01025,2022-01-02,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,27,0,4971,88,0,11461,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,,,-26,10.52,10.52,20.49,38.76,20.211111,10.966667,25.316667,2.6035,16.805556,83.661399
US_AL_01025,2022-01-03,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,11,0,4982,88,0,11461,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,13,,-21,11.65,26.57,35.42,33.09,3.077778,0.638889,10.916667,23.368,-0.875,77.666084
US_AL_01025,2022-01-04,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,27,0,5009,88,57,11518,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,12,10,-16,11.39,18.98,29.11,33.33,2.666667,-2.283333,11.111111,0.0,-1.541667,72.667023
US_AL_01025,2022-01-05,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,79,0,5088,88,0,11518,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,12,10,-19,11.01,20.8,21.2,35.48,7.338889,0.966667,16.838889,0.0,3.75,80.147919
US_AL_01025,2022-01-06,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,51,1,5139,89,0,11518,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,0,3,-14,9.92,16.27,23.02,39.29,12.466667,6.322222,21.761111,0.0,9.486111,83.412213
US_AL_01025,2022-01-07,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,79,0,5218,89,17,11535,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,-3,5,-11,12.75,13.98,15.21,30.84,5.5,0.894444,13.133333,0.8636,-1.472222,64.66161
US_AL_01025,2022-01-08,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,42,0,5260,89,8,11543,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,-1,-5,-6,9.55,23.04,15.17,28.09,6.605556,0.15,17.244444,0.0,-0.236111,63.923745
US_AL_01025,2022-01-09,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,42,0,5302,89,6,11549,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,,,-15,12.82,22.44,18.7,33.66,16.072222,12.761111,21.922222,0.0,11.819444,74.994929
US_AL_01025,2022-01-10,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,17,0,5319,89,9,11558,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,4,,-16,9.04,16.45,34.95,34.53,11.138889,5.066667,19.277778,14.605,2.680556,58.607168
US_AL_01025,2022-01-11,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,56,0,5375,89,5,11563,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,1,5,-17,19.05,24.95,35.39,31.76,4.877778,-1.183333,12.244444,0.0,-4.333333,53.343188
US_AL_01025,2022-01-12,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,104,0,5479,89,13,11576,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,5,3,-20,14.38,20.49,25.72,34.0,5.327778,-0.938889,14.3,0.0,-1.388889,64.348925
US_AL_01025,2022-01-13,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,5479,89,10,11586,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,0,2,-20,10.89,31.8,27.88,35.29,7.666667,0.233333,18.705556,0.0,0.902778,63.208302
US_AL_01025,2022-01-14,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,5479,89,19,11605,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,-2,4,-19,9.73,22.7,32.43,43.54,8.644444,1.461111,17.355556,0.0,1.416667,63.405603
US_AL_01025,2022-01-15,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,5479,89,0,11605,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,-7,-5,-15,9.87,27.52,31.67,31.67,8.988889,3.9,15.355556,0.0,4.097222,73.896815
US_AL_01025,2022-01-16,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,350,0,5829,89,8,11613,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,,,-33,11.15,17.0,17.0,37.71,5.561111,0.872222,12.622222,21.3995,3.541667,89.284756
US_AL_01025,2022-01-17,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,43,0,5872,89,0,11613,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,-4,,-37,11.66,27.06,21.93,34.06,4.25,0.438889,9.816667,3.5306,0.25,78.185205
US_AL_01025,2022-01-18,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,43,0,5915,89,8,11621,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,5,3,-16,10.02,16.98,28.74,40.5,4.366667,-2.211111,14.216667,0.0,-0.527778,71.096454
US_AL_01025,2022-01-19,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,142,0,6057,89,38,11659,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,8,4,-19,11.57,20.14,27.0,38.57,11.033333,3.338889,19.711111,0.0,6.152778,72.3284
US_AL_01025,2022-01-20,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,104,0,6161,89,6,11665,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,1,6,-19,9.34,14.22,18.69,35.34,10.938889,3.383333,17.55,6.12775,7.75,84.946979
US_AL_01025,2022-01-21,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,92,0,6253,89,16,11681,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,-11,-9,-28,,16.28,19.8,38.28,0.877778,-1.011111,3.722222,9.525,-4.236111,69.430727
US_AL_01025,2022-01-22,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,96,0,6349,89,0,11681,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,-4,-10,-14,19.13,16.03,19.65,38.27,2.494444,-1.222222,8.583333,0.0762,-4.430556,62.889392
US_AL_01025,2022-01-23,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,53,0,6402,89,38,11719,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,,,-26,10.8,13.88,23.14,28.28,1.577778,-5.844444,11.083333,0.0,-5.791667,58.940293
US_AL_01025,2022-01-24,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,13,0,6415,89,3,11722,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,1,,-11,7.58,15.93,22.76,35.65,4.327778,-2.538889,15.177778,0.0,-1.819444,66.897967
US_AL_01025,2022-01-25,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,6415,89,9,11731,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,-1,-1,-12,8.57,11.56,19.01,37.28,9.8,6.494444,13.972222,0.508,4.763889,67.915043
US_AL_01025,2022-01-26,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,6415,89,15,11746,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,6,-1,-19,10.95,12.08,22.27,38.89,6.588889,0.822222,12.727778,0.7874,-2.458333,53.465081
US_AL_01025,2022-01-27,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,6415,89,3,11749,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,5,-3,-16,10.43,12.83,22.45,39.7,5.816667,-1.622222,16.422222,0.0,-3.472222,53.257766
US_AL_01025,2022-01-28,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,6415,89,15,11764,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,0,0,-11,9.96,11.62,21.58,31.53,6.794444,3.055556,12.788889,0.0,-1.291667,57.28639
US_AL_01025,2022-01-29,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,282,0,6697,89,3,11767,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,-3,-10,-19,10.37,14.2,22.38,34.94,3.155556,-2.844444,8.733333,0.0,-11.166667,34.555286
US_AL_01025,2022-01-30,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,46,0,6743,89,17,11784,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,,,-17,11.23,8.68,17.35,43.38,5.427778,-2.788889,18.55,0.0,-5.055556,47.232845
US_AL_01025,2022-01-31,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,13,0,6756,89,0,11784,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,7,,-12,9.88,8.3,15.8,26.47,9.272222,0.655556,19.144444,0.0,1.458333,59.078907
US_AL_01025,2022-02-01,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,25,2,6781,91,12,11796,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,22,22,-12,10.42,6.25,20.85,27.93,10.055556,2.322222,19.916667,0.0,3.611111,66.262652
US_AL_01025,2022-02-02,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,20,2,6801,93,10,11806,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,11,4,-16,6.58,9.29,24.0,34.45,14.861111,12.105556,18.594444,0.127,8.208333,64.191729
US_AL_01025,2022-02-03,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,6801,93,0,11806,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,1,-2,-12,10.66,9.48,24.09,34.35,17.672222,14.027778,21.361111,15.39875,17.069444,93.372651
US_AL_01025,2022-02-04,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,69,0,6870,93,22,11828,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,6,3,-14,10.61,7.46,23.57,25.93,7.016667,2.283333,17.572222,53.94325,4.263889,89.60641
US_AL_01025,2022-02-05,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,18,0,6888,93,5,11833,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,6,-3,-3,,7.63,20.36,34.61,2.438889,-1.733333,8.727778,3.81,-3.972222,63.045014
US_AL_01025,2022-02-06,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,6888,93,6,11839,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,,,-25,8.55,9.08,16.56,36.87,3.672222,-3.261111,14.494444,0.0,-3.166667,62.120645
US_AL_01025,2022-02-07,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,12,0,6900,93,4,11843,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,10,,-11,12.81,20.58,23.68,36.11,5.133333,0.238889,12.538889,0.0,0.472222,74.461205
US_AL_01025,2022-02-08,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,14,0,6914,93,10,11853,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,15,4,-9,11.04,,22.47,35.87,6.211111,-0.7,15.283333,0.0,-1.486111,58.676955
US_AL_01025,2022-02-09,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,7,0,6921,93,3,11856,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,10,-2,-13,6.26,9.79,23.09,34.45,6.783333,-1.444444,17.444444,0.0,-1.138889,57.305991
US_AL_01025,2022-02-10,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,11,0,6932,93,3,11859,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,9,2,-11,10.1,10.1,19.8,40.81,9.055556,0.561111,20.094444,0.0,0.291667,55.203126
US_AL_01025,2022-02-11,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,18,0,6950,93,11,11870,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,6,0,-12,20.87,11.92,17.46,30.66,10.45,1.4,20.433333,0.0,1.736111,54.634915
US_AL_01025,2022-02-12,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,8,0,6958,93,3,11873,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,6,1,-19,13.4,12.84,22.9,37.41,11.877778,4.466667,20.994444,0.0,5.777778,66.282403
US_AL_01025,2022-02-13,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,1,0,6959,93,2,11875,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,,,-29,9.9,7.82,17.72,34.4,8.038889,2.222222,16.6,0.0,-4.347222,43.542623
US_AL_01025,2022-02-14,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,0,0,6959,93,6,11881,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,14,,-14,12.29,8.05,22.45,33.47,5.038889,-2.711111,16.583333,0.0254,-4.152778,52.873152
US_AL_01025,2022-02-15,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,18,0,6977,93,0,11881,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,11,0,-12,12.06,6.43,18.89,41.8,8.277778,-0.561111,19.655556,0.0,-0.25,56.168468
US_AL_01025,2022-02-16,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,6,1,6983,94,8,11889,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,10,1,-17,12.35,11.15,22.3,33.46,13.066667,5.316667,22.322222,0.0,4.819444,57.403621
US_AL_01025,2022-02-17,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,7,0,6990,94,10,11899,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,-6,-7,-14,9.46,9.84,21.96,26.5,18.111111,12.716667,23.605556,0.0,13.861111,73.468636
US_AL_01025,2022-02-18,ChIJQZySLbnLmogRyygQkshn9-Q,Q111273,geoId/01025,US,United States of America,AL,Alabama,01025,Clarke County,US,USA,2,10,0,7000,94,4,11903,24063,11345,12718,2723,3107,2913,2618,2903,3487,2988,2157,1167,1848765,31.673611,-87.838056,86,3244,74.3875,5,-4,-15,14.88,9.78,25.5,35.28,11.883333,5.655556,22.927778,16.3195,7.166667,77.933261
