location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_autoimmune_disease,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_bruise,search_trends_burn,search_trends_candidiasis,search_trends_chest_pain,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_dizziness,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_hypothyroidism,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_panic_attack,search_trends_paresthesia,search_trends_perspiration,search_trends_psychosis,search_trends_scar,search_trends_sinusitis,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48213,2021-03-25,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,15,1,5694,176,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,26,17,,-16,1,2.06,5.73,7.68,3.68,10.71,3.89,7.35,4.97,2.27,4.11,,6.6,5.19,1.51,3.03,1.95,,4.54,,7.14,4.97,4.76,3.35,2.38,6.06,1.84,11.14,4.97,2.27,3.14,3.35,4.0,2.92,,4.22,4.43,2.16,4.0,3.57,2.49,8.11,3.35,21.2,5.62,4.22,5.3,3.14,6.27,4.22,3.03,1.84,7.03,38.39,,2.49,,2.06,2.49,,4.33,5.73,1.95,2.27,1.84,2.06,6.71,5.52,3.79,2.6,2.6,3.03,1.62,17.244444,12.416667,20.5,5.588,13.080247,77.120783
US_TX_48213,2021-03-26,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,0,0,5694,176,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,20,12,,-16,2,,4.38,6.34,4.26,11.75,2.07,6.91,6.45,1.96,4.84,,4.03,4.03,,3.69,1.96,3.0,3.11,2.19,6.91,2.3,5.18,4.38,3.34,5.18,1.84,7.95,4.26,1.84,3.34,1.96,3.0,4.38,1.84,5.18,3.0,3.11,3.46,1.73,3.11,8.64,1.96,24.31,4.96,3.23,7.37,1.73,4.38,4.96,2.88,2.19,4.84,37.1,,,1.96,2.77,1.84,,5.3,6.68,,,,3.11,7.37,3.92,3.0,2.42,2.42,3.8,,16.027778,8.266667,26.294444,0.381,8.703704,62.081588
US_TX_48213,2021-03-27,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,0,0,5694,176,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,22,12,,-8,0,2.67,5.33,6.47,3.81,11.42,2.03,8.89,6.22,,3.68,1.78,6.22,4.32,,2.41,2.67,,2.41,,8.25,3.94,6.35,3.3,2.41,5.84,2.03,10.79,5.58,,2.03,3.94,4.57,3.94,2.29,3.68,4.95,2.41,5.58,1.78,3.55,9.39,,18.66,7.24,4.06,9.14,2.92,4.7,4.19,,2.92,4.19,43.03,,3.05,,,2.79,1.9,3.81,8.25,1.9,,,4.19,7.24,6.22,4.44,2.03,3.05,3.81,,20.477778,15.244444,25.944444,0.0,15.419753,73.244936
US_TX_48213,2021-03-28,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,0,0,5694,176,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,27,21,,-9,0,3.64,4.14,7.53,4.65,12.18,2.76,9.92,6.66,,2.26,,5.53,4.65,,3.27,,4.14,3.14,,8.54,4.52,5.53,3.27,2.51,4.65,,6.91,5.65,2.01,3.64,3.77,3.77,4.77,,3.89,4.52,2.13,3.39,1.88,,7.16,3.39,17.71,7.16,2.51,7.66,2.64,5.15,3.52,1.88,3.27,4.39,41.31,,2.76,,1.88,,2.64,3.89,8.79,,,,3.14,6.78,4.52,5.65,3.77,4.14,3.77,2.13,18.555556,13.216667,23.555556,0.072571,7.623457,49.412435
US_TX_48213,2021-03-29,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,4,1,5698,177,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,23,10,,-14,2,3.64,5.35,8.78,5.35,14.13,1.5,13.59,5.46,1.5,4.5,,4.92,3.32,2.57,3.0,,1.6,3.53,,8.24,3.21,5.35,2.25,2.35,7.6,2.03,9.74,5.14,2.25,3.21,3.64,5.46,4.07,,4.28,3.85,2.14,3.64,1.93,2.57,10.49,2.57,24.72,5.24,4.71,8.78,2.03,4.6,2.68,3.32,2.14,5.57,38.1,,2.03,1.93,2.25,2.14,2.35,6.42,8.56,2.46,3.53,1.5,2.89,5.89,5.03,5.03,2.25,3.64,2.25,2.35,14.444444,5.322222,23.466667,0.0,3.395062,47.586979
US_TX_48213,2021-03-30,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,0,0,5698,177,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,19,17,,-14,2,2.68,3.97,6.32,4.07,16.4,3.64,10.61,6.11,2.68,5.25,1.82,6.86,2.57,1.5,1.72,1.93,2.25,2.46,,7.83,2.89,6.11,3.0,3.11,6.43,2.04,10.93,4.93,1.5,3.43,2.36,4.93,3.32,2.36,2.14,4.61,2.79,3.97,2.57,1.61,7.61,3.32,24.97,6.22,3.32,9.0,3.54,4.5,4.39,1.82,2.25,4.61,38.05,2.14,2.25,,3.32,3.43,1.72,4.39,8.57,1.5,,1.72,2.89,6.0,6.65,4.93,3.0,2.36,3.22,,18.55,14.188889,26.194444,0.0,11.91358,65.487926
US_TX_48213,2021-03-31,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,0,1,5698,178,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,33,21,,-14,2,2.93,5.11,5.11,4.02,14.23,2.71,9.99,6.84,2.28,2.93,2.71,5.97,3.15,1.85,3.48,1.63,1.52,2.82,1.85,7.17,3.37,4.13,2.93,2.39,5.21,2.5,10.43,4.45,,2.5,2.5,5.87,4.02,1.96,3.48,5.32,3.26,3.26,,3.04,9.99,3.15,22.7,6.19,4.67,8.36,3.8,4.78,3.04,2.71,2.61,6.3,38.12,,2.61,2.82,1.85,2.82,2.93,4.89,7.38,,1.85,2.5,3.15,6.19,4.78,4.24,2.71,4.34,2.71,,18.055556,13.855556,24.638889,0.0,8.969136,56.501032
US_TX_48213,2021-04-01,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,9,1,5707,179,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,36,23,,-12,0,2.72,6.24,8.85,3.52,13.84,3.86,8.05,4.65,1.59,4.42,,4.99,3.97,1.93,2.61,,1.59,,,7.26,2.95,4.76,3.63,1.81,5.33,2.95,11.69,4.2,,2.15,,5.33,3.18,2.38,2.38,3.29,2.84,5.22,3.06,2.15,7.83,2.84,22.23,6.69,2.27,8.05,2.04,4.08,4.2,4.42,2.5,6.13,40.05,,2.15,1.81,1.93,2.04,1.7,2.84,6.69,,,1.93,1.93,5.45,7.49,5.45,,3.18,4.2,1.81,11.316667,2.9,19.4,0.0,-0.635802,43.725403
US_TX_48213,2021-04-02,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,0,0,5707,179,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,27,23,,-34,6,1.89,3.91,7.07,4.16,17.41,2.9,7.07,4.79,2.4,4.29,1.89,6.06,2.78,2.52,3.03,,,3.91,,9.71,3.03,5.42,2.52,3.03,3.79,3.28,10.47,6.31,,2.65,3.03,3.41,4.04,2.78,5.17,4.29,4.79,4.04,2.27,3.66,8.96,3.03,21.95,5.3,3.41,9.21,2.27,3.53,3.15,2.4,2.52,5.05,36.84,,,,2.4,2.27,,4.42,7.82,2.27,,,1.89,6.18,4.42,5.93,,3.79,2.15,3.41,11.894444,4.35,19.7,0.0,0.185185,44.910886
US_TX_48213,2021-04-03,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,0,1,5707,180,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,24,29,,-8,0,2.42,4.45,7.0,3.56,14.63,,8.53,6.62,,2.54,1.78,4.45,2.54,2.04,2.67,,,2.16,,9.16,4.71,6.75,2.29,,6.87,2.16,7.25,4.45,,,,3.31,3.18,2.29,4.07,3.56,5.34,5.6,1.91,3.69,6.24,2.8,19.85,4.58,3.82,9.54,2.54,4.71,5.09,2.42,3.56,4.84,31.94,1.91,3.31,,2.16,2.54,2.29,3.44,8.91,,2.16,2.04,,4.96,4.71,4.84,,3.44,3.05,,14.327778,10.816667,18.744444,0.0,4.04321,50.018516
US_TX_48213,2021-04-04,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,0,0,5707,180,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,-4,7,,-17,0,3.24,5.19,6.61,2.98,14.78,,7.0,6.09,2.08,3.63,,5.71,3.24,,3.24,,2.85,2.72,3.63,8.17,4.67,4.67,3.11,2.59,5.06,2.72,8.04,6.09,1.81,2.08,2.59,5.19,4.67,,3.63,3.5,3.76,3.5,,3.89,6.74,1.81,20.23,4.67,3.11,9.86,2.85,5.96,2.98,1.95,,5.32,42.14,,2.59,1.95,1.81,1.95,2.08,3.11,9.34,,2.59,4.67,,7.26,4.41,4.41,2.98,3.89,3.63,3.76,16.344444,11.827778,23.255556,0.0762,9.91358,65.959454
US_TX_48213,2021-04-05,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,13,0,5720,180,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,26,10,,-16,2,3.08,6.16,6.93,4.73,17.92,3.08,8.8,6.38,2.64,2.97,1.65,4.84,4.4,,2.86,1.76,2.97,2.2,,10.45,4.73,6.16,4.4,3.63,5.17,,8.91,4.51,2.53,2.86,1.65,5.28,5.28,1.76,3.08,3.3,4.62,5.06,2.31,1.54,6.93,1.54,22.21,7.48,2.42,7.59,3.52,5.94,6.6,3.08,3.52,5.94,41.89,,2.42,2.2,1.76,2.53,,4.18,8.25,2.09,1.54,1.76,2.97,7.92,5.72,4.73,3.63,3.08,4.4,1.76,17.511111,12.005556,24.738889,0.0,12.432099,72.242285
US_TX_48213,2021-04-06,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,0,0,5720,180,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,23,14,,-14,2,3.21,5.2,7.19,4.2,15.59,3.87,8.07,6.63,2.43,4.53,,5.2,3.65,1.66,4.64,,1.77,3.65,3.43,9.07,3.1,5.09,3.87,2.65,5.75,1.77,10.39,6.53,,4.09,4.31,6.63,4.64,,4.42,4.87,4.31,4.31,,3.87,9.95,2.77,24.33,6.41,2.99,9.29,3.32,6.08,4.75,2.77,2.99,5.64,38.82,1.77,1.77,,2.99,,1.77,3.21,8.29,2.77,1.66,1.88,2.88,7.19,5.75,6.08,2.88,3.43,4.75,1.77,20.877778,16.561111,27.177778,0.0,15.450617,71.287371
US_TX_48213,2021-04-07,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,0,1,5720,181,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,33,16,,-12,1,2.81,4.11,5.62,4.11,13.52,1.84,7.14,5.73,2.16,3.13,,4.65,3.13,1.84,3.13,,,3.46,,8.65,4.0,6.16,2.81,3.68,4.54,1.62,7.68,4.11,,1.95,2.92,6.16,5.62,2.16,4.11,6.27,4.0,4.0,2.38,1.62,10.7,2.81,23.25,6.27,2.38,8.87,3.03,4.0,4.97,2.16,2.27,7.89,40.98,,,,1.51,,1.62,3.78,7.57,3.35,2.7,2.16,2.81,4.87,3.78,4.22,2.27,3.78,3.24,2.49,21.883333,19.033333,25.805556,0.0,15.17284,66.091977
US_TX_48213,2021-04-08,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,8,0,5728,181,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,28,21,,-14,0,2.24,4.93,7.07,3.7,12.0,2.8,8.19,5.38,2.58,4.93,1.91,4.26,3.03,1.91,3.25,1.91,3.81,3.48,,11.1,2.35,5.94,3.25,2.8,5.27,1.79,10.32,3.59,2.13,2.92,2.69,7.07,3.7,1.57,3.03,5.72,2.8,3.03,2.47,2.58,9.76,1.68,21.08,6.73,3.92,6.39,2.8,5.38,4.26,3.14,2.69,7.18,38.47,1.91,2.35,,1.91,,1.79,6.06,6.73,2.8,2.58,2.24,2.24,6.17,6.17,4.04,1.79,3.92,3.25,2.13,17.827778,8.594444,27.727778,1.8034,7.0,49.094857
US_TX_48213,2021-04-09,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,0,1,5728,182,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,15,13,,-12,2,,5.12,8.11,2.99,12.8,2.77,6.29,4.16,,4.48,2.03,4.16,3.73,2.77,2.45,1.71,,2.45,1.81,7.79,3.52,5.76,3.09,3.41,4.05,1.71,10.13,6.51,1.81,2.03,3.2,5.23,3.09,1.49,3.73,3.2,3.31,3.63,1.92,3.73,9.28,1.6,21.66,5.97,2.24,7.25,1.81,3.73,4.05,3.2,2.56,6.72,34.03,,1.6,1.92,,2.67,2.56,5.33,7.25,,1.81,2.24,3.73,7.25,4.8,4.91,2.45,3.95,2.99,1.6,21.688889,18.022222,26.894444,0.834571,16.845679,74.270108
US_TX_48213,2021-04-10,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,0,0,5728,182,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,24,18,,-11,-1,,5.2,8.13,4.0,16.79,,8.13,5.46,1.86,2.67,,4.93,4.93,,3.6,,1.86,3.6,2.27,11.46,3.86,7.33,4.0,,4.53,,9.46,4.66,2.4,2.0,2.53,3.2,2.8,2.27,4.26,4.4,3.2,4.66,,2.53,9.06,,20.39,5.06,2.93,9.73,3.46,6.0,4.4,,2.8,5.86,38.11,2.13,1.86,,,2.0,2.4,4.0,7.73,2.13,,2.67,2.8,5.73,4.8,4.93,3.06,4.26,2.8,2.8,18.244444,11.277778,24.572222,1.886857,9.728395,58.112284
US_TX_48213,2021-04-11,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,0,0,5728,182,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,26,20,,-14,0,2.85,5.83,8.17,5.32,17.76,2.72,8.82,4.8,2.46,2.72,2.33,7.78,4.02,2.85,2.08,,2.72,4.02,,11.02,3.76,5.58,4.54,,5.71,1.81,11.67,7.0,2.46,1.95,4.02,5.58,2.72,1.95,4.28,5.06,4.8,4.41,,,9.08,,25.41,6.09,4.41,11.54,3.89,4.28,3.76,3.5,2.72,6.22,42.27,2.2,3.24,2.08,2.2,2.46,3.11,5.96,8.43,1.81,3.24,2.46,3.63,6.48,7.0,4.28,3.11,4.54,3.24,3.37,16.472222,6.761111,28.45,0.0762,5.54321,48.513109
US_TX_48213,2021-04-12,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,20,1,5748,183,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,20,13,,-15,1,2.6,6.92,5.84,4.22,16.12,4.98,9.73,8.01,2.27,3.68,2.6,7.25,3.25,,3.14,2.6,2.27,3.25,1.84,8.65,4.33,5.52,2.49,3.14,5.41,,10.71,5.62,1.95,1.62,2.92,5.08,3.57,,5.19,4.0,3.25,5.08,1.95,3.79,9.84,2.7,22.82,7.14,3.14,9.41,3.57,6.06,4.87,3.14,3.03,7.03,39.81,,2.81,,3.46,2.7,1.84,4.65,7.36,1.95,2.7,2.27,1.84,7.46,5.62,4.65,3.14,4.33,3.46,,20.588889,12.75,29.166667,0.0,9.191358,48.293557
US_TX_48213,2021-04-13,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,0,0,5748,183,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,21,15,,-16,2,3.52,4.4,6.16,4.73,17.26,3.63,7.37,5.83,3.19,4.73,,6.6,4.07,1.76,3.63,1.87,2.97,2.64,,9.68,2.97,4.4,3.3,1.65,3.85,1.87,9.79,5.61,2.2,3.52,3.85,4.73,2.75,2.75,4.62,3.96,4.07,5.94,2.09,2.31,10.12,2.09,23.42,5.61,2.75,10.55,2.64,5.17,5.5,3.08,2.86,6.82,39.25,1.65,2.09,1.76,2.31,2.53,3.3,4.18,8.69,1.98,2.97,2.31,4.07,5.5,5.94,4.4,,4.84,2.97,1.98,21.472222,15.961111,27.872222,0.0,13.67284,61.824268
US_TX_48213,2021-04-14,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,0,1,5748,184,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,24,14,,-14,2,,4.79,8.52,3.3,16.93,1.81,8.52,4.15,3.41,4.15,1.92,6.07,4.79,2.66,2.56,2.77,2.56,2.56,1.49,10.22,3.73,7.24,4.15,2.77,5.32,3.51,12.56,5.54,1.7,,4.05,6.5,3.83,2.88,3.62,5.96,3.3,2.98,2.88,3.19,10.44,2.77,23.21,6.28,5.54,10.01,4.15,5.22,5.0,2.77,2.24,8.84,40.14,2.24,2.13,,1.81,3.19,1.7,4.26,8.2,1.81,2.45,2.77,3.3,7.35,5.54,5.22,2.88,5.0,5.43,2.13,19.883333,15.855556,25.983333,1.233714,16.277778,80.582351
US_TX_48213,2021-04-15,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,20,0,5768,184,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,16,15,,-14,2,2.69,5.49,7.21,4.41,14.2,1.61,9.36,5.92,2.9,4.84,,5.05,4.52,1.61,3.66,2.37,,2.9,,8.39,3.76,5.16,3.66,1.72,5.49,2.58,10.0,5.49,1.72,2.47,2.47,4.09,3.98,2.04,4.52,3.87,,3.44,2.58,3.55,10.11,2.58,22.15,6.99,3.01,8.07,2.47,5.49,5.59,2.04,2.47,7.21,41.08,,2.15,,,3.12,1.51,3.66,9.68,,1.72,2.69,2.58,6.13,5.27,6.45,3.12,3.76,4.09,2.04,15.633333,13.127778,18.95,0.254,12.938272,84.382564
US_TX_48213,2021-04-16,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,0,0,5768,184,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,7,6,,-17,7,2.44,5.11,5.22,2.55,13.54,2.88,6.99,5.77,2.88,3.11,1.55,4.0,5.11,3.0,3.66,,,2.88,,8.66,4.77,5.99,2.66,1.67,5.33,2.0,11.1,4.11,2.33,4.33,2.66,4.0,5.77,3.11,4.55,3.77,3.66,5.66,2.22,3.66,8.88,,19.31,7.43,2.0,7.55,2.88,5.11,4.99,4.44,2.88,4.55,37.84,,1.78,1.55,2.66,2.44,1.78,3.33,6.21,1.55,2.0,2.0,2.22,4.99,5.77,5.22,2.44,3.33,3.44,2.22,14.033333,13.0,15.461111,13.800667,13.395062,96.339717
US_TX_48213,2021-04-17,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,0,0,5768,184,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,12,13,,-9,1,,3.9,8.83,3.38,14.67,2.21,7.27,6.88,,3.5,,5.58,4.41,2.73,2.86,,2.6,3.38,,9.35,5.06,4.8,2.73,2.47,3.9,1.95,8.96,3.25,1.82,2.08,2.86,4.03,4.67,,4.54,4.03,2.34,3.63,2.34,1.95,8.05,,20.38,4.8,1.82,9.74,2.6,3.63,2.99,,2.34,5.84,42.58,,1.95,,,2.99,1.82,4.28,9.09,2.08,2.6,1.82,2.73,5.71,3.38,5.32,,3.9,2.73,2.21,12.259259,10.148148,15.179012,22.267333,9.138889,81.673992
US_TX_48213,2021-04-18,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,0,0,5768,184,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,19,13,,-12,1,2.21,7.42,8.21,4.95,14.98,2.21,7.42,6.12,,3.65,,5.73,3.13,2.08,1.82,1.95,2.21,3.13,,9.77,3.52,5.21,2.87,3.0,4.04,3.78,9.77,4.04,2.35,3.52,3.78,5.6,2.74,1.82,4.82,4.04,2.21,5.21,2.6,3.65,8.6,,22.41,6.12,3.78,9.77,2.74,3.39,4.17,3.91,2.08,4.56,47.81,,2.48,,,3.52,2.48,4.17,10.94,,2.21,2.08,3.39,6.25,4.69,4.69,2.74,4.43,3.26,1.82,12.271605,6.12963,19.487654,0.056444,5.923611,65.139283
US_TX_48213,2021-04-19,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,0,0,5768,184,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,17,11,,-18,2,4.67,5.12,7.17,3.42,16.4,3.53,7.4,6.83,2.73,2.28,,6.49,4.44,1.71,3.07,1.71,1.94,2.96,,10.48,4.44,6.72,2.73,1.59,3.19,3.64,10.36,5.69,2.73,2.96,2.16,3.53,5.24,2.62,6.38,3.98,3.53,3.64,2.5,3.98,10.13,1.71,22.66,7.06,3.53,8.2,2.96,4.1,2.62,4.44,3.3,5.24,40.88,2.16,3.64,,1.94,2.16,2.16,3.98,10.13,,2.28,,4.21,5.69,4.67,5.92,3.3,4.33,2.62,4.1,13.617284,5.580247,21.592593,0.0,5.104167,56.261369
US_TX_48213,2021-04-20,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,18,0,5786,184,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,17,13,,-13,2,3.21,5.54,6.2,3.21,14.84,3.43,7.64,7.2,2.44,4.43,1.99,6.42,4.98,2.77,4.76,,,2.44,,7.64,3.1,3.65,3.1,2.55,4.43,2.55,12.18,5.32,1.66,3.32,2.77,4.32,3.21,2.55,4.1,3.99,1.99,6.2,2.77,3.1,10.08,2.66,24.92,4.65,3.54,9.64,2.1,4.65,5.87,2.21,3.21,5.76,38.1,,2.21,,1.99,,1.77,4.87,8.75,1.99,2.99,2.66,2.21,6.42,4.54,5.65,2.77,4.32,3.21,1.77,15.17284,8.438272,21.932099,0.0,7.847222,62.115371
US_TX_48213,2021-04-21,ChIJyesZukIGSYYRXjVusCd2qyE,Q112793,geoId/48213,US,United States of America,TX,Texas,48213,Henderson County,US,USA,2,0,0,5786,184,,,80954,39552,41402,9242,10014,8894,8711,9083,11296,11453,8166,4095,1839045,32.21,-95.85,2458,75.453333,22,15,,-13,2,,6.31,5.54,2.66,15.51,3.43,10.85,5.32,3.21,4.1,,6.54,4.21,1.66,4.1,1.77,2.1,2.66,,9.08,3.65,5.98,3.88,2.21,5.09,2.33,10.52,4.21,,2.33,4.21,5.87,4.1,2.1,4.65,3.54,1.99,4.76,2.1,2.99,9.75,1.99,24.81,4.65,4.43,8.75,4.32,6.09,5.87,1.99,2.99,5.32,40.43,2.44,2.33,,2.1,2.33,3.32,5.09,8.97,,2.33,2.66,2.33,5.43,5.65,5.21,2.66,5.43,3.43,2.99,9.290123,2.438272,16.679012,0.0,0.020833,52.904237
