location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13213,2020-01-21,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,,,7.64,8.87,4.68,12.82,7.15,5.67,4.19,6.41,19.96,6.41,4.19,11.83,4.19,6.16,4.44,,3.7,7.15,11.59,30.32,3.7,7.89,5.67,7.64,7.15,40.67,6.66,9.86,8.63,4.68,4.19,-2.188889,-5.55,3.2,0.084667,,-9.648148,56.259719
US_GA_13213,2020-01-22,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,,,5.06,9.15,4.58,16.14,7.71,7.47,4.33,7.95,18.3,10.36,6.98,10.6,5.54,6.02,4.58,6.26,3.85,7.47,10.6,35.16,9.15,10.12,6.5,6.74,6.74,39.74,5.06,9.15,7.22,4.09,3.37,-0.855556,-7.838889,9.216667,0.254,,-9.740741,50.763617
US_GA_13213,2020-01-23,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,,,5.16,8.35,4.18,13.27,13.51,5.16,4.18,4.18,16.22,7.62,6.39,11.06,4.18,5.41,5.41,,,3.69,12.29,27.52,6.88,11.06,5.65,5.9,5.65,38.82,4.67,7.62,6.14,3.44,5.65,4.844444,0.85,8.6,0.4064,,-4.401235,52.198283
US_GA_13213,2020-01-24,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,,,6.42,8.8,3.57,10.71,5.47,5.47,5.95,,21.89,6.9,5.71,8.09,3.33,6.42,,4.52,4.52,5.71,4.76,27.84,5.71,7.85,3.57,3.33,4.04,40.45,,7.85,4.28,4.28,5.0,7.405556,3.95,12.038889,16.727714,,5.32716,86.402359
US_GA_13213,2020-01-25,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,,,4.5,10.49,,12.29,11.09,9.59,,6.89,25.78,8.99,4.5,8.69,4.5,8.69,6.89,,,5.1,6.89,38.07,5.1,11.99,6.29,,9.29,47.66,,10.49,7.79,,4.2,5.444444,3.044444,9.211111,2.427111,,0.796296,72.115934
US_GA_13213,2020-01-26,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,,,9.52,10.08,,8.96,10.08,7.84,4.76,6.72,28.56,9.8,7.28,13.44,,4.76,,,5.88,6.16,9.52,35.0,8.68,7.28,5.04,7.0,,51.81,,7.84,4.76,5.88,5.88,2.8,-2.083333,8.533333,0.028222,,-0.993827,75.549676
US_GA_13213,2020-01-27,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,,,4.69,4.46,3.99,13.61,17.13,,6.1,5.4,28.16,10.56,6.8,13.14,4.46,4.22,5.16,4.22,3.29,4.46,9.15,40.83,5.16,9.39,3.99,3.99,4.93,40.12,3.52,6.57,7.27,4.22,5.16,6.905556,2.861111,11.366667,1.814286,,4.382716,83.790874
US_GA_13213,2020-01-28,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,,,4.32,8.15,5.04,13.67,6.24,6.71,7.19,5.04,22.3,7.67,4.8,10.31,5.04,6.0,6.24,5.04,,4.32,7.43,39.33,5.28,10.31,5.52,,5.28,42.93,5.52,9.59,6.96,4.08,4.8,5.011111,-1.783333,14.283333,0.8636,,0.777778,73.28168
US_GA_13213,2020-01-29,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,,,4.86,8.32,,13.18,8.09,6.71,7.17,3.7,25.43,9.48,6.47,12.95,5.78,6.94,4.62,3.7,4.16,4.39,9.71,38.15,5.78,6.01,6.47,4.16,5.55,35.84,5.09,11.33,5.55,9.02,5.09,5.122222,-0.538889,12.605556,0.036286,,1.246914,76.115891
US_GA_13213,2020-01-30,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,,,6.48,10.07,3.6,8.63,11.51,5.04,4.8,7.2,28.06,8.39,7.92,11.27,5.04,3.36,4.08,5.04,4.08,,8.15,38.62,7.92,6.24,7.2,3.84,8.63,38.62,4.08,7.67,5.04,5.76,6.24,6.944444,0.683333,14.805556,0.0254,,2.493827,73.291056
US_GA_13213,2020-01-31,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,,,5.87,6.8,5.87,13.84,9.39,4.22,6.1,4.69,26.75,8.45,4.93,4.22,4.93,7.98,4.22,4.93,4.22,4.69,8.92,32.62,7.27,5.87,4.93,3.75,3.75,38.01,,6.57,5.4,3.75,,6.216667,2.227778,11.127778,0.108857,,2.487654,77.389962
US_GA_13213,2020-02-01,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,,,8.79,10.84,6.15,8.21,9.08,9.38,6.15,4.39,25.2,8.21,,10.26,,5.27,5.86,4.69,,6.15,7.33,31.06,7.03,6.15,,5.57,7.91,46.88,5.57,8.79,5.57,4.1,8.21,5.955556,2.933333,9.466667,0.169333,,3.271605,83.227748
US_GA_13213,2020-02-02,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,,,5.94,8.77,4.24,10.18,7.92,5.37,6.79,9.05,24.33,9.9,5.09,9.9,,3.96,5.94,6.22,3.96,5.09,7.64,26.59,7.07,8.49,5.09,5.66,,44.41,,9.33,5.37,,7.92,7.572222,-0.516667,18.038889,0.084667,,0.530864,60.124339
US_GA_13213,2020-02-03,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,,,5.79,9.74,4.74,14.48,7.37,,6.85,6.58,21.86,12.64,5.53,6.85,5.27,,,3.69,3.95,4.74,11.85,37.13,8.43,7.37,5.53,7.11,8.16,45.03,5.0,9.22,8.43,5.0,4.74,9.922222,0.466667,23.616667,0.0,,1.753086,56.420054
US_GA_13213,2020-02-04,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,,,7.34,7.58,,10.19,7.82,4.97,6.63,6.39,18.24,9.24,6.16,8.29,,3.32,4.74,,6.16,,8.53,34.11,6.87,6.39,5.68,4.5,5.68,43.34,3.32,7.11,4.26,6.63,3.79,15.294444,12.177778,19.244444,0.072571,,8.753086,65.42618
US_GA_13213,2020-02-05,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,,,8.21,6.76,4.11,9.9,6.76,6.28,7.0,4.59,24.39,9.42,4.59,7.49,,6.76,7.0,5.31,3.86,7.49,7.97,30.42,8.93,9.42,5.55,7.0,,41.77,3.38,8.69,4.83,5.07,6.04,16.983333,13.916667,19.322222,5.987143,,15.037037,88.565765
US_GA_13213,2020-02-06,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,,,8.0,7.72,,15.73,8.0,,10.48,4.69,23.73,11.31,,11.04,4.41,6.62,6.07,,6.07,6.62,11.31,31.45,8.55,9.11,,,5.79,46.63,4.97,8.0,7.72,6.35,6.9,15.85,11.8,18.938889,50.618571,,14.839506,92.717784
US_GA_13213,2020-02-07,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,,,3.78,6.55,,9.57,7.05,4.03,4.54,4.79,20.66,8.57,6.55,7.81,4.28,4.79,6.3,,4.28,5.04,8.06,25.7,4.03,9.07,7.31,4.79,3.53,34.77,4.28,9.32,4.79,5.54,,4.705556,0.944444,14.377778,42.968333,,1.41358,78.463866
US_GA_13213,2020-02-08,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,,,6.14,9.95,,12.87,8.19,5.56,4.68,5.85,19.02,10.53,,6.44,5.85,4.39,,,7.31,,7.31,24.28,9.65,5.27,,4.1,,36.86,5.27,6.14,5.56,,,0.35,-2.877778,6.311111,0.217714,50.8,-1.549383,87.419057
US_GA_13213,2020-02-09,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,,,,9.29,,11.32,6.39,6.68,7.26,4.36,20.03,13.06,,11.9,4.94,9.0,8.13,5.23,7.55,5.23,11.03,29.91,7.55,9.29,,5.52,,43.84,5.23,9.29,5.81,4.94,,2.85,-2.827778,12.127778,3.3274,30.48,0.537037,84.647442
US_GA_13213,2020-02-10,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,,,4.97,6.11,,10.18,7.24,4.97,7.91,4.3,15.6,6.78,3.39,10.4,6.33,7.46,,5.65,4.52,6.11,9.5,28.72,4.75,6.56,,,7.01,43.19,,5.65,5.43,3.39,3.17,7.116667,2.405556,12.138889,1.995714,,4.833333,86.438884
US_GA_13213,2020-02-11,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,,,6.68,10.85,,14.74,10.85,6.4,8.07,3.9,20.86,9.18,7.51,11.13,7.79,5.56,,5.29,4.45,5.29,8.07,32.55,4.73,10.02,,5.29,5.84,42.56,,6.4,6.12,8.07,6.4,14.811111,8.122222,20.994444,47.026286,,13.216049,89.833019
US_GA_13213,2020-02-12,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,,,3.5,10.72,,12.12,7.92,4.89,3.73,4.66,20.51,8.16,4.66,9.56,9.09,5.13,4.89,4.89,4.89,,7.92,37.3,4.43,6.53,7.92,3.5,5.83,34.27,5.59,10.26,5.36,,3.96,11.766667,8.394444,19.711111,5.757333,,10.277778,89.636481
US_GA_13213,2020-02-13,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,,,5.75,10.12,,12.42,9.89,5.98,5.52,6.21,17.02,8.51,8.51,9.66,7.13,,4.14,5.06,,3.91,6.9,31.75,6.44,7.13,5.06,5.52,5.52,35.66,3.91,6.67,,5.98,5.52,14.794444,6.1,20.294444,30.861,,12.419753,84.697575
US_GA_13213,2020-02-14,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,,,,,4.98,6.97,3.98,7.22,6.48,,5.73,5.23,16.94,7.47,5.73,9.22,5.98,,,,,3.98,8.72,20.92,6.23,6.97,4.23,3.49,,32.38,5.48,5.48,3.98,,,3.655556,-0.844444,8.333333,3.1242,,-3.135802,60.500345
US_GA_13213,2020-02-15,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,4,2,6,,5.84,8.91,,13.83,9.53,5.23,5.53,4.92,20.9,10.76,,13.83,,4.92,6.76,,8.61,7.07,7.68,26.44,6.76,7.07,7.07,5.53,,35.97,5.84,9.53,4.3,5.84,,2.55,-4.683333,12.233333,0.0,,-6.037037,52.77336
US_GA_13213,2020-02-16,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,4,0,1,,5.85,10.24,,14.34,5.56,7.61,5.85,7.61,13.16,10.24,,10.24,5.56,6.73,5.85,,4.97,9.36,7.61,23.99,5.56,8.19,4.1,4.39,5.56,39.79,4.1,7.02,4.39,7.31,,7.005556,0.511111,12.794444,0.0,,0.962963,66.340429
US_GA_13213,2020-02-17,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,-4,-2,-12,3,10.44,10.73,,17.3,9.84,5.37,7.16,,20.87,6.56,4.17,12.52,4.77,5.37,6.56,5.37,,,13.72,44.73,7.75,10.14,,6.56,7.46,50.1,4.17,11.63,7.75,7.75,8.35,8.055556,1.961111,16.05,0.0,,4.45679,77.659262
US_GA_13213,2020-02-18,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,-8,-5,-8,3,5.22,9.28,4.35,19.44,8.12,6.67,5.22,5.51,18.86,10.73,6.09,11.31,6.38,5.51,,,5.22,4.35,12.19,32.5,7.54,5.22,,4.64,5.8,44.68,5.8,8.12,9.57,4.06,10.73,12.338889,8.466667,15.083333,5.545667,,10.506173,88.572889
US_GA_13213,2020-02-19,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,1,7,-8,2,5.42,11.44,,12.34,6.62,6.32,7.22,8.13,17.16,7.53,8.73,15.35,,4.51,,8.13,,6.62,13.85,33.71,11.74,9.33,5.12,,6.62,50.87,7.53,7.83,5.72,6.02,6.92,10.5,8.088889,13.855556,23.368,,8.37037,86.448072
US_GA_13213,2020-02-20,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,-11,-5,-10,4,5.6,8.25,,13.25,6.48,6.18,9.42,7.36,15.61,10.01,5.01,11.19,5.3,8.25,4.42,6.18,4.12,4.42,14.14,31.81,6.77,9.72,7.36,5.89,6.18,50.36,,13.84,7.07,7.66,7.07,6.244444,2.511111,10.755556,5.461,,3.314815,81.458193
US_GA_13213,2020-02-21,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,-4,-9,-13,5,,10.9,5.45,13.63,8.48,5.75,8.48,6.06,17.26,7.27,,10.9,,6.36,,,8.78,5.15,11.2,29.37,4.24,5.15,4.54,5.45,5.75,46.94,,5.45,6.06,4.54,6.36,2.505556,-1.583333,7.95,7.8232,,-3.160494,65.831469
US_GA_13213,2020-02-22,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,5,2,2,,7.99,11.06,,9.52,6.76,5.53,9.83,5.53,13.82,7.37,7.68,8.6,,10.44,,,4.92,7.68,9.83,32.56,6.76,8.91,,5.53,5.84,41.47,4.3,8.6,7.37,4.3,4.61,2.616667,-4.611111,13.316667,0.0,,-4.635802,58.250125
US_GA_13213,2020-02-23,ChIJc0shFb7fX4gRe7WArmQeifg,Q493074,geoId/13213,US,United States of America,GA,Georgia,13213,Murray County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39803,19534,20269,5213,5649,5101,4869,5359,5592,4239,2704,1077,534697,34.78,-84.75,892,74.6625,7,0,0,,8.94,9.52,4.9,10.96,8.94,8.36,8.07,7.5,18.45,8.65,6.34,8.94,6.34,4.61,4.61,6.92,,6.06,10.38,25.09,5.19,10.38,5.77,6.63,5.77,48.16,4.04,7.21,7.21,4.33,5.19,4.544444,-2.822222,12.744444,0.0,,-1.530864,64.315198
