location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48277,2020-02-07,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,,,,,,5.55,6.45,3.22,10.57,6.81,4.12,3.4,4.3,2.51,,17.73,3.4,8.42,4.12,4.66,11.82,4.66,4.3,4.66,5.01,4.12,5.01,3.4,7.52,28.48,4.3,3.58,9.67,,2.69,4.66,3.76,34.21,3.76,7.34,4.12,7.34,6.81,3.76,2.87,3.166667,-2.685185,13.944444,0.0,-3.216049,63.399571
US_TX_48277,2020-02-08,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,,,,,,6.31,7.25,,12.86,10.75,5.38,,3.27,5.38,,18.0,4.44,11.69,,5.38,11.69,6.31,5.84,3.27,4.91,5.84,7.01,,10.99,30.16,,,8.65,,,8.65,4.44,33.43,5.14,10.52,6.08,6.54,5.38,,,8.08642,1.246914,17.469136,0.0,0.117284,57.433041
US_TX_48277,2020-02-09,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,,,,,,4.86,7.95,4.86,13.26,11.05,10.38,3.31,5.96,3.31,3.09,20.77,5.3,12.15,3.76,5.52,8.17,3.76,5.96,6.85,3.98,7.07,5.08,3.54,8.17,33.8,6.63,3.54,9.28,,3.31,8.62,5.08,42.86,5.96,10.16,6.85,3.31,5.74,3.09,,14.561728,11.518519,19.598765,0.0,8.012346,64.945357
US_TX_48277,2020-02-10,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,,,,,,5.53,6.87,3.35,11.72,8.54,5.03,3.52,6.2,3.35,4.86,19.93,3.85,11.05,3.85,5.36,12.56,5.86,6.2,4.02,6.2,4.69,4.36,3.18,11.05,36.68,6.87,3.69,5.36,3.69,4.52,3.35,4.19,43.05,4.86,7.54,4.36,7.87,6.87,5.19,3.35,11.197531,5.950617,18.358025,7.0612,9.067901,86.829408
US_TX_48277,2020-02-11,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,,,,,,5.49,9.27,4.46,13.73,6.87,6.87,6.35,6.52,4.64,3.95,18.03,3.43,10.47,3.43,4.12,9.96,4.46,4.12,3.26,3.95,2.75,5.67,2.75,9.79,27.81,7.04,4.12,7.55,3.95,5.84,5.49,5.32,40.17,3.43,5.32,4.98,5.32,5.84,3.95,3.43,5.888889,4.888889,7.277778,9.3472,4.5625,91.216535
US_TX_48277,2020-02-12,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,,,,,,6.46,7.14,3.91,12.24,9.18,6.8,6.29,5.27,4.08,3.74,20.23,4.59,8.67,,5.78,7.99,4.25,4.42,6.63,4.93,4.42,3.91,3.74,9.86,33.15,6.8,4.59,7.65,3.74,5.44,5.95,5.78,40.97,3.06,5.78,6.29,3.91,7.65,3.74,3.23,5.847222,4.576389,8.597222,13.038667,5.166667,95.419324
US_TX_48277,2020-02-13,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,,,,,,5.43,8.93,2.63,9.63,7.53,4.2,6.3,3.68,2.98,4.2,21.19,2.98,9.63,,3.68,12.61,6.3,4.38,4.73,5.95,4.03,3.33,4.03,12.08,33.44,4.55,5.78,4.73,2.45,5.08,5.25,7.35,36.07,4.2,6.48,5.6,7.18,4.2,3.33,,4.875,2.854167,7.8125,8.66775,1.423611,78.404425
US_TX_48277,2020-02-14,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,,,,,,4.6,10.4,,10.8,7.0,6.0,,4.4,4.8,3.2,16.2,4.0,8.6,2.8,,7.6,3.8,4.0,4.4,4.0,4.4,4.8,4.6,7.8,25.8,4.2,,6.0,,3.6,5.0,5.2,32.6,3.4,8.8,4.8,4.4,5.6,3.4,,1.819444,-3.673611,10.097222,1.397,-4.388889,63.493423
US_TX_48277,2020-02-15,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,6,-4,,2,,5.68,6.36,3.86,14.53,7.95,5.9,,5.9,5.68,,17.49,4.54,9.99,,5.45,6.59,3.86,5.22,3.63,7.95,5.0,7.04,4.32,6.13,27.25,5.45,4.54,8.4,3.41,4.09,5.68,6.13,37.7,3.18,7.72,6.36,5.22,5.45,4.09,,6.055556,0.486111,15.590278,0.98425,-0.048611,65.005845
US_TX_48277,2020-02-16,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,15,6,,8,,6.31,6.53,4.73,14.64,7.89,5.86,,5.86,5.63,,20.05,4.96,9.91,3.15,5.41,9.69,5.18,5.18,6.53,4.73,3.83,4.96,3.6,10.14,29.07,7.21,,9.91,3.15,6.99,4.73,4.73,45.74,,8.11,4.96,5.63,6.08,,3.83,13.625,8.395833,21.576389,0.6985,9.388889,75.626091
US_TX_48277,2020-02-17,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,6,2,18,-12,3,7.58,9.52,,14.96,8.55,7.77,4.27,8.16,5.05,4.66,23.12,5.25,12.24,2.72,3.69,10.1,4.08,4.47,9.13,5.83,4.47,6.22,3.3,12.82,24.67,7.58,4.47,7.96,3.88,6.61,4.86,9.71,46.43,4.66,9.52,5.25,5.83,5.83,4.08,4.47,16.458333,12.9375,22.208333,0.34925,13.423611,82.508367
US_TX_48277,2020-02-18,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,-1,-4,10,3,1,4.66,9.14,3.1,12.24,8.1,8.1,4.31,8.28,4.31,5.17,15.52,3.79,11.9,2.41,3.79,12.93,5.34,5.0,5.52,3.97,4.66,5.34,3.1,10.17,32.07,6.55,4.83,7.59,3.62,5.52,6.21,6.72,41.56,3.97,7.93,5.69,5.69,5.52,3.1,4.31,14.520833,8.416667,19.388889,0.254,11.534722,83.415663
US_TX_48277,2020-02-19,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,4,9,14,6,0,6.34,6.52,,15.33,6.17,7.22,4.41,4.23,2.82,5.29,19.03,4.41,9.16,3.52,4.41,11.98,7.05,4.23,6.17,4.05,4.93,6.87,2.64,9.16,44.58,7.75,,8.81,,3.17,4.76,8.28,43.88,5.64,7.58,6.87,6.7,7.22,4.05,4.93,7.541667,3.944444,11.055556,1.088571,2.520833,70.854662
US_TX_48277,2020-02-20,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,3,2,-2,2,0,5.92,9.06,2.61,10.63,8.36,6.97,4.7,5.4,5.05,3.83,17.95,5.05,10.11,4.53,3.48,12.02,4.7,6.62,4.88,3.14,3.83,5.92,4.18,8.19,32.58,6.79,3.31,7.14,3.48,4.18,5.05,6.45,42.51,4.88,12.37,6.79,7.14,6.97,2.96,2.61,6.388889,4.1875,10.597222,3.664857,2.527778,76.713707
US_TX_48277,2020-02-21,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,3,3,5,4,0,5.04,5.76,3.06,9.72,7.56,4.86,4.32,5.4,2.52,,14.77,,7.2,4.14,2.88,7.74,5.4,5.4,4.5,6.12,,6.12,3.42,9.9,26.65,5.58,3.96,5.76,,5.04,6.12,4.14,36.01,4.5,5.4,,4.68,7.74,3.6,2.7,2.986111,-2.472222,9.222222,1.27,-3.597222,62.033937
US_TX_48277,2020-02-22,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,7,-3,,7,,6.57,7.03,4.53,11.33,5.89,4.99,,4.08,4.76,,14.51,3.63,9.29,,5.21,9.97,,5.21,4.99,6.57,7.03,4.31,3.63,8.16,24.93,4.76,,9.07,,4.08,4.08,3.85,39.21,7.93,11.79,6.8,3.63,4.31,,,5.743056,0.145833,14.083333,0.03175,-1.868056,58.203351
US_TX_48277,2020-02-23,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,8,-3,,10,,8.25,8.69,,11.29,13.46,4.78,,5.86,4.56,,17.59,4.56,13.03,4.78,3.69,11.29,6.3,3.26,5.43,5.0,9.12,3.48,3.04,8.04,26.06,4.13,4.34,11.94,,5.65,6.08,7.17,38.0,5.43,9.12,6.51,4.78,6.3,5.0,4.13,9.263889,6.166667,12.3125,0.072571,4.368056,71.542974
US_TX_48277,2020-02-24,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,4,-2,16,6,-1,3.18,9.01,4.06,13.24,7.95,4.24,2.65,8.3,6.71,2.65,19.95,5.65,9.89,5.47,4.24,14.13,4.06,5.47,3.35,3.71,4.94,5.65,,11.65,28.78,5.3,4.59,9.18,3.88,5.83,4.24,7.59,44.15,6.36,9.36,5.65,7.42,8.12,3.0,6.18,14.229167,11.138889,16.763889,0.326571,9.784722,74.776025
US_TX_48277,2020-02-25,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,12,4,6,6,-1,5.69,7.65,4.27,13.34,7.12,5.51,4.09,4.27,5.34,4.98,21.52,6.58,9.78,3.38,3.2,11.21,4.62,5.87,4.8,4.45,4.62,4.27,3.56,12.1,35.22,4.8,4.8,11.03,2.85,7.29,5.87,6.4,38.78,4.62,7.83,3.02,8.01,3.38,2.85,,9.694444,5.013889,15.006944,0.0,4.180556,68.571884
US_TX_48277,2020-02-26,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,22,18,16,8,-2,3.74,7.65,3.06,13.43,7.14,6.8,2.72,7.65,3.57,3.4,26.01,4.93,8.84,,6.46,10.88,4.76,3.4,4.08,6.46,2.89,4.93,3.4,9.18,43.02,7.31,3.91,10.37,3.91,4.42,6.29,6.46,38.42,5.1,6.97,6.12,5.78,4.42,3.57,4.59,6.326389,2.784722,11.756944,0.169333,-1.479167,57.510513
US_TX_48277,2020-02-27,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,19,6,18,5,-3,3.33,6.49,2.45,14.38,7.01,4.21,2.45,5.43,4.73,2.98,29.98,6.49,11.57,,4.38,10.52,5.96,5.96,7.01,5.43,6.14,7.01,2.98,8.41,49.44,7.19,4.56,7.19,4.56,4.38,5.08,7.19,38.92,7.36,8.41,4.91,5.96,6.31,,3.51,3.451389,-4.152778,13.902778,0.3175,-4.777778,54.953166
US_TX_48277,2020-02-28,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,19,9,14,5,-2,5.16,6.76,2.85,11.21,7.83,7.11,3.2,3.56,,4.8,28.64,4.27,8.54,2.67,3.73,8.71,5.51,4.62,6.22,2.67,3.56,4.98,,10.67,44.29,5.51,3.2,8.0,2.67,3.56,4.09,3.73,34.68,2.85,6.94,4.98,3.91,2.49,4.27,4.45,9.938272,3.851852,18.259259,0.0,-2.17284,43.600444
US_TX_48277,2020-02-29,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,18,6,,7,,3.71,8.34,4.63,13.21,6.02,5.79,,5.79,3.71,5.56,21.55,3.24,10.89,,3.48,9.5,6.49,5.56,6.26,6.26,4.4,3.94,,7.42,41.01,6.49,,8.57,4.17,,4.17,5.1,38.23,,7.65,3.71,7.42,3.71,,,11.604938,2.561728,23.62963,0.0,-0.345679,43.887158
US_TX_48277,2020-03-01,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,28,14,,10,,5.12,7.8,3.12,10.92,9.36,6.91,,4.9,6.02,4.46,26.29,,9.13,,4.46,12.92,4.23,6.24,5.35,,4.46,4.01,3.56,9.36,37.43,7.58,,8.91,,7.35,4.23,5.57,40.77,,6.91,5.57,7.13,,,3.56,16.722222,13.259259,22.012346,0.0,8.271605,57.542895
US_TX_48277,2020-03-02,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,16,5,16,5,-2,4.82,6.55,,14.99,9.65,5.34,5.34,6.03,5.34,3.62,26.88,3.79,9.65,,8.61,11.72,4.48,5.0,7.58,5.17,2.58,4.82,3.1,8.44,43.59,7.06,4.31,9.13,4.13,5.34,5.34,8.1,40.49,5.69,8.44,5.69,5.0,5.86,3.27,,18.598765,16.067901,22.030864,0.0,14.148148,75.461513
US_TX_48277,2020-03-03,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,28,12,19,8,-2,5.32,6.31,3.99,13.29,6.81,7.48,3.32,7.97,4.65,,22.26,4.65,7.31,3.65,4.98,11.96,3.82,5.15,6.48,4.82,4.49,4.32,2.66,11.46,45.52,6.31,5.32,6.98,3.99,5.82,5.65,6.31,38.21,5.32,5.65,5.15,5.32,5.15,3.16,3.16,15.265432,11.030864,19.623457,0.0,10.117284,71.501852
US_TX_48277,2020-03-04,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,16,13,22,8,1,4.83,5.16,3.16,11.49,8.32,7.16,3.83,4.16,5.49,4.16,28.63,3.16,12.32,2.83,6.16,9.49,4.99,4.66,4.66,4.99,4.0,6.49,3.66,12.98,42.78,7.99,3.16,9.32,,4.5,6.83,6.49,39.95,4.66,8.32,6.83,6.66,5.33,,3.5,13.160494,10.975309,15.82716,1.693333,9.697531,79.616371
US_TX_48277,2020-03-05,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,23,16,14,4,-2,3.36,6.37,2.65,12.91,6.37,5.66,6.54,4.78,5.84,4.42,20.16,3.01,6.9,3.01,3.71,11.32,4.42,5.84,4.78,6.72,5.13,4.78,6.19,11.14,39.61,7.25,3.89,7.96,3.54,5.84,4.42,6.19,36.78,4.24,7.25,4.42,5.13,6.01,5.48,3.36,12.388889,4.777778,21.5,12.663714,4.512346,58.952947
US_TX_48277,2020-03-06,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,14,4,11,3,-2,6.19,4.88,4.5,11.44,6.56,4.12,4.88,4.12,3.75,2.62,17.63,3.0,11.06,5.62,3.38,9.0,5.81,6.19,3.19,3.75,5.44,3.19,2.62,9.0,33.75,7.12,4.5,5.81,,5.81,3.75,7.31,38.81,3.94,4.69,4.88,5.62,5.81,4.69,,12.049383,3.839506,18.95679,0.056444,-3.080247,34.959511
US_TX_48277,2020-03-07,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,17,2,,3,,5.73,8.12,3.82,13.86,8.84,5.5,3.58,5.02,4.3,,18.88,4.06,10.04,3.58,,6.69,4.3,3.35,4.54,3.58,5.02,4.78,5.73,8.36,36.32,3.35,,10.75,,4.3,4.3,5.5,37.99,4.3,10.04,7.17,4.78,3.82,5.73,,10.08642,3.092593,17.635802,0.0,-1.487654,44.806274
US_TX_48277,2020-03-08,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,17,1,,5,,5.75,7.18,5.51,13.41,9.58,5.75,3.35,3.59,5.75,,17.24,,9.82,4.31,4.07,9.1,5.75,5.27,6.71,4.07,,3.35,,9.34,35.44,4.79,,7.42,,3.35,3.83,3.59,39.28,,8.62,5.03,6.23,5.03,,,11.111111,4.851852,19.222222,0.0,2.537037,55.673652
US_TX_48277,2020-03-09,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,11,4,8,-15,2,6.71,6.71,4.27,12.61,9.56,6.1,4.88,4.88,7.73,4.47,25.22,2.85,10.98,,4.07,12.81,4.47,4.68,6.1,4.47,3.87,3.87,3.87,13.83,50.44,4.47,5.29,6.3,,6.51,3.25,6.51,40.68,5.29,7.53,5.08,6.51,4.27,,,16.592593,14.302469,20.987654,0.254,11.759259,73.172554
US_TX_48277,2020-03-10,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,18,7,12,-15,0,5.43,9.56,3.91,18.25,7.61,7.17,4.13,4.13,,3.26,29.55,4.35,12.38,4.78,3.69,11.08,4.35,7.61,5.87,5.0,,4.78,4.35,11.95,51.06,7.61,3.26,9.34,,5.0,3.26,7.17,43.89,6.08,8.69,6.74,6.95,6.52,5.21,,16.197531,7.734568,25.246914,0.592667,10.845679,70.668242
US_TX_48277,2020-03-11,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,16,16,22,-13,1,2.93,12.12,5.64,17.77,7.94,7.11,2.93,7.73,,5.02,41.8,5.85,17.14,3.13,,12.33,4.81,6.69,7.32,5.43,5.85,6.06,3.55,11.49,84.44,7.73,3.76,8.78,5.64,3.55,5.43,8.15,39.71,4.81,8.99,6.06,5.43,3.97,3.34,3.13,20.567901,15.814815,27.450617,0.0,15.135802,71.114696
US_TX_48277,2020-03-12,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,16,15,7,-18,0,6.53,8.0,4.21,16.21,7.37,5.89,,7.79,,3.37,56.0,,16.42,,4.63,10.53,5.89,6.53,8.0,3.79,5.47,3.16,3.16,7.58,100.0,6.11,4.0,10.74,,5.68,6.11,5.05,38.74,5.89,8.42,4.63,6.32,7.37,4.63,3.16,21.969136,17.833333,27.641975,0.0,16.691358,72.077088
US_TX_48277,2020-03-13,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,0,13,7,-21,7,5.07,8.72,4.46,10.35,8.12,4.46,,3.85,,,47.88,4.87,11.77,2.84,,8.12,6.49,3.85,7.91,4.67,3.85,3.25,3.45,5.68,92.11,5.28,,8.52,,2.84,4.46,4.26,34.49,2.84,6.7,3.25,4.46,,2.84,,17.882716,12.580247,24.074074,2.921,14.660494,81.624325
US_TX_48277,2020-03-14,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,1,13,,-6,,,6.72,3.13,9.63,4.25,4.7,,5.82,3.36,3.58,40.74,4.03,17.46,,4.25,8.51,6.27,6.27,12.09,7.61,5.6,,4.7,6.72,78.13,10.74,,8.28,3.81,,3.58,3.36,41.41,4.92,5.15,5.15,,3.81,4.7,,12.395062,10.123457,17.191358,13.546667,10.930556,93.879328
US_TX_48277,2020-03-15,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,5,12,,1,,6.73,6.73,,10.1,5.61,4.49,,5.83,3.37,3.14,37.25,,13.24,,4.49,9.2,4.71,4.71,12.56,,4.94,5.38,,8.53,83.47,6.06,,4.94,,,4.94,4.71,32.98,4.94,3.59,5.16,3.81,,4.94,,11.296296,9.345679,13.703704,5.660571,10.358025,93.979301
US_TX_48277,2020-03-16,ChIJf6k5FFj_SoYRwuSdUP31HL0,Q113313,geoId/48277,US,United States of America,TX,Texas,48277,Lamar County,US,USA,2,,,,,,,49568,23902,25666,6605,6360,6161,5546,5797,6594,5942,4285,2278,1634428,33.67,-95.57,2415,74.391667,5,20,-2,-12,4,4.01,5.92,4.01,11.85,8.03,7.26,3.25,3.44,3.06,3.82,41.46,,18.15,,3.82,7.64,5.73,4.78,11.08,3.82,,6.11,,8.6,96.68,8.98,4.97,7.07,4.78,2.87,4.59,,34.39,5.73,8.41,4.97,5.73,4.78,2.87,,10.5,8.944444,13.876543,7.801429,9.882716,95.995511
