location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_UT_49041,2020-03-02,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,11,40,,10,2,,6.77,4.51,,25.48,4.84,27.73,,34.18,,0.611111,-3.512346,7.765432,0.28575,-5.298611,66.032006
US_UT_49041,2020-03-03,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,26,24,,29,1,,5.28,,5.59,16.15,,28.88,6.83,35.09,6.52,1.339506,-5.493827,10.580247,0.09525,-7.736111,52.306321
US_UT_49041,2020-03-04,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,3,39,,25,4,,,5.4,,23.09,6.3,31.78,6.3,27.58,,3.394444,-5.611111,14.233333,0.0,-5.154321,54.581268
US_UT_49041,2020-03-05,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,19,38,,21,3,,6.82,5.93,4.45,21.95,5.34,32.63,5.64,25.21,,5.627778,-5.155556,17.4,0.0,-6.0,43.722149
US_UT_49041,2020-03-06,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,1,41,,29,1,,,10.22,4.79,34.5,5.43,35.46,6.07,25.88,5.11,7.777778,-2.138889,17.711111,0.0,-7.018519,35.406883
US_UT_49041,2020-03-07,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,9,40,,12,-1,,7.28,,,33.65,8.64,39.56,,29.56,,8.9,0.416667,16.894444,0.0,-4.783951,38.558865
US_UT_49041,2020-03-08,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,15,,,16,-3,,7.62,,,26.67,,39.37,,29.21,8.04,8.716667,3.144444,15.25,0.5842,-0.907407,52.48874
US_UT_49041,2020-03-09,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,5,35,,18,4,,,7.9,,22.48,4.86,38.88,,27.94,5.16,5.122222,-0.811111,13.027778,0.4064,-2.691358,58.163781
US_UT_49041,2020-03-10,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,18,20,,18,2,,5.08,,4.76,26.01,5.39,33.63,,24.43,,6.527778,-0.166667,13.394444,0.0254,-2.592593,53.379999
US_UT_49041,2020-03-11,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,10,40,,21,4,,,7.17,5.92,47.38,5.92,72.31,,25.56,,7.372222,0.672222,15.205556,0.508,0.080247,59.990369
US_UT_49041,2020-03-12,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,25,78,,24,-1,,,7.16,,74.33,5.67,100.0,,20.9,,7.925926,0.055556,15.62963,1.298222,-0.756944,56.102618
US_UT_49041,2020-03-13,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,1,87,,34,3,,4.71,6.18,6.47,52.36,,72.66,,28.83,4.41,4.574074,-0.598765,14.925926,3.443111,-3.701389,57.546604
US_UT_49041,2020-03-14,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,-6,71,,19,-3,,,,,49.88,8.53,75.04,,28.57,8.53,5.808642,2.253086,11.401235,5.559778,1.083333,72.479063
US_UT_49041,2020-03-15,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,27,,,37,-13,,,6.16,,55.45,,72.7,6.98,24.65,6.57,8.030864,2.944444,13.975309,0.366889,-0.006944,57.651665
US_UT_49041,2020-03-16,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,6,63,,28,-11,,6.68,12.37,8.36,55.15,5.68,80.55,5.35,28.74,,7.530864,0.364198,14.018519,0.084667,-1.513889,53.205006
US_UT_49041,2020-03-17,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,12,46,,31,-15,,8.21,7.26,5.37,41.68,,63.47,6.63,22.42,6.32,7.919753,0.567901,14.530864,0.0,-3.333333,45.1549
US_UT_49041,2020-03-18,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,-15,64,,31,-15,,5.31,6.19,7.67,45.4,5.31,58.38,,29.19,,5.358025,0.67284,13.240741,0.635,-1.423611,63.857075
US_UT_49041,2020-03-19,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,-19,53,,-3,-19,,5.39,8.39,7.49,33.57,5.09,50.35,4.8,25.78,4.5,3.660494,0.549383,9.141975,3.58775,0.131944,78.856502
US_UT_49041,2020-03-20,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,-29,55,,3,-23,,4.48,7.69,6.08,35.55,7.37,53.48,,23.38,6.08,3.104938,-0.487654,8.537037,1.80975,-1.159722,74.235827
US_UT_49041,2020-03-21,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,-32,34,,5,-11,,6.63,7.02,,38.6,,60.05,6.63,30.8,6.63,2.67284,-2.475309,9.240741,0.9525,-2.6875,68.977907
US_UT_49041,2020-03-22,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,-9,9,,-1,-22,,8.28,11.43,7.1,41.0,8.28,49.27,,26.41,,4.975309,-2.697531,12.092593,0.169333,-3.159722,56.408814
US_UT_49041,2020-03-23,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,-23,32,,-8,-21,,5.77,,7.29,37.37,7.6,50.44,,24.31,,5.17284,-1.283951,11.851852,0.15875,-1.916667,61.76108
US_UT_49041,2020-03-24,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,-13,23,,5,-23,,5.66,7.86,8.18,40.26,11.01,54.73,,27.68,,6.419753,0.895062,13.388889,0.73025,0.013889,64.30509
US_UT_49041,2020-03-25,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,-22,27,,19,-22,,,7.61,6.09,38.99,5.48,53.0,,22.84,4.57,7.548611,0.673611,13.875,0.145143,-1.920635,52.470872
US_UT_49041,2020-03-26,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,-19,31,,24,-25,,7.18,7.48,4.79,36.8,,40.1,,19.15,4.79,3.694444,-0.659722,11.847222,1.088571,-4.095238,60.182573
US_UT_49041,2020-03-27,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,-34,26,,10,-26,,4.81,7.52,5.41,35.19,,49.93,,25.87,5.41,0.680556,-4.736111,7.25,0.85725,-5.857143,63.528141
US_UT_49041,2020-03-28,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,-38,23,,0,-14,,,7.95,,37.76,11.13,52.07,,37.37,,1.673611,-4.388889,8.902778,0.60325,-6.849206,53.363822
US_UT_49041,2020-03-29,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,-19,2,,-9,-25,,,,6.88,39.36,9.17,53.5,6.11,34.01,,4.333333,-1.263889,9.215278,0.0,-3.880952,55.639207
US_UT_49041,2020-03-30,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,-19,21,,7,-21,,6.67,,6.37,36.7,7.28,44.28,4.25,23.36,,5.253968,-1.214286,13.063492,0.399143,-1.5,61.812499
US_UT_49041,2020-03-31,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,-18,11,,9,-28,,6.09,,4.87,35.64,,48.74,,22.54,4.26,9.590278,1.5,18.944444,0.0,-3.31746,40.839001
US_UT_49041,2020-04-01,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,-23,22,,12,-27,,4.6,8.9,4.6,34.36,4.6,47.24,,27.3,4.6,11.024691,1.777778,19.265432,0.0,-2.743056,38.722614
US_UT_49041,2020-04-02,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,-26,12,,6,-30,,4.58,10.38,5.8,31.14,6.11,44.88,,23.51,,4.919753,-1.290123,16.703704,0.6985,-5.986111,47.430391
US_UT_49041,2020-04-03,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,-26,23,,0,-26,,7.2,5.24,9.16,30.44,5.89,46.48,,23.57,,1.364198,-7.006173,11.604938,0.282222,-11.638889,38.158575
US_UT_49041,2020-04-04,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,-41,10,,0,-17,,7.87,8.26,,28.32,,39.72,,29.1,,6.030864,-4.364198,16.555556,0.0,-7.986111,36.524213
US_UT_49041,2020-04-05,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,-23,2,,-4,-33,,8.69,,8.69,33.62,,43.82,,35.51,8.69,10.950617,4.08642,17.549383,0.0,-3.083333,37.788435
US_UT_49041,2020-04-06,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,-3,-27,,7.85,12.29,7.51,34.14,,44.04,5.46,25.94,7.17,11.203704,5.111111,17.117284,0.0,-2.486111,38.76913
US_UT_49041,2020-04-07,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,9,-31,,,9.72,6.12,26.28,5.4,32.4,6.12,31.68,,9.320988,1.092593,17.246914,0.0,-3.0625,42.493321
US_UT_49041,2020-04-08,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,16,-32,,6.9,13.8,7.26,27.6,,37.05,,34.87,6.17,9.666667,-0.240741,19.703704,0.0,-3.645833,39.49586
US_UT_49041,2020-04-09,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,10,-32,,5.39,11.86,7.19,24.08,,35.93,7.19,33.06,6.47,8.882716,1.481481,17.777778,2.7305,0.333333,57.724463
US_UT_49041,2020-04-10,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,4,-32,,7.08,9.7,,22.37,6.34,29.83,,22.0,,6.839506,-1.32716,16.549383,0.98425,-2.152778,54.148211
US_UT_49041,2020-04-11,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,12,-14,,7.45,10.76,,21.1,,25.65,,34.75,,9.462963,-0.030864,18.950617,0.0,-2.541667,44.125558
US_UT_49041,2020-04-12,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,-3,-24,,,7.35,11.61,13.16,,28.63,,28.25,6.58,8.765432,0.845679,17.783951,0.0635,-4.034722,41.157859
US_UT_49041,2020-04-13,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,-4,-23,,,8.51,5.17,13.98,4.56,24.32,,27.66,4.25,3.271605,-4.358025,11.179012,0.0,-11.819444,32.727983
US_UT_49041,2020-04-14,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,,,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,17,-26,,4.41,8.52,,22.91,,27.9,4.99,20.85,4.41,1.666667,-7.450617,10.685185,0.0,-15.520833,26.887324
US_UT_49041,2020-04-15,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,,,2,0,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,8,-26,,5.65,5.65,7.73,17.54,6.54,32.71,,26.17,,6.395062,-3.635802,16.802469,0.0,-11.1875,27.923102
US_UT_49041,2020-04-16,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,2,0,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,-8,-25,,8.87,7.98,6.8,17.14,,30.45,,24.83,,7.839506,-0.055556,16.067901,0.381,-2.069444,50.481768
US_UT_49041,2020-04-17,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,2,0,4,0,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,15,-27,,10.38,8.49,,14.78,5.66,26.1,5.35,27.36,5.03,5.049383,-1.975309,13.450617,0.056444,-6.861111,42.243909
US_UT_49041,2020-04-18,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,5,0,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,14,-12,,8.82,5.88,5.51,22.8,8.46,26.84,,28.68,,8.5,1.17284,15.154321,0.197556,-1.236111,51.05528
US_UT_49041,2020-04-19,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5,0,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,7,-20,,,7.69,6.95,12.81,5.49,25.25,5.86,24.16,6.22,8.512346,2.216049,16.401235,1.467556,1.319444,61.446673
US_UT_49041,2020-04-20,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5,0,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,9,-23,,4.59,4.9,7.04,12.55,4.29,26.02,,29.09,6.12,10.160494,3.382716,16.5625,1.665111,2.111111,58.303963
US_UT_49041,2020-04-21,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5,0,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,16,-26,,7.2,,5.4,13.5,,26.1,4.5,23.4,4.2,10.54321,4.314815,17.666667,1.128889,1.638889,55.631547
US_UT_49041,2020-04-22,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5,0,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,27,-22,,6.3,6.3,8.19,12.91,4.41,19.52,,26.45,5.35,11.290123,2.679012,19.481481,0.959556,-1.222222,43.025342
US_UT_49041,2020-04-23,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5,0,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,22,-24,,7.76,9.7,,12.61,,29.09,,24.24,,12.080247,3.203704,19.432099,0.0635,0.180556,44.681319
US_UT_49041,2020-04-24,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5,0,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,26,-25,,6.37,11.72,5.03,16.41,5.7,33.5,,24.45,6.03,11.716049,2.839506,18.950617,0.0,-2.402778,37.731654
US_UT_49041,2020-04-25,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5,0,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,32,-13,,10.6,8.56,6.11,11.41,,19.16,,21.2,,11.808642,1.919753,22.074074,0.0,-2.958333,36.276377
US_UT_49041,2020-04-26,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5,0,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,30,-22,,,15.03,6.76,13.15,8.26,25.17,,25.92,,16.530864,9.030864,24.611111,0.0,-0.368056,32.04541
US_UT_49041,2020-04-27,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5,0,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,27,-22,,4.36,15.88,4.36,14.94,6.23,20.86,4.98,23.04,4.98,16.123457,5.388889,26.709877,0.0,-0.520833,32.50544
US_UT_49041,2020-04-28,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5,0,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,30,-22,,8.35,12.52,,15.41,4.5,28.9,4.82,27.3,,16.45679,6.814815,25.54321,0.0,-0.048611,33.188045
US_UT_49041,2020-04-29,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5,0,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,25,-22,,7.24,11.85,6.25,14.15,10.53,22.71,,31.59,5.26,16.487654,5.493827,27.382716,0.0,-0.263889,32.699151
US_UT_49041,2020-04-30,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,5,0,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,40,-22,,5.42,13.71,5.74,14.35,4.46,23.59,7.01,28.37,,20.0,10.907407,27.839506,0.0,1.75,30.385996
US_UT_49041,2020-05-01,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,1,0,6,0,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,49,-22,,6.74,10.11,4.72,10.45,8.09,27.63,8.76,24.26,,17.444444,8.882716,26.975309,0.056444,2.618056,38.815873
US_UT_49041,2020-05-02,ChIJmd4aOhQOS4cR624msJmOB6Q,Q484222,geoId/49041,US,United States of America,UT,Utah,49041,Sevier County,US,USA,2,0,0,6,0,,,21292,10804,10488,3288,3577,2357,2744,2362,2353,2279,1541,791,1744368,38.75,-111.8,4968,78.96,,,,46,-10,,,10.73,6.19,10.73,,22.7,,28.06,,15.617284,6.58642,25.092593,0.0,2.430556,42.239887
