location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18103,2020-12-23,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,12,0,2650,25,,,0,0,0,1,1,5,2,0,1,0,9,15,54,162,90,374,385,428,420,339,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,6,1302,1343,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,33,-31,7,,6.02,4.51,5.77,,,7.53,,,,,,3.76,,5.52,17.06,3.76,5.27,,,24.58,,3.76,5.02,3.51,5.044444,0.383333,10.794444,0.084667,,0.077778,70.573394
US_IN_18103,2020-12-24,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,16,0,2666,25,,,0,0,0,0,1,3,3,4,4,0,9,15,54,162,91,377,388,432,424,339,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,10,1308,1353,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,36,-59,15,5.81,5.02,7.39,5.02,3.7,5.54,7.66,3.96,3.96,4.22,,4.75,,,,12.41,,5.54,,,22.18,,5.28,5.81,,-1.183333,-9.527778,10.255556,3.664857,,-5.05,75.144658
US_IN_18103,2020-12-25,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,3,0,2669,25,,,0,0,0,0,0,2,0,0,0,0,9,15,54,162,91,379,388,432,424,339,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,3,1308,1356,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,-68,-72,-82,25,4.1,5.89,6.66,3.84,,3.84,5.12,,,4.36,4.1,,,3.59,,11.27,7.43,7.17,,,23.57,,5.12,5.12,,-9.583333,-11.033333,-7.166667,0.580571,,-13.594444,72.67168
US_IN_18103,2020-12-26,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,23,0,2692,25,,,1,0,0,2,1,2,2,3,8,1,10,15,54,164,92,381,390,435,432,340,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,17,6,1325,1362,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,-15,-11,-32,,,5.63,4.65,5.88,3.92,3.43,6.37,3.43,4.16,6.12,,,,5.63,4.9,18.13,3.43,5.63,3.67,,24.0,,6.37,4.9,,-5.127778,-9.611111,1.288889,0.0254,,-10.872222,64.183754
US_IN_18103,2020-12-27,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,7,1,2699,26,,,0,0,0,0,0,1,0,1,1,2,10,15,54,164,92,382,390,436,433,342,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,2,1330,1364,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,-15,-20,,3.35,5.26,9.56,8.85,,,10.28,5.02,5.98,5.5,5.98,6.7,4.54,3.59,5.26,15.54,4.54,6.22,3.83,,26.54,,4.78,3.59,,-0.505556,-7.244444,8.35,0.0,,-3.805556,78.760571
US_IN_18103,2020-12-28,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,46,1,2745,27,,,0,0,2,1,1,8,6,8,5,7,10,15,56,165,93,390,396,444,438,349,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,19,27,1349,1391,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,-6,-34,11,3.98,3.28,8.19,5.85,4.21,4.68,5.62,5.15,3.75,7.49,,4.45,,3.75,7.72,20.36,5.38,5.15,,3.51,28.09,,5.62,5.15,4.45,1.744444,-3.633333,8.566667,0.931333,,-1.094444,81.660131
US_IN_18103,2020-12-29,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,34,2,2779,29,,,0,0,2,2,2,4,7,4,5,1,10,15,58,167,95,394,403,448,443,350,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,20,14,1369,1405,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,-6,-35,11,4.1,7.48,9.65,5.79,3.62,4.83,6.03,3.86,4.1,4.83,,6.28,5.55,5.07,7.72,14.48,4.59,8.69,5.55,3.62,35.24,4.34,6.03,,3.62,-3.522222,-8.438889,2.977778,0.0,,-7.116667,76.404243
US_IN_18103,2020-12-30,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,32,2,2811,31,,,0,0,0,1,0,7,4,4,4,8,10,15,58,168,95,401,407,452,447,358,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,16,16,1385,1421,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,-2,-36,13,6.15,6.6,7.29,5.69,5.01,3.87,9.56,6.15,3.19,8.88,3.19,4.78,3.64,,5.01,14.57,3.19,6.37,3.42,4.33,28.91,,3.87,4.55,,1.988889,-2.272222,6.583333,2.322286,30.48,-1.255556,79.318114
US_IN_18103,2020-12-31,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,18,1,2829,32,,,0,1,0,0,0,4,2,2,4,4,10,16,58,168,95,405,409,454,451,362,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,10,1393,1431,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,39,-47,11,6.42,6.18,9.03,4.75,4.99,6.89,5.94,3.33,4.28,7.6,3.56,,7.13,5.23,4.75,19.01,3.33,4.51,,,28.98,,3.8,4.04,4.99,-2.161111,-3.566667,1.95,3.979333,30.48,-5.105556,80.493048
US_IN_18103,2021-01-01,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,5,0,2834,32,,,0,0,0,0,0,0,2,1,0,2,10,16,58,168,95,405,411,455,451,364,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,2,1396,1433,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,-51,-46,-75,28,,6.54,9.58,6.31,,3.97,5.84,4.67,,6.07,4.44,,,5.84,,14.48,4.44,6.78,6.31,4.67,27.33,,4.21,3.27,4.21,-1.372222,-3.983333,0.8,1.778,,-3.1,88.186001
US_IN_18103,2021-01-02,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,22,0,2856,32,,,0,0,0,1,3,2,5,2,3,4,10,16,58,169,98,407,416,457,454,368,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,12,10,1408,1443,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,-8,-4,-20,,3.4,7.77,5.83,3.4,,5.1,6.07,3.88,5.34,5.1,4.13,5.34,,5.58,4.61,13.11,5.83,5.58,3.88,4.61,27.2,,5.83,4.86,,0.894444,-1.648148,2.623457,13.062857,,0.092593,94.658037
US_IN_18103,2021-01-03,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,6,1,2862,33,,,0,0,0,1,0,1,0,0,1,1,10,16,58,170,98,408,416,457,455,369,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,4,1410,1447,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,-14,-18,,,6.39,9.12,5.47,3.88,6.39,5.02,3.42,6.16,6.84,,3.65,3.65,5.93,5.02,13.46,5.25,,5.02,3.88,26.45,,3.42,5.25,,0.6,0.333333,2.12037,1.124857,30.48,-0.111111,95.097422
US_IN_18103,2021-01-04,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,52,0,2914,33,,,0,0,2,2,4,8,11,4,9,6,10,16,60,172,102,416,427,461,464,375,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,28,24,1438,1471,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,0,-15,6,6.08,5.45,6.71,5.66,2.94,5.66,8.39,5.87,3.35,7.97,3.56,5.87,4.19,,7.97,15.94,4.82,5.87,3.98,7.34,28.1,4.4,5.03,4.19,3.35,0.338889,-0.933333,3.25,0.6096,,-1.205556,89.573294
US_IN_18103,2021-01-05,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,29,4,2943,37,,,0,0,0,0,2,3,13,5,4,1,10,16,60,172,104,419,440,466,468,376,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,17,12,1455,1483,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,-1,-19,7,4.55,5.37,9.92,6.61,4.13,3.1,8.89,,5.58,7.23,4.13,3.93,4.13,3.72,8.27,18.6,5.79,5.79,3.51,4.96,31.83,3.31,6.41,4.13,4.75,-0.144444,-1.794444,1.394444,0.1016,,-0.911111,94.749035
US_IN_18103,2021-01-06,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,17,1,2960,38,,,0,1,1,1,2,5,1,1,3,2,10,17,61,173,106,424,441,467,471,378,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,11,6,1466,1489,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,-9,-18,7,3.18,4.45,5.72,5.72,5.09,5.3,6.99,4.03,3.81,8.05,,6.57,,3.6,8.9,18.44,3.81,4.66,3.39,4.45,35.6,3.6,5.3,5.51,2.97,0.794444,-1.055556,2.466667,0.0,,-1.361111,85.736587
US_IN_18103,2021-01-07,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,27,3,2987,41,,,0,0,0,0,2,6,4,3,6,3,10,17,61,173,108,430,445,470,477,381,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,16,11,1482,1500,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,-4,-16,7,4.41,3.36,6.93,8.61,,2.94,6.72,3.99,2.94,6.93,,3.36,,3.99,7.14,17.84,5.67,6.51,3.15,,28.55,,5.88,4.62,4.83,0.916667,-0.45,2.694444,0.0,,-2.644444,77.282111
US_IN_18103,2021-01-08,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,20,1,3007,42,,,0,0,1,2,0,3,2,1,6,4,10,17,62,175,108,433,447,471,483,385,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,13,7,1495,1507,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,-5,-11,-17,7,,6.15,8.05,5.93,5.72,3.6,8.27,,5.09,6.99,4.03,4.87,4.45,4.87,5.3,18.23,5.3,4.45,5.3,3.39,34.33,2.97,4.66,,5.3,-0.705556,-2.316667,1.522222,0.0,,-4.061111,78.17224
US_IN_18103,2021-01-09,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,10,0,3017,42,,,0,0,0,1,0,5,1,0,1,0,10,17,62,176,108,438,448,471,484,385,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,7,1498,1514,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,0,-8,-6,,,7.43,6.23,4.31,,5.99,7.19,,,5.99,,3.59,,,,18.92,5.99,8.14,,3.83,30.18,,6.95,6.95,5.51,-2.816667,-5.111111,0.366667,0.0,,-5.794444,80.242967
US_IN_18103,2021-01-10,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,6,0,3023,42,,,0,0,0,0,0,0,0,1,3,2,10,17,62,176,108,438,448,472,487,387,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,1,1503,1515,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,-5,-15,,3.28,,5.62,4.45,4.68,,4.68,,,4.68,,3.51,,3.51,,20.84,5.62,6.09,,4.68,30.67,,7.02,4.92,3.28,-3.955556,-7.516667,0.027778,0.0,,-5.8,87.213448
US_IN_18103,2021-01-11,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,43,0,3066,42,,,0,1,2,2,1,11,10,0,8,6,10,18,64,178,109,449,458,472,495,393,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,14,28,1517,1543,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,-4,-18,6,3.37,6.32,6.74,9.27,,3.58,8.0,3.79,5.9,7.16,3.37,3.16,,3.37,6.32,14.95,,,5.9,3.58,27.16,,4.63,4.21,5.69,-3.15,-5.783333,-1.4,0.0,,-5.616667,83.25183
US_IN_18103,2021-01-12,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,30,1,3096,43,,,0,2,3,1,3,2,5,6,5,2,10,20,67,179,112,451,463,478,500,395,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,12,18,1529,1561,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,1,-20,5,3.19,4.9,16.4,7.67,6.39,5.96,6.82,3.83,4.47,5.32,3.19,5.75,4.47,,7.24,14.48,4.05,4.05,,4.05,33.01,,3.62,,,-1.811111,-4.427778,3.277778,0.0,,-4.211111,83.802301
US_IN_18103,2021-01-13,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,23,1,3119,44,,,0,1,0,1,1,3,8,4,2,1,10,21,67,180,113,454,471,482,502,396,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,13,1539,1574,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,-3,-21,7,,5.19,11.47,5.19,6.06,,7.36,,3.25,6.49,,6.49,3.46,,7.57,18.39,4.98,4.33,3.03,4.54,29.0,,6.71,5.41,,1.444444,-2.416667,6.388889,0.0,,-1.222222,82.643667
US_IN_18103,2021-01-14,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,18,0,3137,44,,,0,0,1,0,0,5,5,3,0,1,10,21,68,180,113,459,476,485,502,397,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,10,1547,1584,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,-4,-20,6,3.4,3.4,17.41,3.4,3.4,4.03,4.67,4.46,4.25,5.09,5.52,5.09,2.97,4.46,4.88,15.28,3.61,4.46,3.61,5.94,29.72,,7.85,4.46,4.46,3.061111,-0.544444,6.255556,0.0,,-0.25,79.203545
US_IN_18103,2021-01-15,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,17,0,3154,44,,,0,0,2,1,0,3,2,1,3,3,10,21,70,181,113,462,478,486,505,400,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,7,1557,1591,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,-10,-14,-20,7,5.15,5.79,9.22,9.86,4.29,,5.79,4.07,3.0,8.58,3.0,3.65,3.22,4.72,5.79,15.01,3.86,5.15,3.22,,29.59,,4.72,4.72,3.65,2.411111,-0.122222,5.588889,0.4064,,0.088889,84.982893
US_IN_18103,2021-01-16,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,8,0,3162,44,,,0,0,0,0,1,1,0,0,1,2,10,21,70,181,114,463,478,486,506,402,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,6,1559,1597,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,-7,-12,-16,,3.8,4.75,7.84,7.6,5.7,6.41,7.6,,,8.55,4.04,4.75,3.8,4.51,4.75,15.44,,4.04,4.28,3.33,37.3,,4.04,4.75,4.51,-0.988889,-4.305556,2.5,0.719667,,-1.866667,93.910266
US_IN_18103,2021-01-17,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,10,0,3172,44,,,0,0,1,1,1,1,1,2,1,1,10,21,71,182,115,464,479,488,507,403,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,5,1564,1602,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,-11,-18,,3.52,,6.34,7.29,4.46,5.88,4.93,,4.23,8.93,6.11,4.0,3.76,6.11,7.05,15.51,,5.64,3.29,7.29,31.49,,5.17,6.11,3.52,0.172222,-2.372222,1.066667,0.145143,,-0.85,92.993285
US_IN_18103,2021-01-18,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,27,0,3199,44,,,0,1,2,0,1,5,6,4,2,4,10,22,73,182,116,469,485,492,509,407,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,15,12,1579,1614,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,-16,-35,12,5.03,5.26,5.26,6.17,4.57,3.66,8.46,4.8,3.2,7.78,3.2,3.43,3.89,3.89,8.69,18.52,5.03,5.49,5.26,5.26,29.95,3.66,7.09,3.43,3.2,-1.472222,-3.166667,0.138889,0.2032,,-3.466667,86.500941
US_IN_18103,2021-01-19,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,28,0,3227,44,,,0,1,1,2,1,5,5,4,4,3,10,23,74,184,117,474,490,496,513,410,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,12,16,1591,1630,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,-8,-19,6,5.38,3.81,7.63,7.63,3.14,4.26,8.97,5.83,4.71,8.75,5.83,4.04,,3.37,5.38,19.07,5.61,4.49,,3.59,33.88,5.83,6.28,5.83,,-2.405556,-7.05,1.688889,0.0,,-5.866667,77.437563
US_IN_18103,2021-01-20,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,20,1,3247,45,,,0,0,4,0,0,5,2,1,4,3,10,23,78,184,117,479,492,497,517,413,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,10,1601,1640,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,-9,-20,7,4.95,4.52,4.95,6.67,6.02,4.73,6.45,3.66,4.73,6.88,3.23,4.52,3.44,3.23,5.38,21.07,7.31,5.38,3.23,3.01,35.91,,5.81,5.38,4.95,-1.611111,-6.0,1.55,0.2032,30.48,-5.661111,74.119958
US_IN_18103,2021-01-21,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,14,0,3261,45,,,0,1,1,0,0,3,1,1,2,4,10,24,79,184,117,482,493,498,519,417,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,9,1606,1649,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,-8,-19,6,3.24,6.48,7.34,6.05,5.4,4.11,7.99,4.11,4.54,6.7,4.97,4.32,4.11,,6.26,20.09,,5.4,4.32,5.4,31.54,3.02,3.46,3.02,4.32,1.744444,-3.038889,7.377778,0.0254,,-4.355556,64.152554
US_IN_18103,2021-01-22,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,13,0,3274,45,,,0,0,0,1,0,1,5,2,2,2,10,24,79,185,117,483,498,500,521,419,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,7,1612,1656,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,-11,-15,-19,7,3.43,4.07,7.29,7.29,6.22,3.21,10.5,3.0,4.07,6.0,3.64,3.0,4.5,,8.79,14.58,7.93,5.36,,4.93,29.8,3.21,3.43,4.07,3.43,-1.494444,-6.238889,4.7,0.0,,-7.088889,65.776644
US_IN_18103,2021-01-23,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,11,0,3285,45,,,0,0,1,0,1,3,1,1,4,0,10,24,80,185,118,486,499,501,525,419,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,7,1616,1663,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,0,-8,-13,,3.27,7.94,3.97,7.94,4.44,4.9,6.07,4.9,3.27,6.3,3.27,3.5,,,6.07,14.94,3.74,5.14,,,24.98,3.27,6.07,4.67,,-6.866667,-11.744444,0.122222,0.0,,-11.816667,67.957282
US_IN_18103,2021-01-24,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,5,0,3290,45,,,0,0,1,0,0,0,0,2,0,1,10,24,81,185,118,486,499,503,525,420,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,2,1619,1665,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,-9,-16,,3.67,5.5,7.11,5.73,5.28,3.21,7.57,4.59,3.9,5.73,,,,3.44,6.19,13.76,5.28,,5.04,3.67,30.04,,4.82,4.36,4.36,-1.761111,-6.066667,-0.211111,0.0,,-6.422222,70.804672
US_IN_18103,2021-01-25,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,26,0,3316,45,,,0,0,0,1,1,2,4,5,3,3,10,24,81,186,119,488,503,508,528,423,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,12,14,1631,1679,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,-12,-19,7,3.01,5.59,6.66,7.09,6.23,3.01,6.66,,5.8,6.88,3.65,6.02,,4.94,6.45,17.84,4.73,3.65,,5.37,31.16,,3.44,5.37,3.65,-1.038889,-3.177778,0.377778,0.0508,,-2.972222,86.979137
US_IN_18103,2021-01-26,ChIJ_YQ75pJwFIgRZaRGnODdLY8,Q304289,geoId/18103,US,United States of America,IN,Indiana,18103,Miami County,US,USA,2,19,0,3335,45,,,0,0,0,1,0,4,3,1,4,3,10,24,81,187,119,492,506,509,532,426,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,11,8,1642,1687,35864,19268,16596,3960,4573,4575,4559,4823,4987,4278,2663,1446,1802228,40.77,-86.05,977,76.33,,-21,-32,14,3.69,3.91,8.47,6.08,3.69,5.0,5.43,,6.52,10.43,3.91,6.08,,4.35,6.74,16.08,4.35,6.08,,6.08,31.73,,4.78,4.13,3.91,0.055556,-0.872222,1.0,2.322286,,-0.766667,94.347645
