location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MA_25007,2021-02-04,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,3,0,795,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-24,4.77,6.68,7.64,11.14,13.37,4.46,5.41,,6.37,5.09,,,10.19,11.78,,6.37,,5.41,5.09,6.05,8.59,14.0,8.28,7.64,5.73,5.41,6.68,42.65,,5.41,11.78,,,1.62037,-0.435185,5.453704,0.0,-3.0,71.514099
US_MA_25007,2021-02-05,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,3,0,798,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,-26,-24,,4.8,7.99,13.11,15.99,7.03,5.43,,5.12,4.8,,4.48,6.08,14.39,,5.75,,,6.71,9.27,9.59,18.86,5.12,5.12,5.75,7.35,5.12,41.24,,,,5.12,,1.981481,-3.333333,7.75,0.0,-0.305556,84.847278
US_MA_25007,2021-02-06,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,4,0,802,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-13,,10.5,10.5,9.38,9.38,8.63,7.5,,5.63,,,,,10.88,,,,,,5.63,6.75,23.26,8.63,9.0,6.0,,8.63,39.76,,11.25,6.75,,,3.87037,-1.916667,7.314815,0.169333,-2.351852,64.07593
US_MA_25007,2021-02-07,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,4,0,806,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,,6.35,11.99,8.11,10.58,13.4,8.46,,,,,,,6.35,13.4,,,,,10.22,7.41,6.35,17.28,6.7,,,,,39.49,,4.94,4.94,6.35,,1.157407,-2.925926,6.259259,0.0,-2.018519,79.419692
US_MA_25007,2021-02-08,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,4,0,810,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-30,,13.79,7.22,5.25,10.84,7.55,,,5.25,,4.6,,6.57,12.81,4.6,5.25,,5.25,4.93,5.58,,16.42,5.91,4.6,,,6.24,43.68,5.58,,,,,-2.82716,-5.82716,1.098765,8.4455,-6.842593,73.821676
US_MA_25007,2021-02-09,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,1,0,811,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-21,,12.1,6.68,10.19,11.78,13.69,7.96,6.68,,,,,,15.28,5.09,6.68,,,7.0,7.32,8.28,24.19,11.46,7.0,,6.37,6.05,34.38,,4.78,5.73,5.73,6.05,-3.919753,-8.685185,0.753086,0.0,-7.509259,82.439542
US_MA_25007,2021-02-10,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,7,0,818,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,-12,-21,5.44,7.37,7.04,9.93,8.97,6.08,6.41,,4.8,6.08,,,6.08,9.61,,,,,,8.65,4.48,15.69,7.37,4.8,6.41,,9.29,32.34,,6.08,5.76,4.48,,-1.450617,-6.685185,0.617284,2.25425,-5.046296,77.302057
US_MA_25007,2021-02-11,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,8,0,826,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-20,,7.3,5.08,13.01,9.2,5.71,,,,,,,5.71,16.81,5.39,,4.44,4.44,5.39,,9.52,17.13,7.61,5.71,4.76,6.34,6.34,32.04,,5.39,5.71,5.08,,-3.622222,-7.366667,-0.866667,0.127,-8.177778,70.728608
US_MA_25007,2021-02-12,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,2,0,828,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,-21,-25,,5.18,6.16,7.45,6.48,,6.48,,5.51,,,5.18,,12.96,4.86,6.81,5.18,,,6.81,4.86,20.74,6.48,,5.83,,6.48,35.65,,,5.51,,,-5.644444,-9.066667,-2.677778,0.0,-13.611111,53.589872
US_MA_25007,2021-02-13,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,2,0,830,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-21,,6.08,9.65,10.72,9.29,,5.72,,5.72,,,,,7.15,,,,,8.22,,6.08,10.72,,6.43,,,5.72,37.17,,6.08,6.43,,,-2.691358,-4.888889,-0.32716,0.0,-10.111111,58.235927
US_MA_25007,2021-02-14,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,830,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,,,8.72,7.33,9.77,10.47,9.42,,,,,,,8.37,10.12,4.88,5.58,,,5.93,5.23,8.03,25.82,5.93,7.68,6.98,,8.37,38.03,,,10.47,,,1.17284,-2.635802,3.722222,0.254,-1.12037,83.663318
US_MA_25007,2021-02-15,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,4,0,834,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-47,4.9,10.77,10.77,9.47,10.45,4.9,9.47,,4.57,,,,,19.59,4.9,5.55,5.55,,4.57,,8.81,16.65,,,,6.86,7.83,48.32,,,5.22,,,2.425926,0.728395,3.709877,0.0635,1.037037,89.588741
US_MA_25007,2021-02-16,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,2,0,836,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-26,5.34,8.49,7.86,10.37,12.26,6.6,5.03,,6.29,4.71,,,9.12,16.66,4.71,7.23,,,6.29,5.03,6.6,19.49,8.49,5.34,5.66,6.29,7.86,36.15,5.66,4.71,4.71,6.92,5.34,6.055556,1.888889,12.493827,0.9525,5.844444,97.897574
US_MA_25007,2021-02-17,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,836,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-19,,11.05,8.84,11.99,12.62,9.78,5.68,4.73,,,,,6.0,25.88,,5.05,,5.05,5.68,,6.0,17.04,9.78,8.21,5.68,7.57,14.52,43.24,7.89,,,4.42,5.68,0.5,-3.407407,8.833333,1.947333,-8.212963,52.781565
US_MA_25007,2021-02-18,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,7,0,843,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,-15,-23,5.65,,8.47,10.99,10.99,5.02,5.65,,,4.71,,,,27.31,5.96,4.71,,6.59,10.04,6.91,10.67,15.07,,5.65,4.39,7.22,9.73,34.53,5.65,4.71,5.02,4.71,4.39,-1.740741,-4.691358,1.320988,0.0,-8.62963,60.461942
US_MA_25007,2021-02-19,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,4,0,847,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,-43,-35,,10.16,10.46,8.31,12.0,8.93,7.69,,5.23,6.16,,4.92,4.31,24.31,,5.85,5.23,5.85,4.62,4.62,9.54,16.93,6.77,7.69,,,12.31,44.01,6.16,,6.46,,,0.04321,-0.790123,0.753086,3.07975,-1.231481,90.594821
US_MA_25007,2021-02-20,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,2,0,849,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-12,,10.2,6.33,8.09,,,,,7.73,,,,4.92,47.46,,8.09,4.92,,11.25,6.68,6.68,21.8,,6.68,,,16.17,36.91,5.62,4.92,7.38,,,-0.255556,-2.177778,0.988889,7.8105,-2.888889,82.52859
US_MA_25007,2021-02-21,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,849,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,,5.14,11.38,6.61,11.01,9.91,6.61,8.81,,5.87,7.34,,,5.5,15.41,,8.07,,5.14,8.44,5.87,8.81,17.25,5.14,7.34,6.24,12.48,6.24,44.4,,6.61,6.24,,5.5,-2.104938,-4.493827,0.098765,0.028222,-9.712963,59.147758
US_MA_25007,2021-02-22,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,1,0,850,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-29,4.95,7.78,7.78,15.2,12.37,4.95,8.48,,11.31,,5.66,5.3,7.07,16.96,,7.42,,,8.84,,10.6,22.62,5.3,6.01,7.78,4.95,8.48,45.24,5.3,6.71,6.71,,7.07,-1.166667,-7.820988,5.462963,0.0,-5.277778,79.641138
US_MA_25007,2021-02-23,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,-1,0,849,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-27,,12.07,8.52,10.65,9.23,8.52,7.1,,,6.39,,,5.32,17.39,6.03,6.03,,6.39,9.23,6.74,8.16,20.23,5.32,7.81,,5.32,6.03,40.1,5.68,11.0,9.94,6.03,,3.611111,0.351852,6.722222,7.493,0.768519,81.801788
US_MA_25007,2021-02-24,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,9,0,858,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,-13,-29,,7.11,8.88,11.37,8.53,11.02,5.69,,5.69,,,4.98,,12.79,,5.69,,,7.11,7.46,6.04,24.17,6.04,7.46,6.04,,11.73,44.78,4.98,10.66,8.53,,,4.975309,1.685185,8.950617,0.0,-0.388889,68.163221
US_MA_25007,2021-02-25,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,858,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-31,,7.68,,9.51,7.68,8.41,5.48,,5.85,,,,6.21,18.28,,,,5.85,8.77,5.12,7.31,21.93,5.85,8.41,6.21,,7.68,46.79,,6.21,9.51,5.48,8.41,6.814815,3.475309,9.123457,0.0,-2.166667,52.384889
US_MA_25007,2021-02-26,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,858,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,-20,-28,,9.31,,11.17,5.59,8.94,7.45,,7.08,,,,,24.58,,,,5.59,5.21,5.96,11.54,22.71,7.08,10.05,,,8.56,34.63,,6.33,,7.82,,1.851852,-2.246914,6.969136,0.0,-9.740741,42.749709
US_MA_25007,2021-02-27,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,2,0,860,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-16,,12.39,7.44,10.98,5.67,5.31,7.79,,,,,,,34.35,,7.44,,,9.92,,9.21,14.87,7.08,5.67,5.67,,8.85,35.06,,5.31,8.5,,,4.067901,-0.944444,9.530864,0.0,1.074074,81.24506
US_MA_25007,2021-02-28,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,2,0,862,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,,7.64,12.01,6.91,10.55,8.37,5.09,6.91,5.09,,,,,,14.56,,6.19,,,7.64,,6.19,20.02,7.64,8.01,6.55,,8.37,38.57,,8.01,8.01,,,4.907407,0.925926,8.487654,3.132667,2.046296,82.636868
US_MA_25007,2021-03-01,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,1,0,863,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-22,,5.4,9.53,9.53,11.75,,,,7.3,,,4.45,,26.99,4.76,,,,6.99,6.03,6.03,16.51,9.84,,6.99,8.57,8.89,35.88,,6.03,,4.76,5.08,6.271605,2.296296,9.179012,2.4765,5.333333,92.129103
US_MA_25007,2021-03-02,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,1,0,864,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,-38,-24,4.69,8.45,7.2,10.32,9.07,8.13,4.69,,5.01,4.69,4.69,,6.26,10.32,,5.63,,4.69,,4.69,10.95,14.7,6.88,8.13,4.69,,8.76,30.97,,6.57,4.69,,5.32,-2.95679,-7.808642,5.117284,1.298222,-16.490741,35.341026
US_MA_25007,2021-03-03,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,7,0,871,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-16,,9.65,10.29,9.97,6.11,5.15,6.75,,7.08,,,,7.72,13.19,4.5,5.47,,5.47,4.82,,11.9,16.72,6.43,5.47,4.82,,8.68,36.02,6.75,7.08,,5.47,4.5,3.5,-1.296296,6.734568,0.0,-8.444444,44.74221
US_MA_25007,2021-03-04,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,871,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-18,5.84,11.35,7.46,10.06,16.87,5.19,7.79,,6.49,5.51,,,9.73,11.68,4.54,4.54,4.54,,4.87,5.84,10.06,19.46,7.79,5.51,7.79,4.87,11.03,42.5,,5.51,5.51,,,3.450617,-0.259259,6.222222,0.0,-4.0,58.220368
US_MA_25007,2021-03-05,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,1,0,872,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,-20,-24,,7.88,8.86,14.11,9.19,5.58,6.56,,6.24,5.58,,,,15.1,,9.19,,,,4.59,11.81,16.74,4.59,5.58,,,6.89,34.78,12.8,6.24,,,,-0.808642,-3.833333,3.728395,0.0,-15.583333,31.710101
US_MA_25007,2021-03-06,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,3,0,875,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-13,,11.56,10.48,14.82,14.09,6.5,7.23,5.06,,5.06,,,5.06,11.2,,,,,12.65,,8.67,16.98,6.14,6.87,,,6.14,41.2,,,7.59,7.23,,-1.216049,-3.938272,1.54321,0.0,-13.157407,40.208556
US_MA_25007,2021-03-07,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,875,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,,4.96,12.06,12.41,11.35,8.87,7.8,8.16,,7.45,,,,,10.99,,,,5.67,8.16,,7.09,19.15,,6.38,12.41,6.38,7.09,41.13,,4.96,,4.96,4.96,-2.320988,-5.45679,1.228395,0.0,-11.842593,48.41693
US_MA_25007,2021-03-08,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,2,0,877,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-23,,11.22,7.37,11.22,11.54,8.01,5.13,,,7.37,5.77,5.13,5.77,20.19,5.77,,,,9.61,4.49,10.57,16.34,,,,,9.61,35.89,,7.69,5.13,,6.73,-1.37037,-6.450617,3.604938,0.0,-8.333333,60.994735
US_MA_25007,2021-03-09,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,877,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-19,5.84,7.14,8.76,13.63,14.28,,11.03,5.19,6.81,4.54,6.17,,8.76,14.93,,6.81,,6.49,7.14,,7.46,22.39,9.41,8.76,5.84,,11.68,43.8,7.14,8.11,5.84,,,4.703704,-3.117284,11.58642,0.0,-2.222222,59.266923
US_MA_25007,2021-03-10,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,2,0,879,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-19,,8.41,4.85,11.32,10.35,5.18,7.44,,5.5,,,,7.76,12.62,,6.79,4.53,,6.47,,9.71,19.09,7.12,8.09,5.82,5.18,14.88,40.44,,7.76,5.18,,4.53,3.344444,-4.222222,12.044444,0.0,-1.922222,68.653252
US_MA_25007,2021-03-11,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,879,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-16,,5.51,5.51,11.99,10.7,,,5.83,4.86,4.54,,,8.1,13.94,4.54,,,7.13,5.19,6.81,,20.1,5.83,,6.48,5.83,6.48,34.36,6.81,7.78,,4.86,,7.366667,-2.044444,13.988889,0.0,3.933333,79.132754
US_MA_25007,2021-03-12,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,879,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,-1,-19,6.18,7.48,8.13,12.68,9.1,,6.5,5.85,9.1,6.83,,,4.88,11.05,5.85,4.55,5.53,5.85,7.8,,9.43,18.86,5.2,6.83,6.5,,13.33,36.42,,9.1,6.83,5.2,,11.011111,5.5,16.944444,0.0,3.233333,60.522218
US_MA_25007,2021-03-13,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,1,0,880,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-3,6.43,12.5,,15.0,9.29,6.79,5.36,,,,,,,13.93,,6.07,,,5.0,5.71,11.79,15.72,7.14,7.86,,5.71,7.14,39.65,,11.43,,,8.21,5.2,0.466667,14.155556,0.0,-8.966667,36.148714
US_MA_25007,2021-03-14,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,880,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,,6.77,5.7,9.26,11.04,9.97,,9.97,,,6.77,,,,13.18,,,4.99,,5.7,8.19,7.84,17.1,,5.34,5.34,,6.77,41.32,,5.7,6.06,,,4.388889,0.1,9.033333,0.0,-8.055556,40.606814
US_MA_25007,2021-03-15,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,2,0,882,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-24,,10.1,6.73,10.1,9.49,6.43,6.12,,4.29,,,,5.2,9.79,,,,,6.43,4.29,7.04,23.57,6.73,7.34,7.04,,11.32,35.81,,5.2,5.82,,,-4.788889,-7.911111,-1.5,0.0,-18.466667,34.377714
US_MA_25007,2021-03-16,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,1,0,883,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-17,,10.29,7.39,10.93,9.32,,7.39,,5.79,,,4.5,4.82,9.96,,7.39,,,4.5,4.82,9.0,18.32,6.75,8.68,,,10.93,41.14,,4.82,5.79,7.39,,-2.722222,-6.506173,0.82716,0.0,-14.5,41.243659
US_MA_25007,2021-03-17,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,1,0,884,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-16,,,6.64,8.22,10.75,,6.32,,,,,,6.96,10.12,4.43,,4.43,4.74,,,10.75,18.34,6.64,,7.59,,11.38,33.52,5.38,8.22,4.43,5.38,,2.123457,-3.358025,5.777778,0.0,-4.212963,61.872141
US_MA_25007,2021-03-18,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,5,0,889,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-19,4.72,10.06,6.6,12.26,8.18,8.49,6.6,,4.4,5.03,,,5.03,12.58,,5.35,,6.29,5.35,,9.12,19.81,7.55,5.66,4.4,,5.03,38.37,4.72,5.35,5.97,,,5.298611,2.125,7.986111,0.0,2.777778,85.740025
US_MA_25007,2021-03-19,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,-1,0,888,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,-30,-23,4.91,4.6,6.44,9.2,6.44,5.83,7.67,,4.91,5.21,,,5.52,13.49,,,,,6.75,,10.12,22.08,7.97,7.36,4.6,,11.35,43.24,4.29,6.44,,4.29,5.52,1.680556,-0.722222,6.083333,14.006286,-4.822222,61.854301
US_MA_25007,2021-03-20,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,1,0,889,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-9,,8.13,10.61,16.97,10.25,5.66,5.3,6.36,6.72,,,,5.66,20.15,,,4.95,,7.07,7.07,8.48,15.2,6.01,7.78,,6.72,6.01,37.47,4.95,9.9,9.19,,,2.3125,-3.409722,8.083333,2.19075,-7.022222,51.873788
