location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_paresthesia,search_trends_perspiration,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KS_20169,2020-05-22,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,28,2,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-8,3,,34,-28,8,2.23,3.6,6.83,4.34,9.19,,5.09,5.96,1.74,,4.84,3.23,,1.99,,,2.36,2.85,,2.98,,3.97,2.73,9.43,3.23,,2.73,3.1,3.97,,3.85,3.85,,4.84,2.98,,7.08,18.87,5.58,3.72,7.7,2.11,3.72,6.58,,,2.85,28.55,1.86,,2.23,2.36,7.08,1.74,1.74,,2.11,6.58,5.09,3.72,,2.48,2.48,2.98,18.530864,14.17284,23.981481,10.611556,,14.770833,79.185992
US_KS_20169,2020-05-23,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,28,2,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-16,5,,24,-18,2,,2.74,6.48,3.75,11.09,,6.63,5.62,,3.17,5.33,2.31,2.59,2.74,2.31,2.02,5.62,4.03,3.89,2.74,2.02,3.03,2.88,7.78,3.75,,4.03,4.9,3.6,2.74,3.89,3.6,,2.59,,4.18,4.03,21.18,5.33,,10.23,2.88,3.17,2.88,,2.74,4.32,32.27,,2.02,2.45,3.31,12.97,,2.59,,2.02,6.2,4.47,5.19,,3.17,2.59,2.31,19.777778,12.58642,29.771605,6.829778,,14.402778,71.429356
US_KS_20169,2020-05-24,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,28,2,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,6,8,,21,-19,,2.89,2.75,8.12,4.54,12.25,,5.64,5.37,,2.2,4.54,2.75,,2.62,2.2,2.06,2.75,3.17,,2.2,,4.54,,5.92,4.27,,3.85,4.13,,,3.44,3.17,2.2,3.44,,3.85,4.27,17.48,3.44,,8.26,2.48,1.93,3.58,,2.48,4.96,30.83,,2.06,2.89,5.64,11.15,1.93,,,2.62,5.5,3.3,3.85,,,3.17,,24.024691,18.987654,28.901235,0.0,,17.625,67.647126
US_KS_20169,2020-05-25,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,28,2,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-5,5,,3,-71,21,3.61,3.87,9.02,4.77,9.02,1.8,6.32,4.0,,1.8,4.77,3.09,2.06,2.32,2.96,2.06,5.29,2.84,4.64,3.09,2.45,2.19,2.71,5.41,3.48,,3.35,2.71,,1.93,2.32,3.09,,4.64,,,4.38,18.95,4.38,3.22,7.99,3.87,2.71,4.51,,2.71,4.64,32.74,2.58,,2.06,5.16,7.99,,2.45,,4.51,6.58,1.93,3.74,1.93,2.71,2.58,2.58,18.512346,15.475309,26.166667,50.348444,,16.347222,87.720891
US_KS_20169,2020-05-26,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,28,2,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,3,6,,12,-28,9,2.7,3.4,5.74,4.57,9.38,2.35,7.27,8.79,2.7,3.87,6.8,3.75,,2.81,1.64,2.35,7.03,1.88,2.58,1.99,1.99,3.99,2.81,9.14,5.51,3.17,2.58,3.75,3.75,2.7,4.46,3.28,,6.1,1.99,4.1,5.86,20.28,4.22,2.58,7.74,3.87,4.69,5.86,2.7,2.23,5.63,36.93,,,2.23,4.46,8.91,2.23,2.35,,3.52,4.22,3.99,2.11,1.64,3.05,3.99,2.7,16.592593,14.179012,21.54321,11.458222,,13.625,82.850396
US_KS_20169,2020-05-27,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,28,2,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,1,7,,23,-24,7,2.11,4.93,7.63,3.52,10.81,2.58,7.99,5.29,2.82,2.58,5.75,3.41,1.76,2.94,1.76,3.17,4.11,4.35,2.94,2.35,1.76,1.88,,7.87,3.17,1.64,2.0,3.52,3.29,2.35,2.23,3.29,1.88,3.64,,3.41,4.93,19.97,4.7,2.58,9.4,2.7,2.23,3.29,,1.88,3.52,34.77,,2.7,,3.64,6.7,2.0,2.0,,1.88,7.17,3.41,3.29,,2.47,1.64,2.7,18.438272,12.753086,24.08642,6.604,,13.729167,74.025943
US_KS_20169,2020-05-28,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,1,0,29,2,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,3,7,,28,-25,8,1.9,4.4,8.92,4.76,14.39,3.45,5.83,4.28,,2.73,4.04,3.09,,3.81,1.9,,5.95,5.59,3.09,3.45,2.02,4.76,2.97,8.68,5.23,2.5,2.02,3.57,3.45,,2.5,2.02,2.5,6.3,1.67,2.5,8.92,20.93,4.64,2.62,9.04,1.9,4.28,4.52,2.02,2.14,4.76,34.37,1.78,,2.26,5.11,9.28,,1.67,,2.38,5.35,5.47,3.81,1.78,,2.73,,21.123457,16.444444,27.314815,1.298222,,15.590278,70.724465
US_KS_20169,2020-05-29,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,29,2,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-5,-1,,27,-21,6,1.89,4.04,7.95,4.8,9.59,1.89,5.68,4.17,,2.52,5.55,3.53,,2.27,,3.66,4.54,3.66,3.41,3.28,2.4,3.53,1.77,12.37,3.28,2.15,2.52,3.41,2.02,,3.66,3.03,,3.03,,2.15,8.08,18.05,4.92,2.52,6.31,2.78,5.17,3.41,,2.02,4.17,29.16,2.02,2.02,2.9,3.16,6.69,,2.15,,2.02,4.8,7.45,3.53,1.89,,,2.15,20.080247,12.197531,26.67284,0.197556,,9.770833,51.308579
US_KS_20169,2020-05-30,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,29,2,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-17,-4,,21,-4,2,2.53,4.22,7.04,3.8,10.84,,4.64,4.5,,2.39,4.93,3.66,,,3.1,,3.1,3.38,,2.96,,3.8,3.66,8.02,3.66,,2.53,4.08,2.81,,4.93,3.8,,4.5,,2.81,3.8,13.79,8.3,2.39,9.01,,3.94,4.79,,2.67,4.93,31.11,,,,4.36,8.16,,2.11,,3.1,5.07,7.18,2.96,,2.81,2.96,,20.95679,13.290123,28.148148,0.0,,12.756944,58.879184
US_KS_20169,2020-05-31,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,29,2,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,5,9,,26,1,1,3.39,3.66,7.32,4.2,10.84,,5.29,3.66,2.03,2.17,5.15,3.25,,2.3,5.29,,4.2,3.25,,3.25,,,,5.83,3.39,,2.3,4.47,2.98,2.85,3.25,4.07,,3.79,,2.71,3.12,15.31,3.66,3.52,10.71,3.39,,4.34,,2.17,2.85,31.17,,2.85,2.85,2.3,8.0,,2.98,,,5.01,4.74,3.93,2.17,,2.3,,22.487654,16.339506,29.641975,0.028222,,13.847222,57.601129
US_KS_20169,2020-06-01,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,29,2,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,4,10,,22,-22,6,3.01,4.82,5.79,4.94,12.17,,6.15,3.62,1.93,2.05,5.06,3.74,1.81,3.74,2.89,,3.86,3.25,2.05,2.29,2.17,2.29,,8.92,3.5,2.17,2.05,2.77,2.89,,5.18,3.62,,4.7,2.41,2.41,6.87,19.65,5.18,2.77,12.41,2.77,4.1,5.06,2.53,2.53,4.34,33.99,1.69,,2.05,5.06,9.76,1.93,,,1.93,7.59,3.62,3.74,2.53,2.77,3.01,2.29,24.67284,17.518519,31.666667,0.0,,15.298611,55.807299
US_KS_20169,2020-06-02,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,1,0,30,2,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,5,7,,23,-24,7,1.8,3.0,6.96,5.16,10.45,1.92,7.21,5.64,1.92,2.76,4.92,3.96,1.8,2.4,2.16,2.4,4.2,2.88,2.04,3.24,,3.48,2.52,9.49,3.48,3.0,2.76,4.2,2.76,1.68,4.56,3.12,1.8,2.04,2.64,2.88,6.72,19.7,3.84,3.12,11.77,2.76,4.44,4.56,2.04,2.04,3.6,33.38,2.28,3.24,,5.76,9.97,1.8,2.28,,3.24,7.69,4.44,3.12,,2.28,2.28,2.64,25.506173,19.148148,32.611111,0.0,,17.416667,60.836641
US_KS_20169,2020-06-03,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,30,2,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,11,12,,28,-23,6,2.62,2.38,7.03,4.53,11.56,,7.03,3.93,,3.46,5.84,2.5,,3.81,1.79,2.26,3.34,3.22,2.38,2.62,1.79,3.58,2.74,10.49,4.53,1.79,2.86,4.41,2.74,1.79,3.34,3.58,2.15,4.05,,1.91,7.03,17.04,3.46,3.81,10.13,2.74,5.0,4.89,1.67,,5.0,33.72,,2.86,2.38,5.36,12.51,1.91,,,2.38,6.43,5.0,2.62,2.38,2.03,3.46,,26.666667,20.074074,33.814815,0.0,,19.173611,63.350896
US_KS_20169,2020-06-04,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,30,2,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,8,8,,30,-24,7,1.83,3.79,7.1,4.04,13.21,2.57,6.36,4.16,2.45,1.71,5.14,3.43,,3.06,2.2,2.94,3.43,4.28,1.96,3.79,2.45,4.65,1.71,7.95,3.3,4.89,3.55,3.3,2.08,,3.06,4.65,,3.06,1.83,,7.1,17.13,5.02,2.94,10.77,1.83,3.92,4.89,2.08,2.69,7.1,35.73,2.94,3.79,1.96,4.16,7.71,,3.18,,2.08,6.97,5.26,2.57,1.96,2.81,2.94,,26.660494,18.061728,34.808642,3.725333,,19.458333,64.072305
US_KS_20169,2020-06-05,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,1,0,31,2,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-5,-2,,27,-25,6,1.76,3.14,5.66,3.9,10.06,,6.04,4.15,,2.64,3.9,5.16,1.76,3.65,4.15,3.14,4.28,3.65,,2.51,3.4,5.16,2.14,8.93,4.4,3.02,2.89,3.52,2.64,,2.39,3.52,,3.27,,2.64,6.16,20.49,4.9,2.64,10.69,1.76,3.52,3.9,1.76,1.89,4.15,31.81,,2.14,2.39,4.15,7.67,,,,1.89,5.53,6.04,2.51,1.76,,2.51,2.01,28.197531,19.54321,35.376543,2.681111,,18.659722,55.945853
US_KS_20169,2020-06-06,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,31,2,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-11,0,,32,-13,2,1.98,2.83,6.92,5.65,11.45,,6.36,4.24,2.83,,3.82,4.1,2.26,2.12,2.4,2.26,3.11,3.39,,3.11,,3.96,3.82,7.21,4.66,,,2.54,2.97,,2.54,2.54,,4.8,,1.98,4.52,19.08,3.82,2.26,10.88,1.98,3.53,3.96,,2.69,5.23,32.36,2.69,3.53,,6.22,9.61,2.12,,,,6.22,2.54,3.11,,2.26,,,29.049383,21.703704,35.839506,0.169333,,19.895833,57.696028
US_KS_20169,2020-06-07,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,31,2,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,10,6,,20,-11,1,,4.16,5.41,4.58,12.77,2.08,5.27,4.72,,2.36,4.86,2.22,2.08,3.88,5.0,2.77,3.05,3.75,,2.5,,2.5,3.61,8.46,5.69,,2.64,3.47,3.05,,4.3,4.02,,2.5,,3.33,4.16,14.57,4.44,,11.52,4.02,2.36,3.47,,,3.88,32.47,2.77,2.91,2.77,3.47,9.71,2.08,2.5,,2.22,4.72,5.13,3.47,,2.64,4.16,2.22,29.154321,23.283951,34.814815,0.0,,19.423611,55.620332
US_KS_20169,2020-06-08,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,31,2,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,2,6,,16,-21,6,2.15,5.13,7.75,6.08,11.92,2.98,6.56,4.05,,4.89,5.84,2.86,,3.34,4.53,2.62,3.81,4.53,2.98,2.62,,2.38,3.81,8.11,4.77,2.5,,6.32,3.22,,4.41,4.29,2.27,4.17,2.62,2.5,6.08,22.65,3.81,2.62,12.28,2.86,3.46,4.65,2.98,1.67,4.77,38.03,,4.17,,4.17,11.44,2.03,2.27,,3.22,7.51,3.7,3.81,2.74,2.74,2.62,2.27,28.006173,21.796296,34.12963,0.0,,18.222222,55.004309
US_KS_20169,2020-06-09,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,31,2,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,5,6,,15,-22,6,2.38,2.62,7.5,3.81,10.35,2.38,6.19,5.0,2.97,2.97,6.07,3.81,,4.76,3.69,3.69,4.76,4.16,3.57,,2.14,4.64,2.5,9.28,3.57,1.9,,3.93,3.57,,3.09,3.45,2.5,2.74,1.67,3.09,7.5,21.18,6.19,1.67,11.66,2.5,3.69,4.4,2.74,1.9,5.59,39.86,,2.26,,3.93,8.57,2.38,1.78,,4.52,5.71,5.35,4.52,2.14,2.5,3.45,2.02,26.419753,19.04321,33.277778,0.0,,18.354167,61.107824
US_KS_20169,2020-06-10,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,1,0,32,2,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,10,8,,29,-21,5,,2.76,7.81,4.08,12.97,2.52,5.64,4.32,1.68,3.24,4.8,3.24,2.52,3.36,2.4,2.16,4.56,4.08,2.88,3.72,2.16,3.96,2.88,7.57,3.12,3.24,2.52,3.84,4.32,,3.12,2.64,2.28,4.2,,2.52,6.73,20.18,6.49,2.88,10.09,2.04,3.36,5.17,2.52,2.04,5.04,34.95,,1.92,1.8,5.29,6.85,1.8,1.8,,2.4,3.6,5.64,3.72,3.6,2.64,3.12,2.52,18.469136,12.722222,28.790123,19.08175,,9.9375,57.928635
US_KS_20169,2020-06-11,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,32,2,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,8,8,,31,-22,6,2.2,3.3,7.09,3.54,10.76,2.08,7.09,4.89,2.93,3.54,6.11,1.71,2.44,3.54,3.42,2.08,6.6,3.67,2.69,2.2,2.08,3.91,1.96,11.25,3.79,,2.08,4.52,2.57,1.83,3.91,2.93,2.08,4.16,,3.54,5.75,23.1,4.89,2.44,9.78,1.83,5.75,4.52,1.96,,4.77,32.64,3.06,,2.2,4.64,9.66,,2.81,,2.81,6.72,5.01,5.01,1.96,1.96,,2.69,21.716049,11.62963,33.092593,5.616222,,9.972222,46.711338
US_KS_20169,2020-06-12,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,1,0,33,2,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-5,0,,43,-20,4,3.13,4.89,6.51,4.63,11.65,3.01,6.51,5.14,,2.25,6.14,3.26,2.0,3.76,2.25,2.63,4.51,2.0,2.88,3.51,,3.13,2.25,10.15,3.51,2.63,3.88,3.88,3.63,2.63,3.51,2.63,,4.38,2.63,,7.14,15.79,3.76,2.51,12.28,2.51,5.26,3.51,,,4.89,32.95,,2.76,1.75,4.51,9.27,2.51,1.75,,3.01,6.39,4.63,4.13,2.63,2.25,,1.75,25.938272,16.469136,33.876543,0.0,,12.722222,44.041624
US_KS_20169,2020-06-13,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,33,2,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-11,1,,43,-8,1,2.86,3.29,7.29,3.72,11.01,,6.15,7.29,,2.29,6.44,3.58,,4.15,2.29,2.29,4.15,,2.43,3.58,,3.86,2.86,7.87,2.72,2.72,3.86,3.72,2.57,,3.43,3.58,2.0,3.58,,2.43,5.29,18.74,4.43,2.0,13.73,2.86,3.43,4.43,2.72,2.15,3.72,33.75,,,2.15,5.43,11.01,,2.15,,,5.58,5.15,2.43,,,2.86,,27.012346,17.919753,35.395062,0.0,,13.319444,42.892191
US_KS_20169,2020-06-14,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,33,2,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,12,10,,,-2,0,3.88,4.85,6.51,3.88,11.37,,6.51,4.16,,1.94,4.99,3.46,2.63,2.63,2.22,2.77,2.5,3.46,3.05,2.22,,3.19,2.77,8.59,5.27,,2.36,4.43,,2.63,3.46,2.91,,3.74,2.08,2.5,3.19,18.85,7.35,3.88,12.34,2.91,2.91,4.16,2.36,,3.6,34.51,,2.08,,5.27,10.12,,2.08,,,7.35,4.99,3.19,,2.22,3.46,2.22,28.030864,20.216049,34.944444,0.0,,13.25,40.067735
US_KS_20169,2020-06-15,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,4,0,37,2,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,6,7,,34,-19,5,2.27,2.75,6.1,2.03,13.51,2.75,5.38,5.14,3.11,2.99,5.98,3.11,2.75,2.63,2.63,2.75,4.54,2.63,,3.59,3.71,3.83,2.03,10.52,5.38,3.35,2.03,4.07,3.11,,2.39,2.51,2.03,5.5,1.67,2.03,8.25,21.4,7.65,3.47,10.4,4.07,5.26,5.98,2.15,,5.5,37.66,3.47,2.75,2.27,4.66,10.64,,3.23,,1.91,6.81,5.5,4.42,3.59,3.23,3.11,2.39,27.864198,20.524691,34.135802,0.0,,13.236111,40.490472
US_KS_20169,2020-06-16,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,37,2,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,9,10,,29,-22,5,2.2,4.16,5.5,3.54,10.88,2.93,8.19,4.89,2.69,4.64,5.26,4.52,,3.91,2.08,2.44,4.16,3.79,2.08,2.69,2.57,2.81,2.93,8.8,4.16,1.83,2.93,5.38,3.3,,1.96,2.93,2.2,4.03,2.57,1.83,5.99,21.39,5.13,2.81,9.29,3.06,4.89,3.42,3.06,3.3,4.28,40.83,,3.18,3.06,5.26,10.02,,,,4.03,7.33,4.77,3.06,3.42,3.91,3.67,2.2,27.753086,20.666667,34.450617,0.0,,15.166667,46.109795
US_KS_20169,2020-06-17,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,1,0,38,2,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,10,8,,38,-21,5,4.74,5.1,5.22,4.37,10.93,2.43,5.1,4.86,,3.65,5.1,4.01,2.31,3.28,3.16,2.43,4.74,3.16,2.55,3.04,1.7,3.65,3.16,8.02,4.01,2.92,,5.1,2.19,,2.55,3.28,,5.47,2.55,1.94,7.9,20.77,6.68,2.92,12.27,3.04,4.5,5.47,2.67,,6.32,38.76,1.82,2.55,2.55,4.86,10.69,2.79,2.19,,3.04,7.41,4.25,3.28,2.19,,2.67,,28.179012,21.759259,35.018519,0.0,,16.930556,50.234682
US_KS_20169,2020-06-18,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,38,2,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,8,9,,31,-21,5,2.71,4.43,7.02,4.93,13.92,2.96,5.54,4.93,3.08,3.08,4.31,2.96,4.06,3.94,2.46,3.82,5.79,3.69,3.45,3.08,2.09,4.68,3.08,8.01,3.82,3.69,4.93,4.56,2.96,,2.59,3.69,,3.94,2.34,2.59,6.16,21.68,5.91,2.83,10.96,2.96,6.53,4.56,1.97,,5.05,37.56,2.22,2.09,2.71,5.17,7.51,,3.33,,4.06,5.42,4.19,3.2,2.34,1.85,2.96,1.85,28.574074,22.339506,35.074074,0.0,,17.104167,49.695151
US_KS_20169,2020-06-19,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,7,0,45,2,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-1,2,,35,-23,6,2.69,3.06,6.97,5.26,12.96,1.83,6.97,4.04,2.69,2.08,4.77,3.91,,1.96,2.69,2.32,5.75,4.16,2.81,3.79,1.71,5.01,2.69,8.19,2.93,,2.93,5.01,3.67,2.2,2.81,3.42,,3.91,,3.18,6.97,21.64,5.01,2.69,10.39,2.2,2.44,3.55,2.69,,5.01,31.3,2.08,,2.08,3.67,7.83,1.83,1.83,,2.08,4.89,4.28,3.91,3.3,1.71,2.57,1.71,21.709877,18.092593,32.320988,18.429111,,17.631944,78.216746
US_KS_20169,2020-06-20,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,45,2,,,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-7,4,,35,-12,1,2.15,3.43,7.29,4.58,9.3,2.72,6.44,5.58,2.15,,5.87,3.58,,2.29,2.29,,3.0,5.15,3.72,3.15,,2.0,,8.01,4.58,,,3.43,2.58,2.0,3.15,4.72,,3.58,,2.72,5.58,20.03,4.29,,10.73,3.43,,3.86,2.15,,4.43,31.18,,2.0,,4.15,10.73,,,,,7.29,4.29,,,2.15,,,22.41358,17.450617,29.851852,15.465778,,17.722222,74.446993
