location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_hypothyroidism,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_paresthesia,search_trends_perspiration,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13039,2021-06-02,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,4,0,4016,37,5,15311,0,0,0,1,0,2,0,1,0,0,54,42,232,800,529,443,489,371,213,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,6,5,15,0,0,0,0,0,0,0,0,0,0,2,1,1,6,18,12,22,29,26,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,1,28,14,19,-18,6,2.97,4.41,8.48,4.51,15.2,2.53,10.68,5.18,3.08,2.86,5.51,4.18,2.75,1.87,2.97,2.53,8.26,3.63,5.51,3.08,1.87,3.96,2.2,9.58,4.62,2.97,2.42,5.18,2.53,2.42,2.64,4.62,2.09,4.74,2.2,2.09,6.17,1.87,21.81,7.71,4.08,9.69,2.97,4.29,6.17,1.87,2.64,5.07,39.1,1.98,2.42,2.97,4.85,5.51,,2.64,2.09,,7.49,4.18,3.52,2.53,3.74,3.85,2.86,25.566667,20.694444,29.461111,0.0,21.444444,79.687142
US_GA_13039,2021-06-03,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,2,1,4018,38,36,15347,0,0,0,0,0,0,0,2,0,0,54,42,232,800,529,443,489,373,213,93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,7,5,15,0,0,0,0,0,0,0,0,0,0,2,1,1,6,18,12,22,29,26,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-2,23,9,7,-19,5,1.64,4.04,8.07,5.02,13.63,3.05,9.05,5.45,2.83,3.71,4.36,2.07,2.94,3.71,2.51,2.73,9.6,3.16,4.69,2.83,,4.47,2.73,5.89,5.02,2.51,2.51,4.25,3.82,,4.8,3.82,1.85,5.12,,2.07,7.53,1.85,24.21,6.22,2.4,11.67,2.83,3.38,5.24,,2.4,5.78,38.93,2.94,2.62,1.85,6.0,6.43,2.29,1.64,,1.75,5.34,3.71,3.38,2.94,3.93,3.71,2.29,25.6,22.116667,29.038889,0.9652,22.981481,85.632003
US_GA_13039,2021-06-04,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,1,0,4019,38,293,15640,0,0,0,0,1,0,1,0,0,0,54,42,232,800,530,443,490,373,213,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,5,15,0,0,0,0,0,0,0,1,0,0,2,1,1,6,18,12,22,30,26,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-6,31,23,7,-20,6,3.39,5.31,7.35,3.84,15.48,3.39,6.78,3.96,1.81,3.73,4.97,3.84,2.26,2.03,2.71,3.17,8.48,2.49,3.62,5.09,,4.86,,10.62,5.65,2.15,2.71,5.2,2.94,2.37,4.63,4.52,2.15,2.71,1.58,2.83,10.17,,22.27,5.31,2.15,10.51,3.17,5.42,3.62,1.92,,6.67,35.15,2.37,,2.71,4.07,8.48,2.37,,,3.05,7.8,4.75,3.17,3.28,2.03,3.5,,26.233333,22.755556,30.988889,3.6068,23.460317,85.519932
US_GA_13039,2021-06-05,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,3,0,4022,38,17,15657,0,0,0,1,1,1,0,0,0,0,54,42,232,801,531,444,490,373,213,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,5,15,0,0,0,0,0,0,0,1,0,0,2,1,1,6,18,12,22,31,26,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-1,20,29,14,-8,2,2.8,3.62,7.82,5.37,11.79,,8.76,4.2,,3.74,4.67,4.9,1.99,1.99,2.45,2.45,10.28,4.09,5.14,3.39,,3.74,,7.82,3.62,,3.39,3.5,3.39,1.87,3.39,3.62,1.87,3.62,1.99,2.92,5.72,2.45,18.45,4.44,2.57,7.47,2.69,3.15,3.74,,2.92,5.61,34.8,1.99,2.8,3.04,4.67,7.01,1.75,,2.1,2.1,6.07,3.97,2.92,2.45,2.22,2.57,2.33,26.444444,23.283333,30.566667,0.0254,23.746032,85.907437
US_GA_13039,2021-06-06,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,1,0,4023,38,111,15768,0,0,0,0,0,0,0,0,0,0,54,42,232,801,531,444,490,373,213,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,5,15,0,0,0,0,0,0,0,0,0,0,2,1,1,6,18,12,22,31,26,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,1,23,22,12,-2,2,,3.65,6.53,2.43,12.28,1.55,6.97,4.2,,4.2,4.09,3.98,1.99,2.88,2.99,2.1,6.86,3.32,3.98,3.1,1.66,3.32,1.77,9.29,3.98,2.1,3.43,5.75,,2.43,4.2,4.2,2.65,4.42,1.55,3.21,6.53,1.77,20.14,4.76,2.54,11.17,3.21,2.65,4.87,2.32,1.77,5.42,36.18,1.77,3.43,2.21,4.09,9.4,,2.54,1.55,1.77,4.87,3.54,3.43,2.99,2.54,2.65,1.77,27.244444,24.511111,31.094444,2.0574,23.916667,82.159493
US_GA_13039,2021-06-07,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,0,0,4023,38,4,15772,0,0,0,0,0,0,0,0,0,0,54,42,232,801,531,444,490,373,213,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,5,15,0,0,0,0,0,0,0,0,0,0,2,1,1,6,18,12,22,31,26,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,0,28,6,9,-22,6,1.82,5.77,6.42,3.42,14.22,3.53,8.55,5.77,1.6,3.21,7.38,3.63,2.46,2.35,2.67,2.03,6.63,1.5,3.31,4.49,,5.03,1.6,6.95,3.42,3.1,2.99,5.35,4.49,1.93,5.13,3.85,,4.81,1.93,1.5,7.59,2.03,22.35,5.13,2.46,7.48,2.35,4.38,3.53,,1.93,6.31,41.16,2.35,2.03,2.57,4.81,7.27,1.93,2.14,,1.82,7.7,3.74,5.88,2.67,3.21,4.06,1.82,27.222222,25.416667,30.572222,0.0,24.425926,85.006416
US_GA_13039,2021-06-08,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,5,0,4028,38,66,15838,0,0,0,2,0,0,0,0,0,0,54,42,232,803,531,444,490,373,213,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,5,15,0,0,0,0,0,0,0,0,0,0,2,1,1,6,18,12,22,31,26,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,0,27,23,15,-21,6,1.88,5.32,7.31,3.21,13.18,2.44,8.86,4.76,2.1,3.21,5.98,2.99,3.32,2.44,2.66,1.88,7.64,3.54,4.65,2.77,2.55,4.54,3.1,10.63,6.76,1.77,3.99,5.32,2.66,,4.65,4.1,2.44,5.09,,3.1,8.53,2.88,21.27,5.21,2.77,11.19,3.1,4.21,4.65,2.66,2.55,5.54,37.77,1.77,1.55,2.1,3.88,9.19,1.66,3.21,,2.77,7.97,5.87,3.77,3.88,4.32,3.1,2.66,27.338889,24.844444,30.772222,0.169333,23.796296,80.825271
US_GA_13039,2021-06-09,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,2,0,4030,38,32,15870,0,1,0,1,0,1,0,-1,0,0,54,43,232,804,531,445,490,372,213,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,5,15,0,0,0,0,0,0,0,0,0,0,2,1,1,6,18,12,22,31,26,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,0,32,8,13,-18,6,1.54,4.19,7.05,2.53,14.1,2.53,8.26,6.06,,2.64,7.05,3.53,2.87,1.54,2.53,1.98,5.29,3.53,3.53,4.19,1.65,3.64,2.64,7.27,5.18,2.2,3.19,4.85,2.98,3.19,3.64,3.75,1.87,3.86,2.42,1.98,7.93,2.87,21.71,6.94,3.31,10.47,3.31,3.53,5.51,3.19,2.09,4.19,38.56,2.87,,1.98,4.19,9.59,,2.87,,,7.38,4.08,3.42,4.08,2.09,2.31,2.2,27.333333,24.366667,31.444444,0.0,23.595238,80.989091
US_GA_13039,2021-06-10,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,6,0,4036,38,21,15891,0,0,0,2,0,1,1,0,0,0,54,43,232,806,531,446,491,372,213,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,5,15,0,0,0,0,0,0,0,0,0,0,2,1,1,6,18,12,22,31,26,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,3,26,31,18,-16,6,3.21,4.87,9.52,4.09,12.95,,7.3,6.31,,3.1,6.86,5.42,2.99,2.66,2.43,3.43,7.53,3.76,4.09,3.21,1.88,3.43,2.77,7.97,3.87,3.21,1.77,3.87,3.1,2.54,3.65,4.54,3.32,4.32,2.21,2.43,8.74,2.88,23.02,8.52,3.43,10.84,2.66,2.43,2.77,1.99,2.32,6.09,43.16,,1.55,1.77,4.32,9.96,1.88,3.1,1.77,,7.19,5.87,3.76,3.76,1.99,2.43,1.99,27.316667,23.6,33.388889,1.806222,23.18254,78.9549
US_GA_13039,2021-06-11,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,2,0,4038,38,0,15891,0,0,0,0,2,0,0,0,0,0,54,43,232,806,533,446,491,372,213,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,5,15,0,0,0,0,0,0,0,0,0,0,2,1,1,6,18,12,22,31,26,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-6,33,34,12,-21,6,2.3,3.34,6.91,4.03,13.92,2.42,7.13,4.95,,2.42,6.91,4.6,2.65,1.84,2.88,2.99,9.9,5.18,5.41,2.88,,2.53,2.99,9.21,3.8,2.3,2.88,3.45,4.14,1.73,2.19,4.26,2.07,3.68,,1.73,6.21,,24.28,7.13,3.45,10.01,4.03,3.34,3.68,2.3,,5.06,33.14,2.53,2.53,3.34,4.83,10.01,,2.19,1.73,2.19,7.71,4.83,4.95,4.03,3.68,3.34,2.3,28.683333,23.866667,34.855556,1.9558,21.833333,67.086538
US_GA_13039,2021-06-12,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,4,0,4042,38,15,15906,0,0,0,0,0,0,1,1,0,0,54,43,232,806,533,446,492,373,213,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,5,15,0,0,0,0,0,0,0,0,0,0,2,1,1,6,18,12,22,31,26,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-3,23,64,22,-9,2,2.92,5.6,6.42,3.97,9.69,1.98,6.89,4.67,,3.38,6.07,3.38,1.98,,3.27,2.45,6.19,4.08,2.92,2.69,,3.04,1.98,7.24,3.97,,2.22,3.15,,1.98,4.55,4.67,,3.04,1.75,2.92,5.84,1.98,22.41,4.67,,10.97,2.57,,3.97,,2.69,4.32,36.65,1.63,2.45,1.98,4.08,10.15,1.87,2.22,1.87,1.75,6.65,3.73,2.8,2.1,3.5,2.92,,28.016667,23.644444,34.355556,1.890889,22.34127,72.219258
US_GA_13039,2021-06-13,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,2,0,4044,38,108,16014,0,0,0,1,0,2,0,0,0,0,54,43,232,807,533,448,492,373,213,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,5,15,0,0,0,0,0,0,0,0,0,0,2,1,1,6,18,12,22,31,26,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,0,26,6,24,-2,2,2.5,6.6,6.26,3.64,13.32,1.94,5.46,5.69,,2.5,5.58,3.53,2.28,2.73,2.39,2.62,9.11,4.9,4.67,2.62,2.28,3.87,1.71,6.26,5.81,1.94,2.28,4.33,2.39,,3.76,3.87,2.28,5.35,1.82,2.5,5.92,1.82,22.09,4.55,4.33,10.13,3.42,3.53,4.21,2.39,2.73,5.12,34.84,3.19,,2.28,4.21,9.11,2.05,2.16,1.82,,6.15,3.76,5.81,3.19,3.87,4.44,1.94,25.688889,22.327778,30.816667,6.011333,22.912698,85.852635
US_GA_13039,2021-06-14,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,4,0,4048,38,14,16028,0,2,0,1,0,0,0,0,0,0,54,45,232,808,533,448,492,373,213,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,5,15,0,0,0,0,0,0,0,0,0,0,2,1,1,6,18,12,22,31,26,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,0,29,11,14,-21,6,2.4,5.24,7.43,3.28,11.36,,7.32,5.46,1.75,3.71,5.03,3.5,2.4,2.95,2.4,2.08,8.63,3.82,4.92,3.5,1.64,4.48,1.75,8.74,4.59,1.64,2.73,5.24,2.08,,4.26,3.93,2.29,3.39,2.4,2.08,6.55,,21.19,6.99,2.4,12.13,3.06,3.17,3.82,2.08,3.5,5.13,37.14,2.08,1.64,2.08,3.39,6.77,1.86,1.64,1.75,2.95,5.35,3.71,3.39,2.73,4.26,4.04,1.53,25.0,22.3,30.111111,8.4836,22.833333,88.031593
US_GA_13039,2021-06-15,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,8,0,4056,38,9,16037,0,0,0,0,1,0,0,0,0,0,54,45,232,808,534,448,492,373,213,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,5,15,0,0,0,0,0,0,0,0,0,0,2,1,1,6,18,12,22,31,26,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-1,27,7,11,-20,6,,4.49,8.53,4.81,13.35,3.28,8.2,5.58,1.64,4.05,7.22,4.92,2.3,2.19,2.95,4.16,8.75,2.52,4.16,2.52,,3.94,2.08,10.17,4.92,2.19,,4.7,4.7,2.19,4.16,5.14,1.64,4.7,2.73,2.41,9.3,1.53,24.28,6.13,2.62,8.31,2.73,4.27,4.92,,3.06,5.47,40.47,1.53,,2.41,4.16,8.42,1.97,2.84,1.64,2.41,5.91,5.47,3.94,4.05,3.28,3.17,1.86,27.472222,22.361111,35.677778,3.2258,23.428571,78.547261
US_GA_13039,2021-06-16,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,9,0,4065,38,2,16039,0,0,-1,3,0,0,1,0,0,0,54,45,231,811,534,448,493,373,213,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,5,15,0,0,0,0,0,0,0,0,0,0,2,1,1,6,18,12,22,31,26,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,2,37,12,13,-20,5,,4.48,7.29,4.26,12.11,3.03,9.64,4.48,1.57,3.36,6.17,5.83,,,3.36,2.91,7.17,4.48,3.81,3.48,,4.04,2.58,8.86,2.91,2.02,2.58,4.6,3.81,,4.6,2.91,1.57,4.6,1.91,2.47,8.74,1.57,20.06,5.6,2.24,9.42,3.03,3.7,5.38,2.35,,6.05,42.59,3.36,3.36,2.13,3.25,7.62,,2.35,1.91,2.35,5.16,4.04,5.6,2.58,3.03,3.81,,26.883333,22.405556,33.916667,6.2992,21.968254,74.792728
US_GA_13039,2021-06-17,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,0,0,4065,38,310,16349,0,0,-2,1,1,0,1,0,0,1,54,45,229,812,535,448,494,373,213,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,5,15,0,0,0,0,0,0,1,0,0,0,2,1,1,6,18,12,23,31,26,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,5,37,39,11,-18,5,2.13,4.27,6.29,4.27,14.61,2.7,7.64,3.37,1.69,3.71,4.72,3.82,3.26,2.47,2.58,1.91,8.77,3.71,5.06,1.8,2.13,3.03,1.69,9.21,3.37,2.13,,5.06,1.8,2.7,4.16,5.06,1.91,3.93,2.36,2.58,7.98,2.81,20.45,5.73,2.58,8.31,3.15,4.04,5.39,2.81,2.25,4.94,36.41,,1.8,2.58,5.06,7.42,3.15,2.36,2.58,2.13,4.83,3.71,3.6,3.26,3.26,2.92,2.13,26.266667,21.638889,31.138889,5.7404,22.009259,76.658353
US_GA_13039,2021-06-18,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,3,0,4068,38,37,16386,0,0,0,0,2,0,0,1,0,0,54,45,229,812,537,448,494,374,213,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,5,15,0,0,0,0,1,0,0,0,0,0,2,1,1,6,19,12,23,31,26,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-2,36,31,11,-31,8,3.63,4.42,7.26,5.45,11.8,1.7,9.64,5.22,,3.74,5.33,4.54,,3.74,2.5,2.27,8.05,4.76,5.67,4.2,1.7,3.63,2.95,8.05,4.88,2.16,1.93,5.45,2.95,1.81,3.4,2.16,1.93,5.11,2.27,2.61,7.83,1.7,20.53,4.76,2.38,9.08,1.81,3.52,5.11,2.27,1.7,5.45,36.53,,2.95,2.04,4.76,8.28,,1.7,1.7,2.61,4.88,6.92,5.11,2.84,3.06,2.72,,26.727778,22.694444,30.955556,2.0574,23.703704,83.94106
US_GA_13039,2021-06-19,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,8,0,4076,38,44,16430,0,0,0,3,0,0,1,0,1,0,54,45,229,815,537,448,495,374,214,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,5,15,0,0,0,0,0,0,0,0,0,0,2,1,1,6,19,12,23,31,26,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,7,30,52,23,-8,1,,5.87,7.86,3.99,12.08,2.7,7.51,4.46,,3.87,4.81,3.52,2.46,3.4,3.05,2.7,6.57,3.52,4.93,2.58,2.23,4.81,1.88,7.62,5.87,1.64,2.58,4.34,3.29,,3.87,4.69,2.23,3.87,1.76,3.05,5.51,2.46,23.34,3.99,2.46,8.33,2.35,2.58,2.7,1.64,,3.17,36.95,2.46,,2.11,3.4,8.92,,1.99,,2.7,6.69,3.17,4.58,2.23,2.23,2.7,,26.594444,22.988889,31.444444,13.038667,23.805556,84.73103
US_GA_13039,2021-06-20,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,1,0,4077,38,18,16448,0,0,0,1,0,0,1,0,0,0,54,45,229,816,537,448,496,374,214,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,5,15,0,0,0,0,0,0,0,0,0,0,2,1,1,6,19,12,23,31,26,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,5,28,5,12,-7,2,2.31,4.51,7.63,2.77,10.87,2.2,5.43,4.16,1.85,3.12,5.2,4.86,2.08,3.35,,2.08,7.75,4.62,4.16,3.47,1.62,4.16,2.43,5.32,5.2,1.73,1.97,5.32,2.66,2.54,3.82,4.74,,4.86,,3.01,5.78,,20.12,5.78,3.12,10.41,3.24,2.89,4.97,1.97,2.77,4.97,33.3,1.62,2.31,2.2,3.7,7.98,1.85,3.01,2.2,3.35,6.01,3.58,3.35,3.01,3.58,3.01,,26.772222,23.977778,30.594444,2.3876,24.269841,86.371072
US_GA_13039,2021-06-21,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,0,0,4077,38,0,16448,0,0,0,0,0,0,0,0,0,0,54,45,229,816,537,448,496,374,214,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,5,15,0,0,0,0,0,0,0,0,0,0,2,1,1,6,19,12,23,31,26,23,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,1,29,16,14,-24,6,2.51,4.92,7.43,3.39,10.05,1.97,9.07,6.34,2.08,4.48,4.59,4.04,2.4,3.5,2.19,,7.65,3.06,4.15,2.4,,5.03,1.97,8.85,6.45,2.19,2.95,5.35,2.51,2.4,4.15,4.15,2.08,3.82,3.28,4.15,6.88,1.86,20.1,4.26,2.84,6.99,3.39,4.15,2.84,3.17,2.73,5.46,34.63,,,2.51,4.26,6.55,,2.08,2.4,2.19,5.57,5.13,5.03,2.62,3.06,3.17,1.75,26.844444,24.266667,30.927778,2.5654,23.261905,81.284183
