location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_CO_08107,2020-02-09,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,,,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,,,,,,,6.03,8.23,5.49,7.86,7.86,5.3,7.86,2.74,5.67,17.01,,7.31,3.84,4.02,3.84,4.02,2.56,4.75,2.93,4.75,3.11,3.29,6.03,22.49,4.57,,5.49,3.66,,,3.47,39.5,3.11,5.12,6.95,,3.66,,-4.3,-7.577778,3.477778,1.016,-7.016667,81.504287
US_CO_08107,2020-02-10,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,,,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,,,,,,,5.5,5.5,4.62,9.77,7.64,4.62,6.04,5.33,6.39,17.76,2.66,6.57,,4.79,6.75,4.62,,2.84,,3.37,3.02,2.66,5.33,24.15,5.5,3.2,5.68,4.26,4.26,3.2,2.84,38.71,5.68,4.62,4.44,,3.37,,-11.127778,-17.438889,-4.822222,0.0635,-13.772222,80.864849
US_CO_08107,2020-02-11,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,,,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,,,,,,,2.94,6.06,6.06,9.73,6.79,4.77,5.87,3.49,5.87,17.8,4.77,8.44,,4.59,5.51,,8.81,,5.32,4.04,3.49,,4.96,22.76,5.87,3.12,4.77,4.22,4.59,4.41,3.3,36.89,3.67,,4.41,2.57,,5.87,-14.716667,-23.194444,-6.122222,0.0,-18.127778,75.477649
US_CO_08107,2020-02-12,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,,,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,,,,,,,4.13,5.26,5.07,7.7,6.39,5.63,4.51,3.38,5.63,15.97,4.13,8.83,,5.63,5.26,,3.38,5.26,,3.94,,,4.51,21.04,4.7,2.82,4.88,,4.88,3.38,6.95,36.07,3.19,4.32,6.2,,,,-11.283333,-18.227778,-4.1,0.0,-14.888889,74.780287
US_CO_08107,2020-02-13,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,,,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,,,,,,,3.25,4.96,5.35,9.17,6.49,5.35,5.16,3.82,4.2,15.85,3.82,8.98,,5.54,5.54,4.01,4.39,,,3.44,5.16,4.58,3.63,18.91,5.35,3.82,3.06,3.06,5.16,6.68,4.01,37.43,3.25,4.39,3.44,2.67,,,-8.922222,-15.416667,-1.711111,0.0,-11.888889,79.24761
US_CO_08107,2020-02-14,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,,,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,,,,,,,5.4,5.6,4.6,9.01,6.41,,5.6,,4.6,12.61,3.2,5.8,2.8,4.0,4.4,,,4.0,,3.6,,,4.8,18.21,3.4,3.8,6.21,2.8,2.8,3.6,3.2,34.83,3.6,3.0,4.8,,3.2,,-8.244444,-15.827778,3.072222,0.028222,-12.994444,69.177391
US_CO_08107,2020-02-15,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,,,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-5,-1,-18,-6,1,,3.0,7.0,7.2,8.8,5.2,5.2,6.0,,5.4,16.4,,8.6,,4.0,4.6,3.8,3.4,6.4,,4.6,5.2,3.0,3.2,21.59,4.6,6.4,6.0,4.0,,3.0,,33.19,,6.0,,,,,-4.272222,-11.716667,1.983333,0.0,-10.261111,63.482097
US_CO_08107,2020-02-16,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,,,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-10,-9,-38,,3,,4.24,5.71,4.24,7.55,5.71,5.53,6.08,2.76,6.26,13.82,,8.84,,2.95,3.5,3.68,3.68,3.5,3.13,5.71,3.32,,4.24,18.05,4.79,,3.87,,4.05,,4.24,35.19,,5.53,4.24,,,2.95,-1.75,-4.772222,1.511111,0.0,-5.327778,77.051993
US_CO_08107,2020-02-17,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,,,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,1,-1,2,,-19,,6.21,8.4,6.03,9.5,4.57,5.66,7.3,4.38,6.03,11.14,2.74,6.76,,3.29,4.57,5.11,4.93,2.92,4.02,,,3.29,3.1,21.55,4.2,,5.11,5.66,4.2,,2.92,39.08,3.1,4.57,5.84,,,3.1,-2.761111,-6.372222,1.138889,2.667,-6.822222,73.97658
US_CO_08107,2020-02-18,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,,,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-7,-10,-5,,-7,,,8.59,3.99,10.98,7.79,6.19,7.19,4.19,3.19,19.97,4.19,8.79,,3.19,5.99,,3.79,4.99,,3.19,3.4,3.19,4.99,22.97,4.79,,3.6,3.19,,3.19,3.19,36.55,3.6,4.79,3.99,,3.4,,-12.35,-19.783333,-3.722222,0.036286,-16.388889,72.077414
US_CO_08107,2020-02-19,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,,,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,0,0,,,-8,,,3.82,8.04,7.63,7.03,4.02,6.03,3.82,3.82,14.06,3.01,7.43,3.01,5.02,5.22,5.42,3.82,4.02,3.62,4.42,5.63,,4.42,16.88,3.21,5.83,6.03,,3.62,3.62,,33.55,,4.62,6.43,,,,-12.316667,-17.45,-5.311111,0.0,-16.738889,69.818742
US_CO_08107,2020-02-20,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,,,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,7,2,9,,-5,,3.38,9.34,4.97,13.11,6.56,6.16,6.56,2.98,4.17,15.1,,4.97,3.77,3.77,5.37,3.77,3.18,3.38,,2.98,4.57,,,17.09,6.95,3.18,4.77,2.78,3.58,4.17,4.97,34.97,,3.18,5.37,,,3.38,-16.727778,-25.294444,-5.205556,0.0,-22.194444,64.129289
US_CO_08107,2020-02-21,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,,,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,2,4,11,,-7,,2.96,6.12,4.14,5.92,8.29,5.33,5.52,3.75,5.52,10.85,3.55,7.3,,3.95,3.55,4.74,4.93,3.35,3.35,3.35,4.54,2.76,6.12,15.39,5.13,3.55,3.95,3.55,2.76,4.54,3.75,36.7,3.75,6.12,5.13,,3.16,2.76,-15.022222,-24.577778,-2.15,0.0,-21.477778,60.400935
US_CO_08107,2020-02-22,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,,,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,8,5,0,9,1,,2.7,5.59,5.79,7.71,7.71,5.4,5.4,,6.37,12.15,3.28,7.52,,3.28,4.24,,2.7,,3.67,,4.44,,3.28,15.62,3.47,3.86,,,,3.47,2.7,38.38,,,5.4,2.89,,,-8.638889,-15.583333,1.005556,0.0,-13.633333,67.56133
US_CO_08107,2020-02-23,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,,,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,0,1,-19,,-3,,,6.0,4.55,9.1,8.37,3.64,5.64,,3.82,16.01,,7.28,2.55,3.27,,,,5.46,,6.0,5.46,2.55,2.91,21.29,3.82,,7.46,,2.91,3.82,,37.48,,4.91,6.73,,,,-2.772222,-5.838889,1.483333,0.042333,-5.855556,79.356864
US_CO_08107,2020-02-24,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,,,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,6,-5,-13,,-3,,3.2,5.4,5.23,4.89,8.6,3.88,7.25,2.36,4.89,17.2,2.36,6.41,,3.71,4.72,5.57,3.54,6.07,,,3.2,,4.89,29.01,7.08,2.87,4.05,2.36,2.87,3.71,4.72,38.62,,4.22,5.9,,3.2,,-6.344444,-12.866667,-0.411111,2.667,-10.444444,72.977273
US_CO_08107,2020-02-25,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,,,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,1,-3,,,0,,2.75,6.79,3.3,8.81,5.32,5.51,6.61,3.67,4.04,21.11,2.57,7.34,,3.49,4.96,3.3,3.49,4.41,,,2.57,2.57,4.77,32.3,4.96,4.41,5.51,3.3,,4.59,3.85,39.46,4.22,5.14,6.06,3.3,,,-9.761111,-15.477778,-4.955556,0.4445,-14.161111,70.680461
US_CO_08107,2020-02-26,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,,,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,1,9,,,1,,4.12,6.28,3.95,10.4,7.71,6.82,8.61,,5.02,28.88,3.23,8.79,,7.0,6.28,3.23,3.95,5.38,,3.23,3.59,,4.12,38.02,5.74,2.87,4.66,4.48,3.41,3.77,4.3,41.43,,4.48,5.92,,5.02,2.51,-14.638889,-22.833333,-2.983333,0.127,-19.622222,66.21273
US_CO_08107,2020-02-27,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,,,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,13,9,,,4,-2,3.08,6.16,5.44,6.7,6.88,3.62,6.16,3.81,5.98,27.72,,7.43,3.08,5.62,6.16,5.25,2.72,6.7,3.44,2.54,2.9,,4.35,38.41,5.62,3.08,4.17,3.26,3.44,2.9,7.25,37.14,4.71,5.98,3.99,3.08,,3.99,-6.15,-11.827778,1.272222,0.0,-12.233333,62.407824
US_CO_08107,2020-02-28,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,,,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,2,5,13,,-2,,5.29,9.3,3.1,11.49,6.57,2.73,4.38,,2.92,23.89,,7.11,,,5.65,2.92,,6.93,2.92,,4.19,,3.46,45.59,4.38,,4.92,,,2.73,4.74,31.73,,5.84,4.74,4.01,2.55,,-6.411111,-14.594444,3.744444,0.0,-13.044444,60.029288
US_CO_08107,2020-02-29,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,,,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,12,7,24,23,0,,3.32,8.21,,7.62,6.84,4.89,5.86,3.91,6.65,24.63,,8.01,,,3.32,3.52,3.13,3.71,,,3.32,,5.28,42.22,5.67,,5.67,3.13,3.52,4.5,,34.99,4.11,5.86,4.3,,3.32,,-5.333333,-13.6,4.161111,0.0,-11.994444,60.574186
US_CO_08107,2020-03-01,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,,,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,0,3,-20,,4,,3.9,7.8,4.64,11.88,5.57,6.87,8.54,,5.01,30.45,2.6,9.66,,4.08,4.08,3.34,4.46,5.94,3.71,,3.16,,4.64,39.92,3.16,4.83,4.64,4.46,4.27,5.38,3.53,45.49,2.6,3.16,6.5,,,2.79,-1.638889,-8.377778,4.283333,0.0,-7.527778,64.88561
US_CO_08107,2020-03-02,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,,,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,4,8,-10,,2,,3.3,9.89,4.34,7.64,7.46,3.82,7.98,4.17,3.99,24.82,2.95,7.98,2.43,2.95,7.46,3.82,4.86,4.51,2.95,,3.99,,4.17,43.04,5.9,3.82,5.03,4.34,3.99,4.69,3.82,34.19,3.99,2.78,4.34,,4.51,3.3,-3.272222,-8.261111,2.811111,0.0,-6.244444,80.137158
US_CO_08107,2020-03-03,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,,,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,3,3,,,0,,3.07,5.24,4.88,8.67,6.32,3.79,6.69,3.61,3.07,24.57,3.43,5.78,,5.42,6.69,,4.34,6.5,3.07,2.89,5.42,2.89,3.79,34.33,5.96,3.61,2.71,4.16,4.88,4.34,6.69,33.79,,3.79,6.87,,2.89,3.61,-6.777778,-13.966667,2.555556,0.0,-11.322222,70.432133
US_CO_08107,2020-03-04,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,,,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,3,2,,,0,,4.2,6.21,5.66,11.68,8.21,3.1,6.02,,,24.28,2.74,8.21,,2.92,6.39,,3.65,6.75,,,,,3.83,30.12,3.29,2.56,5.48,4.02,3.47,2.56,3.1,32.49,6.39,6.39,4.38,,,2.56,-5.277778,-13.466667,3.883333,0.0,-10.144444,69.403462
US_CO_08107,2020-03-05,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,,,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,8,4,9,,1,,2.78,5.74,5.56,10.37,6.11,6.48,5.18,,6.11,26.67,,7.59,,3.89,6.48,4.07,3.7,3.15,3.15,3.7,4.45,,4.82,45.93,2.78,3.52,5.18,2.59,,4.26,,37.59,3.33,5.56,6.3,,,2.78,-3.25,-11.427778,6.066667,0.0,-9.711111,61.868509
US_CO_08107,2020-03-06,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,,,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,0,4,-6,-61,-1,,3.11,7.51,3.85,9.34,8.06,4.58,5.49,2.56,4.76,36.81,2.56,8.24,,,4.58,4.58,,5.86,3.11,3.3,3.85,3.11,5.49,56.58,4.03,3.3,4.21,3.3,2.56,4.39,3.66,32.96,3.66,5.13,3.48,2.93,3.85,,-1.822222,-9.905556,7.872222,0.0,-8.65,60.583251
US_CO_08107,2020-03-07,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,,,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,3,4,-10,,-3,,,6.16,9.35,9.35,7.75,4.37,3.58,2.98,3.98,31.22,,7.16,,3.18,3.58,,,6.96,,3.38,,,4.57,48.31,5.96,2.98,5.17,,,4.37,,34.6,,3.78,6.96,,,,0.222222,-7.738889,9.461111,0.0,-6.538889,61.115641
US_CO_08107,2020-03-08,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,,,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-4,14,-32,,-3,,3.4,6.8,4.35,9.82,5.1,4.35,4.91,5.29,6.05,27.77,3.02,8.12,3.4,3.59,3.97,3.02,5.1,6.05,4.54,3.02,3.97,3.02,5.1,46.1,3.59,3.21,6.42,,,2.83,3.78,32.88,,7.37,6.42,,3.78,,3.155556,-2.205556,8.422222,0.0,-2.161111,68.440769
US_CO_08107,2020-03-09,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,,,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,2,6,-6,,1,,2.38,4.41,4.41,8.65,7.8,4.41,3.22,3.05,4.41,28.67,,8.82,,,5.43,3.73,4.24,7.3,3.22,,2.71,2.71,3.39,57.52,6.11,2.54,3.9,,,2.71,2.38,29.18,,6.28,3.05,,,2.54,1.433333,-1.883333,6.5,2.177143,-1.738889,79.997745
US_CO_08107,2020-03-10,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,,,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-1,1,-18,,0,,3.23,6.63,5.1,11.72,6.12,3.4,6.12,3.74,3.23,30.75,,9.34,,,6.12,3.23,4.08,4.76,,6.8,2.55,4.08,4.08,53.01,5.78,2.38,5.78,2.72,,2.89,4.42,34.15,2.89,4.93,3.06,2.38,2.38,2.55,1.138889,-2.305556,5.694444,0.7112,-2.777778,75.262218
US_CO_08107,2020-03-11,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,,,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-1,3,,,-2,,,5.57,4.56,8.78,5.91,5.23,5.91,3.88,4.05,41.69,3.71,8.61,4.05,3.21,5.57,4.73,4.22,6.92,2.7,,3.54,,4.22,84.4,5.74,,4.22,2.53,3.21,3.38,3.04,32.58,4.56,4.73,2.53,,,2.53,1.35,-3.733333,7.077778,0.0,-2.372222,76.674586
US_CO_08107,2020-03-12,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,,,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-1,14,,,-5,,2.89,6.69,3.62,8.86,7.05,3.26,2.53,,3.26,56.62,,14.11,,,6.33,2.53,,10.49,4.34,,3.44,2.71,3.98,98.4,4.16,,5.43,,,3.98,3.26,24.96,,4.16,2.71,3.98,,,3.566667,-0.916667,8.283333,1.7272,-0.783333,73.735115
US_CO_08107,2020-03-13,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,,,1,0,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-16,13,-36,-65,-10,,3.96,5.77,3.96,10.09,5.41,3.42,3.6,3.6,2.7,52.97,,14.23,,,5.04,4.87,,12.07,3.96,3.42,4.5,,6.49,100.0,3.96,2.52,3.6,,,2.52,,25.95,2.52,3.78,3.6,3.42,,,0.327778,-3.727778,7.15,0.0,-3.327778,76.618292
US_CO_08107,2020-03-14,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,0,0,1,0,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-18,5,-32,,-7,,2.73,4.91,3.82,7.63,9.27,3.27,2.54,,,43.08,,16.91,3.09,,4.0,,,18.72,,3.45,3.82,,2.91,87.8,2.73,,3.45,,2.54,2.91,,26.54,,4.91,5.09,,3.27,,2.644444,-1.311111,7.205556,1.8288,-2.144444,71.137031
US_CO_08107,2020-03-15,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,0,0,1,0,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-38,-1,-18,,-14,,,5.07,4.48,7.6,5.85,3.7,2.73,,,48.13,,16.17,,2.92,2.92,,,17.54,3.51,,4.09,2.73,3.7,93.34,3.7,,3.51,,,3.7,2.73,22.8,3.7,5.46,4.48,,,,3.011111,-2.705556,10.005556,0.0,-4.311111,59.204341
US_CO_08107,2020-03-16,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,1,0,2,0,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-39,4,-13,,-24,,3.86,3.86,5.69,12.19,5.49,4.06,3.45,3.05,,39.82,,10.97,,,3.86,,3.86,20.72,,3.45,4.06,,3.25,99.55,7.11,3.05,3.66,,,3.25,,27.22,4.27,5.69,3.05,,,,2.85,-4.283333,11.211111,0.0,-5.016667,56.52742
US_CO_08107,2020-03-17,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,0,0,2,0,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-55,-9,-11,,-34,,2.95,3.79,4.21,9.05,7.37,6.11,4.42,,,42.32,,12.0,,,5.26,3.37,3.16,22.11,4.63,3.37,2.95,2.95,4.84,83.17,4.21,4.84,2.95,,2.95,3.58,3.37,24.42,,6.11,2.95,2.95,,,3.761111,-3.372222,12.161111,0.0,-5.766667,50.288824
US_CO_08107,2020-03-18,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,0,0,2,0,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-61,-21,-24,,-37,,3.82,5.1,3.4,8.71,8.28,5.31,,,,39.72,,14.23,,2.97,7.86,,3.61,26.55,,,4.46,,4.46,64.57,3.61,,4.25,,,3.19,3.61,33.99,,5.1,2.97,,2.97,2.97,2.772222,-3.777778,10.65,0.0,-5.933333,53.133037
US_CO_08107,2020-03-19,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,0,0,2,0,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-67,-32,-46,,-40,,,6.51,4.83,8.61,8.61,9.03,,,4.2,35.9,,13.86,,3.78,4.83,3.99,3.57,17.64,,,3.57,,7.35,62.56,6.3,,4.41,,3.36,4.41,,22.04,3.15,3.15,3.57,,3.36,,0.483333,-2.722222,6.272222,0.1016,-1.666667,85.834242
US_CO_08107,2020-03-20,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,0,0,2,0,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-69,-30,-54,,-44,,3.68,4.98,5.41,6.71,7.58,10.18,,,,31.18,,11.26,,,4.11,6.28,,16.24,4.33,,4.33,,3.68,53.49,7.58,,3.68,,,,6.28,28.58,,4.98,6.5,3.46,3.46,3.46,-1.505556,-4.705556,3.416667,4.8768,-3.383333,87.150547
US_CO_08107,2020-03-21,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,0,0,2,0,,,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-73,-42,-47,,-54,,4.08,11.46,,10.7,8.41,7.9,4.59,3.82,,30.07,,9.94,,,,4.59,,11.72,5.61,4.08,4.08,,3.82,57.84,,,3.82,,,,3.82,31.08,,5.61,,,,,-0.472222,-6.022222,6.211111,0.592667,-4.994444,71.879194
