location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OR_41015,2020-06-22,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,7,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,30,33,,-16,,4.87,8.12,,4.87,,4.6,7.3,,5.14,16.77,4.87,6.76,28.95,6.22,4.87,16.746914,10.981481,23.691358,0.0,,11.907407,69.008267
US_OR_41015,2020-06-23,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,7,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,31,34,,-20,,4.32,12.7,,5.41,5.67,3.78,7.84,,6.76,20.54,5.13,8.38,27.56,10.81,,17.728395,11.697531,24.209877,0.0,,12.305556,68.103129
US_OR_41015,2020-06-24,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,7,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,28,25,,-18,,4.94,10.39,4.42,4.94,,,7.54,3.64,6.24,18.45,5.46,8.84,32.48,7.8,7.28,16.759259,12.783951,22.851852,0.0,,12.574074,76.229769
US_OR_41015,2020-06-25,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,7,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,28,27,122,-17,,5.18,15.0,6.82,4.09,,3.82,6.82,,8.46,19.09,6.27,11.46,27.82,10.36,10.36,16.401235,12.228395,22.339506,0.0,,12.796296,76.09008
US_OR_41015,2020-06-26,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,7,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,36,26,,-15,,4.89,10.04,5.97,4.07,3.8,7.06,7.33,,5.16,19.27,,7.33,31.76,5.7,5.7,16.555556,11.691358,22.685185,0.0,,12.12037,71.582214
US_OR_41015,2020-06-27,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,7,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,46,30,,0,,,10.32,5.02,5.3,6.42,,,,,20.93,3.91,8.37,33.48,,4.74,16.382716,12.209877,22.283951,0.0,,11.611111,70.913984
US_OR_41015,2020-06-28,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,7,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,56,,,-3,,6.3,12.33,3.84,4.66,3.84,3.84,,4.38,4.11,18.63,4.93,6.3,27.67,6.3,5.75,14.17284,10.487654,19.993827,8.269111,,8.842593,70.868049
US_OR_41015,2020-06-29,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,7,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,32,29,,-15,,5.07,12.28,,,7.21,5.34,5.61,,,25.09,8.54,7.21,35.77,4.8,5.61,14.666667,10.790123,19.734568,0.479778,,9.101852,69.677773
US_OR_41015,2020-06-30,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,7,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,29,34,,-15,,4.44,13.06,,6.53,6.53,7.84,5.22,,7.58,24.55,7.58,9.66,26.64,7.84,4.44,14.759259,10.12963,19.512346,11.881556,,10.064815,72.445659
US_OR_41015,2020-07-01,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,7,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,31,,,-16,,4.5,10.34,7.16,4.77,,7.42,6.62,,5.04,26.23,5.83,7.42,29.41,6.89,4.77,14.037037,9.574074,18.925926,0.282222,,8.861111,70.298189
US_OR_41015,2020-07-02,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,7,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,45,45,,-19,,4.1,10.65,5.46,8.74,,3.82,6.55,,5.46,22.66,9.28,7.92,25.94,6.28,,14.864198,9.049383,21.037037,1.806222,,8.490741,64.058726
US_OR_41015,2020-07-03,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,1,0,8,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,59,63,,-29,,6.18,10.76,4.84,5.38,,5.65,6.99,4.03,8.07,21.78,4.84,4.3,25.01,8.61,5.11,14.87037,10.037037,20.623457,2.624667,,9.12963,69.224843
US_OR_41015,2020-07-04,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,8,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,32,,,-13,,5.05,13.19,5.05,5.61,5.89,3.93,,,,21.89,,7.02,25.54,9.82,6.46,14.265432,9.444444,19.555556,0.338667,,9.12037,70.784746
US_OR_41015,2020-07-05,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,8,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,67,,,-4,,7.44,10.37,6.11,5.32,4.25,5.32,4.52,,,21.53,5.05,,28.44,5.32,,14.17284,8.759259,19.432099,13.518444,,8.981481,71.061786
US_OR_41015,2020-07-06,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,8,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,41,38,,-18,,4.99,10.47,4.24,6.73,5.99,3.49,5.24,,5.99,28.68,5.74,7.48,28.93,7.23,6.24,13.981481,9.851852,19.308642,0.0,,10.203704,78.825471
US_OR_41015,2020-07-07,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,8,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,33,30,,-19,,3.8,13.43,6.33,5.57,5.57,5.07,9.12,,5.57,22.29,4.56,6.84,29.13,8.87,4.05,14.37037,10.450617,19.790123,0.112889,,9.759259,75.3052
US_OR_41015,2020-07-08,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,1,0,9,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,24,27,,-16,,5.92,13.13,7.46,7.46,5.15,5.66,6.69,4.38,7.46,23.17,3.6,7.98,25.74,9.27,,15.765432,10.722222,21.32716,0.0,,10.305556,69.104055
US_OR_41015,2020-07-09,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,9,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,28,25,104,-19,,5.13,9.99,7.69,5.64,4.1,6.15,6.15,,4.87,19.22,4.87,7.43,31.01,4.1,4.36,15.006173,10.339506,21.228395,0.0,,10.277778,73.549077
US_OR_41015,2020-07-10,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,9,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,33,30,,-18,,,8.19,7.39,,5.81,5.28,7.66,3.96,5.55,25.88,7.39,7.66,27.46,9.51,5.02,15.987654,11.734568,21.783951,0.0,,11.814815,76.947976
US_OR_41015,2020-07-11,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,9,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,39,33,,-4,,,12.94,7.55,5.66,,5.12,6.74,,4.85,17.53,4.04,11.87,22.65,9.17,3.77,16.259259,11.574074,21.851852,0.036286,,11.083333,70.217352
US_OR_41015,2020-07-12,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,9,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,48,,,-5,,4.85,13.21,4.85,4.31,4.04,3.77,5.93,,4.58,20.22,5.39,11.32,25.88,9.97,5.93,16.209877,11.080247,22.839506,0.0,,10.666667,68.96072
US_OR_41015,2020-07-13,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,9,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,32,30,,-16,,4.55,9.1,4.8,4.04,4.8,5.05,8.34,3.54,3.79,27.28,4.29,7.58,33.35,6.32,,15.987654,11.08642,22.0,0.0,,11.305556,70.887941
US_OR_41015,2020-07-14,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,9,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,29,34,,-18,,,12.38,5.16,3.87,5.67,4.9,4.64,,6.45,23.47,4.38,10.06,23.99,10.32,,16.849206,10.119048,24.603175,0.0,,8.972222,60.729874
US_OR_41015,2020-07-15,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,9,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,32,,,-15,,,8.94,,5.62,4.85,3.58,6.9,,8.94,25.54,,7.66,32.18,10.22,5.11,17.269841,10.444444,24.484127,0.0,,9.731481,61.852437
US_OR_41015,2020-07-16,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,9,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,33,27,123,-17,,5.87,7.41,6.64,4.6,4.6,5.11,7.15,,4.6,21.96,,6.64,27.83,6.38,5.62,18.206349,11.920635,25.579365,0.0,,11.685185,65.321466
US_OR_41015,2020-07-17,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,9,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,38,33,,-17,,3.88,7.25,4.66,3.62,,5.43,5.95,,4.14,23.81,4.92,4.14,31.05,6.73,4.14,16.648148,12.901235,22.5,0.0,,11.87963,71.289401
US_OR_41015,2020-07-18,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,9,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,61,,,-6,,6.24,14.11,5.97,5.7,4.61,,5.7,,5.43,23.87,4.07,8.95,28.21,7.6,,15.697531,11.185185,20.851852,0.0,,10.87963,70.747453
US_OR_41015,2020-07-19,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,1,0,10,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,72,,,-6,,4.09,10.9,5.45,,,,8.18,,4.91,21.53,4.09,7.36,28.07,6.0,7.36,15.802469,11.055556,20.95679,0.0,,10.75,70.011326
US_OR_41015,2020-07-20,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,10,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,39,37,,-17,,4.05,11.14,5.06,,,4.3,6.08,,6.33,24.3,4.05,9.11,26.58,5.82,3.54,14.87037,10.734568,20.407407,0.0,,10.666667,74.663952
US_OR_41015,2020-07-21,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,10,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,36,36,,-20,,4.84,9.94,6.63,5.1,,3.57,6.88,,5.86,19.37,4.08,7.14,30.33,8.16,,15.623457,11.796296,20.092593,0.028222,,11.574074,75.632356
US_OR_41015,2020-07-22,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,1,0,11,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,34,,,-20,,,9.54,6.96,,,5.16,5.67,,6.96,27.07,3.61,6.19,27.84,5.93,4.12,16.030864,12.617284,20.41358,0.0,,12.175926,77.734352
US_OR_41015,2020-07-23,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,11,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,33,26,,-20,,7.19,10.52,5.9,5.39,3.85,3.59,7.19,4.11,3.85,15.66,6.16,5.65,27.98,5.65,3.85,15.814815,12.858025,20.858025,0.112889,,10.518519,72.36591
US_OR_41015,2020-07-24,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,2,0,13,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,36,30,,-17,,,7.05,6.01,6.01,3.92,7.05,6.79,,5.48,19.32,3.66,6.01,27.68,6.01,4.44,15.592593,11.728395,20.617284,0.056444,,10.722222,72.121336
US_OR_41015,2020-07-25,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,13,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,52,,,-1,,4.01,6.42,6.95,3.74,4.55,5.35,5.35,,4.55,23.54,4.28,8.02,25.14,5.62,,15.759259,10.814815,20.87037,0.0,,9.888889,66.934386
US_OR_41015,2020-07-26,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,13,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,73,,,-9,,,8.6,6.45,5.91,,4.3,5.91,,5.91,20.97,4.57,8.6,25.54,9.14,4.03,16.364198,10.796296,23.074074,0.0,,9.907407,64.939925
US_OR_41015,2020-07-27,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,13,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,47,34,,-14,,4.99,9.48,4.99,6.74,,3.74,5.99,,6.24,19.7,3.74,6.24,29.43,5.99,5.49,16.320988,11.790123,21.753086,0.0,,11.305556,70.897741
US_OR_41015,2020-07-28,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,1,0,14,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,36,32,,-13,,5.12,8.7,6.65,12.8,,4.09,7.93,,7.42,24.83,5.38,5.63,29.69,6.14,,16.302469,12.987654,20.888889,0.0,,11.666667,72.168072
US_OR_41015,2020-07-29,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,14,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,32,26,,-19,,4.34,10.72,,10.72,8.68,5.1,5.87,,7.15,23.99,6.38,6.63,33.69,5.61,4.59,16.135802,12.58642,21.277778,0.0,,11.796296,73.883034
US_OR_41015,2020-07-30,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,14,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,38,30,122,-21,,5.46,5.71,4.46,8.43,3.72,4.46,4.71,3.47,4.71,20.84,7.19,5.21,29.27,5.46,,16.018519,12.506173,20.771605,0.0,,11.203704,73.791416
US_OR_41015,2020-07-31,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,14,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,45,30,,-17,,,12.79,4.86,6.14,5.88,7.17,4.35,,4.61,19.7,3.84,11.0,26.87,6.14,4.09,16.631944,13.034722,21.763889,0.0,,10.644444,68.734935
US_OR_41015,2020-08-01,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,14,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,59,,,-3,,4.7,7.05,4.7,9.92,5.48,4.7,13.83,,3.65,21.66,3.92,6.79,25.31,4.96,,16.17284,12.41358,21.734568,0.0,,11.87037,75.796434
US_OR_41015,2020-08-02,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,14,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,71,,,-5,,6.68,10.15,5.61,7.21,,4.81,12.56,,,19.24,,8.02,23.78,9.09,5.88,16.32716,11.919753,22.728395,0.0,,12.046296,75.6528
US_OR_41015,2020-08-03,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,14,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,51,37,,-18,,5.21,10.17,5.95,6.95,4.96,3.97,7.94,,5.95,23.32,6.2,6.95,33.74,7.44,7.19,17.969136,12.734568,23.376543,0.0,,12.518519,71.448753
US_OR_41015,2020-08-04,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,14,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,35,37,,-16,,4.72,11.93,6.21,5.22,,5.22,8.2,,5.72,22.12,5.22,6.96,26.59,6.96,4.97,17.314815,13.950617,22.882716,0.0,,13.435185,78.105467
US_OR_41015,2020-08-05,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,14,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,48,,,-15,,3.47,7.68,5.21,6.94,3.97,,9.67,,6.94,21.32,3.47,4.21,31.97,8.18,4.21,16.814815,13.962963,20.5,0.056444,,13.333333,79.403693
US_OR_41015,2020-08-06,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,14,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,41,34,,-18,,5.74,13.04,6.78,4.7,4.43,7.04,7.04,,5.22,19.04,6.78,6.26,29.73,6.78,,16.104938,12.432099,22.04321,0.197556,,12.703704,79.580561
US_OR_41015,2020-08-07,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,14,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,39,34,,-16,,4.43,9.65,,,,,4.7,,4.43,17.21,,7.83,29.47,,4.17,16.728395,11.018519,23.055556,0.423333,,9.907407,62.631466
US_OR_41015,2020-08-08,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,1,0,15,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,50,,,-2,,4.26,7.98,5.05,,,3.99,5.85,,,23.94,,7.71,30.06,4.52,7.45,17.364198,11.259259,23.037037,0.0,,10.388889,61.724871
US_OR_41015,2020-08-09,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,15,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,60,,,-6,,4.83,7.78,6.43,5.63,4.56,,8.85,,7.51,25.47,5.9,8.31,31.63,7.51,6.97,18.351852,11.685185,25.296296,0.0,,9.351852,54.012521
US_OR_41015,2020-08-10,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,15,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,45,44,,-20,,5.09,10.96,4.33,,3.57,4.08,4.59,,4.59,25.22,3.57,10.19,23.95,7.13,5.35,18.080247,11.87037,25.469136,0.0,,9.675926,55.679117
US_OR_41015,2020-08-11,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,2,0,17,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,43,35,,-16,,4.79,8.58,3.78,8.58,5.05,6.56,5.55,,7.06,21.44,7.06,8.58,35.57,3.53,5.05,15.432099,11.277778,20.660494,0.0,,10.009259,71.194754
US_OR_41015,2020-08-12,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,17,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,40,,,-18,,5.0,6.75,6.75,3.75,5.5,4.75,8.75,4.0,5.25,19.76,4.0,7.25,29.01,7.75,8.0,14.611111,10.518519,19.574074,0.0,,8.148148,68.986597
US_OR_41015,2020-08-13,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,17,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,32,29,,-19,,,13.2,8.02,,5.18,,6.73,,4.4,24.84,,7.76,33.38,9.83,5.18,15.648148,10.462963,21.469136,0.0,,9.083333,64.713793
US_OR_41015,2020-08-14,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,17,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,41,33,,-13,,5.39,10.24,6.74,,4.31,,5.93,,8.36,22.1,7.01,9.16,29.38,8.63,4.04,17.901235,10.851852,26.765432,0.0,,8.62037,51.51555
US_OR_41015,2020-08-15,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,2,0,19,0,,,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,62,,,0,,4.17,5.74,,5.22,6.0,6.0,7.56,,5.74,16.43,4.43,9.39,25.3,9.65,5.22,21.166667,13.154321,30.901235,0.0,,10.25,47.349795
