location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48019,2020-03-01,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,13,2,,10,,,13.35,7.7,32.87,,40.57,9.24,46.73,,17.35,10.994444,24.983333,0.0,,10.372222,63.756111
US_TX_48019,2020-03-02,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,25,6,,1,,8.88,16.92,9.31,37.23,9.31,52.04,10.58,40.19,8.04,18.188889,13.094444,24.25,0.0,,14.266667,78.103142
US_TX_48019,2020-03-03,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,38,14,,3,,,22.03,13.66,23.36,9.7,39.66,11.02,41.87,11.02,19.022222,14.572222,23.211111,0.0,,15.633333,80.773043
US_TX_48019,2020-03-04,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,9,5,,1,,,15.97,7.99,21.02,10.09,44.98,,33.63,8.83,18.0,14.211111,22.233333,5.6134,,14.416667,79.745215
US_TX_48019,2020-03-05,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,17,7,,2,,,11.83,11.38,23.66,8.64,30.49,,38.68,,13.894444,7.227778,23.055556,7.0358,,6.305556,60.499851
US_TX_48019,2020-03-06,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,23,-5,,3,,,16.37,,31.78,9.63,41.41,,27.93,9.63,13.938889,6.594444,22.161111,0.0,,2.188889,45.316212
US_TX_48019,2020-03-07,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,16,1,,2,,14.39,19.38,,22.15,,30.45,,38.76,9.41,13.538889,7.883333,20.166667,0.0,,2.533333,47.576213
US_TX_48019,2020-03-08,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,15,14,,0,,,14.65,,23.88,11.94,38.54,9.23,41.79,9.23,15.1,9.588889,22.133333,0.0,,9.733333,70.478435
US_TX_48019,2020-03-09,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,20,-2,,-17,,,17.78,,28.64,,46.92,,58.77,9.88,18.2,15.294444,21.55,0.1016,,14.761111,80.400308
US_TX_48019,2020-03-10,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,28,8,,-15,,,19.16,8.28,24.85,11.39,45.04,9.32,40.9,,19.166667,15.511111,25.511111,0.5842,,16.594444,85.150176
US_TX_48019,2020-03-11,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,35,13,,-13,,,18.65,,40.92,,76.15,9.32,40.41,,21.505556,15.961111,29.188889,0.0,,16.75,74.44688
US_TX_48019,2020-03-12,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,34,20,,-16,,,20.1,9.28,47.42,,100.0,10.82,40.21,11.34,22.294444,16.555556,28.95,0.0,,16.583333,70.175022
US_TX_48019,2020-03-13,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,28,58,,-17,,,17.08,,38.06,13.17,84.41,,27.81,,21.866667,18.188889,27.7,0.0,,17.222222,75.18714
US_TX_48019,2020-03-14,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,23,47,,-7,,,21.81,9.42,36.68,8.92,74.85,13.88,41.64,12.39,22.661111,19.616667,27.216667,0.0,,18.222222,76.415779
US_TX_48019,2020-03-15,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,3,43,,-8,,6.97,17.2,,39.05,,82.27,7.44,37.65,,20.305556,17.805556,26.355556,0.0254,,17.25,82.953761
US_TX_48019,2020-03-16,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,11,35,,-17,,,18.51,11.57,37.49,6.94,87.48,,35.18,9.72,19.066667,16.272222,24.572222,6.1976,,16.111111,83.260397
US_TX_48019,2020-03-17,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,8,42,,-17,,8.26,21.55,7.34,36.69,7.8,68.79,11.92,45.86,11.92,21.816667,17.761111,27.65,5.588,,17.7,77.835499
US_TX_48019,2020-03-18,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,5,44,,-21,,9.07,16.33,6.8,40.38,8.62,61.25,,66.69,,22.444444,18.855556,27.911111,0.889,,18.077778,76.734999
US_TX_48019,2020-03-19,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,3,40,,-24,,,15.88,11.91,31.76,9.71,67.5,7.94,45.88,12.35,22.388889,19.211111,28.111111,1.778,,18.261111,77.700357
US_TX_48019,2020-03-20,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,-18,26,,-28,,7.8,24.28,7.37,35.12,6.5,63.73,6.5,38.59,6.07,17.716667,12.366667,26.655556,9.8552,,14.577778,81.98806
US_TX_48019,2020-03-21,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,-40,15,-62,-20,,13.29,14.17,7.53,31.01,,52.27,,35.88,,10.694444,8.966667,14.977778,5.8166,,7.777778,82.556627
US_TX_48019,2020-03-22,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,-46,24,-57,-29,,9.53,17.76,,32.92,14.3,59.78,6.07,40.72,12.13,12.711111,9.594444,18.322222,11.684,,11.588889,93.21183
US_TX_48019,2020-03-23,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,-28,15,,-33,,,18.74,11.81,30.56,8.96,49.7,6.93,33.41,8.56,19.083333,14.666667,25.594444,0.4064,,16.816667,87.064425
US_TX_48019,2020-03-24,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,-19,21,,-33,,,17.55,5.99,22.26,8.99,54.36,8.13,24.82,7.28,22.794444,17.111111,31.105556,0.0,,15.788889,64.750273
US_TX_48019,2020-03-25,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,-21,22,,-34,,6.36,19.08,,25.87,9.33,46.64,11.45,29.68,10.18,21.188889,12.922222,31.566667,0.0,,13.272222,61.557445
US_TX_48019,2020-03-26,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,-23,11,,-36,,9.68,21.46,7.15,27.35,6.73,50.49,7.15,36.6,5.89,23.388889,17.361111,31.377778,0.0,,18.105556,72.314868
US_TX_48019,2020-03-27,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,-26,6,,-33,,,22.26,,26.88,7.14,36.13,10.92,35.71,10.92,23.761111,18.611111,30.711111,0.0,,18.433333,72.173617
US_TX_48019,2020-03-28,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,-27,9,-36,-26,,,21.18,7.06,24.71,,42.8,9.71,38.83,7.94,23.044444,17.188889,28.494444,0.254,,12.588889,51.977138
US_TX_48019,2020-03-29,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,-25,15,,-35,,10.94,27.57,9.19,22.75,6.13,36.32,6.13,39.82,7.0,16.633333,8.133333,26.25,0.3048,,2.194444,38.649272
US_TX_48019,2020-03-30,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,-28,2,,-38,,8.35,21.26,6.46,32.65,7.59,45.56,7.59,41.38,,19.227778,16.361111,23.294444,0.0254,,12.466667,64.98541
US_TX_48019,2020-03-31,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,-13,8,,-40,,7.93,25.77,11.9,19.03,6.34,40.84,,34.1,9.12,18.75,11.216667,25.677778,0.3302,,11.805556,64.36009
US_TX_48019,2020-04-01,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,-20,16,,-37,,9.39,22.06,,25.33,7.76,42.89,11.03,36.76,10.62,17.905556,9.955556,26.055556,0.0,,9.577778,58.366565
US_TX_48019,2020-04-02,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,-35,3,,-41,,12.39,23.23,8.9,18.19,5.81,37.16,,31.74,6.58,18.788889,14.583333,24.805556,0.0,,15.133333,79.384705
US_TX_48019,2020-04-03,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,-41,-6,-61,-40,,12.93,15.97,6.46,16.73,6.46,37.64,5.7,28.52,6.46,20.033333,12.911111,23.905556,2.9972,,18.755556,92.433141
US_TX_48019,2020-04-04,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,-55,-15,,-33,,13.97,24.24,,25.06,,36.15,,28.35,,10.494444,8.866667,15.227778,9.271,,9.372222,92.925124
US_TX_48019,2020-04-05,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,-45,-5,-49,-40,,14.14,11.72,,22.63,6.06,40.0,9.29,41.22,,13.566667,9.65,19.544444,27.8638,,11.572222,88.061774
US_TX_48019,2020-04-06,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-37,,9.29,17.8,,20.12,7.74,34.44,7.35,40.64,9.68,18.466667,14.388889,22.488889,0.0254,,16.027778,86.138861
US_TX_48019,2020-04-07,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-40,,12.74,18.9,,17.67,10.68,32.05,8.22,27.94,9.04,22.216667,17.394444,29.233333,0.0,,19.322222,83.815973
US_TX_48019,2020-04-08,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,,,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-39,,7.96,17.92,,17.92,6.37,28.67,8.36,37.43,6.77,25.127778,19.95,32.222222,0.0,,20.111111,73.909739
US_TX_48019,2020-04-09,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,,,1,0,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-42,,9.09,20.16,7.12,16.6,8.3,26.09,10.28,41.11,8.3,24.311111,19.527778,31.533333,0.2032,,18.827778,71.839444
US_TX_48019,2020-04-10,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,1,0,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-46,,7.72,22.77,,16.26,6.1,28.05,11.79,39.84,10.16,19.522222,16.638889,26.122222,0.4064,,14.883333,74.843822
US_TX_48019,2020-04-11,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,1,0,2,0,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,-71,-30,,5.78,17.35,6.61,19.0,8.68,26.44,8.26,30.98,9.09,20.061111,16.977778,25.711111,0.0254,,16.777778,81.720787
US_TX_48019,2020-04-12,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,2,0,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,-38,-50,,7.86,14.85,,16.16,6.55,27.95,10.92,41.06,6.12,23.616667,18.688889,27.922222,2.8702,,12.894444,51.547066
US_TX_48019,2020-04-13,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,2,0,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-42,,6.47,23.45,6.07,10.92,5.66,27.9,12.54,41.65,10.51,14.455556,6.077778,26.655556,1.651,,3.122222,47.09191
US_TX_48019,2020-04-14,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,2,0,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-38,,8.72,21.01,,14.27,,32.9,7.93,32.9,8.32,12.25,6.677778,19.177778,0.0,,4.111111,58.021662
US_TX_48019,2020-04-15,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,2,0,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-37,,9.45,18.11,5.51,9.84,10.63,27.95,10.23,37.0,10.23,12.122222,4.816667,20.216667,0.0,,4.027778,57.906637
US_TX_48019,2020-04-16,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,1,0,3,0,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-37,,7.57,21.92,,7.57,7.17,25.51,12.75,36.27,12.75,15.266667,6.444444,23.772222,0.0,,8.261111,63.178403
US_TX_48019,2020-04-17,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,1,0,4,0,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-39,,14.64,11.87,7.52,9.1,9.1,24.14,10.69,29.29,6.73,19.244444,14.85,23.288889,0.0,,15.022222,76.750637
US_TX_48019,2020-04-18,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,4,0,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,-59,-29,,9.65,20.97,8.39,10.07,,26.0,6.71,28.52,10.9,14.194444,11.077778,21.805556,0.2794,,11.416667,83.559527
US_TX_48019,2020-04-19,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,4,0,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-34,,9.36,17.02,15.32,8.94,7.24,22.13,13.19,36.6,8.09,21.177778,15.227778,32.8,0.1778,,13.455556,61.710786
US_TX_48019,2020-04-20,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,4,0,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-35,,8.37,13.56,6.78,11.16,,21.53,5.98,33.89,6.78,21.1,9.233333,33.216667,0.1778,,4.777778,35.136244
US_TX_48019,2020-04-21,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,4,0,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-37,,10.07,13.7,7.66,10.88,10.88,31.83,12.49,33.45,6.45,22.222222,13.755556,31.466667,0.0,,14.65,62.32479
US_TX_48019,2020-04-22,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,4,0,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-39,,13.15,13.54,8.89,8.51,9.67,17.02,10.83,30.55,8.12,24.155556,20.255556,30.711111,0.4064,,19.705556,76.514288
US_TX_48019,2020-04-23,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,4,0,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-38,,8.7,17.81,10.36,10.77,9.53,25.27,12.01,36.45,10.36,22.955556,13.877778,32.088889,0.4826,,10.361111,45.449195
US_TX_48019,2020-04-24,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,4,0,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-38,,6.68,15.86,8.35,7.51,6.26,26.7,6.26,37.97,,24.35,12.905556,35.766667,0.0,,10.283333,41.25459
US_TX_48019,2020-04-25,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,4,0,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,-2,-29,,9.42,19.73,,8.97,6.73,25.11,13.45,35.88,11.66,23.4,15.066667,34.788889,0.0,,7.005556,34.987036
US_TX_48019,2020-04-26,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,2,0,6,0,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-30,,9.1,14.74,8.24,7.8,6.94,28.61,15.61,33.38,9.54,20.027778,9.494444,29.672222,0.0,,7.2,43.522203
US_TX_48019,2020-04-27,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,6,0,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-35,,8.86,16.51,10.06,7.65,6.04,27.38,7.65,29.79,9.26,22.838889,14.822222,31.105556,0.0,,13.105556,54.487698
US_TX_48019,2020-04-28,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,6,0,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-34,,9.39,9.39,,16.33,7.76,25.72,13.47,41.64,9.8,24.783333,17.15,32.838889,3.6322,,18.283333,67.464396
US_TX_48019,2020-04-29,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,6,0,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-34,,12.55,13.37,10.12,8.51,7.29,23.08,9.31,32.4,10.53,25.333333,18.694444,31.311111,0.0508,,15.016667,52.93423
