location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55005,2020-08-30,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,-1,0,370,3,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,,,,,,,4.7,6.08,3.33,14.31,5.88,4.9,2.94,3.14,5.29,4.12,3.33,2.74,6.27,2.94,,,3.92,,8.62,,,4.9,,4.12,,4.9,,6.47,20.97,4.7,2.94,9.02,,3.14,3.33,,4.51,39.59,,7.84,,5.29,3.72,5.88,,,2.94,,15.922222,8.622222,23.505556,0.0,,10.944444,72.429604
US_WI_55005,2020-08-31,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,0,0,370,3,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,,,,-15,3,,3.51,9.66,4.74,11.42,6.15,7.55,2.99,3.16,4.74,2.99,3.87,,7.55,3.16,3.69,2.81,4.04,2.46,7.91,3.51,,4.57,2.81,5.8,,4.22,2.81,5.45,19.85,7.38,5.62,5.09,3.16,3.51,3.87,,4.57,36.19,3.16,4.74,2.63,4.74,4.57,3.16,3.16,,2.81,3.69,17.272222,13.577778,21.1,5.30225,,11.95,71.023041
US_WI_55005,2020-09-01,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,2,0,372,3,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,,,,-14,2,,4.04,5.09,4.39,12.47,6.32,5.27,4.04,,6.15,3.34,,,5.62,,2.81,,3.69,,8.78,3.86,,3.69,,4.21,,3.86,2.46,7.38,15.45,4.74,3.34,8.78,4.57,3.69,4.92,,5.27,32.66,6.15,8.96,,5.44,4.21,3.51,,,3.51,,14.116667,8.011111,20.383333,7.239,,9.394444,73.391434
US_WI_55005,2020-09-02,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,3,0,375,3,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,,,,-13,1,,2.87,7.25,3.04,10.62,6.74,6.74,,2.53,5.23,3.88,4.72,,5.73,,3.2,,3.37,,6.91,5.4,,4.21,5.56,2.7,,3.88,,6.58,19.73,9.44,4.89,6.74,2.53,3.04,6.07,3.04,5.9,31.87,4.05,5.9,,4.89,5.06,3.71,,3.37,2.36,3.37,17.594444,11.433333,24.805556,0.0762,,9.472222,59.031012
US_WI_55005,2020-09-03,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,6,0,381,3,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,,,,-14,1,,2.46,7.39,2.95,11.0,6.07,5.09,,2.3,5.58,,2.63,2.95,3.77,3.28,2.95,,5.09,,5.58,3.61,,3.77,2.63,2.3,4.43,2.63,,7.39,22.32,8.21,2.3,6.24,2.63,5.42,2.3,,2.95,35.78,3.28,8.7,,4.6,,3.77,2.63,,,2.79,17.788889,14.338889,21.816667,0.8255,,8.611111,55.149671
US_WI_55005,2020-09-04,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,20,0,401,3,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,,,,,1,,4.66,4.16,3.66,10.32,5.49,3.83,,2.33,4.33,3.16,,3.0,5.33,,2.83,2.66,3.83,2.5,5.66,2.33,,4.33,3.33,2.5,3.83,4.66,,5.66,19.47,6.33,3.5,6.33,2.66,4.16,3.83,,3.83,33.46,3.33,6.33,2.66,4.49,3.0,,2.66,3.16,,,13.472222,6.927778,20.683333,0.0,,6.455556,62.638588
US_WI_55005,2020-09-05,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,3,0,404,3,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,,,,,,,5.7,8.75,4.47,13.63,7.93,5.49,,3.46,5.7,5.49,4.47,4.68,5.49,4.68,,,4.07,2.85,4.88,3.86,,4.88,,5.08,4.47,3.86,4.47,3.86,21.15,5.29,,8.13,,3.46,,,3.05,36.81,2.85,6.71,,6.51,,3.46,3.05,5.49,,,14.483333,6.316667,23.111111,0.028222,,8.15,65.82086
US_WI_55005,2020-09-06,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,3,0,407,3,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,,,,,,,5.58,6.51,5.58,12.46,6.88,2.6,,,5.21,,,,6.33,3.72,,4.28,3.53,2.6,6.7,,2.79,5.02,2.79,3.91,,4.09,2.6,5.58,18.97,4.46,3.35,8.56,4.09,2.98,4.28,,4.09,39.44,,6.51,,8.19,3.91,,,,,,17.711111,11.938889,25.438889,0.036286,,13.261111,75.328164
US_WI_55005,2020-09-07,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,4,0,411,3,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,,,,-67,,,4.09,4.46,4.09,9.85,8.92,4.65,,,5.58,5.39,,6.14,6.51,3.9,2.98,3.53,2.79,,4.65,3.53,,5.76,,3.72,3.9,,,4.83,16.36,5.02,2.79,5.58,4.46,2.98,2.6,,3.9,31.61,6.14,5.58,,5.95,2.6,4.65,,2.6,,,14.155556,8.016667,22.666667,0.381,,6.605556,60.483135
US_WI_55005,2020-09-08,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,1,0,412,3,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,,,,-17,2,,5.88,5.71,3.92,10.12,5.39,6.2,2.94,,2.45,2.77,3.26,,5.88,3.43,3.43,2.94,3.92,,6.86,3.26,2.94,3.75,3.26,2.94,2.94,3.92,,3.43,20.89,6.2,,5.55,2.94,3.92,3.59,,4.57,31.83,5.55,6.37,3.43,4.57,5.39,3.43,,,2.45,2.61,8.172222,4.577778,11.1,1.241778,,4.755556,79.170281
US_WI_55005,2020-09-09,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,1,0,413,3,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,,,,-13,1,,5.59,5.43,2.88,7.51,6.87,4.31,,2.72,4.31,4.31,,,6.55,,3.19,3.83,3.19,2.24,6.39,2.24,,4.15,2.88,3.83,5.75,,3.83,7.67,18.21,5.27,,5.27,,4.79,3.04,2.72,2.72,34.03,5.11,5.75,2.4,4.15,3.99,4.63,,,,,6.755556,4.216667,8.85,1.669143,,4.438889,85.269545
US_WI_55005,2020-09-10,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,1,1,414,4,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,,,,-13,0,,3.53,7.73,3.19,7.39,9.24,5.04,,3.36,6.05,3.02,3.19,,6.05,4.2,3.02,3.36,3.53,,6.89,,,,,2.86,3.36,4.03,,6.72,19.16,5.21,2.52,5.54,2.69,5.21,4.54,3.19,2.69,38.98,3.87,5.21,,3.7,3.53,3.87,,,2.69,,5.927778,0.116667,15.172222,2.398889,,3.122222,82.232157
US_WI_55005,2020-09-11,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,0,0,414,4,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,4,23,,-14,0,,2.81,5.79,,11.4,9.82,5.96,,3.16,5.79,,,2.98,4.91,,2.63,3.33,4.39,3.33,8.07,,,3.51,,3.51,4.04,2.98,2.46,4.39,20.53,4.21,2.63,5.79,,2.81,3.51,,3.16,34.56,3.86,7.37,4.21,4.39,4.56,6.14,2.63,,,,8.272222,0.65,16.733333,0.0,,4.711111,78.340518
US_WI_55005,2020-09-12,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,2,0,416,4,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,18,31,,11,,,3.87,5.99,5.61,12.38,6.57,4.83,,3.29,2.71,3.48,,3.09,5.22,,3.67,3.48,3.29,,5.03,3.67,,6.38,,5.61,3.29,4.64,,4.25,17.79,6.38,,6.57,4.25,3.29,,,3.87,32.48,5.22,5.99,,4.83,3.48,5.03,,3.09,,,13.25,11.411111,16.661111,7.055556,,11.561111,89.580024
US_WI_55005,2020-09-13,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,1,0,417,4,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,8,32,,0,,,5.6,8.69,,11.59,6.18,3.86,,,5.21,4.05,,,10.43,3.86,3.86,4.44,2.9,,5.79,3.86,3.67,2.9,3.67,3.28,4.44,3.28,,6.76,17.76,3.86,3.09,9.85,,3.28,,,5.21,36.49,,7.72,,5.21,3.48,4.63,,3.86,4.44,,14.788889,11.061111,20.888889,1.36525,,12.494444,86.208195
US_WI_55005,2020-09-14,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,2,0,419,4,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,2,27,,-8,-1,,3.19,8.74,3.02,7.06,9.91,5.21,,3.02,6.22,2.69,,,7.06,,3.86,,3.19,2.69,7.73,4.2,3.53,3.19,4.54,3.53,4.54,5.04,3.7,8.23,19.32,3.36,3.7,6.22,4.7,2.86,2.86,,6.22,36.8,5.04,5.71,,6.55,4.54,2.69,,4.2,2.86,,14.061111,7.55,21.338889,0.1524,,10.477778,79.115421
US_WI_55005,2020-09-15,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,3,0,422,4,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,7,26,,-10,0,,4.14,6.38,2.59,10.53,9.84,3.45,,2.59,5.87,2.93,3.11,,7.42,2.93,,,6.04,3.11,8.8,3.8,,4.31,,4.83,5.18,3.45,2.59,6.04,22.09,5.35,5.0,3.28,4.49,4.66,2.76,3.62,6.9,40.55,3.8,5.69,,4.49,3.97,3.8,,,,3.11,19.438889,15.711111,25.022222,0.0,,14.138889,71.594248
US_WI_55005,2020-09-16,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,2,0,424,4,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,11,25,,-11,0,2.4,4.62,4.28,2.57,10.78,7.53,4.96,,3.08,3.25,4.11,3.77,,5.99,3.25,2.57,,3.94,3.94,6.16,4.11,,4.79,3.42,,2.91,2.4,,7.87,20.2,9.41,3.94,5.82,2.4,3.42,2.57,3.08,3.77,32.18,4.62,4.62,3.25,4.96,4.45,3.77,,3.6,3.25,,16.005556,11.972222,20.538889,0.0,,10.827778,71.50407
US_WI_55005,2020-09-17,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,2,0,426,4,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,8,31,,-11,0,,4.41,6.35,3.17,12.17,6.35,6.17,,4.58,5.82,3.17,3.17,,8.64,3.0,3.53,4.58,3.88,,7.58,4.23,,3.88,3.7,2.82,,4.76,,7.23,22.04,5.82,,5.64,4.05,5.11,2.47,3.88,,36.15,3.7,5.82,4.05,8.29,2.47,2.82,2.47,,,,8.788889,1.483333,14.766667,0.0,,2.327778,64.001188
US_WI_55005,2020-09-18,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,2,0,428,4,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,5,30,,-11,0,,2.61,3.31,3.48,10.96,7.65,3.65,,3.13,3.83,3.65,3.31,,7.31,2.61,2.78,,4.35,,5.91,3.48,,3.83,,4.7,2.78,3.65,,5.91,20.53,3.65,3.83,5.91,4.0,3.13,4.87,,4.52,29.92,,6.96,4.52,6.09,3.65,2.61,,,,,6.95,-1.416667,15.677778,0.0,,-0.794444,57.937324
US_WI_55005,2020-09-19,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,4,0,432,4,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,5,32,,12,,,4.51,6.16,,12.93,4.72,4.51,,,5.95,,,,6.77,3.08,,3.49,4.31,,8.41,5.75,,4.11,3.69,3.69,,3.69,,4.93,19.5,4.31,,4.93,,3.49,4.51,,4.11,32.02,2.87,5.34,3.69,6.16,,,,2.87,2.87,,9.577778,1.077778,20.561111,0.0,,3.816667,67.489118
US_WI_55005,2020-09-20,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,9,0,441,4,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,11,36,,8,,2.67,6.11,8.02,5.92,10.12,5.54,5.73,,,4.01,4.58,3.63,,8.6,4.39,3.82,4.2,3.25,,6.68,4.58,,3.25,3.82,4.58,,3.82,2.87,4.39,22.73,4.97,4.2,7.83,2.67,4.01,3.82,,3.06,41.26,4.97,4.58,3.25,4.78,3.63,,,,3.44,,15.061111,10.655556,21.238889,0.0,,6.988889,58.637627
US_WI_55005,2020-09-21,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,0,0,441,4,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,6,28,,-10,0,,6.25,6.91,4.11,11.51,7.24,2.96,,2.96,6.74,3.78,4.11,,9.37,3.29,3.62,2.96,,,7.07,3.62,,4.28,4.28,2.63,2.63,3.29,2.47,7.24,24.01,4.6,,6.08,,,4.28,,4.77,37.82,4.6,7.73,3.29,3.78,2.96,3.78,,2.96,3.12,2.96,17.272222,12.7,23.755556,0.1016,,7.961111,54.430677
US_WI_55005,2020-09-22,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,2,0,443,4,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,5,23,,-11,1,2.42,2.94,3.81,,12.3,5.89,2.94,,3.81,7.1,,3.98,2.6,8.84,3.46,5.02,3.64,5.02,,7.79,4.5,,4.85,,2.6,2.6,3.12,2.77,6.93,27.02,4.68,3.29,6.93,2.42,2.6,3.29,2.42,4.68,37.94,6.41,6.76,,4.33,3.46,3.46,,,,2.94,17.516667,8.933333,27.2,0.0,,12.366667,71.88907
US_WI_55005,2020-09-23,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,3,0,446,4,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,6,26,,-9,1,2.6,3.98,6.75,4.15,9.35,7.27,4.15,2.42,2.42,5.54,3.46,3.81,,6.41,4.5,4.5,4.33,5.02,2.42,10.39,3.98,2.42,5.02,6.58,4.5,2.77,6.06,,6.92,21.64,5.88,4.67,6.75,2.6,2.94,4.67,,5.54,38.08,6.06,4.33,4.33,6.41,5.88,4.33,,,,,18.388889,10.444444,28.344444,0.0,,13.016667,71.020812
US_WI_55005,2020-09-24,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,12,0,458,4,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,2,32,,-9,1,2.37,4.57,5.42,2.54,11.69,7.45,5.08,,,7.45,4.41,2.54,,9.15,2.71,2.71,,4.07,,8.47,4.57,,4.24,4.57,4.41,4.24,3.39,4.41,6.27,22.87,5.42,2.71,6.78,4.07,5.08,,3.39,,36.59,5.08,10.84,2.37,5.93,3.39,4.57,,3.39,3.73,,17.961111,14.272222,22.75,5.616222,,14.444444,80.070688
US_WI_55005,2020-09-25,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,7,0,465,4,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,2,30,,-13,2,,4.04,7.73,5.09,9.48,8.08,2.99,2.46,3.16,4.74,3.86,,,8.08,,,4.04,4.04,,10.36,4.04,2.81,3.34,3.69,2.46,,2.46,,3.51,21.25,2.99,2.63,6.67,2.63,3.34,4.21,,4.39,31.26,3.51,7.2,,5.27,4.74,2.99,2.46,2.81,2.81,,17.144444,12.194444,26.105556,2.2352,,14.572222,84.935767
US_WI_55005,2020-09-26,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,12,0,477,4,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,4,33,,12,0,,4.32,6.48,3.73,7.07,5.7,3.93,,,3.73,2.95,3.34,,7.66,,4.91,,3.73,3.54,5.5,7.66,,4.12,3.73,3.34,2.95,,4.71,5.11,21.61,3.54,,9.62,4.32,,3.14,,4.32,33.2,,3.73,,7.66,,4.32,,5.11,,,17.083333,12.361111,22.75,0.79375,,15.272222,89.189532
US_WI_55005,2020-09-27,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,10,0,487,4,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,15,46,,1,-2,,4.61,9.21,4.8,11.13,8.25,4.8,,,4.61,,3.45,,9.21,4.41,6.33,7.1,5.76,,4.41,5.37,,4.61,4.03,4.22,,3.07,2.88,3.84,20.92,4.61,4.41,6.91,4.03,4.03,3.45,,5.57,34.54,3.84,6.91,3.07,7.87,,4.99,2.69,2.88,,,13.65,10.644444,17.566667,5.11175,,10.477778,81.249098
US_WI_55005,2020-09-28,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,13,1,500,5,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,3,24,,-7,2,,4.71,7.57,2.52,10.93,7.06,6.05,,3.7,6.56,2.86,2.69,,10.09,3.36,5.21,4.04,4.2,,9.58,3.87,,3.19,5.72,3.7,2.69,4.2,2.35,5.88,22.53,6.56,,5.88,,3.19,3.7,2.35,5.04,38.83,3.7,5.21,3.19,3.36,3.19,4.88,5.38,3.36,3.7,,10.788889,8.755556,13.722222,0.834571,,7.605556,80.789645
US_WI_55005,2020-09-29,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,4,0,504,5,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,0,18,,-7,2,,3.07,6.32,2.39,10.41,7.17,5.46,,4.95,7.0,3.41,3.07,3.41,5.63,3.24,4.95,3.75,4.27,4.1,7.17,3.41,,3.58,4.95,5.12,3.07,4.61,2.56,8.02,20.48,4.27,2.73,6.66,4.61,5.12,3.58,,3.93,38.74,2.39,6.83,2.73,5.8,3.75,4.1,,3.24,,,10.611111,7.511111,16.255556,1.016,,7.222222,79.661777
US_WI_55005,2020-09-30,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,8,1,512,6,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,4,17,,-10,3,2.39,3.41,7.85,4.95,8.36,7.51,3.93,,3.24,5.46,4.27,2.56,5.46,7.51,4.1,4.44,2.73,3.24,,11.44,4.61,,5.29,3.58,3.58,,2.56,,5.63,20.65,5.12,3.75,7.17,,3.24,2.9,,3.24,32.26,2.73,6.66,2.9,4.78,5.63,4.27,,3.41,4.95,,9.294444,4.233333,15.0,3.471333,,5.938889,79.61614
US_WI_55005,2020-10-01,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,9,0,521,6,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,6,29,,-5,0,,3.56,6.43,4.57,6.94,5.59,5.92,2.54,4.23,3.38,2.71,,,5.08,4.06,3.22,2.88,6.26,2.54,9.31,,2.88,3.05,4.74,3.22,2.54,3.56,2.88,6.43,18.28,5.08,3.56,6.09,2.37,3.72,2.88,,4.74,33.35,4.06,5.25,3.05,4.4,5.42,4.57,2.71,,,,8.077778,6.477778,11.361111,2.342444,,4.422222,77.794367
US_WI_55005,2020-10-02,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,6,0,527,6,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,1,23,,-9,1,,4.2,2.45,3.15,9.79,7.69,7.17,,3.32,4.89,,2.8,,8.39,2.97,4.2,4.2,,,7.52,3.85,3.67,3.85,2.8,5.59,3.15,4.37,3.85,5.07,20.28,4.54,3.32,6.47,2.8,3.15,3.5,,9.09,36.18,3.85,5.59,,3.85,3.15,4.37,,,2.45,,4.655556,0.388889,8.177778,0.2032,,-1.577778,64.031259
US_WI_55005,2020-10-03,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,13,0,540,6,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,9,27,,10,0,,3.05,6.51,4.47,8.95,6.1,5.7,,,4.68,,,,8.75,,4.68,,3.05,,6.31,3.66,,3.25,4.07,4.07,2.85,,,5.29,16.48,5.7,4.88,6.71,,,3.25,3.05,8.34,30.92,,4.68,,3.87,3.87,4.27,3.05,,3.25,3.66,3.538889,-1.016667,8.605556,0.0,,-0.827778,73.201219
US_WI_55005,2020-10-04,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,6,0,546,6,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,13,32,,2,-1,,,8.53,4.76,10.32,6.35,4.37,3.37,,5.56,3.37,3.37,2.78,9.53,,3.57,,5.16,,9.13,3.17,2.78,3.77,3.37,,3.57,3.37,4.96,5.75,22.22,4.96,5.75,8.73,2.78,,3.97,,5.56,32.34,4.96,7.74,2.98,6.35,4.37,4.37,,3.77,2.78,,3.616667,-3.794444,11.444444,0.0,,-1.966667,66.965844
US_WI_55005,2020-10-05,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,0,0,546,6,,,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,7,22,,-8,0,,3.17,6.5,4.67,8.5,8.17,4.67,,2.67,8.33,2.83,4.33,2.83,10.33,,5.5,3.83,4.5,,8.17,2.83,,5.5,5.33,5.83,4.83,5.17,3.67,4.5,21.34,4.5,3.5,5.33,5.5,4.67,3.83,4.17,7.5,34.67,3.83,7.33,,2.83,4.67,4.83,,,2.5,,9.155556,2.227778,19.222222,0.0,,1.2,57.634258
