location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IA_19191,2020-02-26,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,,,,,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,10,0,5,10.01,10.01,10.01,5.87,27.62,14.5,8.63,42.46,11.05,,37.28,6.56,,-2.744444,-5.505556,0.4,0.0,136.313333,-7.605556,69.677596
US_IA_19191,2020-02-27,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,,,,,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,2,-10,5,5.55,7.98,8.33,5.21,35.75,9.72,8.68,54.84,11.8,5.9,35.75,7.29,,-6.083333,-9.111111,-3.027778,0.0,136.313333,-10.227778,73.113082
US_IA_19191,2020-02-28,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,,,,,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,17,3,9,10.89,6.9,5.45,,35.59,7.63,7.26,43.58,9.44,,29.78,5.45,10.89,-6.744444,-9.033333,-3.822222,0.042333,120.226667,-11.283333,70.702888
US_IA_19191,2020-02-29,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,,,,,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,21,7,7,7.13,,,,20.14,9.65,,28.96,,9.65,33.16,7.13,,-7.283333,-13.905556,2.683333,0.0,110.066667,-10.861111,76.190768
US_IA_19191,2020-03-01,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,,,,,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,27,20,2,10.69,,9.86,,23.84,6.99,6.99,31.65,6.17,9.45,36.58,6.99,8.63,3.227778,0.061111,8.144444,0.0,110.066667,-1.161111,73.419972
US_IA_19191,2020-03-02,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,,,,,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,9,2,6,9.64,10.61,6.75,5.46,29.24,11.57,9.96,42.42,5.14,6.43,35.99,,4.82,0.977778,-0.911111,4.5,0.0,93.133333,-2.394444,78.724148
US_IA_19191,2020-03-03,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,,,,,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,10,2,8,8.9,13.18,7.58,,18.12,9.89,11.86,40.2,4.94,4.94,41.52,5.93,4.61,0.938889,-2.355556,5.661111,0.0508,78.74,-2.072222,80.701004
US_IA_19191,2020-03-04,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,,,,,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,6,4,5,6.95,7.28,8.61,4.63,24.83,8.28,,38.4,4.63,,38.4,,,1.283333,-3.022222,5.394444,0.338667,78.74,-3.322222,71.818359
US_IA_19191,2020-03-05,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,,,,,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-1,-9,8,5.09,9.16,8.14,,23.41,,,35.29,8.14,5.43,39.7,,6.11,3.344444,-0.094444,5.677778,0.2286,64.77,-0.872222,74.392486
US_IA_19191,2020-03-06,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,,,,,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,23,8,9,6.32,9.67,7.81,,24.54,9.29,6.69,44.24,6.32,5.21,34.95,8.18,7.44,-0.216667,-4.733333,4.316667,0.127,50.8,-6.005556,65.633244
US_IA_19191,2020-03-07,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,,,,,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,23,24,10,,10.1,,,29.38,,6.88,37.64,8.72,,26.16,7.34,,2.927778,-2.705556,12.472222,0.0,50.8,-4.933333,56.756571
US_IA_19191,2020-03-08,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,,,,,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,9,29,,10.2,6.8,6.8,,25.07,,,31.44,,,32.29,7.22,8.92,9.8,4.244444,17.55,0.0,30.48,-0.166667,50.651326
US_IA_19191,2020-03-09,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,,,,,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-2,0,7,6.32,8.65,6.32,4.99,32.94,,5.66,52.57,9.32,5.66,29.61,8.32,,7.033333,1.2,15.25,0.0508,,2.516667,73.512003
US_IA_19191,2020-03-10,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,,,,,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,9,6,3,6.07,9.11,11.47,,30.69,7.42,7.08,55.65,4.72,6.41,32.72,5.06,,1.805556,-2.961111,8.594444,5.8166,,-3.022222,70.724698
US_IA_19191,2020-03-11,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,,,,,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,4,-2,6,5.61,10.89,7.92,,42.23,,8.58,85.79,6.93,,28.38,6.27,6.6,3.866667,0.755556,7.683333,4.7244,,1.5,84.802661
US_IA_19191,2020-03-12,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,,,,,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-2,-2,7,5.8,13.64,10.23,7.5,44.67,7.16,9.89,94.45,6.82,6.48,35.12,5.12,5.12,5.527778,2.038889,10.5,1.2446,,3.827778,89.066686
US_IA_19191,2020-03-13,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,,,,,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,15,23,8,,8.07,6.67,,38.97,5.97,5.97,84.6,6.67,,22.82,8.43,,1.883333,-1.633333,6.7,2.6924,,-4.511111,63.038062
US_IA_19191,2020-03-14,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,,,,,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,15,16,10,,6.25,13.34,,38.34,6.25,,61.69,6.25,8.34,35.01,,,-0.533333,-2.172222,2.85,0.0,,-5.994444,67.094404
US_IA_19191,2020-03-15,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,,,,,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,10,24,4,6.89,7.66,7.28,,44.04,,,94.2,6.13,6.13,29.87,,5.74,-1.838889,-6.477778,3.577778,0.381,,-5.777778,74.918251
US_IA_19191,2020-03-16,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,,,,,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-8,29,-8,8.33,8.68,7.99,6.6,37.5,7.64,5.56,100.0,,6.6,22.22,6.94,,0.733333,-2.727778,3.827778,0.0254,,-2.033333,82.125949
US_IA_19191,2020-03-17,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,,,,,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-25,20,-13,,5.66,,,38.86,5.28,6.04,87.15,6.41,,23.39,,,1.905556,-2.622222,6.922222,0.0508,,-3.661111,67.212347
US_IA_19191,2020-03-18,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,,,1,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-40,0,-23,9.16,,8.36,,39.02,10.35,7.96,64.49,,,31.85,5.97,,3.305556,0.705556,5.65,1.9558,,0.805556,83.911977
US_IA_19191,2020-03-19,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,1,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-51,-24,-29,8.53,,8.53,9.35,29.26,7.32,,55.27,,,22.76,,,4.65,3.25,5.938889,5.1816,,3.95679,96.223491
US_IA_19191,2020-03-20,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,1,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-47,-12,-33,8.27,10.75,,,31.84,,6.62,50.86,,6.62,24.39,7.86,,0.283333,-3.122222,4.927778,24.0792,,-2.238889,83.429982
US_IA_19191,2020-03-21,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,1,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-53,-20,-33,8.68,,7.31,10.05,28.32,,,42.94,,,26.95,,,-2.138889,-5.961111,2.116667,1.0668,30.48,-7.888889,65.236791
US_IA_19191,2020-03-22,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,1,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-56,-27,-35,,7.48,,,26.83,10.12,,50.14,,,26.83,7.92,,0.711111,-2.416667,4.244444,0.0635,,-4.194444,70.174314
US_IA_19191,2020-03-23,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,1,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-52,-16,-29,5.96,13.11,7.55,7.95,28.6,,,46.08,,,32.18,,,1.827778,-0.361111,6.055556,0.09525,,-0.255556,86.48469
US_IA_19191,2020-03-24,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,1,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-48,-17,-34,7.0,8.64,,9.46,27.16,7.41,,41.14,,6.58,26.74,10.7,,4.95,1.872222,8.933333,0.0,,2.322222,83.498895
US_IA_19191,2020-03-25,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,1,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-51,-29,-32,6.69,7.09,,,28.74,5.91,5.91,51.18,,,21.65,,,5.705556,3.183333,8.194444,0.0,,3.820988,87.084836
US_IA_19191,2020-03-26,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,1,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-52,-31,-30,,7.79,6.97,,21.33,,,32.81,,,25.02,,,5.744444,2.961111,9.083333,3.612444,,4.272222,90.440155
US_IA_19191,2020-03-27,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,1,0,2,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-49,-15,-32,6.38,8.93,7.65,,17.0,6.8,6.38,35.71,,,28.48,,,6.761111,2.061111,13.455556,0.0254,,3.677778,80.954456
US_IA_19191,2020-03-28,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-57,-25,-33,,,,,21.3,,,33.72,8.43,,33.28,,,7.788889,4.961111,12.588889,3.8608,,6.411111,91.193782
US_IA_19191,2020-03-29,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,1,0,3,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-56,-33,-33,6.63,7.46,,,19.06,,,33.14,,7.46,31.07,,6.63,6.238889,2.566667,10.738889,8.0518,,4.472222,88.823951
US_IA_19191,2020-03-30,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-49,-14,-31,,6.74,9.26,,10.94,8.0,,31.15,,,21.89,,,6.333333,-0.55,14.933333,1.7272,,0.055556,64.527444
US_IA_19191,2020-03-31,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-49,-17,-35,,7.93,7.51,,15.85,,,30.46,6.26,,27.12,,,5.816667,-0.555556,12.616667,0.0,,-1.222222,60.833438
US_IA_19191,2020-04-01,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-51,-16,-34,,7.07,,,14.55,7.48,,32.43,9.56,,27.02,,,4.35,-1.172222,12.355556,0.0,,0.238889,75.107579
US_IA_19191,2020-04-02,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,1,0,4,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-52,-25,-35,8.0,9.26,6.74,,18.52,,,26.52,,,23.15,,,10.238889,4.722222,17.566667,0.8128,,3.377778,62.811319
US_IA_19191,2020-04-03,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,4,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-48,-11,-34,11.4,,6.51,,11.4,6.51,,25.65,,,21.58,6.11,,6.833333,-1.538889,15.761111,0.5842,,3.45,79.39559
US_IA_19191,2020-04-04,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,4,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-52,-16,-29,11.7,10.3,7.02,,17.79,,7.02,25.75,,,31.37,7.96,,-0.277778,-3.955556,8.138889,3.6322,,-3.883333,77.12221
US_IA_19191,2020-04-05,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,4,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-56,-17,-39,11.02,8.14,,8.14,16.28,9.1,,29.21,,7.66,32.09,8.14,,4.427778,-3.572222,14.8,0.0254,30.48,-3.511111,56.518968
US_IA_19191,2020-04-06,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,4,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-35,7.34,11.02,8.57,8.57,11.83,14.28,,25.3,,,26.93,6.94,,8.161111,3.955556,13.15,0.0,,1.577778,63.374615
US_IA_19191,2020-04-07,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,4,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-37,9.1,6.5,,9.54,14.3,12.14,9.1,30.34,,,33.37,,9.1,13.177778,8.405556,21.338889,0.5588,,10.977778,86.813078
US_IA_19191,2020-04-08,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,4,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-38,,8.65,9.88,,8.65,8.24,7.41,22.65,,,25.94,,,10.494444,5.45,19.411111,0.254,,7.394444,81.651318
US_IA_19191,2020-04-09,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,1,0,5,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-37,8.14,9.36,6.11,,15.06,,,17.09,,,30.12,,,3.827778,-0.011111,10.994444,2.088444,,-3.827778,57.770211
US_IA_19191,2020-04-10,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,5,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-53,,9.85,7.61,,11.64,7.17,,24.18,,,24.18,8.06,,2.327778,-2.383333,9.4,0.0254,,-5.683333,55.856052
US_IA_19191,2020-04-11,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,5,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-36,10.83,,8.95,,9.41,,,15.06,,,25.42,,,7.877778,0.983333,15.2,0.0,,-1.922222,50.090422
US_IA_19191,2020-04-12,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,5,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-48,7.06,8.82,,,7.94,,,21.17,,7.94,30.88,7.06,,5.938889,0.127778,11.844444,1.495778,,3.25,83.733946
US_IA_19191,2020-04-13,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,5,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-41,7.62,9.63,7.22,,8.83,,,20.46,,6.02,22.07,,,-0.938889,-4.111111,2.927778,7.874,,-5.433333,71.856119
US_IA_19191,2020-04-14,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,5,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-40,7.83,8.65,,8.65,15.25,,,29.26,,6.18,28.84,,,-2.483333,-5.55,0.922222,0.03175,125.73,-7.961111,66.538836
US_IA_19191,2020-04-15,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,5,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-35,7.87,10.62,6.69,,12.59,8.65,,23.99,,,24.78,,,-3.188889,-7.883333,1.283333,0.03175,129.54,-9.394444,62.657754
US_IA_19191,2020-04-16,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,5,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-35,9.27,,,,9.66,6.96,,21.25,,,18.93,,,-0.922222,-6.538889,5.233333,0.0,129.54,-9.272222,53.579017
US_IA_19191,2020-04-17,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,5,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-36,9.61,9.2,,,10.45,6.27,,17.97,,,24.66,,,3.522222,-1.666667,9.005556,0.0,99.06,-4.983333,54.119926
US_IA_19191,2020-04-18,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,5,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-31,,,,,7.81,,,21.47,,,27.81,,,7.183333,-0.361111,19.055556,0.0,30.48,-1.472222,54.45564
US_IA_19191,2020-04-19,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,1,0,6,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-30,10.98,17.67,,,8.12,,,17.67,,11.46,32.0,8.12,,9.855556,3.461111,17.483333,0.0,,-0.877778,47.451145
US_IA_19191,2020-04-20,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,6,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-37,,,7.33,8.15,6.92,,,25.66,6.52,6.52,31.77,,,7.488889,-1.155556,17.488889,0.0,,-2.861111,48.063801
US_IA_19191,2020-04-21,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,1,0,7,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-38,10.38,8.3,,,7.06,6.64,,25.73,6.23,,26.15,8.3,,5.611111,-1.533333,13.938889,0.282222,,-6.255556,42.471101
US_IA_19191,2020-04-22,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,1,0,8,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-38,12.57,8.8,,,8.8,7.54,,22.63,,,28.92,7.96,,11.155556,3.427778,23.294444,0.0508,,-0.677778,44.07779
US_IA_19191,2020-04-23,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,1,0,9,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-35,9.35,10.16,,,9.75,7.31,,29.66,,6.09,31.29,,,9.966667,4.238889,17.638889,1.3716,,5.577778,74.714338
US_IA_19191,2020-04-24,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,2,0,11,0,,,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-37,,8.31,7.48,,10.39,6.65,,25.36,,,33.26,,,9.644444,5.111111,16.166667,0.4064,,4.905556,72.804288
