location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13071,2022-01-31,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,140,0,10875,211,0,17763,0,1,2,10,8,11,14,9,8,5,178,309,951,1527,1161,1083,1006,719,446,231,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,24,32,33,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,-4,3,-13,3,6.46,7.44,6.07,16.84,5.87,6.07,6.66,5.29,11.36,4.31,4.5,,4.7,16.05,4.89,8.03,4.5,8.81,2.74,5.29,8.03,12.14,24.48,6.27,4.5,8.62,4.89,4.31,9.01,40.92,8.42,9.01,6.66,8.42,6.27,,10.311111,1.544444,19.866667,0.0,2.840278,59.981845
US_GA_13071,2022-02-01,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,77,0,10952,211,35,17798,1,2,0,3,0,4,6,2,2,3,179,311,951,1530,1161,1087,1012,721,448,234,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,24,32,33,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,3,17,-7,3,5.12,5.94,5.32,12.29,6.76,4.91,7.58,3.69,11.26,4.5,6.14,3.28,3.48,12.49,6.76,6.35,4.91,4.91,4.71,5.12,3.48,13.52,27.23,3.89,3.89,11.47,4.09,6.76,6.55,38.5,4.71,7.78,5.73,8.19,6.96,4.09,9.611111,1.216667,20.611111,0.0,2.520833,60.816587
US_GA_13071,2022-02-02,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,33,1,10985,212,7,17805,2,2,1,5,7,2,1,3,2,0,181,313,952,1535,1168,1089,1013,724,450,234,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,8,24,32,33,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,-3,11,-10,3,4.3,8.41,,14.87,6.07,5.09,6.65,5.87,14.09,4.5,7.83,3.72,5.87,12.52,4.5,3.72,4.7,4.7,6.46,5.48,3.52,14.09,32.28,5.67,4.3,7.83,5.48,6.46,7.83,44.02,4.5,7.63,6.85,5.09,4.7,3.91,14.65,7.294444,23.633333,0.0,7.8125,63.263925
US_GA_13071,2022-02-03,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,36,1,11021,213,0,17805,0,0,3,1,1,1,3,3,2,2,181,313,955,1536,1169,1090,1016,727,452,236,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,8,24,32,34,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,9,20,-8,2,4.62,7.43,,9.85,9.45,3.01,8.64,3.62,6.63,6.03,6.63,,5.63,10.85,4.62,4.82,4.62,5.83,3.01,6.23,4.62,10.05,23.71,4.82,3.21,10.45,4.02,5.43,5.83,39.59,3.21,7.64,5.63,7.23,6.43,,18.927778,12.0,25.35,0.0,13.159722,68.938097
US_GA_13071,2022-02-04,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,48,-1,11069,212,22,17827,0,1,1,1,4,4,3,3,4,0,181,314,956,1537,1173,1094,1019,730,456,236,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,24,32,34,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,-6,7,-9,6,6.01,7.37,,11.06,8.73,5.04,3.1,5.24,9.12,3.69,5.63,3.1,5.24,9.31,3.88,4.85,4.46,4.85,4.27,4.66,4.46,9.89,24.25,5.63,2.72,7.57,5.43,5.04,5.82,36.66,3.1,7.18,3.88,3.1,6.4,3.49,18.65,11.494444,23.222222,5.188857,16.152778,84.799985
US_GA_13071,2022-02-05,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,0,0,11069,212,31,17858,0,0,0,0,0,0,0,0,0,0,181,314,956,1537,1173,1094,1019,730,456,236,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,24,32,34,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,7,4,-3,2,9.2,7.88,,11.3,9.46,6.83,3.68,8.15,13.93,6.04,8.67,,6.04,10.78,6.57,6.04,3.94,5.26,4.47,3.68,3.94,6.04,29.17,6.04,5.78,7.88,,4.21,5.26,38.37,,6.83,6.83,5.52,6.57,,7.622222,2.566667,13.994444,15.457714,2.576389,69.099069
US_GA_13071,2022-02-06,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,0,0,11069,212,0,17858,0,0,0,0,0,0,0,0,0,0,181,314,956,1537,1173,1094,1019,730,456,236,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,24,32,34,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,-5,2,-16,,7.78,9.28,,16.55,10.03,4.26,5.27,4.01,13.79,7.52,7.02,3.76,5.52,11.29,6.02,6.52,,4.51,5.52,6.77,3.51,10.79,26.08,,,9.28,,3.76,6.77,45.9,5.77,8.53,6.52,4.26,6.02,3.51,6.422222,3.027778,10.966667,0.4445,2.625,75.413535
US_GA_13071,2022-02-07,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,55,0,11124,212,0,17858,0,2,0,4,5,6,7,7,3,0,181,316,956,1541,1178,1100,1026,737,459,236,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,24,32,34,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,-4,6,-13,4,5.27,6.64,,12.11,9.77,6.84,6.84,8.59,11.52,7.03,5.47,4.49,5.66,13.87,5.86,5.66,5.27,4.3,5.47,3.12,,11.72,27.93,6.64,4.3,11.13,6.25,4.3,4.49,40.82,6.05,9.18,3.71,6.64,8.01,2.73,7.055556,5.188889,10.327778,1.124857,5.381944,90.051985
US_GA_13071,2022-02-08,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,22,1,11146,213,39,17897,0,0,0,1,0,0,2,1,3,4,181,316,956,1542,1178,1100,1028,738,462,240,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,8,25,32,34,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,-3,6,-8,3,7.64,10.39,3.33,12.74,6.08,6.86,5.49,4.7,11.37,4.31,9.21,3.92,5.29,16.66,5.68,4.9,4.12,5.1,4.9,2.74,6.27,13.72,34.3,8.23,5.49,10.19,5.49,3.14,8.43,40.57,5.88,6.47,7.06,7.84,5.68,3.33,8.266667,5.661111,12.377778,2.286,4.444444,76.465695
US_GA_13071,2022-02-09,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,33,2,11179,215,3,17900,1,1,0,6,0,3,1,3,3,0,182,317,956,1548,1178,1103,1029,741,465,240,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,8,25,34,34,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,1,10,-10,3,5.12,9.46,4.14,14.19,11.04,6.7,5.72,5.72,13.01,6.5,9.66,5.12,3.15,13.6,3.55,4.34,5.52,5.72,5.72,4.93,3.15,12.81,32.91,10.25,8.47,8.08,8.28,5.12,8.67,43.95,5.91,7.29,6.5,7.49,5.72,4.53,6.45,-0.988889,16.816667,0.1016,0.451389,64.407685
US_GA_13071,2022-02-10,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,28,1,11207,216,0,17900,1,0,1,2,2,3,5,3,4,0,183,317,957,1550,1180,1106,1034,744,469,240,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,8,26,34,34,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,5,13,-5,3,7.99,6.99,4.0,11.78,10.19,3.0,4.59,4.99,8.99,3.2,6.19,3.79,5.59,14.78,4.59,5.59,,5.19,4.19,5.59,3.0,12.18,33.35,8.79,5.39,6.39,4.59,4.99,9.99,44.94,5.59,6.39,5.79,6.19,7.99,,9.072222,0.272222,20.0,0.0,1.208333,57.362769
US_GA_13071,2022-02-11,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,22,0,11229,216,0,17900,0,0,0,0,1,0,0,2,1,0,183,317,957,1550,1181,1106,1034,746,470,240,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,26,34,34,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,-4,8,-8,2,4.26,9.54,3.45,9.95,8.33,4.26,4.67,,9.54,,5.89,3.05,6.91,14.42,4.26,4.87,3.45,,3.66,,,10.76,24.57,5.08,2.84,8.94,4.06,,5.89,35.34,7.11,6.5,4.67,6.91,5.69,3.45,10.2,1.561111,20.327778,0.0,2.451389,58.373759
US_GA_13071,2022-02-12,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,0,0,11229,216,0,17900,0,0,0,0,0,0,0,0,0,0,183,317,957,1550,1181,1106,1034,746,470,240,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,26,34,34,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,8,8,-13,1,5.01,7.91,3.69,13.71,8.44,4.22,5.54,4.75,11.6,,5.8,,,11.6,6.06,8.7,5.01,,5.01,6.86,3.96,9.23,24.78,7.91,3.69,6.59,,,8.17,44.82,3.96,7.64,4.48,5.01,6.86,4.48,12.077778,5.105556,19.433333,0.0,6.222222,67.108765
US_GA_13071,2022-02-13,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,0,0,11229,216,0,17900,0,0,0,0,0,0,0,0,0,0,183,317,957,1550,1181,1106,1034,746,470,240,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,26,34,34,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,9,18,-16,,6.75,6.0,,7.5,8.76,,7.75,5.25,8.26,5.25,4.25,3.75,6.75,11.01,4.25,4.0,,,4.25,4.5,,10.76,23.02,5.5,,7.25,5.5,,5.25,43.28,6.25,5.25,7.5,5.25,4.25,4.75,12.127778,8.0,16.883333,0.0,4.965278,61.225581
US_GA_13071,2022-02-14,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,35,1,11264,217,0,17900,1,1,0,3,5,4,2,2,5,2,184,318,957,1553,1186,1110,1036,748,475,242,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,8,26,34,35,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,3,11,-10,2,4.39,9.39,3.4,13.19,4.79,3.2,5.59,5.0,11.79,2.8,5.79,,5.19,12.59,4.79,4.0,,8.39,2.8,3.4,4.59,9.19,25.57,4.59,,7.99,3.2,4.2,4.2,35.96,5.59,9.59,5.19,8.39,5.59,,6.522222,-1.255556,15.655556,0.0,-6.104167,39.61042
US_GA_13071,2022-02-15,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,17,0,11281,217,0,17900,2,0,1,2,0,0,0,2,1,2,186,318,958,1555,1186,1110,1036,750,476,244,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,26,34,35,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,-3,11,-6,3,5.08,9.37,3.32,14.64,9.96,4.3,6.44,7.62,8.4,6.05,4.3,2.93,6.83,14.06,,5.08,,7.22,,5.86,5.08,12.3,28.31,5.86,5.27,6.83,3.9,5.27,9.18,41.0,7.03,6.44,7.03,11.13,5.86,,8.061111,-0.755556,19.444444,0.0,-0.451389,54.125198
US_GA_13071,2022-02-16,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,15,1,11296,218,69,17969,0,1,0,1,2,1,4,1,2,3,186,319,958,1556,1188,1111,1040,751,478,247,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,8,26,34,35,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,-3,6,-10,3,5.42,11.42,4.26,13.16,9.1,4.84,6.39,5.61,10.26,6.19,5.81,2.71,6.77,13.94,5.61,5.23,2.9,5.81,5.23,5.81,2.71,10.65,24.2,7.36,4.26,7.16,4.84,6.77,6.58,39.48,5.42,6.97,6.19,7.94,5.42,5.81,14.333333,5.961111,24.927778,0.0,7.180556,61.678297
US_GA_13071,2022-02-17,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,6,4,11302,222,17,17986,0,0,0,0,1,1,1,1,1,0,186,319,958,1556,1189,1112,1041,752,479,247,0,0,0,0,0,1,1,1,0,1,0,0,0,1,3,9,27,35,35,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,-2,16,-8,2,6.34,7.11,3.08,11.34,8.27,5.58,4.23,6.15,5.19,5.0,5.77,3.08,4.81,14.42,4.81,4.23,5.96,5.38,3.08,5.38,5.0,11.15,24.61,6.34,2.88,8.65,7.11,4.81,9.04,41.15,5.77,6.15,5.77,7.31,7.31,,19.027778,11.188889,27.311111,0.0,14.361111,73.861374
US_GA_13071,2022-02-18,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,9,0,11311,222,12,17998,1,1,0,0,0,2,0,1,1,0,187,320,958,1556,1189,1114,1041,753,480,247,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,27,35,35,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,-5,3,-15,4,5.9,8.26,4.25,13.22,7.79,6.84,5.43,7.79,10.15,6.37,4.96,3.3,,12.51,7.55,5.67,5.43,8.73,,5.19,6.14,12.98,27.61,7.55,,12.98,5.67,6.37,7.32,40.36,3.54,6.37,5.19,5.9,5.9,,19.738889,13.255556,24.127778,2.757714,15.638889,76.05733
US_GA_13071,2022-02-19,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,0,0,11311,222,6,18004,0,0,0,0,0,0,0,0,0,0,187,320,958,1556,1189,1114,1041,753,480,247,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,27,35,35,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,3,4,-10,0,7.66,7.4,3.96,10.04,6.61,4.76,5.02,3.7,10.3,5.02,6.08,4.23,3.7,9.78,,,7.13,9.25,3.96,6.08,5.28,11.36,23.52,8.19,,10.3,3.7,4.23,5.28,42.27,5.02,9.51,9.51,6.08,5.28,,10.038889,2.55,18.516667,3.302,0.013889,49.371752
US_GA_13071,2022-02-20,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,0,0,11311,222,0,18004,0,0,0,0,0,0,0,0,0,0,187,320,958,1556,1189,1114,1041,753,480,247,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,27,35,35,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,6,11,-15,,4.38,11.86,4.64,10.57,10.83,4.64,4.12,5.67,13.15,5.42,9.03,4.38,7.48,11.6,5.67,5.42,4.12,6.19,5.67,7.48,4.9,7.48,25.01,6.96,4.12,10.31,4.64,7.74,5.16,36.87,5.67,9.03,5.67,4.38,5.16,,9.677778,1.172222,21.372222,0.0,0.6875,52.565625
US_GA_13071,2022-02-21,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,56,0,11367,222,0,18004,2,4,2,1,0,2,3,3,1,1,189,324,960,1557,1189,1116,1044,756,481,248,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,27,35,35,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,-1,4,-23,4,8.16,8.16,,11.89,10.72,6.06,7.92,5.59,9.32,4.2,4.89,7.46,4.43,13.75,5.36,6.99,3.73,8.62,4.66,3.73,8.62,10.02,25.4,8.16,3.96,8.39,3.5,5.59,10.02,51.97,5.36,6.29,7.92,11.89,6.06,6.53,14.777778,6.111111,23.133333,0.0,9.916667,70.446071
US_GA_13071,2022-02-22,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,11,2,11378,224,26,18030,0,1,2,0,1,1,1,3,0,0,189,325,962,1557,1190,1117,1045,759,481,248,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,9,27,35,35,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,2,13,-7,2,6.85,9.59,3.72,14.09,8.81,5.68,3.92,8.22,9.59,6.07,6.26,4.31,5.48,15.27,5.87,,4.5,6.07,4.89,3.72,3.92,12.53,25.84,6.66,3.92,9.0,7.83,5.09,8.22,40.71,5.48,6.46,6.46,7.83,6.07,2.94,19.327778,10.8,28.4,0.056444,14.013889,70.479502
US_GA_13071,2022-02-23,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,3,0,11381,224,0,18030,1,0,0,0,0,-1,1,0,2,0,190,325,962,1557,1190,1116,1046,759,483,248,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,27,35,35,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,-2,12,-10,2,4.88,6.05,3.9,11.12,10.34,7.03,6.25,5.85,8.78,5.07,7.03,,5.27,14.44,4.68,5.46,2.73,6.63,4.29,4.88,5.46,13.86,25.17,8.2,4.49,7.42,7.03,5.07,6.25,44.88,4.88,9.76,6.25,8.98,5.27,4.49,19.555556,12.972222,28.033333,0.0,15.361111,76.657536
US_GA_13071,2022-02-24,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,4,0,11385,224,7,18037,0,0,0,0,0,0,0,1,0,0,190,325,962,1557,1190,1116,1046,760,483,248,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,27,35,35,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,8,16,-8,1,6.48,8.64,,9.22,7.26,5.5,5.1,4.32,10.4,3.93,7.26,5.1,3.34,11.97,5.89,6.08,3.53,5.1,4.32,4.51,3.53,12.17,26.89,5.89,4.12,7.07,4.51,3.14,10.4,37.69,6.67,5.1,6.67,7.66,6.08,2.75,19.783333,12.466667,28.294444,0.0,15.555556,76.024976
