location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IN_18073,2020-02-05,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,,4.88,5.1,3.99,9.31,9.09,4.44,5.77,,18.63,8.87,5.99,7.98,,4.44,4.88,3.99,8.21,4.66,6.65,29.72,5.54,5.54,,3.77,3.99,35.93,4.21,6.21,7.1,3.55,3.77,-0.617284,-2.790123,0.438272,0.127,-5.919753,67.501807
US_IN_18073,2020-02-06,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,,5.97,9.73,5.53,12.6,4.86,5.53,3.98,4.64,21.44,8.18,,8.62,,3.76,4.2,5.97,,,7.07,34.92,7.29,5.97,3.54,4.64,3.1,38.9,3.1,6.19,3.32,6.85,4.42,-2.840278,-3.534722,-1.5,1.100667,-4.6875,87.139972
US_IN_18073,2020-02-07,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,,6.02,7.13,4.01,8.47,7.13,4.01,6.24,4.91,19.17,7.8,4.91,10.7,5.13,6.02,4.46,4.91,,4.24,5.8,30.54,5.35,5.13,4.91,4.24,7.58,30.99,4.24,8.92,6.24,5.13,4.91,-2.590278,-6.916667,1.055556,0.127,-6.0,77.775033
US_IN_18073,2020-02-08,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,,,7.22,5.41,11.34,5.93,,5.16,,19.85,6.7,6.19,7.99,3.87,3.61,6.19,,4.9,3.87,4.12,20.88,6.45,6.45,3.87,4.9,4.64,34.29,3.61,6.45,4.9,,,-1.604167,-4.916667,1.034722,1.905,-4.194444,82.85625
US_IN_18073,2020-02-09,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,,3.35,6.94,,8.61,3.59,4.54,,5.02,16.03,7.65,3.35,9.09,4.07,6.94,5.26,,5.74,5.02,5.98,24.16,4.78,5.26,4.54,3.35,4.54,34.68,,7.65,4.07,4.54,4.78,-1.583333,-5.222222,1.708333,0.4445,-3.694444,85.586213
US_IN_18073,2020-02-10,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,,6.81,5.49,,8.56,8.56,5.05,5.05,4.83,18.89,6.59,,7.69,3.73,5.49,5.49,4.83,4.61,4.83,7.69,27.01,5.49,6.59,3.51,3.73,5.49,34.04,,6.81,3.95,5.05,5.49,0.5,-1.319444,1.875,3.048,-0.826389,90.859738
US_IN_18073,2020-02-11,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,,4.99,6.35,4.08,11.11,7.71,4.76,9.52,,16.55,9.75,5.89,9.3,4.54,7.71,4.99,3.4,,5.67,7.03,27.44,7.94,7.48,3.85,3.85,3.85,33.56,4.31,7.26,3.85,4.08,3.4,-0.347222,-2.597222,2.666667,0.15875,-3.430556,79.741662
US_IN_18073,2020-02-12,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,,5.22,5.22,5.22,7.95,7.95,5.0,5.45,,17.49,8.63,6.36,7.72,3.41,3.63,6.82,,,,5.91,29.31,5.0,5.68,3.86,3.41,4.54,34.76,3.86,6.59,6.13,4.32,7.27,-1.798611,-4.993056,1.895833,0.5588,-4.25,83.531313
US_IN_18073,2020-02-13,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,,4.98,6.34,4.53,5.89,3.85,4.98,4.53,6.11,14.94,8.15,5.21,8.15,4.08,3.62,6.11,4.08,,6.11,6.11,25.81,6.34,5.89,4.08,3.85,4.75,34.64,3.85,4.98,3.62,4.53,4.75,-2.763889,-10.451389,0.381944,2.201333,-4.020833,91.079938
US_IN_18073,2020-02-14,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,,4.57,6.49,,8.89,4.81,,3.6,,14.18,6.73,3.36,6.73,4.57,,,,,4.33,7.21,19.46,5.05,7.21,,,5.53,32.92,,4.33,4.33,4.33,5.29,-14.333333,-19.222222,-10.580247,0.0635,-19.333333,66.274339
US_IN_18073,2020-02-15,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,4,-2,15,-1,,,7.8,3.64,10.91,4.16,5.98,4.68,5.46,18.97,9.1,,10.4,,4.42,5.46,4.42,6.5,,7.54,23.91,4.42,6.76,,,7.54,30.93,,7.8,8.06,7.28,,-8.895062,-17.537037,1.197531,0.0,-13.358025,70.218251
US_IN_18073,2020-02-16,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,12,7,16,3,,5.42,8.52,4.13,10.59,8.52,4.13,4.39,3.61,14.46,4.65,5.16,6.97,5.42,5.42,5.42,3.87,,5.16,8.78,24.53,,5.68,,5.16,5.42,29.69,,6.2,3.61,,,-1.882716,-9.487654,2.901235,0.0,-4.796296,80.564575
US_IN_18073,2020-02-17,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,2,-6,4,-19,3,4.22,7.5,4.22,9.38,5.39,4.45,6.56,4.45,17.81,10.08,5.16,10.31,4.22,4.45,,4.45,4.45,6.56,6.33,27.66,6.56,7.74,3.28,5.39,5.39,34.22,5.16,6.09,9.38,5.86,6.33,-0.641975,-5.055556,2.981481,0.931333,-3.061728,83.762644
US_IN_18073,2020-02-18,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,2,-4,9,3,-1,4.44,5.78,,9.55,7.55,5.11,5.55,6.22,17.33,8.22,,8.22,3.55,4.22,5.55,3.55,3.11,5.78,8.44,23.99,5.55,6.66,3.55,3.78,8.0,39.09,4.44,6.22,8.0,4.89,3.33,2.339506,-0.462963,4.753086,5.225143,0.382716,87.055971
US_IN_18073,2020-02-19,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,2,-3,4,3,-1,5.72,7.04,,10.77,9.01,7.25,5.93,3.08,12.75,8.57,4.18,11.43,4.4,4.62,5.06,6.59,3.74,6.38,9.67,23.96,4.62,,5.72,4.18,5.28,41.77,6.16,5.72,8.57,7.25,3.52,-2.679012,-6.098765,0.975309,0.084667,-8.117284,66.51841
US_IN_18073,2020-02-20,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,7,-3,1,0,-1,4.43,5.1,4.43,9.76,4.66,5.54,7.76,,12.86,7.98,5.54,9.76,5.1,3.33,,3.55,3.1,4.21,7.1,21.07,7.54,4.21,,4.66,3.99,35.26,5.99,6.21,,5.32,5.54,-5.141975,-7.833333,-2.314815,0.0,-12.537037,56.46377
US_IN_18073,2020-02-21,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-2,-5,0,1,-1,3.2,5.95,,9.15,6.64,4.81,6.41,3.43,13.96,8.01,4.12,7.55,4.12,3.66,4.35,5.03,,3.89,5.72,26.77,7.78,6.18,,3.89,5.26,34.78,8.01,6.64,4.81,,5.72,-6.191358,-11.395062,1.67284,0.0,-13.45679,56.7722
US_IN_18073,2020-02-22,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,7,4,12,9,,,8.39,,6.03,5.51,4.72,6.03,6.29,12.59,5.51,4.72,9.71,,6.56,,,4.98,5.77,11.8,23.08,4.98,7.08,,,3.94,33.31,,3.94,5.77,,7.08,0.530864,-5.598765,8.932099,0.0,-7.314815,55.998626
US_IN_18073,2020-02-23,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,17,9,9,11,,4.35,8.69,,6.39,7.41,6.14,6.39,5.62,14.32,9.46,5.88,6.14,3.83,4.86,5.11,4.35,5.62,5.88,8.18,18.66,6.65,4.86,,5.37,3.83,35.03,5.37,9.46,,5.62,4.35,4.401235,-0.901235,12.691358,0.0,-2.716049,60.294611
US_IN_18073,2020-02-24,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,2,3,-2,3,0,5.72,10.55,4.18,5.5,9.46,4.4,4.84,5.72,13.41,6.82,4.84,5.5,,5.06,6.16,3.08,,,5.94,26.39,6.38,6.82,,3.08,4.62,35.18,7.26,7.04,,5.28,,3.296296,-0.166667,8.148148,0.3556,1.469136,87.958607
US_IN_18073,2020-02-25,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,0,-2,-4,3,0,5.48,7.89,3.29,9.65,3.29,5.92,9.87,,15.79,6.8,3.73,5.48,3.95,4.38,,,3.73,7.02,9.21,29.82,3.95,5.48,,5.48,5.48,42.31,7.89,4.6,5.7,3.95,4.6,2.358025,0.364198,3.709877,2.975429,1.617284,94.893769
US_IN_18073,2020-02-26,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-13,-24,-5,-17,7,6.68,7.13,,8.02,8.47,5.79,7.8,4.23,18.05,11.14,4.68,6.68,3.79,5.79,4.01,,4.23,4.23,8.47,29.19,5.79,6.68,4.46,5.35,4.23,36.77,5.35,5.79,4.46,3.79,4.01,-0.493827,-2.04321,0.555556,2.667,-1.660494,91.856323
US_IN_18073,2020-02-27,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,11,-3,7,-2,0,4.44,4.86,,7.61,5.7,5.28,6.55,3.38,21.76,8.03,3.8,9.51,5.07,3.38,6.34,4.22,,4.22,7.39,32.53,5.92,5.49,,2.96,11.62,35.07,4.65,5.7,6.34,3.8,5.07,-2.932099,-4.864198,-0.95679,0.6096,-8.203704,67.333502
US_IN_18073,2020-02-28,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,2,-3,5,1,-1,4.21,5.99,3.33,8.43,9.09,4.88,5.77,3.33,23.28,7.32,3.99,8.43,5.32,4.21,,,3.1,3.99,8.65,31.27,6.21,4.66,3.1,,5.32,36.15,3.55,6.87,4.66,3.1,4.21,-5.228395,-8.932099,-1.771605,0.0,-10.364198,67.904444
US_IN_18073,2020-02-29,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,16,21,21,2,,,9.1,,9.62,7.02,4.16,5.46,,18.71,9.1,,5.2,4.68,4.94,4.16,4.42,4.94,3.9,5.2,34.05,4.68,5.46,4.68,,3.64,40.54,4.42,6.76,4.16,,,-5.296296,-10.277778,-0.0,0.0,-12.407407,58.262233
US_IN_18073,2020-03-01,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,20,18,24,-2,,4.81,8.36,4.56,8.11,8.11,6.59,4.56,,19.51,8.61,7.6,7.35,5.07,,4.81,,4.56,5.07,5.83,28.38,6.84,5.32,,3.8,,36.23,4.05,6.84,5.83,4.31,,1.790123,-4.925926,11.703704,0.0,-4.179012,64.917542
US_IN_18073,2020-03-02,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,9,9,2,2,-2,4.97,9.3,4.54,7.14,6.27,6.27,3.89,4.54,22.93,9.09,4.54,6.27,4.11,4.76,5.84,4.54,3.03,3.25,4.97,36.77,3.03,5.84,5.41,3.46,6.71,39.37,6.92,4.54,4.76,4.11,4.33,7.907407,3.123457,11.154321,1.481667,4.438272,78.985047
US_IN_18073,2020-03-03,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,13,6,8,4,-2,,7.99,3.33,8.88,7.99,4.66,6.21,7.1,17.09,7.55,4.88,8.88,5.33,6.88,,3.11,4.88,3.33,9.1,31.07,5.11,5.99,5.33,4.88,22.2,35.51,6.21,8.21,,,5.55,4.166667,-0.765432,10.765432,0.0,0.290123,75.984946
US_IN_18073,2020-03-04,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,9,2,11,3,-2,4.87,8.41,,9.3,5.53,4.43,7.53,,17.49,9.3,5.09,9.08,4.65,,4.21,3.1,3.32,4.21,5.53,42.5,5.75,3.98,4.43,6.2,6.2,36.97,3.54,9.52,8.41,5.31,3.32,3.864198,-0.228395,8.67284,0.1524,-1.876543,66.333205
US_IN_18073,2020-03-05,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,14,2,10,1,-1,3.98,7.74,4.87,9.29,8.62,7.96,6.63,3.1,19.24,6.63,4.42,9.51,,5.53,3.1,3.32,3.54,3.54,8.4,39.59,4.42,6.63,5.75,,6.63,35.61,4.2,5.53,,4.64,4.64,3.740741,-2.895062,12.092593,0.0508,-2.802469,62.568986
US_IN_18073,2020-03-06,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,4,-4,16,2,-1,4.38,5.91,,10.51,7.66,4.6,4.16,4.38,26.06,8.32,4.16,7.01,3.94,4.16,3.94,,3.72,4.38,5.91,42.92,4.82,5.47,4.16,3.72,3.5,31.09,,7.01,,3.07,4.6,1.882716,-0.888889,7.925926,0.3175,-2.469136,73.123069
US_IN_18073,2020-03-07,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,17,15,21,5,,4.47,5.26,4.74,8.95,4.47,5.53,5.26,,28.15,7.89,3.95,6.84,6.05,5.26,5.79,,3.68,6.05,7.63,39.99,5.53,5.26,3.68,5.0,4.74,39.73,4.47,6.58,4.74,,4.21,-0.154321,-7.098765,9.58642,0.0,-5.611111,67.049912
US_IN_18073,2020-03-08,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,29,24,29,-1,,,6.7,,7.21,6.96,3.61,8.24,5.15,17.0,3.61,,5.41,8.5,5.67,3.61,4.89,,3.61,6.7,35.3,3.61,4.38,4.89,,4.64,34.27,6.18,8.5,7.47,6.44,7.73,7.537037,1.697531,17.561728,0.0,-4.623457,42.75105
US_IN_18073,2020-03-09,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,7,3,4,0,0,3.24,7.34,,9.28,6.48,5.61,4.75,3.24,29.36,7.55,5.61,7.34,3.67,5.61,6.69,,4.1,4.32,11.01,51.81,8.85,5.83,7.34,4.1,4.53,31.52,5.18,3.67,4.32,,3.02,11.987654,7.623457,16.858025,0.423333,2.382716,52.058679
US_IN_18073,2020-03-10,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,8,2,9,0,0,3.93,8.08,,8.51,6.99,5.68,6.55,3.06,28.16,10.26,4.8,7.86,5.68,4.8,4.37,3.93,,5.46,6.77,52.17,5.46,7.2,4.37,4.37,5.24,36.46,5.46,7.64,5.89,4.15,4.15,6.819444,1.618056,13.041667,11.768667,5.444444,90.989785
US_IN_18073,2020-03-11,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,5,4,5,1,-1,4.68,7.66,4.26,7.45,4.9,4.9,5.96,2.98,41.94,8.09,3.19,7.88,7.24,4.9,7.88,3.41,,5.11,7.45,94.31,8.09,4.47,3.83,,4.9,33.42,,7.24,5.11,4.47,6.81,2.895833,-0.152778,7.034722,0.127,1.513889,90.663582
US_IN_18073,2020-03-12,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,14,17,3,0,-1,6.12,6.96,,9.28,8.23,,4.01,5.27,53.16,12.24,,8.65,5.49,6.12,6.96,,3.17,2.95,6.12,100.0,5.06,5.06,2.95,4.64,4.01,33.12,2.95,8.44,7.17,3.17,3.17,7.092593,2.222222,14.740741,0.0,4.62963,84.608089
US_IN_18073,2020-03-13,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,9,27,16,2,-1,4.04,6.17,,6.17,4.68,3.83,5.1,3.19,47.2,12.33,,7.87,5.1,3.19,11.69,,,,6.38,86.53,,5.74,3.61,4.25,3.61,31.68,3.83,6.17,4.68,2.98,,6.938272,0.660494,12.512346,1.27,0.012346,61.717562
