location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_CA_06043,2020-09-11,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,74,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,-9,-15,-25,,10.01,13.35,,10.57,21.7,9.46,33.38,,18.715278,10.305556,29.361111,0.0,6.3125,47.008872
US_CA_06043,2020-09-12,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,1,0,75,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,-26,-41,-14,,12.61,9.61,9.01,,20.41,,40.83,,19.972222,10.3125,30.416667,0.0,5.756944,42.243864
US_CA_06043,2020-09-13,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,75,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-24,-23,,18.97,13.04,,,17.2,,29.05,,20.631944,10.708333,31.472222,0.0,6.388889,42.796518
US_CA_06043,2020-09-14,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,75,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,-5,-20,-27,,11.12,16.68,8.34,8.9,27.81,,33.37,,20.208333,11.006944,30.9375,0.0,6.590278,43.428236
US_CA_06043,2020-09-15,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,75,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-21,-22,8.52,15.33,,,,20.44,,35.78,10.79,20.597222,11.055556,31.125,0.0,7.826389,44.922081
US_CA_06043,2020-09-16,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,75,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-15,-27,,20.02,,,10.01,13.9,8.89,37.8,,20.465278,11.090278,31.458333,0.0,7.9375,45.82948
US_CA_06043,2020-09-17,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,75,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,-10,-26,-26,8.3,13.84,8.86,,10.52,19.37,,30.44,,20.166667,10.916667,30.881944,0.0,7.555556,46.083728
US_CA_06043,2020-09-18,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,75,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,-22,-42,-30,9.44,9.44,,,10.03,15.35,10.03,37.18,,22.159722,14.888889,29.048611,0.435429,10.048611,46.559889
US_CA_06043,2020-09-19,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,75,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,-48,-66,-20,,10.78,,,,17.51,,38.4,,19.513889,11.854167,28.277778,0.0,9.270833,52.304674
US_CA_06043,2020-09-20,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,75,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-55,-21,,12.27,9.69,,,21.96,9.69,46.49,,19.958333,10.222222,30.888889,0.0,7.270833,44.304822
US_CA_06043,2020-09-21,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,75,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,-22,-47,-33,,8.54,,,,18.21,,43.82,,20.673611,10.069444,32.256944,0.0,5.826389,38.618987
US_CA_06043,2020-09-22,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,75,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-43,-25,9.93,12.14,9.93,,11.03,22.62,,33.1,,22.451389,13.0625,31.930556,0.0,4.791667,32.603226
US_CA_06043,2020-09-23,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,75,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-43,-28,9.72,12.0,,,17.15,17.15,,34.87,,20.881944,9.819444,31.930556,0.0,2.604167,30.085458
US_CA_06043,2020-09-24,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,75,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,-19,-38,-29,8.69,11.59,,,11.01,22.61,9.85,39.41,11.01,21.048611,10.097222,31.763889,0.0,5.958333,39.664964
US_CA_06043,2020-09-25,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,75,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,-13,-19,-25,,10.91,,12.12,9.7,21.21,10.3,29.09,9.7,20.604167,10.520833,30.784722,0.0,6.243056,40.953186
US_CA_06043,2020-09-26,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,75,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,-21,-33,-25,,9.82,11.13,,,18.98,,30.77,,20.645833,10.819444,31.159722,0.0,7.416667,43.178388
US_CA_06043,2020-09-27,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,75,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,19,-21,,17.56,,,,24.21,10.29,44.8,9.08,21.847222,11.805556,31.527778,0.0,8.645833,42.980463
US_CA_06043,2020-09-28,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,75,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,-4,11,-25,,8.7,8.16,9.25,9.25,15.78,,38.08,,22.097222,12.333333,32.131944,0.0,7.479167,39.460948
US_CA_06043,2020-09-29,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,1,0,76,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,11,-23,8.62,11.86,8.62,9.16,,21.02,,34.5,,22.520833,12.402778,34.923611,0.0,6.0,34.808666
US_CA_06043,2020-09-30,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,76,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,20,-27,,,8.11,,9.73,19.47,8.11,31.91,,22.798611,12.722222,34.673611,0.0,7.215278,37.185008
US_CA_06043,2020-10-01,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,76,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,28,-25,,8.97,,,,25.32,,39.03,,22.868056,12.875,33.625,0.0,5.597222,33.716805
US_CA_06043,2020-10-02,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,76,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,7,29,-25,,12.88,11.81,8.59,11.27,15.57,11.81,43.48,8.59,21.75,11.659722,33.194444,0.0,5.520833,37.242752
US_CA_06043,2020-10-03,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,76,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,-11,-8,-11,,12.14,,,,20.42,14.35,28.15,,21.368056,11.555556,32.743056,0.0,5.083333,37.51156
US_CA_06043,2020-10-04,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,76,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,34,-13,,17.95,,,,30.51,,35.89,,21.326389,10.625,33.541667,0.0,4.402778,35.240764
US_CA_06043,2020-10-05,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,76,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,36,-23,,10.16,10.7,,8.02,24.07,9.09,32.63,,20.722222,9.673611,33.291667,0.0,1.604167,30.003934
US_CA_06043,2020-10-06,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,1,0,77,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,39,-25,,13.86,11.19,,,29.32,10.13,33.05,,20.201389,9.270833,31.951389,0.0,3.298611,35.468016
US_CA_06043,2020-10-07,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,77,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,43,-22,,13.17,10.53,10.01,9.48,20.01,8.43,38.45,10.01,19.868056,9.756944,30.590278,0.0,3.291667,35.28137
US_CA_06043,2020-10-08,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,77,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,52,-20,10.18,14.46,,8.03,,24.1,,29.45,8.03,18.271605,11.179012,28.833333,0.0,3.623457,40.53312
US_CA_06043,2020-10-09,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,77,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,12,36,-22,,10.96,9.39,,15.13,27.14,9.39,38.1,,15.265432,7.222222,25.87037,0.0,5.296296,54.285631
US_CA_06043,2020-10-10,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,77,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,-4,2,-10,,10.2,10.2,,,23.24,,34.58,,15.58642,7.851852,24.469136,0.0,6.598765,56.532782
US_CA_06043,2020-10-11,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,77,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,65,-19,8.98,11.22,10.1,12.9,12.9,21.88,,38.15,8.98,17.32716,8.753086,26.098765,0.0,9.209877,60.808791
US_CA_06043,2020-10-12,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,77,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,76,-32,7.72,14.92,,,10.29,25.72,13.38,37.55,8.23,16.45679,7.345679,27.302469,0.0,4.401235,46.064674
US_CA_06043,2020-10-13,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,77,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,63,-15,,9.34,,8.82,,16.59,,41.49,,17.604167,7.013889,30.0,0.0,3.506944,40.050577
US_CA_06043,2020-10-14,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,77,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,64,-19,,10.38,14.82,,9.39,28.66,,42.99,,19.472222,7.888889,30.965278,0.0,4.694444,38.592125
US_CA_06043,2020-10-15,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,77,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,64,-20,,10.58,7.69,9.14,11.06,15.39,,31.25,,19.583333,9.826389,30.756944,0.0,4.597222,37.863631
US_CA_06043,2020-10-16,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,1,0,78,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,13,48,-19,9.3,11.26,8.81,,8.81,19.1,,32.32,7.34,18.729167,9.895833,30.361111,0.0,5.111111,41.395794
US_CA_06043,2020-10-17,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,78,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,-10,6,-10,,13.72,,,9.33,26.33,,32.37,18.1,18.805556,8.208333,32.460317,0.0,3.972222,38.187488
US_CA_06043,2020-10-18,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,78,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,65,-12,8.33,9.89,,16.65,9.37,28.62,,34.35,7.81,19.347222,8.791667,31.416667,0.0,4.1875,37.358855
US_CA_06043,2020-10-19,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,78,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,54,-23,9.12,8.11,8.11,10.13,8.61,14.69,,35.96,,18.881944,8.041667,30.979167,0.0,3.770833,37.555183
US_CA_06043,2020-10-20,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,78,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,57,-18,,,8.39,,,24.17,11.35,37.49,12.33,17.979167,8.194444,29.826389,0.0,3.993056,40.210699
US_CA_06043,2020-10-21,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,78,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,58,-19,,9.18,8.67,8.67,,14.78,,38.23,,17.1875,7.444444,29.194444,0.0,3.756944,41.718249
US_CA_06043,2020-10-22,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,78,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,58,-19,10.06,10.56,17.09,,11.06,19.11,8.04,33.69,,16.381944,6.8125,27.888889,0.0,3.131944,41.947103
US_CA_06043,2020-10-23,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,78,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,2,52,-24,,11.2,,11.2,10.69,20.36,9.67,31.05,7.64,14.743056,5.805556,25.587302,0.0,0.361111,37.821882
US_CA_06043,2020-10-24,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,78,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,1,4,-11,,11.01,8.26,,13.21,25.86,8.8,33.57,13.21,13.923611,4.930556,24.395833,0.0,2.701389,47.320483
US_CA_06043,2020-10-25,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,78,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,57,-14,,,8.68,,,17.91,,33.64,,13.659722,6.743056,21.798611,0.0,5.055556,58.252646
US_CA_06043,2020-10-26,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,78,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,7,34,-21,,9.35,8.31,8.83,8.31,18.7,,33.24,,9.238095,1.833333,18.785714,0.0,-8.531746,28.670052
US_CA_06043,2020-10-27,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,1,0,79,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,43,-17,,9.51,,9.01,8.51,23.02,,40.53,8.01,10.1875,2.375,20.944444,0.0,-5.784722,33.182827
US_CA_06043,2020-10-28,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,1,0,80,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,61,-21,,13.76,7.64,9.68,10.7,28.53,13.76,43.31,15.29,11.256944,2.263889,24.833333,0.0,-3.381944,37.226639
US_CA_06043,2020-10-29,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,1,0,81,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,44,-21,14.2,13.19,15.72,,9.64,22.82,8.12,38.04,,11.951389,1.465278,25.579365,0.0,-4.472222,33.621414
US_CA_06043,2020-10-30,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,81,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,9,35,-23,,10.51,,,9.51,19.02,,35.53,,12.083333,1.659722,25.125,0.0,-3.770833,35.672948
US_CA_06043,2020-10-31,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,81,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,8,-1,-5,,11.75,,17.34,,17.34,9.51,37.48,,12.180556,1.604167,25.52381,0.0,-2.895833,37.585303
US_CA_06043,2020-11-01,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,81,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,83,-19,,17.28,16.23,11.52,8.38,31.93,,38.22,9.95,12.604167,2.784722,25.652778,0.0,-2.173611,38.801463
US_CA_06043,2020-11-02,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,81,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,5,36,-21,8.35,9.34,8.35,10.81,,17.69,,35.88,,13.513889,3.902778,26.034722,0.0,-1.034722,39.422212
US_CA_06043,2020-11-03,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,81,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,34,-20,,9.84,10.78,9.84,6.56,23.9,7.03,39.36,,13.638889,4.041667,25.701389,0.0,0.180556,41.498857
US_CA_06043,2020-11-04,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,81,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,32,-21,,10.65,,9.32,9.32,17.3,,25.29,7.1,13.444444,2.986111,25.701389,0.0,0.381944,41.952562
US_CA_06043,2020-11-05,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,81,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,38,-25,7.08,,7.55,6.61,7.55,21.71,,35.87,8.02,12.958333,3.159722,25.069444,0.0,0.8125,45.078313
US_CA_06043,2020-11-06,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,81,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,6,3,-19,11.28,10.81,9.4,7.05,10.81,25.84,,35.71,7.05,13.319444,6.087302,22.3125,0.036286,1.444444,46.246032
US_CA_06043,2020-11-07,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,8,0,89,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,-1,-12,-12,,9.29,,,7.82,22.97,,32.26,,7.215278,3.215278,14.368056,0.0,0.736111,63.763062
US_CA_06043,2020-11-08,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,-1,0,88,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-12,-19,,,,10.35,9.83,17.6,,45.55,,6.729167,3.069444,11.763889,2.467429,0.423611,64.783393
US_CA_06043,2020-11-09,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,88,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,-4,2,-21,,8.88,11.34,9.37,7.89,15.78,,39.46,,2.590278,-3.520833,11.111111,0.036286,-3.284722,66.389714
US_CA_06043,2020-11-10,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,88,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,12,-15,,9.48,,9.98,13.48,18.47,,36.94,,4.916667,-2.611111,14.493056,0.0,-3.340278,56.36863
US_CA_06043,2020-11-11,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,88,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,38,-41,,11.67,14.45,,11.11,20.56,,36.11,11.67,6.319444,-2.340278,14.319444,0.0,-3.652778,50.601951
US_CA_06043,2020-11-12,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,1,0,89,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,19,-21,,,7.37,,,23.57,,38.3,,6.048611,-2.809524,16.020833,0.0,-2.1875,56.993137
US_CA_06043,2020-11-13,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,89,2,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,7,5,-21,,9.34,,,10.33,24.1,12.79,41.31,10.82,7.673611,0.541667,16.034722,0.0,-0.736111,56.471443
