location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13227,2020-01-29,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,,3.89,9.38,,7.32,9.84,5.26,7.55,5.04,22.89,6.87,10.76,,,10.07,5.95,4.81,8.47,5.95,5.72,4.81,6.18,33.64,3.43,4.58,5.26,4.58,,40.51,4.35,7.55,3.2,3.43,3.66,5.75,0.205556,13.072222,0.03175,0.961111,71.571117
US_GA_13227,2020-01-30,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,,4.83,7.13,,14.03,8.05,5.98,5.52,4.14,26.9,3.68,10.35,3.68,3.91,10.35,4.6,5.75,5.29,5.52,3.45,7.13,6.9,30.12,6.44,9.2,5.06,4.37,3.68,38.4,5.29,10.12,4.14,5.06,3.45,6.738889,-0.055556,14.5,0.0,2.055556,72.092631
US_GA_13227,2020-01-31,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,,4.13,9.13,5.22,12.61,9.57,4.78,3.48,4.13,32.19,3.91,10.66,3.48,5.0,7.83,4.57,6.09,5.65,,,5.87,6.74,31.75,7.18,6.09,5.65,4.57,6.52,34.36,5.44,5.22,4.35,5.22,3.04,5.55,1.344444,12.411111,0.1905,2.35,80.111006
US_GA_13227,2020-02-01,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,,5.75,6.04,5.46,10.92,6.61,4.89,6.61,,31.9,4.02,11.78,4.31,,9.48,5.17,8.91,6.61,4.31,,4.6,9.48,29.89,7.18,7.18,,4.02,4.31,42.54,,8.62,9.2,4.89,6.04,5.845679,2.950617,9.364198,0.834571,3.345679,84.135638
US_GA_13227,2020-02-02,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,,4.22,7.32,6.75,12.38,9.01,6.19,8.44,4.78,24.76,,11.82,,3.94,9.01,,6.19,4.22,4.22,,4.78,8.72,32.64,,9.57,,,4.78,43.62,7.04,8.72,4.5,4.78,,8.966667,1.861111,18.033333,0.1016,0.6,56.546539
US_GA_13227,2020-02-03,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,,4.84,4.61,3.92,12.68,10.61,8.3,6.46,3.92,21.45,,8.53,5.3,5.3,14.07,5.3,6.23,6.46,3.69,3.23,6.23,8.3,29.06,6.69,8.07,5.3,3.92,5.3,44.05,5.07,5.77,9.46,7.15,3.69,11.772222,1.877778,24.033333,0.0,1.733333,50.654362
US_GA_13227,2020-02-04,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,,5.48,7.3,5.93,14.61,10.04,3.42,6.62,,22.59,5.02,8.22,4.34,5.48,8.44,3.19,5.71,8.44,5.02,3.88,4.11,10.27,28.98,5.25,7.99,6.16,5.25,6.16,41.31,6.39,6.62,6.39,6.16,4.11,15.722222,11.911111,20.116667,0.03175,8.705556,63.147621
US_GA_13227,2020-02-05,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,,,8.26,4.35,10.65,6.74,7.39,5.65,,16.74,4.13,11.74,3.69,4.35,8.04,3.48,6.3,7.17,4.57,3.48,,10.0,29.13,4.78,6.52,6.09,4.35,3.91,41.08,4.57,8.04,5.0,5.65,4.35,17.027778,12.8,19.316667,2.921,15.172222,88.991603
US_GA_13227,2020-02-06,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,,3.45,7.83,,14.96,6.21,7.13,,4.83,21.4,3.45,8.97,,,11.51,5.06,6.67,3.68,4.14,4.37,3.68,8.52,28.54,7.13,9.67,5.29,3.68,8.52,38.89,5.98,8.74,5.75,6.21,4.14,16.622222,13.805556,19.488889,36.22675,15.716667,94.482092
US_GA_13227,2020-02-07,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,,6.54,9.67,4.55,9.39,9.1,4.55,5.69,5.69,21.62,,9.96,,,10.53,6.54,5.97,,4.55,4.84,4.84,6.54,28.16,7.96,5.69,,6.54,4.55,37.84,4.27,7.11,7.11,4.55,4.84,5.394444,1.261111,17.511111,42.454286,1.8,77.758001
US_GA_13227,2020-02-08,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,,8.12,8.12,6.62,13.84,10.23,5.42,8.12,,20.46,4.82,9.33,6.62,,6.32,6.02,6.92,4.21,,6.62,,8.12,23.77,5.12,7.52,,,5.12,43.63,6.32,7.22,,,,0.161111,-2.777778,7.233333,0.22225,-1.438889,89.034316
US_GA_13227,2020-02-09,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,,,9.91,6.51,10.47,8.77,7.64,7.36,8.49,22.64,5.94,9.62,,5.94,13.3,,5.94,5.66,7.08,7.92,5.66,8.21,27.45,7.08,9.34,,4.81,9.62,44.15,,9.06,6.51,4.25,5.38,2.777778,-2.311111,10.633333,3.6068,0.933333,87.966333
US_GA_13227,2020-02-10,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,,5.16,10.1,4.08,9.24,7.09,4.95,4.73,,19.13,3.87,9.67,3.87,5.38,10.75,6.88,3.44,5.8,6.66,4.08,5.16,7.95,37.84,7.52,9.24,3.44,4.73,5.38,35.04,7.31,9.46,6.02,6.02,,6.333333,1.344444,11.566667,5.2705,4.566667,88.707718
US_GA_13227,2020-02-11,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,,4.09,11.44,,12.53,7.36,8.17,5.72,5.18,19.34,,10.62,,5.18,13.07,4.09,8.17,7.08,4.63,,5.18,10.9,33.51,7.9,9.26,,4.09,6.81,46.85,7.08,9.26,6.54,6.54,9.26,15.277778,5.95,22.233333,36.22675,13.761111,90.747403
US_GA_13227,2020-02-12,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,,6.37,6.58,3.82,12.32,8.71,7.01,4.25,,15.08,,7.01,,7.22,7.43,4.67,5.73,4.67,5.31,2.97,4.04,5.52,26.12,5.52,5.31,5.1,4.67,5.73,39.71,3.4,8.92,6.58,3.61,5.73,13.261111,9.183333,21.0,3.302,11.683333,90.279672
US_GA_13227,2020-02-13,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,,3.65,4.29,4.07,7.93,7.93,5.79,4.5,3.0,15.65,3.22,5.79,,4.93,7.5,4.72,3.86,5.14,3.86,,,6.86,25.08,6.43,4.07,3.0,,5.57,36.23,5.14,5.57,4.07,3.65,4.72,15.783333,7.294444,20.894444,18.578286,13.327778,85.444936
US_GA_13227,2020-02-14,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,,4.17,6.95,4.63,9.04,6.49,5.33,4.17,,10.66,,5.56,,4.17,7.18,7.88,5.33,5.1,,3.94,4.87,7.42,26.41,6.02,6.49,,,3.24,34.06,4.17,4.87,,,3.71,4.861111,0.294444,10.672222,9.7028,-2.933333,57.245847
US_GA_13227,2020-02-15,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,11,3,1,,4.83,7.85,4.22,10.87,10.26,6.64,6.34,5.43,25.35,5.73,8.15,,4.22,8.75,5.73,5.43,7.85,,4.83,,8.75,25.96,6.34,6.64,,6.04,5.73,50.1,,8.45,5.13,,6.64,3.516667,-3.55,12.527778,0.0,-5.783333,50.790803
US_GA_13227,2020-02-16,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,9,4,-5,,,11.67,4.38,11.67,9.92,8.76,6.71,4.67,22.76,4.09,5.54,,4.96,9.05,,4.96,,6.42,6.42,7.88,6.13,29.18,9.92,9.34,6.71,5.25,,45.82,7.3,7.88,5.54,,5.25,6.483333,0.322222,11.4,0.1905,1.172222,69.186296
US_GA_13227,2020-02-17,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,4,3,-11,0,5.87,10.89,5.59,11.45,9.5,6.98,8.38,4.75,18.71,5.03,9.5,,5.03,13.69,,8.38,5.31,7.26,3.91,,9.5,32.96,8.66,6.42,5.87,4.19,8.94,45.81,4.75,5.03,5.59,5.03,7.26,7.916667,2.983333,14.866667,0.677333,5.255556,83.76172
US_GA_13227,2020-02-18,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,-7,-3,-11,5,5.94,9.62,4.81,13.86,15.28,5.94,7.64,,17.82,4.53,7.92,,9.62,11.88,5.94,4.81,4.24,5.94,5.66,6.79,10.19,29.42,10.47,9.62,7.36,3.96,8.21,46.96,4.53,9.34,5.94,6.79,,12.127778,7.316667,14.75,2.721429,10.938889,92.730164
US_GA_13227,2020-02-19,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,4,4,-11,1,4.84,11.95,5.12,14.23,7.4,5.41,5.12,6.54,14.8,,7.97,5.69,5.69,13.37,4.84,8.25,6.26,,6.54,,11.67,23.05,6.83,11.67,5.98,,5.41,48.38,7.11,7.97,7.4,5.98,4.27,10.966667,8.755556,13.905556,40.712571,9.483333,90.830348
US_GA_13227,2020-02-20,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,-10,1,-16,8,,11.95,7.51,12.51,10.01,4.73,6.39,,15.29,,8.62,4.73,6.67,11.95,,3.89,5.28,6.12,,5.0,11.4,26.13,6.67,5.28,6.12,,8.62,35.86,4.45,9.45,6.39,6.67,5.0,6.211111,2.688889,12.083333,6.640286,3.838889,85.031821
US_GA_13227,2020-02-21,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,-2,-7,-13,4,8.23,7.1,4.54,11.64,9.94,7.95,5.96,,13.63,,6.25,,5.11,8.23,,4.26,,7.1,3.97,7.38,10.5,26.97,5.11,10.5,,6.25,5.39,48.83,,8.52,6.25,,4.54,3.288889,-0.55,8.783333,13.97,-1.755556,69.697323
US_GA_13227,2020-02-22,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,10,2,-1,,4.47,8.04,5.36,9.83,7.15,7.45,4.17,4.17,22.93,4.17,7.45,,5.96,5.96,4.47,,,5.96,5.66,5.96,8.34,22.63,6.25,9.83,,6.55,5.06,41.39,6.55,6.25,5.06,,,3.383333,-3.761111,13.366667,0.0254,-3.922222,58.951116
US_GA_13227,2020-02-23,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,6,4,1,,9.53,9.53,,12.13,11.84,,9.24,4.33,19.06,,9.82,5.49,6.35,8.95,5.2,9.53,4.33,7.22,4.04,4.04,7.22,21.08,5.49,8.95,5.78,5.49,4.33,46.78,9.53,10.68,,5.78,4.91,5.333333,-3.05,13.211111,0.0,-1.561111,61.246988
US_GA_13227,2020-02-24,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,-4,-6,3,0,5.76,6.19,4.27,13.02,10.25,4.48,8.11,6.19,16.01,6.41,10.04,,5.76,12.38,3.84,3.84,4.06,5.76,4.27,3.63,7.9,26.9,8.11,5.98,,,5.76,41.21,4.27,4.48,,5.76,4.27,7.611111,2.733333,11.416667,0.798286,4.688889,81.822905
US_GA_13227,2020-02-25,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,8,6,2,-1,3.97,7.27,,11.9,10.13,5.29,7.71,3.31,25.78,3.97,7.27,,7.71,9.91,6.39,6.83,6.61,3.97,3.08,3.75,9.47,33.27,5.51,6.83,3.97,4.19,5.95,43.18,3.08,9.25,3.75,7.05,3.31,11.288889,7.055556,17.261111,22.315714,8.983333,85.856
US_GA_13227,2020-02-26,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,13,0,1,-2,4.87,6.42,3.32,9.08,6.64,6.86,4.65,3.1,30.34,3.32,7.53,3.1,5.31,7.75,,4.21,3.76,5.09,4.21,4.87,10.85,41.41,10.85,7.31,4.43,5.76,6.64,40.74,3.76,7.09,7.31,3.54,6.42,9.238889,5.044444,16.05,1.524,6.283333,81.827723
US_GA_13227,2020-02-27,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,21,8,1,-1,,3.93,,9.18,7.65,6.12,4.81,,29.07,,9.62,,,10.71,5.25,6.12,6.56,5.46,,6.12,10.05,40.65,8.96,7.21,3.71,7.21,8.52,36.5,3.5,6.34,5.9,6.12,3.28,3.722222,0.083333,11.6,0.635,-4.811111,53.898811
US_GA_13227,2020-02-28,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,7,3,5,-1,4.6,7.83,4.14,12.43,6.91,4.6,6.45,,21.87,4.37,7.83,,3.45,6.45,3.45,5.75,,7.14,5.99,4.6,10.13,36.6,4.6,7.6,3.22,5.29,6.67,35.68,6.45,8.06,5.06,3.68,3.22,3.588889,-1.516667,9.572222,0.0,-3.438889,60.370706
US_GA_13227,2020-02-29,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,13,-1,4,,,4.92,7.53,12.16,6.08,7.24,7.53,5.5,23.74,4.63,6.37,4.92,4.63,8.69,4.63,6.66,,6.08,4.05,,10.42,38.22,6.08,8.11,,,6.37,48.07,,6.08,6.95,4.63,5.5,5.316667,-1.016667,11.683333,0.0635,-3.238889,54.489531
US_GA_13227,2020-03-01,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,17,3,6,,5.82,9.03,4.66,11.06,6.7,6.41,5.53,,21.55,4.66,7.57,,4.08,8.15,8.73,4.37,5.24,4.95,,6.99,7.28,38.44,4.66,8.73,4.66,6.41,7.86,46.59,4.37,6.99,9.32,,4.08,6.155556,-2.716667,18.383333,0.0254,-4.25,47.498338
