location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_autoimmune_disease,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_bruise,search_trends_burn,search_trends_candidiasis,search_trends_chest_pain,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_dizziness,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_hypothyroidism,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_panic_attack,search_trends_paresthesia,search_trends_perspiration,search_trends_psychosis,search_trends_scar,search_trends_sinusitis,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_PA_42033,2020-04-06,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,0,0,7,0,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-37,-14,,-17,-41,15,2.58,4.24,8.89,4.34,13.34,,7.96,8.68,2.58,3.31,1.65,4.96,4.75,1.86,2.89,,1.76,1.55,,16.44,3.62,5.79,3.41,2.27,4.75,1.86,7.86,2.69,,2.48,2.69,3.93,7.24,3.83,5.48,2.79,2.79,3.0,1.86,4.45,6.1,,31.11,6.72,3.2,6.1,2.07,4.65,3.41,1.96,1.86,4.34,31.32,1.76,,2.07,1.65,1.65,1.96,4.03,6.1,1.65,2.69,1.45,3.1,3.41,3.31,6.0,2.27,1.86,2.79,4.45,9.75,1.422222,18.172222,0.108857,-0.294444,49.944204
US_PA_42033,2020-04-07,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,0,0,7,0,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-33,-12,,-3,-40,15,,3.33,9.68,2.22,13.61,2.92,9.47,12.09,4.03,2.62,2.52,6.05,4.13,1.71,3.63,,1.81,2.32,,17.13,2.12,6.75,5.34,1.41,4.84,2.82,6.25,2.92,,3.33,1.71,3.63,8.16,2.72,4.33,3.23,3.33,4.13,1.41,3.83,8.46,1.81,32.65,5.04,2.22,8.26,2.52,4.64,4.74,2.52,2.02,6.05,32.45,2.22,1.81,,2.72,2.12,1.51,3.33,8.97,1.51,2.02,2.52,1.71,5.84,3.33,5.34,3.63,3.12,3.73,3.53,12.338889,4.0,17.572222,0.0,1.311111,47.80653
US_PA_42033,2020-04-08,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,0,0,7,0,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-32,-8,,-5,-41,14,3.39,4.32,6.17,4.01,10.59,2.47,8.53,11.21,3.08,3.08,2.47,6.17,3.39,,2.57,1.44,2.26,2.98,2.26,13.47,1.65,4.83,6.89,2.98,4.93,2.88,8.64,5.55,1.54,2.88,2.57,2.47,8.02,1.54,4.11,3.5,3.39,3.39,,3.5,8.74,1.44,30.43,6.27,3.91,6.68,4.11,4.63,3.19,2.98,2.67,7.09,35.16,,2.78,2.98,1.65,2.06,1.85,,6.37,2.37,3.19,2.88,3.5,5.65,4.93,4.63,2.16,3.19,2.88,4.21,14.322222,8.905556,19.355556,12.1285,8.511111,68.30523
US_PA_42033,2020-04-09,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,0,0,7,0,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-34,-14,,-14,-40,16,2.38,4.57,8.64,3.38,9.53,1.89,6.85,6.75,2.68,3.18,1.69,5.06,4.76,1.99,2.08,,1.89,3.48,,12.41,2.78,3.67,4.57,2.48,5.26,2.18,9.53,4.27,,2.38,2.58,4.47,7.25,2.58,3.57,4.86,1.69,3.48,1.59,3.38,8.34,2.18,31.07,5.66,2.28,6.75,2.88,5.06,4.07,3.77,,8.44,32.26,2.08,1.89,2.08,1.69,,1.59,4.07,8.14,2.08,2.08,1.39,2.88,7.05,5.36,4.67,2.38,3.08,4.27,1.79,8.65,2.738889,15.194444,3.955143,2.161111,63.927289
US_PA_42033,2020-04-10,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,1,0,8,0,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-45,-18,,-21,-48,22,2.15,3.9,7.18,4.61,11.89,2.05,6.15,6.36,3.38,4.31,1.44,4.1,,1.64,2.77,,2.15,2.15,,10.87,3.49,3.79,2.05,1.84,5.74,,10.46,4.1,,2.36,2.15,4.31,6.97,3.08,4.41,4.2,2.05,3.79,,4.1,5.23,,26.45,4.61,3.08,5.84,2.15,4.2,5.33,2.36,2.56,5.74,32.5,,,1.54,1.54,1.84,,3.28,6.25,2.67,,1.64,1.74,5.13,3.49,5.54,2.46,1.95,2.67,3.49,1.294444,-0.822222,4.122222,3.3655,-3.766667,69.346266
US_PA_42033,2020-04-11,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,1,0,9,0,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-39,-5,,-7,-27,11,2.5,4.54,8.16,2.95,9.3,2.38,5.22,6.24,,3.17,1.7,4.65,5.1,1.81,1.81,1.81,2.95,2.61,,12.13,2.72,4.54,2.95,,3.85,2.04,5.9,3.29,1.7,1.7,2.72,4.2,4.65,3.06,4.31,3.63,,4.42,1.59,3.06,6.24,,27.1,2.5,2.72,6.58,2.5,3.63,4.54,5.1,2.83,7.37,35.49,,,,2.27,,,1.93,6.69,1.59,2.5,,2.72,6.46,3.97,3.17,3.17,1.59,2.72,2.15,3.994444,-0.588889,10.544444,0.451556,-4.694444,53.332097
US_PA_42033,2020-04-12,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,0,0,9,0,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-67,-44,,-28,-33,,2.42,5.3,7.84,3.11,10.49,,6.11,5.76,2.31,2.88,2.77,4.15,3.23,1.73,2.31,1.84,2.54,2.65,1.73,11.41,4.03,4.26,3.23,,4.03,3.0,5.88,3.0,,1.84,4.38,4.15,4.84,4.61,3.46,5.76,1.84,4.03,,2.77,5.88,,25.59,3.92,3.34,7.26,1.73,2.65,2.65,2.08,,4.5,32.04,,1.61,,,2.77,1.73,4.73,6.11,,1.73,,2.77,5.76,1.96,4.61,1.73,,2.19,3.0,8.522222,-0.644444,18.127778,0.0,-1.883333,48.058147
US_PA_42033,2020-04-13,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,0,0,9,0,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-39,-20,,-17,-40,17,2.63,5.27,9.47,4.0,9.56,3.22,7.61,6.34,2.83,2.15,2.15,4.59,3.71,,4.68,,,2.34,1.95,9.86,3.71,5.27,3.42,2.83,6.64,2.15,8.69,4.1,2.15,2.83,3.22,3.61,4.59,2.15,3.71,4.68,1.76,3.22,1.95,2.83,6.44,,27.62,4.2,3.51,5.56,1.46,5.56,4.88,2.44,1.76,5.56,33.96,2.05,2.83,,,1.66,1.85,3.42,7.61,2.05,1.76,1.76,2.54,4.88,3.61,3.81,3.61,1.56,4.0,1.66,14.161111,6.372222,18.944444,5.588,10.45,78.388426
US_PA_42033,2020-04-14,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,0,0,9,0,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-29,-10,,-8,-38,16,3.22,4.23,6.65,4.13,9.97,,9.27,6.35,3.63,3.83,2.22,5.84,4.23,2.52,3.22,,1.61,3.93,1.91,10.78,3.22,4.13,3.12,2.92,4.03,2.62,8.36,4.23,,2.62,2.52,4.63,3.83,2.82,5.04,4.73,2.02,3.63,1.51,4.53,6.75,1.91,25.08,4.94,3.22,6.55,3.32,4.53,3.42,2.12,2.62,7.15,35.76,1.51,2.02,,1.41,2.52,,4.13,6.14,,2.32,,2.92,4.53,2.42,4.23,3.02,2.12,2.52,2.92,4.544444,1.972222,7.261111,5.81025,-3.588889,55.798405
US_PA_42033,2020-04-15,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,0,0,9,0,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-17,-1,,-6,-38,15,2.42,4.73,11.88,4.06,8.31,2.22,7.25,5.7,3.09,2.42,2.03,3.96,3.48,1.64,1.93,,,2.12,,10.43,2.32,4.44,2.99,3.19,4.44,2.51,6.86,4.15,,1.55,2.99,5.89,4.64,2.32,4.44,4.64,2.03,4.83,2.8,2.8,8.02,2.42,26.66,5.8,3.28,6.18,2.32,4.25,4.44,2.51,1.35,5.51,31.01,,,,,1.83,1.45,2.8,7.63,2.12,2.61,1.93,4.15,4.93,2.8,5.02,1.45,2.12,2.32,4.54,2.488889,-2.127778,8.227778,0.127,-5.205556,57.023236
US_PA_42033,2020-04-16,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,0,0,9,0,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-27,-14,,-15,-39,17,1.47,3.92,16.55,3.23,9.3,2.06,7.93,4.8,4.31,2.84,1.96,4.8,4.01,2.35,2.55,1.37,,2.55,1.37,11.26,3.62,3.62,3.13,1.86,4.9,2.64,8.32,2.35,2.06,2.45,3.23,4.31,6.85,2.25,4.11,3.72,1.86,4.7,2.84,4.6,6.56,1.86,27.61,5.09,3.33,6.36,3.04,5.19,5.29,2.15,1.57,8.22,33.59,1.76,1.76,1.76,2.06,,1.37,4.41,8.13,2.84,1.67,2.06,3.92,6.27,4.01,4.8,1.67,,2.45,9.2,1.288889,-1.944444,5.961111,0.98425,-5.105556,62.866587
US_PA_42033,2020-04-17,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,0,0,9,0,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-41,-18,,-18,-39,19,1.68,4.04,16.46,4.63,9.17,2.66,5.62,5.82,2.56,3.15,1.97,5.62,4.04,,2.76,,,2.86,,9.46,3.35,3.75,2.56,2.37,5.72,1.58,6.8,4.44,1.68,,2.46,4.54,3.35,3.15,4.83,4.34,2.27,5.13,3.06,3.45,8.48,1.38,25.93,5.13,2.76,4.63,3.15,3.75,5.13,2.86,,7.0,37.36,2.27,2.17,,,2.07,,4.14,4.24,,2.27,1.87,3.94,3.85,3.75,5.13,3.45,2.66,2.76,8.58,0.65,-3.716667,4.644444,0.181429,-4.311111,69.558627
US_PA_42033,2020-04-18,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,0,0,9,0,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-34,-12,,-13,-26,11,1.97,1.86,17.1,4.93,8.66,,6.03,4.17,2.63,2.19,1.53,4.17,3.18,,2.63,,,1.97,,8.22,4.6,3.51,2.3,2.08,5.7,,7.67,3.4,,2.3,2.85,3.62,5.15,2.52,3.4,4.82,1.86,4.82,1.86,3.18,6.25,1.86,25.21,5.26,2.63,5.59,1.64,3.84,3.84,2.74,1.64,7.12,30.8,,,1.97,,1.97,2.08,2.74,6.14,1.86,2.41,,2.08,5.04,4.49,3.73,3.62,3.51,1.64,10.63,3.644444,-1.666667,7.883333,14.12875,-0.416667,74.815112
US_PA_42033,2020-04-19,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,2,0,11,0,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-21,-13,,-31,-19,,3.44,4.43,18.18,4.32,9.75,,8.2,6.32,2.77,1.88,,5.99,5.65,2.55,3.66,,,2.0,,11.08,2.77,4.88,3.21,,4.99,,6.1,4.88,2.33,,2.11,4.32,4.54,,4.88,4.21,1.55,4.32,2.66,3.66,4.32,,24.61,4.88,2.77,5.43,2.33,1.55,4.66,2.99,2.33,4.66,35.91,2.99,2.44,,1.66,2.66,1.77,2.0,7.76,1.66,1.88,2.33,2.77,5.76,2.66,3.77,2.33,2.88,2.33,9.64,5.888889,-0.255556,13.066667,1.2192,-1.611111,59.10277
US_PA_42033,2020-04-20,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,0,0,11,0,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-29,-12,,-9,-38,13,3.31,4.13,12.91,2.27,9.09,2.58,10.85,5.68,3.1,2.58,,6.71,4.03,1.65,1.45,,1.76,2.07,1.76,9.09,2.27,3.51,4.13,3.41,3.1,2.69,8.57,3.2,,1.45,2.79,4.34,5.79,2.48,4.03,3.51,1.55,3.2,1.55,3.92,7.54,,24.27,5.79,3.41,5.99,3.1,4.24,4.13,2.58,2.17,4.54,36.98,1.55,2.17,2.27,1.96,2.38,,3.92,6.71,2.58,1.55,,4.34,4.03,4.75,4.54,2.79,2.58,4.65,5.68,8.85,1.444444,14.772222,0.0254,-1.272222,49.204949
US_PA_42033,2020-04-21,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,0,0,11,0,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-27,-11,,-12,-39,17,2.48,4.07,11.32,3.97,10.52,2.98,10.62,6.75,3.28,3.18,1.39,6.05,4.76,3.08,1.89,1.89,2.38,2.18,,8.73,4.47,4.17,4.67,1.79,5.66,1.89,8.04,3.18,,2.48,2.78,5.36,5.26,2.98,4.07,3.28,2.88,3.38,1.79,3.57,6.75,1.99,26.7,5.26,4.37,6.65,3.28,5.96,3.38,2.48,3.38,5.36,32.66,1.89,1.69,1.49,1.69,1.69,1.39,3.67,7.15,1.79,1.59,,3.18,5.16,4.17,3.87,2.98,2.88,3.28,4.17,6.133333,1.455556,12.422222,0.653143,-3.377778,50.836817
US_PA_42033,2020-04-22,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,0,0,11,0,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-27,-14,,-9,-39,15,3.34,5.26,10.11,3.13,10.21,2.12,7.59,5.87,3.03,3.44,2.23,4.86,5.26,2.73,3.13,1.82,2.02,2.33,,9.2,3.54,3.44,3.34,2.83,4.86,1.92,8.5,4.05,,3.34,3.84,4.45,3.24,4.25,2.33,4.35,,3.94,2.53,3.34,6.67,1.92,24.58,4.96,2.43,7.49,3.34,6.57,4.55,3.44,,7.18,38.84,2.02,2.02,,3.54,1.82,,5.06,8.09,2.33,,1.92,3.94,4.86,3.94,4.35,2.93,2.33,3.64,4.75,2.166667,-2.233333,8.961111,1.298222,-8.283333,46.294197
US_PA_42033,2020-04-23,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,0,0,11,0,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-27,-13,,-12,-39,15,2.42,3.62,9.36,3.83,10.67,3.32,8.96,7.65,2.52,3.73,2.52,4.73,4.43,2.62,2.42,1.91,1.41,2.72,1.91,8.36,3.73,2.82,3.02,,4.83,2.21,8.46,3.02,2.21,3.42,1.81,6.74,4.13,2.31,3.12,3.83,2.21,3.83,2.92,2.42,8.05,1.41,24.26,5.74,2.31,5.74,2.82,5.44,5.03,1.81,2.01,7.15,37.04,1.91,2.31,1.51,,1.71,1.41,4.13,6.34,1.81,1.71,,2.31,6.24,4.33,4.33,2.82,1.41,3.52,5.23,6.577778,-0.566667,15.105556,0.471714,0.238889,64.132048
US_PA_42033,2020-04-24,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,0,0,11,0,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-34,-15,,-3,-37,17,2.84,3.44,9.83,3.24,10.13,,7.7,6.48,2.63,2.63,3.55,5.07,3.55,2.23,3.55,,1.72,2.43,,8.51,3.14,3.34,2.94,,5.57,2.43,8.61,3.65,1.52,3.55,2.73,5.37,4.15,3.44,3.85,6.38,,4.56,2.33,3.04,5.47,1.72,23.71,5.88,2.84,6.58,4.05,3.34,3.85,2.43,,8.61,36.07,1.93,2.63,1.93,2.03,2.33,,5.47,6.38,1.42,2.23,,1.52,5.57,4.36,4.15,2.33,2.03,2.23,3.85,9.2,3.472222,14.338889,2.00025,7.122222,87.149521
US_PA_42033,2020-04-25,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,0,0,11,0,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-28,-11,,6,-22,8,2.98,5.16,9.51,3.44,9.62,1.95,7.45,5.96,2.52,2.06,,4.35,5.61,2.86,3.09,1.72,1.83,2.18,1.72,8.13,2.06,2.63,2.75,,5.61,1.83,5.73,2.63,2.52,,3.09,2.98,2.52,2.86,3.55,4.93,1.95,3.21,3.09,2.86,5.04,,17.53,4.24,2.86,7.56,,4.01,4.81,1.95,,7.79,35.75,1.72,,2.06,1.83,3.21,,4.47,7.45,,3.32,,2.75,5.73,1.95,4.7,3.09,2.29,2.52,4.12,10.711111,4.494444,16.716667,0.762,6.855556,77.503859
US_PA_42033,2020-04-26,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,0,0,11,0,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-22,-16,,-14,-21,,4.61,4.29,11.21,4.29,6.91,1.99,6.91,4.08,2.93,2.41,,5.66,3.25,2.72,2.31,,2.41,1.57,,8.38,3.04,2.93,3.98,3.04,3.98,2.41,7.12,3.14,1.47,,2.83,2.83,4.19,4.19,3.88,3.46,1.57,3.56,2.1,3.88,3.77,1.89,19.69,3.98,3.77,6.29,2.31,3.46,2.2,2.51,,5.76,35.93,,1.47,1.47,1.99,3.14,,3.98,6.91,1.68,2.2,,2.41,4.92,3.35,4.29,3.35,2.1,3.46,4.61,8.240741,3.969136,16.092593,3.773714,5.54321,83.203375
US_PA_42033,2020-04-27,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,0,0,11,0,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-23,-11,,10,-36,13,3.06,4.18,9.89,3.77,9.99,2.65,8.15,4.89,2.04,2.45,1.73,6.32,4.38,2.55,1.73,,1.73,3.57,1.53,6.83,3.36,2.75,1.83,2.14,5.91,1.43,8.36,5.0,1.43,1.94,3.47,5.71,4.38,1.83,6.93,5.71,,3.98,1.83,5.0,6.52,1.94,21.61,5.2,3.77,6.32,4.08,4.59,5.2,1.73,2.04,5.81,35.58,,2.35,2.14,2.75,2.65,,4.69,6.32,2.75,3.36,,3.16,5.4,3.57,5.3,2.45,3.87,3.98,2.75,6.394444,2.961111,12.633333,8.8265,1.266667,69.775398
US_PA_42033,2020-04-28,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,0,0,11,0,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-22,-7,,0,-36,9,3.8,4.1,12.11,3.08,10.16,3.18,6.98,5.85,2.98,3.08,1.74,4.72,5.13,1.64,2.46,,2.05,2.56,1.95,9.34,4.62,3.59,2.98,2.77,5.75,1.85,9.23,4.41,1.64,2.98,2.05,5.64,4.21,4.21,5.44,3.59,,4.51,3.69,4.92,7.49,1.85,21.24,6.67,2.36,6.36,3.18,5.23,3.39,3.49,1.74,6.16,34.07,,2.77,1.95,2.46,4.31,,4.0,6.36,1.44,2.15,1.85,2.77,4.0,4.31,3.69,1.85,2.26,3.39,3.59,8.033333,2.811111,13.388889,0.141111,1.333333,62.861355
US_PA_42033,2020-04-29,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,3,0,14,0,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-15,-1,,0,-37,14,5.07,4.14,10.35,3.93,10.45,1.86,8.28,5.17,3.31,1.45,1.55,5.79,3.73,2.9,2.48,1.55,1.76,1.76,1.76,7.35,3.42,3.31,3.62,2.28,3.52,,9.42,4.24,2.17,1.97,,4.76,4.04,2.59,4.24,3.93,3.1,4.14,1.55,3.21,8.07,2.28,22.14,6.62,3.31,6.11,3.62,4.04,4.66,3.52,2.07,6.52,38.08,1.66,2.38,,2.17,2.07,2.28,3.52,7.66,2.28,2.17,1.76,3.83,5.9,4.24,2.9,1.86,3.1,3.93,3.52,12.222222,5.533333,18.972222,0.09525,6.95,70.283494
US_PA_42033,2020-04-30,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,2,0,16,0,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-19,-6,,0,-38,15,2.79,5.67,9.66,2.69,9.56,2.29,8.86,4.98,2.89,3.98,1.39,4.08,4.08,2.79,2.69,1.69,1.69,2.99,,7.47,3.19,3.29,3.19,1.79,3.48,2.39,7.76,2.79,1.99,3.09,2.29,5.08,3.98,3.98,4.98,4.58,2.59,4.78,2.69,4.98,5.87,1.79,22.8,4.58,3.29,6.67,3.29,4.28,5.08,,1.39,7.37,33.05,1.49,1.99,2.09,1.89,1.39,1.39,4.98,5.87,1.69,,,2.79,5.18,3.88,3.78,2.09,2.69,3.38,3.09,12.766667,8.183333,17.833333,7.5565,10.716667,87.382443
US_PA_42033,2020-05-01,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,0,0,16,0,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-21,-3,,6,-36,14,2.45,3.57,8.16,4.59,8.88,2.25,6.84,5.2,2.86,1.63,,4.49,4.59,1.43,2.75,1.73,1.94,3.77,1.73,6.33,2.55,1.84,4.08,2.86,2.35,2.65,6.43,4.49,,3.16,2.75,5.0,4.18,2.25,5.3,3.47,2.25,4.08,1.73,2.35,6.02,2.14,20.3,5.3,2.86,5.71,2.35,3.16,4.59,,1.73,9.08,32.65,,1.63,,1.94,1.63,,4.29,7.24,2.04,3.27,,1.53,4.69,4.08,4.59,2.55,2.75,3.57,2.14,9.65,6.527778,14.272222,4.445,6.2,79.312145
US_PA_42033,2020-05-02,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,0,0,16,0,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-24,0,,13,-27,5,1.95,4.52,8.06,5.25,12.7,1.83,8.31,6.11,2.56,2.56,2.08,5.38,3.3,2.81,,,1.83,2.69,,6.35,2.81,1.83,2.81,,4.52,2.56,5.38,,,1.95,1.95,3.3,3.18,3.54,3.18,3.91,2.08,4.76,,2.93,5.86,,20.16,6.23,2.08,7.94,2.81,2.69,3.42,2.44,,6.6,32.12,,,,,,,4.52,8.67,,,1.71,2.93,7.08,1.95,5.13,2.81,1.95,,3.3,11.638889,4.45,19.905556,0.056444,4.594444,62.192994
