location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13279,2020-11-09,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,2,0,1601,62,,,0,0,1,0,0,0,0,0,0,0,19,30,117,321,242,231,204,168,129,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,23,26,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,19,15,32,29,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-7,-2,-11,3,5.36,5.09,7.5,9.64,5.36,6.7,6.7,4.29,9.38,5.09,,7.5,27.05,5.89,7.23,,38.57,5.89,3.75,22.838889,20.344444,27.777778,5.164667,19.461111,81.390103
US_GA_13279,2020-11-10,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,5,0,1606,62,,,0,0,0,1,2,1,1,1,0,0,19,30,117,322,244,232,205,169,129,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,23,26,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,19,15,32,29,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-8,-9,-14,6,,4.67,8.04,7.78,5.71,7.52,7.52,4.41,12.19,,,11.16,25.94,5.45,8.3,5.97,35.8,4.15,6.49,22.883333,21.261111,26.216667,1.524,20.933333,88.873195
US_GA_13279,2020-11-11,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,4,0,1610,62,,,0,0,0,0,1,1,0,0,0,0,19,30,117,322,245,233,205,169,129,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,23,26,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,19,15,32,29,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-5,2,-18,6,4.96,4.96,8.62,7.57,,5.48,,5.22,8.62,,3.66,9.66,21.15,4.44,10.45,4.44,33.68,7.57,,24.9,22.594444,29.188889,7.874,23.216667,90.490368
US_GA_13279,2020-11-12,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,4,0,1614,62,,,0,0,0,1,1,1,1,0,0,0,19,30,117,323,246,234,206,169,129,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,23,26,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,19,15,32,29,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-7,4,-10,4,,8.57,11.51,4.82,5.62,5.35,5.62,4.01,7.23,4.01,,11.51,19.01,4.82,5.89,4.82,33.46,4.82,4.82,24.755556,22.433333,28.005556,1.397,22.588889,87.913032
US_GA_13279,2020-11-13,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,6,0,1620,62,,,0,2,1,0,1,-2,2,1,0,0,19,32,118,323,247,232,208,170,129,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,23,26,0,0,0,0,0,-1,0,0,0,0,0,0,1,5,1,18,15,32,29,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-7,2,-11,2,4.02,5.36,6.16,5.62,13.39,,9.1,,10.71,3.75,5.36,6.96,20.62,6.16,7.76,3.75,34.81,10.17,7.76,21.166667,17.572222,26.466667,0.508,18.211111,83.402439
US_GA_13279,2020-11-14,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,4,0,1624,62,,,0,1,0,0,0,0,0,0,1,0,19,33,118,323,247,232,208,170,130,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,23,26,0,0,0,0,0,0,0,0,1,0,0,0,1,5,1,18,15,32,30,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-6,-2,-4,,8.17,9.8,12.66,,6.54,,12.26,6.95,10.62,,,,18.38,,9.4,,41.26,6.95,,16.977778,9.8,25.477778,0.0,11.811111,71.785635
US_GA_13279,2020-11-15,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,2,0,1626,62,,,0,0,1,0,0,0,1,0,0,0,19,33,119,323,247,232,209,170,130,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,23,26,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,18,15,32,30,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-8,,-1,,7.59,,10.78,7.99,,,9.19,,,,,9.98,19.17,,7.19,7.19,38.34,7.99,7.19,18.605556,12.511111,27.716667,0.0,15.555556,82.589691
US_GA_13279,2020-11-16,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,6,0,1632,62,,,0,0,0,0,1,0,3,1,1,0,19,33,119,323,248,232,212,171,131,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,23,26,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,18,15,32,30,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-8,-4,-10,3,4.83,,9.92,6.7,9.12,6.17,5.9,4.02,12.87,4.02,,7.51,21.45,7.24,6.44,3.75,40.23,6.44,,16.927778,9.038889,23.033333,0.0254,6.505556,50.450628
US_GA_13279,2020-11-17,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,10,0,1642,62,,,0,0,1,2,2,0,1,3,0,0,19,33,120,325,250,232,213,174,131,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,23,26,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,18,15,32,30,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-6,2,-15,4,3.85,4.95,12.37,5.77,4.95,5.77,7.7,5.77,11.55,3.85,,11.55,23.09,5.77,5.5,7.7,33.54,5.22,5.5,12.027778,4.288889,22.138889,0.0,1.361111,48.454676
US_GA_13279,2020-11-18,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,11,0,1653,62,,,0,0,1,2,0,4,1,1,0,0,19,33,121,327,250,236,214,175,131,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,23,26,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,18,15,32,30,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-5,8,-11,3,,7.47,10.79,8.58,5.53,3.87,12.17,,9.68,4.7,,9.96,24.07,5.26,9.13,,32.65,6.92,6.92,10.422222,4.311111,18.522222,0.0,-2.216667,41.573431
US_GA_13279,2020-11-19,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,7,0,1660,62,,,0,0,0,0,0,2,1,2,2,0,19,33,121,327,250,238,215,177,133,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,23,26,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,18,15,32,30,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-9,3,-9,4,6.11,8.33,9.72,5.55,5.0,,11.38,5.83,8.05,,7.5,7.77,26.1,6.39,5.55,5.83,28.88,8.05,3.89,9.516667,2.616667,19.716667,0.0,2.6,62.163029
US_GA_13279,2020-11-20,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,7,-1,1667,61,,,0,0,1,1,0,0,2,0,0,0,19,33,122,328,250,238,217,177,133,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,23,26,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,18,15,32,30,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-8,1,-11,2,4.51,6.2,9.02,6.77,,4.23,5.64,4.79,9.87,4.51,,7.33,20.58,4.79,5.92,4.23,29.04,6.49,4.23,16.411111,9.588889,24.388889,0.0,9.327778,63.001998
US_GA_13279,2020-11-21,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,10,2,1677,63,,,0,1,2,0,1,2,-1,0,1,3,19,34,124,328,251,240,216,177,134,88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,4,23,27,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,18,15,32,30,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-8,4,-8,,,6.89,8.19,9.05,,,8.62,,7.33,,,,22.41,,10.77,,31.45,,,16.616667,10.45,24.938889,0.0,11.522222,71.996154
US_GA_13279,2020-11-22,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,5,0,1682,63,,,0,1,0,0,0,0,2,1,0,0,19,35,124,328,251,240,218,178,134,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,23,27,0,0,0,0,1,0,0,0,0,0,0,0,1,5,2,18,15,32,30,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-2,,-8,,,13.11,11.88,,10.24,6.55,9.42,,10.24,8.19,,9.83,24.58,9.42,8.19,,36.05,,,16.820988,10.91358,24.364198,0.0,12.845679,77.642768
US_GA_13279,2020-11-23,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,4,0,1686,63,,,0,0,0,0,1,1,0,2,0,0,19,35,124,328,252,241,218,180,134,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,23,27,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,18,15,32,30,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-4,4,-20,5,6.43,4.83,10.29,7.72,5.15,4.83,9.33,4.83,9.65,,,15.76,23.48,6.11,4.83,7.4,33.46,4.5,5.47,16.154321,11.080247,22.17284,0.0,11.450617,73.757334
US_GA_13279,2020-11-24,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,4,0,1690,63,,,0,0,0,1,0,0,1,1,1,0,19,35,124,329,252,241,219,181,135,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,23,27,0,0,0,0,0,0,0,0,1,0,0,0,1,5,2,18,15,32,31,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,7,13,-26,5,5.21,9.72,8.68,9.37,5.21,5.21,13.19,7.29,9.03,5.21,,7.98,23.61,,7.64,,32.98,5.9,,11.666667,4.574074,21.345679,0.0,5.481481,66.135508
US_GA_13279,2020-11-25,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,6,1,1696,64,,,0,0,0,0,1,1,0,0,0,2,19,35,124,329,253,242,219,181,135,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,23,27,0,0,0,0,0,0,0,1,0,0,0,0,1,5,2,18,15,33,31,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,14,43,-34,4,7.98,9.07,13.42,6.53,5.44,8.7,10.15,8.34,7.25,7.98,,9.07,23.94,5.8,8.34,,35.91,6.17,6.89,16.988889,10.477778,26.194444,0.0,12.116667,73.138397
US_GA_13279,2020-11-26,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,5,0,1701,64,,,0,0,0,0,2,1,0,1,1,0,19,35,124,329,255,243,219,182,136,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,23,27,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,18,15,33,31,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-82,-29,-78,18,,,6.29,8.81,,,6.71,,10.9,,,6.71,20.13,6.71,8.39,,31.45,8.39,,19.777778,13.85,27.188889,0.0,15.905556,78.441521
US_GA_13279,2020-11-27,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,0,0,1701,64,,,0,0,0,0,0,0,0,0,0,0,19,35,124,329,255,243,219,182,136,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,23,27,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,18,15,33,31,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-12,-7,-52,13,5.26,7.14,10.9,6.01,5.64,,10.15,,7.89,,7.89,9.39,20.67,,7.51,,34.2,7.14,,19.466667,15.333333,25.7,0.0,15.583333,78.545926
US_GA_13279,2020-11-28,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,6,1,1707,65,,,0,0,0,2,0,1,2,2,0,0,19,35,124,331,255,244,221,184,136,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,23,27,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,18,15,33,31,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-14,-10,-15,,7.58,,8.34,7.96,,7.21,12.13,,11.38,,6.07,9.1,22.75,,8.72,,36.78,5.69,7.96,15.488889,13.827778,18.177778,13.335,13.972222,90.748635
US_GA_13279,2020-11-29,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,2,2,1709,67,,,0,0,0,0,0,1,0,0,1,0,19,35,124,331,255,245,221,184,137,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,23,27,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,18,15,33,31,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-9,,-5,,7.65,6.88,11.09,7.65,6.5,5.74,9.18,,,,,6.88,17.59,7.65,6.5,,40.54,5.35,,14.583333,12.805556,16.972222,6.096,13.005556,90.343948
US_GA_13279,2020-11-30,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,8,0,1717,67,,,0,0,0,0,2,2,0,1,1,0,19,35,124,331,257,247,221,185,138,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,23,27,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,18,15,33,31,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-4,-5,-13,5,5.3,6.37,12.99,6.1,4.24,,7.43,5.04,9.28,4.24,,11.14,23.07,7.43,5.04,7.16,33.95,5.3,6.63,15.688889,9.394444,20.566667,9.271,11.988889,78.86902
US_GA_13279,2020-12-01,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,8,1,1725,68,,,0,0,0,0,0,0,3,0,1,1,19,35,124,331,257,247,224,185,139,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,23,27,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,18,15,33,31,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,6,3,-14,4,,5.71,8.43,6.26,4.9,,5.71,,7.89,4.08,4.9,5.99,20.13,7.07,6.53,7.07,32.37,4.9,4.9,5.7,1.583333,9.383333,2.413,-2.894444,54.210182
US_GA_13279,2020-12-02,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,5,0,1730,68,,,0,0,0,2,0,1,1,0,0,0,19,35,124,333,257,248,225,185,139,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,23,27,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,18,15,33,31,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-7,4,-12,4,3.71,5.04,9.01,6.63,7.16,,8.48,5.57,7.69,,,8.75,22.0,4.77,4.77,4.51,29.95,4.24,5.04,3.811111,-2.272222,13.688889,0.0,-3.155556,60.556224
US_GA_13279,2020-12-03,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,17,1,1747,69,,,0,0,0,1,2,4,2,2,0,1,19,35,124,334,259,252,227,187,139,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,4,23,27,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,18,15,33,31,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,0,12,-9,2,5.51,5.51,11.84,6.06,7.98,4.68,7.16,7.16,6.61,4.13,3.85,6.88,21.47,6.88,5.51,6.33,34.96,4.13,6.33,5.238889,-2.122222,16.761111,0.0,1.388889,76.249476
US_GA_13279,2020-12-04,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,7,0,1754,69,,,0,0,2,2,1,1,2,0,0,2,19,35,126,336,260,253,229,187,139,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,23,27,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,18,15,33,31,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,0,4,-7,2,7.63,5.09,9.9,7.92,,3.96,8.48,5.09,9.05,6.5,,,22.05,5.94,5.09,,31.1,,4.81,12.494444,5.727778,22.638889,0.635,9.183333,80.333213
US_GA_13279,2020-12-05,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,7,1,1761,70,,,0,0,0,0,1,0,0,0,0,0,19,35,126,336,261,253,229,187,139,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,23,27,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,18,15,33,31,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,2,14,-6,,,7.03,7.85,6.2,,,8.27,,7.03,,,7.85,16.53,,9.5,,33.89,,7.85,11.505556,4.261111,19.677778,2.2225,5.627778,67.267237
US_GA_13279,2020-12-06,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,4,0,1765,70,,,0,1,0,0,1,1,0,0,1,0,19,36,126,336,262,254,229,187,140,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,23,27,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,18,15,33,31,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,2,,-1,,,11.9,5.95,,,,10.71,,7.54,5.95,,8.73,24.2,,11.9,,39.28,9.52,6.75,8.888889,2.977778,18.094444,0.0,4.177778,72.44046
US_GA_13279,2020-12-07,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,13,0,1778,70,,,0,0,0,2,0,4,3,0,0,1,19,36,126,338,262,258,232,187,140,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,23,27,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,18,15,33,31,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-3,-3,-8,3,4.92,5.74,10.12,10.94,5.47,3.83,12.86,4.92,6.84,,,11.49,22.7,4.38,6.29,4.38,33.37,4.38,5.2,11.438889,7.416667,15.438889,0.381,7.6,77.437604
US_GA_13279,2020-12-08,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,8,0,1786,70,,,0,1,0,2,0,1,2,0,0,2,19,37,126,340,262,259,234,187,140,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,23,27,0,0,0,0,0,0,0,0,0,2,0,0,1,5,2,18,15,33,31,22,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-2,1,-10,5,4.07,5.42,9.76,6.24,5.97,5.15,8.14,4.88,10.58,4.07,5.7,10.04,25.77,3.8,6.51,5.7,37.97,7.32,5.97,5.372222,-0.638889,12.627778,0.0,-1.1,63.136828
