location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13291,2020-02-04,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,,,,,,,8.14,12.04,5.31,5.31,8.85,23.01,10.27,15.22,9.21,,12.39,34.34,7.08,5.67,6.73,46.38,11.33,7.79,14.483333,9.788889,18.683333,0.127,7.488889,63.407732
US_GA_13291,2020-02-05,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,,,,,,,6.38,12.04,11.69,7.44,6.02,26.21,11.69,13.81,5.31,6.38,14.52,35.06,6.73,,,43.92,7.44,6.38,15.644444,12.877778,18.077778,5.9436,14.35,92.104502
US_GA_13291,2020-02-06,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,,,,,,6.75,5.68,12.78,8.52,11.01,12.43,19.53,7.81,7.81,,6.04,8.17,25.92,8.17,7.46,5.68,43.67,6.04,5.33,16.138889,14.277778,18.472222,46.6852,15.411111,95.503086
US_GA_13291,2020-02-07,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,,,,,,,8.88,12.95,5.92,8.51,7.4,26.63,10.36,14.43,7.77,5.55,14.06,28.48,7.03,,,41.8,8.14,5.55,5.866667,0.933333,15.144444,55.7784,2.527778,79.309106
US_GA_13291,2020-02-08,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,,,,,,,6.38,7.65,,7.23,10.2,24.23,13.18,8.93,,,8.08,25.93,8.08,11.48,5.95,41.66,9.35,7.65,-0.716667,-3.366667,3.783333,0.2032,-2.577778,87.308765
US_GA_13291,2020-02-09,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,,,,,,,9.11,15.73,9.52,8.28,9.11,20.7,10.76,8.69,,8.28,10.35,25.66,,8.28,,47.19,9.52,6.62,0.7,-2.533333,7.494444,3.175,-0.538889,91.67623
US_GA_13291,2020-02-10,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,,,,,,,,11.54,10.14,10.85,8.75,23.44,11.19,13.64,5.6,5.25,13.29,35.68,6.3,7.0,10.14,46.88,8.4,8.75,4.766667,0.655556,9.538889,0.2032,3.461111,91.549431
US_GA_13291,2020-02-11,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,,,,,,6.54,10.9,12.35,9.45,6.18,9.81,19.25,10.9,11.62,6.18,,16.71,31.97,14.89,,6.54,62.85,9.45,6.9,14.516667,7.866667,21.944444,50.292,13.0,90.706611
US_GA_13291,2020-02-12,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,,,,,,5.9,9.22,11.06,13.28,11.8,9.22,24.71,12.17,11.06,8.48,,12.91,39.83,10.69,7.38,9.22,53.1,10.32,7.01,13.122222,9.527778,18.855556,3.0988,11.8,91.769232
US_GA_13291,2020-02-13,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,,,,,,,7.73,12.88,8.1,7.36,5.89,19.51,11.78,15.82,5.52,,13.62,41.59,,8.1,7.36,50.05,9.2,5.52,15.388889,7.611111,19.605556,16.1036,13.033333,85.92933
US_GA_13291,2020-02-14,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,,,,,,,6.16,14.24,6.93,6.16,,18.09,6.93,11.16,,,10.39,26.55,,,,41.56,6.16,5.77,5.272222,-0.016667,11.616667,8.4582,-2.961111,55.899807
US_GA_13291,2020-02-15,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,15,6,,2,,,9.36,9.77,8.96,7.33,8.55,18.73,15.47,9.36,5.7,,5.7,32.16,8.96,11.81,5.7,48.45,9.77,13.84,2.944444,-3.233333,11.377778,0.0,-5.844444,52.767607
US_GA_13291,2020-02-16,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,8,22,6,3,,6.11,12.62,13.03,10.59,,,15.07,9.37,15.07,11.81,,10.99,21.99,8.14,7.33,7.74,40.32,9.77,,4.933333,0.544444,10.222222,0.145143,0.177778,71.816441
US_GA_13291,2020-02-17,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,3,1,,-12,,8.55,8.55,13.61,9.72,11.28,10.89,24.1,11.66,14.38,10.5,,8.94,29.55,10.89,7.0,12.44,49.76,10.89,7.0,7.161111,1.027778,15.955556,0.649111,3.444444,77.937887
US_GA_13291,2020-02-18,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,-4,2,,5,,6.87,10.48,13.02,9.4,11.57,10.48,11.93,8.68,11.93,8.31,,11.57,38.68,11.21,10.12,7.95,53.15,9.04,9.76,11.333333,8.122222,14.011111,5.7912,9.561111,89.130533
US_GA_13291,2020-02-19,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,3,15,,3,,,6.49,16.23,8.29,9.38,7.57,14.42,9.38,11.9,7.93,5.05,15.14,43.27,6.13,7.57,5.41,46.15,7.93,6.13,11.022222,9.016667,12.916667,30.3276,9.677778,91.612062
US_GA_13291,2020-02-20,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,-26,-7,,-19,,5.43,7.24,10.5,9.41,5.79,7.24,11.95,9.05,17.02,,,10.14,27.88,7.24,14.12,9.05,51.41,6.52,6.52,5.833333,1.972222,10.227778,3.6576,2.994444,82.257427
US_GA_13291,2020-02-21,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,2,5,,-12,,5.8,10.82,6.57,5.41,8.51,,16.24,8.12,10.44,,,9.66,26.68,7.73,9.66,9.66,45.23,6.57,6.19,3.111111,-0.477778,8.411111,6.6548,-2.2,68.532643
US_GA_13291,2020-02-22,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,12,1,,4,,6.79,10.18,20.79,11.88,6.79,9.33,16.97,8.06,12.3,6.79,6.79,9.33,28.84,7.63,7.63,8.48,41.99,8.06,8.48,2.955556,-4.322222,13.605556,0.0254,-4.127778,59.862319
US_GA_13291,2020-02-23,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,6,11,-10,0,,6.75,8.86,16.03,10.13,,6.33,21.1,10.97,10.97,,9.28,8.02,29.11,,7.17,,41.77,9.71,,5.072222,-1.95,13.477778,0.0,-2.283333,59.250058
US_GA_13291,2020-02-24,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,1,6,,0,,6.3,5.25,15.76,,5.95,10.86,17.86,,14.71,,5.25,11.55,32.56,12.61,11.9,5.95,52.87,8.4,9.8,7.127778,4.266667,10.7,0.508,3.594444,78.481029
US_GA_13291,2020-02-25,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,6,10,,3,,6.27,7.84,12.15,11.76,7.84,6.27,27.84,12.94,16.47,7.06,6.67,14.9,59.99,8.63,5.88,8.63,48.62,7.84,9.8,10.611111,7.066667,17.138889,27.5336,8.572222,87.36202
US_GA_13291,2020-02-26,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,10,14,,5,,7.76,6.59,10.86,11.25,6.21,,26.77,8.15,13.19,,5.82,13.58,67.11,,6.98,9.31,49.65,9.7,8.15,9.227778,4.905556,14.533333,1.5748,6.455556,82.958787
US_GA_13291,2020-02-27,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,10,8,,-11,,6.43,8.22,14.29,7.5,7.5,6.79,30.01,12.15,15.01,7.86,,13.93,51.45,10.72,,5.0,51.45,6.79,8.22,3.3,-0.572222,9.188889,0.804333,-4.855556,55.506571
US_GA_13291,2020-02-28,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,-5,14,,-8,,,8.04,14.62,9.87,8.77,5.12,28.88,12.06,10.97,5.48,5.12,13.89,47.53,12.79,8.04,5.48,50.45,9.14,8.77,2.744444,-1.838889,7.844444,0.0,-3.944444,62.431725
US_GA_13291,2020-02-29,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,8,7,,-6,,,8.94,13.61,9.72,10.5,8.94,22.94,6.22,11.67,,7.0,8.94,41.22,7.0,7.39,7.39,51.33,10.11,9.72,4.316667,-0.15,10.122222,0.3048,-3.755556,56.351403
US_GA_13291,2020-03-01,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,13,30,14,1,,6.09,12.18,17.05,,,,24.35,10.55,7.71,6.5,6.5,10.96,36.94,9.74,12.99,8.93,44.24,7.31,5.68,5.022222,-3.961111,17.438889,0.0254,-5.638889,46.700344
US_GA_13291,2020-03-02,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,6,5,,4,,4.89,7.33,12.92,10.82,10.12,8.03,33.17,11.87,16.41,6.98,8.73,12.22,62.49,6.63,10.47,8.03,57.26,10.82,5.59,8.855556,3.644444,13.544444,4.1148,3.116667,67.82672
US_GA_13291,2020-03-03,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,6,11,,5,,,7.45,13.83,8.87,9.58,8.51,36.89,11.7,14.19,,6.74,11.7,57.1,12.06,10.29,8.16,51.43,10.99,7.45,12.755556,8.277778,20.433333,19.2532,11.138889,90.072402
US_GA_13291,2020-03-04,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,7,10,,8,,7.63,8.0,11.99,11.63,9.09,8.0,31.25,9.45,13.08,10.9,6.18,10.9,63.96,11.27,5.45,,55.24,7.63,6.91,12.644444,9.388889,17.844444,5.926667,9.327778,80.977372
US_GA_13291,2020-03-05,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,6,8,,3,,7.53,6.45,17.2,10.39,12.54,9.32,25.44,5.38,13.26,6.09,8.96,13.26,48.38,8.96,6.45,10.39,54.83,7.88,11.11,9.7,8.055556,12.688889,20.1168,8.344444,91.482409
US_GA_13291,2020-03-06,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,5,8,,4,,,6.49,11.9,8.66,9.74,6.85,27.77,12.98,10.1,,,9.38,47.61,11.54,7.57,5.05,49.41,5.41,7.21,7.705556,4.255556,11.027778,4.9276,2.05,67.519697
US_GA_13291,2020-03-07,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,16,15,,11,,7.74,8.96,12.62,7.33,8.14,6.52,32.99,13.85,11.81,,9.37,10.99,54.57,7.33,7.33,,44.8,9.37,6.92,5.555556,-0.577778,14.683333,0.0,-4.911111,46.945673
US_GA_13291,2020-03-08,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,8,26,,7,,7.08,9.58,22.49,11.66,,,28.32,9.99,9.58,,7.91,12.49,51.22,9.58,7.91,,50.81,12.49,7.5,6.711111,-1.533333,16.705556,0.0,-2.555556,51.890209
US_GA_13291,2020-03-09,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,9,21,,3,,6.33,11.18,17.14,5.96,9.69,7.45,38.38,16.77,14.16,,6.33,13.04,65.2,10.43,10.43,5.96,56.26,7.08,9.69,9.388889,0.711111,19.077778,0.0,1.494444,58.290446
US_GA_13291,2020-03-10,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,4,14,,1,,5.55,8.68,16.31,10.06,12.84,7.64,38.18,10.06,10.76,10.41,6.94,11.11,61.09,5.55,9.02,11.11,56.23,8.33,5.55,14.122222,11.438889,17.177778,0.508,9.611111,74.444797
US_GA_13291,2020-03-11,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,9,20,,6,,5.13,10.26,15.04,5.81,10.6,,43.08,17.1,17.1,9.23,7.52,14.7,77.96,11.28,8.21,7.86,48.89,9.23,10.94,15.527778,11.166667,21.183333,3.302,11.9,79.156533
US_GA_13291,2020-03-12,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,9,28,,2,,,6.67,15.02,10.35,7.68,9.68,52.06,17.02,17.35,5.34,11.35,6.01,93.11,9.68,8.34,9.01,48.73,4.67,5.01,15.205556,10.833333,20.983333,2.794,12.916667,86.505979
US_GA_13291,2020-03-13,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,11,43,,2,,6.53,5.22,15.02,8.16,6.2,5.88,43.74,13.71,10.45,5.88,10.45,6.85,94.98,7.51,6.85,,39.17,5.55,5.88,18.355556,15.994444,21.438889,3.8735,14.961111,80.750952
