location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48273,2021-12-13,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,0,0,4392,133,28,17638,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-1,-1,-31,2,-23,3,6.59,8.79,,13.62,8.57,3.96,5.27,4.62,12.97,3.08,6.15,,6.15,7.47,7.03,,5.49,4.39,3.74,6.59,,8.13,29.01,5.93,,8.35,,4.18,4.18,33.4,4.83,5.49,5.71,6.37,5.93,17.355556,14.488889,21.505556,0.0,13.333333,76.273699
US_TX_48273,2021-12-14,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,1,0,4393,133,14,17652,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,3,2,-30,-4,-29,5,4.42,5.97,,11.93,6.85,4.86,4.42,4.42,13.48,,8.62,,4.42,10.16,4.2,4.64,3.31,5.97,4.64,,4.2,6.41,21.21,3.98,,5.75,,,6.63,34.47,3.54,7.51,6.63,5.52,4.64,21.422222,18.033333,27.072222,0.9144,19.62037,88.486445
US_TX_48273,2021-12-15,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,1,0,4394,133,0,17652,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,11,12,,1,-28,4,3.65,7.07,,9.35,12.08,3.19,5.47,,12.54,,7.07,,5.93,9.57,4.33,3.42,4.33,6.15,,,,7.07,21.88,5.93,,6.15,,3.65,4.56,31.22,,5.47,5.01,3.42,6.61,23.277778,20.261111,27.122222,0.7366,21.324074,86.727151
US_TX_48273,2021-12-16,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,2,0,4396,133,-17652,0,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-4,8,,7,-27,5,5.96,3.34,,14.31,6.68,,4.77,5.96,11.69,5.25,7.16,4.05,7.39,6.92,4.53,5.25,,,5.72,4.29,,5.72,18.84,5.25,,8.59,4.29,4.29,,36.97,4.05,6.44,7.39,4.53,4.77,23.722222,21.45,27.316667,0.0,21.407407,84.062555
US_TX_48273,2021-12-17,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,0,0,4396,133,17694,17694,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-9,4,-46,-1,-25,5,,6.54,5.03,10.06,4.78,,6.04,3.77,7.29,,3.77,,3.52,,5.03,3.77,3.77,3.52,,4.53,,10.81,20.37,,,7.54,,5.28,,38.47,,6.29,7.04,,3.52,23.25,21.083333,26.594444,0.0,21.194444,86.890458
US_TX_48273,2021-12-18,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,2,0,4398,133,0,17694,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-3,13,-57,26,-21,,5.94,3.96,8.49,10.75,6.22,5.37,6.22,4.24,14.43,4.24,6.51,4.53,,6.51,5.09,,4.81,7.07,,,3.96,5.09,22.06,7.07,,6.22,,,,33.38,,9.05,7.92,,3.96,22.85,17.344444,27.872222,0.0,20.601852,86.790082
US_TX_48273,2021-12-19,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,0,0,4398,133,19,17713,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-3,4,-74,26,-26,,6.58,5.44,4.58,10.02,7.73,,5.44,4.87,15.74,4.58,8.59,,6.3,8.87,7.16,,,,5.15,,,6.01,18.61,4.58,,4.58,5.15,,,32.34,,4.87,6.01,4.87,4.58,11.598765,8.432099,16.283951,0.084667,6.898148,74.433057
US_TX_48273,2021-12-20,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,0,0,4398,133,7,17720,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-3,3,-33,3,-43,6,5.36,4.56,,9.39,4.56,4.29,6.44,,15.82,,8.85,,4.83,8.31,5.36,4.56,9.12,,6.17,4.83,,6.97,18.51,6.44,,4.02,3.75,,,28.43,4.02,5.9,5.36,4.02,5.63,11.302469,8.45679,16.796296,1.669143,7.444444,77.719631
US_TX_48273,2021-12-21,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,1,0,4399,133,10,17730,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,11,13,-28,4,-47,9,7.4,8.46,,11.63,8.19,4.49,5.02,,15.59,,10.3,,4.76,10.04,3.96,4.23,5.81,7.66,3.96,4.23,,7.93,21.93,10.04,5.81,7.13,,,7.13,37.52,,6.61,7.66,5.81,,12.688889,7.705556,19.316667,0.0508,7.898148,76.247351
US_TX_48273,2021-12-22,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,5,0,4404,133,33,17763,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,11,26,,26,-48,8,5.1,9.65,,12.87,6.71,5.1,9.65,,24.94,,13.95,,5.1,8.05,5.36,3.75,3.75,3.75,5.1,5.63,,7.24,25.48,5.36,4.83,6.17,,4.29,4.02,40.5,,5.36,6.44,5.63,4.02,15.566667,9.416667,23.927778,0.0,10.75,77.340814
US_TX_48273,2021-12-23,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,3,0,4407,133,12,17775,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,13,47,,21,-52,10,6.39,10.56,,13.9,6.67,5.28,5.28,,18.9,,8.62,,6.39,8.89,,,5.56,4.45,6.12,4.17,,7.5,23.63,4.72,,7.23,,,,37.8,,5.28,8.06,5.84,4.72,19.238889,13.766667,25.05,0.0,14.972222,79.507634
US_TX_48273,2021-12-24,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,0,0,4407,133,0,17775,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-23,1,-34,-15,-66,15,,8.53,,13.91,6.64,6.0,,,17.07,,8.22,,,5.69,,,4.74,,6.0,6.0,,,26.86,6.32,,7.9,,,4.42,31.29,,4.42,6.64,4.74,5.69,20.922222,16.616667,26.261111,0.0,16.777778,77.734878
US_TX_48273,2021-12-25,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,0,0,4407,133,0,17775,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-72,-48,-31,13,-66,,,7.67,7.35,11.18,7.67,,6.39,6.39,19.49,,8.63,,5.11,5.43,,,5.43,,,5.43,,6.71,15.34,,,12.78,,6.07,,31.31,,,5.11,4.79,,22.116667,17.783333,27.711111,0.0,18.194444,77.389559
US_TX_48273,2021-12-26,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,0,0,4407,133,0,17775,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,0,-2,-34,14,-33,,4.02,,,12.06,6.6,4.59,4.31,4.88,17.23,,11.2,4.88,9.19,7.75,,5.74,6.89,8.33,4.88,,4.59,9.76,26.42,7.18,,10.34,,,,43.36,6.03,5.46,6.32,4.88,,22.494444,18.766667,27.527778,0.0,19.111111,79.998135
US_TX_48273,2021-12-27,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,14,0,4421,133,20,17795,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-5,1,,9,-50,11,4.45,9.16,6.81,9.43,6.29,6.02,5.24,,21.21,3.67,12.05,6.02,,8.12,4.71,7.07,9.69,5.5,7.07,5.5,4.97,5.76,29.07,7.33,4.71,9.43,,5.76,3.67,35.88,5.24,8.64,6.81,4.45,6.02,22.838889,19.855556,27.277778,0.0,19.407407,80.54856
US_TX_48273,2021-12-28,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,9,0,4430,133,19,17814,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,0,-1,,1,-51,12,6.2,11.88,,16.53,6.97,3.88,3.88,3.88,20.41,4.65,13.95,3.62,4.65,9.04,6.2,4.65,10.59,3.88,5.68,7.23,,10.07,30.74,4.91,6.72,5.17,,4.91,5.17,43.66,6.72,9.3,5.42,5.17,6.97,23.522222,21.077778,27.838889,0.0,19.981481,79.387427
US_TX_48273,2021-12-29,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,13,0,4443,133,32,17846,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-3,8,,4,-51,12,5.22,11.74,4.96,18.0,10.44,5.48,,,30.27,4.96,13.04,7.04,,13.04,5.22,4.17,7.04,4.43,5.48,4.7,,8.61,24.52,7.3,,7.83,5.74,5.74,4.7,42.53,4.43,6.78,9.13,4.7,6.78,23.05,20.155556,27.083333,0.0,20.212963,83.959094
US_TX_48273,2021-12-30,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,3,0,4446,133,20,17866,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-3,12,,17,-53,13,,9.9,4.69,21.64,7.04,5.74,,,24.24,,16.94,,5.74,6.52,5.47,4.95,7.04,4.17,5.21,7.82,5.74,9.38,28.67,,,9.9,,7.04,6.26,41.45,4.95,9.38,8.6,,6.52,21.522222,18.377778,27.244444,0.0,18.916667,86.280622
US_TX_48273,2021-12-31,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,0,0,4446,133,0,17866,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-22,-4,0,-26,-61,14,5.31,5.31,5.03,13.13,8.66,5.31,4.19,,26.26,3.91,14.53,,,10.34,5.03,,5.59,,,5.31,,6.15,25.7,,,8.1,,4.75,4.47,27.38,,6.71,6.15,4.47,,23.772222,20.3,28.411111,0.0,20.944444,82.585791
US_TX_48273,2022-01-01,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,0,0,4446,133,0,17866,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-36,-25,-13,-21,-48,,4.76,4.2,,12.61,8.41,5.33,4.49,,26.35,5.33,14.29,4.76,,7.29,4.2,4.76,5.89,,,3.92,4.76,8.41,24.39,4.49,,10.93,,,5.33,37.28,,6.17,3.92,,4.2,25.661111,22.511111,32.277778,0.0,19.888889,69.163063
US_TX_48273,2022-01-02,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,0,0,4446,133,0,17866,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-14,-2,-73,-10,-29,,3.57,6.38,4.85,10.72,7.66,3.57,,6.63,26.03,,12.76,4.59,,10.97,6.38,5.61,6.63,4.59,5.61,,,4.59,22.45,4.59,,6.89,,,6.12,33.68,,6.38,6.38,5.87,4.85,14.811111,5.666667,25.316667,0.0,4.435185,53.296461
US_TX_48273,2022-01-03,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,87,0,4533,133,0,17866,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-5,2,-34,4,-47,13,4.8,6.72,,16.33,6.0,6.0,,4.08,24.5,4.08,16.57,,3.6,8.65,3.36,5.52,5.28,4.56,3.6,7.93,,9.85,33.39,6.49,,9.61,4.32,7.45,3.84,31.95,5.04,8.65,,,4.08,6.588889,0.438889,13.022222,0.0,-6.388889,41.54463
US_TX_48273,2022-01-04,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,28,0,4561,133,48,17914,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-9,-5,-27,-6,-43,13,5.24,8.65,,18.89,8.2,3.87,6.15,3.87,27.55,,17.3,,,9.79,4.55,4.33,8.88,,3.19,3.64,,8.65,26.18,6.15,,6.15,4.33,3.42,7.51,33.24,4.1,7.97,6.15,6.37,5.46,11.844444,4.555556,21.75,0.0,2.666667,58.150921
US_TX_48273,2022-01-05,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,19,0,4580,133,21,17935,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-12,-3,,-6,-39,12,5.24,7.07,3.42,12.99,4.33,4.1,4.56,4.79,27.35,,15.5,4.56,6.15,9.8,,3.65,8.89,5.01,6.61,4.33,4.56,9.57,25.07,7.29,,9.35,4.56,4.56,5.24,36.7,,8.21,6.15,4.56,5.01,16.905556,9.161111,25.838889,0.0,10.648148,70.280866
US_TX_48273,2022-01-06,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,25,0,4605,133,0,17935,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-22,-10,,-5,-41,13,6.22,6.66,,14.88,6.89,5.55,5.78,4.22,23.55,,15.33,,,12.22,5.33,4.89,7.78,4.44,5.33,3.55,5.55,6.89,27.77,5.55,5.55,8.88,4.89,6.44,4.44,37.32,3.33,6.22,3.55,6.22,4.44,19.061111,12.95,26.027778,0.0,15.787037,81.822984
US_TX_48273,2022-01-07,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,72,0,4677,133,66,18001,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-21,-13,-61,-13,-33,13,5.8,5.11,,14.62,7.43,3.48,5.34,3.25,25.07,3.71,14.86,5.11,4.64,9.28,,5.34,4.41,4.18,4.64,3.48,3.25,6.5,22.98,4.64,,3.95,,,5.8,31.33,3.95,5.11,5.11,5.34,4.41,10.316667,6.727778,21.327778,0.0,1.546296,56.03408
US_TX_48273,2022-01-08,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,61,0,4738,133,19,18020,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-23,-17,-57,-4,-23,,,6.18,,10.82,6.44,,8.24,4.89,22.41,,13.91,4.12,3.61,10.56,,4.64,6.44,4.38,3.61,5.15,4.64,8.24,26.53,5.41,,11.85,,4.89,,35.03,5.41,6.18,4.38,5.15,4.89,12.083333,9.088889,17.783333,0.254,10.87963,93.006547
US_TX_48273,2022-01-09,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,72,0,4810,133,17,18037,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-10,-17,-48,-16,-29,,5.35,6.81,4.86,11.19,8.27,4.86,6.32,,23.11,,12.65,3.65,3.89,7.78,7.78,5.11,8.51,,3.4,5.84,,5.11,22.86,6.32,,4.86,4.38,,,35.27,,,,4.13,6.57,20.516667,14.672222,26.405556,0.0,18.592593,87.490624
US_TX_48273,2022-01-10,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,60,0,4870,133,2,18039,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-17,-13,-44,-3,-29,8,7.04,5.38,2.9,12.83,6.21,4.35,5.59,,19.25,4.97,13.04,,,8.69,4.55,2.9,5.59,,4.97,,3.93,6.42,27.95,5.59,4.76,4.55,3.93,3.93,5.8,34.78,,4.35,5.38,4.76,5.59,14.144444,10.772222,22.427778,0.635,5.12037,53.943483
US_TX_48273,2022-01-11,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,32,0,4902,133,20,18059,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-10,-13,-42,-2,-33,10,3.41,6.18,,17.05,9.38,4.9,7.03,,18.54,2.98,11.3,,6.18,11.51,3.62,4.69,7.03,3.62,4.69,5.97,,7.25,21.53,3.41,,7.46,,3.62,5.12,32.18,3.2,4.48,8.95,8.53,7.25,12.0,7.261111,17.405556,0.0,0.611111,46.484964
US_TX_48273,2022-01-12,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,61,0,4963,133,36,18095,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-13,-10,-40,-13,-35,10,3.93,6.21,3.31,11.59,9.52,5.59,3.72,3.1,23.17,4.97,13.24,,3.93,12.41,4.55,4.34,7.03,4.34,3.1,6.41,,9.1,28.34,5.17,,7.86,3.93,,4.55,38.07,5.17,4.97,4.55,6.83,4.97,14.116667,10.972222,17.055556,0.0,9.712963,74.976105
US_TX_48273,2022-01-13,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,65,0,5028,133,40,18135,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-17,-20,,43,-35,12,4.53,7.99,,11.66,4.97,4.1,6.04,6.26,21.37,,15.98,,,9.07,5.83,3.24,4.1,,3.89,5.4,,6.26,28.71,7.56,,7.12,,5.18,6.26,37.13,3.89,6.48,5.83,5.18,4.32,15.283333,9.577778,23.733333,0.0508,9.111111,66.765355
US_TX_48273,2022-01-14,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,322,0,5350,133,18,18153,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-17,-39,-26,148,-32,10,5.77,6.42,,12.62,7.06,4.7,5.99,4.49,20.53,4.7,12.4,3.21,4.06,8.13,5.13,5.56,6.84,4.92,,3.85,,9.62,23.52,6.42,3.42,5.99,,4.28,3.42,35.92,2.99,5.13,4.7,3.42,3.63,15.638889,9.238889,23.522222,0.0,10.194444,71.04626
US_TX_48273,2022-01-15,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,69,0,5419,133,0,18153,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-17,-39,-60,,-28,,4.11,5.07,3.62,17.64,7.73,3.38,,4.35,17.16,,6.77,4.35,4.35,9.42,3.62,,6.52,,4.59,3.38,,8.46,21.99,5.32,3.62,7.49,,5.32,4.59,34.55,6.04,6.04,7.25,,6.28,16.338889,11.405556,20.972222,0.0,5.75,50.234333
US_TX_48273,2022-01-16,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,40,0,5459,133,21,18174,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-20,-43,-48,,-31,,6.37,8.08,,14.94,6.12,3.43,6.37,4.9,20.57,,14.45,4.65,3.43,10.04,,4.65,5.88,5.14,7.1,6.12,,6.12,24.98,6.12,4.65,8.82,,4.41,4.41,38.94,3.92,4.16,7.84,5.14,9.55,10.2,3.538889,18.605556,0.0,-9.009259,25.490594
US_TX_48273,2022-01-17,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,35,0,5494,133,0,18174,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-9,-36,,,-52,14,3.22,8.15,4.5,15.01,7.51,4.29,4.93,6.43,21.88,4.29,15.01,,3.65,10.29,3.43,3.65,7.08,4.72,5.58,6.86,,7.93,25.95,3.65,4.29,7.51,,4.72,6.0,38.17,3.43,6.0,4.29,4.93,6.43,11.516667,3.072222,21.666667,0.0,-3.185185,38.293724
US_TX_48273,2022-01-18,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,54,0,5548,133,21,18195,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-7,-33,-18,,-33,10,3.33,6.65,3.7,13.12,10.54,3.33,5.73,7.02,19.04,4.62,12.38,2.59,4.62,8.32,2.96,4.44,7.95,3.7,3.88,3.7,3.14,9.43,27.54,5.91,,8.87,4.62,4.8,4.44,37.33,4.07,7.21,5.36,3.14,3.88,15.944444,9.727778,23.961111,0.0,8.935185,66.511195
US_TX_48273,2022-01-19,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,75,0,5623,133,-192,18003,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-4,-24,,,-33,7,3.81,4.51,2.77,11.27,7.11,5.89,5.03,3.29,17.34,3.29,11.79,,4.33,6.42,3.99,5.72,6.24,4.68,5.55,2.43,3.47,8.15,25.49,7.46,3.47,5.2,2.6,4.51,4.16,32.25,4.16,5.2,3.99,5.72,3.64,20.994444,16.305556,27.283333,0.0,16.444444,72.978796
US_TX_48273,2022-01-20,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,72,0,5695,133,11,18014,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-23,-33,,128,-33,13,4.62,4.8,4.09,9.24,7.64,,4.98,3.2,14.57,3.2,8.18,2.67,4.44,6.93,4.09,3.73,5.33,3.91,,3.2,3.56,6.22,21.51,4.27,3.2,5.33,,,3.38,26.66,3.38,5.69,3.38,3.2,4.27,12.044444,4.583333,23.655556,0.0,3.601852,57.206418
US_TX_48273,2022-01-21,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,94,0,5789,133,0,18014,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-32,-47,-65,106,-49,22,3.34,7.67,,10.03,4.13,4.52,4.72,3.15,18.87,3.15,9.63,,,9.44,6.68,,4.13,3.15,,6.29,,5.31,22.8,6.88,2.95,6.29,,5.31,5.7,34.01,3.73,4.32,5.9,6.68,6.49,4.033333,1.65,10.922222,1.044222,-5.212963,51.073878
US_TX_48273,2022-01-22,ChIJsedguuaZaIYRgt5N8XxnJHQ,Q26527,geoId/48273,US,United States of America,TX,Texas,48273,Kleberg County,US,USA,2,74,0,5863,133,26,18040,30752,15680,15072,4202,4773,6986,3704,2945,2781,2530,1836,995,1828394,27.43,-97.66,2824,76.58,-22,-39,-68,,-32,,4.22,8.22,,9.55,7.33,3.11,,5.33,15.99,4.66,9.55,,6.22,7.77,,5.33,8.66,3.33,7.11,3.77,3.77,5.77,20.43,6.0,,7.55,,4.0,3.77,32.2,4.22,6.66,6.66,5.11,4.88,8.166667,3.794444,11.944444,0.0762,-2.277778,48.946576
