location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18123,2022-02-25,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,3,0,4619,68,9,10750,0,1,0,0,0,1,0,0,0,1,30,130,354,385,115,678,730,630,630,504,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,2254,2345,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,-9,,-3,11.47,6.33,15.42,6.33,29.66,0.233333,-1.65,2.394444,23.749,,-2.0,84.259654
US_IN_18123,2022-02-26,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,4628,68,3,10753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,5,,11,,12.7,17.58,,36.63,-0.961111,-3.677778,3.633333,0.4826,,-6.12963,67.334562
US_IN_18123,2022-02-27,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,4628,68,0,10753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-1,12.06,,16.89,,35.71,1.916667,-4.522222,9.594444,0.0254,,-4.54321,61.873701
US_IN_18123,2022-02-28,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,2,0,4621,68,5,10758,0,0,0,0,0,0,1,0,0,0,30,130,354,385,115,678,731,630,630,504,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,2256,2345,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,0,11.77,11.37,17.65,8.63,39.61,3.805556,-4.155556,12.727778,0.0,,-4.055556,56.854295
US_IN_18123,2022-03-01,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,3,0,4624,68,1,10759,2,0,0,0,0,0,0,0,0,0,32,130,354,385,115,678,731,630,630,504,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,3,2256,2348,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-3,10.0,,22.81,,41.62,9.483333,0.35,19.661111,0.0,,-1.820988,45.744352
US_IN_18123,2022-03-02,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,1,0,4625,68,0,10759,0,0,0,0,0,0,1,0,0,0,32,130,354,385,115,678,732,630,630,504,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,2256,2349,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-6,13.95,,21.33,,31.59,11.927778,2.15,22.477778,0.0,,1.598765,49.72539
US_IN_18123,2022-03-03,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,1,0,4626,68,3,10762,0,0,0,0,0,0,0,0,0,0,32,130,354,385,115,678,732,630,630,504,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,2257,2349,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-3,10.21,7.76,22.04,8.16,42.86,12.088889,3.377778,21.1,0.0,,2.839506,52.721975
US_IN_18123,2022-03-04,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,2,0,4628,68,15,10777,0,0,0,0,0,0,2,0,0,0,32,130,354,385,115,678,734,630,630,504,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,2257,2351,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,-1,,-1,9.7,11.32,17.38,,28.69,6.972222,0.588889,17.072222,0.0,,-2.098765,51.613082
US_IN_18123,2022-03-05,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,4641,68,3,10780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,14,,12,11.45,,9.89,,35.4,15.366667,6.927778,23.233333,0.0,,4.685185,48.488757
US_IN_18123,2022-03-06,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,4641,68,1,10781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,8,7.85,7.36,14.73,,36.81,18.9,11.811111,22.483333,3.076222,,13.283951,70.146534
US_IN_18123,2022-03-07,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,3,0,4631,68,1,10782,0,0,0,0,0,1,0,1,0,1,32,130,354,385,115,679,734,631,630,505,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,2258,2353,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-3,9.89,8.71,14.24,5.93,38.78,11.116667,3.272222,20.211111,35.8902,,8.925926,84.966911
US_IN_18123,2022-03-08,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,3,0,4634,68,0,10782,0,1,0,0,1,1,0,0,0,0,32,131,354,385,116,680,734,631,630,505,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,2259,2355,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-3,,12.68,21.79,,33.28,2.511111,1.011111,4.894444,7.239,,-2.944444,66.688708
US_IN_18123,2022-03-09,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,3,0,4648,68,3,10785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-6,11.0,11.0,25.27,,31.79,4.772222,0.877778,10.411111,1.27,,-0.820988,66.690186
US_IN_18123,2022-03-10,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,6,0,4640,68,0,10785,0,2,0,1,0,1,0,0,2,0,32,133,354,386,116,681,734,631,632,505,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,4,2261,2359,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-4,15.78,12.13,19.01,,32.77,5.505556,-0.55,12.383333,0.0254,,-1.388889,61.048292
US_IN_18123,2022-03-11,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,1,0,4641,68,0,10785,0,0,0,0,0,0,0,0,1,0,32,133,354,386,116,681,734,631,633,505,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,2262,2359,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,-11,,-1,6.47,12.93,22.23,8.49,28.29,3.805556,-1.6,11.444444,0.169333,,-0.691358,72.367293
US_IN_18123,2022-03-12,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,4651,68,1,10786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,-7,,7,12.15,,22.78,,43.03,-4.155556,-8.577778,1.0,1.3462,30.48,-10.777778,59.42369
US_IN_18123,2022-03-13,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,4651,68,4,10790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-4,11.67,9.64,18.77,,44.13,0.894444,-7.594444,12.627778,0.0,50.8,-8.055556,50.875656
US_IN_18123,2022-03-14,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,1,0,4642,68,3,10793,0,0,0,0,0,0,0,1,0,0,32,133,354,386,116,681,734,632,633,505,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,2262,2360,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-16,10.51,11.01,22.02,8.01,45.54,9.9,2.8,18.416667,0.0,,-3.166667,40.176834
US_IN_18123,2022-03-15,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,5,0,4659,68,1,10794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-18,17.11,12.58,18.62,,40.77,13.788889,4.783333,20.0,0.03175,,0.790123,41.539493
US_IN_18123,2022-03-16,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,4659,68,2,10796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-16,13.82,11.26,12.8,,37.89,12.55,3.766667,21.588889,0.0254,,4.160494,57.00352
US_IN_18123,2022-03-17,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,1,0,4660,68,1,10797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-17,19.96,10.24,14.33,12.8,49.14,14.261111,4.627778,22.827778,0.0,,8.41358,68.33586
US_IN_18123,2022-03-18,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,1,0,4643,68,1,10798,0,0,0,0,1,0,0,0,0,0,32,133,354,386,117,681,734,632,633,505,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,2263,2360,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,-14,-10,-18,10.72,9.75,19.01,,49.72,14.95,8.5,21.105556,0.846667,,9.87037,71.649705
US_IN_18123,2022-03-19,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,1,0,4644,68,2,10800,0,0,0,0,0,0,0,0,0,1,32,133,354,386,117,681,734,632,633,506,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,2263,2361,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,-3,,-6,10.61,,20.71,8.08,37.88,9.594444,5.777778,17.9,4.318,,7.240741,84.981241
US_IN_18123,2022-03-20,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,4661,68,1,10801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,1,13.02,10.94,14.58,,31.77,8.733333,0.961111,18.755556,0.889,,1.91358,62.195048
US_IN_18123,2022-03-21,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,1,0,4645,68,4,10805,0,0,0,0,0,0,0,0,1,0,32,133,354,386,117,681,734,632,634,506,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,2264,2361,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,0,12.32,10.9,27.96,,45.02,13.088889,2.538889,22.183333,0.1524,,0.95679,44.156002
US_IN_18123,2022-03-22,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,1,0,4664,68,0,10805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-5,7.05,11.02,20.28,,40.57,13.833333,6.75,20.911111,2.286,,5.777778,58.958254
US_IN_18123,2022-03-23,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,1,0,4646,68,1,10806,0,0,0,0,0,1,0,0,0,0,32,133,354,386,117,682,734,632,634,506,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,2264,2362,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-5,13.06,11.26,18.92,,36.04,14.288889,9.522222,18.127778,12.5476,,10.944444,80.212989
US_IN_18123,2022-03-24,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,4665,68,0,10806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-2,8.99,10.71,13.71,,35.55,8.166667,5.222222,13.177778,1.9812,,2.574074,67.636988
US_IN_18123,2022-03-25,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,4665,68,9,10815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,2,,-1,10.13,,19.0,,35.89,6.172222,2.466667,10.794444,0.1016,,2.098765,74.953683
US_IN_18123,2022-03-26,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,4665,68,3,10818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,12,,5,,,18.51,9.26,38.48,6.327778,2.022222,9.688889,0.3556,,-3.271605,49.656793
US_IN_18123,2022-03-27,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,4665,68,0,10818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-13,12.01,10.09,17.78,9.13,40.84,2.022222,-2.688889,8.633333,0.0,,-6.697531,51.757993
US_IN_18123,2022-03-28,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,4665,68,0,10818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-1,9.12,,23.01,,47.31,2.6,-3.65,8.833333,0.0,,-7.277778,47.861299
US_IN_18123,2022-03-29,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,4665,68,2,10820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-3,13.65,8.37,22.46,,41.84,5.938889,-0.805556,11.088889,0.0635,,-5.987654,41.47384
US_IN_18123,2022-03-30,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,-15,0,4650,68,4,10824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-2,13.1,8.73,26.64,,35.8,16.138889,5.505556,26.272222,0.0,,5.061728,47.452783
US_IN_18123,2022-03-31,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,4650,68,0,10824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-1,11.68,9.52,24.66,,40.66,10.294444,4.861111,21.6,12.7508,,6.259259,75.953418
US_IN_18123,2022-04-01,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,4650,68,3,10827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,5,,-1,12.78,8.82,17.19,,37.03,4.5,1.361111,11.655556,0.7366,,-0.308642,70.177034
US_IN_18123,2022-04-02,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,4650,68,1,10828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,6,7.46,7.96,22.89,,43.29,5.566667,-0.938889,14.044444,0.2032,,-0.524691,64.291461
US_IN_18123,2022-04-03,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,4650,68,4,10832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-2,14.86,,15.35,8.42,34.18,8.572222,-0.644444,16.294444,0.0,,1.222222,59.637479
US_IN_18123,2022-04-04,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,4650,68,0,10832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-4,12.16,6.76,24.77,,32.43,10.833333,5.422222,15.905556,0.15875,,3.123457,59.151913
US_IN_18123,2022-04-05,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,4650,68,1,10833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-2,14.34,7.59,20.67,,30.8,11.583333,7.916667,15.983333,3.3528,,9.45679,86.166509
US_IN_18123,2022-04-06,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,4650,68,0,10833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-3,6.7,8.79,19.67,6.28,41.44,11.327778,8.45,15.188889,5.2578,,9.746914,89.967358
US_IN_18123,2022-04-07,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,2,0,4648,68,2,10835,0,0,0,0,0,0,0,0,0,0,32,133,354,386,117,682,734,632,634,506,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,2265,2363,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-1,13.09,6.75,16.89,,34.62,9.416667,5.861111,13.805556,12.8524,,3.32716,65.690301
US_IN_18123,2022-04-08,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,4650,68,5,10840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,3,,-3,11.43,6.48,19.06,,35.83,5.405556,2.683333,11.383333,0.0254,,0.876543,72.371818
US_IN_18123,2022-04-09,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,4650,68,1,10841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,10,,22,12.41,8.44,13.9,,36.73,4.955556,1.511111,10.305556,1.7272,,-0.283951,68.311916
US_IN_18123,2022-04-10,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,4650,68,1,10842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,1,9.95,11.94,11.44,7.96,41.79,8.938889,-0.283333,21.355556,0.254,,0.030864,53.287398
US_IN_18123,2022-04-11,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,1,0,4649,68,0,10842,1,0,0,0,0,0,0,0,0,0,33,133,354,386,117,682,734,632,634,506,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,2266,2363,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,1,12.35,6.77,30.67,,33.06,16.444444,14.105556,18.966667,0.9652,,9.253086,62.409121
US_IN_18123,2022-04-12,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,4650,68,0,10842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,1,12.8,8.4,20.0,6.8,36.8,15.894444,11.811111,22.644444,11.557,,14.54321,90.884603
US_IN_18123,2022-04-13,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,1,4650,69,2,10844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-2,6.62,8.96,20.64,,35.45,19.855556,13.333333,23.611111,1.1176,,16.518519,80.825247
US_IN_18123,2022-04-14,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,4650,69,2,10846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,,,-5,13.32,,22.51,,39.04,11.322222,3.533333,21.716667,27.9146,,4.567901,62.629859
US_IN_18123,2022-04-15,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,4650,69,7,10853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,13,,-44,10.3,8.83,16.68,,36.3,12.972222,4.655556,20.372222,0.564444,,0.12963,42.098419
US_IN_18123,2022-04-16,ChIJYdeDGInmbogRkaFLkOB8xxw,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2,0,0,4650,69,0,10853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18978,10062,8916,2172,2243,2404,2388,2259,2730,2501,1396,885,1804397,38.08,-86.64,1001,75.96,15,,-14,12.33,,17.98,9.24,29.27,13.083333,7.183333,19.077778,7.309556,,8.123457,71.728118
