location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KY_21071,2020-10-31,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,20,0,454,4,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-7,6.27,7.52,15.36,7.84,9.41,5.64,10.66,5.33,4.7,6.9,,5.02,4.7,5.02,8.78,21.95,4.39,11.6,,,34.8,9.41,7.84,4.39,4.7,6.796296,1.308642,15.333333,0.0,,2.111111,72.24841
US_KY_21071,2020-11-01,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,21,0,475,4,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-7,4.23,9.59,12.69,23.96,4.79,4.23,12.97,4.23,18.61,11.84,,5.07,4.51,,7.89,25.37,5.92,10.15,5.36,6.2,35.24,,4.79,6.48,9.02,11.17284,4.876543,15.487654,0.0,,3.302469,58.626466
US_KY_21071,2020-11-02,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,22,0,497,4,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-28,8.55,7.82,11.73,16.86,3.91,5.86,10.02,4.15,10.02,10.02,3.42,4.89,5.62,4.4,8.55,27.12,6.35,8.8,5.38,4.4,39.34,5.38,4.4,6.6,6.6,3.253086,-1.611111,10.654321,0.0,,-7.641975,44.762012
US_KY_21071,2020-11-03,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,23,0,520,4,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,6,-23,,8.08,9.03,9.03,8.55,5.7,10.22,8.08,5.23,8.55,,4.04,3.56,6.89,10.22,20.91,7.37,5.47,5.47,5.23,36.6,,5.7,7.84,,6.32716,-1.314815,15.95679,0.0,,-6.006173,41.660137
US_KY_21071,2020-11-04,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,31,0,551,4,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-8,-30,5.0,7.27,11.58,11.58,5.0,5.0,13.4,6.59,4.77,10.45,,5.0,6.59,5.0,10.45,28.39,3.63,6.13,5.45,5.22,39.07,6.13,6.13,3.41,4.54,10.518519,2.320988,20.87037,0.0,,-0.320988,47.676401
US_KY_21071,2020-11-05,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,36,0,587,4,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,1,-15,6.5,6.5,10.59,11.55,4.81,5.53,11.31,6.74,7.7,9.87,4.81,4.33,3.37,,10.83,28.63,4.57,6.5,4.81,5.29,39.94,3.85,8.9,5.05,,12.54321,4.604938,19.962963,0.0,,2.314815,50.39469
US_KY_21071,2020-11-06,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,18,0,605,4,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-16,-21,6.16,9.62,11.1,9.62,5.18,3.7,8.88,5.18,5.92,11.83,,6.9,5.67,6.41,8.38,28.6,4.19,8.88,5.18,5.42,36.49,4.44,5.18,7.15,6.9,13.074074,5.888889,21.32716,0.0,,3.802469,53.906753
US_KY_21071,2020-11-07,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,34,0,639,4,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-7,5.6,7.67,10.61,8.55,4.72,10.02,10.91,5.9,4.72,9.14,,,,5.6,6.49,26.53,6.19,8.26,,4.13,34.49,5.01,5.9,6.78,,13.91358,5.777778,24.055556,0.0,,4.962963,55.465406
US_KY_21071,2020-11-08,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,9,0,648,4,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-9,,7.2,9.69,9.42,7.48,5.26,7.2,4.43,5.54,7.48,3.88,6.92,,4.71,8.31,24.65,7.2,7.75,,4.99,40.16,3.88,8.86,,4.71,16.259259,7.901235,24.91358,0.0,,8.333333,60.036645
US_KY_21071,2020-11-09,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,13,0,661,4,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-19,-25,3.34,5.24,12.15,11.68,3.81,5.72,11.91,6.67,9.29,12.39,,5.72,4.29,6.2,10.96,32.65,6.91,6.43,6.2,9.05,35.74,5.24,6.67,6.43,7.39,17.932099,10.962963,25.395062,0.0,,10.395062,61.678314
US_KY_21071,2020-11-10,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,37,0,698,4,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-6,-22,4.81,7.21,13.95,12.98,4.33,4.09,8.18,3.85,6.73,8.42,4.81,7.93,4.57,3.85,11.06,28.38,7.7,8.42,5.77,5.53,39.2,4.57,9.14,8.9,5.53,19.283951,12.67284,26.388889,0.0,,11.240741,59.973014
US_KY_21071,2020-11-11,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,26,0,724,4,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-32,,7.55,12.35,11.21,5.72,4.12,10.52,4.8,5.72,10.07,4.8,6.63,3.66,,6.63,24.02,6.63,5.95,3.2,5.72,35.23,5.03,5.49,6.41,4.35,19.203704,14.475309,24.209877,2.286,,16.08642,82.246564
US_KY_21071,2020-11-12,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,24,0,748,4,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-6,-22,7.83,7.12,11.63,14.48,4.99,4.04,10.21,9.26,5.93,12.82,4.27,4.27,3.8,5.46,9.49,23.26,8.54,8.54,4.51,4.75,48.42,4.99,4.75,7.36,6.17,10.759259,7.302469,16.166667,24.722667,,9.222222,90.540901
US_KY_21071,2020-11-13,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,40,0,788,4,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-8,-21,5.28,6.79,8.55,8.3,6.54,6.04,11.07,6.79,5.28,8.55,5.79,6.04,3.52,4.78,10.31,26.92,6.79,10.06,4.53,4.03,38.99,4.03,4.53,7.8,4.78,9.722222,5.907407,15.679012,0.0,,5.290123,73.98133
US_KY_21071,2020-11-14,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,58,0,846,4,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-7,5.82,9.01,9.59,9.88,7.27,4.36,10.76,6.4,6.69,10.47,,4.65,4.36,4.65,10.76,20.35,5.23,7.27,5.23,5.52,28.78,4.07,7.27,4.65,4.65,8.154321,2.0,16.253086,0.0,,1.432099,62.969623
US_KY_21071,2020-11-15,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,16,0,862,4,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-4,9.24,8.43,9.78,10.33,5.44,10.87,11.14,6.79,11.14,12.5,4.62,4.62,3.81,4.35,7.07,19.02,3.81,7.34,4.62,6.52,44.3,,6.25,6.52,4.89,14.518519,9.87037,18.771605,0.0,,4.228395,50.317225
US_KY_21071,2020-11-16,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,11,0,873,4,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-16,-29,6.33,5.85,11.7,12.91,5.85,5.12,12.18,6.82,5.12,8.29,5.12,5.6,5.12,4.87,10.96,32.65,7.8,6.82,3.65,4.63,39.96,4.87,8.53,6.09,6.58,7.839506,2.919753,13.783951,0.620889,,-3.54321,44.499246
US_KY_21071,2020-11-17,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,43,1,916,5,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,4,-22,3.96,6.93,13.86,10.39,4.46,4.21,11.88,7.18,6.93,10.39,4.95,4.95,6.43,8.41,7.67,28.21,7.18,8.41,8.17,8.91,42.57,3.96,6.19,4.95,,6.111111,2.277778,9.981481,0.0,,-4.351852,47.469367
US_KY_21071,2020-11-18,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,13,0,929,5,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-9,-32,,7.28,15.3,11.04,,5.52,11.79,6.77,4.01,13.3,5.27,6.27,5.27,4.01,8.78,27.09,7.02,6.77,4.26,6.02,38.63,3.76,4.26,5.52,6.27,1.888889,-2.790123,8.567901,0.0,,-6.506173,53.905606
US_KY_21071,2020-11-19,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,31,0,960,5,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-5,-21,4.76,9.77,10.02,10.52,6.26,4.76,12.52,6.51,5.51,9.27,,5.26,5.76,6.51,11.27,31.81,5.76,8.27,6.51,5.01,39.33,5.01,5.01,6.01,4.51,7.265432,-1.450617,18.728395,0.0,,-5.950617,39.488985
US_KY_21071,2020-11-20,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,31,0,991,5,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-8,-24,4.79,6.8,10.08,10.08,,6.05,10.08,5.29,3.53,10.58,3.53,5.29,4.54,4.54,8.06,26.71,5.04,8.82,3.53,7.31,36.03,4.28,5.79,5.04,4.79,11.814815,4.376543,18.91358,0.0,,-0.259259,43.962892
US_KY_21071,2020-11-21,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,34,0,1025,5,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-14,7.52,9.84,11.57,8.1,5.21,,12.15,5.79,5.21,10.7,4.05,6.08,4.63,,5.21,28.06,5.21,8.68,,4.34,37.03,8.39,6.08,10.12,4.34,11.944444,6.314815,19.049383,0.0,,5.919753,66.819302
US_KY_21071,2020-11-22,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,27,0,1052,5,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-7,7.42,8.24,12.64,10.99,4.12,,13.74,5.22,6.32,11.82,4.67,5.77,4.67,4.4,6.04,23.08,4.67,8.24,4.12,6.59,37.65,4.12,3.85,9.07,4.95,12.123457,8.277778,17.753086,0.127,,7.623457,74.285589
US_KY_21071,2020-11-23,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,19,0,1071,5,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-20,-32,3.68,5.4,11.29,8.84,4.17,5.89,12.52,7.36,5.16,11.05,5.65,,,5.65,9.33,27.98,,4.91,5.4,4.91,46.15,4.91,9.82,6.38,8.35,6.549383,1.820988,16.259259,6.265333,,2.882716,77.514059
US_KY_21071,2020-11-24,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,18,0,1089,5,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,4,-21,,9.26,11.26,9.76,3.5,4.5,10.51,6.26,7.76,12.51,,7.26,5.75,4.75,10.26,23.77,5.0,8.01,5.0,6.51,40.79,5.75,7.51,8.51,7.26,5.061728,0.37037,12.919753,0.0,,-0.314815,68.423924
US_KY_21071,2020-11-25,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,28,1,1117,6,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,30,-35,5.17,5.43,10.6,8.28,5.17,5.43,12.67,4.91,7.5,10.09,3.88,4.66,4.91,6.21,5.95,24.83,6.98,7.24,4.91,,38.27,3.88,5.17,4.66,4.91,11.08642,3.697531,17.753086,0.0,,2.580247,56.155519
US_KY_21071,2020-11-26,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,1117,6,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-66,4.67,9.33,9.04,7.0,5.25,7.58,10.2,5.25,,9.62,4.37,4.96,7.0,6.71,5.25,13.99,4.96,4.96,5.83,5.83,30.32,,4.37,5.83,4.08,13.592593,8.209877,17.487654,0.536222,,8.512346,71.467218
US_KY_21071,2020-11-27,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,71,1,1188,7,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-45,,6.55,12.28,6.55,6.0,4.09,8.73,4.37,,6.28,,,,4.09,9.28,24.01,4.37,5.46,6.28,,33.02,3.82,,5.73,6.0,8.54321,4.623457,15.302469,0.338667,,5.117284,79.252402
US_KY_21071,2020-11-28,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,28,0,1216,7,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-13,4.2,6.44,11.48,7.0,,6.44,10.64,6.72,,6.44,4.76,,4.2,,8.4,24.92,5.32,10.08,5.32,5.32,35.56,,8.12,4.2,5.04,7.648148,3.796296,12.679012,0.0,,2.734568,71.209625
US_KY_21071,2020-11-29,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,29,0,1245,7,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-6,6.31,7.68,10.97,7.68,5.49,7.13,14.27,6.58,6.58,9.6,,4.94,7.41,5.49,7.41,26.61,4.94,7.68,5.49,4.66,35.39,5.21,7.68,6.58,8.5,5.45679,-0.432099,13.771605,0.0,,0.919753,72.929793
US_KY_21071,2020-11-30,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,14,0,1259,7,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-15,-31,3.89,8.01,12.36,9.38,4.81,5.26,8.01,6.41,5.26,7.55,3.2,5.49,6.87,5.72,8.93,23.12,,6.41,3.89,3.89,34.1,,5.26,5.72,3.66,6.148148,-0.074074,12.351852,4.741333,,4.067901,86.549868
US_KY_21071,2020-12-01,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,33,0,1292,7,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,4,-26,4.37,5.52,9.89,11.73,3.45,6.44,9.89,,5.29,8.05,4.6,5.29,4.6,8.05,8.05,23.0,,9.43,,4.6,40.26,4.37,4.37,7.13,5.98,-1.45679,-2.209877,1.419753,10.244667,50.8,-3.259259,87.632255
US_KY_21071,2020-12-02,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,17,0,1309,7,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-26,4.98,6.65,11.87,10.44,4.98,8.31,11.15,5.93,4.75,11.87,4.27,7.36,6.17,4.51,8.07,23.97,4.75,10.21,4.27,9.49,42.72,3.8,6.88,5.93,6.17,-1.469136,-4.623457,3.635802,0.34925,30.48,-5.271605,75.388679
US_KY_21071,2020-12-03,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,17,1,1326,8,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,5,-17,5.12,5.82,7.92,14.9,3.96,8.38,12.81,4.42,7.68,12.11,,5.82,5.12,3.96,6.99,27.24,8.62,7.45,6.99,7.22,40.75,5.36,7.22,8.85,6.05,0.839506,-4.820988,10.037037,0.0,,-4.117284,70.535471
US_KY_21071,2020-12-04,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,20,0,1346,8,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-10,-26,5.99,7.9,6.94,9.82,5.27,5.51,6.46,5.27,4.79,7.9,3.83,6.7,5.51,6.23,7.18,24.42,4.55,7.66,6.46,7.42,42.62,4.31,7.66,7.66,4.31,5.925926,1.82716,8.709877,2.201333,,0.82716,71.860247
US_KY_21071,2020-12-05,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,17,0,1363,8,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-13,5.06,7.03,9.85,4.78,4.22,5.63,6.75,,5.63,5.63,,,5.06,4.78,7.32,24.48,4.22,7.03,6.47,7.6,38.26,,4.22,7.32,9.28,4.481481,2.320988,7.320988,7.112,,2.240741,85.479138
US_KY_21071,2020-12-06,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,16,0,1379,8,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-6,,10.79,8.95,7.63,5.0,9.21,7.63,3.69,5.79,7.37,,5.26,5.0,7.9,5.53,22.9,,8.95,5.53,4.74,40.8,,6.05,5.0,5.79,1.969136,-2.148148,7.882716,0.0,,-0.722222,82.47128
US_KY_21071,2020-12-07,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,8,0,1387,8,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-14,-30,5.63,5.63,10.1,10.56,6.1,5.63,9.86,5.87,11.97,11.03,4.93,3.29,,,8.69,26.76,7.04,7.28,4.93,6.81,36.86,5.17,7.75,9.16,5.63,1.148148,-1.87037,5.592593,0.423333,,-0.932099,86.338524
US_KY_21071,2020-12-08,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,27,0,1414,8,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-8,-18,,6.02,13.72,9.63,4.82,5.3,8.91,7.95,6.98,12.52,4.09,6.5,4.33,5.3,7.46,28.65,5.3,7.22,5.78,5.06,35.88,,3.37,5.78,5.3,-1.135802,-2.191358,0.987654,0.0,,-5.808642,70.741673
US_KY_21071,2020-12-09,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,26,1,1440,9,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-11,-30,5.09,8.73,7.52,11.64,5.58,6.79,10.91,,7.52,10.19,5.58,8.0,4.61,6.31,8.49,28.38,7.52,5.82,6.31,5.82,39.77,,8.25,5.09,6.79,1.54321,-3.17284,11.04321,0.0,,-3.364198,70.220576
US_KY_21071,2020-12-10,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,25,0,1465,9,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-5,-22,5.44,6.92,14.09,9.89,3.96,5.93,6.67,5.44,7.17,13.59,6.43,6.43,3.46,8.16,10.63,22.25,7.66,6.92,5.93,4.7,41.03,4.7,8.65,6.92,6.92,6.481481,-1.074074,15.209877,0.0,,0.734568,67.418585
US_KY_21071,2020-12-11,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,9,0,1474,9,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-13,-26,5.29,8.06,11.08,9.07,3.78,,5.54,3.53,7.56,9.57,5.29,,4.03,4.28,9.57,19.14,,6.04,4.28,4.79,41.56,,6.04,5.04,6.3,10.388889,2.697531,18.228395,0.0,,1.395062,54.794144
US_KY_21071,2020-12-12,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,54,0,1528,9,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-9,5.84,6.67,10.01,8.34,6.39,5.84,7.5,,,9.73,,5.56,5.0,7.5,8.89,17.23,6.39,6.39,9.17,4.17,40.86,,5.0,8.06,4.72,12.32716,7.740741,17.425926,0.0,,4.419753,58.772268
US_KY_21071,2020-12-13,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,15,0,1543,9,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-5,5.35,5.89,6.69,11.51,,5.35,4.55,,8.3,6.69,3.75,5.62,,5.08,8.03,19.8,5.35,6.16,5.35,6.69,35.32,4.01,5.62,6.16,5.08,9.092593,5.685185,14.641975,0.889,,6.08642,81.628982
US_KY_21071,2020-12-14,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,5,0,1548,9,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,,-29,3.71,7.19,8.35,10.67,6.49,5.57,12.06,5.8,9.28,10.9,,,4.64,6.26,6.26,24.82,3.48,5.1,5.8,4.87,43.14,,4.41,7.19,6.96,3.432099,0.666667,8.604938,12.784667,,1.771605,89.030652
US_KY_21071,2020-12-15,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,24,0,1572,9,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-3,-17,5.07,5.79,9.17,9.9,3.86,4.1,6.52,4.1,9.41,9.17,,3.38,4.83,4.1,10.14,25.83,7.24,4.83,4.83,9.17,39.83,3.62,3.62,5.79,5.79,0.376543,-3.092593,5.481481,0.479778,,-3.654321,74.542632
US_KY_21071,2020-12-16,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,11,0,1583,9,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,,-6,-31,4.53,9.54,8.58,10.73,5.24,8.82,11.2,5.24,7.39,10.49,3.58,7.39,3.81,,11.2,27.41,4.29,8.82,5.96,7.63,40.05,,5.01,7.63,5.48,1.580247,-1.876543,3.932099,0.508,,-0.962963,83.335619
