location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_SC_45053,2022-01-26,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,197,0,5399,83,2,10919,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,3,1,-7,-31,-4,4,,9.56,,12.83,12.07,7.04,4.53,3.52,15.6,9.81,4.28,10.06,6.29,7.29,7.04,5.79,4.78,8.05,18.11,6.04,8.05,4.03,4.78,4.28,44.78,5.28,5.28,4.28,3.77,6.54,10.211111,6.211111,15.633333,0.0,,6.197531,76.504212
US_SC_45053,2022-01-27,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,29,0,5428,83,8,10927,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,10,2,-13,-24,-2,4,4.76,5.76,,11.78,7.02,8.02,5.76,,15.04,10.53,4.26,12.03,3.76,6.52,5.01,,,9.27,29.32,9.02,7.27,7.02,5.26,6.77,40.85,5.51,7.02,8.02,3.51,5.76,6.472222,1.233333,13.427778,0.0,,-2.5,53.307937
US_SC_45053,2022-01-28,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,44,0,5472,83,11,10938,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,-1,-1,-17,-33,-1,5,5.38,6.12,4.41,13.21,7.59,4.41,8.32,3.92,13.7,6.36,4.65,10.28,4.89,4.16,4.89,,5.63,10.52,23.49,9.54,9.54,4.89,5.87,4.65,46.01,4.65,3.43,,9.3,6.36,5.461111,2.044444,10.461111,0.0,,-3.771605,52.291674
US_SC_45053,2022-01-29,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,5472,83,13,10951,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,0,-7,-20,,-8,,8.38,8.65,4.33,8.65,5.41,6.76,4.87,4.87,13.79,8.65,3.78,9.73,,,5.41,5.14,3.78,5.95,22.43,6.76,7.57,,4.05,5.95,36.49,,4.87,,6.22,6.22,4.516667,1.1,8.5,0.0,,-6.185185,46.154299
US_SC_45053,2022-01-30,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,5472,83,5,10956,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,5,3,-11,-34,-19,,,5.3,3.71,8.22,6.37,4.51,3.71,5.57,14.32,9.55,,10.35,5.83,6.9,5.83,,7.43,8.49,22.28,8.49,8.22,,5.3,5.57,39.79,5.3,6.1,3.71,5.3,4.24,2.783333,-4.216667,12.161111,0.0,,-8.654321,43.462209
US_SC_45053,2022-01-31,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,146,1,5618,84,0,10956,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,6,1,-14,-24,-4,4,5.15,8.83,4.17,11.03,8.58,5.88,5.39,7.6,14.96,6.87,5.64,10.3,4.66,7.11,4.66,4.41,5.39,12.75,24.03,6.13,6.38,7.85,4.9,4.41,45.61,5.88,5.88,6.38,4.66,4.9,9.761111,4.116667,17.083333,0.0,,1.882716,58.232641
US_SC_45053,2022-02-01,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,9,0,5627,84,16,10972,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,12,4,-10,-29,-1,3,5.25,7.88,5.52,10.25,6.83,7.36,7.62,,15.24,8.14,7.09,10.77,3.68,,6.04,4.99,,7.62,26.01,7.36,6.57,4.2,4.47,5.78,47.3,6.04,3.94,7.36,5.52,,8.433333,1.866667,17.083333,0.0,,3.709877,72.837627
US_SC_45053,2022-02-02,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,10,2,5637,86,10,10982,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,10,-3,-7,-27,-3,3,4.88,9.03,4.64,11.96,11.23,5.12,6.1,6.1,9.52,8.3,3.42,11.47,4.39,6.34,4.64,5.86,4.39,12.2,22.45,7.32,6.34,3.66,4.15,7.32,43.2,4.64,7.32,7.08,4.88,4.39,11.5,5.255556,19.044444,0.0,,6.987654,73.775516
US_SC_45053,2022-02-03,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,21,0,5658,86,0,10982,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,12,5,-7,-2,-2,2,7.18,5.85,5.05,11.97,8.51,4.26,7.71,3.99,10.37,5.85,4.26,14.1,6.12,8.51,5.59,3.99,4.26,9.58,23.14,6.38,5.32,,,6.65,42.56,,3.72,6.65,8.25,4.26,17.216667,10.861111,23.277778,0.072571,,13.740741,79.222883
US_SC_45053,2022-02-04,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,25,1,5683,87,20,11002,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,4,-2,-14,31,0,4,3.98,7.46,4.73,11.2,9.95,5.72,6.97,,11.44,5.97,3.48,8.96,3.98,4.23,4.48,5.22,,9.7,20.4,5.97,7.71,3.73,4.97,6.47,43.53,4.97,6.47,7.96,7.96,3.48,18.427778,15.138889,22.05,1.3716,,16.290123,86.214546
US_SC_45053,2022-02-05,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,5683,87,3,11005,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,8,-5,-4,,-6,,,9.63,,11.28,6.88,4.4,8.26,,8.81,5.5,4.13,11.56,3.85,3.85,,,,9.08,17.34,7.71,6.33,,4.13,,40.45,,,4.4,5.23,,11.088889,5.533333,19.8,3.2512,,5.851852,70.224464
US_SC_45053,2022-02-06,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,5683,87,6,11011,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,6,-5,-17,42,-24,,6.67,7.2,4.8,12.01,3.73,8.0,8.8,,12.54,6.67,3.73,9.87,4.0,,4.54,8.8,5.07,6.14,20.55,7.2,6.94,5.07,5.6,5.07,42.42,6.67,,7.74,5.34,,6.083333,4.177778,9.722222,0.1016,,0.203704,66.807648
US_SC_45053,2022-02-07,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,55,1,5738,88,10,11021,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,0,0,-23,30,-5,5,7.22,7.22,4.09,11.31,8.42,7.22,7.94,,6.74,6.26,4.09,11.31,6.5,7.7,,,3.85,6.98,21.18,9.38,8.66,6.02,5.05,7.7,42.11,,5.78,6.5,6.74,7.7,6.083333,4.35,8.377778,2.1336,,4.382716,89.372914
US_SC_45053,2022-02-08,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,9,0,5747,88,6,11027,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,8,-2,-19,24,-4,3,6.59,8.54,,11.72,9.03,7.08,4.64,4.64,11.23,5.61,5.37,14.16,5.37,3.66,,6.1,5.13,9.03,21.48,7.81,4.88,8.54,5.13,9.03,42.47,4.64,4.64,5.86,5.13,7.08,8.172222,6.05,11.2,1.5748,,6.074074,87.084586
US_SC_45053,2022-02-09,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,23,0,5770,88,-48,10979,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,8,0,-7,24,-3,2,8.25,,6.0,12.25,8.5,6.75,7.0,3.75,7.0,3.5,3.5,8.0,,5.25,3.5,5.5,4.75,11.5,20.26,7.0,7.0,3.75,4.5,6.75,45.26,5.75,6.25,6.25,4.25,5.75,7.272222,1.144444,15.672222,0.0,,1.864198,69.180204
US_SC_45053,2022-02-10,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,8,1,5778,89,10,10989,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,13,0,-5,23,-1,1,5.52,6.53,,9.79,8.03,7.03,5.52,4.02,11.8,4.52,4.02,10.79,3.77,5.52,6.27,6.53,5.02,12.3,25.85,3.77,11.29,6.02,3.51,,47.44,6.53,10.29,7.53,6.02,5.77,9.327778,2.033333,19.772222,0.0,,1.907407,60.704797
US_SC_45053,2022-02-11,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,5778,89,6,10995,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,7,0,10,26,-1,3,4.34,3.57,5.87,10.72,7.15,7.15,3.83,,8.94,4.59,4.08,12.0,4.08,4.59,4.08,5.11,6.13,8.43,19.15,9.19,3.57,,4.85,5.36,38.3,5.11,5.36,7.4,6.89,4.85,11.072222,2.95,19.955556,0.0,,2.845679,57.592065
US_SC_45053,2022-02-12,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,5778,89,9,11004,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,12,0,-5,,-2,,6.0,4.91,3.82,13.09,8.45,3.82,6.82,,10.09,6.54,4.64,9.27,4.36,,,5.45,6.0,10.63,19.63,6.0,8.18,,,5.45,39.27,,6.82,6.54,7.36,4.91,11.333333,4.116667,19.361111,0.0,,4.919753,65.317313
US_SC_45053,2022-02-13,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,5778,89,12,11016,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,15,15,1,25,-17,,,7.59,3.8,12.47,6.51,4.88,8.68,4.07,8.41,,5.15,9.22,,4.34,,4.07,4.34,9.49,18.17,5.15,5.42,,4.07,,43.93,3.8,5.97,5.42,6.24,,13.511111,8.916667,18.25,0.254,,7.259259,66.010413
US_SC_45053,2022-02-14,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,38,1,5816,90,7,11023,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,9,12,-18,21,-2,2,5.81,5.05,4.55,9.85,7.07,7.32,,3.79,10.1,6.31,5.05,10.36,5.05,4.29,4.8,6.31,4.29,6.06,21.21,7.07,8.08,6.06,3.79,6.31,40.41,,3.54,5.3,5.56,4.04,8.388889,1.144444,15.622222,0.1524,,-6.537037,34.59233
US_SC_45053,2022-02-15,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,7,0,5823,90,0,11023,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,11,-1,-5,30,-4,2,5.72,5.72,,8.95,5.96,5.96,6.21,,13.92,7.46,5.22,9.69,3.73,4.72,6.46,5.72,3.98,12.92,27.09,7.46,6.71,6.46,4.72,5.47,48.22,5.22,9.2,8.45,4.47,4.97,8.011111,0.366667,17.172222,0.0,,0.351852,59.516874
US_SC_45053,2022-02-16,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,6,0,5829,90,3,11026,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,16,5,8,27,-4,2,5.44,13.11,4.7,14.09,10.88,7.42,11.13,6.43,8.9,5.69,5.69,8.9,5.69,7.17,3.96,3.71,4.95,10.14,28.43,6.18,7.42,4.45,4.7,5.44,45.5,,5.69,7.17,5.19,6.18,13.138889,6.411111,20.883333,0.0,,8.62963,74.487127
US_SC_45053,2022-02-17,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,4,1,5833,91,10,11036,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,20,6,3,37,0,1,3.63,6.29,3.87,11.62,9.44,7.5,5.81,5.33,7.5,5.33,3.63,10.41,6.29,7.26,,3.39,4.6,9.2,19.85,6.54,5.57,4.6,3.87,4.84,39.21,,,7.02,4.36,5.81,16.577778,9.461111,24.005556,0.09525,,13.623457,82.890542
US_SC_45053,2022-02-18,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,5833,91,4,11040,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,21,12,24,42,-2,3,6.08,5.15,4.21,11.23,6.08,6.32,7.02,3.28,7.49,4.91,4.68,8.19,5.15,5.62,,3.98,5.62,11.46,21.29,7.25,6.55,,4.68,5.15,40.48,3.28,5.15,6.32,3.51,3.51,20.083333,14.466667,25.077778,0.127,,15.796296,75.633881
US_SC_45053,2022-02-19,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,5833,91,9,11049,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,20,6,13,,-2,0,,9.84,4.26,13.57,9.31,5.32,9.58,,9.31,5.32,3.99,9.58,,5.85,,5.85,3.73,7.72,23.41,5.59,7.72,3.99,3.73,5.59,44.96,4.52,6.38,3.99,5.32,4.52,11.761111,4.633333,20.2,1.9558,,2.320988,52.641026
US_SC_45053,2022-02-20,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,5833,91,0,11049,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,29,8,21,63,-20,,8.4,7.88,4.2,10.51,10.24,7.62,9.72,5.25,7.62,,,10.24,6.04,,,,,10.77,18.65,5.25,9.46,3.94,4.2,6.57,42.28,,6.57,5.25,6.04,5.51,10.055556,3.766667,17.955556,0.0,,2.253086,59.05657
US_SC_45053,2022-02-21,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,5833,91,0,11049,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,18,1,48,58,-16,5,5.52,8.53,,11.79,7.53,8.03,6.27,,8.28,5.02,,12.3,6.52,4.01,,4.52,7.03,9.54,20.83,6.02,12.04,,5.52,,47.68,4.01,7.53,,7.03,7.28,14.2,7.2,22.155556,0.0,,10.506173,78.235806
US_SC_45053,2022-02-22,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,18,0,5851,91,12,11061,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,18,2,20,28,0,2,7.14,8.12,3.45,16.0,8.86,,7.88,5.91,10.58,4.68,4.92,9.6,5.17,7.88,,,5.42,12.06,20.92,6.15,6.65,5.42,,8.12,41.35,5.91,8.62,5.91,3.69,6.4,18.744444,13.188889,24.566667,0.1016,,15.308642,80.430385
US_SC_45053,2022-02-23,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,3,1,5854,92,0,11061,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,17,5,24,15,-2,1,6.01,7.01,5.01,14.77,8.01,7.51,11.02,3.76,9.51,5.51,4.01,12.52,,4.76,,6.01,,8.76,21.53,5.01,7.01,5.26,7.76,7.76,46.32,4.01,7.26,8.76,4.26,4.51,19.733333,14.466667,27.25,0.0254,,15.740741,77.652669
US_SC_45053,2022-02-24,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,5854,92,9,11070,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,22,4,20,32,1,1,,5.45,,11.89,6.69,,4.95,4.71,8.42,7.43,,12.39,,4.21,,4.46,6.94,12.14,19.57,6.19,7.68,,5.95,6.44,43.1,3.96,4.46,7.18,9.66,7.68,20.3,14.394444,27.716667,0.0,,16.351852,77.731129
US_SC_45053,2022-02-25,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,3,0,5857,92,12,11082,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,13,-1,42,40,4,1,,7.02,,15.3,9.28,5.27,4.76,4.01,8.53,3.76,7.52,8.53,,6.77,4.01,3.76,,7.78,23.33,4.51,7.52,6.02,,4.51,37.12,,6.52,10.03,5.52,5.52,21.266667,15.611111,28.322222,0.0,,16.333333,73.008103
US_SC_45053,2022-02-26,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,5857,92,2,11084,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,28,6,79,,1,-1,4.05,9.18,6.48,18.62,7.56,5.94,4.59,,9.45,5.13,,11.6,4.32,4.86,,,,7.29,17.81,6.21,11.06,,5.94,6.75,37.24,5.13,7.29,6.75,4.05,4.32,17.872222,12.772222,24.338889,0.0,,11.401235,65.896774
US_SC_45053,2022-02-27,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,5857,92,0,11084,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,27,1,38,41,-17,,4.38,7.21,4.64,14.94,7.99,5.41,6.7,4.89,9.53,7.21,5.15,8.24,4.12,4.89,3.87,4.38,,8.76,18.29,6.7,9.28,5.15,,6.7,35.81,4.38,6.7,7.99,5.93,,13.966667,12.494444,18.383333,0.0,,11.87037,87.467449
US_SC_45053,2022-02-28,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,7,0,5864,92,8,11092,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,14,1,22,34,-1,2,4.33,6.73,3.84,14.18,9.37,6.25,7.45,4.08,6.49,3.84,4.33,11.05,3.84,5.53,4.33,3.84,,12.49,20.66,6.49,8.17,4.33,,7.93,36.76,,6.25,7.45,3.84,4.08,12.244444,9.544444,16.566667,2.5908,,6.530864,68.292859
US_SC_45053,2022-03-01,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,2,0,5866,92,2,11094,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,20,-1,26,33,-1,1,4.61,6.8,,10.44,7.28,5.34,7.53,5.58,9.47,4.37,7.04,10.92,4.86,5.1,,,3.64,8.01,17.96,5.34,5.83,3.4,3.88,,41.51,4.37,4.61,4.86,6.31,6.31,13.244444,6.911111,21.138889,0.4572,,4.67284,56.535701
US_SC_45053,2022-03-02,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,1,0,5867,92,0,11094,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,16,2,17,21,1,1,4.48,6.22,,15.19,14.19,6.47,7.97,3.98,6.47,5.48,9.21,14.44,4.73,3.48,,5.48,8.96,14.44,20.91,8.46,7.47,,7.72,6.22,41.08,3.48,5.73,3.48,4.98,7.97,14.527778,5.966667,24.9,0.0,,4.962963,53.447119
US_SC_45053,2022-03-03,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,4,0,5871,92,10,11104,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,26,0,0,30,1,1,4.66,7.85,4.17,14.73,8.59,4.66,5.15,5.64,9.57,4.91,4.17,9.08,5.4,3.68,,5.4,,9.08,24.79,7.61,9.57,,4.91,6.87,39.52,,7.61,4.91,4.17,5.89,16.922222,7.638889,28.044444,0.0,,4.901235,45.452471
US_SC_45053,2022-03-04,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,4,0,5875,92,2,11106,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,15,1,22,34,4,1,,5.83,4.31,15.96,9.38,8.11,5.07,,8.62,,6.08,8.36,3.55,5.07,3.8,4.56,,10.39,21.28,8.36,6.59,4.56,,5.32,42.06,5.32,4.31,8.62,4.56,,15.033333,8.677778,22.188889,0.0,,8.401235,64.955654
US_SC_45053,2022-03-05,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,5875,92,7,11113,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,20,3,23,,-5,,5.04,5.04,4.77,17.5,6.89,6.36,3.98,,9.01,,,5.83,,4.24,,6.36,4.77,7.95,20.41,6.1,6.89,,3.71,,39.77,3.71,5.3,7.42,,,16.933333,12.066667,23.905556,0.0,,13.833333,80.995171
US_SC_45053,2022-03-06,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,0,0,5875,92,1,11114,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,35,9,36,72,-17,,,9.92,,12.6,12.33,5.09,6.97,,9.11,3.75,4.29,8.58,4.29,,,6.97,6.97,8.31,17.15,5.63,8.84,4.02,9.11,7.24,37.79,,5.09,,,,19.794444,12.722222,26.522222,0.0,,15.32716,75.683132
US_SC_45053,2022-03-07,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,7,0,5882,92,2,11116,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,12,1,15,41,1,1,7.56,5.37,5.12,21.47,8.29,4.88,5.12,4.63,9.52,5.61,,9.03,,4.15,3.42,7.81,,12.2,20.74,9.03,5.86,6.1,,7.08,44.65,,8.05,7.08,4.88,6.1,21.522222,15.983333,27.227778,0.0,,17.006173,75.261035
US_SC_45053,2022-03-08,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,-2,1,5880,93,0,11116,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,15,1,26,38,1,2,6.49,7.7,4.33,16.35,9.62,5.77,4.57,4.33,7.93,5.29,5.29,10.1,,3.61,,4.09,3.85,7.7,22.6,6.25,8.9,,4.81,3.85,43.76,3.85,6.01,9.62,5.77,8.66,20.9,17.177778,26.594444,0.0,,17.061728,78.316188
US_SC_45053,2022-03-09,ChIJyXEoeS6T-4gRnI4OR2ugugE,Q112957,geoId/45053,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2,1,0,5881,93,3,11119,28522,14464,14058,3282,3136,3923,3551,3259,4066,4072,2335,898,1857004,32.44,-81.02,1512,75.85,13,3,16,28,1,4,5.98,6.93,,13.39,12.43,7.41,7.17,,7.17,4.3,8.13,10.04,,5.74,,4.78,3.35,10.04,21.27,6.69,10.28,6.21,,6.69,44.7,,6.21,7.65,5.5,4.78,20.977778,17.811111,25.177778,1.8288,,18.617284,85.96937
