location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18151,2022-05-12,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,7,0,9685,121,6,16448,0,1,0,0,1,1,0,0,2,0,54,139,409,564,354,1599,1448,1400,1534,1176,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,5,4606,5060,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,19,-3,,7,5,-1,5.03,3.83,5.75,13.89,6.47,7.18,6.71,,8.14,3.83,3.59,,8.38,5.51,6.47,4.31,5.99,6.47,5.03,9.58,23.23,5.03,7.9,5.03,3.35,6.23,39.75,4.31,8.86,8.14,,4.79,22.894444,13.777778,29.994444,0.0,,8.705556,40.525656
US_IN_18151,2022-05-13,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,7,0,9692,121,7,16455,0,0,0,0,0,2,1,0,2,1,54,139,409,564,354,1601,1449,1400,1536,1177,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,5,4608,5065,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,15,0,,22,3,-2,,4.12,4.12,17.68,5.81,3.88,4.36,,8.48,,3.88,,6.05,3.63,,,,,,5.09,16.95,4.6,11.63,,3.88,,35.85,4.6,10.9,9.69,3.63,4.6,22.272222,12.461111,29.738889,0.0,,10.661111,47.915027
US_IN_18151,2022-05-14,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,3,,9695,,4,16459,0,0,0,0,0,2,0,0,0,1,54,139,409,564,354,1603,1449,1400,1536,1178,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,3,4608,5068,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,20,10,,6,1,,,7.77,4.14,17.61,,,,,6.22,3.88,5.18,3.88,5.96,,,,4.66,3.63,4.4,5.96,20.2,,9.84,,,4.66,33.16,,14.25,8.29,4.4,4.4,22.594444,14.694444,29.455556,0.423333,,14.505556,60.581083
US_IN_18151,2022-05-15,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,6,,9701,,3,16462,0,0,0,0,0,1,2,1,0,0,54,139,409,564,354,1604,1451,1401,1536,1178,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,4,4610,5072,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,24,,,32,-8,,3.74,7.21,,17.36,4.81,4.01,,4.01,7.75,,4.01,,8.55,,3.74,,4.28,3.74,,7.48,18.7,,13.89,,4.81,,35.0,4.54,14.96,5.34,,5.61,19.894444,11.783333,28.505556,1.2065,,12.083333,60.966402
US_IN_18151,2022-05-16,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,11,,9712,,2,16464,0,0,0,1,1,1,0,1,3,1,54,139,409,565,355,1605,1451,1402,1539,1179,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,6,4615,5078,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,12,1,,10,9,0,,6.03,4.17,13.9,6.03,4.87,3.71,3.25,5.56,,3.71,3.71,10.2,5.1,6.72,3.48,4.4,3.48,,7.18,23.18,6.72,8.34,4.17,,6.49,33.37,5.1,8.11,6.03,3.71,5.56,16.927778,11.216667,25.616667,5.769429,,9.361111,61.12447
US_IN_18151,2022-05-17,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,7,,9719,,2,16466,0,1,0,0,0,0,2,0,0,2,54,140,409,565,355,1605,1453,1402,1539,1181,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,5,4617,5083,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,8,-7,,5,5,-1,,5.07,7.72,18.59,8.21,4.83,7.24,4.59,9.41,3.86,5.79,,8.21,,4.59,,3.86,4.34,6.52,7.0,24.38,7.24,7.72,4.83,7.0,4.1,35.48,3.86,10.14,7.97,4.83,6.52,15.177778,9.066667,21.7,0.9144,,5.305556,51.787303
US_IN_18151,2022-05-18,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,7,,9726,,4,16470,0,0,0,0,0,2,0,1,2,0,54,140,409,565,355,1607,1453,1403,1541,1181,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,4,4620,5087,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,7,-2,,2,9,2,3.21,5.04,3.21,10.54,7.33,7.56,9.39,3.67,9.85,4.35,3.44,,9.85,5.73,4.81,3.67,,,7.1,6.42,25.43,6.42,11.0,3.21,5.5,,37.57,5.27,8.71,5.73,5.04,5.73,13.416667,9.938889,18.655556,1.923143,,8.483333,72.181311
US_IN_18151,2022-05-19,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,5,,9731,,3,16473,0,0,0,0,0,0,0,1,0,0,54,140,409,565,355,1607,1453,1404,1541,1181,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,1,4623,5088,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,17,-4,,3,5,0,3.36,3.84,3.36,16.3,7.67,5.99,6.47,5.04,7.43,3.6,3.6,5.75,11.27,,3.6,,,,4.08,6.71,25.41,5.99,10.07,3.6,4.79,6.23,34.05,4.79,12.47,4.08,3.84,5.51,17.277778,11.15,26.527778,5.479143,,13.738889,79.804001
US_IN_18151,2022-05-20,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,5,,9736,,0,16473,0,0,0,0,0,1,1,0,1,1,54,140,409,565,355,1608,1454,1404,1542,1182,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,3,4625,5091,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,9,-5,,19,4,-1,4.12,6.54,,17.43,6.29,6.78,4.12,4.12,9.44,4.6,5.57,5.33,7.26,4.12,,,,3.87,,7.02,19.61,6.29,9.44,,,4.36,36.06,5.81,11.13,7.02,3.39,4.84,23.311111,15.783333,29.394444,0.127,,17.416667,69.592017
US_IN_18151,2022-05-21,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,5,,9741,,4,16477,0,0,0,0,0,1,2,0,0,1,54,140,409,565,355,1609,1456,1404,1542,1183,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,3,4627,5094,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,16,13,,9,4,,5.45,7.01,4.67,15.84,3.9,6.23,6.23,,6.23,,3.9,,6.23,4.93,,,5.97,4.42,3.64,8.31,24.41,4.67,12.73,4.42,5.45,3.64,38.96,6.49,11.69,4.93,,,20.961111,15.716667,28.755556,2.54,,15.288889,70.136912
US_IN_18151,2022-05-22,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,7,,9748,,3,16480,0,0,0,0,1,1,1,0,1,1,54,140,409,565,356,1610,1457,1404,1543,1184,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,4,4630,5098,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,20,,,37,-9,,4.49,8.72,,18.24,4.23,7.14,4.76,,10.04,5.29,8.46,,8.19,9.25,6.87,,,,,10.04,23.52,,11.1,,,4.76,37.53,,10.31,5.55,3.96,3.96,14.611111,12.027778,20.594444,3.01625,,8.872222,68.539978
US_IN_18151,2022-05-23,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,6,,9754,,5,16485,0,0,0,0,0,1,0,1,2,1,54,140,409,565,356,1611,1457,1405,1545,1185,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,5,4631,5103,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,12,-4,,10,9,0,3.87,4.83,4.11,17.16,7.01,5.32,3.87,,7.25,,6.04,5.56,9.19,7.01,,,,,3.87,7.98,31.18,5.08,11.12,5.32,4.35,6.28,38.67,6.28,12.81,10.39,5.08,,11.105556,5.472222,17.805556,0.0,,3.766667,60.662897
US_IN_18151,2022-05-24,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,3,,9757,,2,16487,0,0,0,0,0,1,2,0,0,0,54,140,409,565,356,1612,1459,1405,1545,1185,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,4633,5104,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,10,-2,,8,3,0,4.23,6.21,,15.66,9.2,5.22,5.72,4.47,7.71,4.47,6.71,6.96,9.45,10.94,,,,,,5.47,26.6,8.7,8.95,,,5.72,36.55,3.73,8.2,7.46,5.22,4.23,13.388889,5.838889,21.172222,0.0,,4.644444,55.587702
US_IN_18151,2022-05-25,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,4,,9761,,0,16487,0,0,0,1,0,1,0,0,1,1,54,140,409,566,356,1613,1459,1405,1546,1186,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,4635,5106,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,12,,,15,4,1,3.54,6.37,4.72,14.16,4.96,6.37,8.26,4.01,6.85,3.78,,,9.68,4.96,3.78,3.78,,4.49,,9.68,24.08,3.31,4.96,3.54,,4.49,36.36,6.14,9.44,5.9,5.67,4.25,16.894444,10.261111,24.711111,4.463143,,12.061111,73.263595
US_IN_18151,2022-05-26,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,8,,9769,,43,16530,0,0,1,0,0,1,1,0,1,2,54,140,410,566,356,1614,1460,1405,1547,1188,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,5,4638,5111,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,25,6,,19,2,2,,6.92,3.82,11.93,7.63,5.25,10.02,3.82,7.63,,,3.34,5.49,6.68,6.44,,,5.25,,8.59,20.04,,9.3,,3.58,5.49,38.88,4.05,8.83,3.82,3.34,4.29,20.55,15.744444,23.977778,10.813143,,18.077778,85.82399
US_IN_18151,2022-05-27,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,3,,9772,,3,16533,0,0,0,0,0,0,2,0,1,0,54,140,410,566,356,1614,1462,1405,1548,1188,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,,4641,5111,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,22,16,,25,-1,2,4.26,4.73,3.31,13.49,4.97,5.21,4.73,4.5,6.86,,,,5.21,4.26,3.79,,5.68,4.5,,6.86,25.08,7.81,8.52,4.97,,5.44,30.76,,9.23,7.57,4.97,4.5,18.394444,15.722222,22.894444,6.676571,,15.594444,83.820026
US_IN_18151,2022-05-28,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,3,,9775,,0,16533,0,0,0,0,0,0,0,0,0,0,54,140,410,566,356,1614,1462,1405,1548,1188,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,4643,5112,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,29,,,13,-18,,5.11,,4.14,14.84,5.59,,,3.41,6.81,4.87,5.11,5.11,5.59,5.59,4.38,,4.14,4.14,5.11,4.87,20.92,6.57,11.68,,,3.89,33.57,3.41,13.87,4.62,4.14,,16.566667,10.905556,23.094444,3.81,,11.538889,72.307596
US_IN_18151,2022-05-29,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,2,,9777,,0,16533,0,0,0,0,0,0,0,0,1,1,54,140,410,566,356,1614,1462,1405,1549,1189,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,4645,5112,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,39,,,33,-26,,3.61,3.38,3.83,19.84,6.09,3.61,,,9.69,5.63,4.51,,4.73,6.09,5.18,,3.83,,3.38,7.66,21.64,3.38,18.26,3.38,3.61,3.83,36.07,4.73,15.1,7.89,3.38,,20.044444,12.388889,27.055556,0.0,,13.483333,66.072102
US_IN_18151,2022-05-30,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,4,,9781,,0,16533,0,0,0,0,1,0,0,0,0,1,54,140,410,566,357,1614,1462,1405,1549,1190,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,4647,5114,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,35,12,,17,-68,15,5.23,7.73,3.41,24.77,5.45,4.77,4.77,,8.18,4.77,5.68,,7.73,,5.23,5.23,4.54,3.64,,6.13,24.09,6.59,16.59,,,4.09,37.72,6.82,14.77,8.86,3.18,,24.211111,16.427778,30.266667,0.0,,15.15,57.084192
US_IN_18151,2022-05-31,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,6,,9787,,1,16534,0,0,0,0,0,2,0,0,1,1,54,140,410,566,357,1616,1462,1405,1550,1191,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,3,4650,5117,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,16,0,,6,-3,0,5.16,4.91,3.93,18.67,6.88,5.4,3.93,,9.09,,,,10.07,4.42,4.91,4.18,3.93,,4.67,8.35,21.86,5.4,14.0,3.68,,5.65,39.05,,13.02,10.81,4.42,6.39,26.372222,19.594444,31.511111,0.0,,16.977778,56.440641
US_IN_18151,2022-06-01,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,5,,9792,,2,16536,0,0,0,0,0,2,0,0,2,1,54,140,410,566,357,1618,1462,1405,1552,1192,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,3,4652,5120,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,12,,,8,-2,2,3.39,6.29,,21.78,5.57,4.6,5.08,3.63,6.78,,4.84,4.6,6.29,5.32,7.26,,5.57,3.39,,4.11,20.81,6.05,13.31,,5.57,6.29,32.91,5.32,15.49,7.26,3.39,5.08,23.483333,19.461111,30.316667,0.979714,,17.25,68.169256
US_IN_18151,2022-06-02,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,4,,9796,,0,16536,0,0,0,0,0,0,1,0,2,1,54,140,410,566,357,1618,1463,1405,1554,1193,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,4,4652,5124,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,16,-3,,10,-2,1,4.12,4.12,,16.48,6.44,7.47,7.21,,6.69,,6.18,5.15,8.75,,5.66,3.86,4.63,,,8.75,25.75,6.44,16.99,4.63,,5.15,36.04,4.89,12.1,4.89,,5.66,17.277778,11.833333,25.177778,3.7592,,10.277778,63.634981
US_IN_18151,2022-06-03,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,5,,9801,,0,16536,0,0,0,0,0,2,0,1,2,0,54,140,410,566,357,1620,1463,1406,1556,1193,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,3,4654,5127,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,7,6,,16,-2,1,5.38,4.61,,16.14,6.66,5.12,,4.1,,,4.87,5.12,8.97,5.89,3.84,3.84,3.84,4.1,6.15,7.94,24.34,4.61,11.02,,,3.84,36.38,5.38,11.27,4.1,4.36,5.64,18.316667,9.561111,26.15,0.0762,,5.922222,44.343554
US_IN_18151,2022-06-04,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,1,,9802,,4,16540,0,0,0,0,0,1,0,0,0,0,54,140,410,566,357,1621,1463,1406,1556,1193,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,4654,5128,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,6,11,,23,3,,,4.1,,20.01,6.67,4.36,3.59,5.9,7.18,4.87,,4.87,5.64,6.67,5.39,,,4.1,4.36,6.16,18.47,5.13,15.65,5.13,,4.36,37.2,3.85,13.85,7.7,,4.36,16.466667,7.172222,24.883333,0.0,,5.088889,47.064401
US_IN_18151,2022-06-05,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,1,16541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,20,,,35,-14,,3.93,5.76,5.23,22.77,7.33,4.19,6.54,,7.85,,,,6.28,4.45,4.71,,,,4.97,3.93,20.94,3.93,13.87,,3.93,4.97,37.69,5.5,17.54,9.42,5.23,6.54,19.5,10.588889,27.5,0.0,,9.038889,51.270174
US_IN_18151,2022-06-06,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,7,,9809,,1,16542,0,0,0,0,1,1,0,2,1,0,54,140,410,566,358,1622,1463,1408,1557,1193,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,3,4658,5131,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,12,3,,17,1,2,6.47,6.71,4.79,21.33,5.99,3.83,5.75,,9.83,,4.32,4.08,13.18,5.99,5.27,4.55,3.6,5.27,,7.91,23.25,6.95,12.7,4.55,,5.51,34.52,6.23,12.46,4.79,5.99,6.71,20.527778,14.744444,26.5,0.592667,,12.977778,62.12695
US_IN_18151,2022-06-07,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,4,,9813,,1,16543,0,0,0,0,0,1,0,2,0,1,54,140,410,566,358,1623,1463,1410,1557,1194,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,4,4658,5135,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,9,-4,,11,-2,2,5.84,7.37,4.07,18.8,7.62,5.59,6.1,5.84,10.42,3.81,4.32,7.11,12.2,5.59,8.13,,3.56,,4.32,7.11,27.69,4.07,15.24,,3.81,7.11,41.16,5.84,15.75,10.93,6.86,10.67,19.455556,15.883333,24.627778,17.344571,,15.588889,78.438299
US_IN_18151,2022-06-08,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,4,,9817,,12,16555,0,0,0,0,0,1,0,0,0,2,54,140,410,566,358,1624,1463,1410,1557,1196,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,4659,5138,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,8,,,12,-2,3,,5.35,4.62,15.08,7.29,4.38,7.29,4.62,6.57,,6.08,3.65,9.97,5.35,3.4,7.29,,3.89,4.62,10.21,23.59,5.11,7.05,6.08,4.62,6.08,34.53,3.89,10.21,,6.81,6.08,14.077778,8.91358,21.87037,6.277429,,10.654321,72.996099
US_IN_18151,2022-06-09,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,2,,9819,,0,16555,0,0,0,0,0,0,1,1,0,0,54,140,410,566,358,1624,1464,1411,1557,1196,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,4660,5139,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,22,-3,,10,-2,0,5.01,5.26,,16.79,5.76,5.26,7.02,4.26,7.52,,5.51,5.26,7.52,4.01,5.51,4.76,4.51,,6.01,7.27,22.05,3.51,11.78,3.76,5.51,3.51,40.34,4.51,9.02,8.27,4.26,4.76,12.727778,7.416667,18.994444,12.73175,,12.04321,77.173533
US_IN_18151,2022-06-10,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,4,,9823,,3,16558,0,0,0,0,0,1,2,0,0,1,54,140,410,566,358,1625,1466,1411,1557,1197,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,4661,5142,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,14,4,,27,-5,2,6.84,5.13,,18.81,4.88,6.84,5.37,,9.77,,5.13,4.15,5.86,3.66,4.88,,3.42,,3.91,7.33,19.29,5.13,12.21,3.42,3.66,4.88,36.63,,13.43,3.42,5.62,3.42,18.461111,11.233333,25.366667,0.0254,,9.155556,55.361041
US_IN_18151,2022-06-11,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,1,,9824,,3,16561,0,0,0,0,0,0,0,0,0,1,54,140,410,566,358,1625,1466,1411,1557,1198,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,4662,5142,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,10,14,,28,2,,3.83,5.36,,17.36,4.6,,,4.34,8.68,,5.87,,4.34,5.36,4.6,4.85,4.08,4.08,4.34,6.38,26.04,5.87,14.04,4.34,4.08,5.11,39.57,5.11,16.59,5.87,,6.13,18.438889,11.011111,24.322222,0.0,,12.483333,68.34204
US_IN_18151,2022-06-12,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,3,,9827,,0,16561,0,0,0,0,0,1,0,0,0,1,54,140,410,566,358,1626,1466,1411,1557,1199,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,,4665,5142,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,22,,,44,-10,,4.74,5.49,,17.98,5.74,4.74,3.75,,7.49,4.49,6.99,5.24,9.49,4.49,3.75,,4.24,,5.49,6.74,21.22,4.0,11.48,,,,35.7,4.49,15.48,9.74,5.49,5.49,21.683333,14.444444,27.955556,0.0,,16.655556,73.201649
