location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13107,2022-05-15,ChIJJyyCFHKm8IgRT_8QtN1x4VU,Q111894,geoId/13107,US,United States of America,GA,Georgia,13107,Emanuel County,US,USA,2,,,,,0,9146,0,0,0,0,0,0,0,0,0,0,100,128,376,647,544,521,450,354,210,91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,17,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22533,11055,11478,3185,3044,3012,2912,2535,2843,2633,1574,795,1073769,32.59,-82.3,1788,73.1,,,-13,,8.93,13.39,,,7.14,8.04,24.11,9.38,43.31,11.16,23.388889,16.376543,31.382716,0.0,17.179012,68.334678
US_GA_13107,2022-05-16,ChIJJyyCFHKm8IgRT_8QtN1x4VU,Q111894,geoId/13107,US,United States of America,GA,Georgia,13107,Emanuel County,US,USA,2,,,,,0,9146,0,0,0,0,0,0,0,0,0,0,100,128,376,647,544,521,450,354,210,91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,17,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22533,11055,11478,3185,3044,3012,2912,2535,2843,2633,1574,795,1073769,32.59,-82.3,1788,73.1,,,0,4,,10.8,8.19,6.33,10.05,9.31,26.43,10.42,38.35,5.96,24.938272,17.604938,32.864198,0.0,17.41358,63.161984
US_GA_13107,2022-05-17,ChIJJyyCFHKm8IgRT_8QtN1x4VU,Q111894,geoId/13107,US,United States of America,GA,Georgia,13107,Emanuel County,US,USA,2,,,,,5,9151,0,0,0,0,0,0,0,0,0,0,100,128,376,647,544,521,450,354,210,91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,17,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22533,11055,11478,3185,3044,3012,2912,2535,2843,2633,1574,795,1073769,32.59,-82.3,1788,73.1,,,0,4,7.29,14.96,8.82,12.28,11.13,11.51,23.41,11.89,40.67,10.74,25.401235,18.104938,32.253086,0.0,13.5,48.162991
US_GA_13107,2022-05-18,ChIJJyyCFHKm8IgRT_8QtN1x4VU,Q111894,geoId/13107,US,United States of America,GA,Georgia,13107,Emanuel County,US,USA,2,,,,,1,9152,0,0,0,0,-2,1,0,1,1,0,100,128,376,647,542,522,450,355,211,91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,17,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22533,11055,11478,3185,3044,3012,2912,2535,2843,2633,1574,795,1073769,32.59,-82.3,1788,73.1,,,0,6,,15.34,10.23,12.98,9.44,13.37,27.93,10.23,43.27,5.9,23.839506,14.987654,33.469136,0.0,14.024691,54.639919
US_GA_13107,2022-05-19,ChIJJyyCFHKm8IgRT_8QtN1x4VU,Q111894,geoId/13107,US,United States of America,GA,Georgia,13107,Emanuel County,US,USA,2,,,,,3,9155,0,0,0,0,0,0,0,0,0,0,100,128,376,647,542,522,450,355,211,91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,17,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22533,11055,11478,3185,3044,3012,2912,2535,2843,2633,1574,795,1073769,32.59,-82.3,1788,73.1,15,,1,3,7.8,10.15,8.2,11.32,11.32,12.49,28.88,7.03,33.17,7.42,27.203704,18.765432,34.845679,0.0,18.845679,60.457609
US_GA_13107,2022-05-20,ChIJJyyCFHKm8IgRT_8QtN1x4VU,Q111894,geoId/13107,US,United States of America,GA,Georgia,13107,Emanuel County,US,USA,2,,,,,0,9155,0,0,0,0,0,0,0,0,0,0,100,128,376,647,542,522,450,355,211,91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,17,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22533,11055,11478,3185,3044,3012,2912,2535,2843,2633,1574,795,1073769,32.59,-82.3,1788,73.1,8,,-2,5,6.46,9.69,,8.07,,11.7,23.41,6.46,36.73,8.07,27.518519,20.376543,34.623457,0.0,18.259259,57.277515
US_GA_13107,2022-05-21,ChIJJyyCFHKm8IgRT_8QtN1x4VU,Q111894,geoId/13107,US,United States of America,GA,Georgia,13107,Emanuel County,US,USA,2,,,,,1,9156,0,0,0,0,0,0,0,0,0,0,100,128,376,647,542,522,450,355,211,91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,17,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22533,11055,11478,3185,3044,3012,2912,2535,2843,2633,1574,795,1073769,32.59,-82.3,1788,73.1,1,,-3,,8.19,10.6,,13.01,,9.64,18.8,12.05,40.01,11.09,25.694444,20.727778,32.394444,0.0,19.927778,70.82006
US_GA_13107,2022-05-22,ChIJJyyCFHKm8IgRT_8QtN1x4VU,Q111894,geoId/13107,US,United States of America,GA,Georgia,13107,Emanuel County,US,USA,2,,,,,0,9156,0,0,0,0,0,0,0,0,0,0,100,128,376,647,542,522,450,355,211,91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,17,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22533,11055,11478,3185,3044,3012,2912,2535,2843,2633,1574,795,1073769,32.59,-82.3,1788,73.1,,,-14,,12.4,13.72,7.08,8.41,7.08,,23.91,11.95,39.84,11.07,24.033333,20.794444,31.25,2.921,20.455556,80.626934
US_GA_13107,2022-05-23,ChIJJyyCFHKm8IgRT_8QtN1x4VU,Q111894,geoId/13107,US,United States of America,GA,Georgia,13107,Emanuel County,US,USA,2,,,,,0,9156,0,0,0,0,0,0,0,0,0,0,100,128,376,647,542,522,450,355,211,91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,17,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22533,11055,11478,3185,3044,3012,2912,2535,2843,2633,1574,795,1073769,32.59,-82.3,1788,73.1,,,-1,5,5.62,13.11,7.87,5.99,8.62,11.61,27.34,8.62,41.95,8.62,23.188889,20.083333,31.788889,2.413,20.511111,85.005876
US_GA_13107,2022-05-24,ChIJJyyCFHKm8IgRT_8QtN1x4VU,Q111894,geoId/13107,US,United States of America,GA,Georgia,13107,Emanuel County,US,USA,2,,,,,8,9164,0,0,0,0,0,0,0,0,0,0,100,128,376,647,542,522,450,355,211,91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,17,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22533,11055,11478,3185,3044,3012,2912,2535,2843,2633,1574,795,1073769,32.59,-82.3,1788,73.1,,,-2,5,5.89,12.88,7.73,11.04,9.57,14.72,25.76,8.46,34.6,8.1,24.372222,19.322222,32.116667,17.78,19.95,76.48484
US_GA_13107,2022-05-25,ChIJJyyCFHKm8IgRT_8QtN1x4VU,Q111894,geoId/13107,US,United States of America,GA,Georgia,13107,Emanuel County,US,USA,2,,,,,0,9164,0,0,0,0,0,0,0,0,0,0,100,128,376,647,542,522,450,355,211,91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,17,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22533,11055,11478,3185,3044,3012,2912,2535,2843,2633,1574,795,1073769,32.59,-82.3,1788,73.1,,,-4,5,8.19,12.48,,5.85,8.97,7.02,24.96,13.26,35.48,11.7,25.027778,20.794444,31.855556,0.0,20.072222,74.110339
US_GA_13107,2022-05-26,ChIJJyyCFHKm8IgRT_8QtN1x4VU,Q111894,geoId/13107,US,United States of America,GA,Georgia,13107,Emanuel County,US,USA,2,,,,,4,9168,0,0,0,4,1,2,0,1,0,1,100,128,376,651,543,524,450,356,211,92,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,10,17,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22533,11055,11478,3185,3044,3012,2912,2535,2843,2633,1574,795,1073769,32.59,-82.3,1788,73.1,6,,-2,5,6.95,14.3,7.76,8.17,11.03,7.36,26.16,7.36,38.41,7.76,25.272222,21.05,30.433333,0.0,20.611111,75.472208
US_GA_13107,2022-05-27,ChIJJyyCFHKm8IgRT_8QtN1x4VU,Q111894,geoId/13107,US,United States of America,GA,Georgia,13107,Emanuel County,US,USA,2,,,,,1,9169,0,0,0,0,0,0,0,0,0,0,100,128,376,651,543,524,450,356,211,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,17,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22533,11055,11478,3185,3044,3012,2912,2535,2843,2633,1574,795,1073769,32.59,-82.3,1788,73.1,2,,-8,5,7.93,13.66,6.61,7.49,10.13,9.69,15.42,6.61,42.29,8.37,24.4,21.083333,30.927778,10.752667,19.1,72.365214
US_GA_13107,2022-05-28,ChIJJyyCFHKm8IgRT_8QtN1x4VU,Q111894,geoId/13107,US,United States of America,GA,Georgia,13107,Emanuel County,US,USA,2,,,,,0,9169,0,0,0,0,0,0,0,0,0,0,100,128,376,651,543,524,450,356,211,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,17,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22533,11055,11478,3185,3044,3012,2912,2535,2843,2633,1574,795,1073769,32.59,-82.3,1788,73.1,-1,,-10,,,15.46,,7.73,,10.82,18.55,7.73,36.07,8.76,24.822222,18.522222,30.811111,0.112889,16.566667,60.344417
US_GA_13107,2022-05-29,ChIJJyyCFHKm8IgRT_8QtN1x4VU,Q111894,geoId/13107,US,United States of America,GA,Georgia,13107,Emanuel County,US,USA,2,,,,,0,9169,0,0,0,0,0,0,0,0,0,0,100,128,376,651,543,524,450,356,211,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,17,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22533,11055,11478,3185,3044,3012,2912,2535,2843,2633,1574,795,1073769,32.59,-82.3,1788,73.1,,,-13,,,20.83,7.75,7.75,12.59,11.14,26.64,11.63,42.63,12.11,25.022222,17.644444,32.95,0.0,16.988889,61.248499
US_GA_13107,2022-05-30,ChIJJyyCFHKm8IgRT_8QtN1x4VU,Q111894,geoId/13107,US,United States of America,GA,Georgia,13107,Emanuel County,US,USA,2,,,,,0,9169,0,0,0,0,0,0,0,0,0,0,100,128,376,651,543,524,450,356,211,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,17,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22533,11055,11478,3185,3044,3012,2912,2535,2843,2633,1574,795,1073769,32.59,-82.3,1788,73.1,-21,,-66,,,19.94,8.86,10.63,7.09,10.63,29.68,16.39,39.87,12.4,25.055556,19.766667,31.527778,0.0,20.705556,76.931575
US_GA_13107,2022-05-31,ChIJJyyCFHKm8IgRT_8QtN1x4VU,Q111894,geoId/13107,US,United States of America,GA,Georgia,13107,Emanuel County,US,USA,2,,,,,1,9170,0,0,0,0,0,0,0,0,0,0,100,128,376,651,543,524,450,356,211,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,17,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22533,11055,11478,3185,3044,3012,2912,2535,2843,2633,1574,795,1073769,32.59,-82.3,1788,73.1,,,-9,5,,17.26,,9.04,11.09,12.74,29.17,12.74,43.56,12.74,24.388889,18.944444,31.888889,1.342571,19.644444,75.040815
US_GA_13107,2022-06-01,ChIJJyyCFHKm8IgRT_8QtN1x4VU,Q111894,geoId/13107,US,United States of America,GA,Georgia,13107,Emanuel County,US,USA,2,,,,,9,9179,2,2,1,1,2,1,0,1,1,0,102,130,377,652,545,525,450,357,212,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,17,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22533,11055,11478,3185,3044,3012,2912,2535,2843,2633,1574,795,1073769,32.59,-82.3,1788,73.1,,,-9,5,,13.45,7.74,8.96,10.59,10.19,31.37,12.22,40.74,13.45,26.05,19.005556,33.472222,0.0254,19.122222,65.853716
US_GA_13107,2022-06-02,ChIJJyyCFHKm8IgRT_8QtN1x4VU,Q111894,geoId/13107,US,United States of America,GA,Georgia,13107,Emanuel County,US,USA,2,,,,,1,9180,0,0,0,0,0,0,0,0,0,0,102,130,377,652,545,525,450,357,212,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,17,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22533,11055,11478,3185,3044,3012,2912,2535,2843,2633,1574,795,1073769,32.59,-82.3,1788,73.1,1,,-5,5,7.56,15.54,11.34,8.82,9.24,11.76,27.29,13.02,35.69,12.18,27.577778,19.694444,34.972222,0.0,18.305556,57.258786
US_GA_13107,2022-06-03,ChIJJyyCFHKm8IgRT_8QtN1x4VU,Q111894,geoId/13107,US,United States of America,GA,Georgia,13107,Emanuel County,US,USA,2,,,,,1,9181,0,0,0,0,0,0,0,0,0,0,102,130,377,652,545,525,450,357,212,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,17,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22533,11055,11478,3185,3044,3012,2912,2535,2843,2633,1574,795,1073769,32.59,-82.3,1788,73.1,4,,-10,7,7.34,14.25,6.91,,9.5,10.36,29.8,16.41,42.75,12.52,27.154321,20.574074,34.666667,0.0,18.839506,60.6762
US_GA_13107,2022-06-04,ChIJJyyCFHKm8IgRT_8QtN1x4VU,Q111894,geoId/13107,US,United States of America,GA,Georgia,13107,Emanuel County,US,USA,2,,,,,0,9181,0,0,0,0,0,0,0,0,0,0,102,130,377,652,545,525,450,357,212,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,17,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22533,11055,11478,3185,3044,3012,2912,2535,2843,2633,1574,795,1073769,32.59,-82.3,1788,73.1,0,,8,,,12.35,,9.39,11.37,,23.72,13.84,35.09,12.85,24.728395,20.62963,32.111111,1.27,19.561728,73.183752
US_GA_13107,2022-06-05,ChIJJyyCFHKm8IgRT_8QtN1x4VU,Q111894,geoId/13107,US,United States of America,GA,Georgia,13107,Emanuel County,US,USA,2,,,,,0,9181,0,0,0,0,0,0,0,0,0,0,102,130,377,652,545,525,450,357,212,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,17,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22533,11055,11478,3185,3044,3012,2912,2535,2843,2633,1574,795,1073769,32.59,-82.3,1788,73.1,,,-3,,7.07,16.5,,,,10.85,20.28,12.73,40.08,8.02,25.191358,19.975309,31.185185,0.0,17.91358,64.62206
US_GA_13107,2022-06-06,ChIJJyyCFHKm8IgRT_8QtN1x4VU,Q111894,geoId/13107,US,United States of America,GA,Georgia,13107,Emanuel County,US,USA,2,,,,,0,9181,0,0,0,0,0,0,0,0,0,0,102,130,377,652,545,525,450,357,212,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,17,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22533,11055,11478,3185,3044,3012,2912,2535,2843,2633,1574,795,1073769,32.59,-82.3,1788,73.1,,,-8,7,6.41,14.52,6.83,9.82,9.82,11.11,30.76,18.8,43.57,,24.833333,19.938272,30.925926,0.0,18.271605,67.586926
US_GA_13107,2022-06-07,ChIJJyyCFHKm8IgRT_8QtN1x4VU,Q111894,geoId/13107,US,United States of America,GA,Georgia,13107,Emanuel County,US,USA,2,,,,,5,9186,0,0,0,0,0,0,0,0,0,0,102,130,377,652,545,525,450,357,212,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,17,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22533,11055,11478,3185,3044,3012,2912,2535,2843,2633,1574,795,1073769,32.59,-82.3,1788,73.1,,,-9,7,7.14,11.34,6.72,12.6,14.7,14.28,37.39,13.02,46.63,7.56,25.135802,19.04321,32.753086,0.0,19.333333,70.417934
US_GA_13107,2022-06-08,ChIJJyyCFHKm8IgRT_8QtN1x4VU,Q111894,geoId/13107,US,United States of America,GA,Georgia,13107,Emanuel County,US,USA,2,,,,,1,9187,0,0,0,0,0,1,1,0,-2,0,102,130,377,652,545,526,451,357,210,92,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,1,4,10,17,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22533,11055,11478,3185,3044,3012,2912,2535,2843,2633,1574,795,1073769,32.59,-82.3,1788,73.1,,,-13,8,,18.41,7.71,7.71,13.27,15.41,20.55,8.13,40.67,9.42,27.37037,21.0,33.265432,0.0,20.864198,67.857015
US_GA_13107,2022-06-09,ChIJJyyCFHKm8IgRT_8QtN1x4VU,Q111894,geoId/13107,US,United States of America,GA,Georgia,13107,Emanuel County,US,USA,2,,,,,1,9188,0,0,0,0,0,0,0,0,0,0,102,130,377,652,545,526,451,357,210,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,17,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22533,11055,11478,3185,3044,3012,2912,2535,2843,2633,1574,795,1073769,32.59,-82.3,1788,73.1,4,,-7,5,10.63,14.89,,12.34,9.36,11.06,27.22,11.06,34.03,,27.419753,22.253086,33.395062,0.381,20.549383,66.338989
US_GA_13107,2022-06-10,ChIJJyyCFHKm8IgRT_8QtN1x4VU,Q111894,geoId/13107,US,United States of America,GA,Georgia,13107,Emanuel County,US,USA,2,,,,,1,9189,0,0,0,0,0,0,0,0,0,0,102,130,377,652,545,526,451,357,210,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,17,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22533,11055,11478,3185,3044,3012,2912,2535,2843,2633,1574,795,1073769,32.59,-82.3,1788,73.1,-2,,-13,8,,13.84,6.7,7.59,12.05,,28.12,8.93,33.48,7.14,26.648148,19.641975,32.938272,0.084667,16.716049,54.897438
US_GA_13107,2022-06-11,ChIJJyyCFHKm8IgRT_8QtN1x4VU,Q111894,geoId/13107,US,United States of America,GA,Georgia,13107,Emanuel County,US,USA,2,,,,,0,9189,0,0,0,0,0,0,0,0,0,0,102,130,377,652,545,526,451,357,210,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,17,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22533,11055,11478,3185,3044,3012,2912,2535,2843,2633,1574,795,1073769,32.59,-82.3,1788,73.1,-7,,1,,9.99,14.48,7.99,,7.99,9.99,20.47,8.99,41.94,10.98,26.530864,20.302469,34.530864,0.0,17.740741,59.015258
US_GA_13107,2022-06-12,ChIJJyyCFHKm8IgRT_8QtN1x4VU,Q111894,geoId/13107,US,United States of America,GA,Georgia,13107,Emanuel County,US,USA,2,,,,,0,9189,0,0,0,0,0,0,0,0,0,0,102,130,377,652,545,526,451,357,210,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,17,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22533,11055,11478,3185,3044,3012,2912,2535,2843,2633,1574,795,1073769,32.59,-82.3,1788,73.1,,,7,,11.3,12.71,9.88,,9.41,8.94,16.0,12.71,39.53,17.41,27.462963,21.858025,34.475309,0.0,21.259259,69.222411
US_GA_13107,2022-06-13,ChIJJyyCFHKm8IgRT_8QtN1x4VU,Q111894,geoId/13107,US,United States of America,GA,Georgia,13107,Emanuel County,US,USA,2,,,,,0,9189,0,0,0,0,0,0,0,0,0,0,102,130,377,652,545,526,451,357,210,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,17,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22533,11055,11478,3185,3044,3012,2912,2535,2843,2633,1574,795,1073769,32.59,-82.3,1788,73.1,,,-7,7,6.23,17.87,,,10.39,8.72,27.42,14.54,46.12,15.79,29.765432,22.901235,37.259259,3.217333,21.876543,63.022616
US_GA_13107,2022-06-14,ChIJJyyCFHKm8IgRT_8QtN1x4VU,Q111894,geoId/13107,US,United States of America,GA,Georgia,13107,Emanuel County,US,USA,2,,,,,4,9193,0,0,0,0,0,0,0,0,0,0,102,130,377,652,545,526,451,357,210,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,17,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22533,11055,11478,3185,3044,3012,2912,2535,2843,2633,1574,795,1073769,32.59,-82.3,1788,73.1,,,-10,8,7.93,13.77,,6.68,9.18,7.93,30.05,8.35,41.74,13.36,28.104938,23.524691,35.987654,0.0,22.882716,73.530466
US_GA_13107,2022-06-15,ChIJJyyCFHKm8IgRT_8QtN1x4VU,Q111894,geoId/13107,US,United States of America,GA,Georgia,13107,Emanuel County,US,USA,2,,,,,0,9193,2,1,1,2,3,1,0,1,1,0,104,131,378,654,548,527,451,358,211,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,17,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22533,11055,11478,3185,3044,3012,2912,2535,2843,2633,1574,795,1073769,32.59,-82.3,1788,73.1,,,-11,7,7.77,17.98,6.95,,11.45,13.08,25.75,15.53,37.61,13.08,27.641975,22.104938,37.388889,8.128,22.598765,74.211248
US_GA_13107,2022-06-16,ChIJJyyCFHKm8IgRT_8QtN1x4VU,Q111894,geoId/13107,US,United States of America,GA,Georgia,13107,Emanuel County,US,USA,2,,,,,0,9193,0,0,0,0,0,0,0,0,0,0,104,131,378,654,548,527,451,358,211,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,10,17,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22533,11055,11478,3185,3044,3012,2912,2535,2843,2633,1574,795,1073769,32.59,-82.3,1788,73.1,2,,-7,4,9.4,15.38,9.82,,8.97,8.12,23.92,9.4,43.99,8.97,28.845679,22.932099,36.197531,0.0,22.32716,68.129917
