location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IA_19057,2020-07-31,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,7,0,144,2,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,4,,,-17,1,6.59,7.25,,10.55,6.81,6.37,,7.03,3.52,,3.3,8.79,3.74,3.08,4.83,,7.03,,4.17,3.96,4.39,,6.15,3.74,7.25,22.19,6.15,3.74,10.99,3.52,6.15,6.15,5.93,39.77,5.27,10.33,4.61,4.17,4.61,,,21.883333,17.194444,26.905556,0.254,17.894444,78.38814
US_IA_19057,2020-08-01,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,-6,0,138,2,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,-7,,,-1,,,6.41,,13.55,8.62,6.16,3.45,5.42,4.93,,3.45,11.34,,4.44,,5.42,11.34,4.93,,7.64,3.94,3.45,5.17,4.93,6.65,21.69,6.65,3.7,10.84,,3.45,5.17,,36.23,3.94,10.84,5.91,,4.44,3.94,,22.122222,17.283333,27.522222,0.0,17.666667,76.263222
US_IA_19057,2020-08-02,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,1,0,139,2,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,-2,,,-6,,4.39,6.25,4.16,12.72,7.63,8.56,,6.25,4.39,,,6.94,4.16,5.55,,4.16,19.2,,6.94,3.93,3.47,4.39,3.47,,6.25,24.75,6.01,,14.8,,3.93,3.93,6.71,38.17,5.09,14.11,7.86,3.7,3.47,,,21.533333,16.088889,27.077778,0.169333,18.522222,83.18439
US_IA_19057,2020-08-03,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,139,2,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,0,40,,-23,4,6.03,7.28,4.99,14.15,8.11,9.15,3.75,5.62,4.16,,,8.95,3.95,3.75,4.58,5.41,12.48,,5.83,6.66,3.33,6.87,4.37,,6.45,25.18,5.62,2.91,12.9,,4.37,4.37,5.83,38.91,3.12,9.99,6.24,5.41,3.54,,3.12,18.972222,15.583333,24.316667,0.169333,15.955556,82.892788
US_IA_19057,2020-08-04,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,0,0,139,2,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,-3,33,13,-23,5,2.88,5.97,,15.65,6.18,7.62,4.12,7.42,3.29,4.53,2.88,6.8,3.71,5.15,3.5,6.18,8.65,5.15,5.77,,4.33,,3.5,2.88,8.86,21.21,3.91,,11.74,4.53,5.97,4.94,5.97,40.16,5.56,9.47,7.42,5.36,5.15,2.88,4.53,17.694444,12.316667,23.738889,0.0,12.927778,73.875021
US_IA_19057,2020-08-05,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,4,0,143,2,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,-2,37,9,-21,3,3.69,6.15,4.51,16.82,6.77,6.77,,6.77,6.56,5.74,,8.2,4.51,,3.08,5.95,8.82,3.08,4.31,5.74,,,4.72,4.51,4.51,19.48,8.61,4.51,10.46,,4.51,6.77,6.77,39.99,5.33,11.07,6.15,5.54,3.28,3.28,,17.866667,10.694444,25.116667,0.0,13.055556,73.665213
US_IA_19057,2020-08-06,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,9,0,152,2,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,-2,26,19,-23,3,4.18,7.32,3.35,14.85,9.2,6.48,3.76,6.69,3.97,,4.81,10.25,3.56,3.56,,5.65,8.99,3.97,5.02,6.07,3.97,,3.56,,5.86,22.17,5.44,3.76,9.83,3.97,3.97,4.81,7.32,40.57,4.81,10.25,3.35,5.44,,3.76,3.35,19.627778,13.538889,25.944444,0.0,14.638889,73.055526
US_IA_19057,2020-08-07,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,4,0,156,2,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,5,,,-18,3,3.98,7.55,5.03,18.45,6.5,3.98,4.19,7.13,3.77,3.56,,9.86,,6.29,3.35,6.08,6.71,4.61,5.66,6.29,5.24,3.77,,6.29,9.02,20.55,5.87,,12.16,3.56,5.66,,7.34,38.16,5.87,11.74,5.66,4.82,4.61,3.35,3.35,21.605556,15.977778,27.938889,0.0,16.477778,72.848643
US_IA_19057,2020-08-08,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,11,0,167,2,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,-2,,,2,,4.74,4.74,7.11,14.45,8.53,8.29,,7.82,4.5,,,6.16,,4.26,3.32,3.32,3.79,3.79,3.79,,3.55,4.5,,,5.21,24.4,7.34,,10.9,4.5,8.76,3.32,7.58,40.98,4.97,12.55,7.11,,3.79,4.26,5.21,24.055556,19.666667,29.655556,0.0,19.805556,77.399085
US_IA_19057,2020-08-09,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,12,0,179,2,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,4,,,-11,,4.14,7.36,5.06,16.34,10.35,5.75,,6.9,,,,11.96,4.37,5.98,5.06,5.98,8.51,3.22,5.29,6.9,6.67,,8.51,5.52,6.44,25.08,5.52,3.45,18.87,5.98,4.6,4.83,5.98,36.12,,13.12,5.29,,3.45,,,25.483333,20.811111,31.338889,0.0,22.377778,83.040538
US_IA_19057,2020-08-10,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,7,0,186,2,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,-8,12,-11,-24,3,5.82,3.88,,11.4,7.03,,3.64,5.58,3.4,,3.4,7.03,3.64,5.33,3.88,,6.55,5.33,,5.09,4.37,,8.49,,7.03,23.28,6.55,3.4,9.22,,5.09,8.0,4.61,34.92,4.85,11.64,8.25,3.64,5.09,4.61,,25.422222,19.6,32.272222,3.132667,22.711111,85.076034
US_IA_19057,2020-08-11,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,1,0,187,2,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,2,27,7,-22,0,6.26,,,16.5,8.53,5.41,,6.26,,5.41,,11.66,4.55,6.26,4.55,,5.97,,,,,,5.12,,7.11,23.33,7.96,,10.24,,,,,38.12,3.98,6.83,5.69,4.55,4.27,,,21.733333,16.655556,27.655556,0.762,17.5,78.001145
US_IA_19057,2020-08-12,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,7,0,194,2,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,2,31,15,-21,2,4.67,8.72,3.25,16.64,8.12,4.67,,8.93,4.46,3.85,,8.93,,3.25,3.45,5.48,8.93,6.09,5.48,3.85,3.65,4.06,4.87,,6.49,27.18,4.87,,12.78,4.06,4.87,7.3,4.26,43.41,3.25,8.72,5.48,5.07,4.46,2.84,,22.505556,16.5,29.211111,0.0,18.933333,80.573917
US_IA_19057,2020-08-13,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,12,0,206,2,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,3,25,2,-24,4,,8.11,,14.81,5.27,5.27,3.85,4.87,3.25,,,11.77,4.46,5.07,4.46,,8.32,2.84,5.48,7.3,6.9,4.67,4.67,4.87,6.08,24.95,4.67,,12.58,3.45,3.25,4.46,4.67,39.15,4.67,10.55,4.67,4.46,4.67,,3.04,24.283333,17.761111,30.4,0.0,19.677778,75.868206
US_IA_19057,2020-08-14,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,20,0,226,2,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,3,,6,-18,2,4.79,7.29,3.75,12.91,7.29,7.08,4.37,5.21,5.0,4.37,,9.37,3.75,4.58,4.58,4.37,9.58,3.33,3.96,6.67,,,2.92,,4.37,24.79,9.79,,13.12,,5.21,3.33,4.79,34.57,6.04,7.5,4.58,3.96,4.58,3.12,,24.044444,17.622222,30.183333,0.0,19.638889,76.766202
US_IA_19057,2020-08-15,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,16,0,242,2,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,3,,,-6,,6.34,6.58,5.64,12.45,6.34,6.11,,8.46,4.7,3.76,4.46,9.16,,5.87,6.58,3.76,7.75,4.23,6.11,4.46,5.64,,3.52,6.58,4.23,21.14,6.81,,12.21,4.23,4.7,4.23,4.93,44.86,,9.16,5.17,3.29,4.93,,,23.488889,18.25,28.944444,0.0,18.927778,75.737742
US_IA_19057,2020-08-16,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,8,0,250,2,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,6,,,-11,,4.8,9.37,10.74,15.08,9.82,6.85,,3.65,4.11,3.43,,10.74,,4.34,4.11,5.03,11.65,6.85,5.03,5.71,,6.62,,,5.03,22.39,7.77,3.2,12.34,3.65,3.65,,4.57,42.26,7.08,9.14,8.91,3.88,3.2,3.65,3.88,21.444444,12.85,30.355556,0.127,15.038889,67.163755
US_IA_19057,2020-08-17,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,21,0,271,2,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,,,,,4,5.0,7.19,6.39,17.58,7.59,5.79,4.6,7.19,,,,10.19,,5.0,,4.2,10.19,,6.19,5.79,4.6,,6.39,5.0,5.39,24.18,5.2,2.8,12.39,,5.79,6.99,5.0,47.16,4.4,11.99,10.59,3.8,5.2,,3.2,22.966667,16.433333,29.733333,0.5715,18.622222,76.740402
US_IA_19057,2020-08-18,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,18,0,289,2,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,,,,,4,6.19,6.99,4.59,15.17,9.38,4.39,3.59,4.79,3.99,3.59,3.59,10.18,3.79,4.39,4.59,3.59,9.78,3.19,4.79,6.39,,,6.39,3.99,7.99,27.15,6.19,3.0,9.98,3.0,5.19,,3.99,42.52,5.79,11.38,6.19,3.99,5.39,,4.19,20.8,13.9,27.772222,0.282222,15.155556,70.500797
US_IA_19057,2020-08-19,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,38,0,327,2,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,,,,,3,2.99,8.17,3.78,15.93,6.17,,,7.37,2.99,,5.38,8.37,,3.39,3.78,6.97,9.96,5.78,6.37,4.78,3.98,3.19,4.58,,5.97,29.08,6.77,4.58,10.36,5.18,6.37,4.18,4.78,38.84,6.97,8.17,5.18,3.58,3.39,,2.99,19.961111,11.877778,26.883333,0.0,13.644444,67.203747
US_IA_19057,2020-08-20,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,41,0,368,2,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,,,,,3,5.02,7.63,5.22,15.46,5.22,8.43,2.81,6.63,3.82,3.21,3.21,7.03,2.81,6.22,,3.82,9.44,,5.42,6.03,,,6.03,,7.23,26.31,6.22,3.01,8.63,3.41,4.22,5.02,4.62,40.16,3.01,6.83,8.03,3.01,5.42,,4.62,20.15,11.633333,27.933333,0.0,14.0,67.859712
US_IA_19057,2020-08-21,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,26,0,394,2,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,,,,,3,3.11,6.84,,15.95,9.53,5.18,3.94,5.39,,,,10.98,4.35,4.97,3.73,5.39,6.84,5.39,,6.42,4.14,3.94,,,8.49,26.52,,2.9,11.39,,3.73,2.9,3.31,34.39,4.56,10.15,4.56,3.73,4.35,,3.52,21.005556,12.927778,29.083333,0.0,15.483333,70.814553
US_IA_19057,2020-08-22,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,21,1,415,3,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,,,,,,4.21,8.42,3.74,14.51,6.79,5.62,3.28,6.79,4.68,3.98,3.28,9.83,4.21,,4.21,3.51,5.85,,3.98,6.79,,,,,6.55,23.16,4.45,,9.36,,4.21,3.74,3.74,34.63,3.74,8.42,4.91,4.68,4.21,3.51,,21.972222,14.705556,29.555556,0.0,17.088889,74.027965
US_IA_19057,2020-08-23,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,12,0,427,3,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,,,,,,6.1,7.23,5.42,13.33,6.55,5.42,,5.65,5.2,,,10.39,4.52,4.07,3.62,3.62,8.59,,4.52,5.42,3.84,,4.07,,6.78,23.5,4.07,,10.62,3.39,3.39,5.65,4.07,45.86,4.29,9.26,8.36,7.0,,5.42,,25.316667,19.188889,33.422222,0.0,19.711111,71.308714
US_IA_19057,2020-08-24,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,2,0,429,3,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,,,,,5,4.06,6.97,3.29,12.58,6.97,4.06,4.84,8.32,4.26,3.48,,11.22,3.1,5.61,3.87,4.06,8.52,2.9,4.06,7.74,5.22,,5.22,2.9,11.61,27.87,5.03,3.29,11.42,3.68,3.29,4.45,3.87,35.03,,8.32,6.39,5.22,4.45,,,26.805556,20.45,34.811111,0.0,21.355556,72.20491
US_IA_19057,2020-08-25,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,9,0,438,3,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,,,,,6,2.75,5.9,,11.6,8.45,6.88,4.32,7.86,3.93,3.54,2.75,10.42,3.34,4.91,,6.29,9.83,6.88,5.9,6.29,3.34,3.54,5.11,,5.11,27.32,5.31,,14.15,,5.31,6.09,5.7,40.69,4.52,10.22,9.04,4.32,4.52,2.75,,26.916667,19.855556,34.061111,0.0,21.322222,71.591942
US_IA_19057,2020-08-26,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,43,1,481,4,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,,,,,4,3.5,6.03,,12.83,7.39,7.39,5.05,5.83,3.5,2.72,,8.55,,4.08,4.86,4.28,9.14,4.47,3.31,3.5,5.05,3.5,4.08,,6.61,21.97,6.42,3.5,12.25,2.92,5.25,4.28,4.67,36.55,2.72,11.86,5.44,3.11,5.05,,,27.188889,21.122222,34.15,0.0,21.161111,69.749125
US_IA_19057,2020-08-27,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,30,1,511,5,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,,,,,5,4.01,6.3,3.25,13.37,,6.88,5.35,3.63,,3.06,,9.17,2.67,4.77,4.96,6.49,10.69,3.63,4.58,4.77,3.63,3.06,4.96,4.77,5.73,24.64,3.44,2.67,8.4,,4.96,7.07,6.68,39.72,4.96,7.45,8.02,,5.73,,,27.266667,22.383333,33.161111,0.0,21.733333,71.905227
US_IA_19057,2020-08-28,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,30,0,541,5,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,,,,,5,4.05,7.9,,12.14,4.62,3.85,3.85,3.47,2.89,3.66,,8.67,3.66,2.89,4.82,3.47,7.13,4.43,3.66,5.78,4.05,,2.89,3.47,6.17,26.2,3.85,3.08,9.44,,5.59,3.85,3.66,34.68,,7.13,6.17,2.7,4.05,,3.08,26.522222,20.15,33.25,0.0,21.927778,76.021178
US_IA_19057,2020-08-29,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,12,0,553,5,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,,,,,,4.19,6.52,,14.68,4.89,4.66,3.5,6.99,4.19,3.96,,8.39,4.19,,3.96,4.43,6.76,4.66,5.36,4.19,,,4.66,,5.83,22.6,4.43,3.96,13.75,3.73,4.43,5.13,4.89,41.47,6.29,7.46,6.06,3.73,4.89,,,23.922222,19.172222,29.977778,0.0,17.383333,67.063893
US_IA_19057,2020-08-30,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,14,0,567,5,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,,,,,,6.11,8.14,5.2,15.38,7.01,5.65,3.39,7.24,3.17,,,6.33,3.85,,4.07,4.52,4.07,4.52,,5.2,5.43,4.52,3.85,3.39,5.88,18.32,6.33,,9.05,4.98,6.11,6.33,5.65,39.81,4.52,11.31,7.92,,3.85,,,18.783333,11.033333,26.977778,0.0,12.661111,67.739504
US_IA_19057,2020-08-31,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,1,0,568,5,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,,,,,4,4.82,7.14,,13.74,7.49,5.89,3.92,4.46,2.5,,,5.53,,,,5.0,7.14,2.5,5.35,,3.57,,5.17,3.57,6.6,21.41,2.68,3.57,8.56,,5.17,5.35,3.92,36.04,5.89,6.25,7.67,3.39,2.5,3.03,2.5,20.494444,15.616667,25.905556,0.0,16.916667,80.137116
US_IA_19057,2020-09-01,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,8,0,576,5,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,,,,,5,6.29,6.11,3.49,14.84,8.73,4.71,,8.56,2.79,3.32,2.44,7.16,2.62,2.79,2.97,3.32,9.6,2.62,5.06,3.49,5.94,,3.14,3.32,5.24,21.65,5.24,3.14,8.73,4.02,4.37,4.02,4.89,38.24,4.37,8.21,6.29,5.76,2.79,,,19.866667,16.116667,24.361111,1.8415,16.694444,82.384729
US_IA_19057,2020-09-02,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,5,0,581,5,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,,,,,2,4.39,5.1,2.99,11.77,9.14,5.1,3.34,6.68,2.81,2.81,3.16,8.08,3.87,4.39,4.22,4.39,8.96,5.1,3.69,4.04,4.04,2.46,3.87,3.51,7.38,21.79,6.85,,8.79,4.04,6.33,4.04,4.74,34.27,4.04,7.91,6.15,5.27,2.64,,,23.227778,17.366667,30.516667,2.497667,18.461111,74.8358
US_IA_19057,2020-09-03,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,10,0,591,5,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,,,,,2,4.49,6.29,4.49,11.31,6.29,5.57,2.69,5.57,3.23,,2.51,7.36,2.51,3.95,3.59,3.05,9.34,3.41,3.41,5.57,3.77,,3.59,,6.11,20.83,8.26,2.87,8.8,2.69,4.49,,4.85,36.81,5.03,7.72,6.64,3.95,3.59,,2.69,22.227778,15.894444,28.894444,0.0254,15.194444,64.678892
US_IA_19057,2020-09-04,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,15,0,606,5,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,,,,,2,4.38,9.16,4.18,11.36,6.77,4.58,3.98,6.18,3.39,,,9.56,2.99,3.39,4.38,2.99,8.17,3.98,5.38,4.98,,2.79,2.79,3.39,4.78,25.7,6.97,4.18,9.56,,4.18,3.19,4.18,34.67,5.18,7.77,6.58,3.19,3.59,,,18.283333,8.866667,28.022222,0.0,8.894444,54.638774
US_IA_19057,2020-09-05,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,20,0,626,5,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,,,,,,4.23,6.58,6.81,15.27,6.34,7.52,,5.64,3.52,,,8.93,,5.64,,5.4,7.75,6.11,4.7,3.76,,,5.17,,5.64,22.79,6.11,,11.98,4.7,5.4,4.7,,36.18,,9.16,7.75,4.46,3.76,3.76,,21.277778,13.9,29.866667,0.0,12.5,57.630032
US_IA_19057,2020-09-06,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,3,0,629,5,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,,,,,,6.13,6.59,5.68,12.72,7.95,5.22,,6.36,3.86,,5.68,8.18,,,,4.09,7.72,4.09,3.86,,4.54,5.0,3.18,4.32,6.81,19.31,5.68,,12.95,3.63,3.41,3.63,7.5,34.07,5.22,10.22,7.5,,3.63,,3.86,23.616667,19.022222,32.027778,8.001,18.6,73.616086
US_IA_19057,2020-09-07,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,3,0,632,5,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,,,,-69,,3.79,6.25,6.25,16.07,5.8,5.13,,8.04,4.24,,3.79,8.93,,3.12,3.12,4.46,11.38,3.79,5.13,4.24,3.57,,,4.46,3.35,22.1,5.13,3.12,10.27,4.24,3.57,3.12,3.57,36.16,5.8,11.16,5.36,4.02,4.24,,4.46,23.777778,17.9,29.438889,1.68275,16.261111,63.039153
