location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18087,2021-05-03,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,8,0,2654,72,38,5641,0,0,1,1,0,1,1,3,0,1,4,12,48,180,72,355,346,396,414,405,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,4,1264,1381,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,28,-3,2,7.82,6.56,10.0,4.38,5.94,6.56,6.25,9.06,,8.75,19.38,6.25,,8.13,41.26,7.19,4.69,16.316667,12.9,23.35,4.6736,,12.872222,80.199091
US_IN_18087,2021-05-04,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,3,0,2657,72,4,5645,0,0,0,0,0,0,0,0,1,0,4,12,48,180,72,355,346,396,415,405,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,1265,1383,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,29,32,,25,-4,2,,9.08,8.14,6.88,,10.02,4.38,10.64,,5.32,22.53,6.26,7.51,5.95,39.74,8.45,6.57,13.361111,9.188889,17.966667,2.243667,,10.827778,84.70523
US_IN_18087,2021-05-05,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,5,0,2662,72,32,5677,0,0,0,0,0,0,1,0,1,3,4,12,48,180,72,355,347,396,416,408,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,4,1266,1387,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,35,,28,-5,3,,10.24,5.76,,5.44,6.4,6.72,6.72,,9.6,14.72,,,4.48,38.39,,5.12,9.233333,5.077778,15.077778,0.290286,,3.4,67.037114
US_IN_18087,2021-05-06,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,3,0,2665,72,84,5761,0,0,0,0,0,1,1,0,0,1,4,12,48,180,72,356,348,396,416,409,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,1267,1389,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,17,29,,30,-4,3,6.96,8.86,7.27,,,10.12,,6.96,,6.96,23.72,,,4.74,34.15,,5.06,7.283333,2.644444,12.2,0.8128,,2.022222,69.333505
US_IN_18087,2021-05-07,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,1,0,2666,72,77,5838,0,0,0,0,0,0,0,0,0,0,4,12,48,180,72,356,348,396,416,409,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1267,1390,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,15,29,,37,-1,1,,6.61,5.95,,4.96,6.61,5.29,6.28,,7.27,21.81,6.61,7.6,,28.74,8.59,5.29,6.894444,0.344444,13.611111,0.907143,,2.383333,73.227896
US_IN_18087,2021-05-08,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,1,0,2667,72,62,5900,0,0,0,0,0,0,0,1,0,0,4,12,48,180,72,356,348,397,416,409,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1267,1391,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,60,,,48,-2,,7.7,8.47,9.24,,,8.86,,,,,12.32,,,,33.12,7.32,6.93,6.138889,-0.116667,12.822222,0.0254,,-1.011111,60.322241
US_IN_18087,2021-05-09,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,3,0,2670,72,25,5925,0,0,0,0,0,0,2,0,1,0,4,12,48,180,72,356,350,397,417,409,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,1268,1393,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,41,-12,,8.3,9.43,,8.3,9.05,6.04,7.54,,,,14.34,5.66,,,39.99,7.92,,6.122222,1.255556,11.65,7.7724,,2.288889,76.866844
US_IN_18087,2021-05-10,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,12,0,2682,72,31,5956,1,0,0,1,0,1,1,3,0,4,5,12,48,181,72,357,351,400,417,413,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,7,1273,1400,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,34,-1,1,4.95,7.74,10.52,6.5,7.43,7.43,5.57,8.98,,5.88,19.5,,6.81,5.88,39.31,9.9,,6.938889,1.283333,12.266667,7.184571,,1.566667,69.309934
US_IN_18087,2021-05-11,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,2,0,2684,72,7,5963,0,0,0,1,0,1,0,0,0,0,5,12,48,182,72,358,351,400,417,413,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1274,1401,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,31,38,,33,-4,2,5.36,9.78,8.52,6.31,,7.57,5.36,11.98,,7.88,19.55,7.57,5.05,,28.7,8.83,,6.761111,0.5,12.188889,0.0,,-1.3,56.548936
US_IN_18087,2021-05-12,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,1,0,2685,72,23,5986,0,0,0,1,0,0,0,0,0,0,5,12,48,183,72,358,351,400,417,413,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1274,1402,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,26,-6,0,5.09,13.04,8.27,5.41,,10.18,4.77,7.31,,6.68,17.49,4.77,5.72,4.45,34.98,5.41,,8.538889,-0.172222,16.827778,0.0,,-0.844444,51.956882
US_IN_18087,2021-05-13,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,4,0,2689,72,35,6021,0,0,0,0,0,3,0,1,0,0,5,12,48,183,72,361,351,401,417,413,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,1276,1404,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,8,14,,34,-32,5,5.81,12.99,4.79,,,5.47,,7.52,,7.52,25.64,5.81,8.21,6.5,37.95,8.89,5.13,11.188889,0.577778,19.022222,0.0,,-1.95,40.369301
US_IN_18087,2021-05-14,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,6,0,2695,72,19,6040,0,0,0,1,0,0,1,3,1,0,5,12,48,184,72,361,352,404,418,413,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,4,1278,1408,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,27,41,,49,-8,1,6.27,11.88,6.6,,,8.25,,8.91,,,23.1,4.62,,,37.95,,,12.733333,1.322222,21.622222,0.0,,-1.1,38.721271
US_IN_18087,2021-05-15,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,2,0,2697,72,74,6114,0,0,0,0,0,0,2,0,0,0,5,12,48,184,72,361,354,404,418,413,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1279,1409,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,40,,,51,0,,8.2,8.59,,,,5.47,,5.47,,5.47,19.52,,8.2,,34.36,6.25,5.47,13.944444,3.966667,20.633333,0.0,,1.794444,43.894664
US_IN_18087,2021-05-16,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,1,0,2698,72,21,6135,0,0,0,1,0,0,0,0,0,0,5,12,48,185,72,361,354,404,418,413,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1279,1410,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,55,-11,,8.0,9.6,,7.2,,,7.2,13.99,,,18.79,,12.8,,33.19,9.6,6.8,15.905556,8.488889,22.305556,0.381,,6.855556,55.050975
US_IN_18087,2021-05-17,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,5,0,2703,72,0,6135,0,0,0,1,0,0,1,1,2,0,5,12,48,186,72,361,355,405,420,413,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,3,1281,1413,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,38,-2,-1,8.27,15.58,5.09,,13.67,4.77,,8.27,4.45,5.41,14.31,6.04,8.27,4.77,31.8,5.41,6.36,17.133333,11.155556,22.427778,0.0762,,9.494444,61.015079
US_IN_18087,2021-05-18,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,4,0,2707,72,20,6155,0,0,0,0,0,0,1,1,2,0,5,12,48,186,72,361,356,406,422,413,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,1282,1416,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,42,47,,34,-4,2,5.25,12.66,9.26,5.56,7.1,9.26,5.25,10.8,,6.79,16.98,4.94,6.79,,36.43,8.64,4.63,18.072222,10.316667,25.116667,0.0,,11.544444,65.883704
US_IN_18087,2021-05-19,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,2,0,2709,72,28,6183,0,0,0,1,0,0,0,1,0,0,5,12,48,187,72,361,356,407,422,413,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,1282,1418,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,39,,39,-5,1,,8.04,7.72,,5.47,,6.11,9.01,,,31.21,7.72,4.83,,35.71,5.47,,21.027778,13.077778,26.144444,0.0,,13.166667,60.960524
US_IN_18087,2021-05-20,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,1,0,2710,72,25,6208,0,0,0,0,0,0,0,1,0,0,5,12,48,187,72,361,356,408,422,413,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1282,1419,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,22,28,,43,-5,1,5.5,12.62,7.12,,,4.53,,11.0,,4.53,33.66,5.83,11.33,4.53,29.12,15.86,6.8,22.988889,16.45,29.627778,0.0,,14.705556,59.846776
US_IN_18087,2021-05-21,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,1,0,2711,72,0,6208,0,0,0,0,0,0,0,1,0,0,5,12,48,187,72,361,356,409,422,413,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1283,1419,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,11,34,,52,-2,0,5.61,14.19,,,,5.94,,6.93,,5.28,19.47,5.28,8.25,,29.36,12.54,,23.488889,15.905556,29.444444,0.0,,13.55,53.950673
US_IN_18087,2021-05-22,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,1,0,2706,72,104,6312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,29,,,55,-7,,6.68,19.27,6.68,7.08,,7.47,,5.51,,,19.27,,9.44,,29.89,8.26,9.83,23.094444,16.644444,29.738889,0.042333,,13.627778,55.360668
US_IN_18087,2021-05-23,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,2,0,2708,72,27,6339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,58,-22,,9.11,12.67,8.31,15.05,,7.92,,8.31,,,14.65,,7.13,,36.82,10.69,6.73,22.761111,17.272222,28.288889,0.0,,16.55,68.124726
US_IN_18087,2021-05-24,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,1,0,2712,72,61,6400,0,0,0,1,0,0,0,0,0,0,5,12,48,188,72,361,356,409,422,413,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1284,1419,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,50,0,-2,4.68,17.15,8.73,7.49,,4.99,,9.36,,8.11,22.46,5.93,12.16,4.68,34.93,12.79,7.8,22.777778,16.333333,30.383333,0.0,,17.361111,72.037845
US_IN_18087,2021-05-25,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,5,1,2717,73,4,6404,0,0,0,0,0,0,1,0,1,0,5,12,48,188,72,361,357,409,423,413,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,4,1285,1423,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,41,45,,24,-5,0,6.32,16.44,6.32,,6.01,,,8.22,,10.12,17.07,5.06,11.7,,34.78,12.96,6.64,25.127778,18.111111,30.733333,0.0,,14.75,52.851297
US_IN_18087,2021-05-26,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,3,0,2720,73,12,6416,0,0,0,0,0,1,2,0,0,0,5,12,48,188,72,362,359,409,423,413,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,1287,1424,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,37,,52,-5,1,,9.06,8.09,6.8,10.04,5.83,,,,5.5,19.1,8.74,10.04,9.71,36.91,14.24,7.45,21.616667,18.177778,28.444444,5.3848,,16.288889,71.909927
US_IN_18087,2021-05-27,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,4,0,2714,73,11,6427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,34,42,,51,-2,0,5.33,19.2,6.4,,,6.75,,6.4,,7.46,17.06,6.04,8.89,5.33,33.06,7.11,4.98,16.127778,10.211111,23.611111,1.382889,,9.044444,63.306682
US_IN_18087,2021-05-28,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,2,0,2722,73,9,6436,0,0,0,0,0,0,2,0,0,0,5,12,48,188,72,362,361,409,423,413,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,1287,1426,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,29,41,,97,-12,5,7.57,11.7,8.26,,,5.51,,7.57,,7.92,15.14,11.02,7.92,,29.6,,5.16,9.611111,6.077778,18.211111,6.35,,6.272222,79.847632
US_IN_18087,2021-05-29,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,0,1,2720,74,40,6476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,47,,,99,-25,,,13.26,,,5.68,6.06,,7.2,,,18.57,,10.99,,32.97,12.51,7.96,10.027778,3.327778,17.738889,3.019778,,0.661111,52.520505
US_IN_18087,2021-05-30,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,2,0,2724,74,26,6502,0,0,0,0,0,0,1,1,0,0,5,12,48,188,72,362,362,410,423,413,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,1287,1428,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,60,-38,,,13.83,8.06,,,5.76,,8.06,,,14.59,,8.06,,29.57,7.3,,12.677778,2.994444,20.572222,0.0,,1.533333,46.945758
US_IN_18087,2021-05-31,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,0,0,2722,74,0,6502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,118,-81,16,6.09,13.53,7.11,6.77,6.43,8.8,5.75,6.77,,,21.99,,11.84,,36.88,10.15,8.46,15.3,6.316667,20.966667,0.0,,6.616667,56.392162
US_IN_18087,2021-06-01,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,2,0,2726,74,13,6515,1,0,0,0,0,1,0,0,0,0,6,12,48,188,72,363,362,410,423,413,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,1289,1428,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,52,51,,38,-11,3,7.09,19.15,,,,8.51,6.38,12.41,,7.09,18.44,,9.93,4.96,35.81,10.99,6.03,17.611111,9.255556,23.888889,0.0,,8.411111,55.108036
US_IN_18087,2021-06-02,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,-1,0,2724,74,1,6516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,47,,57,-10,4,6.33,10.54,,,7.03,9.49,4.92,6.68,,7.38,21.09,6.68,7.73,,37.25,13.0,5.27,16.911111,10.733333,22.911111,1.3716,,12.022222,73.321139
US_IN_18087,2021-06-03,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,1,0,2727,74,21,6537,0,0,0,0,0,0,1,0,0,0,6,12,48,188,72,363,363,410,423,413,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1289,1429,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,36,,,56,-10,2,5.1,11.29,6.56,,5.46,,,7.28,,9.11,22.58,7.65,10.56,,31.69,6.92,,19.211111,13.05,26.9,0.508,,13.316667,69.644358
US_IN_18087,2021-06-04,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,0,0,2727,74,9,6546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,27,37,,75,-6,1,10.82,14.92,5.59,6.71,6.71,7.83,,5.97,,5.22,15.67,,8.95,8.58,33.2,12.31,5.97,23.85,16.3,31.022222,0.0,,11.655556,47.021351
US_IN_18087,2021-06-05,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,1,0,2728,74,54,6600,0,1,0,0,0,0,0,0,0,0,6,13,48,188,72,363,363,410,423,413,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1289,1430,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,58,,,76,-8,,,18.51,8.48,,6.17,6.56,,,,,15.81,,11.96,,28.54,13.11,11.18,25.261111,18.0,30.983333,0.0,,12.333333,44.718003
US_IN_18087,2021-06-06,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,0,0,2729,74,12,6612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,96,-25,,,14.2,,,7.67,,6.52,6.52,,7.67,16.88,6.52,12.28,,42.59,11.9,8.44,25.461111,18.45,30.983333,0.0,,14.9,52.161021
US_IN_18087,2021-06-07,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,1,0,2729,74,15,6627,0,0,0,0,0,0,0,0,0,0,6,13,48,188,72,363,363,410,423,413,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1290,1430,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,54,-8,2,4.81,8.24,8.59,7.21,5.84,4.81,,5.84,,12.02,16.15,8.93,8.24,12.37,40.2,6.87,7.21,23.338889,20.205556,28.666667,4.4196,,19.588889,79.657809
US_IN_18087,2021-06-08,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,0,0,2729,74,1,6628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,57,,55,-10,3,,14.1,6.53,,5.16,7.22,,,5.5,8.94,18.91,4.81,14.44,6.53,33.35,13.41,7.22,23.272222,19.75,27.972222,7.747,,20.455556,84.364523
US_IN_18087,2021-06-09,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,2,0,2731,74,12,6640,0,0,0,0,0,0,0,0,0,0,6,13,48,188,72,363,363,410,423,413,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1291,1431,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,50,,55,-12,2,,16.92,10.93,6.35,6.7,,,6.35,,7.76,18.33,7.76,16.22,,38.78,11.28,8.46,24.366667,19.055556,29.866667,0.846667,,20.183333,77.682567
US_IN_18087,2021-06-10,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,0,0,2731,74,0,6640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,49,,,56,-10,3,,19.6,7.13,5.34,,6.77,,10.33,,6.06,16.75,,9.27,,40.62,10.69,7.48,24.316667,19.116667,29.95,0.60325,,20.133333,77.689905
US_IN_18087,2021-06-11,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,0,0,2731,74,19,6659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,27,50,,90,-12,2,6.51,14.48,,7.24,,9.05,,11.58,,9.77,22.8,,12.31,5.43,32.57,11.94,7.24,25.322222,18.638889,31.683333,0.5715,,19.35,69.757063
