location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TN_47123,2020-07-18,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,8,0,176,7,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,16,21,,2,,5.01,3.87,3.19,14.57,5.24,6.83,4.78,3.42,5.46,6.15,4.33,4.33,5.46,6.6,3.42,5.24,3.19,3.19,,6.15,7.29,22.77,4.33,12.07,,5.24,4.55,40.76,5.69,9.79,9.79,3.87,4.1,27.133333,21.438889,34.377778,0.0,,21.022222,69.947348
US_TN_47123,2020-07-19,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,6,0,182,7,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,16,21,,-10,,6.13,7.03,5.22,12.48,5.9,5.67,5.22,,10.66,4.31,3.63,,4.99,8.39,3.63,4.08,6.35,4.08,3.86,5.67,6.81,24.28,7.49,13.39,,4.31,6.13,38.35,4.54,9.76,6.13,4.99,,26.988889,21.377778,34.044444,0.169333,,21.344444,71.847695
US_TN_47123,2020-07-20,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,3,0,185,7,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,9,7,,-16,6,6.75,6.54,3.16,16.87,8.65,6.54,6.12,,10.97,3.16,4.01,5.48,5.69,10.76,4.85,5.06,5.06,5.91,,4.01,7.38,25.52,8.65,12.65,7.17,4.01,4.64,42.17,5.69,10.12,4.64,5.06,5.91,26.9,21.477778,34.261111,0.084667,,20.838889,70.030296
US_TN_47123,2020-07-21,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,28,0,213,7,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,9,13,,-21,6,4.89,7.23,4.04,12.12,7.66,6.17,9.36,3.19,3.62,,4.68,5.1,4.68,9.78,6.17,4.47,5.96,4.89,,5.1,7.87,29.77,6.17,13.82,4.04,5.53,3.19,42.53,7.44,13.19,6.38,5.96,6.59,25.955556,20.844444,33.827778,2.032,,20.894444,74.319535
US_TN_47123,2020-07-22,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,0,0,213,7,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,7,5,,-20,5,,6.34,,12.25,6.56,5.47,4.81,3.06,8.09,5.69,4.38,3.72,,10.72,5.03,5.69,4.59,3.06,,7.66,8.09,25.15,6.56,11.81,6.34,6.12,6.34,44.18,3.94,8.31,4.59,5.03,3.06,25.377778,20.783333,32.483333,0.8255,,20.605556,75.440958
US_TN_47123,2020-07-23,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,12,0,225,7,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,11,10,,-20,6,5.77,7.26,,14.95,5.34,5.34,4.91,6.41,8.76,3.42,4.06,4.27,3.85,13.03,5.34,4.7,4.27,3.42,3.85,4.91,10.25,24.35,5.98,11.54,2.99,4.91,5.13,36.1,4.91,9.4,6.41,7.48,3.63,25.233333,21.033333,32.333333,2.003778,,20.822222,77.094844
US_TN_47123,2020-07-24,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,14,0,239,7,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,6,3,,-18,6,5.36,5.57,4.71,14.99,6.64,4.93,7.5,4.28,9.64,4.93,3.21,,,9.43,4.5,5.57,3.86,5.14,4.71,6.0,7.5,22.49,5.57,10.5,3.86,4.07,4.93,41.99,,8.57,5.36,9.85,5.36,23.988889,20.988889,30.483333,5.2832,,20.961111,83.809255
US_TN_47123,2020-07-25,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,13,0,252,7,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,11,16,,1,,3.17,7.24,5.2,11.76,6.78,6.33,8.14,3.17,8.14,,,3.62,3.62,6.11,5.2,,9.5,4.75,4.3,4.52,5.88,23.74,6.11,9.27,,3.17,4.52,39.57,4.07,9.5,7.24,3.17,6.78,24.05,20.216667,30.733333,2.286,,20.488889,81.049283
US_TN_47123,2020-07-26,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,5,0,257,7,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,10,14,,-7,,5.02,6.62,4.33,13.69,7.53,5.7,7.3,,8.67,4.33,5.25,3.65,5.25,8.9,4.79,4.79,4.56,3.19,4.56,4.79,7.99,24.64,6.62,11.41,3.88,5.02,7.53,40.61,5.25,10.72,7.53,4.79,8.67,24.3,19.65,31.85,2.032,,20.233333,78.46494
US_TN_47123,2020-07-27,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,14,0,271,7,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,10,4,,-17,5,5.99,6.85,4.92,12.2,5.78,11.56,7.28,,8.78,,4.28,4.07,3.42,9.21,5.99,3.42,5.35,4.07,3.21,4.07,7.92,28.47,5.14,12.42,4.71,3.85,5.99,42.82,4.28,9.21,6.85,3.42,4.71,24.994444,19.894444,32.138889,5.1435,,20.866667,78.181151
US_TN_47123,2020-07-28,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,18,2,289,9,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,7,6,,-20,6,5.86,5.44,4.61,10.26,8.16,22.61,8.16,5.44,8.37,2.93,,3.14,7.54,10.47,4.61,5.23,5.02,5.65,5.23,4.61,9.21,26.38,5.44,11.09,6.28,4.4,3.14,43.54,6.28,9.21,4.19,4.19,4.81,24.872222,20.711111,31.194444,4.191,,21.211111,80.401399
US_TN_47123,2020-07-29,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,8,0,297,9,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,8,7,,-23,5,4.44,4.66,5.29,17.99,9.52,15.45,6.77,5.92,8.68,,4.02,,3.39,8.46,4.87,4.02,6.35,5.29,5.08,4.02,11.0,28.14,5.71,14.81,2.96,4.44,3.81,39.57,6.35,12.48,8.04,4.44,6.56,25.311111,21.116667,31.888889,1.233714,,21.544444,79.93976
US_TN_47123,2020-07-30,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,8,0,305,9,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,7,7,,-22,6,4.77,9.95,,17.2,8.08,14.72,5.39,3.73,7.46,,4.35,3.11,4.15,9.33,4.15,4.56,4.77,5.39,3.32,3.73,8.5,23.01,8.91,12.64,2.9,3.52,2.9,40.0,5.6,12.85,8.29,6.63,6.01,24.911111,21.9,30.544444,2.822222,,22.177778,85.198204
US_TN_47123,2020-07-31,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,28,0,333,9,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,6,4,,-19,6,4.99,5.41,4.37,11.65,4.99,8.53,4.37,3.75,7.28,2.91,,,4.37,7.91,4.79,4.99,3.54,4.99,3.75,4.58,7.49,25.38,6.66,11.03,4.16,5.2,6.66,34.12,4.16,11.23,5.62,3.95,3.75,26.475309,22.395062,32.740741,5.5245,,22.216049,77.898609
US_TN_47123,2020-08-01,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,19,0,352,9,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,19,25,,4,,5.83,8.97,4.26,14.57,6.5,6.5,5.83,3.36,8.52,,3.59,3.36,3.36,12.56,5.61,3.14,4.49,5.61,3.59,6.5,6.95,25.56,4.71,10.99,3.81,5.38,6.73,36.33,4.26,8.3,7.85,4.26,4.49,25.383333,21.388889,31.794444,10.6045,,20.616667,75.251032
US_TN_47123,2020-08-02,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,4,0,356,9,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,15,14,,-7,,4.3,6.79,3.85,11.32,7.47,7.92,8.6,3.17,5.43,3.85,3.85,3.62,3.85,27.16,4.75,5.66,5.66,3.4,4.53,5.21,,27.84,3.62,13.13,,3.4,5.89,37.8,4.98,10.41,6.34,6.11,4.75,24.494444,20.216667,30.272222,0.0,,18.194444,68.54928
US_TN_47123,2020-08-03,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,10,0,366,9,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,12,8,,-17,6,6.17,6.17,2.88,13.38,8.85,8.03,7.82,,9.26,3.5,5.35,4.73,5.56,14.2,5.35,3.91,4.94,4.32,,4.73,6.79,24.7,4.94,5.56,6.17,4.32,6.79,44.05,3.5,8.64,6.17,7.2,6.59,22.75,19.044444,28.777778,1.17475,,19.105556,80.479484
US_TN_47123,2020-08-04,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,11,0,377,9,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,13,12,,-19,5,3.76,4.6,3.97,14.63,7.11,8.57,5.23,3.76,10.24,4.6,3.14,4.18,,11.08,5.85,4.6,4.39,4.81,2.93,4.6,5.85,28.85,7.94,10.66,5.23,10.03,5.64,41.81,5.43,10.03,8.57,5.43,3.76,23.111111,18.966667,29.188889,4.15925,,19.35,79.603749
US_TN_47123,2020-08-05,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,3,0,380,9,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,9,5,,-20,5,4.41,8.81,3.78,17.21,7.34,7.13,5.04,3.15,8.18,,,,4.2,10.28,3.78,3.36,3.78,4.41,,4.83,7.55,26.65,7.55,11.75,,5.04,6.5,37.77,6.92,9.65,5.88,3.57,4.83,23.311111,18.444444,30.088889,1.669143,,19.261111,78.265753
US_TN_47123,2020-08-06,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,17,0,397,9,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,11,11,,-20,5,2.9,8.28,,12.0,6.0,8.28,5.59,5.59,8.9,,5.79,3.93,4.97,8.69,4.97,4.97,,4.55,3.1,6.0,9.11,29.18,7.86,11.38,2.9,3.52,5.38,44.49,4.76,9.93,8.28,3.52,7.24,23.311111,19.016667,30.255556,5.225143,,20.266667,83.212375
US_TN_47123,2020-08-07,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,10,0,407,9,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,6,1,,-17,5,6.48,7.11,3.55,11.91,7.73,5.85,5.64,2.93,5.22,4.6,3.34,3.13,3.34,8.78,3.13,5.22,3.13,4.18,,5.64,9.82,24.66,5.85,8.99,3.55,5.02,6.48,35.32,6.69,8.36,9.2,4.6,6.06,23.933333,19.477778,30.744444,2.88925,,20.116667,79.448802
US_TN_47123,2020-08-08,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,11,0,418,9,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,16,15,,2,,5.05,8.72,9.87,11.93,6.66,6.42,4.36,4.36,8.95,3.21,3.21,5.97,4.59,7.34,3.21,8.26,3.9,4.13,,3.9,7.11,23.18,10.1,10.1,,3.9,,34.65,,9.87,5.74,4.82,7.34,24.333333,18.722222,32.105556,0.03175,,19.188889,73.563102
US_TN_47123,2020-08-09,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,26,0,444,9,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,16,17,,-10,,,3.83,4.73,14.65,6.76,4.06,4.96,3.83,9.47,4.73,4.06,4.51,3.61,7.89,3.38,3.16,4.73,4.28,3.83,4.96,6.54,24.12,6.76,12.4,,4.51,4.73,35.16,7.21,11.95,8.12,4.28,4.96,24.716667,18.505556,32.611111,0.028222,,18.961111,70.843193
US_TN_47123,2020-08-10,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,8,0,452,9,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,4,-1,,-18,5,6.04,4.63,4.43,14.29,10.27,4.83,3.42,,8.65,4.23,,4.03,4.63,9.26,6.44,7.65,4.63,3.42,5.03,4.83,7.85,27.17,5.03,8.65,5.84,5.43,7.25,41.87,4.43,7.65,7.45,5.03,8.05,23.161111,19.494444,30.177778,3.39725,,20.438889,84.965331
US_TN_47123,2020-08-11,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,-1,0,451,9,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,7,9,,-19,4,2.76,3.94,2.76,13.8,5.91,4.93,5.91,5.13,8.48,3.55,3.55,3.75,4.34,9.86,3.15,3.94,4.73,3.75,4.14,6.11,6.11,29.57,5.52,10.05,5.52,6.11,5.91,39.63,5.13,9.66,5.13,4.34,7.49,24.905556,20.438889,32.066667,9.510889,,20.844444,78.320642
US_TN_47123,2020-08-12,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,7,0,458,9,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,5,2,,-19,4,5.16,6.94,3.17,14.87,8.53,5.35,6.94,,7.34,6.34,7.93,3.77,3.97,11.3,6.54,4.96,3.97,4.76,4.76,5.95,9.91,26.57,6.54,9.52,3.97,3.97,5.55,40.45,4.16,9.52,6.34,5.95,,25.327778,20.011111,32.627778,1.834444,,20.627778,75.416034
US_TN_47123,2020-08-13,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,11,1,469,10,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,3,5,,-20,5,4.12,5.1,,13.14,7.65,5.69,3.92,3.33,9.61,,3.14,4.71,4.9,10.0,3.53,4.9,4.9,,4.32,3.53,8.83,20.4,4.51,10.0,3.33,4.32,4.9,35.7,5.69,11.38,5.69,4.51,3.33,24.772222,20.011111,32.188889,1.36525,,20.994444,79.689961
US_TN_47123,2020-08-14,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,10,0,479,10,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,1,-1,,-21,5,5.12,5.51,5.51,12.0,5.31,6.69,5.51,2.75,9.25,,2.95,4.72,2.75,9.84,7.67,4.72,3.74,3.35,2.75,4.53,8.66,28.34,6.89,8.27,3.15,4.72,6.49,44.08,5.51,8.27,7.48,6.1,5.31,24.066667,20.772222,30.261111,4.85775,,21.227778,84.336165
US_TN_47123,2020-08-15,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,18,0,497,10,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,-1,9,,-4,,5.01,9.37,4.58,16.79,5.01,5.45,5.23,4.14,10.46,5.01,3.92,3.27,,6.97,5.01,3.71,3.49,,3.49,3.92,6.54,20.27,6.54,6.76,4.8,3.49,7.19,38.15,4.58,7.41,6.54,3.05,6.1,23.9,21.322222,28.9,19.78025,,21.211111,85.060646
US_TN_47123,2020-08-16,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,14,0,511,10,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,11,10,,-11,,5.31,6.69,13.38,11.76,9.69,3.46,6.0,6.92,9.92,3.69,5.54,,3.69,14.53,,3.69,,,6.0,,8.54,20.07,6.69,11.99,3.46,5.77,6.92,39.22,,10.61,8.3,7.15,5.77,24.022222,19.183333,30.744444,12.192,,19.716667,77.122761
US_TN_47123,2020-08-17,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,13,0,524,10,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,,,,,4,5.6,5.8,4.4,14.39,8.4,8.0,7.6,3.2,8.4,3.2,2.8,4.0,4.6,12.99,5.2,3.2,5.0,,3.4,4.6,7.2,26.59,6.2,11.6,4.4,3.6,6.4,43.98,4.0,9.4,5.0,4.2,4.0,24.216667,19.444444,30.183333,3.9116,,18.444444,70.639723
US_TN_47123,2020-08-18,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,2,0,526,10,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,,,,,3,4.0,7.61,3.6,14.82,6.81,7.21,5.41,3.81,8.81,4.61,,4.61,4.81,11.41,4.41,5.61,3.81,3.0,,3.6,8.41,23.63,5.01,8.81,3.2,5.01,6.21,40.25,4.21,9.21,5.81,4.0,6.21,22.688889,15.966667,30.65,0.0,,16.488889,68.508657
US_TN_47123,2020-08-19,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,21,0,547,10,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,,,,-17,4,6.34,6.73,4.95,14.45,6.34,6.34,6.93,2.77,7.13,5.15,4.75,4.55,3.37,9.7,3.96,4.16,4.55,4.95,3.96,4.36,8.12,25.34,4.36,12.67,3.76,3.96,7.33,44.74,4.16,8.12,7.33,6.93,6.73,22.394444,17.583333,29.211111,0.0,,18.3,77.968305
US_TN_47123,2020-08-20,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,15,0,562,10,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,,,,-19,5,5.73,7.32,,10.68,7.91,5.54,5.34,,9.69,3.36,4.55,2.77,4.55,6.92,3.36,6.33,5.93,4.55,,3.16,9.89,24.71,6.13,8.7,3.56,6.13,7.51,39.74,3.36,8.7,4.94,,4.94,22.244444,18.122222,29.105556,1.451429,,18.655556,80.407525
US_TN_47123,2020-08-21,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,18,0,580,10,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,,,,,6,5.65,6.82,5.26,11.11,7.41,6.04,6.82,2.92,8.38,2.73,6.43,4.87,5.07,6.04,4.87,4.68,5.46,3.31,3.51,4.09,9.55,24.56,4.48,8.77,6.82,4.87,4.29,38.78,4.87,9.16,,,3.12,21.822222,19.216667,27.455556,7.71525,,19.461111,86.537839
US_TN_47123,2020-08-22,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,11,0,591,10,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,,,,,,7.25,7.25,,15.62,6.11,7.25,4.3,,9.51,,4.3,3.85,,10.87,4.08,,3.62,4.53,4.98,7.7,5.66,27.17,3.4,13.59,3.62,5.43,,41.44,4.3,9.96,6.34,4.53,5.21,22.461111,19.238889,28.566667,7.493,,19.355556,82.690047
US_TN_47123,2020-08-23,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,10,0,601,10,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,,,,,,5.85,9.0,4.28,14.4,5.85,4.28,6.98,6.08,11.7,5.4,3.83,,6.08,8.78,,5.4,,4.73,4.95,,8.78,28.13,4.95,11.48,,5.85,4.5,44.34,6.53,8.55,5.63,3.83,5.18,23.127778,19.538889,28.977778,4.22275,,19.8,81.660585
US_TN_47123,2020-08-24,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,7,0,608,10,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,,,,,5,5.89,5.69,3.25,15.03,7.72,3.25,6.7,5.89,9.54,3.05,7.31,,3.05,10.36,4.06,4.06,6.09,4.87,3.05,5.89,8.33,28.02,5.08,10.15,3.65,3.05,4.47,43.25,,10.56,7.11,5.08,7.11,23.844444,20.033333,29.9,3.39725,,20.544444,81.935234
US_TN_47123,2020-08-25,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,13,2,621,12,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,,,,,4,4.46,9.12,4.08,11.65,8.54,5.63,6.79,3.88,8.54,,5.24,3.49,3.3,10.1,3.69,5.82,3.69,5.63,,5.24,11.65,25.04,5.82,10.29,4.08,6.02,5.05,41.74,3.69,9.51,5.24,5.63,5.24,24.122222,20.838889,28.838889,1.74625,,21.283333,84.431953
US_TN_47123,2020-08-26,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,33,1,654,13,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,,,,-17,3,5.09,8.03,4.31,13.91,5.29,6.07,7.84,,9.21,,4.51,4.31,4.12,8.43,3.33,4.31,4.51,3.72,3.33,5.49,9.21,22.93,5.88,9.21,4.9,3.72,6.07,39.19,3.53,8.82,,4.51,6.27,24.161111,20.244444,30.916667,1.354667,,21.016667,82.670744
US_TN_47123,2020-08-27,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,27,1,681,14,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,,,,,3,5.05,3.11,,12.42,5.63,5.63,7.76,,7.57,3.69,4.66,5.24,3.11,9.51,5.24,5.05,5.82,3.11,3.49,6.79,6.41,26.4,5.43,9.12,3.3,5.24,,39.79,4.27,6.99,6.79,5.82,4.66,25.077778,20.461111,30.933333,0.141111,,21.911111,82.807385
