location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_6,cumulative_confirmed_age_6,new_deceased_age_6,cumulative_deceased_age_6,new_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_6,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WA_53017,2020-06-28,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,7,0,230,3,,,1,8,0,1,0,2,0-11,12-19,20-34,35-49,50-64,65-79,80-,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-13,28,,-2,,4.38,3.98,8.76,3.78,10.95,7.96,5.57,,4.98,4.78,,2.79,8.36,,,3.78,5.77,6.37,4.18,,6.97,5.97,3.18,3.18,6.57,2.98,5.17,19.11,4.98,3.78,7.56,3.58,4.18,3.38,4.58,38.81,4.58,6.97,,7.76,4.78,5.77,,3.58,,3.18,15.533333,11.277778,24.122222,0.254,,5.080247,50.846674
US_WA_53017,2020-06-29,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,3,0,233,3,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-8,18,-21,-28,3,,5.44,10.1,2.72,13.01,6.21,3.69,,6.41,3.69,3.3,,7.38,3.3,4.46,5.05,5.05,7.76,4.08,,5.05,5.63,4.27,4.85,3.3,3.69,6.6,25.24,6.21,,8.74,,,2.91,6.79,35.14,4.27,5.44,,7.38,3.49,5.24,,,3.49,3.11,18.705556,10.988889,28.05,0.889,,7.37037,48.540763
US_WA_53017,2020-06-30,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,6,0,239,3,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-2,14,,-30,4,,4.83,10.25,3.67,11.99,8.7,4.64,3.29,5.41,3.29,3.09,,7.16,,3.48,3.67,3.67,5.03,5.8,3.87,5.41,3.67,3.87,3.67,4.83,,4.83,25.14,6.0,3.67,6.77,5.03,,5.22,5.61,33.26,6.19,7.54,2.9,6.58,,5.61,2.9,4.06,6.0,4.06,18.905556,11.955556,28.105556,0.2032,,7.580247,49.027241
US_WA_53017,2020-07-01,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,6,0,245,3,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-1,32,,-32,4,3.31,7.2,8.56,4.87,8.37,7.98,5.25,,4.47,3.7,3.31,2.92,10.12,4.47,3.5,4.87,4.87,7.78,3.31,2.92,2.92,5.45,3.5,4.67,5.45,3.31,5.84,26.27,6.23,,8.95,2.92,,3.7,7.0,36.97,4.28,6.03,,4.09,5.06,3.31,3.89,,3.7,,15.511111,10.355556,23.394444,1.1684,,5.506173,52.757348
US_WA_53017,2020-07-02,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,8,0,253,3,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,1,30,,-34,3,3.77,4.17,11.72,3.77,6.95,6.55,3.18,3.97,5.16,3.97,,2.98,9.73,3.58,4.97,4.17,5.76,6.36,5.96,3.38,4.17,5.56,3.58,4.97,2.78,3.18,3.58,23.83,6.16,,8.14,4.37,4.57,3.77,5.16,32.97,5.76,8.74,,4.37,2.98,3.38,5.16,,,,16.0,10.294444,22.922222,2.1336,,6.12963,52.649283
US_WA_53017,2020-07-03,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,12,0,265,3,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-10,39,-30,-52,7,,5.87,11.11,3.35,11.52,7.54,5.87,,6.08,4.82,,3.56,7.54,4.4,3.14,,6.5,5.24,4.4,,,5.03,4.19,3.56,5.24,,4.19,20.11,5.87,2.93,10.06,3.14,4.82,4.82,4.82,37.5,4.61,8.8,,4.82,,,,2.93,7.12,3.77,16.994444,8.411111,24.994444,0.127,,4.969136,45.332407
US_WA_53017,2020-07-04,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,8,0,273,3,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-48,26,-21,-24,,,5.48,7.3,4.57,11.64,7.76,7.08,,6.16,,3.42,,7.76,,5.94,6.39,3.42,7.53,5.94,,3.42,4.57,4.79,3.88,6.85,,7.99,21.69,5.02,3.65,8.9,3.88,,4.34,7.99,33.79,6.16,6.85,,7.08,4.34,,3.65,3.2,3.88,5.94,18.438889,9.283333,25.733333,0.127,,4.641975,40.738522
US_WA_53017,2020-07-05,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,6,0,279,3,,,1,9,0,1,0,2,0-11,12-19,20-34,35-49,50-64,65-79,80-,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-18,21,,-11,,4.88,5.5,10.18,,11.4,4.48,5.5,,5.5,5.7,4.48,3.05,8.75,4.27,3.66,3.26,6.51,6.51,3.66,,3.66,5.7,,4.68,3.46,,,28.09,7.33,,13.03,,2.85,4.07,5.09,40.7,6.92,8.96,,7.33,3.05,3.87,3.46,,,4.68,19.255556,10.983333,27.161111,0.0254,,5.364198,40.430947
US_WA_53017,2020-07-06,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,24,0,303,3,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-7,17,-30,-31,2,3.42,5.32,7.41,4.75,12.72,8.54,5.32,3.04,5.89,5.7,,,8.16,3.99,3.61,4.56,2.85,7.22,4.94,,5.7,5.32,3.99,2.66,4.56,,5.13,28.1,6.08,,9.87,,3.8,4.94,7.22,41.4,5.13,8.16,5.51,7.59,3.42,4.37,,2.66,4.75,3.61,20.005556,11.311111,28.1,0.0,,6.648148,42.375812
US_WA_53017,2020-07-07,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,7,0,310,3,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-7,16,-18,-32,5,,5.0,7.11,4.23,16.52,5.57,5.0,3.07,5.76,4.61,4.04,,10.18,3.46,4.61,,6.72,7.88,4.42,3.27,7.3,5.96,4.23,5.19,4.23,2.88,3.65,26.9,5.76,3.46,10.18,3.27,4.61,3.07,8.84,40.92,7.3,8.45,,7.88,4.61,3.84,,,5.76,,19.116667,11.538889,27.816667,0.0508,,6.487654,44.780057
US_WA_53017,2020-07-08,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,15,0,325,3,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-11,18,-23,-30,4,,5.08,7.42,2.93,8.98,7.81,5.66,3.12,6.83,3.12,2.93,,9.17,5.27,5.08,2.73,5.86,9.37,5.66,,4.88,8.0,2.93,5.66,7.03,,5.27,26.74,5.08,2.93,5.47,3.71,4.49,5.66,5.66,37.28,3.9,4.1,2.73,5.66,4.68,7.03,3.32,2.73,4.49,2.73,17.377778,10.283333,25.35,0.381,,5.981481,48.091343
US_WA_53017,2020-07-09,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,9,0,334,3,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-8,14,-28,-33,4,3.14,5.69,8.84,3.34,11.19,6.48,6.28,3.93,8.25,4.91,,,7.85,5.11,,3.34,4.32,8.84,3.93,4.12,5.5,4.91,4.12,4.52,4.52,3.14,7.46,21.99,7.07,3.73,10.99,4.71,3.73,4.52,6.28,39.07,2.75,6.09,3.93,6.67,,3.14,,3.53,3.93,3.93,18.827778,10.177778,25.805556,0.0,,7.537037,48.15568
US_WA_53017,2020-07-10,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,17,0,351,3,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-18,16,-40,-33,5,3.25,4.67,8.31,5.27,9.94,4.67,5.07,,7.91,,2.84,3.85,7.71,,3.45,3.45,3.04,7.91,3.04,3.65,4.06,2.84,,4.26,,,6.08,24.14,3.85,3.25,7.5,4.46,4.26,3.25,5.88,38.33,5.48,7.71,,6.08,3.65,4.26,,3.85,4.26,,19.222222,11.116667,27.666667,0.7112,,7.740741,47.437301
US_WA_53017,2020-07-11,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,0,0,351,3,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-30,15,-32,-9,,3.35,3.77,7.33,4.61,10.9,5.87,3.56,3.56,6.5,6.71,3.98,4.61,8.17,4.82,4.61,3.35,6.91,7.12,4.61,3.14,5.24,6.5,2.93,4.19,3.14,,4.61,21.37,,,8.59,,3.14,4.19,4.82,37.51,,7.75,,5.24,,2.93,,,5.03,,20.983333,11.0,30.283333,0.0,,7.481481,41.589472
US_WA_53017,2020-07-12,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,29,0,380,3,,,1,10,0,1,0,2,0-11,12-19,20-34,35-49,50-64,65-79,80-,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-16,24,,-4,,4.08,5.92,7.55,3.67,11.22,7.34,3.47,,6.33,2.86,,3.26,9.59,2.86,4.29,5.3,,4.9,8.16,4.08,5.71,7.34,3.47,4.9,3.06,3.06,7.14,26.12,4.29,,7.75,3.88,3.88,,7.14,47.13,4.49,7.14,3.06,7.96,3.26,2.86,,3.26,4.08,,19.494444,11.522222,29.883333,0.1016,,5.82716,41.696299
US_WA_53017,2020-07-13,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,16,0,396,3,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-14,14,-25,-30,2,3.99,3.61,8.54,5.89,13.67,6.65,4.37,3.04,4.18,4.37,5.13,,9.87,3.8,2.85,3.99,5.32,11.58,5.32,4.18,6.27,5.89,2.66,3.61,4.56,,5.7,22.03,6.65,3.04,7.59,4.37,2.85,5.89,5.51,37.98,4.75,9.11,4.37,6.27,4.75,3.42,,,3.04,3.99,17.422222,8.844444,26.227778,1.0922,,3.265432,39.298656
US_WA_53017,2020-07-14,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,4,0,400,3,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-10,5,-23,-31,4,3.64,5.37,10.92,3.07,13.03,9.77,5.37,2.68,7.47,2.87,2.68,4.6,9.96,4.79,3.26,3.83,4.98,9.2,3.45,2.68,7.09,5.56,3.26,6.71,4.22,3.64,4.6,28.55,7.09,3.07,10.92,3.45,3.83,4.98,7.86,35.26,5.37,8.81,6.13,3.45,4.41,4.79,,3.26,4.22,3.83,19.516667,8.7,29.433333,0.0,,3.820988,35.429574
US_WA_53017,2020-07-15,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,8,0,408,3,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-10,23,-15,-30,5,,4.6,9.21,3.45,10.74,8.05,5.18,4.03,6.71,3.26,4.22,2.69,8.05,5.95,6.33,3.83,5.18,7.29,3.07,,5.75,4.22,4.99,5.37,4.41,,6.14,25.7,7.67,3.64,10.93,2.88,3.07,6.33,6.52,39.51,,8.44,3.26,7.1,4.6,5.56,,3.83,4.6,,23.022222,12.283333,31.633333,0.0,,5.746914,31.849718
US_WA_53017,2020-07-16,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,14,0,422,3,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-13,16,,-32,5,,5.06,7.0,3.89,12.06,7.97,4.67,3.11,6.61,4.86,,3.7,8.17,,,3.7,4.86,7.39,5.45,,5.06,3.5,3.7,4.67,3.11,2.92,6.22,23.93,7.2,,8.75,3.5,3.89,4.47,6.61,43.57,4.86,7.78,,6.42,5.45,3.5,3.5,,3.89,5.25,24.611111,14.816667,32.116667,0.0,,9.061728,36.869305
US_WA_53017,2020-07-17,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,10,1,432,4,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-21,20,-18,-33,5,3.97,,7.15,3.18,11.12,6.55,5.36,,4.57,4.17,2.98,2.78,8.54,4.37,4.17,4.57,7.15,8.74,4.37,2.98,6.95,2.98,,4.17,4.17,2.78,9.73,19.26,5.96,,6.55,,,,7.15,37.33,5.56,6.95,,6.55,2.98,,3.97,,2.98,,22.927778,16.005556,31.85,0.0,,8.839506,41.344669
US_WA_53017,2020-07-18,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,25,0,457,4,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-31,13,-20,-11,,,5.83,7.55,3.67,8.63,7.12,5.18,,4.96,,3.45,,11.87,3.02,5.18,3.45,,8.2,3.45,3.24,4.32,4.32,,6.47,,4.1,4.96,22.23,6.26,3.67,10.57,,3.45,3.02,4.32,39.7,6.04,8.85,,4.75,5.39,4.96,,,,6.04,22.133333,15.066667,30.583333,0.1016,,8.234568,41.308054
US_WA_53017,2020-07-19,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,34,0,491,4,,,1,11,1,2,0,2,0-11,12-19,20-34,35-49,50-64,65-79,80-,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-19,23,,-9,,,4.93,9.25,5.75,13.77,8.42,2.88,,8.42,4.73,4.52,,10.68,5.34,4.73,2.88,5.75,6.99,3.29,3.08,5.14,4.11,3.7,3.7,,,4.73,25.89,6.78,,12.94,,,3.49,6.58,39.04,4.52,8.01,,5.75,4.32,4.93,4.32,3.29,,4.32,23.922222,13.955556,32.666667,0.0,,9.037037,38.496422
US_WA_53017,2020-07-20,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,39,0,530,4,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-11,17,,-33,4,4.77,7.05,9.15,7.63,13.54,8.58,4.77,2.67,5.72,8.2,3.62,,8.96,2.86,4.2,3.43,4.2,10.49,5.91,3.43,5.15,7.82,,4.0,3.81,2.67,5.34,24.21,4.0,,10.87,2.86,3.43,3.43,6.1,40.99,7.05,8.77,,7.05,4.77,3.62,2.67,,,,25.772222,15.122222,33.955556,0.0,,9.580247,35.615562
US_WA_53017,2020-07-21,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,14,0,544,4,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-12,15,-20,-32,4,2.87,4.78,9.74,4.01,11.46,5.16,4.01,3.06,6.49,4.39,2.87,2.87,7.45,3.25,3.06,4.39,4.2,6.68,4.78,,4.58,7.45,2.67,2.87,3.44,3.06,6.68,21.2,4.78,,12.61,,3.82,3.44,4.58,37.62,4.96,9.36,2.67,8.21,3.44,,3.25,3.06,,,26.188889,16.233333,35.477778,0.0,,9.907407,35.86179
US_WA_53017,2020-07-22,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,32,0,576,4,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-14,24,-25,-31,5,4.08,5.04,9.7,5.82,10.87,9.51,,,5.04,4.27,,3.88,10.28,3.88,3.49,4.08,6.79,9.31,5.24,,4.46,6.01,3.49,3.69,5.63,,5.82,26.39,6.01,3.3,10.48,2.91,5.63,5.43,5.43,37.25,,6.21,,6.01,,,,4.08,2.72,,26.116667,16.794444,35.005556,0.0,,9.654321,35.636902
US_WA_53017,2020-07-23,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,5,0,581,4,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-12,16,-15,-32,4,,6.15,8.27,5.77,10.96,9.23,5.58,,3.65,3.27,2.69,,9.61,,4.04,3.65,4.61,6.15,6.34,,5.0,6.92,,5.38,4.23,,4.04,23.27,4.81,3.27,11.92,,3.08,4.23,5.38,36.53,4.23,7.69,3.85,6.34,2.88,3.65,3.85,3.08,3.65,3.65,23.411111,17.161111,32.15,0.0,,6.54321,34.692074
US_WA_53017,2020-07-24,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,17,2,598,6,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-19,21,-18,-33,5,,3.13,6.85,4.7,12.13,7.83,4.3,,3.91,,,,8.8,2.94,3.52,3.52,4.3,8.61,3.72,,5.87,4.89,4.89,5.87,3.72,,6.65,18.59,3.33,,7.83,,2.74,5.87,6.26,34.63,4.7,6.85,,6.07,5.28,,,,,2.74,20.572222,13.972222,29.427778,0.0,,5.12963,37.392008
US_WA_53017,2020-07-25,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,21,1,619,7,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-31,17,,-11,,,3.37,9.05,3.79,9.68,9.05,5.26,,4.0,3.37,,3.16,9.47,4.21,3.79,3.37,,6.1,,,6.31,6.94,3.79,3.79,,3.16,7.37,23.57,4.63,,5.26,3.58,2.95,4.84,6.31,34.72,,5.68,,6.73,3.16,,,,,,19.544444,11.316667,28.438889,0.0254,,4.648148,37.778911
US_WA_53017,2020-07-26,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,20,0,639,7,,,2,13,,2,0,2,0-11,12-19,20-34,35-49,50-64,65-79,80-,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-18,23,,-14,,,3.22,8.24,3.22,11.46,8.85,5.83,,3.82,2.81,,2.81,7.44,5.03,5.83,4.62,3.42,10.46,3.42,3.42,6.03,6.43,,3.22,2.81,,5.63,22.12,6.23,,10.66,,,4.62,,35.59,6.64,6.23,,6.23,5.43,3.02,,4.83,3.42,3.22,22.722222,11.555556,33.277778,0.0,,6.277778,34.326624
US_WA_53017,2020-07-27,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,27,0,666,7,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-16,13,-24,-33,3,3.26,5.37,11.12,4.99,9.4,8.24,8.24,,7.48,3.07,,3.64,8.63,3.83,6.14,4.41,3.64,6.71,5.37,,5.18,4.99,2.68,4.41,6.14,2.68,5.37,27.61,6.71,,11.31,6.14,2.88,3.45,6.14,39.69,3.64,8.63,,7.29,,3.64,2.88,,3.83,3.45,25.388889,13.761111,35.905556,0.0,,6.12963,28.837915
US_WA_53017,2020-07-28,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,16,0,682,7,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-14,16,-25,-33,6,2.86,5.53,8.19,6.86,11.05,10.1,13.72,,5.53,2.86,3.81,,8.38,2.67,4.76,3.05,4.38,9.72,5.14,,5.91,2.86,3.62,,3.62,3.24,4.57,22.29,5.53,4.57,9.14,3.43,3.62,3.24,7.43,40.01,5.72,8.76,,7.05,4.76,,3.05,,4.0,,26.816667,15.883333,36.661111,0.0,,7.969136,29.751785
US_WA_53017,2020-07-29,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,25,0,707,7,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-13,16,-28,-33,6,2.87,2.87,9.0,,12.07,8.81,12.26,3.64,4.98,3.45,2.87,,9.0,3.06,4.41,4.41,5.56,8.81,3.26,2.87,4.02,5.17,3.64,3.83,,3.83,2.87,22.99,4.21,3.06,9.96,2.68,4.02,,5.94,38.12,5.56,7.09,2.87,5.75,2.68,4.98,3.83,,3.06,3.45,26.111111,14.783333,36.394444,0.0,,7.407407,29.777426
US_WA_53017,2020-07-30,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,20,1,727,8,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-16,10,-24,-35,5,3.71,5.07,7.02,6.04,13.26,3.12,9.95,2.92,4.88,5.85,2.73,,7.8,4.09,5.07,,3.31,6.63,,,3.31,4.68,,4.29,3.9,,4.88,20.28,6.04,3.51,12.48,2.73,3.51,3.12,8.19,39.59,3.9,6.83,,6.83,4.29,4.49,,2.92,2.73,2.73,27.861111,15.516667,38.611111,0.0,,9.228395,30.7675
US_WA_53017,2020-07-31,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,20,0,747,8,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-19,16,-34,-36,6,2.74,6.27,7.44,6.27,8.81,5.87,5.87,,3.92,2.74,,,7.83,4.31,,4.11,3.92,8.81,3.52,,3.72,4.7,,3.92,3.52,,6.66,20.36,6.07,,11.95,3.52,,,4.11,32.7,5.09,8.42,,6.27,3.13,,,2.74,3.92,,29.027778,18.272222,39.133333,0.056444,,9.919753,30.739495
US_WA_53017,2020-08-01,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,42,0,789,8,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-26,11,-26,-18,,,5.63,10.01,4.59,13.76,8.13,4.8,,6.67,4.17,3.13,3.54,7.92,,3.34,,3.34,14.81,6.46,3.13,2.92,5.42,,3.54,5.0,,4.8,28.15,6.88,,12.3,4.17,3.54,3.96,5.0,38.58,5.63,10.01,,6.26,4.17,4.38,2.92,3.34,,,25.738889,17.822222,36.311111,0.0,,9.376543,35.654894
