location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_LA_22095,2020-07-09,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,12,0,1049,87,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-8,1,,-14,-30,10,4.13,7.31,2.23,11.12,6.67,4.61,,4.61,3.81,,3.18,9.22,,4.29,3.34,4.61,8.58,3.02,4.77,4.93,5.09,4.77,4.29,4.77,8.42,21.14,5.56,2.86,6.83,2.7,3.02,4.13,4.29,35.6,4.61,5.88,3.02,4.77,3.18,,3.5,29.105556,24.661111,34.066667,0.0,24.020833,73.934594
US_LA_22095,2020-07-10,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,14,0,1063,87,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-12,1,-40,-22,-32,10,2.81,7.93,3.3,13.04,4.46,3.14,,4.62,2.97,2.81,,9.41,3.14,3.3,3.63,4.46,6.94,2.64,3.47,5.62,,5.62,5.78,3.63,6.11,20.81,5.95,4.13,7.43,3.8,,4.62,3.14,28.9,3.8,6.94,5.45,3.8,3.14,2.64,3.96,29.361111,24.727778,34.272222,0.0,24.180556,73.495182
US_LA_22095,2020-07-11,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,13,0,1076,87,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-6,0,,-23,-18,,2.76,5.7,3.8,11.05,5.87,5.7,,3.11,4.66,,,7.25,4.32,3.45,2.59,2.76,9.84,,5.87,4.66,,6.39,3.11,,7.08,21.41,4.14,2.76,10.7,,2.76,3.28,6.21,29.69,4.14,5.52,4.32,3.45,3.11,2.59,3.28,30.444444,26.494444,35.483333,0.0,25.506944,74.754463
US_LA_22095,2020-07-12,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,5,0,1081,87,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-4,2,,-7,-19,,5.01,8.85,3.67,13.02,6.51,6.68,,5.34,2.67,,,10.02,4.17,3.51,3.51,5.51,5.01,3.67,4.34,2.34,5.01,5.51,4.51,3.51,10.68,26.54,5.17,3.17,9.02,3.34,2.34,4.01,3.17,32.39,4.17,6.51,4.51,4.51,4.51,2.84,2.5,31.027778,27.283333,35.205556,0.1524,25.597222,73.226605
US_LA_22095,2020-07-13,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,16,0,1097,87,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-11,-5,-56,-6,-32,10,4.6,7.05,3.83,11.95,10.42,3.37,3.37,4.44,6.89,,3.52,9.5,4.14,4.14,4.14,3.22,9.19,3.68,2.91,4.14,4.29,4.29,4.14,2.91,7.97,27.27,3.52,,7.66,2.3,5.36,2.3,5.36,32.78,3.52,7.81,6.43,3.68,6.74,2.91,3.83,30.15,26.188889,34.783333,1.749778,25.5625,75.684965
US_LA_22095,2020-07-14,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,1,1,1098,88,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-16,3,-56,-10,-33,10,3.83,8.72,3.06,8.57,7.5,3.98,2.14,3.83,2.75,2.14,3.21,7.96,3.37,4.74,3.98,4.9,9.03,3.21,5.51,4.9,2.6,3.98,3.67,3.98,7.34,23.25,5.51,2.45,7.65,,2.91,2.6,6.58,34.58,5.2,5.36,6.43,5.51,4.13,,2.91,29.034722,24.895833,35.104167,0.907143,24.180556,75.371066
US_LA_22095,2020-07-15,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,8,0,1106,88,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-6,-7,-57,-11,-32,9,3.01,9.63,3.31,9.18,5.27,4.07,2.86,4.97,4.82,2.71,,7.98,4.21,4.21,3.01,3.16,4.82,3.31,3.91,3.01,4.37,3.91,3.61,2.56,8.88,19.57,5.42,2.71,7.98,2.56,2.86,2.41,5.42,32.97,3.31,6.47,3.46,4.21,5.27,3.46,3.16,28.840278,25.055556,33.611111,2.104571,24.381944,77.133652
US_LA_22095,2020-07-16,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,9,0,1115,88,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-19,-5,-48,-13,-31,12,3.11,8.56,3.11,8.56,8.56,3.89,,6.23,2.8,,2.65,8.88,3.27,2.96,,4.98,8.1,2.65,4.98,4.83,3.27,5.76,,3.74,7.63,20.09,5.29,,7.63,2.65,3.43,,5.29,34.41,4.52,6.54,5.29,3.11,3.58,3.58,,25.472222,22.951389,30.881944,25.545143,23.0,86.393421
US_LA_22095,2020-07-17,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,10,0,1125,88,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-13,2,-42,-20,-31,11,5.27,8.73,,11.36,7.91,3.79,,5.11,3.13,,,10.38,4.78,5.27,3.29,2.63,10.71,,2.96,3.62,3.29,4.78,3.46,,7.25,22.4,5.43,2.47,6.42,,3.79,3.62,4.94,28.49,3.46,5.27,6.75,4.94,5.43,,3.95,27.494444,23.122222,32.661111,14.0208,22.972222,78.245622
US_LA_22095,2020-07-18,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,0,0,1125,88,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-10,-1,,-19,-21,,4.51,9.19,4.33,11.54,7.03,3.97,3.61,4.15,,,3.06,8.11,4.51,3.97,3.25,4.51,5.77,3.79,4.15,5.23,4.51,5.05,3.61,3.61,3.79,21.27,3.79,3.61,9.73,,,5.05,3.25,30.11,4.51,8.83,5.41,2.7,4.51,,2.7,28.766667,24.505556,33.383333,0.0,23.854167,75.485446
US_LA_22095,2020-07-19,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,18,0,1143,88,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-14,1,,-18,-19,,3.92,11.07,2.9,10.39,4.77,6.3,2.55,5.62,2.55,,3.24,8.34,4.09,2.55,4.43,3.58,7.83,3.58,3.41,3.24,3.24,5.45,2.55,3.24,4.09,20.95,5.28,3.41,6.81,,3.41,3.58,4.26,36.1,2.55,6.64,4.43,4.43,4.43,3.24,,27.966667,24.905556,32.15,0.217714,24.152778,80.382923
US_LA_22095,2020-07-20,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,20,0,1163,88,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-12,-7,-58,-12,-32,9,4.83,9.81,2.65,10.59,5.92,3.89,3.27,3.27,4.83,,3.12,9.35,4.21,4.05,3.74,2.49,7.79,3.43,,3.89,2.65,3.58,3.89,2.96,6.54,23.05,3.27,4.05,5.61,2.34,4.67,4.52,5.61,33.49,2.65,4.98,4.21,3.58,3.43,2.34,2.96,28.222222,25.044444,32.127778,0.592667,24.388889,79.893836
US_LA_22095,2020-07-21,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,12,0,1175,88,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-11,0,-65,-13,-34,10,4.93,8.6,,10.66,6.21,5.41,2.39,3.34,4.62,,3.34,11.14,3.18,3.18,3.02,4.62,8.28,4.14,4.78,3.02,3.02,3.98,3.34,3.34,8.12,22.28,3.98,3.66,9.71,2.71,3.02,3.5,4.3,32.63,4.46,6.53,4.62,4.3,6.21,4.3,2.87,28.555556,25.066667,32.816667,0.874889,24.604167,79.838886
US_LA_22095,2020-07-22,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,16,0,1191,88,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-8,-10,-60,-13,-32,10,3.88,8.72,3.55,12.44,6.78,5.33,,3.23,3.23,3.71,2.91,10.34,4.36,4.52,5.33,3.39,7.11,2.91,4.84,4.52,6.62,3.55,2.75,3.23,6.95,21.97,4.36,4.2,6.46,,3.88,2.91,4.68,33.59,4.36,5.98,7.43,4.2,4.84,,3.39,28.977778,25.055556,33.144444,1.947333,24.180556,75.572811
US_LA_22095,2020-07-23,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,12,0,1203,88,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-16,0,-43,-7,-33,11,3.77,9.58,3.14,9.58,6.91,3.77,2.36,3.14,3.3,2.51,2.98,9.27,,4.87,2.98,3.93,7.54,3.93,4.56,4.08,4.4,5.34,3.46,2.83,8.64,22.0,5.18,2.67,8.8,2.36,3.3,3.61,4.4,32.37,4.08,5.5,3.77,3.93,5.18,2.67,3.77,27.755556,25.383333,31.188889,2.709333,24.0625,80.605135
US_LA_22095,2020-07-24,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,41,0,1244,88,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-22,-4,-64,-17,-33,14,4.74,7.68,3.27,9.15,5.55,4.25,,5.55,2.94,,2.45,8.33,4.08,5.55,2.94,3.27,8.66,3.76,3.1,3.59,3.43,6.04,4.08,2.94,4.41,20.75,3.43,4.74,6.37,,4.41,4.74,4.9,31.37,4.41,4.08,3.1,3.43,4.74,2.94,,26.788889,24.705556,29.777778,3.612444,24.381944,86.587339
US_LA_22095,2020-07-25,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,0,0,1244,88,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-21,-9,,-21,-25,,,7.91,4.12,8.25,7.22,3.95,,4.12,5.5,,5.84,8.76,3.61,2.92,3.44,4.64,6.7,,2.58,3.78,,5.5,3.27,2.58,8.59,20.79,5.33,3.78,7.22,2.75,3.44,6.01,3.95,33.16,2.92,4.81,4.98,4.3,3.44,2.92,2.41,26.405556,24.95,28.55,12.587111,23.881944,86.319603
US_LA_22095,2020-07-26,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,41,0,1285,88,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-24,-8,,-8,-23,,4.86,9.73,3.19,7.55,5.7,3.02,,3.69,3.35,2.52,2.85,7.21,4.53,2.68,3.69,5.87,9.06,2.85,2.35,3.86,3.35,5.7,4.53,3.19,7.88,18.79,4.53,,7.71,,5.2,5.03,4.7,35.72,3.52,4.19,4.86,4.03,3.86,,2.68,25.411111,23.222222,27.511111,5.334,23.291667,88.218413
US_LA_22095,2020-07-27,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,6,0,1291,88,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-14,-17,-68,-4,-33,12,5.54,8.31,2.46,10.16,5.7,6.16,2.77,4.62,4.16,,3.08,9.39,4.31,3.54,3.85,3.54,7.08,4.16,3.85,3.54,3.54,4.77,3.39,3.54,7.39,22.63,3.85,2.92,5.7,2.31,3.69,3.08,7.85,34.18,2.92,4.16,4.16,4.46,5.7,2.31,3.39,25.022222,23.161111,27.638889,21.674667,23.173611,89.78831
US_LA_22095,2020-07-28,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,6,0,1297,88,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-16,-9,-69,-7,-36,12,5.45,10.28,,9.19,7.48,14.02,,,3.58,,3.74,8.41,3.9,2.8,3.12,3.43,8.41,2.49,,4.21,2.18,4.67,3.43,,9.97,20.72,3.74,3.58,7.79,,3.12,3.12,4.21,35.21,3.12,5.76,4.67,4.52,4.36,2.8,2.34,26.111111,23.566667,30.772222,23.368,23.840278,87.575789
US_LA_22095,2020-07-29,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,19,0,1316,88,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-11,-4,-64,-10,-32,10,3.83,9.42,,10.69,4.95,11.17,,6.07,5.75,2.39,2.87,10.37,3.67,3.35,3.03,3.99,10.37,4.15,3.83,4.15,2.71,3.19,3.03,2.87,6.7,17.88,5.43,2.23,8.14,3.67,3.67,2.55,3.19,33.52,5.43,6.22,5.43,4.15,4.31,2.23,3.03,27.138889,24.066667,32.211111,18.5166,24.076389,82.852769
US_LA_22095,2020-07-30,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,9,0,1325,88,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-13,-2,-49,-14,-32,9,3.89,10.69,,13.12,9.23,5.51,,4.86,4.21,,4.05,7.78,2.75,3.89,2.27,4.37,6.97,3.08,3.24,4.54,7.78,3.24,4.86,4.54,6.32,23.17,3.89,2.59,11.02,2.75,4.21,3.24,4.05,34.99,4.21,7.13,4.05,3.56,4.86,3.4,4.7,28.644444,25.238889,33.316667,0.4064,24.451389,78.248472
US_LA_22095,2020-07-31,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,9,0,1334,88,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-13,-4,-59,-7,-32,10,4.36,8.21,,11.56,5.7,7.21,,4.53,5.53,,3.35,7.37,3.69,2.35,3.85,4.36,5.53,2.68,4.02,3.52,3.02,4.53,4.53,5.87,7.37,17.09,4.19,,8.21,3.35,3.35,4.36,4.53,36.37,,5.03,3.85,3.35,4.36,,3.02,28.855556,24.805556,33.416667,0.1778,23.861111,74.637898
US_LA_22095,2020-08-01,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,0,0,1334,88,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-11,-4,,-17,-23,,4.35,10.69,2.9,10.14,5.07,4.35,,5.8,3.98,,,9.78,4.53,6.34,3.44,3.08,9.06,3.26,3.08,5.07,2.9,6.7,3.8,3.44,6.7,20.47,4.53,2.9,8.15,3.08,3.08,3.8,4.35,33.33,3.8,5.25,5.07,2.54,5.43,,2.72,28.577778,24.883333,32.944444,0.0,23.472222,74.017309
US_LA_22095,2020-08-02,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,14,0,1348,88,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-8,11,,-4,-22,,3.91,9.17,4.25,9.34,5.95,5.44,,4.42,3.23,2.55,3.4,5.95,,4.42,3.06,2.89,11.55,3.91,4.59,,3.4,5.44,4.76,,5.27,22.08,,3.74,10.02,,2.72,4.42,4.93,35.67,3.23,6.12,6.29,5.1,4.93,2.72,3.57,27.722222,24.172222,32.405556,0.508,23.430556,77.981451
US_LA_22095,2020-08-03,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,7,0,1355,88,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-5,-3,-65,-7,-31,8,4.71,8.8,3.46,11.16,6.13,6.13,2.67,5.34,4.71,4.4,2.83,8.33,4.87,4.09,3.14,3.77,9.27,2.2,3.14,5.82,3.46,3.14,4.09,,6.76,22.0,5.82,3.14,8.8,,3.14,5.97,3.77,33.79,3.46,5.5,4.4,3.77,4.87,,5.97,28.077778,23.972222,33.505556,1.439333,22.451389,71.797108
US_LA_22095,2020-08-04,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,19,0,1374,88,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-10,-2,-67,-6,-33,9,3.58,6.86,2.96,9.66,6.39,5.3,,4.21,3.27,,2.49,7.48,4.67,,3.74,4.99,9.04,,4.83,2.65,2.18,5.45,,,6.08,17.3,4.36,2.49,8.26,4.83,4.52,3.74,3.74,34.91,5.45,4.36,4.21,4.21,6.86,3.43,2.96,28.577778,23.888889,33.927778,0.0,21.770833,67.759554
US_LA_22095,2020-08-05,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,12,1,1386,89,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-6,-6,-64,-7,-31,9,2.55,8.45,2.55,8.93,5.26,4.79,2.87,3.67,3.03,,3.51,7.97,2.23,4.47,,4.47,10.85,3.35,2.23,5.58,3.51,3.03,3.35,2.39,6.86,21.53,3.83,3.03,6.22,2.39,3.83,3.19,5.58,37.96,3.67,5.42,5.74,6.38,5.74,3.67,4.31,28.538889,23.666667,34.033333,0.056444,21.805556,68.32516
US_LA_22095,2020-08-06,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,13,2,1399,91,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-14,-7,-46,-4,-32,10,4.83,7.08,2.9,7.72,6.6,2.74,,4.51,4.51,,3.7,7.24,3.38,2.58,4.18,3.22,6.92,3.06,4.18,2.41,4.18,5.31,4.51,2.25,6.44,17.38,4.02,2.74,8.37,2.74,4.18,2.9,5.47,33.15,2.25,5.31,5.47,3.54,5.15,3.38,3.06,28.2,23.65,33.422222,0.0,21.569444,68.461059
US_LA_22095,2020-08-07,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,4,1,1403,92,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-17,-8,-51,-2,-32,10,3.18,9.2,2.68,8.86,5.52,5.85,3.35,6.52,5.02,2.51,3.51,7.69,3.35,3.85,2.51,2.68,6.69,3.35,5.02,2.51,4.51,5.52,3.68,3.51,6.69,19.06,3.85,2.34,8.19,3.35,3.18,2.84,4.51,32.61,4.51,6.69,7.19,4.01,5.85,3.35,4.68,28.277778,22.966667,34.244444,1.524,20.770833,65.595472
US_LA_22095,2020-08-08,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,0,0,1403,92,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-15,-3,,-15,-24,,3.92,8.73,5.35,11.05,8.55,4.63,,4.46,2.85,,,6.42,2.85,3.21,3.21,3.74,6.59,4.81,4.46,2.67,3.21,5.88,5.35,,6.06,19.25,5.52,3.03,7.84,,3.92,3.74,4.63,34.93,3.56,6.95,6.06,3.74,5.88,3.21,2.85,28.138889,23.994444,33.572222,0.889,23.006944,74.628376
US_LA_22095,2020-08-09,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,21,0,1424,92,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-15,-8,,-10,-25,,5.24,9.46,,9.46,6.08,3.89,,4.22,2.87,,3.21,9.12,3.89,3.55,3.38,3.21,8.11,3.89,4.9,4.56,5.41,4.73,3.55,3.04,5.07,21.63,4.73,4.22,5.58,3.38,2.37,3.21,4.56,30.08,2.87,5.41,6.25,,5.91,,,27.6,24.066667,33.605556,0.874889,23.4375,78.652029
US_LA_22095,2020-08-10,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,6,0,1430,92,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-16,-14,-66,-2,-30,8,3.28,7.34,3.44,12.02,11.4,4.37,2.34,2.81,4.53,2.5,3.44,8.43,3.59,4.22,3.12,4.22,8.12,4.22,2.19,5.0,3.44,5.46,5.62,,6.71,21.7,5.31,4.06,9.21,2.81,4.22,3.44,3.44,35.29,3.59,5.78,4.22,4.84,5.0,,3.44,28.511111,24.422222,34.183333,6.575778,23.395833,74.136186
US_LA_22095,2020-08-11,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,4,0,1434,92,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-16,-9,-66,-7,-32,9,2.24,9.92,2.56,10.4,6.56,4.8,,5.44,4.16,,,7.68,4.48,2.88,,3.68,8.32,3.04,5.44,4.48,3.04,4.48,2.88,,8.8,19.19,5.44,,8.96,3.04,4.16,4.32,4.48,32.31,4.16,5.44,4.8,4.64,5.44,4.48,3.36,29.305556,25.088889,34.366667,3.2004,23.583333,71.858006
US_LA_22095,2020-08-12,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,7,0,1441,92,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-17,-14,-66,-2,-31,10,4.61,5.41,3.66,7.63,6.52,4.13,,5.41,3.5,,4.77,7.15,2.86,3.34,,4.61,8.43,4.93,3.18,3.66,4.45,3.97,2.7,4.93,7.47,17.48,5.09,,10.49,2.86,5.56,3.97,4.13,35.61,3.18,7.31,5.25,3.5,4.29,2.23,5.25,28.311111,24.938889,33.516667,7.112,23.979167,77.759118
US_LA_22095,2020-08-13,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,7,0,1448,92,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-22,-12,-52,-3,-29,10,,6.98,2.38,8.25,6.35,,3.97,5.71,3.81,,4.6,5.55,,3.81,2.86,4.92,9.05,,3.02,2.22,3.33,4.29,3.65,3.02,7.3,18.73,4.76,2.22,8.73,3.02,3.17,3.33,4.6,34.6,4.6,5.71,3.49,4.29,3.97,2.22,5.4,27.327778,24.238889,32.994444,2.483556,23.840278,82.010777
