location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VT_50003,2021-03-31,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,4,0,1673,10,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,4,3,,,-31,8,,2.33,6.0,4.17,11.17,10.67,5.67,,4.17,6.5,,4.5,,6.5,3.17,5.67,3.0,5.17,10.17,3.5,,3.5,4.17,4.33,5.0,6.17,4.17,9.5,21.51,5.67,4.17,5.84,3.83,6.84,2.5,6.5,40.02,3.83,6.5,,4.83,5.84,4.0,,,4.0,,10.894444,3.283333,15.716667,0.0,,4.794444,66.300339
US_VT_50003,2021-04-01,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,14,0,1687,10,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-1,9,,,-28,7,,4.81,7.22,4.17,9.95,9.95,4.97,,6.74,7.06,4.17,2.57,3.05,6.74,3.37,4.01,4.49,7.7,10.43,3.69,,4.65,4.33,5.45,3.37,5.78,3.85,6.26,20.21,4.49,4.33,4.01,4.33,6.9,5.29,4.81,43.95,2.73,6.26,2.89,8.34,4.81,4.17,,,3.37,,4.527778,0.272222,15.011111,5.926667,,2.127778,84.856117
US_VT_50003,2021-04-02,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,15,0,1702,10,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-7,6,,-53,-30,8,,,8.08,4.95,9.07,11.38,6.27,2.48,5.28,5.44,3.79,2.97,,4.78,3.79,3.46,,5.11,7.42,2.48,2.48,4.78,3.46,2.97,3.46,2.8,2.97,7.42,21.12,5.61,5.61,5.94,3.96,4.45,2.48,5.11,34.81,4.62,6.1,2.64,4.78,4.29,2.97,2.31,2.48,3.13,,-2.15,-5.15,3.705556,1.397,,-10.605556,52.698732
US_VT_50003,2021-04-03,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,3,0,1705,10,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,0,21,,,-23,,,4.32,7.07,,11.19,7.85,3.73,,6.87,8.64,,3.93,,5.69,3.14,,2.75,4.52,7.26,3.93,4.12,7.07,,4.12,,5.3,3.14,4.91,13.94,5.3,3.14,6.28,3.14,4.52,5.11,4.52,39.86,2.94,8.05,,7.07,3.73,5.69,,,2.75,4.12,0.588889,-7.522222,9.038889,0.0,,-11.638889,39.856794
US_VT_50003,2021-04-04,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,15,0,1720,10,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-42,,,,-32,,3.02,4.62,5.43,3.02,10.45,8.04,5.83,,3.42,6.63,2.81,3.02,2.81,6.03,4.02,,3.82,5.22,6.23,3.82,3.62,4.62,,3.82,3.02,4.42,,6.63,14.47,4.02,3.42,5.22,,4.62,4.22,6.03,41.0,3.82,4.42,2.81,7.64,3.62,,,,,4.42,3.994444,-7.222222,13.261111,0.0,,-7.044444,44.725361
US_VT_50003,2021-04-05,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,5,0,1725,10,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,4,3,,,-28,4,2.85,4.02,5.03,,12.07,8.72,5.87,2.85,6.37,3.35,3.86,5.03,,4.36,4.86,3.52,2.85,6.87,8.05,4.69,,7.71,2.85,5.03,3.69,2.52,3.86,6.37,22.97,6.37,2.85,5.53,2.35,5.53,4.02,5.87,38.73,2.52,6.2,3.52,4.86,3.86,4.02,2.35,,3.35,2.35,8.916667,-1.194444,14.833333,0.0,,-4.866667,37.900516
US_VT_50003,2021-04-06,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,5,0,1730,10,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,1,5,,,-25,6,,4.4,5.92,6.26,11.67,12.18,7.61,2.88,7.1,7.1,2.88,3.72,2.54,4.74,3.38,3.21,3.55,5.41,8.29,2.54,3.89,7.61,3.21,6.09,4.23,5.41,4.4,7.44,18.6,6.26,4.4,8.12,3.04,6.59,3.21,5.58,43.12,4.57,8.46,,5.75,4.74,5.75,2.37,,4.74,,9.733333,0.838889,16.65,0.0,,-4.122222,37.83612
US_VT_50003,2021-04-07,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,3,0,1733,10,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,6,10,,,-34,7,3.51,4.22,6.68,4.57,12.12,11.77,4.39,,6.5,6.15,5.09,5.62,2.81,4.39,3.34,4.22,,5.27,12.12,2.81,,4.39,3.51,4.04,4.74,5.97,3.69,7.2,19.85,5.27,3.34,7.38,4.04,6.32,5.8,4.04,38.12,4.57,7.55,4.22,5.62,8.08,3.69,2.99,,2.81,,10.466667,0.3,19.866667,0.0,,2.005556,56.196153
US_VT_50003,2021-04-08,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,9,0,1742,10,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,5,9,,,-27,5,,3.96,3.96,5.68,11.36,9.46,6.71,,6.37,7.4,2.75,,2.58,6.37,3.1,2.75,2.41,8.43,8.78,4.47,2.41,5.51,2.92,3.79,2.92,3.79,4.99,8.95,20.13,6.88,4.99,6.54,5.51,6.02,3.79,6.19,43.02,5.16,10.32,3.96,6.54,4.13,2.75,,,4.99,,14.083333,2.4,22.9,0.0,,4.488889,53.099678
US_VT_50003,2021-04-09,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,7,1,1749,11,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-5,-5,,-52,-30,5,2.72,4.71,4.35,6.17,10.34,9.25,4.9,,5.08,3.08,4.35,3.08,,3.81,2.9,2.54,2.9,7.07,7.43,3.26,4.17,4.53,,4.53,4.17,3.99,2.9,9.07,16.86,6.89,3.08,6.35,3.44,5.44,3.08,7.43,36.45,3.99,7.62,,5.8,4.9,3.44,,,2.9,,14.611111,3.222222,23.016667,0.0,,4.716667,51.833142
US_VT_50003,2021-04-10,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,15,0,1764,11,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-2,-2,,,-22,,,4.46,4.46,4.25,13.38,7.43,4.88,,,5.1,4.25,,,6.79,,,,7.22,6.58,2.97,3.19,6.79,,,4.67,4.67,,7.01,17.62,6.58,2.97,8.07,,,5.1,7.64,40.13,3.82,8.49,,7.64,3.4,3.4,,,4.25,,16.227778,5.333333,24.361111,0.2032,,7.294444,55.833346
US_VT_50003,2021-04-11,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,15,0,1779,11,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-5,-7,,,-29,,,3.3,6.81,4.13,11.35,10.52,7.01,,4.33,3.92,2.89,,6.81,5.16,,3.92,,5.78,7.22,,,3.3,3.3,5.78,3.71,4.95,4.54,4.13,20.84,6.6,,9.49,3.1,4.33,3.3,4.75,36.52,3.51,10.52,,4.75,4.33,,,,4.33,,14.044444,7.905556,24.0,0.0,,8.305556,68.737992
US_VT_50003,2021-04-12,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,10,0,1789,11,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-4,-4,,,-32,7,2.6,4.46,6.31,5.57,14.85,7.24,7.06,3.34,,8.36,5.01,3.53,2.6,7.43,3.71,3.16,,4.46,7.43,4.08,3.34,4.83,3.9,4.27,3.53,7.24,2.79,9.84,21.91,5.01,,7.43,4.08,6.87,5.76,5.38,40.48,5.57,7.61,5.2,7.8,,5.76,,2.79,2.6,,9.461111,7.022222,15.044444,0.9398,,4.216667,69.971156
US_VT_50003,2021-04-13,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,7,0,1796,11,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,1,2,,,-34,7,,,7.12,5.58,11.75,9.05,7.51,,5.58,4.81,3.27,3.47,3.08,5.78,3.27,2.89,3.08,5.78,8.67,4.62,3.47,5.01,4.04,6.55,3.66,6.36,2.89,7.12,20.8,5.39,3.66,8.47,2.89,6.36,5.01,5.58,40.63,2.89,7.7,8.67,8.47,3.27,3.85,3.27,,3.08,2.7,10.066667,1.316667,18.266667,0.8382,,3.594444,64.338634
US_VT_50003,2021-04-14,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,15,1,1811,12,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,4,-2,,,-35,6,,4.13,4.91,5.11,11.01,9.04,6.09,2.95,5.5,4.52,4.52,,3.54,5.89,4.91,4.13,3.54,6.29,8.25,3.34,,5.5,6.09,4.91,,4.32,3.14,7.66,23.19,7.66,2.75,9.24,5.11,6.68,3.34,6.29,44.61,5.7,10.81,4.72,5.7,4.52,3.93,4.72,3.54,5.7,,14.361111,4.661111,21.122222,0.0,,5.016667,53.818451
US_VT_50003,2021-04-15,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,12,0,1823,12,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-8,-4,,-53,-36,9,3.37,4.87,4.31,7.11,14.41,10.11,8.61,,3.56,8.05,,3.93,,5.62,4.12,2.81,,5.62,10.48,5.05,5.05,5.24,6.37,2.81,3.0,5.05,2.62,7.3,23.77,6.93,3.93,7.67,3.74,3.93,5.24,5.8,44.37,3.56,9.92,4.87,5.43,3.93,5.62,,3.0,,,9.688889,4.505556,20.0,1.241778,,5.55,75.595172
US_VT_50003,2021-04-16,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,8,0,1831,12,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-24,-17,,,-37,12,,5.45,5.63,6.01,9.96,8.64,8.27,,4.88,6.39,3.57,3.38,,7.51,3.94,,4.32,7.14,9.02,4.51,,5.82,3.76,6.39,3.94,4.88,5.07,7.7,23.48,6.95,,5.82,,6.95,5.26,6.76,38.7,3.19,5.63,,6.39,3.76,4.88,,3.19,2.82,2.63,2.377778,0.466667,8.922222,28.899556,,1.088889,91.35674
US_VT_50003,2021-04-17,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,6,0,1837,12,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-12,-9,,,-32,,,,4.9,5.71,10.4,8.37,5.71,,4.49,5.92,3.88,4.69,,4.49,2.86,,3.67,5.3,7.14,6.33,2.86,6.33,4.49,4.9,,3.67,3.67,5.51,19.79,5.71,2.86,5.71,4.08,5.3,3.67,10.0,38.77,3.06,5.3,2.86,5.51,3.47,6.33,4.08,,,,4.744444,0.927778,9.027778,5.362222,,1.066667,77.318711
US_VT_50003,2021-04-18,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,17,0,1854,12,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-10,-2,,,-28,,3.04,,7.9,5.87,14.58,8.3,6.07,3.04,4.05,5.87,2.83,2.83,3.04,5.06,3.44,4.66,3.24,5.67,5.47,4.25,3.85,7.49,4.45,4.86,4.86,3.04,4.45,8.3,19.23,6.28,3.64,7.69,3.85,4.25,3.24,,40.09,,9.11,3.24,6.88,4.25,3.44,,,,,7.216667,1.327778,14.6,0.0762,,2.238889,71.057353
US_VT_50003,2021-04-19,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,14,0,1868,12,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,5,0,,,-25,4,3.71,3.37,6.24,2.36,12.13,11.12,6.91,,5.39,8.09,5.05,2.7,3.54,6.07,4.21,4.21,3.37,4.89,10.11,3.03,3.71,5.39,3.37,5.39,3.03,4.72,3.03,6.4,24.27,8.43,3.03,6.57,3.88,5.39,5.73,6.07,39.94,3.71,8.26,3.37,3.54,4.38,4.04,,3.37,4.38,,9.472222,1.155556,16.383333,0.141111,,2.983333,64.350245
US_VT_50003,2021-04-20,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,1868,12,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,4,3,,,-28,6,,3.89,7.6,6.25,10.48,10.48,6.42,3.89,4.22,6.76,3.89,4.56,,4.9,,3.21,,7.27,7.77,7.27,4.06,5.58,3.21,3.55,3.72,5.58,3.72,6.42,21.8,6.93,3.04,7.43,,5.75,4.39,7.27,41.4,4.9,7.94,5.75,6.42,5.58,4.9,,,,2.87,8.816667,1.872222,17.672222,0.4318,,2.916667,66.755968
US_VT_50003,2021-04-21,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,16,0,1884,12,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-3,-1,,,-33,9,2.72,3.4,6.28,5.77,11.37,12.56,5.94,2.38,7.13,6.11,3.23,2.88,3.23,4.92,4.24,,2.72,4.75,10.35,4.75,,7.47,3.06,2.55,5.6,4.58,,7.47,24.61,7.64,3.9,6.28,2.38,6.62,5.77,5.94,44.81,3.73,7.81,2.72,5.09,7.13,4.24,3.4,3.06,,,4.872222,0.011111,14.85,1.947333,,1.916667,81.352465
US_VT_50003,2021-04-22,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,8,0,1892,12,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,1,1,,,-29,6,,5.08,7.22,7.05,10.5,9.35,5.58,,5.41,6.56,5.9,3.44,,6.72,5.08,4.76,3.28,4.26,10.33,3.44,2.62,4.1,5.41,3.12,3.94,4.76,2.62,7.22,18.53,6.07,2.79,6.89,4.43,6.4,4.92,6.4,41.33,3.28,5.08,,4.59,4.43,3.28,,,2.46,2.3,0.527778,-2.611111,6.716667,4.7752,,-6.527778,59.569136
US_VT_50003,2021-04-23,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,7,0,1899,12,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-7,-9,,-44,-27,5,,4.87,4.87,4.53,11.66,7.66,8.53,,4.7,5.74,3.13,3.65,2.61,4.87,3.65,,4.18,4.18,8.01,5.05,,5.92,3.13,3.83,4.53,4.7,,7.66,23.15,4.87,2.96,8.36,3.65,4.87,3.83,2.61,41.26,3.48,8.01,4.0,6.96,3.65,6.44,,2.79,2.44,,6.277778,-2.2,13.494444,0.0508,,-5.761111,42.11118
US_VT_50003,2021-04-24,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,3,0,1902,12,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-1,-5,,,-27,,,4.06,6.63,6.84,13.26,7.48,7.06,,5.34,6.84,3.21,4.7,,6.63,5.56,3.63,,5.56,4.49,2.99,2.99,5.77,5.34,4.7,6.2,6.2,,4.7,17.53,6.41,,8.55,,5.34,7.7,4.7,37.63,7.06,10.9,2.99,8.12,3.21,4.28,,,,3.63,11.728395,1.067901,19.796296,0.0,,-1.987654,38.722612
US_VT_50003,2021-04-25,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,5,0,1907,12,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-3,-5,,,-27,,3.12,,8.18,4.09,11.49,10.51,5.26,,2.73,5.06,4.09,2.73,,6.62,3.7,6.04,2.92,5.65,8.18,3.5,3.31,5.45,3.31,2.73,,4.48,,8.57,20.05,5.45,4.09,6.23,2.73,3.89,4.48,7.4,40.89,5.26,7.98,3.7,6.81,,3.12,,,3.89,,11.067901,1.950617,19.240741,0.112889,,3.635802,60.325124
US_VT_50003,2021-04-26,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,3,0,1910,12,,7386,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,6,-1,,,-27,4,,4.06,6.6,5.41,13.54,7.28,6.94,,5.75,5.58,2.54,3.72,2.54,7.61,4.57,,,6.43,8.97,5.25,2.54,4.23,3.04,4.23,,4.23,3.04,7.28,21.66,6.09,3.21,8.97,2.71,6.43,5.58,3.89,37.22,3.21,8.63,3.04,7.28,3.89,5.25,2.37,3.04,4.91,,6.679012,1.722222,13.685185,0.254,,-4.302469,45.681158
US_VT_50003,2021-04-27,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,5,0,1915,12,109,7495,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,6,3,,,-30,4,2.59,4.14,5.17,3.62,15.18,11.21,6.21,,4.31,8.11,3.62,3.28,,6.55,3.28,2.42,2.76,7.24,6.73,5.17,3.28,6.73,5.52,,3.97,2.59,,7.76,21.04,7.93,3.62,7.42,2.59,4.31,3.62,4.66,40.88,6.04,10.18,2.76,6.55,3.79,5.17,,3.97,2.42,,8.703704,0.17284,18.154321,0.0,,-5.12963,37.906643
US_VT_50003,2021-04-28,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,13,0,1928,12,100,7595,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,0,-6,,,-32,6,,3.95,4.64,5.15,14.77,8.76,7.39,,4.81,6.7,4.12,2.92,,6.01,4.81,2.75,,6.01,8.76,3.61,,6.53,5.33,2.58,4.47,5.15,,8.24,21.64,7.73,,4.64,3.95,8.59,5.67,3.95,39.51,3.26,8.93,3.78,8.93,4.12,3.44,3.61,2.75,6.36,2.92,13.277778,5.419753,20.37037,3.90525,,7.660494,69.196678
US_VT_50003,2021-04-29,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,5,0,1933,12,57,7652,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-3,0,,-51,-29,6,2.4,4.81,4.33,7.86,10.74,11.38,6.09,3.05,4.01,7.21,2.73,4.01,,5.45,,3.21,,5.61,8.98,4.49,2.73,5.29,4.81,5.29,3.21,3.53,3.21,7.05,20.52,7.86,,7.7,3.69,6.09,3.69,4.97,41.04,4.97,8.5,,5.45,4.17,3.85,3.21,3.69,3.69,,12.549383,8.290123,19.703704,6.50875,,11.833333,96.886113
US_VT_50003,2021-04-30,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,7,0,1940,12,112,7764,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-10,-8,,-42,-31,7,,4.84,4.0,4.34,12.68,7.84,6.0,3.17,3.67,5.17,3.0,4.67,,6.5,2.33,3.34,2.67,4.0,6.0,4.67,3.0,5.5,3.67,3.34,4.17,3.5,2.5,5.0,21.18,5.84,,5.17,3.34,4.5,4.34,5.5,38.7,3.5,6.5,3.17,6.0,,4.5,,,2.33,,10.655556,7.683333,13.805556,30.4038,,7.25,79.757643
US_VT_50003,2021-05-01,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,6,0,1946,12,120,7884,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-4,-5,,,-26,,,,5.49,8.95,10.57,8.54,2.85,,3.86,4.47,3.46,5.08,,5.08,3.25,4.27,,3.66,7.73,5.69,,5.29,,4.27,3.66,,4.68,7.32,21.55,5.08,3.05,6.3,,6.1,4.27,4.07,37.0,3.86,6.91,3.25,5.69,,3.86,,2.85,,,6.605556,2.744444,12.916667,2.6416,,-1.183333,57.874004
US_VT_50003,2021-05-02,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,4,0,1950,12,0,7884,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-1,-6,,,-30,,3.55,4.54,7.9,5.33,14.02,8.89,6.32,4.34,5.53,5.33,3.95,6.12,,5.92,3.55,3.16,3.75,4.74,7.31,3.55,,4.54,,2.96,2.77,4.54,,4.74,16.39,7.7,3.95,4.94,2.96,3.55,4.15,5.53,41.67,4.15,7.5,,8.1,5.13,3.55,,,4.34,,11.816667,3.394444,20.622222,0.395111,,4.161111,59.890874
US_VT_50003,2021-05-03,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,3,1,1953,13,290,8174,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,9,5,,,-27,3,2.86,4.04,6.9,5.22,13.13,10.43,4.38,3.2,7.91,7.41,4.54,3.03,2.69,6.56,3.53,4.88,,5.72,8.41,3.03,3.2,3.37,5.38,3.87,2.86,5.05,3.7,5.55,23.9,6.23,2.69,8.75,3.03,4.88,5.05,4.88,38.03,3.37,9.09,3.03,7.41,4.54,5.72,,3.03,4.71,,12.9,5.994444,20.894444,2.3876,,7.05,68.115437
US_VT_50003,2021-05-04,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,1953,13,147,8321,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,10,6,,,-28,5,,3.53,6.22,5.05,11.94,11.61,7.06,2.52,6.39,6.39,3.2,3.7,,7.57,2.69,3.53,2.52,9.59,8.07,4.54,3.53,6.9,3.87,,4.88,5.05,3.2,7.57,20.52,6.22,3.2,4.71,2.69,7.4,4.54,5.21,42.55,3.7,8.58,,7.23,4.54,6.05,,,5.21,,11.383333,7.405556,18.0,4.515556,,8.45,82.367774
