location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AZ_04023,2020-06-27,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,30,2,1684,17,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-44,-35,-25,-18,-18,,3.67,16.15,,13.71,8.57,4.41,4.16,3.43,17.13,,8.32,,5.63,6.61,6.36,6.61,7.59,6.36,7.59,4.16,4.41,34.26,6.61,3.67,7.34,5.87,4.89,7.1,40.87,,5.38,5.87,3.67,4.16,31.3125,22.479167,38.8125,0.0,3.5,17.342773
US_AZ_04023,2020-06-28,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,44,1,1728,18,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-46,-41,-23,-30,-19,,7.78,11.18,7.29,12.63,8.26,5.83,5.1,4.13,11.66,,5.34,,4.37,5.34,3.89,5.59,8.5,3.64,4.62,6.07,8.75,23.57,5.59,3.64,7.05,,6.07,5.34,43.25,,3.64,4.13,3.64,,28.618056,21.347222,35.951389,0.09525,6.268519,25.380069
US_AZ_04023,2020-06-29,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,5,0,1733,18,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-39,-29,-20,-18,-36,14,6.46,12.7,3.01,12.05,6.89,6.24,,,13.56,,7.53,4.52,4.73,6.67,3.87,5.81,9.47,4.3,,4.73,8.39,29.7,5.16,4.09,4.52,,,7.53,40.45,3.23,4.73,7.1,3.01,4.09,28.263889,21.381944,34.645833,0.0,5.944444,24.868953
US_AZ_04023,2020-06-30,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,48,4,1781,22,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-38,-29,-11,-22,-37,13,7.86,8.96,,13.98,8.96,7.65,5.02,,12.01,,9.83,3.28,3.28,6.99,5.68,5.24,10.05,3.93,4.81,4.81,9.39,31.67,8.96,4.37,5.24,3.93,4.59,4.81,38.01,,7.65,4.59,5.02,4.15,27.631944,19.972222,34.4375,0.0,7.601852,28.702563
US_AZ_04023,2020-07-01,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,42,1,1823,23,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-36,-31,-15,-28,-38,13,6.45,10.54,,11.83,5.38,4.73,5.81,4.52,9.68,,5.38,3.66,3.23,9.25,4.73,3.66,8.18,4.09,3.87,4.3,9.47,31.41,6.45,5.38,8.82,,4.95,5.81,39.16,3.66,5.59,5.16,3.44,3.23,27.6875,19.256944,34.777778,0.508,6.148148,26.026303
US_AZ_04023,2020-07-02,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,31,0,1854,23,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-34,-30,-17,-29,-39,13,7.0,15.54,,10.95,6.13,3.94,5.47,5.25,10.51,3.5,8.54,3.5,,9.63,5.04,5.69,5.91,3.94,4.16,3.72,7.88,25.39,9.85,4.6,6.13,,3.94,6.79,39.18,3.5,5.04,4.38,4.82,4.6,25.125,19.965278,33.868056,2.8575,13.666667,50.804877
US_AZ_04023,2020-07-03,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,42,3,1896,26,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-40,-31,8,-32,-49,19,3.94,11.12,5.1,11.35,7.88,6.95,6.02,3.24,9.73,6.95,6.72,,3.24,9.04,3.94,3.48,7.88,,4.17,,9.5,27.8,10.2,3.24,3.48,,5.1,4.17,38.69,3.48,,6.26,3.24,3.94,25.416667,18.333333,35.854167,2.2225,15.046296,52.54213
US_AZ_04023,2020-07-04,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,50,0,1946,26,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-52,-41,-38,-49,-32,,6.17,10.28,3.6,8.74,12.34,6.17,5.14,3.86,9.77,7.46,5.91,,4.11,6.94,,,8.48,,5.4,5.14,4.63,23.91,6.43,,5.91,,5.66,,30.59,3.6,6.94,,,4.37,30.388889,19.958333,38.326389,0.0,11.851852,32.261426
US_AZ_04023,2020-07-05,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,38,0,1984,26,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-49,-50,-29,-28,-25,,6.1,11.95,3.42,16.34,7.56,6.59,7.07,,10.49,5.86,5.61,,,6.1,,,8.54,,6.83,4.39,5.86,28.3,5.61,3.66,8.05,3.42,4.15,4.63,33.91,5.12,6.59,7.56,,4.15,30.861111,21.229167,39.055556,0.4445,10.296296,28.982406
US_AZ_04023,2020-07-06,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,45,0,2029,26,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-41,-34,-23,-29,-38,14,6.6,8.94,,10.65,8.52,7.45,9.16,4.47,9.58,,7.67,,,10.22,5.96,5.75,8.73,4.9,5.75,6.18,8.09,27.68,8.73,4.68,7.67,4.05,7.67,6.81,42.38,3.83,7.45,6.18,3.62,4.05,31.986111,22.048611,39.326389,0.0,5.962963,20.068398
US_AZ_04023,2020-07-07,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,19,3,2048,29,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-39,-30,-20,-42,-39,13,3.5,8.74,5.46,10.49,8.53,11.15,6.56,5.9,8.53,3.28,5.46,3.5,4.37,8.74,,3.72,8.74,4.15,5.25,4.81,10.05,27.32,11.59,,5.68,4.81,3.5,5.25,39.13,,6.78,3.72,3.28,6.78,32.118056,22.569444,39.618056,0.0,5.37037,18.971695
US_AZ_04023,2020-07-08,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,15,1,2063,30,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-40,-33,-19,-40,-40,14,6.21,11.75,,13.08,9.09,7.32,6.87,,8.2,4.43,4.43,3.99,5.1,7.98,6.21,4.66,8.87,3.99,,4.21,7.98,33.92,7.98,,9.31,3.55,4.21,7.32,43.45,3.1,4.66,3.1,4.21,4.43,32.618056,23.75,39.548611,0.127,9.731481,24.795237
US_AZ_04023,2020-07-09,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,33,0,2096,30,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-41,-33,-21,-33,-40,14,4.63,10.37,3.09,8.38,7.5,4.19,6.62,3.53,11.47,5.07,4.41,3.09,,10.81,3.31,6.84,8.6,3.09,5.74,3.97,9.48,23.82,6.18,5.74,5.51,,5.74,6.62,35.07,,4.63,,5.29,3.31,32.034722,23.840278,39.333333,0.0,11.083333,28.170699
US_AZ_04023,2020-07-10,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,37,0,2133,30,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-42,-36,-20,-44,-38,15,5.36,13.63,4.02,13.4,6.03,7.15,4.47,3.8,13.4,,7.15,,6.03,11.39,4.92,4.69,7.37,3.8,5.81,,8.49,29.27,7.6,,8.27,,3.8,4.69,38.43,5.58,4.02,6.7,5.81,5.14,31.597222,24.152778,39.857143,0.15875,13.148148,32.874362
US_AZ_04023,2020-07-11,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,37,0,2170,30,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-47,-42,-35,-44,-23,,5.09,9.21,,10.18,8.73,5.09,4.61,3.4,7.03,,5.33,3.4,,7.52,3.88,,8.97,4.36,5.33,3.64,7.03,22.55,5.82,4.61,9.46,,5.58,5.33,42.19,,7.03,6.79,,4.61,32.8125,24.527778,40.236111,2.921,12.555556,29.482155
US_AZ_04023,2020-07-12,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,14,0,2184,30,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-47,-42,-35,-35,-20,,8.97,12.61,4.85,10.43,6.55,5.33,6.79,3.39,8.97,,5.82,,3.64,8.48,4.61,7.03,6.55,5.82,4.36,4.61,4.85,24.49,7.76,4.12,5.33,,3.88,5.58,48.49,,3.64,9.21,3.88,5.09,32.243056,23.243056,41.631944,2.159,12.092593,29.666572
US_AZ_04023,2020-07-13,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,2,1,2186,31,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-43,-35,-35,-34,-39,14,7.51,10.31,3.22,10.09,8.37,5.58,3.87,4.29,9.23,4.08,7.08,,5.15,11.38,3.65,4.72,7.08,6.44,6.44,5.37,9.66,27.05,9.45,3.44,4.51,,4.08,8.16,37.36,4.94,4.29,4.94,7.51,3.87,32.826389,24.756944,41.388889,0.15875,11.166667,26.552024
US_AZ_04023,2020-07-14,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,22,2,2208,33,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-35,-34,-8,-43,-41,13,8.13,10.7,3.64,13.05,8.99,5.99,5.13,,10.91,3.0,4.71,3.42,5.78,9.2,5.78,3.42,7.28,3.21,6.42,4.28,10.06,25.04,5.35,3.64,6.21,,,7.92,43.22,5.78,5.56,,4.49,4.92,32.236111,24.534722,39.201389,0.0,11.731481,28.870459
US_AZ_04023,2020-07-15,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,18,0,2226,33,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-34,-37,-24,-44,-40,13,7.45,10.52,,10.52,10.95,5.92,4.82,5.04,10.08,3.07,3.29,3.29,3.94,9.2,4.38,7.67,6.13,3.72,5.92,4.16,8.32,28.26,9.2,,5.48,5.04,5.7,6.79,39.21,3.94,6.13,4.82,5.26,3.07,30.944444,24.006944,38.854167,0.0,11.657407,31.295503
US_AZ_04023,2020-07-16,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,25,0,2251,33,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-36,-37,-12,-41,-41,13,7.59,14.96,3.13,11.61,7.15,5.14,5.14,5.58,10.27,,4.69,3.57,5.36,9.38,,4.02,5.58,4.24,6.48,4.24,9.83,25.9,7.59,3.8,8.71,,,6.48,44.66,,5.36,4.69,4.69,4.24,28.590278,21.069444,37.506944,0.508,12.12963,37.243495
US_AZ_04023,2020-07-17,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,19,0,2270,33,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-38,-40,-9,-33,-38,13,5.03,11.65,,11.2,7.08,5.94,,3.88,6.63,,4.8,,3.2,10.97,,5.03,6.86,4.11,4.8,4.57,6.4,22.39,8.23,5.25,5.71,3.2,3.88,5.48,40.9,4.57,5.94,5.25,5.03,5.71,29.777778,21.715278,37.194444,1.42875,11.777778,33.505707
US_AZ_04023,2020-07-18,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,26,4,2296,37,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-41,-42,-18,-46,-24,,4.54,10.09,,11.86,9.59,6.31,4.29,,7.82,5.3,4.29,,5.3,9.08,4.79,7.06,6.05,4.04,5.8,4.79,5.55,18.41,9.59,,8.83,,,3.78,33.8,,5.8,4.04,5.04,5.55,30.354167,23.819444,37.347222,0.0,11.768519,32.191347
US_AZ_04023,2020-07-19,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,28,2,2324,39,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-42,-50,-14,-28,-20,,6.42,12.84,3.46,13.58,12.84,3.95,5.18,4.44,5.18,4.94,,4.69,4.94,7.16,5.68,4.94,3.95,,,5.68,4.2,32.34,8.39,5.18,9.63,,6.42,5.43,36.78,,5.92,5.18,,6.17,30.833333,24.590278,37.076389,0.254,10.074074,28.268561
US_AZ_04023,2020-07-20,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,28,0,2352,39,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-33,-36,-29,-35,-39,12,5.19,9.72,,12.1,9.08,,4.75,3.46,8.64,,3.46,4.11,4.11,9.51,4.97,4.11,3.03,4.54,3.89,5.4,8.21,25.5,5.83,6.27,6.92,,6.27,5.4,37.82,,6.27,4.11,,3.46,30.902778,24.361111,37.006944,0.0,8.361111,25.125176
US_AZ_04023,2020-07-21,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,30,3,2382,42,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-33,-38,-19,-44,-40,12,6.14,12.05,3.07,9.86,9.86,8.11,5.7,3.73,5.92,5.48,5.48,,3.94,11.39,3.07,4.82,6.57,3.94,3.29,,8.77,21.25,6.36,,6.79,3.51,3.73,4.82,35.72,,,6.57,5.92,,30.569444,23.909722,36.9375,0.0,7.574074,24.060453
US_AZ_04023,2020-07-22,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,19,3,2401,45,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-33,-37,-18,-41,-39,13,5.09,11.95,,13.06,9.3,5.76,6.64,3.32,7.08,3.54,3.32,,4.21,9.08,3.98,3.54,5.09,3.76,3.1,6.2,8.63,21.03,7.53,5.09,6.2,,5.31,5.98,39.85,3.32,4.87,7.3,7.53,3.76,26.309524,21.301587,35.936508,0.907143,15.533333,53.630909
US_AZ_04023,2020-07-23,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,23,-1,2424,44,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-37,-39,-39,-45,-41,14,6.08,12.82,,9.78,10.87,6.95,6.95,5.0,6.08,4.13,3.48,,4.13,8.69,6.74,4.56,6.3,3.69,5.43,5.65,7.39,22.16,10.21,3.69,7.61,,5.87,6.3,34.77,5.43,,5.0,4.35,6.08,24.631944,19.375,31.756944,3.447143,17.472222,65.400658
US_AZ_04023,2020-07-24,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,40,2,2464,46,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-38,-41,-23,-44,-38,14,4.86,11.79,5.09,8.09,6.94,6.47,5.09,,4.39,,3.24,,4.62,11.56,5.55,3.7,6.24,,6.24,,7.17,20.58,6.24,5.55,3.93,3.7,4.39,3.93,38.38,3.7,,4.62,5.09,3.93,23.416667,19.763889,29.840278,4.22275,17.425926,68.754968
US_AZ_04023,2020-07-25,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,32,3,2496,49,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-38,-40,-11,-47,-27,,8.53,13.7,,15.77,6.2,5.17,4.13,,7.75,4.65,,4.91,4.65,10.6,5.43,6.72,5.17,4.39,4.13,,9.3,25.33,7.5,6.2,5.43,,3.88,5.17,35.93,7.24,6.46,7.24,5.43,4.13,26.104167,20.763889,33.215278,2.82575,15.166667,52.369893
US_AZ_04023,2020-07-26,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,21,0,2517,49,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-39,-43,1,-22,-17,,7.77,11.52,4.26,9.52,6.26,3.76,,,7.01,4.01,5.01,,5.26,8.52,5.26,4.51,7.77,3.76,7.52,5.01,6.76,25.55,7.26,4.26,4.01,5.76,4.26,3.76,35.07,,4.26,5.26,,5.26,28.520833,20.659722,36.354167,0.508,13.0,38.757047
US_AZ_04023,2020-07-27,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,5,0,2522,49,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-35,-43,-16,-39,-38,12,3.89,10.16,5.84,11.68,8.65,10.38,4.54,4.11,5.41,4.97,,,4.97,13.84,3.89,3.24,5.84,3.68,,4.33,8.44,20.55,5.84,4.54,5.41,4.97,4.11,5.84,33.74,,3.03,4.54,5.62,3.24,29.534722,21.222222,36.694444,0.326571,14.62963,41.118122
US_AZ_04023,2020-07-28,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,13,0,2535,49,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-31,-36,-6,-42,-40,11,5.02,10.91,3.49,9.38,10.25,17.89,4.14,4.14,7.2,,3.93,3.71,7.42,11.34,5.24,5.67,4.36,3.05,4.36,4.14,8.73,26.18,4.36,,5.89,5.24,,4.14,34.69,5.24,5.02,5.45,4.8,3.27,29.4375,22.736111,38.527778,0.0635,15.240741,41.935753
US_AZ_04023,2020-07-29,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,8,-1,2543,48,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-36,-36,-21,-40,-40,11,6.53,11.54,,12.84,8.49,9.8,5.22,3.05,3.48,3.7,,,3.7,5.88,6.31,5.01,6.31,3.05,3.27,3.48,6.97,21.55,6.75,,7.84,5.01,,7.4,32.22,3.27,7.4,7.18,,3.27,31.201389,22.569444,39.722222,1.36525,12.398148,32.603171
US_AZ_04023,2020-07-30,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,39,2,2582,50,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-37,-33,-7,-40,-40,11,7.64,8.31,3.6,8.76,7.41,11.68,4.49,,6.74,4.72,4.72,,5.62,8.76,4.94,4.27,6.07,3.82,4.72,6.07,5.62,24.49,5.62,4.27,8.09,3.15,,4.94,39.09,5.62,7.86,5.17,4.49,4.94,32.013889,23.125,40.881944,0.03175,11.712963,29.211219
US_AZ_04023,2020-07-31,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,17,0,2599,50,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-40,-38,-6,-43,-39,12,5.16,8.75,3.81,6.5,7.18,8.3,4.93,,5.83,3.59,,,5.38,5.38,4.49,3.14,4.71,3.81,,,8.52,19.52,7.85,,5.61,5.16,4.26,6.28,30.96,,,4.49,,3.14,32.873016,23.801587,40.928571,0.0,10.677778,26.514883
US_AZ_04023,2020-08-01,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,11,0,2610,50,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-44,-41,-15,-31,-29,,5.14,11.04,5.14,9.5,7.71,6.16,6.93,4.62,5.39,,,,,11.81,4.62,4.11,5.91,4.37,7.71,4.62,6.42,20.29,7.96,,7.71,,3.6,4.88,36.47,3.6,4.88,6.16,,,31.680556,24.159722,40.576389,2.576286,11.842593,30.433039
US_AZ_04023,2020-08-02,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,-2,0,2608,50,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-43,-42,-11,-30,-20,,4.12,13.57,3.88,8.96,8.0,8.48,7.27,3.88,10.42,3.39,,,,11.63,4.6,4.85,7.27,4.12,,3.88,3.88,20.6,7.03,3.39,5.09,,4.85,4.85,37.56,3.63,6.3,4.6,4.12,3.39,30.506944,22.506944,38.965278,2.50825,13.490741,36.535542
US_AZ_04023,2020-08-03,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,2,0,2610,50,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-35,-35,-24,-36,-37,10,6.16,7.59,2.87,8.21,9.03,3.9,5.54,3.69,3.28,3.49,,3.28,,9.64,4.51,4.72,6.16,3.08,5.95,3.69,3.9,21.75,5.75,3.28,6.16,3.08,4.92,2.87,33.65,3.49,3.9,4.51,,,30.229167,22.847222,38.590278,7.112,14.138889,39.117868
US_AZ_04023,2020-08-04,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,10,0,2620,50,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-33,-32,-22,-37,-38,10,3.74,9.64,2.95,6.49,8.46,4.92,4.53,3.74,3.35,2.95,3.15,,3.54,7.08,,3.74,3.35,2.95,4.13,5.12,5.71,22.63,6.89,4.33,5.12,3.15,,4.13,30.11,,3.74,4.92,4.72,3.94,29.506944,21.659722,38.256944,3.048,11.777778,34.027194
US_AZ_04023,2020-08-05,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,13,1,2633,51,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-38,-34,-36,-41,-39,12,3.09,8.49,4.05,8.29,8.68,6.94,,4.24,6.94,,,3.09,3.09,6.94,,2.7,4.63,3.09,6.17,3.86,4.82,17.17,6.56,,3.67,3.28,7.52,2.89,33.95,,3.67,4.24,3.09,2.89,30.555556,21.625,38.256944,0.0635,9.046296,27.065256
