location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13123,2020-05-14,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,3,-1,105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,-2,4,-23,,4.74,11.05,,21.57,8.42,7.37,7.63,3.95,9.73,,,10.26,3.68,,5.52,3.68,5.0,9.21,26.04,4.74,9.47,4.21,4.47,6.05,39.99,5.79,11.31,6.31,5.79,,19.766667,12.755556,26.816667,0.0508,,13.177778,65.969099
US_GA_13123,2020-05-15,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,0,0,105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,-10,-4,-22,,3.73,6.39,3.73,13.85,6.39,,4.79,3.73,6.92,,5.33,8.52,6.66,,4.53,,4.26,8.26,24.77,9.32,9.85,3.73,,4.53,34.35,5.06,5.06,6.66,,,21.311111,14.955556,27.361111,0.0,,13.527778,61.274774
US_GA_13123,2020-05-16,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,2,0,107,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,-7,6,-8,,4.64,7.91,,18.28,6.28,6.28,,4.91,7.64,,4.64,4.91,5.18,4.64,,,7.37,6.82,21.01,4.64,9.82,,4.09,,36.83,5.18,12.28,,3.82,,21.077778,12.922222,29.122222,0.0,,13.761111,63.054698
US_GA_13123,2020-05-17,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,2,0,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,-3,,-18,,7.8,9.15,5.38,20.18,8.88,10.22,6.73,3.77,8.88,,5.38,11.03,4.84,5.11,,6.46,4.57,7.26,22.6,6.46,14.26,,,5.92,44.39,,14.8,9.42,,4.57,22.194444,13.822222,29.327778,0.0,,15.25,64.93458
US_GA_13123,2020-05-18,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,2,0,111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,-11,-2,-23,,5.88,8.95,,12.79,8.7,8.95,5.63,4.35,8.7,4.86,5.63,5.88,3.58,,3.58,4.09,,11.0,24.81,5.37,12.02,5.88,5.88,4.35,37.09,7.16,9.97,5.88,,4.86,21.511111,16.427778,28.311111,10.63625,,18.694444,84.027875
US_GA_13123,2020-05-19,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,5,0,116,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,-3,-5,-22,,4.83,3.76,4.3,17.73,5.1,12.89,4.83,6.18,,,,11.01,,4.3,8.06,4.57,6.72,8.6,21.49,8.33,9.4,5.1,,7.52,41.64,4.3,8.87,9.4,4.83,6.18,19.216667,16.355556,24.455556,17.344571,,15.511111,79.341293
US_GA_13123,2020-05-20,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,1,0,117,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,-3,-2,-23,,,7.16,5.04,11.93,7.96,13.52,8.48,4.51,11.4,,4.77,7.96,9.54,,6.36,5.04,,8.48,27.31,9.54,10.61,7.42,4.24,5.04,44.81,5.3,11.67,5.3,4.77,5.04,16.283333,14.105556,21.672222,6.894286,,12.938889,80.759828
US_GA_13123,2020-05-21,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,6,0,123,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,0,8,-23,,6.64,6.37,6.64,14.67,7.2,8.58,,4.43,8.86,,4.98,7.2,5.26,6.37,,6.37,,6.37,19.38,7.2,9.69,4.43,,5.26,46.23,,10.24,5.54,4.98,4.43,16.611111,12.888889,23.338889,1.2954,,12.838889,78.556421
US_GA_13123,2020-05-22,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,3,0,126,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,-8,1,-19,,6.38,5.58,3.72,14.61,11.95,7.44,6.38,4.51,7.17,,6.38,10.36,6.11,3.98,3.98,,3.72,7.44,24.44,8.5,8.77,,4.25,6.11,40.37,5.05,10.89,7.17,,4.78,19.544444,14.238889,25.638889,1.68275,,16.027778,80.527092
US_GA_13123,2020-05-23,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,8,0,134,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,-1,12,-5,,5.17,8.72,,16.89,7.08,5.17,5.99,5.99,8.44,,,10.08,5.17,4.09,6.81,,3.81,6.81,20.97,4.36,14.44,4.09,,,43.31,5.99,11.71,9.26,4.63,5.72,22.094444,15.766667,29.233333,9.8425,,18.144444,78.485815
US_GA_13123,2020-05-24,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,1,0,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,10,,-15,,4.78,5.31,,11.69,5.84,9.83,3.98,5.05,5.05,,,6.11,,5.31,,,3.72,6.91,21.78,5.84,11.95,,5.31,5.31,41.44,,12.75,6.91,,4.51,23.95,17.161111,30.738889,2.467429,,18.344444,71.186392
US_GA_13123,2020-05-25,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,2,0,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,5,,-51,,5.87,9.34,4.8,16.8,9.34,6.67,5.87,4.0,3.73,3.73,8.27,8.0,,6.4,,,5.07,5.6,20.27,5.33,12.8,,4.0,5.33,40.01,4.8,12.0,7.2,3.73,,23.444444,18.433333,30.388889,0.225778,,18.366667,73.509631
US_GA_13123,2020-05-26,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,2,0,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,3,-1,-21,,5.28,5.81,4.49,19.8,9.51,6.34,3.7,4.75,5.02,,5.28,11.62,4.22,4.22,,4.75,,8.19,19.28,6.07,11.62,4.75,6.07,5.81,43.04,,12.15,7.92,6.07,4.49,21.961111,18.933333,27.861111,2.257778,,18.122222,79.239458
US_GA_13123,2020-05-27,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,6,0,145,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,-1,-3,-22,,7.2,8.53,4.53,17.33,6.93,6.4,5.6,,6.4,,4.53,9.06,4.0,4.53,3.73,3.73,,7.2,25.33,5.87,12.53,5.33,,6.13,40.26,6.4,12.26,6.4,,5.87,21.416667,19.711111,25.033333,0.28575,,17.605556,79.283002
US_GA_13123,2020-05-28,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,3,0,148,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,0,0,-21,,3.76,8.86,4.83,11.01,4.83,6.44,5.37,,6.18,,3.76,10.74,,4.3,4.3,5.64,4.3,7.25,17.72,4.3,9.94,,4.03,,37.32,4.83,7.25,5.64,6.98,,21.8,17.722222,28.672222,9.4615,,18.661111,82.421632
US_GA_13123,2020-05-29,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,-1,0,147,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,-9,-4,-18,,,8.67,4.75,16.5,7.55,4.47,5.59,,5.31,,5.31,12.58,,5.31,5.87,,6.99,8.67,17.89,6.71,12.02,4.75,6.71,6.15,39.14,4.75,10.35,9.23,7.55,,23.216667,17.711111,29.188889,0.544286,,18.066667,72.956298
US_GA_13123,2020-05-30,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,2,0,149,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,-4,13,0,,,8.38,,15.09,8.66,5.87,7.54,,6.98,,5.31,15.64,,5.87,4.47,5.31,,4.19,21.79,6.98,14.25,3.91,3.91,4.75,37.99,,13.41,5.31,13.97,6.98,23.027778,16.794444,29.277778,1.1938,,16.655556,67.48149
US_GA_13123,2020-05-31,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,4,0,153,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,1,,-6,,,8.54,,14.33,5.51,5.79,5.24,,7.72,5.24,,9.09,6.06,,,,5.51,9.64,21.49,4.41,14.33,,,,41.61,,11.3,5.79,,,21.811111,14.816667,28.911111,0.0,,13.205556,58.343617
US_GA_13123,2020-06-01,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,2,0,155,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,1,5,-16,,6.67,7.51,8.06,13.35,8.9,5.56,8.9,,3.89,,5.56,7.79,5.84,,,4.73,,9.45,15.02,4.73,14.46,,,,43.1,3.89,9.45,3.89,3.89,,21.294444,14.383333,28.616667,0.0,,12.216667,56.470697
US_GA_13123,2020-06-02,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,1,1,156,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,1,-4,-20,,4.17,9.19,4.45,17.54,5.85,8.63,6.68,,5.29,,,6.12,,4.73,4.73,,3.9,9.46,23.38,5.01,13.36,3.9,,4.17,38.69,4.73,13.36,7.24,3.9,4.73,22.744444,14.944444,29.972222,0.0,,15.766667,64.908006
US_GA_13123,2020-06-03,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,1,0,157,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,2,-1,-20,,7.1,10.92,4.37,14.19,8.46,4.91,7.1,,,4.09,3.82,6.28,4.09,5.73,5.46,5.46,,4.91,20.47,,12.83,5.19,5.46,6.28,37.94,6.0,11.46,7.1,5.19,4.09,24.383333,16.8,31.45,0.0,,18.377778,69.354568
US_GA_13123,2020-06-04,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,1,0,158,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,1,10,-20,,6.08,3.87,4.7,12.43,5.8,6.08,6.63,4.14,7.46,,4.7,5.52,4.14,,,,,6.35,22.92,4.97,14.36,,,3.87,40.04,6.35,13.53,,5.25,6.63,24.805556,18.6,31.666667,0.1524,,19.011111,70.369574
US_GA_13123,2020-06-05,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,1,0,159,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,-9,-5,-21,,5.92,8.61,5.38,11.57,8.34,6.73,9.96,,,,4.3,10.49,4.84,5.38,,3.77,,6.46,20.99,5.92,9.15,4.84,4.57,,46.28,,9.69,4.84,5.38,,24.361111,19.8,30.95,5.04825,,20.266667,78.210307
US_GA_13123,2020-06-06,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,1,0,160,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,-2,12,-11,,5.51,7.71,,14.32,9.09,6.88,5.78,4.41,4.96,,,7.71,5.51,6.88,,7.71,6.33,4.96,19.0,7.99,16.52,4.96,,5.51,38.83,,13.49,9.09,,3.85,24.805556,19.166667,31.416667,2.8448,,19.811111,73.849149
US_GA_13123,2020-06-07,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,0,0,160,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,4,,-14,,6.77,8.13,4.06,15.98,8.13,5.42,5.96,,4.06,,9.75,7.86,4.61,3.79,,4.06,7.31,7.58,20.86,8.67,16.8,,9.21,4.88,40.63,4.33,14.9,7.86,4.06,,25.577778,19.477778,32.466667,0.0,,20.238889,72.443566
US_GA_13123,2020-06-08,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,0,0,160,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,3,8,-16,,4.79,7.72,,18.1,7.18,5.32,5.59,5.06,7.45,4.79,5.59,10.11,,6.65,4.26,5.59,,9.31,20.49,6.92,13.84,5.32,4.52,7.18,43.64,5.06,11.97,7.18,5.86,5.59,25.344444,20.388889,31.477778,0.0,,21.166667,77.810086
US_GA_13123,2020-06-09,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,1,0,161,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,4,-6,-19,,5.57,7.09,5.32,12.41,7.35,6.08,5.57,4.56,4.81,,5.57,9.12,,5.57,3.55,,,8.87,23.56,8.36,13.93,4.56,,9.12,41.04,3.55,9.88,6.33,4.81,7.35,25.422222,21.85,30.111111,4.22275,,21.6,79.535539
US_GA_13123,2020-06-10,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,5,0,166,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,5,0,-19,,5.68,8.77,,15.48,9.55,4.9,5.93,,4.13,,7.74,8.52,8.52,7.48,,,3.87,9.55,25.29,7.23,13.16,,,,42.32,5.68,10.58,7.74,,4.39,24.705556,21.766667,30.405556,16.637,,22.316667,86.783486
US_GA_13123,2020-06-11,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,1,0,167,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,6,12,-19,,4.98,9.69,,14.94,7.75,5.26,7.75,4.71,4.43,5.26,7.75,11.9,,5.26,,7.2,6.09,9.41,24.35,6.64,19.65,4.71,5.81,6.92,42.62,5.54,15.22,6.64,5.26,,23.605556,17.916667,29.616667,6.82625,,18.022222,71.219176
US_GA_13123,2020-06-12,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,2,0,169,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,2,1,-17,,,7.7,6.33,14.3,10.73,4.68,5.23,,5.23,,,9.63,,,,5.78,4.13,6.88,23.66,3.85,12.38,4.68,6.05,8.53,35.21,,12.1,5.78,4.68,5.5,23.227778,17.133333,29.5,0.0,,14.333333,58.000068
US_GA_13123,2020-06-13,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,-1,0,168,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,4,19,1,,4.96,8.27,5.24,16.81,8.27,5.79,5.24,4.41,6.89,,,9.92,,,3.86,,3.86,7.72,21.5,4.68,16.54,,3.86,4.41,32.52,3.86,14.88,5.51,4.96,4.13,23.383333,16.75,29.933333,0.0,,13.555556,54.427549
US_GA_13123,2020-06-14,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,0,0,168,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,11,,-8,,,11.02,3.76,14.51,6.18,6.45,5.11,4.3,5.11,,,8.6,4.3,4.03,,3.76,,6.72,21.77,5.91,18.01,,4.03,,42.73,6.72,18.54,8.06,6.72,5.64,21.977778,16.55,29.327778,2.032,,15.611111,67.403867
US_GA_13123,2020-06-15,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,2,0,170,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,6,12,-16,,3.99,9.05,4.79,15.7,7.18,6.92,7.72,4.52,5.32,,,10.38,4.79,3.73,,,5.85,11.17,26.61,6.38,15.16,3.99,3.73,5.85,37.78,6.65,12.5,8.51,5.32,7.18,19.594444,14.866667,27.872222,1.552222,,15.122222,75.816462
US_GA_13123,2020-06-16,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,2,1,172,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,4,10,-18,,4.88,11.11,6.77,18.15,13.0,8.13,7.86,,,4.06,,8.67,4.06,,6.23,,4.61,9.48,18.15,7.31,14.36,5.15,,6.23,40.36,,16.25,4.88,5.42,,18.444444,13.305556,25.694444,1.100667,,13.344444,72.483085
