location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_VA_51079,2022-04-15,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,1,0,3967,61,0,9060,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-11,,5.98,14.36,,5.98,5.58,9.57,11.97,6.38,14.76,,5.98,39.89,8.38,,14.283333,3.661111,23.372222,0.0,-2.783951,31.198898
US_VA_51079,2022-04-16,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,0,0,3967,61,0,9060,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,4,,,16.8,6.97,,,10.65,9.84,,18.03,7.38,9.84,35.65,8.61,,18.372222,12.055556,26.416667,0.0,1.790123,32.809681
US_VA_51079,2022-04-17,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,0,0,3967,61,0,9060,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,-16,,-27,,,18.92,,,9.66,10.46,10.06,6.04,19.32,,8.45,33.0,,5.63,14.65,8.666667,23.888889,0.47625,1.253086,40.465949
US_VA_51079,2022-04-18,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,8,0,3975,61,0,9060,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-13,,5.68,12.08,7.46,8.17,,6.4,11.37,10.66,24.87,5.68,8.88,36.95,6.04,5.33,5.183333,2.394444,10.877778,3.429,-0.493827,66.484736
US_VA_51079,2022-04-19,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,3,0,3978,61,0,9060,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-9,3,,14.17,6.9,10.54,5.45,11.63,6.54,5.45,23.62,9.81,7.99,40.7,6.9,8.36,5.766667,1.055556,11.283333,16.0655,-0.685185,63.056045
US_VA_51079,2022-04-20,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,1,0,3979,61,0,9060,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-9,3,6.53,17.28,6.14,5.38,6.53,8.07,13.83,7.3,17.67,7.68,,37.26,9.99,5.76,7.972222,-0.694444,17.205556,0.0,-3.37037,44.842333
US_VA_51079,2022-04-21,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,3,0,3982,61,0,9060,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-9,3,5.66,15.1,10.57,8.3,10.57,12.08,10.94,5.28,19.62,6.04,10.94,44.91,6.04,8.68,12.566667,5.25,19.9,0.0,3.024691,52.072107
US_VA_51079,2022-04-22,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,2,0,3984,61,1,9061,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-7,,6.83,11.25,10.44,5.62,,8.44,,7.23,24.5,,5.62,40.97,9.24,,16.472222,7.0,24.805556,0.0,7.32716,55.555025
US_VA_51079,2022-04-23,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,0,0,3984,61,0,9061,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,0,,7.23,25.52,8.51,,,14.46,8.93,9.78,21.27,,11.06,36.16,10.63,,17.327778,7.844444,27.988889,0.0,8.771605,58.10091
US_VA_51079,2022-04-24,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,0,0,3984,61,0,9061,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-18,,9.7,18.19,7.27,5.66,,13.34,6.87,9.29,21.42,11.32,8.08,42.43,11.72,,21.072222,11.127778,30.972222,0.0,11.895062,56.588014
US_VA_51079,2022-04-25,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,2,0,3986,61,0,9061,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-16,4,,21.18,6.39,,9.59,9.59,5.99,6.39,21.18,,9.19,39.96,11.19,8.39,18.694444,11.916667,27.616667,0.0,12.395062,67.357715
US_VA_51079,2022-04-26,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,2,0,3988,61,0,9061,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-9,4,,14.51,5.95,5.58,6.7,13.02,5.58,5.95,23.06,,9.67,40.91,6.32,6.7,16.0,12.466667,22.961111,2.00025,13.438272,84.647489
US_VA_51079,2022-04-27,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,1,0,3989,61,0,9061,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-12,1,7.18,17.77,12.86,,6.05,9.45,5.67,11.34,18.53,7.56,8.7,39.32,7.56,,12.17284,4.654321,18.932099,4.2545,1.180556,46.870056
US_VA_51079,2022-04-28,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,4,0,3993,61,0,9061,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-10,3,5.27,12.04,5.27,,6.02,10.54,7.15,8.28,23.34,6.4,8.66,36.13,8.66,6.78,9.6,2.027778,17.116667,0.0,-4.734568,36.592698
US_VA_51079,2022-04-29,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,2,0,3995,61,0,9061,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-9,,7.24,14.48,,,,8.38,6.86,6.48,18.29,,8.0,33.52,10.29,,10.516667,0.994444,19.927778,0.1778,-4.91358,34.543902
US_VA_51079,2022-04-30,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,0,0,3995,61,0,9061,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,1,,7.21,13.21,5.61,,6.01,14.01,9.21,5.61,20.42,,12.41,39.24,10.41,,11.522222,3.144444,19.961111,0.0,-0.67284,43.981379
US_VA_51079,2022-05-01,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,0,0,3995,61,0,9061,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-12,,6.81,20.43,8.32,6.05,8.7,10.97,8.32,9.08,21.94,5.67,6.81,47.67,8.7,9.08,13.983333,7.377778,20.877778,2.159,9.358025,73.264333
US_VA_51079,2022-05-02,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,6,0,4001,61,0,9061,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-11,,8.77,20.47,,6.58,9.14,10.96,9.5,9.14,20.83,5.85,9.5,36.19,9.14,6.21,18.933333,10.35,28.133333,0.197556,11.08642,60.653187
US_VA_51079,2022-05-03,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,3,0,4004,61,0,9061,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-12,2,7.84,20.15,7.09,5.97,7.09,11.2,5.97,7.84,23.14,6.34,10.08,36.94,10.08,,17.25,10.566667,24.644444,0.0,11.796296,72.046269
US_VA_51079,2022-05-04,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,8,0,4012,61,0,9061,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-16,2,6.4,18.44,13.17,5.27,5.65,11.67,9.79,7.15,21.83,5.65,5.27,42.91,6.02,,18.972222,13.9,26.466667,6.5405,15.709877,80.926055
US_VA_51079,2022-05-05,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,5,1,4017,62,0,9061,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-11,2,,15.6,11.31,9.36,,11.7,7.8,5.46,21.05,,9.36,37.43,6.24,7.41,17.422222,12.066667,22.877778,0.9144,11.290123,67.085964
US_VA_51079,2022-05-06,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,11,0,4028,62,0,9061,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-10,,6.08,17.54,10.02,5.73,7.52,9.3,5.37,11.81,21.83,8.59,8.59,39.73,12.88,5.01,16.194444,13.566667,19.433333,1.27,14.444444,88.813507
US_VA_51079,2022-05-07,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,0,0,4028,62,1,9062,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-2,,6.63,8.96,9.35,5.46,5.85,10.13,,10.52,23.77,,13.25,33.91,8.57,,12.2,9.1,16.888889,32.9565,11.104938,92.57049
US_VA_51079,2022-05-08,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,0,0,4028,62,1,9063,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-14,,11.72,15.35,14.14,8.89,9.7,,,7.27,18.99,8.89,10.91,37.98,8.48,7.27,8.344444,5.988889,12.572222,2.921,5.074074,79.146723
US_VA_51079,2022-05-09,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,13,0,4041,62,0,9063,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-11,2,6.71,16.4,7.83,,,9.32,12.67,7.83,26.83,5.22,9.32,36.15,14.53,6.71,11.166667,2.755556,20.605556,0.0,1.475309,51.610648
US_VA_51079,2022-05-10,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,10,0,4051,62,0,9063,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-10,2,7.7,21.19,5.39,8.47,,9.63,7.32,,25.81,6.55,10.4,38.52,11.56,11.17,13.8,4.044444,22.944444,0.0,2.216049,46.19074
US_VA_51079,2022-05-11,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,8,0,4059,62,0,9063,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-12,2,8.38,10.28,9.9,,7.24,9.14,6.85,6.47,22.09,5.33,11.04,31.99,14.09,6.09,15.322222,5.972222,24.1,0.0,4.691358,49.539433
US_VA_51079,2022-05-12,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,4,0,4063,62,0,9063,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-10,3,5.21,15.26,9.31,7.82,7.82,15.63,5.96,7.07,24.94,,6.33,38.34,8.19,5.96,16.255556,9.894444,22.005556,2.648857,12.833333,80.138602
US_VA_51079,2022-05-13,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,11,0,4074,62,0,9063,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-10,,8.4,19.36,7.67,7.67,8.77,11.32,7.31,8.4,21.92,,5.84,39.81,5.84,7.31,19.127778,15.583333,23.577778,5.696857,17.37037,88.454062
US_VA_51079,2022-05-14,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,,,,,0,9063,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,8,,-6,,9.0,20.75,8.22,10.96,9.0,11.35,9.79,5.48,15.66,,10.18,41.49,9.0,10.57,19.383333,17.266667,23.244444,6.19125,17.932099,90.371705
US_VA_51079,2022-05-15,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,,,,,0,9063,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-16,,10.15,17.29,,,,11.28,6.39,7.89,21.43,,9.78,38.72,9.4,5.26,20.283333,15.205556,28.283333,2.6035,16.981481,81.120108
US_VA_51079,2022-05-16,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,,,,,0,9063,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-12,,6.15,16.64,7.96,6.15,5.79,10.13,10.49,5.07,17.37,5.43,9.41,43.42,12.66,,21.022222,17.155556,27.777778,9.23925,16.888889,77.026976
US_VA_51079,2022-05-17,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,,,,,0,9063,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-8,1,8.12,14.7,,,5.8,11.61,,,18.18,10.83,6.19,40.62,9.67,,19.788889,11.444444,28.094444,0.4064,8.549383,48.596224
US_VA_51079,2022-05-18,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,,,,,0,9063,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-13,1,,15.43,,6.78,,13.17,8.66,9.41,24.09,,10.16,37.26,9.41,,17.722222,9.822222,24.961111,0.310444,8.320988,54.607639
US_VA_51079,2022-05-19,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,,,,,0,9063,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-13,2,8.63,16.52,9.38,6.01,,12.01,6.76,6.38,26.28,,15.02,33.04,13.14,,21.5,14.833333,29.577778,0.979714,14.382716,63.962215
US_VA_51079,2022-05-20,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,,,,,1,9064,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-13,,6.6,12.04,6.99,,,,6.6,5.44,27.19,,8.93,38.06,6.6,,23.166667,15.633333,33.0,0.254,16.512346,67.152221
US_VA_51079,2022-05-21,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,,,,,1,9065,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,1,,7.5,14.58,6.25,,,12.5,9.58,7.91,24.99,,16.25,35.41,15.41,7.08,27.516667,19.794444,33.144444,0.0,17.506173,54.560091
US_VA_51079,2022-05-22,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,,,,,0,9065,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-16,,8.62,25.47,7.45,6.27,,11.76,6.27,,31.35,10.58,15.28,32.91,15.28,5.88,25.861111,19.288889,32.533333,4.934857,18.654321,63.974867
US_VA_51079,2022-05-23,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,,,,,0,9065,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-15,4,9.18,18.73,7.71,8.81,9.92,8.08,,7.35,23.51,5.14,14.69,41.14,13.59,,18.611111,15.088889,21.922222,3.1115,14.506173,76.514147
US_VA_51079,2022-05-24,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,,,,,0,9065,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-15,5,5.84,11.69,9.49,,8.76,10.22,13.15,,24.1,,16.8,34.33,14.61,,14.205556,12.177778,16.894444,16.28775,13.382716,93.692918
US_VA_51079,2022-05-25,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,,,,,0,9065,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-14,2,6.37,19.49,,,,8.24,7.12,5.25,21.36,6.0,9.37,44.22,7.87,6.37,15.183333,11.427778,19.733333,5.813778,12.567901,83.617506
US_VA_51079,2022-05-26,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,,,,,0,9065,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-15,2,7.68,23.04,8.08,7.27,,11.32,8.49,6.06,31.52,,12.93,42.84,12.53,7.27,17.066667,13.522222,21.55,0.084667,14.512346,83.647123
US_VA_51079,2022-05-27,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,,,,,0,9065,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-20,,8.92,9.31,6.98,5.43,,15.9,,,22.49,6.98,10.08,27.54,8.92,,20.183333,16.9,24.727778,4.953,18.654321,89.888907
US_VA_51079,2022-05-28,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,,,,,0,9065,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-6,,13.99,9.33,,,7.21,8.48,,,19.51,7.21,11.45,41.56,13.99,,19.627778,14.75,25.394444,20.73275,14.938272,73.752852
US_VA_51079,2022-05-29,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,,,,,0,9065,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-10,,,15.51,7.54,,,14.25,10.48,,18.02,7.12,9.22,40.65,12.99,,19.972222,12.527778,27.655556,0.0762,14.197531,69.999459
US_VA_51079,2022-05-30,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,,,,,0,9065,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-69,,8.11,15.82,,,,8.52,10.55,,20.69,8.11,11.36,43.81,16.63,6.08,22.894444,14.588889,31.3,0.0,16.277778,66.87357
US_VA_51079,2022-05-31,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,,,,,1,9066,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-16,3,6.44,15.7,7.25,6.04,7.65,5.63,6.84,6.84,29.78,,12.88,44.67,13.28,10.06,25.355556,16.855556,33.405556,0.0,18.17284,65.079435
US_VA_51079,2022-06-01,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,,,,,0,9066,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-19,4,5.61,15.62,6.01,,10.81,8.41,8.01,,20.83,,9.21,43.66,10.81,6.41,25.861111,18.427778,33.1,3.3782,19.438272,68.169404
US_VA_51079,2022-06-02,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,,,,,1,9067,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-18,4,,12.22,6.7,,,11.82,11.43,9.46,17.34,6.7,10.64,37.83,12.61,,24.744444,18.244444,32.372222,7.366,19.524691,73.307406
US_VA_51079,2022-06-03,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,,,,,0,9067,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-19,,,18.93,,7.0,,7.41,8.23,,28.39,8.64,11.52,40.32,13.17,10.29,21.361111,18.366667,26.488889,3.81,14.666667,65.281101
US_VA_51079,2022-06-04,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,,,,,1,9068,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-3,,,17.04,7.67,,6.82,14.91,10.65,,21.73,,13.21,39.63,16.62,9.37,20.033333,12.155556,28.066667,0.0,10.888889,56.015221
US_VA_51079,2022-06-05,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,,,,,0,9068,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-17,,6.61,23.56,7.85,,,7.85,8.68,,21.49,,8.27,38.02,11.57,,19.7,11.816667,26.527778,0.0,10.339506,55.272148
US_VA_51079,2022-06-06,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,,,,,0,9068,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-19,,,17.8,,7.69,,10.12,13.35,10.52,29.54,7.28,14.57,38.44,13.76,6.88,19.722222,11.6,27.1,0.0,10.882716,56.932404
US_VA_51079,2022-06-07,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,,,,,0,9068,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-19,4,7.99,16.39,8.79,7.99,6.39,10.79,9.19,9.19,25.18,,9.99,35.57,15.19,,20.155556,13.927778,25.688889,0.719667,14.82716,70.876737
US_VA_51079,2022-06-08,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,,,,,2,9070,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-23,5,,17.94,6.12,,,8.56,11.82,8.56,20.38,,12.64,37.51,15.49,6.93,23.088889,16.777778,30.561111,2.830286,19.197531,78.983573
US_VA_51079,2022-06-09,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,,,,,1,9071,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-20,4,7.03,14.88,10.33,7.03,6.61,7.44,7.03,9.51,23.97,6.2,9.09,42.57,11.99,,23.344444,19.305556,28.516667,5.5245,16.925926,66.728435
US_VA_51079,2022-06-10,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,,,,,0,9071,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,,,-18,,8.33,16.22,,,8.33,10.96,14.03,7.45,34.19,,15.34,38.13,16.66,,19.566667,11.455556,26.577778,0.0762,11.364198,59.160454
US_VA_51079,2022-06-11,ChIJ78DY2ldvtIkREfQTa34JHx0,Q163097,geoId/51079,US,United States of America,VA,Virginia,51079,Greene County,US,USA,2,,,,,1,9072,19593,9579,10014,2516,2635,2062,2446,2471,2904,2376,1536,647,2534180,38.3,-78.47,407,80.5,8,,1,,7.44,11.99,7.44,,7.44,9.92,9.92,,22.74,,7.03,39.28,11.16,,19.566667,15.344444,25.211111,1.016,15.722222,78.687553
