location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_VA_51047,2020-02-01,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,,,,,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,,,2.34,5.71,7.03,4.39,8.35,7.62,6.15,2.05,3.22,5.86,2.93,2.49,,3.22,22.26,4.25,10.11,2.64,6.3,,6.88,3.66,,3.66,5.71,6.59,2.05,4.54,4.39,6.15,2.34,7.62,26.51,6.15,3.81,7.62,2.78,4.1,6.44,,5.57,37.93,2.2,3.22,7.91,2.78,2.2,5.57,5.27,2.78,,5.13,4.83,,2.466667,-3.338889,10.383333,1.016,0.238889,85.356358
US_VA_51047,2020-02-02,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,,,,,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,,,2.52,4.35,7.01,3.22,8.13,5.61,6.17,,,4.63,3.65,,1.96,3.37,20.61,3.5,9.81,2.1,4.35,2.52,7.85,5.19,,2.94,3.92,7.01,3.92,2.52,,5.61,2.38,5.47,24.53,6.03,1.96,5.89,2.66,3.08,4.91,2.52,4.63,39.25,3.22,3.5,5.33,,2.24,5.19,3.22,4.77,,5.47,2.52,,6.211111,-1.3,15.244444,1.11125,0.919753,69.140276
US_VA_51047,2020-02-03,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,,,,,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,,,,5.08,7.19,2.6,8.06,9.05,5.58,1.86,4.84,5.08,2.73,2.98,,2.85,18.98,3.6,9.67,3.1,5.33,1.86,7.69,5.95,1.86,3.22,5.46,5.46,1.74,2.23,4.09,5.08,2.36,4.59,27.04,7.32,2.48,4.84,2.85,5.08,3.85,2.48,3.97,35.84,2.23,3.97,3.97,2.23,2.23,5.71,4.09,5.21,1.74,3.72,3.35,2.11,10.644444,2.255556,19.377778,0.0,0.466667,51.248964
US_VA_51047,2020-02-04,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,,,,,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,,,2.1,4.33,6.43,3.09,7.54,7.92,4.33,2.1,4.58,4.82,3.83,1.73,1.73,2.23,20.28,3.22,9.89,2.72,3.71,,8.41,3.71,2.6,2.85,3.83,5.44,2.72,2.23,3.34,4.58,,7.17,27.33,4.33,3.34,5.94,2.35,4.7,6.06,3.46,6.55,35.74,3.96,4.45,5.94,,,4.95,3.71,3.34,2.72,2.72,2.6,2.23,15.588889,11.194444,20.966667,0.1524,5.211111,50.385325
US_VA_51047,2020-02-05,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,,,,,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,,,,5.03,7.97,3.92,8.46,7.24,4.17,2.45,4.54,5.64,4.29,3.07,,1.84,17.66,4.42,7.6,3.56,2.94,2.7,6.99,3.56,1.84,3.31,4.78,4.91,,3.43,4.54,3.68,2.58,5.4,23.43,4.66,2.94,5.52,2.82,3.68,3.19,1.84,6.01,34.95,1.72,2.21,6.13,2.45,,4.54,5.64,2.82,2.58,3.43,3.19,,10.705556,3.455556,19.416667,0.592667,6.55,75.65274
US_VA_51047,2020-02-06,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,,,,,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,,,,3.52,4.73,2.91,10.2,7.53,5.22,,5.1,4.49,3.04,4.01,,,19.66,2.31,9.1,3.88,3.64,,6.8,2.91,,,4.01,5.22,2.79,4.01,4.25,3.64,3.64,5.1,25.25,4.73,3.76,5.58,2.79,3.88,4.13,2.31,7.53,35.32,2.79,,7.04,2.19,3.64,5.22,4.01,4.01,2.31,3.28,2.55,2.19,4.433333,3.133333,7.144444,4.318,3.888889,96.318356
US_VA_51047,2020-02-07,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,,,,,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,,,1.93,4.82,6.15,6.27,7.24,6.75,4.1,3.62,3.26,3.02,2.89,1.81,1.69,3.62,18.09,2.53,8.68,2.77,4.1,2.05,6.51,4.22,2.41,3.26,3.38,4.94,1.69,2.29,3.14,3.14,2.41,6.27,20.86,6.63,2.77,6.03,1.69,3.98,3.26,,3.74,29.67,2.17,3.74,6.27,2.41,3.14,2.17,3.14,2.53,,3.14,2.53,2.53,9.722222,3.411111,15.116667,21.7805,4.994444,72.534211
US_VA_51047,2020-02-08,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,,,,,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,,,,3.96,7.18,4.69,6.74,7.77,6.16,,2.35,3.96,5.86,2.64,,2.49,18.32,6.16,8.94,3.66,2.93,2.64,7.62,4.84,2.79,3.08,6.6,3.96,2.79,3.23,5.42,4.1,,6.3,24.18,5.72,,6.89,,2.2,3.96,,3.81,33.27,,2.64,4.84,2.05,2.2,4.4,3.23,4.84,2.49,2.93,2.49,2.35,2.372222,-3.005556,9.394444,3.668889,-6.638889,51.619989
US_VA_51047,2020-02-09,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,,,,,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,,,2.0,3.85,7.42,4.71,9.13,8.14,5.42,2.0,3.57,5.85,4.28,2.28,,2.28,19.55,4.42,6.85,3.43,4.28,,5.71,5.42,,2.57,4.0,5.14,2.0,3.85,4.85,5.0,3.14,7.14,18.41,5.14,3.14,5.85,4.0,5.0,4.42,,4.0,33.97,2.14,3.71,3.14,,2.57,6.71,3.43,3.85,2.57,4.28,2.71,2.43,2.072222,-4.583333,10.361111,0.0,-4.030864,64.58886
US_VA_51047,2020-02-10,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,,,,,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,,,1.8,3.35,4.91,4.31,8.62,6.34,4.43,2.39,3.35,3.59,3.23,2.04,,2.04,19.63,4.79,9.1,2.51,4.43,3.35,7.3,4.43,2.63,1.92,4.67,4.79,2.75,3.35,4.79,4.91,2.04,5.87,25.38,4.91,3.11,7.66,3.23,4.91,4.43,,5.15,32.32,,5.03,7.42,2.15,3.35,3.83,4.19,3.95,3.23,3.35,3.71,,6.9,2.966667,10.116667,3.918857,1.066667,66.619405
US_VA_51047,2020-02-11,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,,,,,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,,,2.2,3.79,5.5,3.91,8.18,7.57,5.98,,3.66,5.86,1.83,1.71,,2.81,19.54,4.4,11.36,2.56,5.74,,8.91,4.76,2.44,3.42,3.91,7.45,,5.74,4.27,4.64,3.05,6.11,29.07,4.88,2.44,6.47,2.56,4.03,5.25,3.05,5.13,36.15,,3.54,5.86,2.08,4.15,4.4,3.42,4.03,2.44,2.93,2.81,2.69,10.861111,6.972222,14.011111,9.144,10.144444,95.400157
US_VA_51047,2020-02-12,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,,,,,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,,,2.1,3.84,7.18,2.6,9.78,6.43,4.46,2.85,4.08,4.83,3.46,3.34,,3.59,20.17,2.1,10.39,2.97,4.95,1.98,8.79,3.09,2.35,2.72,4.7,7.3,1.98,3.34,3.46,6.68,2.1,7.92,24.26,6.81,3.34,7.3,2.72,5.07,6.93,,5.45,34.9,,3.84,5.45,1.73,3.22,3.46,6.19,4.46,2.48,3.22,2.1,,7.844444,4.622222,12.505556,3.598333,2.05,67.136579
US_VA_51047,2020-02-13,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,,,,,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,,,,4.71,4.21,2.97,9.78,8.67,5.08,1.73,4.33,6.07,3.59,3.71,,2.6,18.95,4.09,8.79,2.1,4.71,,9.41,3.96,,2.6,6.07,4.46,2.6,3.71,3.96,4.33,2.23,6.32,26.87,5.7,,6.44,3.84,3.84,4.58,2.35,5.57,34.55,2.1,3.71,5.33,2.1,3.34,2.97,5.57,5.2,2.48,4.58,2.97,2.23,8.594444,4.583333,14.583333,2.975429,7.066667,90.200374
US_VA_51047,2020-02-14,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,,,,,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,,,,,,6.2,4.81,2.53,7.22,5.19,5.82,,1.77,5.44,3.54,2.79,,2.28,12.91,2.66,7.6,3.92,4.05,2.28,5.82,4.05,2.28,3.04,3.17,5.44,2.91,2.91,3.29,3.29,2.91,4.68,22.03,4.68,2.03,6.2,2.53,4.18,4.43,2.66,3.54,29.37,,4.81,5.44,,2.66,4.94,2.15,3.42,3.04,4.05,3.04,,4.15,-0.461111,11.883333,3.1496,-3.633333,57.309479
US_VA_51047,2020-02-15,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,,,,,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,1,13,-3,,,5.41,7.31,2.78,8.04,6.43,5.55,,2.63,4.68,4.09,3.51,2.48,3.36,14.76,2.05,6.28,2.19,4.53,,7.16,2.63,3.21,2.63,4.38,5.41,3.07,3.95,2.78,4.68,2.92,6.28,18.71,7.16,,4.82,,,5.26,2.05,4.53,33.32,2.63,,5.41,,2.34,4.09,3.36,2.78,2.05,2.48,2.19,2.63,-2.2,-8.35,4.511111,0.0,-10.755556,52.143145
US_VA_51047,2020-02-16,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,,,,,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,2,10,0,,2.7,3.55,9.24,3.84,7.82,6.39,5.54,,3.13,5.68,5.54,2.7,2.13,2.27,15.35,2.98,5.83,,5.12,1.99,8.81,2.7,,,2.98,5.68,3.13,3.55,5.26,4.26,3.13,4.97,23.16,7.11,,7.25,2.42,3.13,3.84,3.55,5.26,34.82,,2.27,4.83,,2.7,5.54,3.98,3.13,2.42,2.98,3.13,3.55,3.066667,-4.638889,11.772222,0.0,-5.022222,55.766696
US_VA_51047,2020-02-17,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,,,,,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,7,12,-16,4,2.19,3.28,7.05,4.74,11.18,8.14,4.01,1.7,2.92,5.22,4.86,2.67,,2.92,16.28,4.37,7.78,2.31,4.74,2.55,6.8,3.65,,,5.83,6.2,1.7,3.89,4.37,3.89,2.67,6.56,24.66,5.35,3.04,8.5,2.92,4.62,4.01,,4.37,37.91,,4.5,6.92,1.82,2.79,5.83,3.65,4.86,3.65,2.92,2.79,3.65,5.694444,-1.3,12.666667,0.0,-2.038889,57.77866
US_VA_51047,2020-02-18,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,,,,,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-3,5,1,0,2.81,3.78,5.49,1.71,7.81,8.54,3.05,1.71,1.83,5.86,4.03,4.03,2.2,2.56,17.82,3.42,9.76,2.81,4.03,2.69,7.08,3.9,1.83,1.71,3.78,4.88,,2.69,3.54,3.29,1.83,4.64,24.16,5.74,2.69,5.25,2.56,5.25,5.0,3.17,4.76,35.27,,3.9,6.22,3.66,2.44,5.49,4.15,3.66,2.32,4.03,2.81,1.71,7.105556,-0.1,15.283333,0.0,1.111111,65.963834
US_VA_51047,2020-02-19,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,,,,,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,1,6,1,-1,1.85,3.83,7.41,2.96,7.78,7.04,5.07,2.1,3.21,4.08,4.2,2.59,,2.47,19.27,4.82,10.13,3.21,5.56,2.84,11.49,3.21,2.96,2.96,5.19,6.18,1.98,3.95,3.09,4.45,2.47,7.29,25.57,5.44,1.98,6.05,2.35,3.21,4.08,2.1,5.44,34.96,2.96,3.71,4.08,2.72,2.72,6.92,5.31,4.08,2.84,4.32,2.84,,9.461111,2.988889,13.433333,0.616857,-1.022222,48.83423
US_VA_51047,2020-02-20,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,,,,,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,0,8,2,0,2.92,5.23,5.96,6.2,10.95,7.05,6.69,,2.67,5.96,3.04,1.95,,2.19,14.59,4.38,9.85,2.8,5.11,,9.36,4.62,2.07,,5.23,2.92,,2.07,5.59,4.13,2.19,7.54,21.16,5.11,2.43,6.32,2.8,4.01,4.01,2.43,5.84,32.59,3.16,3.53,5.47,2.19,3.16,4.74,3.53,4.38,2.92,1.95,2.67,1.7,1.694444,-2.327778,7.644444,0.254,-7.1,52.663455
US_VA_51047,2020-02-21,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,,,,,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-1,6,4,-1,,3.71,6.54,3.21,8.77,7.04,4.2,,2.47,4.32,3.33,1.85,1.73,,14.2,4.2,8.03,2.47,4.82,2.22,8.77,5.68,2.1,1.85,4.32,2.35,2.1,4.57,4.57,5.06,2.96,5.8,20.38,5.43,2.84,5.56,2.22,3.33,3.71,2.22,2.59,29.89,1.98,3.21,7.04,2.47,2.84,2.72,4.45,3.21,1.85,2.47,1.85,3.21,-0.294444,-5.233333,4.3,0.0,-11.55,42.554835
US_VA_51047,2020-02-22,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,,,,,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,11,12,12,,,2.46,8.11,5.36,7.68,6.95,4.34,,3.19,5.79,3.91,,,,16.36,3.33,7.53,2.75,4.05,2.46,7.68,3.91,2.03,,3.77,4.05,3.48,3.91,4.78,4.49,2.75,5.79,16.95,3.77,2.61,5.65,2.46,3.19,3.62,,,33.74,2.61,3.62,6.23,,4.78,3.91,4.34,3.77,2.75,2.61,2.9,2.17,0.738889,-7.961111,13.188889,0.0,-11.183333,40.948049
US_VA_51047,2020-02-23,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,,,,,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,5,10,2,,2.04,5.39,5.68,3.64,10.49,5.97,3.64,,,6.12,4.08,2.77,2.33,2.62,15.74,3.21,8.31,2.77,4.23,,5.54,2.91,,3.06,4.37,3.64,2.91,3.5,4.81,3.06,,6.12,18.5,6.12,2.77,6.41,2.77,3.21,2.19,3.06,3.79,37.88,,4.66,7.72,,2.33,6.12,2.33,2.91,,2.91,,,3.711111,-7.422222,15.861111,0.0,-9.094444,39.411896
US_VA_51047,2020-02-24,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,,,,,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,3,12,3,0,2.54,4.7,8.77,2.29,10.29,7.5,5.33,2.67,3.81,5.72,2.92,4.19,,2.29,16.89,2.03,8.51,2.29,4.45,,11.18,2.92,2.16,2.67,5.97,3.94,3.43,4.07,4.95,3.94,,7.24,28.33,5.46,3.94,5.21,2.29,3.94,4.07,2.03,5.46,34.05,2.54,4.19,7.88,3.3,1.91,4.83,5.59,3.56,2.67,2.92,2.41,,5.611111,-3.555556,14.9,0.0,-3.138889,54.102939
US_VA_51047,2020-02-25,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,,,,,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,2,7,2,0,,4.38,8.16,3.08,8.52,6.39,7.1,,2.48,5.09,2.6,3.79,,1.66,19.04,3.55,6.5,2.48,6.62,,9.58,5.09,1.66,2.96,5.91,4.49,2.01,2.84,4.26,5.2,1.89,5.09,29.92,6.27,2.37,5.2,3.08,2.6,3.67,3.19,4.73,32.88,2.01,4.38,6.86,2.84,3.19,4.26,5.09,2.37,1.66,2.72,3.19,1.66,9.45,7.477778,13.194444,3.01625,6.922222,84.393877
US_VA_51047,2020-02-26,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,,,,,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,6,10,2,0,,4.01,5.71,4.13,9.48,8.02,4.5,2.31,4.38,6.08,3.28,3.4,2.19,2.67,26.02,3.28,9.12,3.16,4.62,,8.39,3.89,1.95,2.31,1.82,6.32,1.7,3.16,3.28,4.01,1.82,8.51,38.54,5.35,2.07,7.78,2.92,4.62,5.59,2.55,5.84,36.96,1.7,3.89,5.47,2.55,2.92,4.13,3.77,4.25,1.7,3.04,4.74,,10.444444,8.077778,13.238889,2.286,9.598765,93.829217
US_VA_51047,2020-02-27,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,,,,,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,2,4,2,-1,1.95,3.54,6.22,3.66,8.78,8.78,6.1,2.56,3.05,5.49,3.29,2.68,,3.29,24.03,,8.17,1.95,3.66,,6.71,4.15,2.32,2.07,3.29,5.98,2.56,3.42,2.93,3.05,2.44,7.08,34.65,4.39,2.32,7.08,3.42,3.42,5.49,2.44,4.03,35.99,1.71,4.15,3.9,1.95,3.05,4.64,2.93,2.81,2.32,4.76,4.39,3.42,6.35,2.294444,11.777778,8.509,-2.477778,53.412317
US_VA_51047,2020-02-28,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,,,,,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,7,7,3,-2,,3.45,8.5,3.57,9.61,7.76,3.82,,2.1,2.96,3.7,2.22,,3.33,20.83,,6.78,,5.05,,8.5,4.56,1.73,2.34,3.7,5.18,2.59,2.96,3.2,3.7,2.34,8.63,34.76,4.56,3.2,6.29,,3.2,2.83,2.46,2.83,28.22,1.85,3.45,5.55,2.59,1.97,4.44,3.33,2.96,1.73,2.83,3.57,2.22,2.594444,-1.755556,8.888889,0.0508,-8.261111,44.821861
US_VA_51047,2020-02-29,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,,,,,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,10,15,5,,,4.32,6.04,3.31,10.51,5.61,5.61,,3.02,3.17,3.89,2.02,,2.3,24.61,2.88,8.06,2.02,3.45,2.3,7.77,3.74,,3.02,3.45,5.76,3.6,3.31,3.89,4.46,2.88,6.04,31.66,5.76,3.17,6.48,2.73,,4.46,3.17,3.74,35.84,2.59,2.88,8.35,2.3,2.16,4.61,3.74,2.02,,3.45,2.59,3.17,1.35,-3.311111,6.761111,0.0,-8.15,49.410899
US_VA_51047,2020-03-01,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,,,,,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,9,15,3,,3.95,4.23,6.63,,9.73,5.36,3.95,,4.09,6.35,5.5,3.95,2.4,2.12,21.86,4.09,8.6,3.24,5.36,2.82,5.92,3.24,2.4,1.97,5.08,5.22,1.97,2.96,6.49,3.38,2.26,7.33,31.17,4.09,1.97,6.77,2.4,2.4,4.23,,4.79,36.95,,4.23,6.35,,2.82,7.05,2.96,3.1,3.38,3.81,2.82,3.81,1.611111,-6.966667,11.822222,0.0,-10.388889,40.837469
US_VA_51047,2020-03-02,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,,,,,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,7,12,2,-1,,5.01,5.99,3.42,10.14,6.84,4.77,2.69,3.3,6.23,4.03,1.83,2.08,2.2,27.13,3.79,10.27,2.08,2.93,2.2,6.6,4.52,3.18,2.08,4.16,6.97,2.44,4.03,3.67,5.74,1.96,5.25,41.06,5.25,3.79,5.87,2.44,3.67,4.4,1.71,4.89,34.1,2.32,4.52,8.92,3.54,3.54,3.67,3.79,3.67,3.79,3.42,2.81,2.2,8.316667,-2.433333,18.905556,0.0,-3.561111,43.422927
US_VA_51047,2020-03-03,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,,,,,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,16,20,0,0,1.66,4.51,6.18,3.8,8.91,6.89,4.51,2.38,2.02,4.63,2.61,2.14,1.78,2.49,24.11,2.02,10.69,2.85,4.04,3.09,8.43,2.73,1.9,3.21,3.68,5.34,2.14,3.44,1.66,3.09,1.9,4.63,34.33,5.46,3.33,5.11,2.26,3.8,3.92,2.38,4.28,32.31,2.26,4.16,4.16,2.73,,5.58,4.75,3.8,2.49,3.09,3.68,2.02,11.861111,2.75,18.827778,0.53975,6.511111,69.986661
US_VA_51047,2020-03-04,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,,,,,,,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,8,14,1,-1,2.48,3.6,5.21,3.48,10.93,6.58,4.1,2.23,4.35,4.59,3.6,2.98,,2.11,25.7,2.86,9.31,2.73,4.72,,6.71,2.98,,1.86,3.1,4.35,2.11,4.35,4.22,2.86,2.61,5.84,38.99,5.59,1.99,7.08,2.23,3.23,2.73,2.23,4.84,35.27,1.99,3.35,6.71,,3.6,5.84,3.6,2.86,2.98,3.35,3.48,2.48,12.783333,4.294444,18.294444,0.649111,-0.761111,39.443885
