location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13085,2020-02-01,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,,,,,,5.06,10.12,8.44,7.59,7.03,7.03,22.5,9.28,,7.03,,,5.91,4.78,5.62,6.19,20.53,4.22,5.62,,5.34,41.62,,5.06,5.34,6.47,4.78,5.487654,3.117284,9.58642,0.762,3.283951,85.806604
US_GA_13085,2020-02-02,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,,,,,,6.19,7.31,10.41,9.56,5.06,3.94,22.22,11.25,,12.94,5.06,5.34,7.31,,7.03,7.88,34.31,4.22,7.59,,,36.84,5.06,7.59,5.06,4.5,5.62,8.922222,2.338889,17.683333,0.0762,0.538889,56.465559
US_GA_13085,2020-02-03,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,,,,,,5.38,6.99,13.99,8.88,5.92,,30.93,13.72,,10.22,4.3,,5.65,4.84,5.38,8.34,36.58,,9.95,5.65,5.38,43.85,4.3,11.03,7.8,8.61,6.72,12.261111,2.555556,23.6,0.0,1.505556,48.197492
US_GA_13085,2020-02-04,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,,,,,,,12.27,11.73,7.2,7.47,5.87,26.67,9.07,6.13,10.67,,6.13,8.27,,,10.13,36.27,9.87,7.73,4.0,4.8,36.8,,10.13,6.4,5.87,4.8,15.461111,10.994444,19.566667,0.042333,8.255556,62.295858
US_GA_13085,2020-02-05,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,,,,,,5.65,10.76,10.49,9.41,5.92,,25.81,7.26,6.99,9.68,5.92,5.92,3.76,,,15.86,28.23,5.92,4.57,4.84,5.38,34.95,,5.92,6.18,6.18,5.11,16.572222,12.994444,18.644444,2.286,15.044444,90.781722
US_GA_13085,2020-02-06,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,,,,,,7.76,7.76,9.32,10.87,6.21,4.66,19.41,11.13,6.47,7.76,5.7,6.21,6.99,5.18,,9.06,25.11,6.21,4.14,6.47,7.51,40.12,,5.7,3.62,3.88,5.95,16.611111,14.45,19.388889,32.693429,15.938889,95.861189
US_GA_13085,2020-02-07,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,,,,,,5.95,8.93,11.1,12.18,6.22,5.95,18.67,10.28,4.33,7.85,,4.6,4.6,4.6,5.95,8.66,21.38,6.5,4.6,5.14,,43.57,,6.5,4.6,,,5.622222,1.216667,16.783333,51.265667,2.283333,79.179794
US_GA_13085,2020-02-08,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,,,,,,7.69,6.8,9.46,6.5,9.46,4.73,19.81,6.8,4.73,7.39,5.03,,5.03,,5.03,,20.1,7.98,,5.62,6.8,39.02,,5.03,,5.03,4.43,-0.133333,-2.8,5.905556,0.181429,-1.655556,89.495896
US_GA_13085,2020-02-09,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,,,,,,,11.64,8.23,5.11,7.95,5.39,20.73,13.06,4.83,7.38,5.11,,4.54,5.96,4.83,11.36,24.7,4.83,5.96,4.26,,39.46,5.39,4.26,,,5.96,1.827778,-2.061111,8.666667,3.048,0.511111,91.252023
US_GA_13085,2020-02-10,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,,,,,,5.62,8.17,10.73,8.17,8.68,,18.39,9.96,4.85,8.68,6.38,,5.62,7.92,,7.66,26.82,,7.92,5.36,4.85,33.2,5.87,6.9,4.09,4.09,,5.577778,1.077778,10.3,4.862286,4.083333,90.338763
US_GA_13085,2020-02-11,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,,,,,,,10.78,10.78,8.08,11.05,7.28,21.02,8.35,5.39,8.08,4.85,5.66,8.08,,5.39,11.32,22.9,6.47,6.47,7.54,6.47,35.56,4.04,4.85,6.47,3.77,,15.022222,6.65,22.038889,32.221714,13.683333,91.751543
US_GA_13085,2020-02-12,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,,,,,,,10.42,14.69,7.48,7.21,8.28,18.16,5.08,4.81,8.81,4.54,,5.08,5.34,4.01,9.08,21.9,7.21,5.61,6.41,5.34,42.2,5.34,7.21,5.34,4.54,4.27,13.555556,9.522222,20.338889,2.3876,12.183333,91.489001
US_GA_13085,2020-02-13,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,,,,,,,8.6,12.75,11.26,7.71,5.63,19.27,10.08,6.52,6.82,5.63,4.45,4.15,5.63,5.63,9.19,23.42,6.22,6.82,5.34,5.93,41.8,,5.04,5.04,,,15.911111,7.677778,20.394444,13.462,13.688889,86.717707
US_GA_13085,2020-02-14,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,,,,,,,5.89,10.24,7.45,4.96,4.96,14.27,8.69,,7.13,7.75,7.13,5.27,9.62,,10.24,23.27,5.27,7.45,5.58,4.65,41.26,,6.83,5.58,,,5.233333,0.344444,11.322222,11.5316,-2.744444,56.622151
US_GA_13085,2020-02-15,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,10,-3,,2,,4.08,9.9,9.61,6.41,5.54,6.41,16.02,8.74,,8.16,4.37,6.41,4.95,7.87,7.57,6.99,26.51,5.83,5.83,5.54,4.95,38.45,,5.24,5.83,6.41,5.54,3.577778,-2.861111,12.0,0.0,-5.75,50.699332
US_GA_13085,2020-02-16,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,6,-11,-8,3,,5.45,7.46,10.9,5.45,4.3,5.74,16.93,9.18,5.45,9.18,9.18,4.88,,,,5.17,25.54,6.6,6.03,4.88,4.88,44.48,,7.46,6.31,,,5.894444,1.572222,10.0,0.362857,0.961111,71.034293
US_GA_13085,2020-02-17,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,19,2,,-12,,,8.9,14.94,7.18,7.76,,16.37,10.05,,8.62,5.75,6.89,6.03,,6.03,9.77,22.98,8.9,9.77,4.31,7.76,41.08,4.31,11.49,5.17,5.75,4.6,7.355556,2.527778,14.394444,1.04775,4.994444,85.530354
US_GA_13085,2020-02-18,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,0,-2,,-2,,6.43,10.04,10.81,6.18,6.69,8.24,12.87,8.75,5.92,8.49,6.18,4.63,,3.6,7.21,9.78,28.06,8.24,5.92,8.24,7.98,45.56,,5.41,8.24,4.12,3.86,11.777778,8.388889,14.216667,2.54,10.738889,93.612777
US_GA_13085,2020-02-19,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,8,0,,6,0,6.3,6.3,13.13,8.66,7.35,6.83,11.55,7.61,4.73,11.55,4.99,7.09,,4.73,,10.5,26.78,8.93,,3.68,4.99,37.81,,5.51,4.73,7.61,4.73,11.022222,8.888889,13.583333,39.878,9.983333,93.448588
US_GA_13085,2020-02-20,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,-12,1,,-10,,5.58,4.18,10.87,12.54,10.87,,12.82,9.48,6.13,5.58,,6.13,4.74,6.41,,9.48,23.41,3.9,5.85,5.3,5.3,42.65,5.02,4.18,6.97,5.58,4.46,5.977778,2.455556,11.405556,4.826,3.655556,85.293695
US_GA_13085,2020-02-21,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,6,4,,-10,,4.31,5.18,12.37,8.05,6.9,,12.94,8.05,4.31,10.93,,4.6,6.62,,5.75,6.9,25.6,7.48,8.05,8.63,4.31,37.1,5.46,7.48,4.03,,,3.327778,-0.127778,8.533333,11.176,-1.244444,72.050495
US_GA_13085,2020-02-22,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,6,-3,,7,,6.29,7.78,14.67,8.38,6.58,4.19,11.97,8.68,,9.88,4.49,6.29,6.58,7.48,,7.18,22.15,6.88,5.69,8.08,5.69,43.1,,5.09,,4.49,4.19,3.388889,-3.694444,13.227778,0.0254,-3.866667,59.15841
US_GA_13085,2020-02-23,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,5,-3,2,2,,,9.24,9.82,7.8,6.06,6.35,11.84,4.33,4.91,9.82,4.62,4.91,6.35,4.91,5.49,6.93,20.5,8.66,8.37,7.22,,36.96,4.33,8.95,6.93,,,5.594444,-2.311111,13.255556,0.0,-1.827778,59.017857
US_GA_13085,2020-02-24,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,-7,-8,,6,,5.22,8.35,13.3,7.83,4.17,9.13,13.82,7.3,4.7,6.52,,6.26,4.7,4.17,,8.35,29.48,4.7,7.3,3.65,4.43,39.39,8.09,5.74,5.74,,3.91,7.488889,3.333333,11.416667,0.677333,4.327778,80.492044
US_GA_13085,2020-02-25,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,14,1,,4,-1,4.79,7.99,10.12,8.79,7.73,7.73,21.05,9.06,4.26,13.32,4.26,6.13,4.26,5.86,4.0,8.26,33.57,4.79,6.93,6.93,6.66,44.49,,7.73,7.73,5.06,5.33,10.85,7.072222,17.35,24.553333,8.9,87.886938
US_GA_13085,2020-02-26,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,15,3,,4,-1,,8.06,12.09,9.94,6.45,4.84,29.56,9.14,,8.33,5.64,4.03,5.11,4.3,6.45,9.94,38.7,6.72,6.18,6.18,3.76,39.77,4.84,7.25,,5.11,5.11,9.611111,5.538889,15.55,1.566333,6.683333,82.033974
US_GA_13085,2020-02-27,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,15,6,,5,-1,4.6,9.75,13.81,6.77,5.96,4.06,29.52,9.48,7.04,9.75,4.33,5.96,8.67,4.33,4.88,9.48,40.35,4.33,4.6,4.88,9.48,35.48,6.77,5.96,3.79,,,3.566667,-0.122222,10.75,0.4445,-4.755556,54.676973
US_GA_13085,2020-02-28,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,1,7,,1,-3,4.33,5.95,8.92,8.38,,,24.34,5.14,4.6,12.17,4.06,5.14,,7.57,8.92,5.68,31.91,6.76,7.3,4.33,3.79,39.48,5.14,5.95,4.87,6.22,5.41,3.633333,-1.233333,9.111111,0.0,-3.794444,58.664515
US_GA_13085,2020-02-29,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,6,3,,6,,5.79,10.71,11.87,,,,26.04,11.0,,8.39,,5.79,,,,5.21,35.88,6.37,4.34,,4.34,32.7,4.63,6.37,6.37,5.5,5.21,5.111111,-0.372222,11.244444,0.042333,-3.35,54.795557
US_GA_13085,2020-03-01,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,8,0,,5,,,9.11,9.96,6.26,3.98,6.26,29.88,9.39,3.98,4.55,4.55,4.55,4.84,,6.26,7.68,33.3,,10.25,4.27,6.26,37.0,,8.82,3.98,,7.97,6.055556,-2.744444,17.722222,0.0254,-4.922222,45.543364
US_GA_13085,2020-03-02,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,-3,3,,4,,4.7,10.96,13.3,8.35,7.57,4.96,33.39,7.57,5.22,9.65,,,5.22,3.65,,11.74,43.57,5.48,9.39,,5.22,40.17,4.17,8.35,5.48,5.48,7.3,10.183333,5.805556,14.205556,3.725333,3.722222,64.311139
US_GA_13085,2020-03-03,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,10,9,,2,1,4.15,5.71,9.6,7.0,6.22,6.48,31.64,8.56,3.89,8.82,4.67,4.41,4.15,4.41,4.67,6.48,56.01,6.22,6.74,5.96,5.96,38.64,3.63,6.48,5.96,6.48,4.15,14.038889,8.466667,21.005556,13.462,12.4,90.030374
US_GA_13085,2020-03-04,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,9,1,,3,1,4.16,6.24,10.92,9.1,7.28,5.98,29.64,8.84,7.28,9.62,4.94,,4.94,5.2,,7.54,48.88,6.24,5.2,,5.98,40.04,,6.76,3.9,3.9,5.98,13.427778,10.438889,19.261111,7.075714,10.983333,85.878951
US_GA_13085,2020-03-05,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,5,0,,2,,,9.61,10.39,8.57,,5.46,23.91,4.42,,5.98,6.76,3.9,,5.46,,7.79,37.42,4.68,8.57,4.68,5.2,33.78,,4.42,5.46,,4.42,10.033333,8.683333,13.555556,28.998333,9.161111,94.431974
US_GA_13085,2020-03-06,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,8,4,,2,-3,3.95,7.11,14.48,6.58,5.0,4.74,35.01,9.48,4.47,7.63,,5.26,,3.95,,12.11,41.85,4.74,8.69,,4.74,32.38,,,8.16,,,8.4,4.594444,12.211111,9.680222,2.611111,66.982833
