location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MN_27083,2022-03-03,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,2,0,7015,72,13,14293,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,6,,-9,3,6.24,7.54,7.8,9.36,4.16,5.46,11.96,7.8,4.42,11.44,3.9,,5.2,5.72,25.23,4.94,5.46,,5.72,33.55,6.76,7.02,6.5,4.16,-6.061111,-8.977778,-1.961111,0.0,-10.533333,70.90889
US_MN_27083,2022-03-04,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,1,0,7016,72,3,14296,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,14,,-12,1,6.99,4.57,11.29,6.18,4.03,4.3,10.75,5.11,5.11,6.45,,4.03,4.84,6.72,22.3,,,4.84,4.3,31.98,5.37,6.45,9.14,4.03,-1.644444,-4.155556,3.877778,0.0,-7.283333,65.480486
US_MN_27083,2022-03-05,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,7016,72,7,14303,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-14,,-21,,,,13.5,5.83,5.83,,9.21,4.91,7.37,7.67,9.51,,,,22.71,6.75,,5.52,,35.29,,6.45,5.22,,0.088889,-1.811111,2.488889,0.931333,-2.994444,79.975465
US_MN_27083,2022-03-06,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,7016,72,3,14306,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-8,,-16,,5.15,6.97,4.55,5.76,5.46,4.55,10.31,,,8.18,6.06,4.55,4.24,7.28,20.91,4.85,5.15,,,38.8,4.55,7.58,6.37,5.15,-3.994444,-5.922222,-1.411111,3.7465,-6.872222,80.531779
US_MN_27083,2022-03-07,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,2,0,7018,72,2,14308,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,5,,-16,3,5.12,7.82,9.17,6.47,4.32,,11.87,7.28,6.21,8.9,,4.86,4.32,4.32,17.53,7.01,6.21,,6.21,28.05,,,5.12,3.78,-5.711111,-11.161111,-0.711111,2.0828,-9.705556,73.55047
US_MN_27083,2022-03-08,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,3,0,7021,72,0,14308,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,0,,-14,4,3.76,7.52,9.4,9.67,4.83,,12.36,7.52,,9.67,,,,5.1,26.06,,6.45,,,34.65,6.72,,4.57,,-3.25,-6.25,0.866667,0.0508,-7.472222,72.781333
US_MN_27083,2022-03-09,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,1,0,7022,72,3,14311,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-2,,-12,4,6.02,6.84,9.85,7.39,5.75,6.02,9.03,6.29,7.39,9.58,3.83,,7.12,7.39,21.35,6.29,6.84,4.38,6.84,33.94,6.57,6.84,4.11,,-7.944444,-11.344444,-1.905556,0.0,-13.011111,67.030271
US_MN_27083,2022-03-10,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,2,0,7024,72,2,14313,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,7,,-13,3,4.76,5.88,10.09,4.76,4.76,,12.33,5.6,4.48,8.69,5.88,,,8.41,23.54,6.72,5.6,3.92,3.92,32.23,,8.13,5.88,4.76,-9.888889,-15.288889,-3.005556,0.0,-15.294444,64.850713
US_MN_27083,2022-03-11,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,2,0,7026,72,0,14313,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,7,,-18,5,,5.88,9.99,7.64,6.47,4.12,6.76,,,7.35,6.76,5.58,,5.88,21.46,4.12,,,,26.45,5.0,5.29,8.52,5.88,-10.977778,-16.755556,-4.461111,0.0,-17.483333,58.88884
US_MN_27083,2022-03-12,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,7026,72,1,14314,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,18,,-10,,,6.52,8.38,7.14,,,10.24,,6.21,6.21,,,4.34,4.97,21.1,,,,4.34,29.79,,4.66,6.52,,-11.583333,-18.272222,1.144444,0.0,-18.611111,56.223427
US_MN_27083,2022-03-13,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,7026,72,4,14318,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,5,,-14,,,7.2,9.39,8.45,,5.95,5.95,,,7.2,6.26,,,5.63,18.16,5.32,,,6.26,33.81,,6.89,5.95,,1.638889,-3.172222,6.905556,0.0,-4.361111,64.590919
US_MN_27083,2022-03-14,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,-1,0,7025,72,8,14326,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,5,,-12,3,5.68,5.17,8.53,9.82,,,12.14,8.27,6.72,10.59,3.62,4.65,,7.49,21.44,3.62,5.42,4.13,5.17,26.87,4.13,6.2,4.13,5.94,0.95,-1.127778,3.45,0.0,-1.711111,82.463337
US_MN_27083,2022-03-15,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,7025,72,0,14326,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-4,,-12,2,5.94,3.88,10.59,11.37,5.68,5.94,11.11,,5.43,8.27,3.88,4.13,6.46,5.68,21.7,4.91,5.68,5.94,3.62,33.07,,4.39,,,3.044444,-2.666667,13.35,0.0,-0.877778,75.653064
US_MN_27083,2022-03-16,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,2,0,7027,72,7,14333,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,3,,-10,2,3.63,5.18,6.99,9.32,,5.7,10.1,6.73,3.63,8.29,7.25,,4.4,4.14,25.12,6.22,,,,35.74,4.4,6.47,4.4,,7.938889,2.783333,14.327778,0.0,0.733333,60.819504
US_MN_27083,2022-03-17,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,1,0,7028,72,4,14337,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,15,,-11,4,3.73,4.27,4.0,10.41,5.6,4.54,7.74,3.73,,8.8,4.0,,4.27,6.4,17.61,3.73,6.94,3.73,5.6,32.02,,4.54,6.14,,4.983333,-0.272222,11.272222,0.0,1.044444,75.84844
US_MN_27083,2022-03-18,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,2,0,7030,72,2,14339,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,5,,-10,2,3.87,5.25,10.77,6.63,,7.73,9.66,6.35,4.42,8.56,4.69,,4.14,,17.39,,7.18,4.14,,32.86,,4.69,6.63,,2.561111,-1.572222,7.238889,0.0,-0.438889,80.682048
US_MN_27083,2022-03-19,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,7030,72,2,14341,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,5,,-14,,,5.88,7.51,12.41,,,8.49,,,6.53,9.15,,,5.55,14.05,,,,,25.15,5.23,,5.23,,3.377778,-3.227778,12.794444,0.0,-0.7,74.78557
US_MN_27083,2022-03-20,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,7030,72,0,14341,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,16,,-9,,5.63,8.14,10.96,7.51,5.63,,12.21,,,6.57,,,,5.32,12.84,,,,7.51,31.93,,4.38,6.89,6.26,5.655556,-1.555556,15.483333,0.0,1.188889,73.323932
US_MN_27083,2022-03-21,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,1,0,7031,72,5,14346,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,16,,-11,2,5.22,5.22,10.95,7.82,4.43,5.48,10.69,6.0,,9.13,4.7,,,5.22,22.43,5.22,4.7,4.7,5.74,33.38,,4.96,4.96,5.22,11.477778,6.733333,18.788889,0.0,3.616667,59.060914
US_MN_27083,2022-03-22,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,7031,72,0,14346,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-13,,-11,6,4.4,4.92,11.13,5.69,5.43,4.92,7.76,4.66,3.88,7.25,5.17,5.17,3.88,6.47,23.29,4.92,5.95,4.14,,31.83,,7.5,4.14,4.4,3.416667,0.855556,8.95,4.027714,1.366667,86.680225
US_MN_27083,2022-03-23,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,-1,0,7030,72,0,14346,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-3,,-12,4,5.92,7.21,5.15,11.59,4.38,4.12,6.18,5.92,,7.72,3.6,4.63,4.12,9.01,22.14,5.66,4.38,4.38,9.27,34.24,3.86,6.69,8.24,3.6,1.677778,0.755556,3.383333,3.386667,-0.394444,86.264197
US_MN_27083,2022-03-24,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,1,0,7031,72,4,14350,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,6,,-9,5,4.41,6.75,5.97,8.82,6.49,4.67,5.97,5.71,,7.26,3.89,3.89,,5.97,18.16,4.67,5.71,,4.41,35.02,,5.71,4.93,4.15,2.4,0.222222,7.311111,1.886857,-0.444444,81.623399
US_MN_27083,2022-03-25,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,2,0,7033,72,2,14352,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,6,,-7,4,5.65,5.12,9.69,8.08,5.92,4.85,10.23,5.92,,6.46,5.92,4.31,4.04,5.65,22.07,4.85,4.85,3.77,4.04,36.34,,7.0,5.38,,4.577778,0.966667,7.655556,0.127,-1.655556,64.245334
US_MN_27083,2022-03-26,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,7033,72,3,14355,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,9,,-7,,5.83,5.18,5.18,,,6.15,10.69,5.83,,6.15,4.86,,,5.83,15.22,,8.42,4.53,,31.74,8.42,5.5,4.53,,-2.794444,-7.127778,3.561111,0.0,-9.844444,58.471021
US_MN_27083,2022-03-27,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,7033,72,3,14358,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,13,,-11,,,6.37,7.89,6.98,,4.25,8.8,4.55,,6.07,,,,4.85,18.2,,6.98,,4.25,33.06,,,9.71,8.19,-5.844444,-10.222222,-0.866667,0.0,-13.3,55.791052
US_MN_27083,2022-03-28,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,7033,72,0,14358,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,9,,-15,5,3.87,6.97,6.71,10.32,3.61,7.74,9.03,4.39,5.94,9.55,3.87,4.9,,6.97,21.42,6.97,6.45,,4.39,31.49,4.64,8.0,5.94,,-1.461111,-4.716667,5.072222,0.0,-9.055556,56.344669
US_MN_27083,2022-03-29,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,2,0,7035,72,1,14359,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-3,,-9,3,6.4,8.19,13.31,6.4,4.1,5.12,9.73,7.17,,11.52,6.14,,3.58,6.91,24.32,4.86,5.63,,4.61,35.84,4.86,8.45,5.38,4.1,2.572222,0.483333,5.8,0.0,-4.744444,58.649187
US_MN_27083,2022-03-30,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,2,0,7037,72,4,14363,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-13,,-10,5,3.55,6.33,6.08,7.09,3.55,3.8,14.44,8.1,3.55,8.61,4.3,4.05,3.8,6.33,17.47,8.1,5.83,3.8,6.58,31.15,4.3,4.05,4.3,3.8,0.5,-1.038889,2.472222,5.769429,-1.677778,85.393664
US_MN_27083,2022-03-31,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,7037,72,3,14366,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,5,,-8,5,,6.11,9.57,6.65,,4.25,5.85,7.44,3.72,5.05,4.52,,4.25,8.51,23.93,,8.51,3.99,6.11,32.7,4.25,5.32,5.32,,-1.622222,-2.855556,0.133333,0.7874,-4.472222,80.997818
US_MN_27083,2022-04-01,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,7037,72,0,14366,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,9,,-8,3,4.41,4.41,9.37,7.16,,,9.09,4.68,6.06,10.19,4.68,,,,22.04,4.68,8.26,,4.13,31.4,,6.89,4.68,,-1.938889,-6.877778,4.0,0.0,-4.488889,82.782867
US_MN_27083,2022-04-02,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,7037,72,5,14371,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,9,,-8,,,9.24,6.93,8.91,5.94,,5.61,5.28,,8.25,,,,,18.15,,6.6,,,30.03,5.28,9.57,9.57,,3.372222,-0.077778,8.522222,0.3556,-0.105556,78.073653
US_MN_27083,2022-04-03,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,7037,72,5,14376,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,9,,-16,,5.51,6.73,8.56,6.73,5.2,,7.65,7.04,,5.81,5.2,,4.89,4.89,18.35,4.89,7.95,,,34.26,,5.2,4.59,,1.290123,-2.395062,7.790123,0.0,-1.537037,81.567578
US_MN_27083,2022-04-04,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,1,0,7038,72,0,14376,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,11,,-11,2,9.77,3.86,8.48,9.0,3.6,4.63,9.0,5.66,5.91,8.23,4.88,,,4.37,17.23,4.88,4.88,,5.14,33.17,,5.91,3.86,4.63,1.67284,-3.203704,10.179012,0.508,-1.265432,81.051218
US_MN_27083,2022-04-05,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,7038,72,0,14376,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,1,,-11,3,7.83,5.81,11.11,5.05,5.3,5.81,8.33,5.3,,7.32,6.31,,,5.81,20.95,,6.06,,4.04,38.12,,6.31,5.05,4.8,7.135802,3.450617,12.67284,0.338667,2.777778,74.20367
US_MN_27083,2022-04-06,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,1,0,7039,72,2,14378,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-4,,-10,3,6.34,5.08,9.39,9.39,7.61,4.31,10.15,6.85,,6.85,4.57,5.84,3.55,9.39,21.31,6.6,4.06,3.81,5.08,35.77,4.57,5.33,5.08,4.31,2.759259,0.728395,5.111111,6.5024,1.141975,89.19103
US_MN_27083,2022-04-07,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,1,0,7040,72,2,14380,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-6,,-11,7,6.85,5.14,8.32,8.07,5.38,3.67,7.34,5.63,5.14,6.36,4.16,3.42,3.91,5.63,23.97,5.63,8.56,,6.85,31.8,,7.34,3.67,4.65,1.425926,0.246914,4.419753,3.302,-0.919753,84.504988
US_MN_27083,2022-04-08,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,7040,72,1,14381,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,20,,-8,2,4.83,5.1,11.01,5.91,,3.76,10.74,4.3,5.1,6.17,4.03,4.03,,7.79,19.6,4.56,7.25,,,35.17,,8.05,5.91,3.76,2.166667,-0.734568,7.617284,0.3556,-2.82716,69.697858
US_MN_27083,2022-04-09,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,7040,72,2,14383,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,9,,-1,,4.99,6.32,5.66,5.99,5.33,,8.99,,,5.99,5.33,,,6.99,18.3,6.66,,,4.66,28.29,4.66,4.99,5.66,,3.746914,-3.450617,12.623457,0.0,-2.82716,62.413429
US_MN_27083,2022-04-10,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,7040,72,6,14389,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,,,-8,,,,7.63,8.9,5.4,7.95,7.31,6.04,5.08,5.72,4.77,6.36,5.08,,17.8,4.77,6.04,,6.36,39.41,4.77,5.4,,4.77,6.808642,1.790123,14.104938,0.0,-0.549383,59.626964
US_MN_27083,2022-04-11,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,1,0,7041,72,0,14389,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,,,-8,1,5.06,4.0,9.86,4.53,4.0,4.79,6.13,4.26,4.26,5.86,5.33,,,6.13,28.5,4.26,4.53,3.73,,32.23,,5.33,4.0,,6.283951,-0.08642,14.018519,0.0,0.197531,65.142877
US_MN_27083,2022-04-12,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,1,0,7042,72,2,14391,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,5,,-9,3,5.61,5.36,10.97,6.89,4.85,7.4,9.95,5.36,4.59,11.22,,4.85,5.1,7.14,24.74,,5.87,,4.08,36.22,5.36,6.12,5.1,,6.469136,2.530864,12.259259,0.8128,1.888889,72.715303
US_MN_27083,2022-04-13,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,1,0,7043,72,0,14391,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,5,,-11,3,4.51,4.25,12.47,11.67,4.78,6.1,9.02,3.98,5.31,8.76,6.1,,,7.16,26.0,4.25,5.57,5.84,5.57,37.94,,6.9,,,3.876543,-0.975309,9.209877,10.795,0.055556,76.168579
US_MN_27083,2022-04-14,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,7043,72,3,14394,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,6,,-20,6,,5.77,7.14,8.52,4.95,6.59,8.52,4.4,4.12,7.14,,,,7.97,22.53,5.22,4.12,4.95,,29.4,3.85,5.22,,4.95,-1.339506,-3.432099,1.265432,0.0,-6.944444,65.764357
US_MN_27083,2022-04-15,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,2,0,7045,72,7,14401,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,22,,-29,7,8.52,4.7,8.22,7.63,,6.46,9.1,5.58,6.17,7.63,,4.4,4.99,4.4,15.27,8.22,5.87,5.87,,30.24,,,,,-2.351852,-6.061728,1.512346,0.0,-8.716049,61.794267
US_MN_27083,2022-04-16,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,7045,72,3,14404,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,5,,-20,,6.06,,11.16,5.1,,5.74,6.06,,,11.48,,,,4.78,16.27,4.78,,6.38,,29.02,6.7,11.8,6.06,,-1.179012,-5.506173,4.141975,0.0,-8.203704,59.006765
US_MN_27083,2022-04-17,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,7045,72,1,14405,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-21,,-20,,,4.72,9.44,5.03,4.72,5.66,6.92,,,7.23,,,,,19.18,,8.18,,4.4,29.88,6.92,4.72,,,-0.419753,-3.092593,2.993827,0.0635,-4.734568,72.6785
US_MN_27083,2022-04-18,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,3,0,7048,72,2,14407,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,11,,-24,5,5.18,7.78,9.59,7.78,4.41,,8.29,5.18,5.96,6.48,5.44,,4.67,6.48,23.33,,,6.74,,32.92,3.89,6.74,4.41,,-0.290123,-3.598765,3.771605,0.169333,-5.320988,69.095038
US_MN_27083,2022-04-19,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,3,0,7051,72,0,14407,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-1,,-11,3,4.09,,9.96,9.7,3.58,5.11,7.15,,4.34,8.68,4.85,,,4.85,15.58,3.58,,5.87,6.64,35.5,4.85,3.83,3.83,,-0.833333,-6.555556,4.283951,0.0,-5.888889,68.726654
