location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18117,2022-05-04,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,1,0,5048,96,0,10941,0,0,0,0,0,0,0,1,0,0,26,81,293,414,123,761,727,664,696,639,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,2276,2754,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-7,1,13.47,7.92,9.51,17.04,7.13,31.3,7.92,14.016667,10.855556,22.411111,2.413,,9.919753,75.885163
US_IN_18117,2022-05-05,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,0,0,5049,96,0,10941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-6,3,15.02,,10.99,19.79,6.96,32.61,9.89,14.344444,10.488889,17.938889,0.5715,,11.32716,81.834788
US_IN_18117,2022-05-06,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,1,0,5049,96,3,10944,0,0,0,0,0,0,0,1,0,0,26,81,293,414,123,761,727,665,696,639,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,2277,2754,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-8,3,7.29,9.11,10.21,18.59,,40.46,7.29,17.1,12.561111,21.005556,5.8674,,15.512346,89.547947
US_IN_18117,2022-05-07,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,0,0,5049,96,1,10945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,13,,,-18,,10.79,10.79,17.84,15.02,,29.57,10.79,14.577778,11.122222,21.111111,2.8448,,10.222222,75.202606
US_IN_18117,2022-05-08,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,0,0,5049,96,2,10947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-20,,14.1,,8.75,21.39,9.24,40.83,10.7,15.5,8.594444,22.088889,0.2286,,8.537037,63.271778
US_IN_18117,2022-05-09,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,3,0,5052,96,0,10947,0,0,0,1,0,1,0,0,0,1,26,81,293,415,123,762,727,665,696,640,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,2278,2756,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-5,1,12.64,8.81,9.19,22.59,10.72,30.64,9.96,18.888889,9.877778,26.544444,0.0,,11.950617,63.681432
US_IN_18117,2022-05-10,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,0,0,5048,96,0,10947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-8,0,11.66,6.02,13.54,16.17,8.27,31.96,6.77,23.272222,14.494444,30.35,0.0,,16.765432,66.318378
US_IN_18117,2022-05-11,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,3,0,5051,96,0,10947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-9,1,15.72,5.62,5.99,20.59,7.11,35.94,5.99,25.988889,18.644444,31.905556,0.0,,19.919753,69.102576
US_IN_18117,2022-05-12,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,0,0,5051,96,1,10948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-7,1,13.65,8.72,7.2,18.95,9.48,31.84,9.1,24.794444,16.722222,31.416667,0.0,,13.759259,50.235107
US_IN_18117,2022-05-13,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,0,0,5051,96,2,10950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-12,0,7.52,7.89,9.4,20.68,7.14,26.32,8.27,23.555556,14.638889,30.833333,0.0,,13.401235,52.563492
US_IN_18117,2022-05-14,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,,,,,0,10950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,24,,,-13,,14.27,,6.9,17.03,6.9,26.69,12.43,22.522222,16.2,30.333333,5.983111,,16.12963,66.665668
US_IN_18117,2022-05-15,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,2,,5054,,0,10950,0,0,0,0,0,0,0,0,0,1,26,81,293,415,123,762,727,665,696,641,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,2279,2757,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-18,,12.41,10.2,12.41,15.96,7.98,39.02,12.86,21.494444,14.594444,29.844444,14.097,,14.975309,66.324775
US_IN_18117,2022-05-16,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,4,,5058,,0,10950,1,0,0,0,0,0,0,0,1,0,27,81,293,415,123,762,727,665,697,641,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,2280,2760,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-3,0,16.53,,8.84,21.91,8.84,35.37,10.77,19.833333,13.666667,28.111111,5.334,,11.697531,59.318525
US_IN_18117,2022-05-17,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,6,,5064,,0,10950,0,0,0,0,0,1,0,0,2,1,27,81,293,415,123,763,727,665,699,642,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,3,2283,2763,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-10,-1,17.75,12.11,11.3,29.45,13.72,34.7,14.93,21.027778,12.605556,28.511111,1.4224,,9.716049,48.466901
US_IN_18117,2022-05-18,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,4,,5068,,2,10952,0,0,0,0,0,2,1,0,0,1,27,81,293,415,123,765,728,665,699,643,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,2285,2765,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-9,5,13.58,7.59,7.19,17.57,6.39,31.95,,19.811111,13.955556,27.211111,2.50825,,14.419753,70.768212
US_IN_18117,2022-05-19,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,,,,,3,10955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-6,3,16.0,13.13,16.41,20.92,9.03,36.1,11.08,21.15,15.444444,28.322222,8.92175,,18.191358,82.283481
US_IN_18117,2022-05-20,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,7,,5075,,1,10956,0,0,0,1,0,1,0,0,1,1,27,81,293,416,123,766,728,665,700,644,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,2,2290,2767,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-16,2,12.99,,12.99,26.44,10.3,32.71,12.55,25.211111,17.211111,31.144444,6.265333,,18.345679,64.873313
US_IN_18117,2022-05-21,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,5,,5080,,1,10957,0,0,0,0,0,0,3,2,0,0,27,81,293,416,123,766,731,667,700,644,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,3,2292,2770,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,10,,,-11,,12.15,8.68,,30.38,,29.51,13.02,24.761111,18.838889,30.233333,6.76275,,18.709877,69.004269
US_IN_18117,2022-05-22,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,,,,,0,10957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-17,,14.38,,9.44,18.87,11.68,32.8,12.13,18.388889,15.294444,21.683333,7.450667,,14.659722,78.260946
US_IN_18117,2022-05-23,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,4,,5084,,0,10957,0,0,0,0,0,1,1,1,1,0,27,81,293,416,123,767,732,668,701,644,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,4,2292,2774,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-13,2,18.91,9.67,12.31,24.62,13.63,40.01,12.75,15.288889,11.722222,20.144444,0.508,,6.530864,55.61935
US_IN_18117,2022-05-24,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,3,,5087,,0,10957,0,0,0,0,0,0,2,1,0,0,27,81,293,416,123,767,734,669,701,644,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,3,2292,2777,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-12,2,12.69,6.79,8.15,28.99,8.61,34.88,10.87,17.372222,11.238889,24.055556,0.0,,11.839506,69.754319
US_IN_18117,2022-05-25,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,3,,5090,,0,10957,0,0,0,1,0,0,0,0,0,1,27,81,293,417,123,767,734,669,701,645,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,3,2292,2780,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-15,4,11.61,,9.46,21.92,7.74,38.26,9.03,21.933333,14.061111,28.533333,3.302,,18.283951,79.297536
US_IN_18117,2022-05-26,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,3,,5093,,11,10968,0,1,0,0,0,2,0,0,0,0,27,82,293,417,123,769,734,669,701,645,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,2294,2781,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-12,,12.16,8.39,7.97,18.03,12.58,35.64,7.55,21.088889,17.483333,26.438889,14.00175,,18.179012,83.006821
US_IN_18117,2022-05-27,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,1,,5094,,2,10970,0,0,0,0,0,0,0,1,0,0,27,82,293,417,123,769,734,670,701,645,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,2295,2781,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-17,5,9.97,,9.54,33.39,11.71,36.86,8.67,17.372222,14.661111,22.3,17.441333,,14.54321,82.867346
US_IN_18117,2022-05-28,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,,,,,0,10970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,18,,,-25,,10.71,9.78,8.38,12.57,10.24,33.06,8.38,17.566667,12.772222,23.077778,2.8194,,13.382716,75.497961
US_IN_18117,2022-05-29,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,1,,5095,,0,10970,0,0,0,0,0,1,0,0,0,0,27,82,293,417,123,770,734,670,701,645,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,2296,2781,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-20,,12.26,,7.45,23.21,7.45,38.11,10.07,20.6,13.094444,28.127778,0.0,,14.765432,68.435057
US_IN_18117,2022-05-30,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,1,,5096,,0,10970,0,0,0,0,0,0,0,0,0,0,27,82,293,417,123,770,734,670,701,645,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,2297,2781,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-66,,16.33,10.59,8.82,21.18,,40.59,15.88,24.522222,14.95,30.888889,0.0,,16.623457,60.827459
US_IN_18117,2022-05-31,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,3,,5099,,1,10971,0,0,0,0,0,1,0,1,0,0,27,82,293,417,123,771,734,671,701,645,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,2298,2783,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-18,2,16.35,,10.76,24.09,14.2,42.16,14.2,26.216667,18.366667,31.655556,0.0,,17.845679,59.649368
US_IN_18117,2022-06-01,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,1,,5100,,0,10971,0,0,0,0,0,0,0,0,0,1,27,82,293,417,123,771,734,671,701,646,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,2298,2784,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-18,5,17.76,8.03,8.03,29.6,14.8,45.25,15.65,26.05,20.222222,31.4,0.254,,19.154321,65.372759
US_IN_18117,2022-06-02,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,5,,5105,,1,10972,0,0,0,0,0,0,0,0,3,1,27,82,293,417,123,771,734,671,704,647,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,4,2299,2788,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-12,5,7.04,7.04,7.04,24.85,11.18,42.65,13.25,22.322222,18.755556,29.105556,13.1445,,17.635802,73.967274
US_IN_18117,2022-06-03,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,10,,5115,,1,10973,1,0,0,0,0,0,1,2,1,0,28,82,293,417,123,771,735,673,705,647,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,4,2305,2792,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-16,2,12.03,,,18.04,10.31,39.52,7.3,20.966667,13.555556,27.072222,1.2954,,10.777778,51.852297
US_IN_18117,2022-06-04,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,2,,5117,,1,10974,0,1,0,0,0,0,0,1,0,0,28,83,293,417,123,771,735,674,705,647,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,2306,2793,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,13,,,-17,,23.41,8.72,8.26,25.71,11.48,30.76,17.45,21.705556,12.694444,29.038889,0.0,,10.012346,47.432902
US_IN_18117,2022-06-05,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,5,,5122,,2,10976,0,0,1,0,0,0,1,0,0,1,28,83,294,417,123,771,736,674,705,648,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,4,2307,2797,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-18,,11.35,,,22.25,11.81,34.51,17.25,22.105556,13.555556,29.055556,0.0,,12.259259,53.225098
US_IN_18117,2022-06-06,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,2,,5124,,2,10978,0,0,0,0,0,1,0,0,0,0,28,83,294,417,123,772,736,674,705,648,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,2307,2799,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-14,,17.73,9.49,9.07,24.33,12.37,41.24,8.66,22.222222,15.116667,28.805556,3.937,,16.549383,69.753327
US_IN_18117,2022-06-07,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,4,,5128,,1,10979,0,0,0,0,0,2,0,0,0,2,28,83,294,417,123,774,736,674,705,650,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,2308,2802,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-14,3,14.79,,10.14,25.79,15.22,36.78,10.57,22.288889,18.088889,28.411111,12.841111,,19.259259,82.337942
US_IN_18117,2022-06-08,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,6,,5134,,1,10980,0,0,0,0,0,0,1,0,1,2,28,83,294,417,123,774,737,674,706,652,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,5,2308,2807,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-16,5,14.83,7.63,11.02,25.42,11.44,41.94,8.47,23.033333,17.6,29.377778,0.338667,,18.907407,76.999119
US_IN_18117,2022-06-09,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,4,,5138,,1,10981,0,0,0,0,0,1,0,0,3,0,28,83,294,417,123,775,737,674,709,652,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,2309,2810,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-15,4,14.35,7.17,11.66,25.11,8.52,45.74,9.87,20.783333,14.85,28.327778,2.3114,,13.555556,62.505747
US_IN_18117,2022-06-10,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,6,,5144,,0,10981,0,0,0,0,0,0,0,1,1,1,28,83,294,417,123,775,737,675,710,653,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,3,2312,2813,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-20,4,9.9,6.88,11.19,22.37,15.06,31.41,10.76,20.133333,16.038889,25.611111,0.22225,,14.82716,71.428394
US_IN_18117,2022-06-11,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,3,,5147,,0,10981,0,0,0,0,0,0,0,2,0,0,28,83,294,417,123,775,737,677,710,653,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,3,2312,2816,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,18,,,-18,,14.73,,11.4,25.18,13.78,35.63,14.25,21.227778,15.955556,27.633333,1.636889,,16.358025,72.904756
US_IN_18117,2022-06-12,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,4,,5151,,0,10981,0,0,0,0,0,1,0,0,0,1,28,83,294,417,123,776,737,677,710,654,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,2314,2818,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-21,,9.34,,9.34,20.46,13.79,47.15,13.35,24.955556,18.066667,30.288889,1.326444,,19.487654,71.527296
US_IN_18117,2022-06-13,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,15,,5166,,0,10981,1,0,0,0,0,3,1,4,1,0,29,83,294,417,123,779,738,681,711,654,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,8,2321,2826,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-11,3,15.59,9.09,9.96,22.52,16.89,39.84,14.29,28.822222,21.577778,34.877778,0.1778,,24.12963,75.132075
US_IN_18117,2022-06-14,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,6,,5172,,0,10981,0,0,0,0,0,0,0,0,1,0,29,83,294,417,123,779,738,681,712,654,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,4,2322,2830,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-16,3,13.71,8.99,9.85,25.7,11.99,39.83,11.56,30.361111,24.994444,35.15,0.0,,23.740741,67.455918
US_IN_18117,2022-06-15,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,7,,5179,,202,11183,0,0,0,0,0,0,1,1,0,0,29,83,294,417,123,779,739,682,712,654,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,5,2324,2835,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-18,4,17.49,,12.68,25.8,9.18,36.73,13.99,29.755556,24.188889,34.672222,0.0508,,22.228395,63.760792
US_IN_18117,2022-06-16,ChIJ3cfwHtyEbogRmniKNbbQOsw,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2,9,,5188,,0,11183,0,0,0,0,0,1,1,1,2,0,29,83,294,417,123,780,740,683,714,654,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,6,2327,2841,19423,9695,9728,2327,2546,2169,2104,2300,2918,2582,1649,828,1482465,38.54,-86.5,1057,77.016667,,,,-14,,10.05,7.54,7.12,19.68,18.43,36.43,12.14,30.255556,24.783333,34.644444,0.0,,22.45679,62.625489
