location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_bruise,search_trends_burn,search_trends_candidiasis,search_trends_chest_pain,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_dizziness,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_hypothyroidism,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_paresthesia,search_trends_perspiration,search_trends_psychosis,search_trends_scar,search_trends_sinusitis,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13255,2020-06-02,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,0,0,277,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,7,17,-23,8,2.33,4.34,8.34,2.56,11.23,2.56,7.23,5.78,2.11,2.45,5.34,5.23,2.33,3.22,1.67,1.67,3.22,1.56,5.34,3.78,2.89,2.56,2.11,3.89,2.22,6.56,3.45,1.67,2.56,3.34,4.67,3.0,2.56,4.34,5.67,3.0,5.12,3.11,3.89,9.01,2.0,24.57,4.56,4.56,10.23,2.22,2.45,5.12,2.89,2.0,4.56,39.92,2.78,2.22,,3.0,,5.67,10.45,,1.67,,2.11,6.78,3.0,6.12,2.78,4.22,3.56,3.0,23.244444,16.538889,30.0,0.0,16.45,65.766488
US_GA_13255,2020-06-03,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,3,0,280,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,8,18,-25,7,3.01,5.14,10.05,4.13,10.49,2.57,6.81,5.58,2.34,3.57,5.92,3.91,1.79,2.68,1.9,2.68,3.57,,4.69,3.68,3.01,3.8,2.9,3.91,2.34,7.59,3.46,2.12,2.57,3.57,3.8,3.68,1.56,5.02,4.35,1.79,3.57,2.34,4.02,9.15,2.12,20.99,5.8,3.68,10.61,3.13,4.13,4.69,2.68,,3.8,45.33,2.01,2.57,,3.13,,5.69,9.04,2.12,2.23,,,8.15,4.13,6.03,4.58,2.46,2.79,,24.755556,17.816667,31.016667,0.0,18.766667,69.473862
US_GA_13255,2020-06-04,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,1,0,281,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,7,15,-25,8,3.4,4.19,8.83,4.3,11.32,2.6,7.25,4.75,2.49,1.81,5.55,4.19,3.28,2.72,1.93,2.38,3.85,,5.55,3.28,2.94,4.19,2.49,4.75,2.49,7.59,2.04,,4.42,4.08,5.32,3.85,2.38,3.96,4.3,2.38,3.06,2.04,1.93,8.15,2.26,22.3,5.09,3.85,8.72,3.06,3.28,3.85,2.94,2.15,5.66,38.72,2.15,3.4,1.81,2.83,,4.98,10.3,1.58,,,,4.53,3.28,4.98,5.09,2.72,,1.7,25.477778,20.133333,31.388889,0.0,19.961111,71.738901
US_GA_13255,2020-06-05,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,11,0,292,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-1,1,-25,8,3.29,3.52,8.97,3.86,12.15,1.7,7.26,4.77,1.82,2.72,6.02,3.97,2.04,2.27,1.82,2.5,4.2,1.82,5.79,3.41,3.18,3.75,1.59,3.63,2.5,7.72,3.41,2.16,2.72,3.52,4.09,4.2,2.5,3.75,3.86,,3.29,2.04,2.95,6.92,,24.07,4.31,2.5,10.1,2.95,3.41,3.75,1.7,,4.31,35.99,1.7,3.41,2.61,3.18,,3.86,7.72,2.04,,2.38,,6.13,3.75,4.77,3.86,2.38,4.31,2.72,23.933333,20.544444,30.922222,4.910667,20.811111,82.906831
US_GA_13255,2020-06-06,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,2,-1,294,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-3,5,-10,3,4.26,4.13,7.14,3.13,8.14,1.88,4.01,4.38,1.88,,4.38,3.88,,2.25,3.0,2.63,1.75,,5.76,3.25,3.88,4.26,,5.38,2.5,9.77,3.88,,,2.5,5.51,3.13,2.38,4.26,4.88,,5.01,,3.76,6.51,,22.54,5.01,2.25,9.52,2.75,3.25,4.01,,3.25,4.51,36.56,1.88,2.5,,2.75,,3.88,8.64,2.75,,1.88,,5.26,2.75,4.38,4.01,2.5,3.76,1.88,24.177778,19.411111,29.988889,4.4704,20.611111,80.587726
US_GA_13255,2020-06-07,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,0,0,294,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-2,3,-18,,4.74,3.4,9.11,3.52,10.69,,6.68,6.07,1.7,,5.59,4.98,2.06,2.31,2.55,3.16,3.4,2.92,4.98,4.13,4.13,3.16,1.82,3.52,2.43,8.26,4.01,,,3.4,3.28,3.77,2.67,3.77,4.13,,4.25,2.31,3.65,5.71,,19.92,4.86,4.37,12.27,3.65,1.94,5.22,2.55,4.13,4.5,39.0,2.43,2.19,,2.92,,5.47,10.33,,4.74,1.82,,7.29,3.28,3.28,3.16,4.74,3.4,3.04,24.9,19.861111,30.038889,0.338667,21.022222,79.227658
US_GA_13255,2020-06-08,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,2,0,296,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,7,-1,-23,7,2.97,4.39,8.24,3.3,11.65,3.41,8.24,3.85,2.42,2.09,7.25,5.6,3.08,2.64,1.76,3.19,3.85,1.98,4.18,4.18,3.96,3.63,2.75,3.19,3.3,8.24,5.17,1.65,,2.53,4.62,4.5,2.75,3.96,3.85,,4.39,2.97,3.08,8.79,2.31,21.87,6.15,3.63,11.21,3.63,3.85,3.19,2.97,1.98,4.72,40.88,2.53,2.97,2.75,2.31,1.87,4.95,10.55,2.64,2.75,,2.31,5.93,4.62,5.93,4.95,3.08,3.41,1.87,25.555556,21.505556,30.466667,0.0,22.255556,82.159992
US_GA_13255,2020-06-09,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,5,1,301,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,3,0,-25,9,2.58,5.26,8.81,3.01,8.59,2.15,6.45,7.41,2.36,2.15,4.83,4.83,1.61,2.79,2.15,2.36,3.01,2.04,5.16,2.79,3.33,2.47,,3.97,2.26,9.56,3.97,3.33,1.5,3.87,5.26,4.3,3.12,4.51,4.62,3.12,4.51,1.72,3.44,8.27,2.36,22.66,5.91,3.12,10.42,2.58,5.91,3.22,2.36,2.15,4.3,40.93,,4.08,1.83,3.54,,4.94,8.49,,2.04,,2.26,6.45,3.76,5.26,4.3,3.44,5.37,3.12,25.188889,21.677778,30.461111,5.672667,22.438889,84.851192
US_GA_13255,2020-06-10,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,1,1,302,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,2,2,-28,9,4.19,4.83,9.35,3.55,8.6,2.36,6.98,4.19,2.47,3.55,3.76,4.08,2.15,2.79,,2.69,3.44,1.5,6.02,4.3,2.9,4.41,1.83,3.55,2.15,9.24,2.9,1.72,2.58,3.01,4.19,3.76,1.5,4.19,4.19,1.83,5.26,2.47,3.65,7.31,2.69,20.52,5.05,3.12,10.1,2.36,3.12,4.51,,2.69,5.05,38.47,1.5,3.12,1.61,3.33,1.61,4.62,8.17,1.61,2.9,,2.58,5.7,3.98,4.62,3.01,2.58,3.01,2.04,24.666667,22.144444,30.188889,8.847667,22.87037,89.421496
US_GA_13255,2020-06-11,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,6,1,308,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,6,7,-23,7,3.04,4.85,8.79,3.61,10.37,2.82,8.46,5.98,2.71,2.14,4.06,3.83,,2.59,2.48,2.59,3.16,2.03,5.07,4.96,1.8,4.4,2.48,3.72,1.92,10.15,2.71,2.03,3.61,2.71,4.96,3.61,2.82,5.19,5.19,,4.62,,4.17,8.01,,21.08,6.09,3.38,10.49,2.03,4.4,5.41,2.59,,6.09,38.11,2.93,2.82,,1.58,,3.83,9.25,2.03,2.71,,2.25,5.3,4.85,5.53,3.83,2.14,3.38,2.71,24.266667,19.555556,29.305556,7.761111,19.2,73.432924
US_GA_13255,2020-06-12,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,1,0,309,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-2,3,-23,6,2.32,3.83,8.81,2.32,12.06,2.9,7.42,4.99,,,5.91,5.22,2.09,3.48,1.85,2.67,4.87,,7.42,3.71,4.29,3.36,2.2,3.13,2.67,8.0,3.94,2.2,2.78,1.85,4.41,3.02,3.6,3.71,4.06,1.97,5.91,2.09,2.44,8.0,2.44,22.84,5.33,3.71,10.2,2.9,3.83,4.52,2.32,2.55,4.75,36.87,,1.97,1.85,,,6.38,8.93,2.44,1.85,,1.62,5.45,3.71,5.57,5.33,1.97,4.29,2.32,23.9,17.483333,30.516667,0.423333,16.894444,65.124153
US_GA_13255,2020-06-13,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,4,0,313,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-6,5,-9,1,1.89,5.04,5.04,3.65,10.83,,5.92,3.52,,3.65,4.28,2.64,2.77,,,,2.14,2.01,6.55,3.4,4.03,4.91,2.14,3.78,2.27,6.92,1.76,,,3.4,4.03,2.14,3.27,4.91,8.94,,5.04,,3.02,7.3,,20.14,4.66,3.4,10.07,2.9,2.64,5.04,2.64,2.52,4.78,34.87,3.02,2.77,,,,4.91,9.69,,2.77,2.27,1.89,4.03,4.03,5.67,3.9,2.52,4.41,2.64,24.722222,17.944444,30.372222,0.0762,15.761111,57.582354
US_GA_13255,2020-06-14,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,1,0,314,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,0,3,-18,,3.53,5.84,8.15,3.53,11.69,2.07,4.99,4.5,,,7.18,4.5,,2.31,,3.04,2.43,,6.33,5.72,2.92,4.02,,2.43,3.17,6.57,3.17,,,3.04,3.77,3.9,2.92,3.53,4.5,1.83,3.41,2.92,2.56,6.82,,18.99,6.45,3.04,9.13,3.04,3.77,3.04,2.07,2.8,4.87,38.34,2.07,2.8,,2.07,,4.62,8.28,,2.31,1.7,1.95,6.45,3.04,3.77,3.17,3.77,3.77,2.43,22.455556,16.916667,29.438889,1.735667,16.538889,69.506657
US_GA_13255,2020-06-15,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,3,0,317,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,7,4,-21,6,2.1,5.76,7.75,3.65,10.3,2.99,7.64,4.32,1.77,2.77,6.87,4.98,1.99,2.77,1.66,1.55,2.66,1.88,7.2,3.88,3.88,3.21,2.44,4.43,2.99,7.86,3.32,1.99,3.1,3.77,3.1,3.88,2.88,5.09,4.98,,4.76,,3.88,6.87,2.66,23.92,4.76,2.1,11.07,3.21,4.54,4.1,3.54,1.77,4.65,39.31,2.1,2.33,2.33,2.66,,4.21,9.3,3.21,2.66,,2.77,6.98,3.77,5.98,3.77,2.21,4.32,1.66,20.327778,15.661111,27.783333,3.302,16.316667,78.021941
US_GA_13255,2020-06-16,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,9,1,326,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,2,8,-26,8,2.7,6.54,9.46,3.6,12.17,1.8,5.86,4.17,2.03,2.25,4.17,4.73,2.59,3.49,2.14,,4.51,1.58,8.22,3.49,2.93,5.18,,4.17,4.06,8.56,2.37,,1.8,4.51,4.62,5.75,2.59,4.73,4.84,1.8,3.83,1.69,2.93,7.1,1.69,20.84,6.99,2.59,10.37,2.7,3.27,3.49,1.92,2.59,5.18,36.62,2.14,2.48,,1.58,2.14,4.17,7.77,1.58,2.59,1.8,2.48,5.97,5.29,4.39,3.83,2.82,3.15,2.14,18.75,14.861111,24.711111,0.225778,13.911111,73.856494
US_GA_13255,2020-06-17,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,6,4,332,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,7,4,-25,6,2.02,5.85,9.56,3.6,9.56,2.14,7.76,4.84,1.69,3.04,4.84,4.61,,3.71,2.25,,3.38,2.14,7.09,4.05,5.29,5.06,2.25,4.28,3.83,8.55,4.39,2.36,2.36,3.83,5.4,4.05,4.61,4.28,4.95,,5.06,2.02,2.48,8.1,2.59,26.66,5.63,4.84,9.79,1.91,4.16,3.15,2.92,3.04,6.86,37.92,1.8,,,3.49,2.02,3.83,8.55,2.14,1.57,,2.48,6.53,4.84,3.83,3.83,3.26,3.04,2.59,18.611111,13.9,24.494444,0.0,13.944444,74.515251
US_GA_13255,2020-06-18,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,4,2,336,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,6,11,-25,7,4.0,6.63,8.69,3.89,12.91,2.29,6.97,5.26,2.29,2.74,4.91,4.23,2.06,2.74,,2.63,3.66,,6.51,4.0,4.91,3.89,1.94,2.86,2.74,9.14,4.23,1.83,2.63,2.17,5.83,4.46,3.31,5.14,5.26,2.29,3.2,2.17,3.09,8.46,2.06,22.17,4.8,3.09,8.0,3.89,1.6,4.46,1.83,1.83,4.23,39.09,1.71,2.06,,4.0,,4.8,9.49,,2.29,1.71,2.4,3.66,5.71,4.8,3.66,3.43,2.86,2.63,21.477778,15.527778,28.016667,0.0,15.944444,70.872096
US_GA_13255,2020-06-19,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,2,0,338,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-5,5,-27,5,2.13,3.32,9.84,3.56,12.21,3.2,4.86,4.98,2.02,,5.22,2.02,2.49,2.37,2.73,2.37,2.96,,7.71,4.03,3.67,3.44,,4.15,2.85,5.93,4.27,2.13,3.2,3.67,3.79,4.98,2.85,5.33,5.22,2.02,4.62,,2.61,5.69,1.9,22.76,3.2,2.25,10.67,2.96,2.96,5.45,1.9,2.13,6.52,33.31,1.9,2.37,,1.9,,2.49,7.71,,2.25,,2.49,6.05,3.56,4.15,3.08,2.61,3.56,2.96,23.244444,16.327778,30.483333,0.592667,17.188889,69.041307
US_GA_13255,2020-06-20,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,-1,0,337,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-2,17,-11,1,3.42,4.18,9.62,3.04,11.39,2.15,5.7,4.68,2.53,1.77,4.94,4.68,2.53,,,2.66,2.91,,7.59,3.67,4.43,4.3,2.28,4.05,2.28,6.58,3.16,,3.04,3.29,4.43,3.42,2.66,2.79,4.56,2.02,4.3,2.53,2.4,7.09,,21.27,5.19,3.04,8.73,2.28,2.15,4.56,1.9,,4.05,36.07,2.66,2.15,,3.16,,5.32,10.51,,2.66,,,4.94,4.05,3.54,2.79,3.16,2.66,1.77,24.622222,17.25,32.033333,2.2606,17.694444,65.594769
US_GA_13255,2020-06-21,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,3,0,340,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,-4,12,-17,,3.26,6.77,7.02,2.26,10.53,,7.02,4.76,,,4.64,4.26,2.51,3.63,3.26,3.51,2.76,,5.76,4.14,5.14,3.51,2.0,4.39,1.75,6.64,3.01,2.38,1.75,2.63,4.64,2.88,,4.51,4.64,2.13,5.01,,3.51,6.39,2.0,18.05,6.14,1.75,10.15,2.88,3.38,3.88,2.13,3.01,3.63,38.48,,2.38,,4.64,,4.01,8.02,2.0,2.63,,2.38,6.39,2.88,5.64,3.01,3.01,2.88,3.38,25.255556,18.422222,32.544444,0.338667,19.022222,68.568019
US_GA_13255,2020-06-22,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,3,0,343,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,2,-1,-28,7,3.19,4.51,9.02,2.42,10.67,2.42,7.7,4.29,2.2,2.53,7.04,3.85,,2.86,1.65,3.3,2.75,,7.37,4.18,4.62,5.06,3.08,4.07,,8.03,3.96,,2.53,3.52,5.61,2.86,2.31,3.3,4.73,,4.4,1.54,2.42,8.03,1.65,22.88,6.38,3.96,9.24,4.73,4.18,4.07,,2.86,3.41,37.51,2.64,2.97,1.87,2.53,1.65,4.73,7.7,1.65,3.08,,2.09,5.28,4.4,5.28,3.41,2.42,3.74,2.64,23.327778,19.005556,31.544444,2.370667,20.372222,83.614803
US_GA_13255,2020-06-23,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,10,1,353,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,2,8,-28,9,4.29,3.19,9.35,4.4,12.65,3.3,7.81,5.72,2.97,3.3,3.85,3.3,2.75,2.86,1.87,2.64,2.75,1.54,7.15,4.29,6.16,2.64,2.09,4.07,2.42,9.13,3.63,1.87,2.97,1.65,5.72,4.84,1.65,3.74,5.72,,4.95,2.64,2.86,9.35,2.75,21.77,5.61,2.86,9.57,3.41,5.61,5.72,2.2,2.31,4.84,39.04,1.76,2.53,,2.97,,3.74,8.69,,3.08,,3.52,6.05,5.28,4.62,3.41,2.86,3.19,2.64,23.983333,19.944444,30.272222,9.325429,21.038889,83.778046
US_GA_13255,2020-06-24,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,8,0,361,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,3,7,-27,8,4.22,5.67,7.44,2.89,12.0,1.89,6.89,6.11,2.89,2.67,6.0,3.78,2.56,1.78,1.67,2.56,3.11,,8.66,3.55,5.11,4.44,,4.78,2.33,9.88,4.0,3.22,2.0,2.78,5.0,4.89,2.0,4.33,6.44,,5.11,1.67,2.89,9.0,,27.88,5.22,2.44,10.44,2.44,3.44,5.33,3.33,1.67,4.67,42.87,2.33,3.0,,2.22,1.78,4.55,8.89,1.67,1.55,2.0,2.56,5.0,4.89,5.33,3.89,3.55,4.22,3.11,24.1,20.722222,29.083333,0.943429,20.2,79.021955
