location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_6,cumulative_confirmed_age_6,new_deceased_age_6,cumulative_deceased_age_6,new_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_6,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WA_53065,2021-12-12,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,0,0,5467,107,1,16866,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,33,,,-5,,,3.07,3.07,7.45,6.36,5.92,6.14,3.29,10.3,5.7,4.38,5.7,3.73,,,,,,17.76,3.95,5.48,3.29,3.95,,32.67,3.73,3.51,4.17,3.29,,3.488889,0.5,6.505556,1.143,50.8,-1.074074,72.979248
US_WA_53065,2021-12-13,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,25,0,5492,107,0,16866,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,21,,,-2,2,4.73,4.93,,6.7,8.08,6.9,6.9,,9.07,4.34,3.35,6.7,,4.14,,3.75,,4.53,17.55,3.75,4.14,5.13,,2.96,28.19,,5.72,4.34,,4.14,0.461111,-2.238889,4.083333,0.0635,50.8,-2.617284,80.22706
US_WA_53065,2021-12-14,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,2,0,5494,107,58,16924,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,23,,-3,-5,1,3.13,5.09,,9.01,6.86,3.92,5.29,2.94,7.64,3.53,3.53,8.82,3.33,3.92,3.13,3.92,,5.68,16.66,5.09,3.72,3.53,3.13,4.12,30.37,4.51,4.12,,,2.94,1.338889,-1.494444,3.733333,2.31775,78.74,-0.216049,89.444181
US_WA_53065,2021-12-15,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,20,0,5514,107,0,16924,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,34,,-2,-8,2,,5.11,,7.07,7.86,3.34,3.93,,10.8,7.66,3.73,7.66,3.34,4.32,,,3.14,7.27,18.85,5.7,4.32,,4.12,3.54,27.5,2.75,,3.93,3.34,3.34,-2.188889,-5.388889,2.116667,0.197556,40.64,-4.419753,83.74065
US_WA_53065,2021-12-16,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,6,0,5520,107,2,16926,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,19,,-7,-7,3,,,,9.8,5.8,4.2,6.0,,10.2,6.0,3.4,7.0,2.8,6.2,,3.4,4.2,3.6,15.6,4.2,3.0,,3.0,4.2,24.79,3.4,4.8,5.0,4.0,,-2.605556,-5.566667,0.55,0.3175,40.64,-4.32716,87.975358
US_WA_53065,2021-12-17,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,16,1,5536,108,50,16976,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,25,,-5,0,1,3.27,3.27,,5.32,6.34,6.34,3.88,4.09,8.59,3.27,5.11,3.68,,5.93,,3.88,2.86,5.32,21.47,4.29,2.86,,,,26.78,,3.68,4.7,3.48,3.07,-7.677778,-15.705556,-1.455556,1.27,53.34,-11.487654,73.078448
US_WA_53065,2021-12-18,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,0,0,5536,108,0,16976,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,16,,,1,3,3.17,5.67,6.12,9.29,4.99,4.31,,3.17,12.24,3.85,,7.03,,4.53,3.85,4.76,,4.31,20.4,3.63,4.31,,,3.63,26.98,3.63,4.53,,,,-5.322222,-12.383333,-0.4,2.2225,88.9,-7.524691,86.013615
US_WA_53065,2021-12-19,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,0,0,5536,108,23,16999,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,30,,,-13,,5.64,6.09,3.61,6.09,4.73,5.41,4.06,,11.95,5.18,,6.09,3.61,4.06,3.83,,4.73,8.34,22.55,4.73,,,4.06,3.38,30.66,3.83,4.06,5.64,,,-0.905556,-5.611111,2.111111,6.0325,83.82,-2.549383,90.328805
US_WA_53065,2021-12-20,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,28,0,5564,108,0,16999,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,42,,,-16,4,4.03,4.66,3.6,6.57,5.51,2.97,3.6,,7.84,4.66,4.24,9.74,,3.6,4.24,3.6,,6.36,18.43,5.08,6.57,,,3.81,32.84,3.18,6.57,3.6,4.87,,-4.672222,-6.9,0.022222,0.028222,93.98,-6.635802,87.542643
US_WA_53065,2021-12-21,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,1,0,5565,108,14,17013,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,35,,4,-20,4,3.03,7.37,3.68,8.45,6.28,5.2,4.98,4.33,12.13,5.2,4.98,5.63,3.25,4.33,3.47,4.12,3.47,4.33,21.23,6.28,5.85,3.03,3.47,,33.14,3.68,6.28,,,3.03,-6.988889,-10.377778,-3.411111,1.27,83.82,-8.919753,88.329492
US_WA_53065,2021-12-22,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,11,0,5576,108,13,17026,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,32,,-7,-26,6,5.2,3.39,,9.49,4.74,5.87,4.97,,11.07,4.74,3.84,5.42,5.87,3.62,,,4.07,7.68,18.3,4.07,5.42,,4.74,4.29,35.02,3.16,6.78,6.55,,3.62,-3.194444,-7.127778,1.216667,3.2385,132.08,-4.623457,90.851541
US_WA_53065,2021-12-23,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,9,1,5585,109,14,17040,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,41,,7,-35,7,,5.97,,9.29,5.53,4.87,4.65,3.1,11.5,6.64,,5.75,3.1,3.32,,3.76,3.76,6.86,19.02,6.19,4.87,4.87,,3.32,29.42,3.76,6.19,3.32,,,1.661111,-3.205556,3.994444,2.69875,110.066667,-0.265432,87.767335
US_WA_53065,2021-12-24,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,0,0,5585,109,0,17040,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,-7,,9,-59,12,,3.67,3.21,6.88,4.36,4.13,,,10.33,4.36,,6.66,,,,,3.67,3.9,15.14,,6.88,,,,27.77,,3.44,,4.82,3.9,-0.1,-1.322222,3.322222,1.11125,113.453333,-2.240741,85.735734
US_WA_53065,2021-12-25,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,0,0,5585,109,0,17040,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,-78,,,-55,,,5.32,3.7,3.94,5.79,4.63,6.94,,11.11,5.09,3.94,5.79,,,,,,3.7,17.82,3.7,3.47,3.24,,,27.08,,4.4,4.4,,,-0.544444,-1.794444,0.574074,3.773714,162.56,-2.469136,87.242167
US_WA_53065,2021-12-26,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,0,0,5585,109,0,17040,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,21,,,-21,,3.66,6.45,4.52,9.46,3.87,4.09,3.66,3.01,12.47,4.3,4.09,5.59,4.09,,4.3,3.87,,4.73,18.07,3.01,5.38,,3.01,,27.31,,4.73,5.16,,3.87,-3.538889,-6.627778,0.016667,1.016,198.966667,-5.839506,84.5659
US_WA_53065,2021-12-27,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,45,1,5630,110,37,17077,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,19,,,-31,8,,5.36,,7.84,5.16,5.78,5.36,,11.55,6.39,4.74,4.95,4.74,3.3,4.12,3.09,2.89,5.36,23.1,5.36,7.01,3.71,,3.09,29.29,7.42,7.22,4.74,,4.54,-9.027778,-12.022222,-4.222222,0.733778,202.353333,-12.080247,79.878046
US_WA_53065,2021-12-28,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,3,0,5633,110,25,17102,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,12,,-6,-28,8,4.34,8.89,4.14,10.13,7.45,3.93,4.76,3.93,11.58,3.93,4.55,6.0,3.52,,,5.58,,4.14,23.17,5.38,5.38,,3.31,5.79,36.82,3.72,6.83,4.96,,4.76,-12.127778,-14.783333,-8.161111,0.0635,188.806667,-15.561728,76.03365
US_WA_53065,2021-12-29,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,11,3,5644,113,10,17112,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,23,,-9,-28,8,3.89,5.12,3.89,10.44,6.14,6.14,4.5,,10.65,6.14,4.3,5.73,,3.07,4.71,4.92,,6.96,21.5,5.32,3.69,,3.07,5.94,35.22,3.28,7.17,4.3,,2.87,-13.355556,-17.288889,-9.688889,0.0508,179.493333,-16.611111,75.959075
US_WA_53065,2021-12-30,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,9,1,5653,114,15,17127,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,20,,-14,-29,10,5.31,5.09,3.82,9.34,5.73,3.4,4.88,4.25,12.53,6.16,5.31,7.86,4.67,4.88,5.09,5.31,3.82,3.4,23.35,6.58,4.25,,3.82,4.25,32.27,,8.49,5.52,4.03,,-12.061111,-15.7,-9.327778,1.905,213.36,-15.080247,79.039214
US_WA_53065,2021-12-31,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,0,0,5653,114,0,17127,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,17,,8,-49,12,3.34,3.13,3.76,10.23,5.64,3.76,3.55,3.34,12.74,7.52,4.8,5.22,,3.34,2.92,2.92,,3.55,17.54,3.76,5.43,,,2.92,24.64,,4.18,,,5.01,-11.372222,-14.738889,-8.072222,0.7366,255.27,-15.17284,73.621821
US_WA_53065,2022-01-01,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,0,0,5653,114,0,17127,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,-22,,,-29,,3.77,3.77,4.39,8.37,5.86,3.14,,,12.55,8.79,3.14,6.91,3.77,,3.56,,4.18,5.44,18.2,3.56,5.02,,2.93,,27.2,,5.02,4.6,,5.02,-14.366667,-18.277778,-8.822222,0.03175,199.813333,-17.518519,77.449783
US_WA_53065,2022-01-02,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,0,0,5653,114,0,17127,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,21,,,-13,,4.1,6.96,5.94,9.22,5.53,4.71,,,10.86,5.94,,6.76,,5.12,2.87,,,3.89,16.18,6.35,3.89,,,3.89,28.89,3.69,4.3,3.69,3.69,,-10.228395,-13.91358,-5.320988,0.0,186.266667,-13.270833,79.1617
US_WA_53065,2022-01-03,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,66,0,5719,114,0,17127,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,0,,,-11,8,2.95,7.68,3.74,7.88,3.94,6.5,,3.35,13.58,5.91,2.76,6.89,,,3.15,3.15,2.76,5.32,19.49,5.32,6.89,3.15,,4.33,32.88,6.1,5.71,4.92,4.92,3.15,-2.265432,-9.006173,1.876543,9.942286,239.606667,-5.958333,77.839252
US_WA_53065,2022-01-04,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,-3,0,5716,114,41,17168,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,14,,-7,-6,5,4.27,3.3,4.47,5.63,6.6,2.91,6.21,3.11,12.04,4.85,3.69,7.96,3.3,3.3,5.63,5.05,3.11,7.38,18.64,5.05,6.21,3.88,3.88,4.08,30.68,3.11,4.47,6.41,5.44,2.72,-2.191358,-6.240741,1.975309,3.011714,279.4,-3.680556,90.142539
US_WA_53065,2022-01-05,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,27,0,5743,114,6,17174,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,22,,0,-9,4,3.9,4.88,3.32,9.18,6.64,5.47,,3.71,12.5,6.44,3.52,6.64,2.93,3.12,5.47,3.9,3.52,4.49,19.33,7.22,6.64,4.49,5.08,4.49,30.27,,3.52,4.49,3.52,,-2.796296,-6.067901,-0.950617,1.778,313.266667,-4.583333,87.610206
US_WA_53065,2022-01-06,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,22,1,5765,115,0,17174,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,-3,,-16,-20,10,,7.72,3.75,8.97,5.21,5.63,5.84,3.13,11.68,7.3,2.92,8.13,5.0,,3.75,4.8,,4.59,15.85,6.05,5.42,,3.96,4.8,30.03,3.34,3.75,5.42,,3.13,-4.783951,-6.191358,-2.123457,5.406571,372.533333,-6.409722,89.121551
US_WA_53065,2022-01-07,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,24,1,5789,116,55,17229,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,3,,-12,-11,9,,4.81,4.01,9.43,6.82,5.42,7.22,2.81,9.43,4.41,,7.42,4.61,6.02,3.41,5.21,3.21,8.02,18.85,4.81,3.61,,3.61,3.21,30.29,,4.81,4.61,3.21,3.61,0.770833,-4.638889,4.104167,17.5768,88.9,-0.793651,90.771621
US_WA_53065,2022-01-08,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,0,0,5789,116,21,17250,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,18,,,1,5,5.29,4.41,4.63,9.48,5.07,5.07,5.95,,11.69,5.95,,8.6,3.53,3.75,5.51,,4.63,5.29,15.22,5.07,5.95,,3.09,3.75,28.67,,5.07,3.31,5.29,3.09,-2.574074,-7.864198,3.339506,4.995333,242.993333,-5.854167,78.501075
US_WA_53065,2022-01-09,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,0,0,5789,116,0,17250,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,17,,,-8,,4.0,8.01,4.85,7.17,7.59,6.32,8.22,,12.64,7.38,4.85,5.27,,5.06,4.0,3.37,3.58,4.21,18.55,3.37,,4.21,,4.21,34.77,,4.85,5.69,3.58,3.58,-4.432099,-9.17284,1.296296,0.056444,236.22,-6.013889,85.846547
US_WA_53065,2022-01-10,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,51,0,5840,116,0,17250,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,15,,,-3,3,,5.54,4.59,9.37,7.84,5.93,5.35,5.35,9.94,5.35,5.35,6.31,3.25,3.63,5.35,2.87,3.25,7.65,18.54,6.31,4.78,4.01,3.82,6.5,30.59,4.4,4.97,4.21,,4.01,-5.358025,-10.191358,1.395062,0.0,220.133333,-6.486111,88.948935
US_WA_53065,2022-01-11,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,30,0,5870,116,14,17264,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,11,,0,-8,5,4.74,5.14,6.32,9.88,9.68,5.53,5.33,4.54,14.42,7.51,3.36,8.49,3.36,4.15,6.72,,8.3,7.11,27.26,7.11,3.95,4.35,4.74,5.33,38.72,,4.54,4.35,3.56,4.54,-0.755556,-6.75,1.983333,0.217714,220.133333,-2.734568,88.385851
US_WA_53065,2022-01-12,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,52,1,5922,117,9,17273,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,11,,-12,-12,6,3.75,3.75,4.34,8.47,6.31,5.72,5.52,3.55,11.63,7.29,,8.08,,,2.96,3.75,3.35,7.88,21.88,5.12,4.93,3.94,5.12,6.5,31.73,3.35,4.34,3.75,3.75,,2.1,-1.144444,3.683333,3.701143,220.133333,1.018519,93.661811
US_WA_53065,2022-01-13,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,50,0,5972,117,19,17292,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,11,,-2,-9,5,4.87,5.65,4.87,7.99,8.38,5.65,5.46,3.31,13.44,7.4,6.82,6.62,5.26,6.04,4.68,5.65,2.92,7.79,21.43,4.68,4.68,3.51,2.73,4.68,27.27,5.26,4.48,3.7,3.9,3.9,0.955556,-1.594444,3.816667,1.7145,200.66,0.438272,96.54741
US_WA_53065,2022-01-14,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,93,0,6065,117,7,17299,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,9,,10,-2,4,5.11,4.52,4.12,8.64,8.25,4.12,4.12,3.93,12.38,6.29,4.12,9.04,4.91,3.14,4.91,,4.32,6.68,18.66,3.73,3.93,4.91,3.34,4.91,28.29,3.73,,4.52,,3.14,0.033333,-1.983333,3.138889,0.0,183.726667,-0.524691,95.535209
US_WA_53065,2022-01-15,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,0,0,6065,117,0,17299,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,8,,,-1,4,,4.1,4.32,8.85,6.47,6.47,5.4,3.88,12.52,6.04,,6.69,7.34,,3.67,4.1,4.32,5.18,20.5,6.04,5.61,,3.67,4.1,29.36,3.45,4.32,6.47,,,0.644444,-1.022222,3.038889,0.0635,245.11,0.166667,95.925726
US_WA_53065,2022-01-16,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,0,0,6065,117,19,17318,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,20,,,-10,,3.87,5.38,7.75,8.18,7.1,,4.73,3.66,15.71,4.73,3.66,5.81,4.3,4.09,4.73,4.3,6.03,6.46,17.22,4.95,3.44,3.66,4.95,6.46,33.14,3.87,4.52,4.95,3.44,3.23,-0.038889,-1.811111,2.5,0.0,429.26,-0.709877,93.908833
US_WA_53065,2022-01-17,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,0,0,6065,117,0,17318,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,5,,,-33,8,3.52,5.38,4.35,8.08,7.25,3.52,3.93,3.52,13.67,3.93,4.55,6.0,,,4.55,3.93,3.31,9.53,16.77,3.93,6.42,4.35,,4.35,31.06,5.18,6.21,6.63,2.9,,-0.15,-2.333333,2.944444,0.0,408.94,-1.283951,91.176328
US_WA_53065,2022-01-18,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,181,0,6246,117,1,17319,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,10,,2,-12,5,5.21,3.85,5.98,8.67,6.55,5.78,3.28,,11.95,9.25,4.63,8.29,3.85,3.66,5.4,3.28,4.43,8.1,18.5,6.94,,4.05,4.05,6.36,36.43,5.21,5.98,7.71,3.28,,0.422222,-1.744444,2.994444,0.03175,398.78,-1.061728,89.487548
US_WA_53065,2022-01-19,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,30,0,6276,117,69,17388,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,13,,0,-12,5,3.65,5.95,5.95,9.6,8.07,4.22,7.11,,12.48,5.18,5.57,7.49,3.65,3.27,4.99,,2.88,6.72,22.09,6.14,5.76,3.46,4.22,8.07,37.64,4.61,4.99,5.18,5.95,3.07,0.877778,-0.827778,2.494444,0.4318,381.0,-0.740741,88.892858
US_WA_53065,2022-01-20,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,44,0,6320,117,19,17407,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,3,,-8,-7,6,4.67,5.26,,7.59,5.64,5.26,6.81,4.09,10.71,6.04,6.62,10.32,4.87,6.23,4.28,2.92,2.92,5.26,17.71,4.87,7.4,4.09,4.28,,34.85,2.92,3.7,4.67,5.26,3.31,1.116667,0.072222,2.616667,4.209143,429.26,0.228395,94.33897
US_WA_53065,2022-01-21,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,87,0,6407,117,15,17422,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,9,,6,-3,5,4.1,6.25,5.07,7.81,7.61,3.32,6.05,,12.1,4.49,3.32,7.22,3.71,3.32,5.27,,4.1,4.68,18.15,6.44,4.49,3.32,3.9,4.68,29.86,4.1,4.88,5.46,,3.32,0.283333,-1.572222,2.322222,4.953,449.58,-0.648148,92.938781
