location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_bruise,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_dizziness,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_hypothyroidism,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_paresthesia,search_trends_perspiration,search_trends_scar,search_trends_sinusitis,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TN_47147,2022-05-27,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,,,,,9,37875,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,10,27,22,-19,4,1.61,6.66,5.51,3.79,17.69,2.07,7.24,6.66,,3.79,5.86,3.22,,3.45,2.64,1.95,3.68,10.8,5.05,6.32,4.48,,4.02,2.07,9.65,4.13,,,3.56,4.82,4.02,2.87,4.94,4.48,1.84,4.59,1.61,4.13,7.58,2.53,27.45,6.09,2.3,10.45,2.99,3.1,4.37,,3.68,5.86,42.27,2.18,2.64,1.61,,3.79,11.03,1.72,,2.07,2.99,7.47,4.37,5.74,2.76,4.59,4.02,1.95,18.15,14.705556,22.394444,8.974667,,13.524691,74.327552
US_TN_47147,2022-05-28,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,,,,,0,37875,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,7,22,29,-16,-2,2.33,6.37,6.5,4.41,13.97,2.82,7.84,7.48,1.96,3.56,5.76,5.15,2.33,,,3.06,3.56,9.93,3.43,6.25,2.57,2.7,3.68,2.82,9.56,5.27,2.21,,3.56,4.9,3.43,2.33,3.56,4.54,,4.66,2.08,1.96,6.5,2.08,19.73,4.17,3.43,11.52,3.06,3.92,4.66,2.08,2.7,5.88,38.24,2.7,3.19,2.08,1.84,5.27,11.4,1.84,2.45,3.06,2.57,6.87,3.56,3.19,2.94,4.17,3.31,2.08,18.444444,14.261111,23.144444,0.9652,,14.117284,75.379258
US_TN_47147,2022-05-29,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,,,,,0,37875,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,9,26,10,-8,-2,2.74,6.47,7.72,3.24,16.81,2.49,6.47,6.85,1.99,2.37,6.35,3.24,2.24,2.74,1.74,2.86,3.86,7.47,3.61,6.6,3.49,2.49,4.36,2.86,8.47,5.85,2.49,,2.12,6.6,3.73,2.24,3.73,3.36,2.49,4.73,1.74,1.99,6.97,,29.51,6.72,3.11,12.58,2.99,3.61,4.61,2.12,3.24,5.6,43.95,2.62,2.49,1.99,1.74,4.36,13.2,,2.24,3.73,2.62,10.34,4.98,5.48,2.24,4.36,2.37,,20.65,12.894444,29.055556,0.0,,14.574074,67.832858
US_TN_47147,2022-05-30,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,,,,,0,37875,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,9,25,11,-72,17,1.67,5.97,6.8,4.77,17.78,,8.95,4.18,1.79,2.62,4.53,3.58,2.27,2.98,2.03,4.89,2.98,9.07,4.65,6.21,4.65,2.15,4.77,2.51,8.23,6.92,2.27,,2.62,4.77,3.46,1.79,3.34,4.42,1.91,4.18,,2.39,7.4,,27.2,5.49,3.46,15.51,3.34,4.06,5.37,2.27,2.62,6.56,41.16,2.98,2.86,2.03,,5.49,15.15,1.79,1.91,2.03,3.1,9.66,5.13,3.58,3.22,3.7,2.74,3.22,24.311111,16.283333,30.95,0.0,,16.91358,63.636202
US_TN_47147,2022-05-31,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,,,,,5,37880,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,12,25,8,-15,4,3.48,6.51,7.74,2.69,17.72,2.36,6.51,6.73,1.91,4.04,7.4,4.71,1.57,5.5,3.37,2.8,4.04,8.08,4.49,4.71,3.7,2.8,4.6,3.7,11.11,6.17,3.37,3.37,3.37,4.94,3.48,2.13,4.49,5.5,2.13,5.27,,4.15,9.42,2.24,24.9,5.61,4.71,16.04,3.48,5.27,6.62,3.03,3.48,4.94,48.35,1.79,2.47,2.69,2.24,3.25,12.9,1.57,2.69,2.02,2.58,7.96,5.83,4.71,2.47,6.84,3.03,3.25,25.894444,19.194444,31.844444,0.0,,18.203704,62.443223
US_TN_47147,2022-06-01,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,,,,,13,37893,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,13,24,5,-15,4,3.58,6.26,8.72,3.35,18.1,3.91,7.71,7.04,2.35,2.57,6.93,6.03,2.23,2.46,,2.9,2.9,9.83,4.25,5.14,4.13,2.68,5.25,2.9,10.5,6.93,3.13,3.46,2.9,6.37,5.36,2.12,5.7,5.25,2.68,4.47,3.35,3.8,8.38,2.23,27.49,6.37,5.03,14.41,3.46,4.02,4.92,2.46,3.35,6.15,43.91,2.12,3.69,3.02,1.68,5.7,14.3,1.9,2.35,3.8,3.91,7.82,6.59,6.93,3.69,3.13,5.03,2.35,26.222222,19.294444,32.466667,0.0,,19.314815,65.496002
US_TN_47147,2022-06-02,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,,,,,3,37896,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,13,22,12,-17,5,1.57,6.07,9.22,3.26,17.65,2.02,7.2,5.06,,3.6,7.76,4.95,3.6,4.16,,3.37,2.7,12.82,5.06,6.86,4.38,1.69,3.82,2.25,11.13,6.41,2.59,2.14,2.02,5.17,4.83,1.8,3.71,5.06,,4.95,2.02,,8.32,1.91,25.75,5.73,3.94,13.6,2.59,5.4,3.71,2.59,2.02,5.4,41.71,3.37,4.38,2.25,2.47,4.16,12.93,1.57,2.25,1.69,4.5,7.64,6.07,5.17,3.71,3.04,3.71,2.7,24.255556,20.077778,29.827778,0.6985,,19.432099,73.88956
US_TN_47147,2022-06-03,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,,,,,6,37902,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,12,27,23,-16,2,,6.95,8.11,3.24,18.42,2.09,6.84,5.91,2.2,3.48,5.56,4.06,2.43,4.87,2.43,3.59,3.48,9.73,3.01,6.37,6.14,1.74,3.59,3.24,9.04,4.87,1.85,3.13,4.4,7.07,3.82,2.67,5.1,3.94,2.9,5.91,1.74,2.78,8.46,,26.77,5.45,3.71,12.4,2.67,3.94,4.29,2.9,2.67,4.98,45.65,,4.98,1.97,2.09,6.84,16.69,2.32,2.55,2.67,3.48,6.61,3.59,5.91,7.53,3.24,3.01,3.24,22.322222,16.455556,28.127778,0.1524,,13.604938,57.090744
US_TN_47147,2022-06-04,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,,,,,6,37908,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,13,25,33,-3,-3,2.44,3.66,6.22,3.66,20.23,2.32,7.43,4.88,,3.54,4.39,3.66,3.29,,2.8,3.9,3.05,8.29,4.51,4.63,3.05,2.56,3.9,2.07,8.78,5.73,2.19,1.71,3.41,4.75,3.41,2.68,3.66,4.02,2.44,5.49,,2.92,5.49,,23.16,6.46,4.75,13.16,,3.54,4.02,2.19,3.54,5.36,43.15,1.95,3.78,,2.07,4.27,14.99,,2.32,2.56,3.78,7.07,6.7,3.9,2.8,3.41,1.83,3.41,21.422222,12.394444,29.155556,0.0,,10.074074,48.051253
US_TN_47147,2022-06-05,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,,,,,0,37908,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,11,26,30,10,-1,3.54,6.37,6.37,4.12,15.79,2.24,6.37,5.07,3.06,3.89,4.24,3.3,2.95,,2.95,3.06,2.83,11.43,4.48,6.01,5.89,2.36,3.65,3.42,10.84,5.19,2.71,,3.18,4.83,3.77,,4.6,5.3,2.36,5.54,,3.65,7.43,,21.33,6.13,2.95,12.26,3.3,3.54,3.77,1.77,3.18,5.07,42.9,2.12,3.77,,2.71,4.83,11.31,1.65,2.12,,3.42,8.37,7.07,4.71,4.12,3.89,2.48,2.95,22.083333,13.194444,30.238889,0.0,,12.537037,54.631376
US_TN_47147,2022-06-06,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,,,,,0,37908,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,9,17,31,-7,5,2.12,7.31,5.94,3.18,19.4,,7.95,5.94,2.97,3.82,6.57,4.66,3.18,3.6,2.33,2.33,2.76,12.08,4.56,4.88,2.54,2.54,4.13,2.44,12.72,7.1,2.01,2.76,3.18,6.47,4.24,2.54,5.72,3.82,3.29,4.24,1.48,4.03,8.05,2.65,22.79,5.62,3.18,13.04,3.6,4.77,5.62,2.54,2.33,9.22,46.53,1.59,2.54,2.12,2.12,5.09,10.71,,2.33,2.76,2.97,7.1,7.31,3.5,,3.71,3.82,,23.5,18.338889,29.044444,4.41325,,17.598765,69.362983
US_TN_47147,2022-06-07,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,,,,,11,37919,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,8,23,6,-14,6,3.21,5.98,7.75,2.33,16.17,3.32,4.76,6.42,1.55,3.1,6.53,4.1,,1.99,1.99,3.21,2.66,7.31,5.09,3.99,4.65,3.32,3.99,1.99,13.29,6.42,,2.21,3.88,6.2,2.99,2.99,3.88,4.21,1.55,4.87,1.77,2.21,8.75,2.44,24.81,6.75,3.32,11.52,1.77,4.1,5.32,2.77,2.77,8.42,42.75,2.88,4.21,2.21,2.55,5.09,10.52,1.99,2.99,1.88,2.33,6.87,6.42,7.2,2.33,3.32,3.88,2.1,23.666667,19.855556,30.083333,23.904222,,20.45679,81.501068
US_TN_47147,2022-06-08,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,,,,,11,37930,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,11,25,-5,-15,5,2.81,6.18,8.99,3.37,16.29,,8.87,4.94,3.59,6.07,7.19,7.3,3.37,4.27,1.8,2.13,2.13,10.0,4.49,5.5,5.17,4.04,4.16,2.81,11.46,5.73,2.92,3.15,4.61,3.82,4.27,3.15,3.82,5.84,,4.38,3.59,1.8,11.12,3.26,26.06,6.85,4.61,10.78,3.26,4.04,4.83,3.15,1.8,8.31,47.51,3.26,3.48,2.92,2.13,5.39,12.24,2.47,2.36,1.91,4.16,8.65,7.41,5.84,3.15,4.04,4.16,1.69,23.938889,19.955556,29.45,0.6604,,20.697531,81.967731
US_TN_47147,2022-06-09,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,,,,,6,37936,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,13,25,4,-17,4,1.83,5.37,8.57,4.34,15.08,2.97,8.68,5.83,1.94,3.77,6.05,5.37,4.34,2.63,1.6,4.0,2.4,9.14,5.03,3.88,2.74,3.77,3.43,2.29,9.37,6.05,1.94,3.43,3.54,6.05,4.57,2.51,3.77,5.6,1.71,4.11,2.74,3.2,9.37,1.83,23.65,6.05,3.2,13.59,2.51,3.65,4.91,2.97,3.08,7.54,40.9,2.17,4.0,2.97,2.51,5.6,11.88,1.94,2.29,1.6,4.23,5.83,5.71,6.28,3.31,3.43,3.2,1.94,23.427778,18.105556,28.283333,0.846667,,16.061728,62.512465
US_TN_47147,2022-06-10,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,,,,,6,37942,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,7,21,35,-18,4,1.59,5.69,6.83,5.12,16.04,3.19,6.03,7.05,1.82,4.44,6.37,4.21,1.93,4.1,,2.5,3.3,8.76,3.41,6.14,4.67,1.82,2.05,3.19,8.87,6.26,2.16,1.93,3.53,5.46,4.1,2.73,3.75,2.96,3.64,5.92,2.16,2.05,10.01,1.59,24.57,6.71,3.19,11.15,3.98,4.44,6.94,,2.16,7.39,44.37,2.39,3.07,3.64,1.93,4.1,11.49,1.93,2.62,2.05,1.93,7.17,4.78,4.55,2.27,3.64,2.27,1.71,20.655556,14.283333,27.311111,0.127,,13.598765,63.392151
US_TN_47147,2022-06-11,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,,,,,2,37944,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,11,26,48,-6,-2,,5.71,6.07,5.47,16.4,2.06,6.44,4.5,3.16,2.06,5.47,4.37,1.82,2.67,2.06,2.67,1.94,10.81,2.31,8.02,4.37,2.67,3.52,2.55,8.5,4.5,3.52,,2.79,6.8,5.47,,3.4,4.5,2.31,5.1,,1.94,5.71,,22.11,5.83,3.16,10.93,2.31,4.5,4.01,1.94,2.67,5.83,37.3,,3.52,,1.82,4.62,13.61,,2.55,,3.16,5.71,5.83,3.89,2.79,3.28,,2.43,22.133333,15.094444,29.533333,0.0508,,15.549383,65.722027
US_TN_47147,2022-06-12,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,,,,,0,37944,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,10,26,49,2,0,2.13,6.62,8.16,3.55,17.49,,6.26,5.56,1.89,2.96,5.91,4.37,3.07,1.89,2.01,4.49,3.07,8.39,4.14,4.96,4.02,2.36,4.61,2.25,10.28,6.86,2.48,2.36,2.48,3.66,3.9,2.72,4.37,4.85,2.48,4.37,3.07,2.96,7.45,2.13,21.99,6.5,1.66,14.07,2.96,4.14,4.02,2.96,3.07,6.86,45.74,4.02,5.2,1.89,2.01,4.02,14.3,2.01,,1.89,2.96,8.51,4.85,4.14,2.36,4.14,3.07,2.84,25.822222,18.994444,32.294444,0.0,,19.790123,68.774346
US_TN_47147,2022-06-13,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,,,,,0,37944,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,13,24,28,-6,5,2.02,4.82,8.4,4.37,15.68,1.79,7.28,8.51,,5.15,7.06,4.03,2.24,4.26,,4.71,3.02,8.51,4.82,5.49,3.47,,5.71,4.14,10.76,4.82,2.69,2.69,3.92,5.71,4.82,1.57,4.37,4.14,2.69,4.71,3.7,3.92,9.52,1.79,26.66,7.39,3.58,12.21,2.91,3.25,3.47,2.8,1.91,7.28,42.68,1.79,4.26,2.8,1.68,7.06,13.22,,2.02,2.91,3.81,8.4,5.49,5.6,2.91,2.91,2.91,2.46,29.672222,24.011111,35.377778,0.0,,23.851852,70.636397
US_TN_47147,2022-06-14,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,,,,,16,37960,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,10,25,20,-15,5,3.01,6.58,8.26,3.68,13.84,2.9,9.37,4.69,,3.24,6.58,4.24,2.34,2.9,,2.68,3.57,9.71,2.46,6.03,4.8,2.12,7.14,3.57,9.82,6.36,,,4.13,4.24,4.91,1.9,4.13,5.58,1.9,5.25,2.68,3.24,7.7,3.12,28.34,7.37,3.35,13.06,3.46,5.13,5.02,2.68,2.01,4.46,43.08,2.46,5.8,3.79,2.01,5.69,12.72,2.57,2.12,1.79,3.91,8.04,5.92,6.03,3.91,2.79,5.13,2.23,30.077778,25.25,35.083333,0.0,,23.506173,67.590698
US_TN_47147,2022-06-15,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,,,,,4,37964,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,14,26,18,-16,4,3.37,4.95,8.32,4.16,16.98,2.92,8.88,8.99,,5.17,5.28,3.82,2.7,3.37,2.14,2.59,3.37,8.66,4.5,5.96,5.06,2.47,4.16,2.25,9.89,4.72,3.82,3.49,4.72,3.71,4.5,,3.71,4.27,2.02,4.72,2.25,2.59,8.99,2.59,24.17,7.98,,12.37,1.8,3.94,4.72,1.8,3.26,6.52,45.42,1.91,4.95,2.25,2.25,6.52,13.83,3.04,1.69,1.8,3.04,5.96,5.28,5.62,3.82,3.94,2.92,2.81,29.533333,23.016667,35.483333,0.0,,22.320988,64.869968
US_TN_47147,2022-06-16,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,,,,,7,37971,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,13,23,20,-19,4,,5.7,6.71,4.58,18.11,3.13,7.94,6.82,1.79,4.25,6.71,4.92,2.79,3.8,3.24,2.35,3.47,7.38,3.13,4.7,2.91,2.57,4.02,2.91,12.3,4.92,2.46,3.35,3.91,6.37,4.36,1.79,4.81,4.25,3.02,5.7,3.91,2.46,7.49,,25.15,6.37,2.35,13.75,3.24,4.47,5.7,2.46,1.68,6.6,42.15,2.68,6.04,1.9,2.79,5.25,12.3,2.12,2.12,1.56,2.68,7.71,6.37,4.36,3.24,2.46,4.25,,30.422222,24.5,35.766667,0.0,,22.314815,61.687406
US_TN_47147,2022-06-17,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,,,,,0,37971,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,9,23,24,-19,4,1.82,6.83,6.6,3.53,14.9,2.05,7.4,5.69,2.5,3.98,7.05,4.21,1.71,2.39,2.28,2.73,3.64,7.28,3.64,3.53,3.07,,3.98,3.19,11.15,4.55,2.62,,4.89,4.55,5.01,2.28,3.3,3.98,,4.1,,3.07,6.03,,22.07,5.58,1.82,11.04,3.19,2.62,5.12,2.16,,5.8,45.63,2.5,4.32,2.28,,5.58,9.44,,1.93,2.05,2.16,6.49,6.03,5.23,2.62,2.85,3.07,2.16,27.5,22.161111,33.633333,1.451429,,21.709877,70.17718
US_TN_47147,2022-06-18,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,,,,,0,37971,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,13,30,50,-7,-3,2.47,7.17,8.4,3.34,12.85,,7.04,5.31,,2.96,5.68,4.94,2.96,3.46,2.72,3.58,5.31,6.92,3.58,4.08,3.83,3.09,4.08,3.83,10.13,3.46,,,2.96,2.72,4.2,2.35,2.84,4.32,1.85,4.45,,,6.79,,23.84,5.81,3.46,14.7,3.95,2.96,4.94,,3.09,5.07,44.23,2.72,4.2,1.85,1.85,3.21,12.36,1.85,3.34,2.84,2.47,9.02,4.32,5.19,2.84,3.34,2.59,1.98,25.755556,21.055556,30.261111,0.9398,,16.882716,57.291458
US_TN_47147,2022-06-19,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,,,,,0,37971,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,13,32,34,2,-1,2.45,4.66,5.64,3.0,16.78,,7.43,5.48,,3.42,5.23,2.89,3.27,4.73,2.63,3.12,3.18,9.33,4.0,4.88,3.69,2.48,3.17,3.31,8.31,4.48,2.17,3.14,5.27,4.85,5.58,2.57,2.54,3.74,,4.41,2.66,1.71,7.0,1.92,25.95,5.2,3.12,14.92,2.85,5.2,3.59,2.02,2.51,5.02,42.23,,3.25,1.73,2.15,4.99,14.07,,1.87,1.79,2.25,8.25,5.12,4.61,3.94,3.49,3.56,2.18,21.977778,13.355556,29.75,0.0,,9.574074,44.90217
US_TN_47147,2022-06-20,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,,,,,0,37971,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,14,18,38,-13,6,2.29,6.0,6.54,4.64,18.23,3.7,9.17,6.53,2.1,4.83,5.67,3.44,2.88,4.09,2.96,2.93,3.61,10.19,4.7,4.81,3.57,2.8,4.37,3.56,10.34,4.88,2.12,2.0,2.14,6.14,5.7,2.78,5.92,4.64,2.1,2.58,3.5,3.89,8.37,1.79,23.34,6.41,4.69,13.44,2.74,4.82,6.04,2.99,2.86,6.49,45.62,2.85,3.6,2.66,2.79,5.17,12.34,2.39,2.68,3.18,2.15,8.07,4.41,7.38,2.57,3.78,3.89,2.6,23.261111,12.911111,33.533333,0.0,,10.574074,44.854852
US_TN_47147,2022-06-21,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,,,,,0,37971,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,8,23,18,-14,5,1.99,5.62,8.63,3.13,18.02,2.34,9.15,6.16,1.97,5.17,6.54,4.45,2.68,4.8,2.68,3.89,3.58,8.26,4.07,5.61,3.91,2.95,4.64,2.99,11.0,5.21,2.67,1.87,4.52,4.72,4.07,2.8,2.22,4.23,2.57,4.92,2.53,1.78,9.62,1.78,23.01,7.83,3.64,12.02,2.5,3.63,4.75,2.46,2.62,4.44,42.27,3.28,4.16,1.99,1.91,4.43,10.77,2.45,,2.25,3.07,7.31,5.5,5.08,3.49,3.6,3.77,3.34,25.994444,15.755556,35.555556,0.0,,15.858025,53.613203
US_TN_47147,2022-06-22,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,,,,,0,37971,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,13,28,14,-15,5,2.68,5.99,5.94,3.89,15.76,1.74,6.27,6.09,2.55,4.15,6.38,3.32,2.45,1.83,,3.21,2.86,9.69,4.23,5.58,3.82,2.62,5.52,2.23,11.17,5.78,,2.22,3.89,6.07,3.56,,4.29,5.76,,5.02,2.62,,7.73,2.23,26.48,7.1,3.42,12.12,2.96,3.85,4.78,3.32,3.04,5.99,46.06,2.62,4.3,2.56,2.66,6.44,11.73,2.71,1.71,1.84,5.03,6.83,5.65,5.58,2.88,4.94,3.6,,28.894444,20.077778,36.922222,0.0,,20.191358,59.038556
US_TN_47147,2022-06-23,ChIJSZoDIMxVZIgRCM0qa83_1KA,Q495043,geoId/47147,US,United States of America,TN,Tennessee,47147,Robertson County,US,USA,2,,,,,26,37997,70328,34719,35609,9081,9471,8424,9238,9193,10340,8016,4499,2066,1847641,36.53,-86.87,1235,75.25,12,22,17,-16,4,,7.68,6.77,3.66,17.22,3.55,6.2,6.47,3.08,3.92,7.4,4.32,2.83,4.17,2.86,2.63,2.96,8.77,3.38,5.68,3.94,2.43,3.4,3.23,12.55,6.0,2.28,3.55,4.92,5.56,3.39,2.15,5.0,3.68,2.69,4.39,3.0,1.94,9.17,,22.94,7.01,3.44,10.6,3.32,3.52,4.86,3.29,3.76,5.87,46.7,2.57,2.88,,3.04,4.29,10.51,1.95,,2.14,2.04,5.93,5.89,6.81,3.66,4.69,1.97,1.88,28.511111,21.505556,34.166667,0.0,,17.475309,50.721473
