location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_6,cumulative_confirmed_age_6,new_deceased_age_6,cumulative_deceased_age_6,new_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_6,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WA_53039,2020-02-25,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,,,,,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,3,13,2,,,10.35,,24.84,8.28,,39.32,,32.7,9.52,4.111111,-2.922222,12.283333,0.0254,,-2.322222,63.278084
US_WA_53039,2020-02-26,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,,,,,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,7,5,6,,,11.14,10.31,24.34,8.66,6.19,38.78,7.01,40.02,9.08,7.722222,-1.372222,14.794444,0.0,,0.744444,61.592931
US_WA_53039,2020-02-27,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,,,,,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,9,5,6,,,15.35,8.1,21.74,8.95,6.39,39.65,11.08,39.22,,6.594444,-1.438889,17.094444,0.0254,,-0.122222,62.649174
US_WA_53039,2020-02-28,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,,,,,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,14,22,9,,,9.49,9.49,28.47,8.25,,58.6,,31.77,9.49,6.861111,-1.738889,17.638889,0.0,,0.622222,64.815023
US_WA_53039,2020-02-29,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,,,,,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,11,12,4,,12.44,10.6,7.83,31.79,8.29,6.91,81.09,,28.57,,8.394444,1.727778,16.183333,0.381,,-0.133333,56.509406
US_WA_53039,2020-03-01,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,,,,,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,33,33,2,,,,8.33,27.77,,,62.02,,33.32,,4.316667,-2.622222,11.211111,1.397,,-2.877778,61.031257
US_WA_53039,2020-03-02,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,,,,,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,6,16,1,,,10.13,11.34,44.15,6.88,8.51,88.3,8.1,34.83,10.13,7.211111,0.211111,12.394444,0.0254,,-0.905556,57.182977
US_WA_53039,2020-03-03,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,,,,,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,-3,17,1,,7.42,10.54,,30.06,9.76,7.81,77.3,8.2,26.16,6.64,10.983333,4.177778,16.927778,0.0508,,3.216667,59.287505
US_WA_53039,2020-03-04,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,,,,,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,9,18,3,,5.76,7.68,7.68,29.57,7.3,,59.91,,33.79,8.06,10.777778,4.888889,16.805556,0.1016,,0.555556,49.895785
US_WA_53039,2020-03-05,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,,,,,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,3,8,1,,,8.87,11.57,34.33,7.33,7.33,58.25,7.33,29.7,7.33,6.555556,-1.066667,15.4,0.0762,,-2.016667,54.570453
US_WA_53039,2020-03-06,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,,,,,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,23,23,2,,,12.66,9.8,26.95,7.76,,46.95,7.35,37.97,6.12,9.311111,0.472222,16.061111,0.0,,1.783333,59.86262
US_WA_53039,2020-03-07,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,,,,,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,9,17,1,,7.64,9.88,,26.95,,,47.16,7.64,39.53,10.33,7.583333,3.405556,13.627778,3.1242,,2.644444,71.41905
US_WA_53039,2020-03-08,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,,,,,,,0,0,,0,,0,0-11,12-19,20-34,35-49,50-64,65-79,80-,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,20,28,2,,,8.51,,19.37,,7.56,58.59,,30.24,8.98,5.044444,-0.777778,11.605556,1.4224,,-1.211111,64.506395
US_WA_53039,2020-03-09,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,,,,,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,3,19,-1,,8.46,8.08,,21.93,9.62,9.23,46.94,10.39,32.32,12.7,4.266667,-3.561111,13.077778,0.0,,-2.75,60.900371
US_WA_53039,2020-03-10,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,,,,,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,-3,28,2,,,12.9,,26.61,,,66.54,,27.02,7.66,5.416667,-3.433333,16.972222,0.0,,-2.65,56.226319
US_WA_53039,2020-03-11,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,,,,,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,0,1,4,,,7.05,8.23,37.23,10.19,6.27,83.86,,38.8,,10.111111,1.288889,16.65,0.0,,-0.511111,48.532581
US_WA_53039,2020-03-12,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,,,,,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,6,13,1,,,8.74,5.96,38.53,7.15,,92.56,7.95,28.2,7.55,6.194444,-2.227778,14.888889,0.0,,-3.061111,51.87145
US_WA_53039,2020-03-13,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,,,,,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,2,42,3,,,8.39,,44.62,6.86,,98.39,,22.12,8.39,4.511111,-1.95,12.911111,0.0,,-2.25,61.673834
US_WA_53039,2020-03-14,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,,,1,0,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,-21,7,-7,,,9.28,6.75,44.73,10.13,6.33,80.18,,35.03,7.6,1.544444,-1.35,5.244444,7.394222,30.48,-1.911111,78.026277
US_WA_53039,2020-03-15,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,1,0,,,0,0,0,0,0,0,0-11,12-19,20-34,35-49,50-64,65-79,80-,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,-25,20,-2,,,13.75,6.87,38.82,6.07,7.68,99.06,,25.47,8.49,0.888889,-2.016667,5.483333,3.175,50.8,-6.705556,57.843127
US_WA_53039,2020-03-16,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,-33,34,-13,,,11.94,6.34,41.79,7.09,6.34,100.0,,32.46,6.72,3.177778,-3.205556,12.138889,0.1016,50.8,-4.622222,57.913838
US_WA_53039,2020-03-17,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,-46,30,-23,,6.3,7.41,,32.98,5.19,,87.07,5.19,30.38,7.41,4.488889,-4.016667,14.422222,0.0,30.48,-2.838889,59.67092
US_WA_53039,2020-03-18,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,-44,5,-25,,,7.55,7.17,34.72,7.93,7.55,67.93,6.42,35.85,,6.822222,-3.533333,16.05,0.0,,-0.772222,58.758777
US_WA_53039,2020-03-19,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,1,0,2,0,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,-44,16,-25,,,9.23,5.77,30.0,,7.69,73.45,9.23,32.3,8.85,7.433333,-1.561111,17.722222,0.0,,-0.2,58.645165
US_WA_53039,2020-03-20,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,2,0,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,-37,22,-28,,7.31,12.7,5.77,33.48,,,63.11,10.01,28.48,8.47,9.061111,-1.038889,19.55,0.0,,0.738889,56.120204
US_WA_53039,2020-03-21,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,2,0,4,0,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,-42,20,-19,,6.79,10.19,7.22,26.33,,6.79,52.65,,28.87,10.62,10.366667,0.0,19.538889,0.0,,0.055556,49.114314
US_WA_53039,2020-03-22,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,4,0,,,1,1,1,1,1,1,0-11,12-19,20-34,35-49,50-64,65-79,80-,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,-36,17,-27,,,13.45,,34.23,8.15,,70.51,,17.52,6.11,8.877778,-0.766667,18.494444,0.0,,-0.394444,52.896317
US_WA_53039,2020-03-23,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,4,0,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,-47,11,-33,,,10.32,7.91,30.96,5.85,,65.35,6.19,29.92,6.54,10.911111,2.044444,17.872222,0.056444,,0.444444,49.511457
US_WA_53039,2020-03-24,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,2,0,6,0,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,-48,-1,-37,,,7.64,5.46,25.48,,7.64,58.23,8.37,34.21,11.65,6.833333,1.055556,13.916667,0.889,,-0.505556,60.609202
US_WA_53039,2020-03-25,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,6,0,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,-53,-13,-39,,,7.86,,23.23,7.5,,57.88,,31.44,6.79,6.372222,0.283333,12.894444,2.765778,,0.105556,64.681176
US_WA_53039,2020-03-26,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,1,0,7,0,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,-56,-13,-41,,6.18,14.54,6.9,23.98,7.99,5.45,48.69,5.45,27.62,5.81,5.861111,-0.822222,12.961111,0.2032,,-0.988889,61.842771
US_WA_53039,2020-03-27,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,7,0,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,-58,-9,-39,,,6.89,7.98,25.74,,,44.23,5.08,27.19,5.08,8.344444,1.894444,13.077778,0.0,,0.266667,57.825876
US_WA_53039,2020-03-28,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,7,0,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,-64,-9,-33,,7.03,8.2,,23.81,,,45.27,,42.15,5.86,9.811111,4.355556,15.316667,0.8636,,3.294444,64.816993
US_WA_53039,2020-03-29,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,1,7,1,,,0,1,,1,,1,0-11,12-19,20-34,35-49,50-64,65-79,80-,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,-56,-3,-36,,7.98,8.36,,20.13,,,36.84,8.73,33.42,,11.3,5.672222,16.911111,1.495778,,4.577778,64.141363
US_WA_53039,2020-03-30,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,7,1,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,-60,-12,-44,,5.09,6.79,6.11,21.38,6.79,4.75,34.96,,27.49,7.47,10.55,6.694444,16.85,2.0828,,2.644444,58.972794
US_WA_53039,2020-03-31,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,7,1,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,-57,-3,-43,,6.28,5.23,6.28,20.92,8.02,5.93,36.27,4.88,29.64,8.02,7.461111,3.522222,13.383333,3.019778,,1.055556,64.857955
US_WA_53039,2020-04-01,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,2,0,9,1,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,-55,0,-42,,6.34,11.98,5.64,17.62,,6.34,43.69,6.69,25.37,9.51,6.216667,1.627778,12.327778,2.032,,-0.588889,62.384751
US_WA_53039,2020-04-02,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,9,1,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,-58,-6,-41,,9.55,7.08,,12.74,6.37,,37.87,9.55,24.77,7.79,5.027778,-1.577778,11.9,0.8382,,-1.033333,65.052678
US_WA_53039,2020-04-03,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,9,1,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,-52,4,-40,,8.65,6.85,7.93,16.95,5.05,,40.03,,28.13,5.05,6.05,-1.266667,12.222222,1.3716,,-1.588889,58.964653
US_WA_53039,2020-04-04,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,9,1,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,-61,4,-36,,13.53,9.55,8.75,13.13,6.76,6.37,41.77,7.56,24.67,13.13,6.144444,-1.155556,12.766667,0.0762,,-2.166667,55.754319
US_WA_53039,2020-04-05,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,9,1,,,2,3,1,2,1,2,0-11,12-19,20-34,35-49,50-64,65-79,80-,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,-50,-2,-36,,13.79,11.11,,10.73,6.51,,42.14,9.96,31.42,10.34,9.038889,1.411111,15.272222,0.310444,,1.3,58.708489
US_WA_53039,2020-04-06,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,2,0,11,1,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-41,,10.24,11.3,,12.01,6.36,,31.43,,30.02,4.95,9.305556,1.116667,18.9,0.0,,1.922222,60.039153
US_WA_53039,2020-04-07,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,11,1,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-40,,10.37,6.79,7.87,13.95,,13.23,34.33,5.72,27.18,7.15,12.083333,2.588889,20.011111,0.0,,0.288889,44.932338
US_WA_53039,2020-04-08,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,11,1,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-39,,5.82,16.74,10.55,13.1,,7.64,33.12,8.73,26.2,10.19,11.655556,0.672222,22.461111,0.0,,-1.338889,42.16325
US_WA_53039,2020-04-09,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,11,1,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-41,,10.36,12.21,5.55,10.36,,,25.91,7.77,27.39,8.51,12.666667,0.738889,24.544444,0.0,,-0.133333,41.564596
US_WA_53039,2020-04-10,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,1,0,12,1,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-42,,9.92,13.96,11.02,10.29,7.35,,33.81,8.82,29.4,9.55,15.344444,3.605556,25.433333,0.0,,1.633333,40.327751
US_WA_53039,2020-04-11,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,12,1,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-34,,6.7,16.15,,9.85,,,27.57,7.48,24.81,,14.316667,6.044444,24.272222,0.0,,2.7,46.519122
US_WA_53039,2020-04-12,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,2,0,14,1,,,0,3,,2,0,2,0-11,12-19,20-34,35-49,50-64,65-79,80-,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-41,,6.15,13.95,,8.21,,,26.66,7.79,34.05,7.38,9.838889,1.077778,18.455556,0.0,,-4.838889,36.133064
US_WA_53039,2020-04-13,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,14,1,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-39,,10.84,17.48,6.99,12.59,,4.9,25.18,4.9,29.38,9.79,8.505556,-2.272222,18.411111,0.0,,-7.261111,32.129539
US_WA_53039,2020-04-14,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,1,14,2,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-38,,5.45,8.17,7.83,8.85,5.45,5.45,24.86,7.49,22.47,7.15,12.9,3.455556,22.15,0.0,,-5.5,27.653324
US_WA_53039,2020-04-15,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,2,0,16,2,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-38,,7.43,12.5,9.46,7.1,10.14,,26.7,,26.02,5.75,15.127778,6.905556,22.277778,0.0,,3.027778,45.537529
US_WA_53039,2020-04-16,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,16,2,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-37,,9.87,14.1,7.05,,5.64,,25.73,7.4,26.79,9.16,10.788889,0.783333,20.355556,0.0,,-0.844444,44.660159
US_WA_53039,2020-04-17,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,1,16,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-39,,,9.06,5.07,7.25,7.97,5.43,25.72,6.52,38.04,11.96,11.338889,-0.261111,24.283333,0.0,,-4.116667,33.803108
US_WA_53039,2020-04-18,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,16,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-35,,9.12,8.74,6.08,7.98,6.08,,22.05,9.12,31.17,9.88,14.6,5.15,24.133333,0.0,,0.755556,39.666686
US_WA_53039,2020-04-19,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,16,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-35,,7.95,12.11,,7.95,5.68,,21.2,,32.93,,13.15,6.172222,20.555556,1.27,,4.533333,56.639842
US_WA_53039,2020-04-20,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,16,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-36,,5.13,10.94,,7.18,,,23.93,5.81,28.71,,13.538889,3.644444,23.65,0.0,,3.633333,51.770891
