location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18023,2022-01-30,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,15,0,8894,108,13,15107,1,1,1,0,2,2,0,3,1,1,54,121,438,750,312,1576,1442,1331,1215,856,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,7,4065,4804,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-13,-6,-2,,,5.92,5.7,6.35,3.07,4.16,,7.67,6.35,3.72,4.82,,6.79,4.6,3.5,4.6,5.48,14.46,3.29,5.92,3.07,4.16,5.48,29.36,,7.45,3.29,3.94,3.29,-6.472222,-13.855556,-0.394444,0.0,50.8,-12.15,65.252426
US_IN_18023,2022-01-31,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,46,0,8940,108,0,15107,0,1,4,2,1,4,11,4,8,6,54,122,442,752,313,1580,1453,1335,1223,862,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,26,20,4091,4824,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-6,6,-3,5,5.24,4.43,7.66,6.85,4.64,3.83,3.02,9.07,3.63,,2.82,3.83,3.43,3.43,,4.64,6.05,14.11,4.43,3.02,3.63,,4.43,28.02,3.83,5.44,3.02,,3.23,-5.811111,-12.427778,1.483333,0.0,50.8,-10.566667,70.138704
US_IN_18023,2022-02-01,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,40,1,8980,109,15,15122,0,2,2,1,0,12,11,4,5,3,54,124,444,753,313,1592,1464,1339,1228,865,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,20,20,4111,4844,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,9,38,-3,1,5.1,4.25,7.66,5.53,3.4,4.89,,10.42,5.1,3.62,4.04,,,5.32,3.62,,4.25,14.88,5.95,,3.62,3.4,4.04,28.49,4.25,5.1,4.46,,,3.494444,-3.022222,12.922222,0.0,30.48,-4.066667,58.755834
US_IN_18023,2022-02-02,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,5,2,8985,111,7,15129,0,0,0,0,0,1,1,2,0,0,54,124,444,753,313,1593,1465,1341,1228,865,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,1,4115,4845,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-48,-32,-37,19,,2.88,7.21,6.38,4.12,4.74,,8.24,4.53,3.71,4.74,4.74,4.32,5.97,2.88,3.5,5.35,14.62,4.94,4.94,5.76,3.71,4.12,25.94,,5.97,3.29,3.91,4.53,3.527778,-2.861111,10.755556,5.503333,129.54,0.506173,80.755365
US_IN_18023,2022-02-03,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,4,0,8989,111,0,15129,0,0,0,0,0,0,0,1,0,1,54,124,444,753,313,1593,1465,1342,1228,866,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,4116,4848,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-78,,-85,38,2.84,,5.88,7.09,4.05,4.46,3.24,8.31,4.66,2.84,6.28,5.07,3.65,3.44,3.65,,6.89,17.84,,4.86,,3.44,,25.94,3.65,,2.84,3.85,,-5.544444,-7.572222,-2.861111,18.711333,229.87,-8.144444,82.952313
US_IN_18023,2022-02-04,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,5,0,8994,111,27,15156,0,0,0,0,0,0,2,1,1,0,54,124,444,753,313,1593,1467,1343,1229,866,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,4,4117,4852,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-39,-30,-61,29,4.41,6.94,5.46,5.68,3.36,4.2,5.04,12.19,4.62,3.36,3.99,3.57,2.94,3.78,3.15,5.25,3.78,18.71,6.52,4.2,,6.31,4.62,32.58,,3.99,6.1,5.25,3.36,-8.7,-12.005556,-5.344444,2.7432,200.66,-12.85,73.445142
US_IN_18023,2022-02-05,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,14,0,9008,111,1,15157,0,1,1,0,1,3,3,2,2,1,54,125,445,753,314,1596,1470,1345,1231,867,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,6,4125,4858,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-19,-14,4,,,6.87,7.1,6.87,4.12,,4.12,5.27,5.27,7.1,5.5,3.9,5.96,3.67,5.5,5.27,6.42,17.64,4.58,7.33,,,3.21,30.24,,5.73,7.1,,4.58,-11.211111,-17.861111,-6.377778,0.0,180.34,-15.583333,71.148712
US_IN_18023,2022-02-06,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,7,0,9015,111,7,15164,0,0,0,1,2,0,0,1,1,1,54,125,445,754,316,1596,1470,1346,1232,868,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,2,4130,4860,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-10,-9,-5,,5.18,5.18,7.67,3.61,,8.57,4.74,6.99,5.86,3.16,9.47,3.16,6.54,3.38,,,5.86,16.91,5.86,5.86,,,4.96,36.52,,6.76,5.86,3.61,,-6.338889,-13.488889,1.411111,0.0,175.26,-11.811111,66.165077
US_IN_18023,2022-02-07,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,29,0,9044,111,12,15176,2,1,1,2,0,4,4,5,5,3,56,126,446,756,316,1600,1474,1351,1237,871,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,17,12,4147,4872,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-19,-11,5,3,4.38,4.18,7.56,9.15,3.58,3.78,,6.37,4.18,4.58,6.37,3.58,4.38,,,2.79,5.37,17.91,6.96,4.38,2.79,2.98,5.17,28.66,2.98,3.98,,3.78,2.79,-5.35,-10.116667,0.422222,0.0,154.94,-10.205556,69.799248
US_IN_18023,2022-02-08,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,12,1,9056,112,13,15189,0,0,0,0,0,1,3,1,2,3,56,126,446,756,316,1601,1477,1352,1239,874,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,3,4156,4875,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-18,-4,-2,3,,6.28,6.67,9.23,3.73,4.51,2.94,5.5,4.51,,5.89,,6.09,3.93,5.5,4.32,5.89,16.29,,,5.5,2.94,3.34,29.64,7.46,4.12,4.12,,4.91,-7.433333,-16.122222,3.766667,0.0,129.54,-11.872222,71.517188
US_IN_18023,2022-02-09,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,13,0,9069,112,11,15200,1,0,0,0,0,3,3,2,2,2,57,126,446,756,316,1604,1480,1354,1241,876,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,9,4160,4884,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-14,-9,-1,3,8.12,3.25,5.48,4.87,4.87,4.46,5.07,6.09,3.45,,6.29,3.65,,4.26,3.04,3.25,8.53,17.86,4.06,6.29,4.26,,3.25,26.18,,5.68,5.28,4.26,3.86,3.25,0.005556,5.405556,0.0,100.33,-2.533333,66.780215
US_IN_18023,2022-02-10,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,15,0,9084,112,9,15209,0,0,0,1,0,2,1,4,3,3,57,126,446,757,316,1606,1481,1358,1244,879,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,11,4164,4895,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-13,-9,-1,3,5.64,4.87,6.81,6.62,6.23,5.06,,5.45,4.48,4.48,5.84,3.89,3.5,4.67,,3.31,5.26,14.21,5.06,4.48,3.7,3.31,4.09,33.48,4.09,4.48,6.42,3.31,3.5,0.627778,-1.311111,4.65,0.0,30.48,-3.95,72.517177
US_IN_18023,2022-02-11,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,13,1,9097,113,16,15225,0,1,3,2,0,0,1,3,0,1,57,127,449,759,316,1606,1482,1361,1244,880,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,7,4170,4902,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-15,-18,1,4,4.06,4.83,5.22,7.74,3.48,5.03,5.22,5.03,4.83,4.45,10.44,2.71,3.29,2.9,,,6.19,13.92,8.12,,3.87,3.87,,26.88,3.67,,3.29,5.22,,1.283333,-3.333333,4.85,3.090333,30.48,-2.611111,76.058723
US_IN_18023,2022-02-12,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,5,0,9102,113,14,15239,0,0,0,0,0,0,0,1,0,3,57,127,449,759,316,1606,1482,1362,1244,883,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,2,4173,4904,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-14,-15,9,,,4.86,6.02,5.79,3.47,4.17,,7.18,,,4.63,,3.24,,,3.94,5.32,13.43,5.55,,,3.24,7.41,28.7,,4.4,4.4,,,-2.95,-7.561111,3.883333,3.937,40.64,-6.938889,75.203211
US_IN_18023,2022-02-13,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,2,0,9104,113,25,15264,0,0,0,0,0,0,0,0,0,2,57,127,449,759,316,1606,1482,1362,1244,885,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,4173,4906,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-11,-7,-1,,5.45,4.77,4.77,4.32,4.09,4.77,4.54,7.5,4.32,4.09,6.36,3.41,5.68,,3.86,4.54,6.36,15.9,5.91,,,4.09,5.91,30.67,,4.09,,4.77,,-8.288889,-10.3,-2.711111,0.127,40.64,-13.733333,66.295295
US_IN_18023,2022-02-14,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,8,0,9112,113,36,15300,0,2,0,0,0,1,2,1,1,1,57,129,449,759,316,1607,1484,1363,1245,886,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,5,4176,4911,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-11,-11,1,4,3.71,4.33,9.7,5.98,3.1,4.33,2.89,5.98,,2.89,4.13,2.89,3.3,3.1,3.1,4.54,8.67,15.68,5.98,3.71,3.3,2.89,,28.68,,3.92,2.89,,,-9.722222,-13.927778,-4.633333,0.056444,40.64,-15.355556,64.890268
US_IN_18023,2022-02-15,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,2,0,9114,113,0,15300,0,0,0,0,1,0,0,0,0,1,57,129,449,759,317,1607,1484,1363,1245,887,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,4178,4911,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-17,-13,-1,4,4.18,4.77,7.36,7.36,3.38,3.18,3.38,7.75,,4.77,9.15,5.17,3.18,,3.38,2.78,5.17,15.31,2.98,6.36,,3.78,2.98,26.05,3.18,5.77,5.77,3.78,2.78,-4.922222,-13.044444,4.2,0.0,50.8,-10.811111,64.510776
US_IN_18023,2022-02-16,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,13,1,9127,114,14,15314,0,1,2,0,1,0,4,2,1,2,57,130,451,759,318,1607,1488,1365,1246,889,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,6,4185,4917,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-6,-13,0,3,5.36,3.97,6.95,4.96,,3.77,,6.95,3.77,5.76,6.75,3.18,4.57,,3.38,3.77,8.14,13.3,5.96,5.56,5.16,4.17,4.77,29.19,,,3.77,4.57,3.58,7.488889,1.9,12.322222,0.0,,-0.877778,56.419267
US_IN_18023,2022-02-17,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,3,0,9130,114,18,15332,0,0,0,0,0,2,0,0,0,1,57,130,451,759,318,1609,1488,1365,1246,890,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,,4188,4917,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-24,-11,-4,7,4.11,3.18,5.61,4.67,4.11,4.3,,7.29,5.04,6.17,8.22,2.62,4.11,3.18,3.18,2.99,8.04,14.57,5.04,5.61,4.11,2.99,4.11,19.99,,4.86,3.92,5.04,,7.05,-1.072222,12.972222,17.018,,3.697531,79.468304
US_IN_18023,2022-02-18,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,4,3,9134,117,32,15364,0,0,0,1,0,0,2,0,0,0,57,130,451,760,318,1609,1490,1365,1246,890,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,4189,4920,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-20,-24,-7,8,4.52,4.32,6.09,5.3,4.52,4.12,2.75,6.68,3.73,2.94,5.69,4.32,2.94,,,,4.52,15.12,,6.87,3.14,,5.89,28.67,3.53,4.71,4.12,4.32,5.11,-5.427778,-10.611111,-1.233333,17.737667,30.48,-9.455556,74.427971
US_IN_18023,2022-02-19,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,3,0,9137,117,10,15374,0,0,0,0,0,1,1,0,1,0,57,130,451,760,318,1610,1491,1365,1247,890,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,4190,4922,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-11,-16,6,,,5.14,6.77,8.17,,4.2,3.73,7.24,,4.2,3.27,3.27,3.5,,3.73,,5.14,13.78,3.27,4.44,3.5,3.27,6.3,27.08,,3.27,4.2,,4.44,-4.7,-10.216667,0.616667,0.0,30.48,-12.427778,56.62755
US_IN_18023,2022-02-20,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,0,0,9111,117,0,15374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-4,-2,-4,,3.89,4.58,5.95,4.35,3.66,4.35,3.21,7.33,4.58,5.27,5.72,5.27,,3.21,4.58,6.18,5.72,14.19,3.43,8.01,,,5.72,30.45,,4.58,3.89,4.12,3.21,-1.516667,-9.255556,10.8,0.0,30.48,-9.483333,55.8195
US_IN_18023,2022-02-21,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,6,1,9143,118,0,15374,0,1,0,0,0,1,1,2,1,0,57,131,451,760,318,1611,1492,1367,1248,890,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,3,4193,4925,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-14,-16,-8,3,4.59,4.59,5.85,8.77,4.39,3.97,,4.8,3.76,4.8,7.52,6.47,4.8,,4.59,4.59,3.76,16.29,4.39,8.98,3.13,3.13,4.59,29.66,3.34,,5.64,5.22,4.8,7.5,1.461111,14.511111,0.0,,-0.155556,59.163042
US_IN_18023,2022-02-22,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,2,0,9145,118,21,15395,0,0,0,0,0,1,0,0,1,0,57,131,451,760,318,1612,1492,1367,1249,890,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,4193,4927,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-15,-11,-1,3,3.38,4.76,10.32,5.76,5.16,4.17,3.97,6.75,6.16,3.57,8.14,5.56,4.17,,4.96,,6.75,12.9,4.37,5.36,4.96,3.18,4.96,23.82,4.76,5.16,4.57,4.37,4.57,11.844444,3.138889,15.188889,7.662333,,8.944444,83.07179
US_IN_18023,2022-02-23,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,1,0,9146,118,0,15395,0,0,0,0,0,0,1,0,0,0,57,131,451,760,318,1612,1493,1367,1249,890,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,4194,4927,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-14,-14,-1,2,4.39,,7.19,5.59,3.99,4.59,2.8,6.99,2.8,4.39,7.19,6.79,4.79,2.8,2.8,,4.59,19.77,4.19,5.59,4.79,3.4,5.99,26.36,3.0,3.4,4.39,3.19,4.19,-2.638889,-4.7,4.138889,4.148667,,-6.755556,74.523592
US_IN_18023,2022-02-24,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,4,0,9150,118,17,15412,0,0,0,0,0,0,0,0,2,0,57,131,451,760,318,1612,1493,1367,1251,890,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,4196,4929,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-22,-18,-1,5,6.33,4.22,5.18,5.37,2.88,4.41,,6.33,,3.07,5.94,3.64,,,,2.68,4.41,16.49,4.6,4.6,3.45,,7.48,29.14,4.22,5.18,3.07,,3.64,-3.316667,-4.822222,-1.372222,0.889,30.48,-6.994444,77.058074
US_IN_18023,2022-02-25,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,5,0,9155,118,6,15418,0,0,0,0,0,0,1,1,0,0,57,131,451,760,318,1612,1494,1368,1251,890,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,4,4197,4933,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-22,-23,0,5,6.52,4.07,5.3,4.48,3.46,,3.06,6.11,,4.48,7.54,3.06,2.85,3.46,4.68,3.46,6.11,14.46,4.48,4.68,3.06,3.46,,22.41,,,4.07,3.87,,-2.966667,-4.388889,-1.35,2.836333,30.48,-5.477778,83.739166
US_IN_18023,2022-02-26,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,0,0,9149,118,8,15426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-7,-11,8,,,5.63,9.14,5.39,9.14,6.1,4.46,6.8,,3.75,7.5,5.63,,,,5.86,7.03,14.07,5.63,7.74,3.28,5.63,3.99,30.95,,5.16,7.97,3.28,5.63,-3.95,-7.844444,-0.194444,0.084667,,-8.627778,71.124095
US_IN_18023,2022-02-27,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,3,0,9158,118,0,15426,0,0,0,0,0,0,0,0,1,1,57,131,451,760,318,1612,1494,1368,1252,891,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,4199,4934,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-1,-4,-5,,4.13,5.05,6.66,7.12,3.67,4.13,,5.28,4.59,4.36,10.33,6.66,4.13,4.36,3.67,,6.89,9.41,4.36,5.51,3.67,,,30.07,,4.36,4.13,5.51,,-1.1,-6.794444,6.088889,0.0,,-6.816667,66.11302
US_IN_18023,2022-02-28,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,2,0,9160,118,17,15443,0,0,0,0,0,0,0,1,0,0,57,131,451,760,318,1612,1494,1369,1252,891,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,4199,4936,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-8,-14,6,1,4.77,5.39,8.29,6.64,,3.52,4.77,7.67,,3.73,7.47,6.22,3.11,3.94,4.36,,6.43,18.46,3.52,4.98,5.81,4.15,4.36,30.69,,4.15,3.32,,3.52,1.622222,-5.216667,9.883333,0.0,,-4.0,67.242984
US_IN_18023,2022-03-01,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,2,1,9162,119,1,15444,0,0,0,0,0,2,0,0,0,0,57,131,451,760,318,1614,1494,1369,1252,891,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,4199,4938,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-5,-6,1,2,5.17,7.66,7.03,5.38,,5.17,,5.38,,3.52,6.83,6.21,,4.55,4.14,3.72,5.59,16.55,4.96,4.34,5.17,5.38,3.52,28.14,3.52,3.1,4.76,3.52,4.76,7.15,-0.344444,15.016667,0.0,,-1.55,55.003215
US_IN_18023,2022-03-02,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,1,1,9163,120,0,15444,0,0,0,0,0,0,0,0,0,0,57,131,451,760,318,1614,1494,1369,1252,891,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,4199,4939,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-2,-7,2,0,,3.74,7.49,8.11,2.91,3.54,4.16,6.65,,4.16,8.73,3.33,4.78,,,4.58,5.41,14.14,4.78,4.78,,4.37,5.2,26.83,2.91,5.82,3.33,4.78,3.33,7.1,-0.372222,16.683333,0.0,,-0.3,60.600702
