location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MO_29009,2021-08-13,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,5,0,3694,51,108,11523,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,33,,-14,2,5.01,4.45,11.41,7.23,6.12,5.84,11.96,6.68,5.84,8.9,3.9,,6.96,5.29,3.9,6.4,26.99,8.9,8.63,4.73,5.29,3.9,37.84,4.17,5.84,7.51,,4.45,26.094444,20.983333,33.738889,3.513667,,20.388889,70.909765
US_MO_29009,2021-08-14,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,15,0,3709,51,145,11668,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,18,,8,,5.67,4.18,12.83,5.37,4.77,5.67,5.07,6.26,,6.56,5.07,8.05,,,4.77,9.54,25.06,5.07,15.21,,,9.54,39.97,,10.14,5.97,,4.77,23.855556,20.705556,29.65,15.155333,,20.483333,81.665055
US_MO_29009,2021-08-15,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,3,0,3712,51,24,11692,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,34,,-15,,7.2,6.9,18.0,5.7,6.6,6.3,11.1,,7.2,9.6,4.5,4.5,,5.1,,6.6,31.21,6.0,14.7,,4.2,,37.21,4.5,14.1,5.7,,6.0,24.594444,18.95,30.344444,0.0,,17.955556,66.804674
US_MO_29009,2021-08-16,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,6,0,3718,51,4,11696,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,21,15,-16,5,4.45,5.83,17.22,9.17,7.5,7.22,14.72,8.06,,9.17,4.45,5.83,5.83,,3.89,6.95,30.28,8.61,11.11,,,4.72,40.28,4.72,12.78,8.89,6.11,5.83,24.372222,18.755556,30.527778,0.0,,18.161111,68.420476
US_MO_29009,2021-08-17,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,1,0,3719,51,22,11718,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,16,10,-18,5,5.52,6.62,16.28,9.11,6.9,7.17,11.59,,6.9,9.66,,4.69,5.24,,6.35,8.28,32.56,6.35,9.66,5.24,,6.35,42.76,3.86,11.86,5.79,5.79,4.97,24.177778,20.422222,29.7,0.084667,,19.755556,76.665987
US_MO_29009,2021-08-18,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,9,0,3728,51,2,11720,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,33,,-13,3,6.21,4.8,15.53,7.34,7.91,4.8,11.58,8.19,,11.3,3.95,7.63,,,5.93,8.47,27.11,8.47,7.91,,4.8,7.91,40.39,5.37,9.88,6.78,6.5,5.93,23.75,20.561111,28.816667,2.074333,,21.083333,85.180358
US_MO_29009,2021-08-19,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,15,0,3743,51,0,11720,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,32,19,-16,3,4.25,7.08,13.03,7.93,,5.66,13.59,5.66,6.23,11.61,5.66,,5.38,5.1,5.95,7.36,32.56,9.63,10.19,,,5.66,47.29,,12.46,5.1,5.1,,25.088889,21.327778,30.805556,7.184571,,22.3,84.656926
US_MO_29009,2021-08-20,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,13,0,3756,51,176,11896,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,31,23,-15,1,7.31,,14.34,5.9,5.9,5.34,10.4,7.03,5.34,10.68,6.46,8.15,,,,8.71,19.39,9.28,12.65,3.94,,,38.79,,8.99,6.18,5.34,5.34,26.377778,22.555556,31.811111,2.963333,,23.155556,82.561452
US_MO_29009,2021-08-21,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,12,0,3768,51,61,11957,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,15,21,-4,,,5.32,14.18,7.68,6.79,6.5,12.4,5.32,,8.56,5.91,5.02,,5.32,4.13,,27.17,8.86,11.52,,5.61,6.2,37.8,,9.75,7.68,,5.32,25.711111,20.733333,30.2,7.535333,,22.55,82.83343
US_MO_29009,2021-08-22,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,8,0,3776,51,99,12056,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,29,,-16,,7.1,6.17,18.52,8.64,10.49,5.56,11.42,4.63,,5.56,9.57,5.25,,,4.63,9.88,33.95,7.72,13.27,,5.56,,45.99,6.79,13.89,8.03,,6.79,26.711111,21.866667,33.505556,2.032,,22.683333,78.715439
US_MO_29009,2021-08-23,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,5,0,3781,51,42,12098,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,17,8,-16,5,5.57,6.45,15.82,10.26,6.15,4.98,9.38,4.98,6.45,10.26,,8.21,,,,6.74,31.35,8.21,12.6,4.39,5.27,4.98,38.39,7.33,12.6,6.74,6.45,,28.9,23.377778,34.577778,0.0,,22.3,67.70312
US_MO_29009,2021-08-24,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,6,4,3787,55,82,12180,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,15,11,-16,4,6.68,5.57,16.7,10.3,8.35,,13.09,4.73,6.96,9.19,8.91,6.96,5.85,4.73,5.01,10.58,28.4,4.18,12.53,4.73,4.46,4.18,35.64,,8.91,5.85,3.9,3.9,28.45,22.122222,34.455556,0.0,,21.361111,65.545213
US_MO_29009,2021-08-25,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,11,0,3798,55,57,12237,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,30,,-12,2,7.35,6.57,17.07,8.14,6.04,5.51,8.93,4.2,5.78,8.93,,6.04,4.99,4.73,3.94,14.18,24.95,4.73,10.77,4.99,5.51,,37.29,6.57,10.5,5.25,4.46,,28.211111,21.372222,34.727778,0.0,,20.722222,63.900329
US_MO_29009,2021-08-26,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,19,0,3817,55,59,12296,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,22,17,-13,2,6.25,4.69,15.9,7.3,4.43,4.69,6.25,,6.25,9.64,8.08,8.86,4.17,,4.69,7.56,21.11,7.3,9.38,,,4.69,36.75,,9.9,5.21,3.91,3.91,28.538889,22.4,34.566667,0.0,,21.583333,66.095789
US_MO_29009,2021-08-27,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,11,0,3828,55,63,12359,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,26,23,-9,0,,,14.77,,6.22,,8.03,3.89,3.89,6.74,6.22,,5.96,5.44,4.14,6.99,25.9,5.44,11.92,4.66,5.44,,42.74,4.14,10.88,3.63,4.92,6.99,28.038889,22.283333,33.822222,0.0,,21.144444,66.28358
US_MO_29009,2021-08-28,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,31,0,3859,55,0,12359,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,17,,-3,,5.17,7.91,13.68,6.69,4.26,4.26,9.12,6.99,,5.47,,7.6,,,,6.08,23.72,5.78,16.42,,5.17,,34.36,4.26,10.95,8.52,,6.08,27.005556,21.355556,32.255556,0.0,,20.155556,66.237381
US_MO_29009,2021-08-29,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,6,0,3865,55,187,12546,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,28,,-11,,5.04,4.45,15.72,6.23,4.45,4.45,6.82,,,7.42,6.23,4.45,4.15,5.04,4.75,5.93,22.25,8.6,15.43,,4.75,4.15,35.9,,15.13,5.93,5.64,4.75,25.816667,21.177778,30.988889,0.0,,21.05,75.093762
US_MO_29009,2021-08-30,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,17,0,3882,55,0,12546,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,11,3,-11,5,10.89,5.18,14.26,6.74,4.15,6.74,11.92,4.67,4.41,11.66,5.18,5.18,3.89,,5.7,10.63,26.7,7.78,10.89,,5.7,4.15,41.73,,10.63,6.48,5.18,4.67,25.466667,21.55,31.822222,0.987778,,21.477778,78.718449
US_MO_29009,2021-08-31,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,6,1,3888,56,10,12556,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,15,12,-13,4,5.06,6.13,18.65,8.79,4.8,6.66,9.86,4.0,6.39,6.66,5.33,4.8,6.93,,5.59,9.33,24.78,7.46,10.12,,,5.06,42.9,6.66,9.86,4.0,3.73,,25.172222,18.716667,32.15,0.620889,,19.588889,71.441178
US_MO_29009,2021-09-01,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,18,0,3906,56,74,12630,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,34,,-11,2,3.64,7.54,19.51,7.54,5.72,7.54,12.23,,5.2,7.02,4.16,5.72,7.02,4.94,,6.76,24.45,6.24,10.4,5.72,3.64,7.54,35.9,4.68,15.09,8.58,3.9,5.72,25.866667,20.394444,32.366667,0.0,,20.716667,73.330598
US_MO_29009,2021-09-02,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,11,0,3917,56,56,12686,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,25,,-13,1,5.55,7.14,12.96,9.26,4.23,8.46,10.58,,5.55,11.37,,5.29,5.29,5.82,,8.73,28.82,6.61,11.11,,3.97,5.29,41.78,6.35,9.52,6.88,4.76,3.7,25.4,20.766667,31.083333,0.0,,19.455556,69.734384
US_MO_29009,2021-09-03,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,7,0,3924,56,47,12733,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,41,,-14,0,4.4,6.21,19.42,8.54,4.92,4.4,10.61,7.51,6.47,8.03,,3.88,4.66,,5.18,7.51,24.08,5.7,8.8,3.88,,3.62,30.55,3.88,12.43,5.7,,5.95,26.044444,20.338889,32.616667,0.0,,19.577778,67.638616
US_MO_29009,2021-09-04,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,11,0,3935,56,131,12864,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,23,,-19,,6.05,,14.7,7.49,5.76,,9.8,5.47,,11.24,,6.63,6.05,,4.32,7.78,28.52,7.78,7.2,6.05,4.32,5.47,38.32,4.9,10.09,5.47,,,27.366667,23.055556,33.388889,1.42875,,22.394444,74.492732
US_MO_29009,2021-09-05,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,11,0,3946,56,0,12864,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,37,,-23,,6.05,4.61,15.84,9.51,5.18,4.9,18.15,4.61,6.91,6.05,5.76,,4.61,,6.91,8.93,31.4,7.78,12.67,6.91,,,35.43,,8.35,6.34,,4.9,23.461111,19.577778,29.177778,10.89025,,19.0,76.105689
US_MO_29009,2021-09-06,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,4,0,3950,56,0,12864,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,18,8,-65,14,6.39,5.52,17.71,9.29,5.23,6.97,12.78,,,11.04,6.1,4.07,6.1,,,5.81,24.39,5.81,12.2,,4.65,,43.85,8.13,9.58,6.68,,5.23,22.838889,15.444444,31.172222,0.1016,,15.5,63.395016
US_MO_29009,2021-09-07,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,2,0,3952,56,37,12901,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,14,15,-13,3,4.16,4.42,19.25,8.85,4.94,6.5,12.49,7.03,5.98,7.81,,7.03,,3.64,3.64,11.19,32.0,5.46,10.67,4.42,5.2,5.2,42.41,,9.11,3.64,4.94,5.2,24.611111,16.911111,32.305556,0.0,,15.855556,58.285181
US_MO_29009,2021-09-08,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,14,0,3966,56,41,12942,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,26,,-9,2,7.02,6.5,18.71,8.32,6.5,5.46,8.06,4.16,5.72,10.39,3.64,4.42,5.72,6.76,6.76,6.76,27.29,8.06,9.88,,,4.68,42.1,3.9,10.91,5.2,5.98,7.02,24.727778,18.983333,29.5,0.0,,13.227778,48.847665
US_MO_29009,2021-09-09,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,10,0,3976,56,89,13031,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,18,15,-10,2,3.63,6.22,18.39,9.07,3.89,5.96,9.07,8.03,8.81,10.88,7.0,5.44,5.44,,3.63,9.07,23.84,5.7,7.77,5.96,4.14,4.92,39.12,4.92,8.03,5.96,5.7,7.51,21.316667,12.705556,30.122222,0.0,,11.122222,52.268803
US_MO_29009,2021-09-10,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,10,0,3986,56,49,13080,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,25,23,-6,-1,5.6,6.13,16.8,9.6,,5.07,16.27,7.2,,8.53,4.0,3.73,5.87,,3.73,9.33,26.93,6.93,10.4,,5.07,6.67,39.73,,6.93,6.67,7.2,5.33,24.05,16.211111,32.194444,0.0,,13.633333,52.338136
US_MO_29009,2021-09-11,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,18,0,4004,56,92,13172,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,19,,-1,,,4.87,22.5,8.51,4.87,5.17,13.38,6.38,5.17,9.12,,4.87,5.47,4.87,6.38,5.78,24.93,,13.38,,6.08,5.47,39.53,4.26,8.82,4.87,4.87,5.17,25.733333,19.755556,32.972222,0.0,,14.266667,49.306073
US_MO_29009,2021-09-12,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,11,0,4015,56,47,13219,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,25,,-16,,,4.48,11.35,8.66,5.97,4.48,14.33,5.37,8.36,9.85,5.08,7.17,4.48,,5.97,8.06,25.38,5.97,12.24,,5.37,6.57,36.72,4.78,11.05,6.57,4.48,5.67,24.75,18.094444,31.25,0.0,,15.038889,54.881392
US_MO_29009,2021-09-13,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,12,0,4027,56,0,13219,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,9,-1,-11,4,6.23,7.01,18.44,4.41,4.41,7.01,11.69,5.71,4.67,11.94,7.27,7.53,6.23,4.41,,10.13,30.9,6.49,9.87,,4.16,7.53,39.21,,8.57,5.45,4.93,6.75,24.488889,16.911111,32.772222,0.0,,16.405556,60.834442
US_MO_29009,2021-09-14,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,12,2,4039,58,31,13250,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,15,11,-12,3,5.27,6.59,17.39,7.91,6.06,11.07,12.39,8.7,7.38,13.44,,5.01,5.01,6.33,3.95,11.07,31.1,6.33,10.01,5.8,4.22,,45.85,5.01,9.22,7.38,6.85,7.12,25.888889,19.972222,32.194444,0.0,,19.127778,66.359613
US_MO_29009,2021-09-15,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,9,0,4048,58,58,13308,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,35,,-9,2,5.54,4.22,15.03,6.33,8.17,5.8,13.18,8.17,4.75,8.17,11.6,3.95,6.06,,5.27,10.28,35.06,5.8,10.54,,3.69,6.85,43.49,,14.76,7.64,3.95,7.64,24.227778,18.6,30.466667,4.09575,,17.316667,65.455421
US_MO_29009,2021-09-16,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,9,0,4057,58,35,13343,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,20,12,-9,0,9.15,5.49,16.47,6.53,,4.97,8.89,5.49,6.01,9.93,9.41,,5.23,5.75,,9.15,30.06,7.32,11.76,,4.97,8.62,44.43,6.01,9.41,5.75,6.27,7.32,24.411111,18.677778,31.05,0.056444,,18.111111,68.047633
US_MO_29009,2021-09-17,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,7,0,4064,58,81,13424,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,30,24,-11,-1,6.1,4.24,10.34,4.51,6.36,4.24,7.42,7.69,4.51,6.1,5.04,5.57,6.1,5.83,,8.22,25.18,6.1,9.28,4.77,,7.16,37.38,,8.48,4.77,4.77,9.01,24.594444,18.016667,31.516667,0.0,,18.116667,67.321744
US_MO_29009,2021-09-18,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,19,1,4083,59,60,13484,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,18,,-15,,4.55,4.86,14.87,7.59,5.46,5.46,8.8,9.1,,7.59,7.28,,5.16,,4.55,,29.13,5.16,10.62,4.55,,6.98,37.93,,7.59,,5.46,5.46,24.616667,17.955556,31.416667,0.0,,18.794444,70.170581
US_MO_29009,2021-09-19,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,6,0,4089,59,61,13545,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,28,,-25,,4.59,6.02,16.63,8.03,6.31,6.59,13.19,5.74,7.74,9.75,,,4.01,,,6.31,27.53,5.45,11.47,4.3,,4.01,35.27,4.87,10.9,,4.59,6.02,23.666667,18.972222,29.644444,0.0,,19.594444,78.282255
US_MO_29009,2021-09-20,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,5,0,4094,59,17,13562,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,10,5,-10,4,4.22,4.96,16.12,8.43,4.71,5.71,14.63,7.94,5.21,8.93,5.46,4.22,5.95,,,6.95,24.8,8.93,4.46,6.2,4.46,7.94,30.26,,5.95,5.21,4.22,5.95,25.7,20.011111,33.205556,0.0,,19.716667,69.628443
US_MO_29009,2021-09-21,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,1,-1,4095,58,13,13575,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,13,10,-13,4,4.75,,20.84,,6.07,3.69,10.55,4.75,3.96,10.55,5.28,6.07,6.07,,5.28,6.86,29.01,7.91,10.29,4.48,,7.91,32.44,6.86,12.92,6.59,4.22,3.96,20.083333,15.411111,29.811111,27.728333,,15.405556,74.566243
US_MO_29009,2021-09-22,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,8,0,4103,58,40,13615,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,25,,-6,1,5.84,5.04,17.79,7.7,5.31,8.76,15.4,9.29,3.98,9.29,5.58,6.11,,5.04,3.72,12.21,29.2,7.7,7.17,3.98,,6.64,48.05,5.58,7.96,9.56,,6.11,15.883333,10.0,22.311111,7.9756,,7.727778,58.495782
US_MO_29009,2021-09-23,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,8,0,4111,58,33,13648,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,22,11,-8,1,6.31,5.0,14.99,8.68,,3.94,12.1,5.52,6.05,11.84,9.21,,6.58,,4.47,10.26,26.3,4.47,5.26,7.37,3.68,,34.45,5.0,4.47,5.79,4.21,5.79,15.45,7.366667,24.227778,0.0,,7.294444,58.414755
US_MO_29009,2021-09-24,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,10,0,4121,58,17,13665,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,33,24,-7,-2,5.01,6.33,11.87,8.44,4.22,,9.49,4.22,8.44,9.49,3.69,3.96,4.22,,4.75,7.65,21.63,7.38,7.65,7.12,4.48,5.28,41.41,3.96,7.12,6.86,,5.01,18.094444,10.35,26.405556,0.0,,8.866667,55.02392
US_MO_29009,2021-09-25,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,10,0,4131,58,60,13725,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,20,,-9,,,,15.89,6.85,6.23,,10.59,5.92,,9.35,7.17,5.61,,,,11.21,21.81,4.67,8.1,,,4.67,37.7,,6.85,4.67,,7.79,18.961111,12.022222,26.155556,0.0,,9.85,55.527841
US_MO_29009,2021-09-26,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,6,0,4137,58,11,13736,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,25,,-22,,5.31,7.67,14.46,5.61,5.9,5.31,8.56,5.02,6.49,5.61,5.61,5.31,,,5.02,6.79,25.98,7.08,9.45,,5.61,6.2,41.62,7.67,10.63,10.33,4.43,4.72,20.816667,12.427778,30.766667,0.0,,10.233333,50.915524
