location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NM_35027,2020-10-16,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,16,0,283,4,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,3,37,-7,-21,6,,4.9,4.58,6.86,,,21.89,,28.43,,,13.594444,4.55,22.633333,0.0,,-3.364198,31.924048
US_NM_35027,2020-10-17,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,10,0,293,4,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-15,19,-48,-21,,5.35,10.38,6.61,6.92,6.61,5.98,20.13,7.55,30.2,7.86,5.35,15.152778,4.576389,27.166667,0.0,,-3.039683,28.831693
US_NM_35027,2020-10-18,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,3,0,296,4,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-16,10,-46,-26,,5.08,7.45,7.45,,9.48,8.8,17.27,7.45,35.21,4.74,5.42,19.055556,9.603175,29.055556,0.0,,-7.150794,16.368758
US_NM_35027,2020-10-19,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,11,0,307,4,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-22,17,,-19,5,,7.48,7.48,7.82,8.84,12.93,19.05,7.82,25.17,5.1,4.76,18.427778,7.794444,28.627778,0.0,,-6.246914,20.145636
US_NM_35027,2020-10-20,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,2,0,309,4,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-2,16,,-16,5,,7.25,10.01,8.29,6.91,7.6,13.12,,30.73,,4.83,16.988889,5.411111,28.461111,0.0,,-6.833333,20.22998
US_NM_35027,2020-10-21,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,6,0,315,4,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-3,17,-38,-17,6,,10.22,7.05,10.92,8.1,4.93,16.91,,36.64,7.4,7.05,16.488889,5.705556,28.777778,0.0,,-8.722222,17.147268
US_NM_35027,2020-10-22,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,21,0,336,4,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-11,17,,-18,5,7.04,11.62,5.64,8.81,7.04,,17.96,,23.6,8.81,4.93,18.377778,8.777778,28.011111,0.0,,-6.481481,18.616207
US_NM_35027,2020-10-23,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,13,1,349,5,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-9,19,-32,-23,5,8.48,7.42,5.3,6.36,9.19,5.3,17.32,8.48,27.56,,6.36,14.777778,5.604167,26.090278,0.0,,-2.920635,31.768211
US_NM_35027,2020-10-24,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,8,0,357,5,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-28,5,-61,-19,,5.17,8.62,4.83,9.66,,5.87,20.01,,27.6,4.83,5.17,11.154321,1.882716,24.361111,0.0,,-2.402778,39.773139
US_NM_35027,2020-10-25,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,5,1,362,6,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-29,-7,-60,-22,,4.88,8.36,8.71,6.62,,6.62,17.41,,29.25,5.57,5.57,18.62963,10.925926,25.41358,0.0,,-1.375,26.441909
US_NM_35027,2020-10-26,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,7,0,369,6,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-36,-4,,-33,,,6.31,,7.71,4.91,6.31,15.07,4.91,25.23,,5.61,4.788889,-2.188889,15.759259,0.181429,,-3.753086,60.893378
US_NM_35027,2020-10-27,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,4,0,373,6,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-52,-22,,-52,,7.74,8.48,7.01,6.27,7.37,5.53,14.01,,23.97,,7.01,-4.820988,-7.302469,1.808642,3.65125,50.8,-7.041667,84.745952
US_NM_35027,2020-10-28,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,7,0,380,6,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-23,0,-68,-32,,,7.7,7.7,7.7,9.54,5.87,12.84,5.87,28.98,,,-0.574074,-4.765432,6.574074,4.3815,,-3.069444,84.638316
US_NM_35027,2020-10-29,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,4,0,384,6,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-14,12,,-22,8,5.47,6.2,8.39,7.66,9.85,9.48,12.77,,37.21,,,5.0,-2.018519,14.87037,1.665111,129.54,-0.5,68.24586
US_NM_35027,2020-10-30,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,3,0,387,6,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-17,21,-45,-21,7,8.77,8.04,6.21,6.21,6.94,,16.44,5.11,32.51,,5.11,8.561728,0.061728,18.901235,0.508,30.48,1.0625,59.859184
US_NM_35027,2020-10-31,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,6,0,393,6,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-44,-6,-75,-20,,6.95,10.42,5.4,8.49,8.87,,16.59,5.79,34.72,5.4,,10.981481,2.351852,21.82716,0.0,,0.881944,50.275958
US_NM_35027,2020-11-01,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,2,0,395,6,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-39,-17,-69,-19,,6.54,10.53,11.62,5.08,5.81,,18.52,,34.13,5.45,8.71,11.938272,3.771605,20.62963,0.0,,-0.055556,44.337507
US_NM_35027,2020-11-02,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,3,0,398,6,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-21,12,,-17,7,7.1,10.3,10.66,8.88,5.68,7.1,14.21,,35.87,,,11.216049,2.919753,21.518519,0.0,,-0.611111,44.099744
US_NM_35027,2020-11-03,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,7,0,405,6,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-13,16,,-19,5,,11.22,5.44,6.12,,,22.1,,30.26,,5.78,11.855556,3.2,22.561111,0.0,,0.141975,44.601777
US_NM_35027,2020-11-04,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,5,0,410,6,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-12,9,-48,-17,8,4.95,5.28,14.51,,,5.61,19.46,5.94,29.68,,4.95,13.617284,4.685185,24.666667,0.0,,-0.326389,38.71892
US_NM_35027,2020-11-05,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,2,0,412,6,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-15,11,,-19,6,,8.12,6.0,5.65,8.12,8.47,13.76,,31.76,6.71,4.94,14.691358,4.716049,24.888889,0.0,,-1.6875,32.518861
US_NM_35027,2020-11-06,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,9,0,421,6,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-23,15,-38,-21,8,5.0,5.71,11.42,7.85,5.36,5.71,19.99,,32.84,,,13.561111,4.438889,24.316667,0.0,,-3.524691,30.52624
US_NM_35027,2020-11-07,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,6,0,427,6,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-35,-4,-63,-15,,4.87,8.35,8.7,7.31,6.96,5.92,17.06,9.05,27.85,,6.96,15.616667,6.816667,23.933333,0.0,,-2.0,30.856445
US_NM_35027,2020-11-08,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,17,0,444,6,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-37,-11,-68,-24,,6.98,6.28,6.63,11.17,9.77,,17.8,,35.6,,,16.092593,9.0,22.487654,0.0,,3.916667,44.54221
US_NM_35027,2020-11-09,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,17,0,461,6,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-24,6,,-21,,6.46,5.78,7.14,9.86,12.58,11.9,16.66,,30.59,,4.76,14.574074,8.771605,19.253086,0.395111,,0.881944,39.569954
US_NM_35027,2020-11-10,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,11,1,472,7,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-23,11,,-18,8,,8.59,6.8,7.52,10.74,8.59,16.82,,33.64,,,6.104938,-1.746914,14.858025,0.0,,-8.652778,34.21817
US_NM_35027,2020-11-11,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,13,0,485,7,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-16,8,-49,-24,9,,7.51,8.23,12.16,5.72,,15.03,5.37,35.42,,,4.685185,-3.876543,15.049383,0.0,,-11.305556,30.569446
US_NM_35027,2020-11-12,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,10,0,495,7,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-24,0,,-22,8,6.71,,,8.47,7.06,,20.83,,34.95,,6.71,6.766667,-2.544444,16.222222,0.0,,-8.54321,32.190795
US_NM_35027,2020-11-13,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,7,0,502,7,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-21,15,-53,-23,9,,8.55,6.06,5.7,10.69,8.19,15.67,5.34,29.57,,,7.094444,0.222222,16.377778,0.0,,-6.654321,36.819075
US_NM_35027,2020-11-14,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,8,0,510,7,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-43,-6,-78,-19,,,9.38,6.85,9.74,,,14.79,5.41,28.13,,,10.755556,2.277778,19.672222,0.0,,-4.802469,33.638607
US_NM_35027,2020-11-15,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,8,0,518,7,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-37,-12,-65,-19,,6.3,9.26,7.04,10.74,5.93,6.3,20.0,7.04,22.22,,5.19,8.981481,-1.296296,18.481481,0.0,,-13.631944,18.641105
US_NM_35027,2020-11-16,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,5,0,523,7,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-43,10,,-24,,5.34,11.05,6.77,8.2,,5.34,18.17,8.91,27.79,5.34,6.41,9.55,0.477778,21.25,0.0,,-10.796296,22.465955
US_NM_35027,2020-11-17,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,19,0,542,7,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-43,6,,-26,,,9.18,,6.24,6.61,,17.99,6.24,32.31,,,10.191358,-0.111111,22.1875,0.0,,-8.611111,25.691915
US_NM_35027,2020-11-18,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,15,0,557,7,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-37,8,-48,-25,,5.55,12.57,,6.66,5.18,5.55,21.82,,28.11,,5.55,12.253086,2.91358,23.969136,0.0,,-5.048611,30.164526
US_NM_35027,2020-11-19,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,28,0,585,7,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-42,18,,-27,11,5.13,8.42,8.06,10.98,6.96,6.22,19.77,6.96,30.39,,,16.177778,6.166667,26.0,0.0,,0.067901,34.041531
US_NM_35027,2020-11-20,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,21,0,606,7,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-42,20,-48,-29,11,10.5,10.14,7.97,7.61,8.33,7.24,20.28,6.16,26.8,5.07,,13.583333,4.966667,23.583333,0.0,,-1.234568,36.242107
US_NM_35027,2020-11-21,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,31,0,637,7,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-64,-4,-69,-30,,6.84,10.64,6.08,9.12,11.02,5.7,20.52,7.22,33.44,5.32,5.32,11.895062,5.45679,20.987654,0.0,,-1.298611,41.08792
US_NM_35027,2020-11-22,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,31,0,668,7,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-59,-8,-67,-32,,6.86,8.67,8.31,9.39,5.42,6.5,15.17,,32.51,,,9.37037,3.240741,17.969136,0.0,,1.409722,59.180173
US_NM_35027,2020-11-23,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,12,0,680,7,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-33,30,,-29,,6.08,10.01,,8.22,8.94,,20.74,,30.39,,,9.788889,4.866667,17.311111,0.5842,,5.506173,76.464889
US_NM_35027,2020-11-24,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,12,0,692,7,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-23,50,,-31,,6.13,10.82,6.85,8.29,5.05,5.41,19.83,6.49,32.45,,7.93,11.027778,5.8,16.305556,0.15875,,-0.925926,46.536483
US_NM_35027,2020-11-25,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,22,0,714,7,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-14,72,-32,-34,,5.69,8.17,6.75,8.88,6.4,,21.32,6.75,35.89,,,5.433333,-2.555556,14.644444,0.0,,-6.123457,44.073158
US_NM_35027,2020-11-26,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,30,0,744,7,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-88,-2,,-76,,5.52,6.56,5.87,8.63,4.83,,16.56,,18.29,4.83,,7.148148,-1.820988,17.067901,0.0,,-7.798611,33.974204
US_NM_35027,2020-11-27,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,8,1,752,8,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-31,32,-19,-51,,4.69,5.94,9.06,9.37,6.25,8.12,13.75,5.31,27.81,4.37,,5.160494,-2.41358,14.32716,0.0,,-8.013889,38.694862
US_NM_35027,2020-11-28,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,12,0,764,8,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-56,2,-69,-31,,6.28,5.97,5.97,10.68,,5.03,15.4,5.03,32.36,,,4.716667,-0.833333,10.533333,0.1905,,-2.388889,61.423631
US_NM_35027,2020-11-29,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,14,0,778,8,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-54,-7,-66,-33,,5.83,6.19,8.74,8.74,5.46,8.74,18.93,5.46,26.58,5.1,,3.305556,-3.938889,11.622222,0.4318,,-6.277778,49.476194
US_NM_35027,2020-11-30,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,3,0,781,8,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-44,9,,-26,,7.53,9.68,11.12,10.04,6.81,7.17,13.99,7.17,33.35,5.38,,1.322222,-6.8,10.45,0.0,,-10.734568,41.162333
US_NM_35027,2020-12-01,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,9,0,790,8,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-33,21,,-27,,6.52,6.16,,,7.6,,16.29,5.79,26.07,5.43,,2.161111,-6.2,12.672222,0.0,,-11.216049,36.17552
US_NM_35027,2020-12-02,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,4,0,794,8,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-36,3,-72,-34,,6.84,5.76,,5.76,7.2,5.04,12.6,,28.07,5.76,,2.018519,-3.259259,11.049383,0.22225,,-8.645833,46.504241
US_NM_35027,2020-12-03,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,37,0,831,8,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-40,16,,-28,12,5.3,4.94,,10.95,10.24,4.94,18.01,,21.54,,6.36,-3.35,-10.372222,5.372222,0.1016,,-12.37037,50.26464
US_NM_35027,2020-12-04,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,15,0,846,8,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-42,10,-62,-31,11,,6.97,,5.87,5.87,8.07,12.47,,27.88,5.14,5.5,-1.253086,-9.759259,9.555556,0.084667,,-13.4375,39.311928
US_NM_35027,2020-12-05,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,10,0,856,8,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-56,-2,-81,-22,,,,12.67,9.21,10.75,,10.75,,41.09,,,2.12963,-7.32716,12.598765,0.0,,-12.041667,34.352333
US_NM_35027,2020-12-06,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,17,0,873,8,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-54,-11,-65,-25,,5.88,12.55,7.85,6.67,,7.85,18.05,,33.35,,,3.12963,-6.209877,14.358025,0.0,,-10.909722,34.541174
US_NM_35027,2020-12-07,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,8,0,881,8,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-41,10,,-25,,6.94,6.58,,,7.31,5.84,16.07,,29.22,,,4.8,-3.611111,14.574074,0.0,,-12.771605,26.548199
US_NM_35027,2020-12-08,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,7,0,888,8,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-31,12,,-20,8,5.84,5.84,8.39,6.93,5.84,9.12,16.05,8.03,34.66,6.57,,4.246914,-4.419753,16.034722,0.0,,-13.055556,26.8311
US_NM_35027,2020-12-09,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,9,0,897,8,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-26,22,-55,-24,10,8.02,6.49,6.11,,7.64,,18.33,5.73,29.78,6.49,5.73,4.673611,-5.597222,17.246032,0.0,,-13.611111,24.628386
US_NM_35027,2020-12-10,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,10,0,907,8,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-37,22,,-27,12,9.35,7.55,12.23,,6.47,,18.7,5.04,30.57,7.55,5.39,4.633333,-2.283333,12.344444,0.592667,,-6.123457,48.166942
US_NM_35027,2020-12-11,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,8,1,915,9,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-38,17,-67,-28,12,,11.71,,7.45,7.8,5.67,15.96,7.45,28.73,4.97,,6.611111,0.983333,12.477778,3.556,,-0.296296,62.473436
US_NM_35027,2020-12-12,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,11,0,926,9,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-54,4,-79,-19,,5.16,10.32,6.27,8.48,,5.16,14.01,5.16,34.29,7.38,,4.555556,-3.354167,12.583333,0.0,,-6.222222,45.734618
