location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51610,2021-12-17,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,5,0,754,14,2,7996,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-33,,-51,5.56,5.93,11.48,8.15,5.19,9.63,12.22,,,,,,,7.41,8.52,26.3,,,7.41,,39.64,,,8.89,,14.733333,7.827778,18.8,0.0,,5.864198,55.582992
US_VA_51610,2021-12-18,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,0,0,754,14,0,7996,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-43,,,,7.95,12.37,11.93,,,10.6,,6.63,,,,,7.95,9.28,17.67,,,7.07,,38.88,,,7.95,,10.272222,8.161111,16.3,0.028222,,0.45679,51.644923
US_VA_51610,2021-12-19,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,0,0,754,14,3,7999,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-46,,,,10.16,14.77,12.93,,9.23,17.08,,,10.16,,,8.31,,,33.7,8.31,,,,33.7,,8.31,7.85,,8.238889,2.733333,13.255556,0.0,,1.574074,63.531018
US_VA_51610,2021-12-20,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,31,0,785,14,0,7999,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-31,,-65,,7.91,15.04,6.73,,,16.62,10.29,5.93,6.73,,,5.93,,5.54,32.84,,,,,37.59,,9.1,9.1,,0.611111,-4.544444,6.255556,0.0,,-6.969136,58.064643
US_VA_51610,2021-12-21,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,5,0,790,14,3,8002,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-23,,-65,,8.53,13.41,11.78,6.5,,13.0,12.6,6.09,,,,8.13,,7.31,24.79,,7.72,,6.09,33.32,7.72,6.09,,,0.044444,-4.833333,5.433333,0.0,,-5.265432,69.369556
US_VA_51610,2021-12-22,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,13,0,803,14,0,8002,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-25,,-66,,10.96,10.96,10.96,6.74,7.17,17.28,6.32,,10.96,,,11.38,,,24.87,,,,,37.93,,,8.43,7.59,4.061111,-3.494444,9.25,0.6604,,-1.685185,67.042585
US_VA_51610,2021-12-23,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,18,0,821,14,1,8003,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-27,,-73,,7.13,14.27,9.81,,,18.73,10.26,6.69,8.03,6.69,,7.58,,10.26,33.45,,6.69,,7.58,29.43,7.58,,,7.13,0.461111,-4.955556,8.233333,0.0508,,-8.524691,52.072036
US_VA_51610,2021-12-24,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,7,0,828,14,0,8003,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-46,,-81,,,10.28,8.81,,,23.98,13.22,,,,,7.83,,,23.5,,,,,28.88,,,,,5.661111,-3.011111,12.4,0.0,,-3.419753,52.709881
US_VA_51610,2021-12-25,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,0,0,828,14,0,8003,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-83,,,,,14.51,,,,19.88,9.67,,9.13,,,,,,21.49,,,,,32.78,,,,,11.883333,2.844444,19.527778,0.366889,,4.339506,60.030054
US_VA_51610,2021-12-26,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,0,0,828,14,0,8003,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-55,,,,,10.78,,,,18.12,9.8,,,8.82,,,,,21.55,7.35,,,7.35,29.39,,,,,12.727778,6.177778,18.666667,2.596444,,7.030864,69.272224
US_VA_51610,2021-12-27,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,51,0,879,14,1,8004,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-34,,-76,,11.47,10.2,6.38,6.8,,15.72,12.75,,13.18,6.38,,9.78,6.38,9.35,35.27,8.93,8.07,,7.22,34.0,,,,,4.816667,1.677778,13.616667,0.0,,-0.722222,68.640753
US_VA_51610,2021-12-28,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,19,0,898,14,0,8004,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-31,,-75,,10.01,15.43,10.42,,,18.34,7.09,7.92,10.01,,,7.5,,6.67,24.6,,,,10.01,33.77,5.84,6.25,,,6.511111,1.166667,13.455556,0.056444,,0.45679,66.0042
US_VA_51610,2021-12-29,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,22,0,920,14,0,8004,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-34,,-74,,9.01,20.07,14.34,,,18.02,10.65,,6.55,6.14,6.96,7.78,6.55,5.74,26.22,6.55,,,6.14,40.15,,6.96,6.55,,10.133333,3.422222,13.372222,0.197556,,3.438272,63.823619
US_VA_51610,2021-12-30,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,25,0,945,14,0,8004,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-34,,-75,6.71,7.96,6.71,11.32,,,18.02,8.38,7.96,7.96,5.87,7.12,,6.29,10.06,22.63,,,7.12,,38.56,,6.29,,,9.427778,7.85,12.483333,3.725333,,8.388889,92.646584
US_VA_51610,2021-12-31,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,39,0,984,14,0,8004,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-42,,-82,,,8.45,7.11,,7.56,14.22,6.67,,6.67,,,,,,22.22,7.56,,,,33.34,,,7.56,10.22,11.272222,8.627778,14.638889,0.2032,,10.08642,92.30396
US_VA_51610,2022-01-01,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,0,0,984,14,0,8004,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-71,,,,8.78,12.29,7.46,7.02,10.09,17.55,,,6.58,7.02,7.02,,,7.9,18.43,,6.58,,7.9,39.49,,8.78,,,13.338889,10.7,15.8,0.536222,,12.868056,95.561552
US_VA_51610,2022-01-02,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,0,0,984,14,0,8004,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-53,,,,11.82,15.49,15.09,,5.71,17.12,6.93,8.15,,,,6.93,,11.01,25.69,6.52,6.93,,,35.06,,,6.93,,14.444444,11.661111,17.161111,12.982222,,13.256944,91.832137
US_VA_51610,2022-01-03,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,66,0,1050,14,0,8004,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-81,,-81,,11.84,11.45,7.11,5.53,,11.45,9.87,,,,,,,5.53,17.77,7.11,6.32,6.32,5.92,33.16,,,,,2.516667,-3.105556,14.922222,4.826,128.27,-0.882716,78.888832
US_VA_51610,2022-01-04,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,22,0,1072,14,2,8006,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-45,,-72,,8.57,13.42,11.56,5.59,5.22,17.52,13.79,,13.05,,,,,5.59,24.23,5.59,6.71,,7.83,34.67,5.96,,6.71,,-3.740741,-8.716049,4.777778,4.938889,103.293333,-7.465278,77.844696
US_VA_51610,2022-01-05,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,70,0,1142,14,2,8008,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-39,,-62,,8.07,9.07,5.71,8.07,4.71,15.8,7.39,,6.72,,5.04,9.41,,,20.17,6.05,5.04,,6.05,28.23,5.04,6.05,5.38,6.05,-0.411111,-6.855556,3.705556,0.2032,53.34,-2.881944,83.085991
US_VA_51610,2022-01-06,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,28,0,1170,14,0,8008,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-40,,-61,4.65,7.31,13.29,9.64,5.32,7.97,14.29,7.97,5.32,10.3,5.98,,6.64,5.32,6.64,21.93,8.97,5.65,,7.97,36.55,4.65,,6.64,,2.338889,-3.972222,5.544444,0.2794,30.48,-3.716049,66.139759
US_VA_51610,2022-01-07,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,44,0,1214,14,1,8009,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-55,,-70,,6.64,11.44,5.17,7.01,7.01,12.54,12.18,,11.07,,,,6.27,,23.24,7.38,9.22,,7.38,36.9,,5.17,6.27,,-0.816667,-3.7,4.7,2.398889,60.113333,-7.444444,61.6211
US_VA_51610,2022-01-08,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,0,0,1214,14,1,8010,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-50,,,,,8.56,8.56,,11.01,18.76,10.2,5.71,,,,5.71,6.12,6.93,23.24,,6.53,,6.12,37.92,,,9.38,,-3.933333,-8.094444,1.338889,0.0254,30.48,-12.203704,53.784933
US_VA_51610,2022-01-09,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,0,0,1214,14,0,8010,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-55,,,,9.84,12.2,7.87,8.66,6.3,20.08,8.66,,9.84,,,,,7.48,20.47,6.69,5.91,,12.2,37.4,9.45,,,,0.45,-6.116667,4.938889,1.890889,30.48,-4.302469,71.820098
US_VA_51610,2022-01-10,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,111,0,1325,14,1,8011,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-40,,-56,,6.34,11.34,10.34,,5.34,9.67,6.34,8.34,8.01,4.67,7.67,6.67,,10.34,24.35,,,,8.34,34.69,,,7.34,,2.011111,-2.322222,6.766667,4.8006,50.8,-6.648148,53.518588
US_VA_51610,2022-01-11,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,36,0,1361,14,1,8012,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-39,,-58,6.03,4.69,13.06,8.71,5.02,,11.72,6.36,6.03,12.73,5.02,,10.05,,7.7,23.78,7.03,,5.69,9.71,39.18,5.36,6.03,9.38,7.37,-3.616667,-6.383333,3.922222,0.0,,-13.790123,46.010547
US_VA_51610,2022-01-12,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,56,0,1417,14,1,8013,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-40,,-53,,7.28,9.82,8.37,,,13.1,5.09,,10.55,,5.82,6.18,7.28,13.82,24.74,,5.82,,9.09,38.2,,,6.91,,-1.366667,-7.422222,7.883333,0.0,,-9.895062,53.351192
US_VA_51610,2022-01-13,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,43,0,1460,14,0,8013,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-40,,-59,,6.76,13.18,5.41,5.07,6.42,11.15,7.43,4.73,10.14,,,5.07,,8.45,21.96,6.42,4.73,,7.1,36.83,5.07,7.1,6.08,,2.533333,-5.911111,9.511111,0.0,,-3.302469,66.58487
US_VA_51610,2022-01-14,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,34,0,1494,14,2,8015,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-40,,-53,5.19,8.31,13.16,6.58,5.89,,11.43,7.27,,14.89,5.19,6.92,,,8.31,18.35,6.23,,,5.19,28.39,,6.23,,6.92,4.272222,-2.222222,9.138889,0.0,,-1.209877,68.783774
US_VA_51610,2022-01-15,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,0,0,1494,14,0,8015,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-49,,,,7.2,8.89,8.89,,8.05,10.16,,,8.47,,,6.35,,7.62,16.52,,,,8.05,30.49,,,,,-2.472222,-5.8,6.777778,0.0,,-12.555556,46.687417
US_VA_51610,2022-01-16,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,0,0,1494,14,1,8016,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-69,,,5.87,7.12,12.15,9.22,,6.71,10.06,,5.87,7.96,,7.12,,,,17.18,5.87,8.38,,8.38,31.43,,,7.54,,-7.055556,-10.244444,-0.627778,1.354667,53.34,-13.709877,60.037623
US_VA_51610,2022-01-17,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,78,0,1572,14,0,8016,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-52,,-78,,11.01,11.77,9.87,,6.83,10.63,6.46,6.83,6.46,,9.87,,,5.32,22.78,9.11,,5.32,11.01,30.38,,5.7,,,1.822222,-2.511111,4.666667,17.864667,30.48,-2.030864,76.207226
US_VA_51610,2022-01-18,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,12,0,1584,14,0,8016,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-42,,-56,,9.73,13.08,11.41,4.7,8.72,13.75,6.71,,12.75,5.03,,6.37,4.7,6.71,24.15,7.04,4.7,,,36.57,,6.04,5.03,,1.427778,-1.338889,4.816667,0.254,40.64,-6.666667,55.798939
US_VA_51610,2022-01-19,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,17,0,1601,14,2,8018,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-39,,-52,,,13.14,5.05,5.05,,7.41,4.72,8.42,11.12,,,4.72,6.06,6.74,19.2,7.07,,,,35.03,,6.4,5.73,,2.122222,-4.338889,11.527778,0.0,30.48,-4.814815,61.071496
US_VA_51610,2022-01-20,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,16,0,1617,14,1,8019,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-50,,-64,5.72,5.01,6.44,5.72,,8.94,6.44,6.08,7.15,8.22,6.44,5.72,,6.08,7.15,22.17,9.3,,,,40.41,,6.08,,,4.172222,-3.016667,10.8,3.556,,-0.444444,72.531397
US_VA_51610,2022-01-21,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,21,0,1638,14,0,8019,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-42,,-53,,6.79,11.21,9.51,8.15,7.81,,5.43,,5.43,,,5.09,5.09,,19.02,5.43,5.77,,8.15,39.4,,,4.75,6.45,-4.983333,-8.338889,2.9,2.4638,,-13.45679,52.450131
US_VA_51610,2022-01-22,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,0,0,1638,14,0,8019,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-48,,,,9.67,13.46,,,,7.57,,,7.15,,,7.15,7.15,6.31,10.93,,6.31,,12.19,40.36,,,,,-5.327778,-10.25,0.116667,0.0,,-15.407407,46.121309
US_VA_51610,2022-01-23,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,0,0,1638,14,0,8019,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-49,,,,7.87,12.0,7.87,5.79,,7.04,,5.79,,6.21,,,,6.21,12.83,,,,6.62,30.63,,6.21,,,-2.272222,-9.433333,3.561111,0.0,,-10.401235,54.995404
US_VA_51610,2022-01-24,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,36,0,1674,14,2,8021,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-41,,-56,,12.93,9.62,12.27,6.96,6.3,4.64,4.64,5.64,8.95,,,,,10.28,13.26,5.97,8.62,4.97,4.64,29.51,,4.97,4.97,,1.144444,-5.655556,4.722222,0.0,,-5.740741,61.067122
US_VA_51610,2022-01-25,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,26,0,1700,14,0,8021,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-36,,-56,,7.86,9.91,7.86,5.81,6.49,8.54,7.52,7.86,12.3,,4.79,,,7.52,20.51,7.52,6.15,7.52,5.13,36.91,4.79,,6.15,,2.5,-1.755556,8.316667,0.0,,-3.432099,66.095418
US_VA_51610,2022-01-26,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,11,0,1711,14,0,8021,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-38,,-51,,9.32,11.05,8.98,10.7,,7.94,5.87,4.83,11.39,,5.53,,,6.56,17.27,5.18,7.25,,4.83,36.95,,4.83,6.56,,-2.322222,-7.216667,3.111111,0.0,,-12.277778,47.374973
US_VA_51610,2022-01-27,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,13,0,1724,14,2,8023,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-39,,-55,,8.14,12.54,,5.09,6.78,4.75,,,10.51,7.12,,5.09,5.76,6.1,13.56,,7.46,4.75,7.12,31.19,,5.76,7.46,,-4.7,-10.7,1.655556,0.0,,-12.012346,58.054539
US_VA_51610,2022-01-28,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,14,0,1738,14,1,8024,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-46,,-51,,9.19,8.43,7.28,6.13,,8.04,,7.28,8.04,,,,6.51,8.04,20.3,7.28,,,,32.56,,,5.36,,0.322222,-3.322222,3.633333,0.508,30.48,-5.580247,65.320323
US_VA_51610,2022-01-29,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,0,0,1738,14,0,8024,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-52,,,,7.97,7.13,,,6.29,7.55,,,6.71,,,6.29,,,20.55,6.71,,,7.13,31.88,,,9.65,,-2.861111,-6.144444,2.394444,1.693333,30.48,-8.32716,66.590295
US_VA_51610,2022-01-30,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,0,0,1738,14,0,8024,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-51,,,,11.99,11.58,,,,8.68,,9.92,7.86,,,,,8.68,12.4,,7.86,,7.86,33.49,,7.86,,,-5.561111,-10.727778,-0.322222,0.0,30.48,-14.907407,48.647458
US_VA_51610,2022-01-31,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,36,0,1774,14,0,8024,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-39,,-56,6.6,6.6,7.33,9.17,,5.13,11.37,,8.44,7.33,5.87,,,,9.54,13.57,5.13,,,,34.84,,,,,-2.155556,-9.716667,2.638889,0.0,30.48,-9.148148,59.694641
US_VA_51610,2022-02-01,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,9,0,1783,14,1,8025,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-33,,-56,,7.66,12.18,9.4,4.87,7.31,8.0,,,7.66,,4.87,,4.87,8.0,16.7,5.57,7.66,,6.26,30.97,5.57,6.96,,,-1.327778,-7.122222,5.622222,0.0,30.48,-7.320988,65.053911
US_VA_51610,2022-02-02,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,9,1,1792,15,0,8025,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-37,,-52,5.4,6.41,7.42,12.15,5.06,7.76,5.74,,,7.09,8.1,,,,8.78,15.86,5.06,,5.06,9.45,31.39,,6.08,7.42,,0.844444,-6.233333,8.9,0.0,,-2.679012,78.357652
US_VA_51610,2022-02-03,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,11,0,1803,15,0,8025,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-42,,-53,,6.61,7.3,11.82,,6.61,7.65,,7.3,15.65,,,,,5.22,20.52,,,,8.69,37.21,,,4.87,,6.144444,1.355556,9.622222,2.54,,4.969136,92.634315
US_VA_51610,2022-02-04,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,10,-1,1813,14,1,8026,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-43,,-51,,7.14,10.21,13.95,4.76,,6.8,,5.1,9.87,,,,,7.14,24.16,5.1,,5.1,6.46,34.02,,,,5.1,9.494444,2.833333,15.85,8.636,,8.259259,91.996836
US_VA_51610,2022-02-05,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,0,0,1813,14,1,8027,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-45,,,,10.38,10.38,12.46,7.89,8.72,7.47,,8.3,7.06,,10.8,,,7.89,14.53,6.64,,,,33.22,,,,,-0.194444,-2.244444,2.588889,12.0904,,-7.765432,57.398543
