location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OH_39161,2020-10-04,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,0,0,140,3,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-17,,-7,,7.76,8.62,10.06,4.31,5.46,7.19,,8.91,6.04,,5.17,4.02,8.34,,,7.47,5.17,12.94,4.02,7.76,,5.75,,40.53,4.6,6.61,6.32,,4.6,10.377778,5.361111,14.394444,1.11125,,7.016667,79.911766
US_OH_39161,2020-10-05,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,3,0,143,3,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-5,,-20,4,6.78,5.96,15.45,9.21,6.23,5.15,,8.67,4.61,5.15,7.86,5.42,6.5,4.88,5.15,,7.86,17.34,5.96,6.78,3.79,5.42,,34.42,4.34,7.86,,,,7.644444,1.638889,15.688889,2.7432,,3.888889,77.544372
US_OH_39161,2020-10-06,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,10,0,153,3,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-6,4,-13,1,3.38,5.55,7.72,10.14,4.58,3.86,4.83,11.58,7.0,6.03,8.21,,6.28,,4.83,6.52,3.62,19.31,5.31,4.34,6.52,4.83,8.93,37.17,,4.83,5.79,4.58,7.0,12.672222,2.95,23.733333,0.0,,4.972222,59.859636
US_OH_39161,2020-10-07,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,6,0,159,3,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-5,,-14,1,6.96,6.48,9.84,8.16,,5.52,4.08,11.04,,6.0,11.28,,5.52,6.24,,4.32,8.64,19.68,6.24,6.0,3.6,,5.76,33.6,,5.28,4.8,6.48,4.32,17.977778,10.322222,25.811111,0.0,,7.955556,52.385873
US_OH_39161,2020-10-08,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,16,0,175,3,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-7,,-11,2,,6.71,11.74,8.14,4.31,4.79,4.55,8.38,3.35,3.59,6.95,4.79,5.75,5.99,,4.31,5.27,17.48,5.99,5.99,,,4.79,32.57,,5.51,4.79,4.79,4.31,13.205556,3.605556,24.272222,0.0,,4.344444,55.202944
US_OH_39161,2020-10-09,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,-4,0,171,3,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-7,,-13,1,3.95,6.67,8.89,5.43,3.95,3.7,,6.67,3.95,6.17,7.9,,3.7,,,4.2,4.44,16.54,5.68,5.68,3.46,3.7,,30.36,,6.91,6.42,6.17,3.95,15.105556,4.105556,27.75,0.0,,6.022222,54.849258
US_OH_39161,2020-10-10,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,4,0,175,3,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-3,,10,,5.43,7.03,7.67,6.71,5.75,6.39,,13.74,,,7.03,6.39,,4.47,,4.47,7.03,20.14,5.75,7.99,,,7.35,37.07,,8.31,7.67,6.71,,20.461111,16.188889,25.311111,0.0,,14.338889,68.329142
US_OH_39161,2020-10-11,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,-1,0,174,3,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-2,,0,,7.23,6.33,9.64,11.45,5.72,7.53,,12.35,,,7.83,,,5.42,,,4.52,24.4,7.23,6.93,,,,34.64,,8.74,7.83,6.03,,17.988889,13.744444,23.733333,0.0,,13.308642,73.776079
US_OH_39161,2020-10-12,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,5,0,179,3,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-9,,-20,4,,6.47,9.2,6.71,7.71,5.47,,10.94,,,9.7,4.72,,5.22,4.48,3.48,3.98,23.13,3.48,9.7,5.22,5.47,7.96,32.33,5.47,6.47,6.71,4.72,3.98,17.138889,12.794444,22.95,0.762,,13.919753,81.270845
US_OH_39161,2020-10-13,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,1,0,180,3,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-6,11,-12,2,3.31,4.25,10.39,8.5,4.25,3.54,4.25,7.56,3.31,3.54,8.5,,7.32,3.31,3.78,5.2,7.09,17.71,5.43,4.96,4.25,3.54,4.49,28.58,3.31,5.91,5.43,4.49,5.91,12.111111,4.983333,21.205556,4.66725,,5.861111,66.001528
US_OH_39161,2020-10-14,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,9,0,189,3,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-7,,-14,2,4.78,7.64,8.12,8.36,4.3,3.82,4.06,9.55,4.54,,9.55,,5.49,5.01,4.06,,6.21,17.43,5.01,8.84,,,,32.96,,3.34,7.4,5.01,4.54,13.122222,4.088889,23.244444,0.0,,4.394444,55.742609
US_OH_39161,2020-10-15,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,2,0,191,3,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-9,,-10,4,,6.59,7.77,8.24,4.47,4.71,3.77,8.01,4.71,8.71,7.54,4.24,6.59,5.18,,3.77,6.59,17.9,3.77,4.24,4.95,3.53,3.53,28.03,,4.95,6.36,3.3,4.47,14.311111,5.388889,22.1,0.3175,,5.894444,57.145978
US_OH_39161,2020-10-16,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,6,0,197,3,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-3,,-13,3,3.43,5.63,11.5,6.61,4.16,,3.43,8.56,7.1,,6.85,,,4.4,,4.4,5.38,18.6,4.16,4.65,,3.43,5.38,25.69,,,5.14,3.92,3.43,7.061111,0.6,15.127778,1.2192,,-0.772222,58.169288
US_OH_39161,2020-10-17,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,13,0,210,3,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,10,,-7,,4.64,7.42,10.82,,4.95,,4.64,13.91,9.89,,6.18,6.18,,,4.33,,5.56,20.09,4.64,,,,6.18,33.07,,6.18,,,5.25,7.455556,0.422222,15.144444,0.0,,-2.888889,48.227077
US_OH_39161,2020-10-18,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,5,0,215,3,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-10,,0,,5.24,7.85,10.47,6.4,4.95,5.24,6.4,8.44,5.53,5.53,5.53,4.36,4.36,,,,8.73,17.16,6.4,6.11,,,,31.71,,4.65,7.56,4.36,,12.345679,9.734568,16.17284,0.0,,1.777778,48.72992
US_OH_39161,2020-10-19,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,6,0,221,3,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-14,,-13,5,3.26,5.35,10.23,7.21,5.58,3.95,,5.58,4.65,,8.37,4.42,6.05,4.65,,3.26,7.21,14.88,5.81,5.58,,,4.19,31.16,,4.88,3.49,,,8.08642,6.333333,12.592593,3.556,,6.097222,87.597736
US_OH_39161,2020-10-20,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,12,0,233,3,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-16,1,-12,4,5.64,4.47,9.4,9.17,4.47,5.41,4.47,10.58,5.64,5.88,7.05,,5.41,4.7,3.76,4.7,8.46,23.5,,4.0,,3.76,4.94,36.9,4.94,5.88,4.0,,4.0,7.728395,5.808642,10.611111,2.576286,,5.777778,87.689147
US_OH_39161,2020-10-21,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,7,0,240,3,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-12,,-12,3,,5.48,9.05,11.2,5.48,4.76,,8.1,5.96,4.29,9.05,3.34,4.53,6.2,4.53,,5.0,25.02,5.72,8.34,3.81,4.05,6.91,29.31,4.29,5.48,7.15,,5.96,13.796296,8.506173,16.91358,26.162,,11.416667,85.725941
US_OH_39161,2020-10-22,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,23,0,263,3,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-6,,-9,3,5.19,8.02,8.49,9.2,3.54,5.89,3.77,9.2,4.95,,6.6,,3.77,,,5.42,7.07,23.34,6.13,4.01,,4.24,7.31,34.89,4.01,8.25,5.19,5.19,,16.438272,11.376543,25.882716,2.82575,,13.333333,82.177196
US_OH_39161,2020-10-23,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,5,2,268,5,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-14,,-12,4,5.33,7.75,7.75,3.88,,6.54,,9.69,3.88,4.12,7.75,4.6,4.36,4.12,5.57,5.33,6.3,23.5,5.57,5.33,3.88,3.39,3.88,28.35,4.36,6.06,5.82,5.33,4.36,19.666667,12.061728,25.635802,0.907143,,15.697531,78.210727
US_OH_39161,2020-10-24,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,14,0,282,5,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-10,,7,,5.35,7.72,8.02,5.35,5.64,,,6.24,6.24,4.16,7.72,4.46,4.16,,5.05,,4.16,16.04,4.16,5.05,,,6.24,35.35,,4.16,6.83,,,7.012346,2.67284,12.604938,8.998857,,2.796296,74.8208
US_OH_39161,2020-10-25,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,5,0,287,5,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-14,,-4,,,7.5,9.51,7.21,4.33,5.19,4.04,8.65,5.19,5.19,9.23,4.9,6.05,6.92,5.19,,6.05,20.76,4.33,5.48,,6.34,6.92,35.17,,4.61,4.9,,5.48,6.277778,2.567901,10.296296,0.0,,1.444444,71.364903
US_OH_39161,2020-10-26,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,3,0,290,5,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-12,,-12,3,4.0,5.17,8.0,8.23,3.76,5.41,,10.11,4.47,4.94,5.41,3.53,4.23,4.23,4.0,4.47,6.35,24.46,5.64,5.88,4.23,,,31.99,,4.7,3.76,3.53,4.0,7.364198,4.888889,9.37037,0.0,,3.58642,77.338263
US_OH_39161,2020-10-27,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,10,0,300,5,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-11,-2,-11,3,6.38,5.43,9.21,8.98,4.49,4.02,,11.11,5.67,4.49,8.98,3.54,4.25,5.67,4.96,4.02,4.96,20.08,6.14,8.27,6.62,4.02,,34.26,4.25,3.78,5.67,4.96,4.49,5.95,5.094444,7.988889,0.508,,3.475309,84.028021
US_OH_39161,2020-10-28,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,7,0,307,5,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-13,,-13,3,4.85,6.3,10.67,8.24,3.4,5.82,,8.24,4.12,,5.09,5.09,4.37,,4.37,3.4,6.79,24.25,5.82,6.06,4.61,3.88,6.55,33.22,3.4,4.85,,,3.4,7.255556,5.466667,10.555556,1.93675,,4.91358,84.872364
US_OH_39161,2020-10-29,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,17,0,324,5,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-11,,-13,5,4.07,7.42,7.42,9.57,4.79,4.79,5.98,9.33,6.94,5.74,9.09,3.83,,5.03,5.5,,5.03,19.38,6.94,5.74,5.03,5.98,4.55,35.41,,5.98,4.07,3.59,3.59,7.655556,5.672222,10.888889,8.98525,,5.240741,84.408779
US_OH_39161,2020-10-30,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,13,0,337,5,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-10,,-15,4,4.0,17.52,12.01,8.76,4.25,6.51,3.75,10.76,5.76,6.51,7.51,4.0,3.5,5.76,3.75,,5.51,20.27,,5.25,7.51,4.0,,36.29,,6.26,6.26,4.5,5.51,5.488889,2.561111,8.805556,4.515556,,1.116667,73.699231
US_OH_39161,2020-10-31,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,7,0,344,5,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-8,,-5,,5.87,10.81,10.19,4.32,,5.56,4.63,5.87,4.63,,6.18,5.25,,,6.18,,,16.06,,4.94,,,,37.98,,7.72,5.56,,4.32,4.677778,-1.477778,12.305556,0.0,,-0.7,68.406216
US_OH_39161,2020-11-01,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,7,0,351,5,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-18,,-5,,,7.69,10.54,26.77,4.84,6.55,5.7,9.97,,20.51,8.83,4.84,5.41,6.27,4.84,3.99,5.7,21.08,,9.68,4.56,4.84,5.7,43.3,3.99,7.41,5.7,5.41,,6.538889,-0.4,11.772222,0.28575,,0.383333,64.959497
US_OH_39161,2020-11-02,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,11,0,362,5,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-14,,-10,2,4.73,7.09,8.28,23.88,3.31,6.15,,11.35,3.31,16.55,5.91,4.96,4.26,4.26,4.02,6.38,8.28,23.17,4.02,,3.31,4.02,5.91,38.54,4.02,5.44,4.26,4.49,4.73,1.911111,-2.683333,9.694444,0.0254,,-6.038889,55.787241
US_OH_39161,2020-11-03,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,19,0,381,5,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-5,6,-12,2,5.41,5.41,9.46,11.49,3.83,,3.83,6.08,5.86,9.23,4.05,4.5,4.05,3.15,,5.63,7.88,18.7,5.41,5.18,6.08,5.86,5.63,34.46,,6.08,5.86,4.96,,7.433333,-1.111111,18.083333,0.0,,-3.122222,47.292833
US_OH_39161,2020-11-04,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,11,0,392,5,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-15,,-13,3,,8.88,5.85,8.67,6.07,5.63,,9.97,4.77,7.37,4.12,,4.55,6.07,5.2,7.8,6.07,22.1,4.33,6.5,5.2,,3.9,27.95,9.1,6.07,3.47,,3.03,12.838889,3.588889,22.077778,0.0,,3.122222,51.822284
US_OH_39161,2020-11-05,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,20,0,412,5,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-9,,-13,4,4.5,7.82,8.54,12.8,,3.32,5.22,7.35,5.22,,7.11,3.79,5.45,4.98,4.5,5.22,7.59,31.77,4.74,6.4,,4.03,4.27,32.24,5.45,5.45,6.17,4.27,5.45,14.477778,8.611111,21.027778,0.0,,5.566667,55.275507
US_OH_39161,2020-11-06,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,27,0,439,5,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-16,,-13,4,3.71,6.92,5.69,10.38,3.71,5.69,4.7,8.41,6.92,4.45,12.36,3.96,3.46,6.43,4.7,5.69,6.92,23.98,4.45,4.7,4.2,8.41,4.2,30.16,5.19,9.15,5.93,4.2,,13.4,6.894444,21.466667,0.0,,6.277778,62.307421
US_OH_39161,2020-11-07,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,11,0,450,5,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-15,,12,,4.43,6.79,7.98,9.16,,,,10.04,5.61,4.43,6.5,,,,,5.32,5.02,23.34,8.27,5.02,4.14,6.2,5.02,31.91,4.43,6.5,6.2,,4.73,13.133333,4.333333,22.494444,0.0,,5.505556,60.089132
US_OH_39161,2020-11-08,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,13,0,463,5,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-11,,-3,,5.01,5.6,6.19,8.55,6.48,6.19,,9.72,,4.13,7.37,,,6.19,,,4.71,22.99,,10.9,,,5.89,32.71,5.3,7.37,7.66,,,14.8,6.194444,25.566667,0.0,,6.688889,58.642452
US_OH_39161,2020-11-09,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,19,0,482,5,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-12,,-12,4,,6.57,11.03,9.39,4.46,,4.22,9.62,4.22,6.34,9.62,5.87,6.81,3.52,6.1,5.4,4.93,30.98,3.52,8.21,5.87,4.46,4.93,37.08,6.1,8.21,,6.1,4.69,17.505556,8.333333,25.527778,0.0,,10.061111,61.813947
US_OH_39161,2020-11-10,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,22,0,504,5,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-12,3,-13,3,6.26,6.72,10.43,8.35,,6.03,,7.65,5.8,3.71,6.72,3.48,5.1,4.64,,4.87,4.64,24.81,4.87,7.42,5.33,4.64,4.87,39.65,3.71,5.1,5.8,3.48,5.56,19.355556,13.505556,25.044444,0.0,,12.594444,65.15171
US_OH_39161,2020-11-11,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,31,0,535,5,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-11,,-17,5,,6.46,6.68,8.47,6.24,5.79,,9.13,3.56,4.23,7.13,3.34,4.23,5.57,4.23,4.68,7.13,22.73,6.02,4.46,3.56,5.12,3.79,30.3,,7.8,6.68,4.23,,11.394444,2.972222,23.294444,4.0005,,7.127778,75.258222
US_OH_39161,2020-11-12,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,35,0,570,5,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-13,,-11,6,5.2,6.85,4.96,4.72,4.72,8.03,,11.57,6.38,,6.61,4.25,4.25,5.43,3.54,5.43,4.96,22.44,4.72,5.2,3.78,4.49,,34.48,3.31,4.01,4.49,4.01,5.2,2.755556,-2.622222,10.711111,0.6858,,-1.027778,76.357808
US_OH_39161,2020-11-13,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,34,0,604,5,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-17,,-12,5,4.03,5.69,7.59,12.34,,4.51,5.22,8.78,,5.22,8.06,4.27,4.27,4.74,,3.8,4.27,19.45,,5.46,5.22,4.27,,27.52,4.74,3.56,4.03,3.32,,4.061111,-1.35,9.644444,0.0,,0.277778,76.598781
US_OH_39161,2020-11-14,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,37,0,641,5,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-14,,2,,5.82,7.85,6.4,6.69,6.98,,,11.92,8.72,4.36,,5.53,,4.36,,5.53,7.56,22.39,,4.36,,,,35.19,,,,,4.36,0.272222,-5.722222,8.472222,0.03175,,-2.811111,80.086217
US_OH_39161,2020-11-15,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,15,0,656,5,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-28,,-8,,5.18,9.81,6.54,8.18,5.72,4.63,,11.72,4.36,4.91,6.54,,,,3.82,,7.91,18.26,8.99,3.82,4.36,4.63,,37.07,3.82,4.09,4.09,,4.91,8.883333,4.833333,13.7,7.65175,,4.777778,75.677842
US_OH_39161,2020-11-16,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,20,0,676,5,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-16,,-10,5,5.14,6.08,10.06,5.61,4.68,5.38,,13.1,4.68,,9.12,,3.98,5.85,5.61,3.27,5.38,20.35,7.95,3.74,,,3.98,32.98,,5.38,4.91,3.98,6.08,4.122222,0.111111,11.511111,1.778,,-2.05,64.526771
US_OH_39161,2020-11-17,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,43,0,719,5,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-15,-3,-12,5,4.24,5.65,8.94,8.71,,8.47,4.0,11.77,4.47,4.94,7.77,,4.47,6.12,5.65,4.47,8.0,22.36,4.71,6.59,4.71,4.94,4.71,40.95,,4.24,3.77,3.53,,3.672222,0.261111,7.783333,0.0,,-2.994444,61.936902
