location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_SC_45029,2020-10-02,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,3,0,1057,42,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-2,-8,4,-19,2,5.02,9.58,5.47,10.04,5.47,6.39,5.02,6.84,7.75,3.19,5.93,3.88,,8.44,3.88,5.93,3.65,7.98,,4.11,10.95,28.28,6.39,3.42,7.53,4.56,4.79,8.44,37.4,4.11,3.88,7.53,,5.02,19.530864,15.185185,24.234568,0.0,14.118056,72.075577
US_SC_45029,2020-10-03,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,11,0,1068,42,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,2,-1,14,-14,-1,,6.17,,13.61,9.5,7.19,5.39,6.17,8.73,4.62,6.42,5.14,4.62,6.93,,4.88,3.6,5.65,6.68,5.91,5.65,21.83,7.19,,6.42,,5.14,7.45,44.18,3.85,6.68,8.48,5.91,3.6,17.438272,13.62963,22.364198,0.0,11.902778,71.432386
US_SC_45029,2020-10-04,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,6,0,1074,42,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,8,0,32,-18,,4.71,8.92,4.96,12.64,7.19,6.2,3.72,4.46,11.15,4.96,4.46,3.47,3.72,9.17,4.96,5.95,,5.7,5.21,,6.2,23.05,6.44,3.96,11.65,3.96,3.72,5.45,44.86,,6.69,7.19,,4.46,18.12963,14.82716,22.45679,0.0,13.173611,73.552327
US_SC_45029,2020-10-05,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,7,0,1081,42,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,4,-8,,-20,3,8.12,9.22,4.17,11.41,8.34,10.54,8.56,4.39,10.98,,3.29,4.61,3.51,11.85,,8.34,4.83,7.02,5.93,5.05,10.98,26.12,7.02,,7.9,5.27,4.17,5.93,42.37,,6.15,5.49,4.17,4.83,18.598765,14.555556,24.191358,0.0,13.194444,71.813089
US_SC_45029,2020-10-06,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,10,0,1091,42,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,4,-9,6,-23,5,6.95,6.08,,11.94,6.95,5.64,5.21,3.69,9.55,4.12,5.64,3.91,4.12,13.24,4.99,6.51,4.12,4.56,4.12,3.26,9.98,30.61,8.25,7.16,8.9,3.47,4.56,5.86,45.37,4.99,6.29,4.12,6.08,7.81,19.845679,16.944444,23.012346,0.0,17.090278,85.364795
US_SC_45029,2020-10-07,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,10,0,1101,42,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,4,-3,9,-21,4,6.26,8.05,3.13,13.2,11.86,,7.38,4.92,11.41,3.8,5.82,3.8,6.94,9.84,4.92,7.83,6.49,4.25,5.37,6.04,7.83,30.65,6.71,4.7,9.84,,3.58,3.8,37.14,,7.38,6.94,4.7,6.26,22.648148,18.111111,29.759259,0.479778,19.708333,83.815575
US_SC_45029,2020-10-08,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,11,0,1112,42,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-2,-8,27,-20,4,,9.29,3.89,7.99,7.56,4.11,5.62,5.18,11.02,5.18,5.62,,3.89,9.51,5.62,4.54,4.11,,4.54,6.05,9.51,27.87,5.18,,9.51,5.62,5.18,5.62,44.94,3.67,6.91,4.11,4.54,7.99,23.401235,18.203704,30.395062,0.0,18.979167,76.71049
US_SC_45029,2020-10-09,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,10,0,1122,42,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-8,-8,14,-21,4,4.18,7.26,,10.79,7.26,4.4,5.28,,12.11,,4.4,,4.62,10.57,3.52,4.18,7.48,5.28,3.3,4.62,5.72,28.62,,,9.69,5.06,6.82,3.96,42.04,,7.48,6.38,5.72,6.6,22.265432,17.401235,28.981481,0.0,19.298611,84.125087
US_SC_45029,2020-10-10,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,7,0,1129,42,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-4,-4,15,-9,2,,6.79,,11.64,6.06,4.61,5.58,3.39,9.94,4.12,4.85,3.88,3.64,10.67,3.88,4.36,4.36,4.85,5.09,5.09,5.82,27.39,6.79,,11.64,,3.64,3.39,46.3,7.51,8.0,6.79,6.06,8.24,24.537037,21.302469,27.851852,0.0,21.756944,84.79664
US_SC_45029,2020-10-11,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,5,0,1134,42,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,2,-5,43,-18,,5.73,7.16,,9.55,6.68,5.25,6.68,4.77,10.5,3.82,3.34,,5.49,11.94,,5.49,4.77,,,5.49,7.16,25.3,6.68,4.54,9.55,4.06,8.12,6.68,45.35,4.3,7.64,5.25,4.54,7.64,25.481481,22.864198,29.666667,12.446,23.625,89.759358
US_SC_45029,2020-10-12,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,8,0,1142,42,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,2,-8,,-23,6,6.0,9.22,,13.72,4.5,5.14,5.57,5.79,8.79,3.0,5.36,3.65,4.29,9.86,3.22,5.57,4.07,4.29,4.29,4.72,8.58,22.3,5.57,,7.29,4.29,5.79,6.22,43.52,5.79,9.86,6.86,5.57,7.93,24.839506,22.993827,28.17284,0.5715,22.263889,86.370736
US_SC_45029,2020-10-13,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,10,1,1152,43,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,1,-5,8,-21,6,7.34,6.67,4.45,12.01,6.67,4.45,6.67,4.67,8.0,4.22,4.0,3.33,7.56,3.78,6.0,5.78,6.22,4.67,5.78,4.22,9.78,23.12,6.89,3.11,8.67,,5.78,6.22,40.91,4.89,5.78,6.22,5.11,6.67,24.228395,20.012346,30.148148,0.0,21.041667,83.181535
US_SC_45029,2020-10-14,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,15,0,1167,43,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,5,-1,24,-21,4,,8.77,4.5,13.98,9.01,6.16,4.27,5.45,6.64,3.32,3.79,5.69,4.27,12.32,5.45,4.5,3.32,5.21,6.16,5.21,9.72,22.99,7.11,4.27,8.06,4.5,6.4,5.21,43.85,6.4,10.43,7.58,6.4,4.27,22.95679,18.839506,28.191358,0.0,19.520833,81.692566
US_SC_45029,2020-10-15,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,6,1,1173,44,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-1,-5,19,-21,5,5.52,8.61,5.74,12.58,9.27,3.97,4.86,3.75,12.8,3.53,4.41,5.3,6.62,13.68,3.75,7.5,6.18,3.97,4.86,5.96,8.61,30.68,4.86,,8.39,4.63,5.74,6.18,41.71,6.4,7.95,7.28,6.18,6.84,23.141975,19.722222,28.635802,0.0,20.430556,85.182613
US_SC_45029,2020-10-16,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,5,0,1178,44,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-6,-10,18,-22,4,6.73,10.21,3.71,8.58,6.03,7.66,6.5,,4.87,3.48,4.41,4.64,4.64,9.51,6.26,4.64,,5.34,3.25,3.25,10.9,21.34,6.96,5.34,8.58,5.1,7.19,4.64,41.52,3.94,6.73,5.34,6.26,6.26,23.95679,19.888889,29.512346,0.0,19.534722,77.425855
US_SC_45029,2020-10-17,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,7,0,1185,44,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-2,0,29,-16,0,5.11,6.14,3.84,11.25,8.69,6.14,,4.09,9.72,,4.6,,,10.74,6.9,4.35,3.84,5.88,5.63,,7.93,20.97,5.11,,8.69,,,,37.33,4.6,5.37,5.37,5.88,5.37,18.691358,13.765432,24.734568,0.0,12.381944,67.391535
US_SC_45029,2020-10-18,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,8,0,1193,44,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,9,1,48,-20,,7.01,8.26,6.5,8.76,7.26,10.26,8.26,3.5,11.76,6.0,5.25,4.25,,9.01,,4.25,3.5,7.26,,6.0,3.75,21.77,5.5,4.0,6.25,4.5,3.75,4.5,43.03,3.75,5.5,6.25,5.25,4.75,17.364198,12.666667,24.302469,0.0,11.784722,70.628317
US_SC_45029,2020-10-19,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,4,0,1197,44,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,1,-7,,-22,5,7.25,7.92,4.3,9.73,9.51,5.66,11.09,7.25,11.09,,5.89,5.21,5.21,10.64,6.34,5.43,,3.4,7.47,6.79,9.51,24.0,5.66,4.3,7.47,3.62,3.62,6.11,42.56,4.98,6.79,4.53,6.57,7.92,20.08642,14.080247,27.024691,0.0,15.083333,73.779971
US_SC_45029,2020-10-20,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,11,0,1208,44,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,1,-6,5,-21,5,6.07,5.62,4.04,10.79,13.48,7.19,6.74,,4.94,,3.6,5.17,6.29,8.76,5.17,6.29,4.94,6.52,3.37,5.17,11.91,29.21,7.19,4.94,8.76,7.19,3.37,6.96,46.06,3.82,8.09,5.17,5.62,3.37,21.216049,16.895062,26.611111,0.0,18.868056,87.602091
US_SC_45029,2020-10-21,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,4,0,1212,44,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-3,-7,16,-22,5,3.68,7.82,,11.27,11.5,6.67,6.44,5.06,6.67,,3.68,4.14,3.45,13.8,,7.59,3.68,5.29,,5.75,12.42,25.08,6.21,3.91,11.04,5.29,4.83,5.06,49.92,5.98,7.82,9.2,7.59,7.59,22.58642,20.04321,26.5,0.0,21.041667,91.791214
US_SC_45029,2020-10-22,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,3,3,1215,47,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-2,-8,6,-20,4,5.97,9.41,,12.85,8.26,9.64,4.59,,10.1,,4.13,3.9,6.2,13.31,6.2,5.51,4.59,6.66,4.82,5.28,8.95,27.54,7.34,,13.54,4.82,5.51,3.44,39.24,5.28,9.64,7.57,4.13,6.2,23.240741,20.851852,27.697531,10.16,20.729167,86.189899
US_SC_45029,2020-10-23,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,9,1,1224,48,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-11,-7,11,-20,5,4.97,8.28,3.78,10.17,9.93,5.2,7.09,5.91,9.46,4.49,3.31,7.57,9.22,7.57,5.91,4.26,4.02,5.68,,5.2,10.17,30.51,5.44,,6.62,5.44,5.68,5.2,37.6,4.49,6.62,5.91,4.02,6.86,23.061728,19.975309,27.209877,0.4445,20.138889,84.089399
US_SC_45029,2020-10-24,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,7,0,1231,48,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-6,-5,21,-16,0,6.95,10.43,3.74,8.83,7.49,5.88,5.62,,10.16,5.35,4.81,4.81,4.28,9.36,5.62,4.55,,4.28,,4.81,9.36,27.28,4.81,,12.84,7.76,4.55,4.01,42.53,4.81,7.76,8.02,6.69,,22.080247,18.0,28.141975,0.0,19.25,84.869825
US_SC_45029,2020-10-25,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,5,0,1236,48,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,3,-6,30,-18,,4.19,8.13,3.45,14.05,7.15,4.68,6.16,3.45,10.11,6.16,5.42,,,8.88,3.7,4.68,,,4.93,5.92,8.13,21.45,6.16,3.94,9.37,3.94,4.93,3.45,43.88,,6.16,4.68,,,22.802469,19.641975,27.308642,1.143,20.611111,87.825367
US_SC_45029,2020-10-26,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,9,0,1245,48,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-4,-10,,-20,5,6.74,9.88,3.82,12.8,11.46,6.96,6.74,6.74,11.9,4.27,6.29,,8.54,9.21,5.39,5.84,4.04,5.39,6.51,5.17,10.11,31.45,4.49,3.59,11.68,8.76,4.72,4.72,45.15,4.49,8.31,5.62,5.17,5.17,20.580247,17.833333,23.950617,2.159,18.75,89.876849
US_SC_45029,2020-10-27,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,8,0,1253,48,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,1,-6,7,-22,5,4.57,7.77,3.88,12.11,11.42,5.71,7.54,3.43,10.05,3.88,4.8,,5.94,9.82,6.4,7.54,5.48,6.17,5.71,3.88,11.88,29.25,6.63,3.66,8.22,4.57,5.03,3.66,45.01,4.11,7.54,5.48,5.25,3.88,20.635802,16.401235,26.753086,0.0,17.965278,85.085507
US_SC_45029,2020-10-28,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,6,1,1259,49,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-1,-6,11,-20,4,,12.19,,14.3,8.44,6.56,5.16,,10.78,5.16,,3.75,3.52,13.36,,6.8,3.98,4.45,3.98,4.69,10.78,25.78,8.2,,10.08,3.28,3.75,5.39,39.37,5.16,8.67,5.16,5.86,7.97,23.209877,18.765432,28.283951,0.0,19.958333,82.452976
US_SC_45029,2020-10-29,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,11,0,1270,49,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-7,-11,13,-21,6,3.37,6.3,4.05,11.92,12.59,8.1,5.17,4.72,8.55,4.95,3.82,5.62,6.3,9.67,,6.97,,5.85,3.6,4.05,9.45,24.51,5.4,,10.12,7.2,6.52,5.85,42.5,4.5,6.3,5.17,5.17,6.07,24.561728,22.141975,27.04321,0.0,22.5625,89.172954
US_SC_45029,2020-10-30,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,8,0,1278,49,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-2,-3,17,-20,2,5.58,6.05,,9.54,7.91,3.49,5.35,,6.98,,5.35,,,9.77,3.49,6.51,3.26,,6.05,4.89,9.07,20.48,6.75,,6.51,4.19,,5.12,35.83,3.49,5.58,6.28,5.12,4.89,19.598765,12.333333,25.166667,2.6924,12.444444,64.066746
US_SC_45029,2020-10-31,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,1,0,1279,49,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,3,9,7,-10,-1,5.84,7.78,6.39,10.84,7.5,3.89,,,7.23,4.45,4.45,3.89,,4.72,3.89,4.45,,3.89,,,6.12,15.29,8.34,,8.06,5.28,5.28,,36.41,,4.45,7.23,,4.17,16.04321,11.092593,21.141975,0.0,10.618056,71.413079
US_SC_45029,2020-11-01,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,13,0,1292,49,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-3,-5,25,-17,,6.1,7.62,3.81,9.65,20.58,4.06,5.59,,7.62,,5.33,,17.27,10.16,4.06,6.86,,,4.83,7.37,6.86,23.62,4.57,6.35,7.88,,4.57,5.08,44.45,3.81,6.35,5.33,,6.86,18.462963,14.024691,23.475309,0.0,15.430556,84.516849
US_SC_45029,2020-11-02,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,7,0,1299,49,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,6,-9,,-23,5,4.11,5.91,,14.64,14.38,5.13,5.65,4.88,7.7,,,5.13,8.99,10.27,4.11,,5.65,5.39,4.62,7.19,9.5,23.11,4.62,4.11,5.65,5.39,6.93,3.6,41.85,,6.42,7.19,5.39,8.22,12.938272,7.493827,18.709877,0.282222,2.166667,48.881841
US_SC_45029,2020-11-03,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,14,0,1313,49,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,13,0,-9,-26,6,4.46,8.44,,6.8,10.79,3.99,4.92,3.28,5.86,4.46,,,7.5,7.97,,5.39,4.22,5.39,,5.86,10.32,18.53,3.28,5.86,,3.52,4.92,,34.48,,3.52,4.46,4.92,5.86,9.666667,3.160494,19.246914,0.0,2.625,63.703019
US_SC_45029,2020-11-04,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,11,0,1324,49,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-1,-9,-7,-20,6,3.73,5.92,3.29,8.55,9.21,3.29,6.8,4.17,8.55,3.73,5.92,5.48,3.07,4.39,3.29,6.58,4.39,5.92,,4.83,9.87,21.28,5.7,3.73,,,6.14,4.17,38.39,5.04,3.73,6.36,4.83,3.07,13.635802,6.283951,21.969136,0.0,7.659722,69.05124
US_SC_45029,2020-11-05,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,3,0,1327,49,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-5,-8,9,-20,5,4.77,11.14,3.41,9.09,10.0,4.32,8.18,4.32,7.05,,4.77,,6.14,11.14,4.55,5.23,,4.09,4.55,,5.46,23.41,6.36,3.41,9.55,5.68,5.0,5.23,42.28,4.32,8.18,6.36,5.91,5.23,18.381944,12.791667,24.451389,0.0,13.805556,74.808264
US_SC_45029,2020-11-06,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,5,0,1332,49,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-12,-13,-10,-17,6,,6.1,,5.88,6.31,3.7,3.7,3.92,6.75,3.92,3.7,3.05,3.7,8.93,,3.48,3.27,4.35,4.57,3.48,5.66,21.99,5.66,3.05,8.05,6.97,3.48,3.27,36.79,3.48,5.44,5.88,3.48,6.1,19.67284,15.234568,25.567901,0.0,17.152778,86.056125
US_SC_45029,2020-11-07,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,11,-1,1343,48,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-6,-6,4,-12,1,4.29,6.57,,9.34,12.88,5.55,7.07,3.79,7.32,5.55,,,5.05,8.08,,4.29,5.3,,4.54,5.81,6.06,21.97,,6.31,10.61,,4.29,5.3,35.1,5.81,6.57,6.06,4.54,6.82,21.592593,17.969136,26.660494,1.3208,18.868056,84.772689
US_SC_45029,2020-11-08,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,9,0,1352,48,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-2,-7,41,-20,,3.38,7.72,3.62,10.62,9.89,7.48,4.83,5.31,6.51,5.31,6.76,,7.24,10.86,,5.79,5.31,,4.83,4.1,5.31,25.34,7.24,,9.41,,4.1,6.27,44.88,5.55,5.55,8.45,5.79,4.34,21.62963,19.530864,25.444444,0.8636,19.354167,87.393345
US_SC_45029,2020-11-09,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,5,0,1357,48,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-4,-8,,-18,5,4.19,7.5,,10.81,9.27,7.06,5.52,5.52,9.27,,5.52,3.09,5.96,11.26,3.75,5.3,4.41,4.63,4.41,4.19,9.49,27.14,7.06,,6.84,6.84,5.3,6.4,39.28,6.18,3.53,6.84,5.96,7.5,22.345679,19.265432,27.049383,0.8255,19.618056,84.955773
US_SC_45029,2020-11-10,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,13,0,1370,48,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,2,-8,-5,-21,7,4.26,6.27,3.36,14.34,9.19,4.71,6.72,4.48,6.27,4.26,5.15,3.14,7.62,12.55,4.03,10.08,3.14,5.6,4.03,5.83,10.08,22.86,7.62,,11.2,5.15,4.03,4.93,38.32,8.29,8.29,5.15,7.84,6.5,23.098765,20.320988,27.462963,0.254,20.770833,87.167856
US_SC_45029,2020-11-11,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,2,0,1372,48,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,0,-13,-7,-29,10,3.12,4.68,3.79,12.27,7.36,7.14,5.58,7.14,7.36,,3.79,4.46,3.57,8.03,3.57,7.58,3.12,3.12,4.46,3.12,10.48,25.64,5.8,,5.35,3.79,3.12,5.13,41.25,4.68,4.91,8.03,,6.91,24.333333,22.154321,27.117284,8.255,23.479167,94.603704
