location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IA_19023,2020-03-07,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,,,,,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,9,,,29.45,26.18,37.64,4.616667,-1.105556,15.877778,0.0,30.48,-4.077778,53.977328
US_IA_19023,2020-03-08,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,,,,,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,11.49,27.57,49.77,42.12,10.316667,4.088889,19.861111,0.0,,0.45,50.94552
US_IA_19023,2020-03-09,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,,,,,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,-10,3,12.66,31.99,61.98,44.66,6.761111,0.883333,15.983333,0.635,,3.177778,78.337753
US_IA_19023,2020-03-10,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,,,,,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,-2,2,,31.88,57.66,33.24,1.638889,-2.85,8.927778,6.76275,,-1.238889,81.575238
US_IA_19023,2020-03-11,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,,,,,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,2,2,,48.3,85.34,39.7,4.911111,1.833333,9.844444,2.82575,,2.638889,85.550925
US_IA_19023,2020-03-12,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,,,,,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,8,4,,41.61,100.0,35.57,7.144444,3.222222,13.194444,0.15875,,4.955556,86.247123
US_IA_19023,2020-03-13,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,,,,,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,13,-2,,41.83,59.66,27.43,2.355556,-1.705556,7.616667,0.5588,,-3.777778,64.184979
US_IA_19023,2020-03-14,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,,,,,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,7,,,52.6,62.36,30.05,0.155556,-1.672222,3.788889,0.0,,-3.661111,75.7572
US_IA_19023,2020-03-15,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,,,,,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,34.99,88.51,32.94,-1.75,-6.288889,3.872222,0.6604,,-4.533333,81.515281
US_IA_19023,2020-03-16,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,,,,,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,31,-12,,45.21,82.52,26.55,1.572222,-0.944444,5.022222,0.0,,-0.694444,85.175379
US_IA_19023,2020-03-17,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,,,,,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,25,-16,14.07,50.36,88.87,24.44,1.961111,-4.111111,7.811111,0.0254,,-2.094444,74.794673
US_IA_19023,2020-03-18,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,,,,,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,-7,-20,14.29,42.88,65.03,54.31,4.527778,2.066667,7.088889,6.12775,,2.688889,87.999782
US_IA_19023,2020-03-19,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,,,,,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,-17,-24,,35.16,66.25,31.1,6.327778,5.011111,8.111111,5.36575,,5.950617,97.131309
US_IA_19023,2020-03-20,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,,,,,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,-10,-22,11.73,31.75,58.66,20.7,0.261111,-3.527778,5.861111,23.97125,,-2.216667,83.611556
US_IA_19023,2020-03-21,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,,,,,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,-7,,10.73,34.86,52.29,38.21,-0.588889,-3.488889,3.616667,0.6096,30.48,-5.6,69.176112
US_IA_19023,2020-03-22,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,,,,,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,-17,,,30.23,54.02,19.94,1.027778,-1.211111,4.122222,0.0,,-2.972222,74.955859
US_IA_19023,2020-03-23,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,,,,,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,-17,-25,,30.8,53.27,29.52,2.066667,-0.194444,7.327778,0.036286,,1.011111,92.897481
US_IA_19023,2020-03-24,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,,,,,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,-19,-28,,18.16,39.45,33.81,4.755556,2.405556,8.383333,0.0,,3.016667,88.752223
US_IA_19023,2020-03-25,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,,,,,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,-22,-28,16.67,31.41,55.13,35.9,5.711111,2.011111,9.694444,0.0,,4.759259,92.781486
US_IA_19023,2020-03-26,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,,,,,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,-11,-27,12.31,28.31,41.84,38.15,6.9,4.022222,11.022222,1.481667,,5.411111,90.398178
US_IA_19023,2020-03-27,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,,,1,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,-12,-30,10.26,32.05,48.72,42.31,7.327778,2.794444,12.605556,0.0,,4.816667,84.285787
US_IA_19023,2020-03-28,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,-11,,13.94,24.71,34.21,40.54,8.822222,5.933333,14.705556,1.397,,8.011111,94.753806
US_IA_19023,2020-03-29,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,-15,,13.85,24.69,46.37,30.11,6.894444,2.244444,13.644444,4.699,,3.866667,81.449835
US_IA_19023,2020-03-30,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,-12,-29,16.63,21.29,52.55,31.93,6.572222,-1.827778,15.916667,0.4572,,-1.122222,58.434357
US_IA_19023,2020-03-31,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,-10,-31,18.34,27.84,38.71,32.6,6.761111,-0.227778,13.727778,0.0,,-0.35,60.695165
US_IA_19023,2020-04-01,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,-11,-29,15.27,25.45,38.18,34.36,5.233333,0.183333,13.755556,0.395111,,1.472222,77.084981
US_IA_19023,2020-04-02,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,-8,-28,11.08,29.33,33.9,35.85,10.955556,6.3,18.566667,1.016,,4.405556,64.205765
US_IA_19023,2020-04-03,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,-23,-32,10.32,20.03,49.17,24.89,4.633333,-2.061111,15.588889,0.635,,2.111111,84.169733
US_IA_19023,2020-04-04,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,2,,10.1,16.16,21.54,30.29,-0.1,-4.272222,9.05,1.241778,,-3.833333,76.229547
US_IA_19023,2020-04-05,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,2,,,18.33,37.33,31.9,5.111111,-3.294444,15.744444,0.0,,-2.755556,57.033007
US_IA_19023,2020-04-06,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-33,16.78,26.11,31.7,36.67,9.355556,5.138889,14.733333,0.0,,3.983333,69.403529
US_IA_19023,2020-04-07,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-34,13.12,13.12,37.99,36.61,16.05,10.15,25.333333,0.141111,,12.294444,78.625586
US_IA_19023,2020-04-08,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-36,,15.2,36.72,30.39,11.794444,5.266667,22.016667,0.0,,7.372222,74.716157
US_IA_19023,2020-04-09,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-35,18.49,13.39,30.61,33.79,3.788889,-1.116667,10.944444,1.596571,,-3.75,58.231825
US_IA_19023,2020-04-10,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-43,12.07,18.78,30.85,38.23,2.261111,-4.838889,10.838889,0.0,,-5.95,54.877283
US_IA_19023,2020-04-11,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,20.61,27.48,26.79,8.194444,1.733333,15.383333,0.889,,-0.794444,53.315939
US_IA_19023,2020-04-12,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,12.04,10.84,22.28,37.33,6.172222,0.1,11.322222,3.447143,,5.022222,92.498185
US_IA_19023,2020-04-13,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-32,14.7,14.11,25.29,34.11,-0.9,-4.55,3.888889,9.440333,,-5.294444,72.483798
US_IA_19023,2020-04-14,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-33,,15.65,25.5,34.77,-1.811111,-5.522222,1.977778,0.0,30.48,-6.877778,68.619868
US_IA_19023,2020-04-15,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-32,8.79,,31.66,34.0,-2.272222,-8.05,2.938889,0.1016,,-8.027778,65.083882
US_IA_19023,2020-04-16,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-34,,12.65,30.71,22.89,-0.655556,-6.983333,6.25,0.0,,-8.627778,55.040035
US_IA_19023,2020-04-17,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-30,,9.86,20.33,22.8,3.622222,-1.122222,10.077778,0.53975,,-3.1,62.043844
US_IA_19023,2020-04-18,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,13.6,,23.8,30.6,7.644444,-0.838889,19.627778,0.1524,,-0.711111,55.868447
US_IA_19023,2020-04-19,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,13.13,21.0,38.07,10.161111,2.388889,17.861111,0.0,,-0.794444,46.835666
US_IA_19023,2020-04-20,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,1,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-31,,12.81,14.64,29.28,8.138889,-2.5,19.15,0.0,,-2.95,45.802852
US_IA_19023,2020-04-21,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,2,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-33,11.58,9.75,23.17,35.36,7.411111,-2.105556,15.961111,0.0,,-4.533333,42.693589
US_IA_19023,2020-04-22,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,2,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-32,13.45,,37.13,30.09,13.633333,3.477778,26.372222,0.762,,1.516667,44.131433
US_IA_19023,2020-04-23,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,2,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-32,17.84,,18.48,25.48,13.633333,5.572222,21.45,2.652889,,7.916667,69.732422
US_IA_19023,2020-04-24,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,2,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-30,,12.29,34.94,32.99,11.777778,6.938889,17.788889,2.69875,,7.183333,74.235305
US_IA_19023,2020-04-25,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,2,0,4,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,13.72,,19.5,20.22,11.477778,4.283333,19.25,0.028222,,4.355556,61.828134
US_IA_19023,2020-04-26,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,4,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,15.18,13.8,27.6,28.98,12.511111,3.377778,20.666667,0.0254,,3.527778,54.596496
US_IA_19023,2020-04-27,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,4,0,8,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-34,10.01,9.38,25.02,33.78,16.133333,8.844444,25.572222,0.0,,4.616667,46.584017
US_IA_19023,2020-04-28,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,8,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-34,12.43,,21.91,32.57,14.933333,9.066667,23.55,0.338667,,7.672222,62.314563
US_IA_19023,2020-04-29,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,8,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-35,12.66,9.05,18.7,36.19,10.85,7.766667,16.688889,0.790222,,6.188889,73.260978
US_IA_19023,2020-04-30,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,9,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-36,,,22.25,30.35,12.338889,3.566667,21.477778,0.0,,1.15,46.67042
US_IA_19023,2020-05-01,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,9,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-31,10.11,12.13,16.17,32.34,15.344444,5.311111,26.111111,0.0,,0.594444,37.331494
US_IA_19023,2020-05-02,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,9,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,14.59,13.13,23.35,35.76,18.894444,11.755556,24.45,0.0,,6.894444,45.866478
US_IA_19023,2020-05-03,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,9,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,15.96,,15.26,31.91,15.405556,4.905556,25.633333,0.0,,1.938889,40.678371
US_IA_19023,2020-05-04,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,9,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-30,12.42,11.8,24.21,31.04,12.55,6.094444,22.833333,0.0,,0.444444,43.739183
US_IA_19023,2020-05-05,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,10,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-26,,,24.71,35.3,8.111111,4.777778,13.4,2.286,,4.733333,79.502334
US_IA_19023,2020-05-06,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,10,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-27,11.56,,24.33,26.16,9.366667,4.172222,16.688889,4.98475,,5.433333,76.612028
US_IA_19023,2020-05-07,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,11,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-28,9.53,,21.61,19.7,10.861111,3.394444,17.455556,0.0254,,3.516667,60.708522
US_IA_19023,2020-05-08,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,1,0,12,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-28,13.74,,16.86,32.47,8.2,1.666667,14.861111,0.0508,,-4.35,41.171317
US_IA_19023,2020-05-09,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,12,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,,28.26,28.26,7.672222,-2.7,19.705556,0.0,,-5.538889,39.135988
US_IA_19023,2020-05-10,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,12,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,,14.57,36.11,7.427778,3.766667,13.316667,0.399143,,2.955556,73.876809
US_IA_19023,2020-05-11,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,12,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-28,11.13,,24.11,37.09,7.766667,4.583333,13.127778,0.3556,,-1.611111,51.782358
US_IA_19023,2020-05-12,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,12,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-26,11.83,10.52,28.92,28.92,7.894444,0.4,16.272222,0.0,,-6.194444,36.773018
US_IA_19023,2020-05-13,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,12,0,,,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-28,,,19.92,36.81,11.15,4.238889,16.844444,2.201333,,0.488889,48.107182
