location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AK_02220,2022-01-15,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,-1,1618,5,0,6211,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,24.46,35.68,4.845679,3.364198,6.925926,5.983111,,3.069444,90.658025
US_AK_02220,2022-01-16,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,1618,5,0,6211,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,23.26,39.88,3.141975,1.58642,5.061728,1.693333,,2.194444,95.734296
US_AK_02220,2022-01-17,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,1618,5,0,6211,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,21.14,31.7,1.41358,-0.635802,3.537037,0.790222,,-0.416667,91.5005
US_AK_02220,2022-01-18,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,1618,5,10,6221,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,32.04,42.05,-0.759259,-2.117284,2.296296,0.169333,,-2.597222,93.846876
US_AK_02220,2022-01-19,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,93,0,1711,5,33,6254,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,23.84,39.09,1.0,-1.82716,3.475309,0.959556,,-1.513889,86.990385
US_AK_02220,2022-01-20,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,1711,5,11,6265,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,23.24,42.61,2.814815,1.117284,4.574074,10.385778,,1.638889,95.135394
US_AK_02220,2022-01-21,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,66,0,1777,5,0,6265,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,18.3,42.38,4.808642,2.308642,6.709877,7.112,,3.180556,92.599026
US_AK_02220,2022-01-22,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,1777,5,0,6265,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,18.65,35.11,6.401235,4.555556,7.58642,35.475333,,4.902778,91.500453
US_AK_02220,2022-01-23,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,1777,5,1,6266,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,19.59,28.3,4.685185,3.555556,6.685185,18.005778,,3.222222,93.369621
US_AK_02220,2022-01-24,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,23,0,1800,5,6,6272,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,15.35,40.28,2.555556,0.944444,4.722222,0.733778,,1.416667,95.627026
US_AK_02220,2022-01-25,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,1800,5,0,6272,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,36.05,41.9,4.45679,2.561728,5.716049,4.374444,,3.138889,93.810249
US_AK_02220,2022-01-26,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,20,0,1820,5,1,6273,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,,34.7,1.583333,0.016667,4.233333,1.1684,,0.455556,96.552741
US_AK_02220,2022-01-27,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,1820,5,4,6277,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,,41.17,3.366667,0.505556,5.805556,0.0,,1.088889,88.01627
US_AK_02220,2022-01-28,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,93,0,1913,5,1,6278,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,19.41,26.2,5.122222,3.494444,6.116667,7.5184,,3.022222,88.428738
US_AK_02220,2022-01-29,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,1913,5,1,6279,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,,44.33,4.883333,2.194444,6.1,6.4262,,2.622222,86.610869
US_AK_02220,2022-01-30,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,1913,5,0,6279,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,19.81,28.61,1.127778,-0.15,3.538889,5.7404,,-0.733333,89.92606
US_AK_02220,2022-01-31,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,31,0,1944,5,0,6279,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,22.92,52.53,-0.405556,-2.405556,2.433333,0.3556,,-3.266667,84.07701
US_AK_02220,2022-02-01,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,1944,5,11,6290,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,28.94,27.91,-2.433333,-3.8,-0.183333,0.1778,,-7.833333,71.521377
US_AK_02220,2022-02-02,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,58,0,2002,5,0,6290,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,26.27,36.98,-1.577778,-3.783333,0.466667,1.3716,,-4.211111,86.082506
US_AK_02220,2022-02-03,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,2002,5,0,6290,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,22.23,37.69,-0.011111,-1.538889,1.233333,2.0066,,-1.722222,91.82738
US_AK_02220,2022-02-04,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,32,0,2034,5,266,6556,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,,35.12,3.855556,0.483333,5.772222,15.9512,,1.955556,92.164029
US_AK_02220,2022-02-05,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,2034,5,0,6556,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,,34.12,4.4,2.544444,6.005556,6.0452,,2.244444,90.065955
US_AK_02220,2022-02-06,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,2034,5,0,6556,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,,50.82,5.222222,3.522222,7.083333,15.4432,,2.944444,87.946916
US_AK_02220,2022-02-07,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,40,0,2074,5,12,6568,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,29.3,45.9,4.494444,2.738889,6.561111,6.35,,2.288889,87.710379
US_AK_02220,2022-02-08,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,2074,5,1,6569,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,25.48,41.87,4.738889,2.338889,6.822222,5.715,,2.777778,90.508168
US_AK_02220,2022-02-09,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,25,0,2099,5,0,6569,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,15.29,41.37,6.594444,4.633333,8.172222,9.906,,5.088889,92.368452
US_AK_02220,2022-02-10,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,2099,5,0,6569,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,17.62,41.72,3.566667,1.327778,7.466667,12.4206,,-0.755556,73.958281
US_AK_02220,2022-02-11,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,28,0,2127,5,6,6575,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,29.0,27.13,1.488889,-0.455556,4.816667,0.2794,,-1.344444,85.159643
US_AK_02220,2022-02-12,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,2127,5,0,6575,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,17.87,39.1,4.733333,1.8,6.772222,11.0998,,2.855556,91.90878
US_AK_02220,2022-02-13,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,2127,5,0,6575,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,,31.13,2.244444,0.194444,6.288889,6.8834,,0.733333,93.751798
US_AK_02220,2022-02-14,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,10,0,2137,5,0,6575,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,,36.54,2.122222,-0.555556,4.772222,0.3302,,-0.011111,92.515724
US_AK_02220,2022-02-15,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,2137,5,0,6575,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,16.01,49.03,2.988889,1.094444,5.188889,1.143,,1.322222,91.800172
US_AK_02220,2022-02-16,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,6,0,2143,5,11,6586,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,17.72,30.13,4.166667,2.805556,5.883333,2.9972,,2.988889,95.344073
US_AK_02220,2022-02-17,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,2143,5,8,6594,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,26.2,35.55,4.994444,3.533333,6.683333,14.9606,,3.455556,93.731888
US_AK_02220,2022-02-18,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,13,0,2156,5,0,6594,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,35.64,33.81,4.533333,3.338889,6.283333,0.1016,,2.9,92.833005
US_AK_02220,2022-02-19,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,2156,5,0,6594,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,16.88,42.2,3.683333,1.672222,6.155556,8.9408,,1.833333,88.77602
US_AK_02220,2022-02-20,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,2156,5,0,6594,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,32.4,45.99,2.561111,0.55,5.5,2.0066,,0.233333,88.519355
US_AK_02220,2022-02-21,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,2156,5,0,6594,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,,32.32,-0.666667,-3.261111,4.85,0.5334,,-10.466667,48.764018
US_AK_02220,2022-02-22,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,2156,5,5,6599,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,17.23,35.41,-1.594444,-3.811111,1.183333,0.0,,-8.566667,62.178092
US_AK_02220,2022-02-23,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,15,0,2171,5,0,6599,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,20.29,37.81,0.544444,-1.955556,2.65,1.0668,,-2.955556,79.707371
US_AK_02220,2022-02-24,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,2171,5,4,6603,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,13.76,42.13,1.074074,-0.944444,3.648148,2.060222,,-1.402778,87.122601
US_AK_02220,2022-02-25,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,10,0,2181,5,1,6604,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,18.09,43.59,3.148148,0.154321,5.185185,0.0,,-0.097222,79.603182
US_AK_02220,2022-02-26,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,2181,5,0,6604,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,26.18,35.25,4.592593,2.950617,5.919753,0.508,,1.194444,79.936001
US_AK_02220,2022-02-27,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,2181,5,0,6604,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,16.99,38.45,5.598765,4.049383,7.0,2.568222,,2.805556,83.306399
US_AK_02220,2022-02-28,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,7,0,2188,5,3,6607,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,21.54,25.13,4.524691,2.901235,6.660494,1.016,,2.680556,88.304939
US_AK_02220,2022-03-01,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,2188,5,0,6607,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,14.62,40.43,4.08642,2.62963,6.302469,0.197556,,2.805556,93.688616
US_AK_02220,2022-03-02,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,19,0,2207,5,0,6607,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,16.22,32.44,3.666667,2.166667,5.861111,0.818444,,2.244444,92.130429
US_AK_02220,2022-03-03,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,2207,5,0,6607,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,14.32,45.64,1.644444,-1.116667,5.483333,0.0762,,-0.488889,89.279178
US_AK_02220,2022-03-04,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,9,0,2216,5,9,6616,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,20.32,31.4,1.961111,-0.833333,5.088889,0.0,,-0.688889,86.491315
US_AK_02220,2022-03-05,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,2216,5,0,6616,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,,39.21,3.538889,0.922222,5.994444,0.7874,,1.6,89.961267
US_AK_02220,2022-03-06,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,2216,5,0,6616,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,16.78,32.63,4.966667,2.961111,6.322222,2.5146,,3.311111,90.271807
US_AK_02220,2022-03-07,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,11,0,2227,5,4,6620,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,15.89,48.61,2.733333,0.111111,6.572222,7.239,,0.033333,84.587251
US_AK_02220,2022-03-08,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,2227,5,21,6641,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,21.26,40.67,1.927778,-1.244444,6.183333,0.0,,-5.388889,61.304976
US_AK_02220,2022-03-09,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,4,0,2231,5,0,6641,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,14.12,37.95,0.966667,-2.466667,6.211111,0.0,,-5.266667,68.062231
US_AK_02220,2022-03-10,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,2231,5,1,6642,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,20.36,38.17,3.261111,-0.061111,4.883333,0.1016,,-2.333333,68.541752
US_AK_02220,2022-03-11,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,11,0,2242,5,0,6642,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,16.14,29.58,2.894444,0.561111,4.888889,5.0038,,1.166667,89.965706
US_AK_02220,2022-03-12,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,2242,5,1,6643,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,,32.28,3.75,1.594444,6.311111,7.4422,,1.811111,89.293227
US_AK_02220,2022-03-13,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,2242,5,1,6644,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,,29.15,2.627778,0.361111,5.977778,1.9558,,0.222222,86.878649
US_AK_02220,2022-03-14,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,10,0,2252,5,0,6644,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,15.67,38.31,2.655556,0.333333,5.094444,0.6604,,-0.666667,81.659064
US_AK_02220,2022-03-15,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,2252,5,0,6644,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,21.35,35.59,3.972222,1.611111,6.85,4.3688,,1.555556,88.294125
US_AK_02220,2022-03-16,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,8,0,2260,5,0,6644,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,17.49,36.64,4.994444,3.483333,6.816667,0.5334,,2.6,86.355943
US_AK_02220,2022-03-17,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,2260,5,0,6644,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,18.66,30.53,4.5,2.677778,6.311111,3.9624,,2.333333,86.544875
US_AK_02220,2022-03-18,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,7,0,2267,5,0,6644,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,13.46,33.65,5.011111,2.977778,7.372222,3.6068,,1.422222,80.627511
US_AK_02220,2022-03-19,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,2267,5,4,6648,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,17.33,35.62,3.655556,2.022222,6.838889,1.4478,,0.644444,80.761304
US_AK_02220,2022-03-20,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,2267,5,0,6648,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,16.76,35.37,2.416667,0.672222,5.4,0.762,,-0.377778,82.764293
US_AK_02220,2022-03-21,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,11,0,2278,5,8,6656,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,24.45,18.74,4.05,1.627778,6.288889,1.27,,1.6,85.099131
US_AK_02220,2022-03-22,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,2278,5,0,6656,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,13.34,35.85,6.005556,3.038889,7.9,3.5306,,2.966667,82.81672
US_AK_02220,2022-03-23,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,10,0,2288,5,5,6661,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,22.49,33.32,4.055556,2.094444,7.194444,6.8326,,1.6,84.938786
US_AK_02220,2022-03-24,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,2288,5,0,6661,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,21.44,32.98,4.588889,2.322222,7.6,1.9812,,1.166667,80.361902
