location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WV_54079,2022-06-08,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,,,,,-2,33002,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,14,-16,-11,-24,5,1.78,5.56,6.33,,14.0,5.33,7.56,1.89,2.89,4.89,4.11,3.44,2.33,2.67,6.0,4.56,3.56,1.89,3.0,2.0,8.45,4.67,1.89,3.33,3.11,3.22,2.0,2.33,3.11,4.56,,8.0,21.78,6.33,4.0,10.22,,5.22,3.44,1.78,6.45,36.23,1.89,3.78,13.0,3.0,2.11,6.78,5.0,4.45,2.44,3.0,2.22,1.89,22.962963,17.561728,29.691358,3.894667,,19.117284,79.134682
US_WV_54079,2022-06-09,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,,,,,1,33003,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,12,-22,-8,-23,3,2.35,4.36,5.03,,13.19,5.03,5.25,1.79,3.13,5.14,2.46,3.58,2.01,2.91,5.81,3.35,6.26,2.46,6.26,2.57,10.62,4.47,2.35,3.58,3.69,3.02,3.8,3.8,2.68,2.91,1.9,9.84,20.46,6.6,,7.38,2.24,3.91,3.47,2.57,4.58,35.11,2.79,3.91,11.4,2.46,2.35,6.15,4.58,5.59,2.24,2.01,3.13,,19.927778,16.422222,26.722222,7.112,,15.572222,76.370866
US_WV_54079,2022-06-10,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,,,,,4,33007,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,6,-26,22,-25,5,2.37,3.96,5.54,2.83,11.64,5.43,5.2,,2.49,5.77,4.3,2.94,3.84,,6.33,2.71,4.97,3.28,3.5,2.83,9.16,2.6,1.92,3.96,3.96,2.83,2.71,2.94,3.39,2.49,1.92,8.48,20.12,4.97,3.39,7.24,2.94,3.73,2.15,2.6,5.2,31.54,1.92,2.94,9.16,1.81,1.81,4.18,4.52,4.75,1.81,2.49,2.37,2.83,18.633333,12.916667,24.622222,0.423333,,13.083333,70.825107
US_WV_54079,2022-06-11,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,,,,,6,33013,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,7,-19,-5,-10,,1.75,3.13,5.63,4.5,12.63,5.0,3.63,,,4.38,2.5,3.38,2.88,,7.63,2.88,3.88,4.0,3.0,2.13,7.88,4.0,,,5.5,3.13,1.88,3.88,3.25,2.38,,6.88,20.14,5.38,2.75,11.51,,2.63,4.0,,7.25,32.4,,4.25,12.13,2.5,2.25,6.0,5.38,4.5,2.0,4.75,2.0,1.88,18.191358,12.882716,24.790123,3.344333,,14.691358,80.191776
US_WV_54079,2022-06-12,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,,,,,0,33013,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,13,-25,7,-19,,,4.49,4.84,2.13,13.23,5.79,4.13,,3.78,4.37,3.54,4.25,3.31,2.36,8.15,3.54,4.25,3.66,2.13,2.01,6.73,4.02,1.65,2.25,5.43,2.25,1.65,3.19,3.07,3.54,2.25,5.43,23.27,4.49,2.6,10.28,2.01,1.65,3.54,,4.73,32.96,1.65,4.96,12.64,,1.65,5.43,3.9,1.89,2.84,3.07,2.13,2.13,21.701389,15.388889,28.180556,3.429,,18.506944,82.300706
US_WV_54079,2022-06-13,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,,,,,0,33013,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,9,-22,6,-27,5,2.17,4.35,5.54,1.74,13.15,4.67,4.57,2.5,3.7,4.02,2.61,3.91,1.96,2.28,5.11,2.39,4.46,2.61,3.48,2.39,8.91,4.35,2.39,1.85,3.37,3.15,,4.24,2.83,4.35,2.83,8.7,19.13,4.13,2.17,8.91,1.96,4.13,3.59,2.39,5.33,33.05,2.72,4.35,10.98,1.63,1.74,5.0,4.35,5.0,2.39,1.74,3.37,1.96,26.098765,18.611111,32.617284,1.378857,,22.376543,80.358046
US_WV_54079,2022-06-14,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,,,,,0,33013,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,15,-19,12,-27,4,1.79,5.04,4.03,3.92,13.67,7.06,5.04,2.91,3.14,4.59,2.13,2.58,3.25,,6.38,3.92,3.81,2.13,4.37,1.68,7.62,3.92,2.02,3.02,4.03,4.71,2.13,5.71,3.7,5.6,2.91,6.38,20.28,6.5,3.25,8.74,4.03,2.24,4.48,2.35,4.59,32.37,,3.47,9.52,,3.58,5.83,5.04,3.36,,3.25,3.02,,25.381944,19.784722,33.222222,9.398,,21.395833,78.786897
US_WV_54079,2022-06-15,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,,,,,9,33022,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,15,-15,-7,-26,4,,3.88,4.52,4.01,12.28,6.2,4.01,2.07,2.71,4.52,,2.97,2.58,1.81,5.04,2.58,3.23,1.94,2.58,,5.94,3.36,1.94,2.97,3.62,4.26,,4.39,3.75,2.33,1.94,6.85,17.19,4.39,2.97,7.37,,3.23,2.46,3.49,5.69,34.37,,4.13,12.15,,,6.46,4.26,3.88,2.07,1.81,2.84,2.58,28.962963,21.216049,34.240741,2.822222,,23.654321,73.248443
US_WV_54079,2022-06-16,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,,,,,0,33022,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,12,-10,-4,-25,4,1.87,3.41,5.82,2.64,12.31,5.71,5.82,1.76,4.18,4.4,3.52,2.2,2.64,2.42,7.25,3.41,3.85,2.75,4.07,,9.45,2.97,1.76,2.2,5.38,3.74,,4.29,2.97,2.97,2.64,5.82,21.43,5.82,2.53,8.68,2.31,4.18,2.86,1.65,5.71,34.51,3.19,5.38,10.77,2.31,,5.5,5.6,5.17,3.08,2.2,2.31,,28.32716,22.185185,34.098765,0.084667,,22.771605,71.996752
US_WV_54079,2022-06-17,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,,,,,0,33022,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,11,-4,9,-34,7,,3.25,5.16,3.93,13.58,6.85,4.94,2.02,2.13,4.49,3.48,2.25,1.8,2.47,5.95,3.03,2.81,3.59,2.92,3.14,8.19,3.82,1.91,1.8,4.83,2.47,1.57,5.16,2.25,3.03,2.58,6.17,19.42,4.04,2.47,7.74,2.25,4.49,,,4.26,27.61,,4.49,8.98,2.36,1.68,5.5,3.7,4.71,2.58,2.47,3.25,1.8,26.580247,21.104938,32.820988,1.439333,,21.617284,74.61604
US_WV_54079,2022-06-18,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,,,,,0,33022,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,8,1,14,-9,-3,2.23,4.33,5.91,3.02,14.84,4.86,4.2,,3.15,3.68,3.42,3.02,2.89,2.5,6.3,4.2,3.55,,3.02,,7.22,3.55,2.1,3.28,3.68,2.5,2.36,,1.84,3.28,,8.01,18.78,3.94,2.23,8.67,1.97,3.55,,,1.84,31.52,,3.68,10.64,3.02,1.84,7.36,3.68,2.89,3.42,1.97,3.02,1.97,20.691358,16.530864,27.851852,2.991556,,12.635802,60.34875
US_WV_54079,2022-06-19,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,,,,,0,33022,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,15,0,18,-19,,2.84,3.16,4.87,4.36,11.94,6.8,4.7,2.22,2.28,3.25,4.18,1.94,3.0,1.74,6.59,3.41,4.29,3.37,3.41,,8.05,2.78,1.88,3.62,4.51,2.66,,2.37,2.77,3.55,2.26,5.55,16.82,5.37,2.76,9.34,1.97,3.62,4.58,2.43,4.55,30.55,1.97,4.33,10.93,2.0,,6.88,2.54,3.33,2.3,2.07,2.54,,16.58642,7.320988,24.734568,0.0,,7.308642,54.398196
US_WV_54079,2022-06-20,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,,,,,0,33022,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,10,-8,0,-35,6,2.52,3.55,5.54,3.07,14.65,7.06,4.26,,3.65,4.91,2.11,3.05,3.21,2.07,5.94,4.76,3.41,2.37,3.02,3.03,8.66,4.49,2.69,2.75,4.44,3.06,1.55,5.86,3.11,3.3,3.08,7.71,22.32,5.0,2.95,11.08,3.2,2.68,3.74,2.65,4.64,34.2,2.61,4.39,14.43,2.59,3.14,6.96,5.41,3.96,,2.49,2.46,2.04,17.845679,8.358025,25.345679,0.0,,11.969136,68.668025
US_WV_54079,2022-06-21,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,,,,,0,33022,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,14,-9,-13,-25,3,,3.54,4.91,2.82,12.81,7.0,5.09,,2.82,4.01,3.34,2.99,3.98,2.42,6.64,3.92,4.13,,3.7,1.67,9.82,3.47,2.39,3.54,4.96,1.83,,3.12,2.36,3.68,2.92,8.27,17.9,3.35,2.16,9.14,2.17,3.33,4.38,1.69,5.28,33.58,2.9,4.51,10.57,1.74,2.63,5.09,5.33,4.0,3.88,3.38,3.56,,21.95679,11.283951,32.302469,0.0,,14.703704,63.752336
US_WV_54079,2022-06-22,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,,,,,0,33022,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,8,-16,-12,-25,6,,4.66,6.77,1.64,11.22,5.07,5.57,2.39,4.79,4.59,3.9,2.89,3.14,3.71,6.54,4.12,3.89,2.61,4.55,2.38,8.41,6.01,,4.72,4.14,2.38,,4.3,4.42,4.41,2.33,7.29,21.89,6.61,3.2,6.76,2.32,3.9,3.47,1.77,4.66,34.35,2.37,3.73,12.23,3.05,2.53,5.78,4.8,4.17,2.54,2.24,2.83,,25.261111,15.394444,33.438889,0.0,,18.994444,68.872916
US_WV_54079,2022-06-23,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,,,,,16,33038,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,12,-11,2,-25,4,3.14,3.19,5.72,3.13,11.12,5.39,5.29,,3.37,7.32,2.76,2.54,2.76,2.5,6.82,3.62,3.31,3.72,4.07,,8.51,4.04,3.28,1.66,2.92,3.58,2.07,4.58,3.66,2.7,3.36,8.97,23.09,4.92,2.84,8.6,2.52,3.96,3.41,1.82,5.26,35.02,2.48,3.83,10.83,,2.2,6.09,5.43,2.88,2.06,2.94,,2.15,24.4,17.744444,31.75,4.79425,,18.65,70.608816
US_WV_54079,2022-06-24,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,,,,,0,33038,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,5,-6,10,-29,5,,4.76,4.94,2.5,9.37,6.05,4.78,1.55,2.3,4.32,3.89,2.87,3.03,3.08,5.6,3.69,4.51,3.16,3.98,1.74,9.87,5.07,3.01,3.88,3.48,2.48,2.71,3.76,2.97,4.07,1.85,7.62,21.2,5.24,1.66,8.88,2.13,4.57,4.46,2.58,5.42,33.2,,3.89,7.54,1.77,2.52,5.14,5.23,4.41,2.41,2.67,2.46,,22.788889,15.044444,30.1,0.1016,,15.622222,64.205143
US_WV_54079,2022-06-25,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,,,,,0,33038,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,-1,-10,9,-14,,2.22,5.02,5.35,2.92,13.53,4.28,3.22,,,3.88,2.76,2.95,3.77,2.05,7.95,3.73,2.92,2.52,3.58,2.45,7.86,3.44,2.09,3.58,3.02,2.52,1.9,3.46,3.44,3.75,1.98,6.39,18.5,4.28,,9.52,1.81,2.08,4.28,2.81,2.85,33.06,1.73,4.89,9.4,,2.77,8.43,2.93,3.26,1.69,2.19,2.89,,22.722222,14.888889,31.605556,0.0635,,17.266667,71.735008
US_WV_54079,2022-06-26,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,,,,,0,33038,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,9,-4,12,-20,,,3.28,5.64,2.72,9.46,4.76,4.0,1.67,2.75,5.15,4.34,2.69,2.16,4.35,6.51,3.78,4.61,2.68,4.38,2.61,7.3,3.21,1.79,2.37,3.21,1.79,2.3,3.25,3.11,3.79,3.35,5.48,17.94,4.61,1.88,9.62,2.34,1.88,2.92,,3.72,34.45,,3.23,10.08,,2.63,6.1,2.81,5.15,3.23,2.48,3.55,,24.358025,18.598765,30.635802,0.846667,,21.148148,82.479115
US_WV_54079,2022-06-27,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,,,,,0,33038,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,13,-3,13,-24,5,2.66,4.39,6.4,2.15,12.37,6.23,6.11,2.01,2.49,4.97,4.01,3.09,2.94,2.82,6.72,2.77,4.48,3.17,3.64,2.4,8.56,3.92,2.82,2.62,4.04,2.53,1.91,3.35,4.07,3.75,1.83,6.96,18.89,5.51,3.38,9.91,2.04,4.18,4.47,,5.27,32.28,1.62,4.48,9.49,,2.59,7.02,4.97,5.35,2.59,2.58,3.43,,22.866667,18.466667,27.788889,8.89,,15.944444,65.498993
US_WV_54079,2022-06-28,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,,,,,0,33038,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,13,-8,-4,-26,4,,4.17,6.04,3.03,10.07,5.75,4.54,2.23,4.09,5.47,4.42,3.37,1.75,3.05,8.16,4.12,4.54,2.43,2.87,3.07,7.17,4.66,2.41,3.08,3.33,1.8,1.54,4.99,3.33,3.12,3.41,5.98,19.94,3.91,3.81,8.92,2.47,3.8,4.04,,4.47,38.25,2.42,3.24,9.14,1.95,2.72,5.75,3.96,3.95,2.61,1.83,2.87,1.56,19.627778,12.077778,26.861111,3.160889,,12.138889,62.260502
US_WV_54079,2022-06-29,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,,,,,0,33038,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,10,-2,0,-23,5,1.98,6.33,5.82,3.26,12.62,6.36,5.23,1.63,2.18,4.3,3.05,3.36,,2.18,8.46,3.7,3.47,1.66,4.71,2.32,9.35,4.62,2.0,1.6,2.71,3.62,2.08,4.48,3.17,4.31,2.63,5.5,22.4,8.79,3.04,11.65,2.07,2.33,4.29,,6.11,33.3,2.41,3.1,12.54,2.12,3.15,7.34,4.14,4.74,2.0,2.54,2.67,,20.022222,12.3,28.572222,0.635,,13.506173,64.83837
US_WV_54079,2022-06-30,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,,,,,114,33152,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,13,-2,2,-23,3,,5.36,6.72,1.86,10.61,5.7,4.09,,2.89,5.9,2.19,3.64,3.74,2.32,6.05,3.77,4.59,3.61,4.31,,7.12,4.31,1.95,4.38,3.02,2.84,,2.35,2.4,3.33,2.96,7.87,23.4,6.66,2.09,9.44,2.57,4.29,3.05,1.79,4.36,33.67,,2.93,9.45,2.53,3.79,6.66,4.69,3.59,2.7,2.78,2.95,2.02,23.083333,14.716667,31.55,0.0,,15.394444,62.608927
US_WV_54079,2022-07-01,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,,,,,0,33152,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,13,5,23,-33,5,1.68,5.26,4.74,3.09,11.35,5.69,3.9,1.68,1.61,4.24,,2.96,,3.22,6.38,2.58,3.62,3.39,2.44,2.62,7.67,3.77,2.57,2.63,4.13,2.05,2.88,4.15,1.98,2.92,3.15,7.56,21.59,5.66,3.2,8.95,2.9,2.83,3.92,2.15,4.8,29.52,2.1,2.29,9.15,4.45,2.25,3.67,3.48,5.23,2.5,1.89,4.21,,25.422222,17.305556,32.116667,0.0,,20.288889,73.487609
US_WV_54079,2022-07-02,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,,,,,0,33152,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,-1,4,6,-17,,2.24,4.37,5.13,3.04,12.13,4.59,5.23,1.84,2.78,3.57,2.86,,,2.34,5.66,4.58,3.81,2.9,3.91,2.34,6.84,4.82,,2.07,3.43,4.53,2.07,4.79,2.95,4.09,3.71,5.48,15.65,6.31,,8.85,2.07,2.65,2.54,,3.29,29.65,,4.69,10.33,,,4.34,3.27,3.62,2.18,2.94,2.47,,24.827778,20.277778,30.861111,3.2512,,21.427778,81.594988
US_WV_54079,2022-07-03,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,,,,,0,33152,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,10,9,-13,-26,,,6.2,3.89,3.14,8.83,5.8,3.66,,2.94,4.69,3.04,2.28,2.14,3.49,5.64,2.03,4.55,3.4,3.89,,6.05,5.9,,2.92,3.7,2.49,,3.64,2.98,3.55,4.18,5.43,18.01,3.22,2.81,8.78,3.02,2.48,2.87,,4.46,28.21,,4.38,9.08,,2.19,5.25,2.85,4.13,2.02,2.57,2.89,,23.777778,19.35,30.138889,5.291667,,18.522222,73.056448
US_WV_54079,2022-07-04,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,,,,,0,33152,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,-10,-12,-26,-75,13,,5.41,4.59,4.07,12.63,5.23,3.77,,2.43,4.87,2.35,2.88,1.78,2.1,6.57,3.0,4.41,2.97,3.69,,7.08,4.27,,2.45,4.35,2.13,2.97,4.36,3.06,2.9,2.12,4.83,16.97,5.35,3.6,11.49,3.37,3.29,2.81,,4.37,27.26,1.8,2.26,10.21,2.71,1.78,7.24,4.47,3.93,1.83,2.25,3.75,,23.822222,16.355556,31.188889,0.4064,,17.672222,68.831282
US_WV_54079,2022-07-05,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,,,,,0,33152,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,10,-4,-1,-28,6,,5.76,4.78,3.8,12.1,6.75,4.51,2.25,3.07,4.47,2.68,2.57,2.29,,7.33,3.43,4.16,2.93,6.07,2.6,8.97,5.22,1.92,3.07,4.74,3.71,1.89,4.5,3.23,3.91,2.92,6.35,21.92,5.06,2.2,11.03,1.88,3.43,3.62,2.45,5.9,33.24,,4.36,11.28,2.04,2.5,6.2,4.95,4.43,1.73,2.71,2.68,,23.855556,18.316667,30.2,0.0,,20.932099,83.89683
US_WV_54079,2022-07-06,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,,,,,0,33152,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,3,-7,-6,-25,7,,4.03,5.96,3.56,11.81,7.22,5.55,,2.85,4.83,2.88,3.04,,3.04,3.61,3.83,3.65,3.24,4.72,3.1,9.96,3.76,2.1,2.88,4.02,4.55,2.06,2.64,4.19,4.13,2.32,6.94,21.03,4.08,2.19,9.91,2.89,5.24,4.24,2.49,5.05,35.04,2.11,4.74,8.97,,1.62,5.71,5.68,3.58,3.49,3.25,1.66,,24.0,20.788889,30.544444,18.034,,21.827778,87.854397
US_WV_54079,2022-07-07,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,,,,,15,33167,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,11,0,1,-25,4,2.0,5.06,6.7,2.75,13.34,5.94,3.64,1.69,3.61,4.69,3.77,4.19,,2.73,7.06,3.77,2.5,3.24,2.55,2.17,6.26,2.36,1.6,3.27,5.95,3.93,2.04,2.4,3.67,3.84,2.81,8.06,20.73,6.4,3.9,10.15,2.46,3.72,2.86,1.74,6.46,34.48,1.63,3.87,9.23,2.46,,6.47,3.05,4.68,2.39,2.29,3.6,1.46,24.35,20.733333,30.572222,7.366,,21.240741,82.902837
US_WV_54079,2022-07-08,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,,,,,0,33167,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,2,-8,15,-30,6,,5.05,6.97,3.93,11.03,5.91,5.03,,3.55,4.61,3.13,2.73,1.9,,7.3,2.97,4.17,3.15,3.43,1.79,8.06,3.96,2.96,2.01,4.37,3.93,1.87,2.49,3.38,2.73,1.64,6.22,20.65,6.37,3.76,10.59,1.59,4.31,3.11,2.34,3.82,32.52,2.05,4.09,9.45,2.36,2.5,6.42,4.25,3.69,,2.08,2.9,,23.85,20.172222,29.833333,0.0,,21.216049,85.340876
US_WV_54079,2022-07-09,ChIJOZkJO8m5SIgRjIdqd4J_a0I,Q501809,geoId/54079,US,United States of America,WV,West Virginia,54079,Putnam County,US,USA,2,,,,,0,33167,56692,27931,28761,6577,7388,5825,7017,7898,8005,7338,4472,2172,1913194,38.51,-81.91,269,908,77.76,-4,-5,10,-16,,1.73,4.36,7.94,3.56,10.63,6.09,4.46,,2.39,4.92,2.18,2.37,,2.54,7.4,4.91,3.92,,3.18,2.37,6.23,2.49,2.36,2.54,3.91,2.3,2.49,3.6,3.44,3.9,2.48,6.03,17.82,3.94,2.08,11.06,1.78,2.83,3.58,1.6,4.26,33.59,1.93,3.84,9.1,1.72,,5.96,5.0,3.05,2.61,2.27,1.84,2.07,21.87037,19.54321,28.524691,14.3764,,20.263889,90.900214
