location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NH_33007,2020-08-16,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,17,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,60,,,0,,5.71,8.97,11.42,,7.07,3.81,4.35,,,7.61,,5.17,,7.61,,6.8,16.04,5.71,11.14,,4.08,4.08,33.71,5.98,12.23,7.34,7.07,,17.05,10.288889,24.322222,0.1016,,12.494444,75.016513
US_NH_33007,2020-08-17,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,17,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,,,,,3,5.76,5.5,12.05,6.29,4.45,8.12,6.55,3.67,3.93,10.21,3.93,5.76,4.19,4.45,6.02,6.29,22.0,4.19,10.21,4.45,4.45,5.24,39.28,,11.52,7.86,,4.71,17.172222,10.533333,24.827778,0.0,,12.45,73.892159
US_NH_33007,2020-08-18,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,17,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,,,,,3,3.51,5.51,11.53,8.52,3.51,5.01,7.77,3.76,5.51,8.02,,,4.51,,,7.01,21.05,5.01,10.27,5.76,6.26,6.51,39.34,5.01,11.02,8.02,3.51,4.01,17.244444,11.338889,23.666667,5.406571,,13.155556,77.487255
US_NH_33007,2020-08-19,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,17,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,,,,,3,3.84,8.19,13.05,8.19,4.61,5.12,4.86,,4.86,10.49,,6.39,,,6.14,5.12,18.93,6.14,8.7,5.63,4.35,6.65,42.72,,8.44,9.72,4.86,6.14,14.15,8.738889,22.005556,1.397,,9.722222,75.495309
US_NH_33007,2020-08-20,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,17,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,,,,,2,4.2,7.88,12.61,4.47,5.52,5.25,4.73,4.2,5.52,11.3,4.99,3.68,3.68,,5.78,5.52,21.02,,10.25,6.04,5.25,6.57,32.06,3.94,11.56,7.62,5.25,,13.555556,6.294444,20.588889,0.282222,,8.066667,69.790525
US_NH_33007,2020-08-21,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,17,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,,,,,5,,4.64,15.21,4.38,4.9,4.38,6.7,,,7.73,,4.9,,3.61,4.9,5.15,17.78,6.18,10.05,5.93,3.87,,40.2,,7.22,7.22,6.44,5.93,16.438889,9.244444,22.511111,3.483429,,12.633333,78.858321
US_NH_33007,2020-08-22,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,17,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,,,,,,3.65,7.82,14.34,7.3,,7.04,3.91,,,6.52,3.91,4.43,,4.69,4.95,3.91,16.16,5.21,11.47,6.26,3.91,6.26,29.72,,10.43,4.95,,6.52,16.916667,11.922222,23.966667,1.778,,13.966667,83.057567
US_NH_33007,2020-08-23,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,17,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,,,,,,5.46,4.68,13.79,6.76,4.68,,4.16,,6.5,5.72,,6.5,,4.68,,5.98,15.09,,10.66,5.46,3.64,4.68,34.33,4.94,10.14,5.98,,,16.266667,10.088889,24.372222,1.306286,,13.305556,82.715364
US_NH_33007,2020-08-24,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,17,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,,,,,3,,7.92,15.34,7.41,7.67,6.39,4.35,,3.83,5.62,6.14,4.35,,5.62,4.6,5.62,20.2,,9.46,5.88,4.09,6.39,41.93,4.09,8.95,7.92,,4.09,19.505556,11.727778,25.794444,3.120571,,16.894444,85.146032
US_NH_33007,2020-08-25,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,17,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,,,,,3,4.83,7.62,11.68,7.11,6.35,4.06,8.13,4.83,5.33,7.37,3.81,3.81,3.56,4.32,4.57,8.38,21.33,7.62,7.62,,4.06,,45.46,4.83,7.11,7.87,,3.56,19.166667,15.022222,25.194444,4.281714,,16.216667,83.44532
US_NH_33007,2020-08-26,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,1,0,18,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,,,,,2,5.11,,12.65,7.26,,6.46,,,4.04,9.69,4.04,4.57,,,,5.38,21.79,,10.49,4.57,,6.19,33.9,4.84,7.26,,,5.11,12.938889,8.938889,18.872222,2.624667,,5.316667,61.407113
US_NH_33007,2020-08-27,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,18,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,,,,,2,,6.12,11.44,7.18,5.05,4.26,7.72,,4.26,8.25,,4.52,,,3.73,4.79,17.03,5.05,7.45,5.85,,3.73,30.07,5.59,6.12,4.52,5.05,6.65,10.977778,4.105556,17.527778,0.381,,4.488889,64.615408
US_NH_33007,2020-08-28,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,18,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,,,,,4,6.57,4.11,12.87,8.49,5.2,6.03,4.66,,4.93,5.75,,4.11,,5.2,,4.66,14.24,4.66,7.39,4.11,3.83,,29.85,,9.04,5.2,4.11,5.75,13.061111,4.311111,21.038889,0.0,,6.188889,63.835258
US_NH_33007,2020-08-29,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,18,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,,,,,,5.88,6.38,9.2,6.38,,,7.41,,5.36,4.09,4.09,,,4.09,3.58,5.11,19.41,3.83,9.71,,4.6,,32.44,3.83,8.17,7.66,,,12.822222,7.255556,18.955556,6.204857,,10.461111,86.121123
US_NH_33007,2020-08-30,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,18,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,,,,,,,7.8,8.87,6.99,7.26,5.11,8.06,,,5.11,5.38,6.45,,,7.26,5.91,18.01,4.57,7.26,6.18,,4.84,32.53,4.3,8.6,4.84,,4.03,13.688889,9.772222,17.688889,10.414,,9.016667,75.161982
US_NH_33007,2020-08-31,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,18,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,,,,,2,4.89,,11.42,5.71,,5.71,6.25,,3.81,12.51,4.08,5.71,5.71,4.62,6.53,6.25,18.22,4.35,7.61,6.53,3.81,,35.9,,6.25,7.61,3.81,3.81,12.822222,5.616667,20.111111,1.36525,,7.027778,68.767546
US_NH_33007,2020-09-01,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,1,0,19,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,,,,,2,5.69,5.15,11.38,11.92,4.61,5.15,4.61,3.79,4.07,9.21,4.34,,4.88,5.69,4.34,4.34,18.43,5.96,9.76,8.13,6.5,3.79,34.69,5.69,7.86,5.69,4.61,5.69,13.283333,5.816667,21.622222,0.0,,9.633333,78.912366
US_NH_33007,2020-09-02,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,19,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,,,,,3,3.69,3.69,13.98,9.23,6.33,6.33,6.6,,3.96,7.65,5.54,7.65,,,6.33,8.71,22.43,6.86,7.12,4.22,4.49,4.75,36.94,,6.86,7.12,,5.28,16.244444,9.422222,20.605556,0.03175,,12.705556,80.103923
US_NH_33007,2020-09-03,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,2,0,21,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,,,,,1,5.03,6.35,11.11,6.35,3.97,5.03,3.7,,,9.52,,4.23,3.97,,,8.2,17.46,6.88,7.93,3.97,,4.76,36.24,,11.11,6.08,5.55,,18.111111,11.722222,23.105556,5.551714,,14.088889,77.438978
US_NH_33007,2020-09-04,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,-1,0,20,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,,,,,2,,6.59,6.33,8.18,6.07,,5.8,6.86,3.69,8.18,3.69,5.8,4.22,3.96,5.8,7.12,20.57,8.18,11.08,,,5.8,36.92,3.69,7.91,7.91,3.69,,15.922222,10.677778,21.783333,0.4318,,10.383333,70.13332
US_NH_33007,2020-09-05,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,20,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,,,,,,5.29,6.05,10.34,7.06,4.54,4.29,3.78,,,7.82,3.78,5.04,,5.29,,4.03,16.89,5.55,8.82,4.54,,4.03,34.04,3.78,7.82,,3.78,3.53,13.472222,6.738889,20.283333,0.03175,,7.405556,67.422012
US_NH_33007,2020-09-06,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,20,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,,,,,,3.61,6.26,13.73,8.19,4.1,4.1,4.82,3.61,,10.12,4.1,,,3.37,5.06,6.51,15.18,5.78,6.99,,4.1,3.37,31.09,4.34,7.47,4.58,,,12.522222,5.95,19.966667,0.072571,,7.3,71.114019
US_NH_33007,2020-09-07,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,20,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,,,,,,3.47,8.17,13.37,5.94,5.2,5.94,6.68,3.71,,8.42,5.94,5.45,4.95,,4.46,4.46,18.82,3.47,11.88,3.71,5.94,,38.13,4.21,8.67,9.41,4.7,,13.977778,5.688889,23.25,0.1524,,9.261111,73.644982
US_NH_33007,2020-09-08,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,20,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,,,,,1,3.65,5.74,13.56,9.13,5.74,4.96,7.56,4.17,,8.09,6.52,4.7,,,,4.17,16.17,5.48,8.35,3.65,,3.65,33.65,3.91,6.0,5.74,,5.22,18.844444,10.488889,24.966667,0.0,,13.505556,71.626657
US_NH_33007,2020-09-09,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,20,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,,,,,1,3.83,6.63,12.25,10.46,5.36,4.34,5.87,,3.57,6.12,4.08,6.12,,,,7.14,20.41,6.38,7.66,4.08,3.83,3.57,31.39,,8.17,5.87,,3.57,19.511111,11.922222,27.772222,0.1016,,14.811111,74.532245
US_NH_33007,2020-09-10,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,20,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,,,,,0,,5.39,9.5,6.16,7.96,,4.37,,3.6,6.93,4.88,5.91,,,6.16,6.93,21.57,5.65,7.96,4.37,7.19,5.14,41.86,5.91,6.93,3.85,,,18.394444,13.038889,26.661111,0.1016,,14.927778,80.667582
US_NH_33007,2020-09-11,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,20,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,11,27,,-19,1,4.69,7.81,9.11,7.81,6.77,5.47,6.51,,4.43,8.85,,4.17,4.17,,,8.33,18.23,4.69,7.55,,,3.65,33.07,,5.99,3.65,7.03,,12.677778,8.455556,19.083333,0.254,,7.011111,68.921318
US_NH_33007,2020-09-12,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,20,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,36,,,-2,,,5.35,9.29,5.07,,,7.6,4.78,4.22,5.35,4.5,,,,3.94,7.6,18.85,5.07,9.57,,,,26.17,,5.07,7.32,4.5,5.07,9.616667,1.533333,19.777778,0.0762,,3.188889,65.614858
US_NH_33007,2020-09-13,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,1,0,21,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,42,,,-1,,,8.5,10.63,10.1,4.25,5.05,10.36,,5.31,3.98,,6.11,5.05,4.78,3.98,5.84,19.4,,7.97,4.25,4.78,6.11,29.49,3.98,5.05,7.17,,5.05,13.0,5.683333,20.666667,0.217714,,6.927778,67.565926
US_NH_33007,2020-09-14,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,21,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,31,31,,-14,2,4.3,4.8,12.64,9.1,4.8,6.57,4.55,,,7.33,5.81,,4.3,5.31,7.58,4.55,19.97,8.34,11.63,4.8,3.54,,32.85,10.62,9.35,5.05,,,13.883333,5.538889,19.772222,1.959429,,8.783333,72.410595
US_NH_33007,2020-09-15,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,21,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,20,34,,-16,2,4.45,7.33,7.33,9.16,5.76,3.93,5.76,,5.5,7.85,,4.45,4.71,4.19,3.67,7.33,21.99,6.02,7.07,6.54,3.93,8.38,38.22,,8.9,,,3.93,6.488889,-0.6,16.288889,0.4572,,0.45,66.467577
US_NH_33007,2020-09-16,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,21,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,26,23,,-16,2,4.8,,11.99,10.93,,5.06,8.0,4.0,5.86,8.26,4.8,,6.93,,,9.33,19.72,,7.46,6.4,4.8,5.6,34.11,7.2,9.06,6.66,,4.53,12.716667,3.272222,22.738889,0.0,,2.916667,52.854621
US_NH_33007,2020-09-17,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,21,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,20,25,,-14,1,4.38,5.93,13.93,8.25,4.9,4.38,7.22,,4.13,8.0,,,4.38,5.42,3.87,6.96,19.86,6.19,8.25,,3.61,,36.63,,7.48,5.67,,4.9,13.144444,7.111111,19.366667,0.0,,7.244444,68.071792
US_NH_33007,2020-09-18,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,21,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,12,27,,-16,2,3.87,6.71,9.03,9.28,5.93,6.71,4.9,,,9.54,,4.9,,5.16,5.67,6.19,15.47,6.45,6.71,3.87,,,33.27,,5.42,6.19,3.87,,8.366667,2.055556,15.566667,0.0254,,1.866667,64.687981
US_NH_33007,2020-09-19,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,21,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,34,,,-5,,5.39,6.19,10.23,,7.27,5.12,5.66,,,9.16,,3.77,4.31,,,5.66,17.77,6.19,8.89,,,4.04,39.32,5.12,5.39,3.77,,3.77,5.098765,-2.833333,14.314815,0.0,,-2.604938,57.847092
US_NH_33007,2020-09-20,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,21,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,45,,,1,,4.75,4.22,8.97,6.86,7.65,6.86,7.65,,3.69,6.6,,4.49,3.96,4.22,3.96,,17.15,5.54,7.12,,,,37.73,4.22,8.44,5.01,,3.69,4.950617,-2.697531,14.339506,0.0,,-2.432099,58.938495
US_NH_33007,2020-09-21,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,21,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,30,25,,-19,2,4.88,4.88,8.98,7.7,6.16,,6.93,5.13,6.67,9.76,6.42,,4.62,,,4.88,22.85,5.65,6.67,4.88,,5.13,34.4,4.88,4.88,5.65,4.62,5.65,5.462963,-3.302469,16.987654,0.0,,-2.506173,56.561739
US_NH_33007,2020-09-22,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,1,0,22,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,19,33,,-17,2,5.66,,9.25,5.91,10.54,3.6,10.8,4.11,,6.94,5.4,4.88,,4.88,4.11,5.91,24.42,5.66,4.37,,,3.86,40.61,4.88,8.48,6.68,4.11,5.66,5.987654,-3.376543,17.339506,0.0,,-0.141975,64.897556
US_NH_33007,2020-09-23,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,22,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,15,24,,-14,2,4.46,8.39,8.39,7.61,7.08,5.77,9.7,4.98,4.72,10.49,4.46,4.46,5.25,4.46,3.67,7.61,20.45,5.51,4.46,5.77,5.51,6.03,41.43,3.93,9.44,4.98,4.72,7.08,11.905556,2.116667,19.322222,0.0,,6.227778,69.412868
US_NH_33007,2020-09-24,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,22,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,20,29,,-11,1,5.84,4.32,10.41,9.4,5.59,5.08,7.11,,4.06,5.84,3.81,7.87,4.83,,4.06,9.14,18.28,6.09,8.13,6.6,4.06,5.08,34.28,4.32,7.87,4.83,,4.57,14.177778,4.288889,20.766667,0.381,,9.555556,74.746625
US_NH_33007,2020-09-25,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,22,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,18,35,,-13,3,4.74,6.49,9.23,6.74,5.49,3.74,7.23,,5.24,6.98,,4.24,3.49,,3.49,6.98,17.96,6.49,7.98,5.74,3.74,3.99,39.16,4.99,,3.99,,,12.761111,5.594444,20.511111,0.03175,,8.916667,77.988782
US_NH_33007,2020-09-26,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,22,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,54,,,0,,4.5,4.77,7.15,,3.71,5.56,8.47,3.71,4.77,9.0,4.24,5.29,4.24,,,6.35,19.33,5.29,5.83,,,6.62,35.74,3.71,4.5,7.15,,,15.455556,7.294444,25.422222,0.028222,,9.694444,68.811172
US_NH_33007,2020-09-27,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,22,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,65,,,5,,,6.38,9.44,6.38,7.91,5.1,10.71,,6.12,4.59,,5.1,3.83,,,4.08,17.6,4.34,8.16,3.83,,,36.73,6.12,8.42,5.87,,3.57,18.54321,11.333333,24.641975,0.028222,,13.407407,72.56557
US_NH_33007,2020-09-28,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,22,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,34,30,,-11,3,3.68,4.42,10.55,10.06,3.92,8.09,6.62,,5.64,8.09,5.64,4.91,,3.92,,6.87,20.36,6.87,3.92,5.15,,3.43,40.96,5.15,6.87,5.15,3.92,,19.9,13.938889,24.644444,0.85725,,15.066667,74.414872
US_NH_33007,2020-09-29,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,22,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,23,32,,-11,2,4.36,3.63,8.23,6.78,4.84,3.63,9.2,3.63,5.08,7.26,3.39,4.6,3.63,3.39,3.87,7.99,23.48,5.08,4.36,5.08,3.39,,33.16,,7.02,4.36,3.87,5.81,19.033333,13.333333,25.255556,1.17475,,14.372222,74.849415
US_NH_33007,2020-09-30,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,0,0,22,0,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,19,22,,-11,4,5.41,7.88,8.61,7.63,4.92,3.44,7.88,5.66,,7.63,,3.69,,,5.41,7.38,20.43,,5.91,6.15,,,29.78,,5.41,6.15,,,14.816667,10.477778,20.888889,33.128857,,12.422222,85.95543
