location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55049,2020-07-31,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,62,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-2,,,-32,,4.73,8.21,8.52,6.94,6.31,5.05,5.37,,6.94,,,6.31,22.41,,9.47,,23.36,8.84,,20.981481,14.734568,26.876543,0.0,,15.345679,70.319073
US_WI_55049,2020-08-01,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,1,0,63,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,6,,,0,,,,14.9,5.2,7.97,,,,8.32,,,,21.49,,14.56,5.2,30.85,9.71,6.59,20.933333,14.938889,26.977778,0.0,,15.361111,70.565265
US_WI_55049,2020-08-02,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,63,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-6,,,6.71,12.14,7.99,7.35,5.11,6.71,,14.38,4.47,,4.79,19.49,,9.9,,29.39,7.03,4.79,20.1,15.788889,25.616667,0.0,,16.522222,80.151048
US_WI_55049,2020-08-03,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,2,0,65,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-28,,6.63,,14.78,5.13,12.67,5.13,,,11.46,,5.13,5.43,22.92,4.52,11.76,,33.17,8.14,,16.522222,11.944444,21.744444,1.74625,,12.127778,75.686367
US_WI_55049,2020-08-04,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,65,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-27,,5.82,5.51,13.47,4.9,4.29,,6.74,,8.88,6.12,,,19.6,,7.04,6.43,30.32,7.96,5.82,16.505556,10.422222,22.638889,0.0,,11.138889,70.761022
US_WI_55049,2020-08-05,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,3,0,68,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-28,,,6.38,11.24,5.16,5.16,6.38,7.9,,9.72,,,5.77,19.74,4.25,10.02,6.68,30.98,10.63,6.99,17.872222,11.811111,25.05,0.0,,11.822222,67.932506
US_WI_55049,2020-08-06,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,2,0,70,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-29,,,,15.72,6.47,5.24,,5.24,,7.09,4.93,,5.55,23.13,8.32,8.63,,33.3,8.02,,19.138889,12.277778,25.894444,0.0,,13.022222,67.916378
US_WI_55049,2020-08-07,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,4,0,74,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-3,,,-32,,4.39,5.64,13.16,4.7,4.39,6.89,5.33,,6.89,,5.01,,19.74,6.58,5.33,4.7,27.58,7.83,,20.666667,13.972222,27.405556,0.0,,14.705556,68.880345
US_WI_55049,2020-08-08,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,5,0,79,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-7,,,,11.62,,6.84,,5.81,,8.89,,,,17.43,5.13,6.84,,22.9,5.13,5.47,24.133333,18.544444,31.172222,0.0,,18.05,69.140445
US_WI_55049,2020-08-09,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,1,0,80,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-9,,4.99,9.05,13.42,6.24,4.99,7.49,,,4.37,,,,17.17,4.99,8.12,,30.9,6.24,4.68,24.033333,19.911111,29.2,0.1905,,21.438889,85.650811
US_WI_55049,2020-08-10,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,2,0,82,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-30,,4.68,4.41,8.81,6.33,5.23,6.33,6.33,,6.61,5.51,,,17.62,,7.16,5.51,31.66,5.78,,23.105556,19.883333,27.888889,8.28675,,21.611111,91.383795
US_WI_55049,2020-08-11,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,1,0,83,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-30,,4.44,7.11,11.25,5.33,6.22,5.92,,,8.0,5.33,,4.15,19.84,4.15,7.4,4.44,30.8,7.4,5.03,20.311111,13.377778,27.544444,4.9022,,14.661111,70.138368
US_WI_55049,2020-08-12,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,3,0,86,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-32,,5.2,8.87,11.62,5.51,5.81,8.26,8.87,,8.87,,,,19.58,7.34,7.34,5.2,36.09,8.26,4.28,20.833333,13.688889,27.733333,0.0,,14.505556,67.379759
US_WI_55049,2020-08-13,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,2,0,88,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-30,,,6.71,12.2,,,5.8,8.24,,7.32,,,5.49,20.13,4.27,7.63,,29.29,5.8,,22.161111,15.755556,28.538889,0.0,,16.761111,71.644087
US_WI_55049,2020-08-14,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,5,0,93,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-4,,,-34,,,4.41,11.34,,5.36,,5.67,,6.62,,,5.99,15.44,4.41,12.6,4.72,34.02,8.82,4.41,22.722222,15.638889,29.277778,0.0,,16.866667,69.738594
US_WI_55049,2020-08-15,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,4,0,97,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-3,,,5.68,10.02,4.67,5.01,,8.35,,6.34,,5.68,,15.7,6.01,13.02,,25.05,6.34,,21.85,17.883333,27.327778,3.584222,,17.427778,76.236898
US_WI_55049,2020-08-16,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,3,0,100,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-7,,4.62,6.27,10.23,6.27,,4.62,,,,,,,18.48,4.95,12.21,5.94,27.39,8.25,6.27,20.166667,12.772222,28.288889,0.2794,,14.444444,69.855962
US_WI_55049,2020-08-17,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,100,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,,,4.78,6.27,11.35,7.17,5.67,5.97,5.08,4.18,8.36,4.48,,,14.63,6.87,11.35,,38.22,6.87,8.96,21.527778,15.055556,27.527778,0.028222,,14.927778,66.320841
US_WI_55049,2020-08-18,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,2,0,102,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,,,,,7.57,4.24,5.75,6.36,,,6.06,5.15,5.15,,19.69,,8.78,,31.2,7.88,5.45,19.094444,12.327778,25.255556,0.0,,11.627778,62.18111
US_WI_55049,2020-08-19,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,3,0,105,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,,,5.9,6.21,15.21,8.07,5.59,4.96,8.38,,6.21,,4.34,7.45,20.79,5.9,11.79,7.76,40.34,8.38,7.45,18.927778,11.688889,26.722222,0.0,,12.688889,67.338567
US_WI_55049,2020-08-20,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,1,0,106,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,,,,4.28,10.09,5.81,,5.5,4.28,,5.2,4.89,,4.89,18.95,4.58,7.95,4.58,31.79,7.64,,20.95,13.927778,27.466667,0.0,,14.3,66.152322
US_WI_55049,2020-08-21,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,1,0,107,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,,,,4.84,9.67,6.77,,5.16,7.09,,7.09,7.42,,4.84,15.8,4.51,7.09,,28.38,6.45,7.09,21.161111,14.072222,28.616667,0.0,,15.005556,68.155885
US_WI_55049,2020-08-22,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,107,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,,,,9.14,16.59,5.42,,6.09,5.42,,8.12,,,,15.23,,10.83,6.77,34.19,9.14,6.77,22.172222,16.577778,28.055556,0.0,,16.983333,72.748102
US_WI_55049,2020-08-23,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,2,0,109,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,,,,4.53,10.69,9.72,,8.1,6.15,,5.18,,,,16.19,,8.1,,28.82,7.12,5.5,23.688889,17.455556,30.655556,2.177143,,19.15,76.034445
US_WI_55049,2020-08-24,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,1,0,110,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,,,,3.96,14.13,6.22,,5.09,5.37,,6.22,,,5.09,14.69,7.63,10.45,4.24,29.38,5.65,8.19,25.2,18.905556,32.033333,0.0,,20.75,76.568156
US_WI_55049,2020-08-25,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,1,0,111,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,,,,6.79,10.62,5.31,6.49,8.85,6.49,,7.38,,,7.08,23.61,,12.39,,36.29,9.44,7.08,25.766667,19.816667,32.25,1.7145,,20.766667,74.217582
US_WI_55049,2020-08-26,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,2,0,113,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,,,,4.71,10.61,7.07,,6.78,4.71,,7.95,,,5.3,12.96,,10.9,5.89,30.05,7.95,6.48,26.25,20.1,32.677778,0.1778,,20.177778,69.595571
US_WI_55049,2020-08-27,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,1,0,114,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,,,5.33,5.33,13.92,4.44,4.15,,5.33,,5.03,4.44,,4.74,13.03,,8.29,,25.17,9.18,,26.638889,20.588889,33.15,0.0,,20.433333,69.138404
US_WI_55049,2020-08-28,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,1,0,115,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,,,,4.75,10.38,4.75,5.34,7.42,5.34,,,,5.04,4.45,14.54,,9.49,,29.96,10.68,4.75,24.3,19.994444,31.411111,8.664222,,20.033333,77.697801
US_WI_55049,2020-08-29,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,3,0,118,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,,,6.22,5.87,10.02,,,,5.53,,8.64,,,,13.47,,7.25,4.84,29.02,5.53,,21.388889,16.227778,27.311111,3.6068,,14.522222,65.320797
US_WI_55049,2020-08-30,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,2,0,120,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,,,,,11.54,6.73,,7.05,,,,,,,16.35,5.13,8.98,,32.06,9.94,,17.538889,10.761111,24.588889,0.0,,11.188889,66.606403
US_WI_55049,2020-08-31,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,1,0,121,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,,,4.01,6.01,9.17,4.58,4.3,6.01,6.01,,8.88,,,6.01,13.18,6.88,7.45,5.44,33.8,7.45,4.87,18.527778,13.205556,24.133333,2.709333,,14.605556,78.183135
US_WI_55049,2020-09-01,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,121,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,,,,7.72,9.43,5.15,,4.0,4.29,,5.15,4.57,4.0,5.72,13.44,,8.29,6.58,23.44,,6.58,15.755556,9.633333,22.833333,7.704667,,11.483333,75.868756
US_WI_55049,2020-09-02,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,1,0,122,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,,,4.44,5.28,9.44,5.55,,5.55,4.72,,5.0,,4.16,,19.16,,7.77,,24.43,3.89,,20.538889,15.083333,27.65,5.588,,14.45,68.325663
US_WI_55049,2020-09-03,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,1,0,123,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,,,,,8.75,,,7.06,,,,,4.23,,11.57,8.47,,,30.21,6.78,5.65,19.555556,13.572222,24.905556,0.0254,,11.338889,59.324663
US_WI_55049,2020-09-04,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,25,0,148,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,,,,,11.43,4.81,,,,,,,,5.72,13.84,,6.62,,24.07,5.72,,16.438889,8.477778,25.416667,0.0,,7.888889,57.258239
US_WI_55049,2020-09-05,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,148,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,,,5.65,5.65,12.36,6.36,,7.77,6.36,,,,,5.3,22.25,5.65,,,27.54,13.42,,18.333333,11.283333,25.544444,0.0,,10.211111,59.543204
US_WI_55049,2020-09-06,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,148,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,,,6.36,5.72,14.62,,5.08,,5.08,,6.36,,,,15.25,5.4,7.31,,30.5,8.9,7.63,18.866667,13.25,26.194444,16.679333,,14.927778,78.085172
US_WI_55049,2020-09-07,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,148,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,,,5.97,8.49,12.89,,4.71,6.6,5.03,,5.66,5.66,,,18.23,4.4,6.6,,32.69,4.71,5.97,18.561111,13.605556,25.772222,2.1844,,12.744444,69.067542
US_WI_55049,2020-09-08,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,148,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,,,4.75,4.75,10.03,9.5,,4.22,4.49,,5.54,3.96,,8.97,19.79,4.22,4.22,4.75,30.87,5.01,3.69,11.366667,9.25,16.244444,7.761111,,8.516667,82.917783
US_WI_55049,2020-09-09,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,2,0,150,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,,,3.74,,7.48,6.68,4.28,4.54,4.54,,6.15,3.74,,5.88,16.84,4.54,4.54,6.95,30.2,,5.61,9.155556,8.127778,10.544444,19.558,,8.577778,96.236455
US_WI_55049,2020-09-10,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,4,0,154,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,,,,4.53,5.6,6.13,5.33,6.13,8.0,4.27,5.6,4.8,,6.13,13.33,4.27,6.13,,29.6,6.13,,9.188889,7.944444,11.722222,10.526889,,8.516667,95.62712
US_WI_55049,2020-09-11,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,-1,0,153,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-15,,,-30,,,5.37,6.18,5.37,,3.76,4.3,,5.37,,,4.03,19.61,4.84,8.6,4.3,25.79,4.03,,12.144444,9.905556,14.866667,5.926667,,11.016667,92.902243
US_WI_55049,2020-09-12,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,3,0,156,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-7,,,-6,,4.4,5.97,11.0,5.97,5.66,6.29,5.03,,,,,,13.51,,8.17,5.34,27.03,5.34,,16.555556,12.927778,19.544444,29.746222,,15.811111,95.419701
US_WI_55049,2020-09-13,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,2,0,158,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-5,,4.73,,13.87,,,,,,,,,,14.82,5.99,10.72,,29.01,8.83,10.4,16.216667,11.222222,22.533333,3.175,,13.388889,83.508184
US_WI_55049,2020-09-14,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,2,0,160,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-25,,4.41,5.23,9.37,7.16,,,4.13,,5.78,3.86,,5.78,13.5,,4.68,,29.75,5.51,,16.305556,11.105556,22.905556,0.0,,13.738889,84.954621
US_WI_55049,2020-09-15,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,160,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-25,,,6.49,7.57,7.3,4.06,6.49,7.57,,7.03,,,4.33,21.64,6.49,4.6,4.06,29.21,5.14,3.79,18.694444,12.677778,25.972222,0.0,,14.322222,75.898601
US_WI_55049,2020-09-16,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,4,0,164,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-26,,5.59,7.19,10.92,5.06,,5.86,4.0,,7.46,5.33,4.0,5.33,20.78,5.06,5.59,4.79,30.63,4.53,3.73,19.327778,14.588889,23.75,0.0762,,14.85,75.524746
US_WI_55049,2020-09-17,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,164,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-28,,,,7.45,8.55,,,,,5.24,,,4.41,20.69,5.79,4.69,4.96,27.03,8.55,,14.116667,8.577778,20.311111,0.0762,,9.144444,72.131386
US_WI_55049,2020-09-18,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,4,0,168,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-8,,,-29,,,5.68,7.39,6.25,4.26,5.12,5.68,,6.25,5.4,,6.25,16.49,,3.98,,27.57,5.97,,11.477778,6.2,17.644444,0.0,,5.211111,65.579166
US_WI_55049,2020-09-19,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,1,0,169,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-1,,,5.47,10.26,5.82,,,8.21,,,,,,14.37,,5.13,,21.89,,,10.938889,4.2,18.994444,0.0762,,5.172222,67.754585
US_WI_55049,2020-09-20,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,5,0,174,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-12,,,4.69,10.63,4.69,4.69,,9.7,,7.19,,4.69,,19.7,5.0,6.25,7.19,28.77,6.25,5.32,13.261111,6.388889,21.155556,0.0,,5.927778,61.311471
US_WI_55049,2020-09-21,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,2,0,176,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-27,,,6.58,13.71,8.78,3.84,4.94,6.03,,6.86,4.11,5.76,9.32,17.28,4.94,9.05,,29.35,5.49,,15.272222,7.944444,23.105556,0.0,,6.677778,56.694779
US_WI_55049,2020-09-22,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,3,0,179,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-27,,,5.7,7.32,6.78,,3.8,8.13,5.15,6.24,4.61,4.88,5.7,16.27,,6.24,,29.83,4.88,,18.094444,11.45,25.744444,0.0,,11.611111,65.986215
US_WI_55049,2020-09-23,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,14,0,193,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-24,5,,,7.44,4.96,4.13,4.96,6.89,4.41,6.62,,,7.44,21.23,4.41,,,31.43,5.79,4.41,17.805556,11.172222,25.516667,0.0,,13.038889,73.792003
