location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_FL_12049,2020-02-27,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,13,-2,53,-1,,6.54,8.47,,,22.32,6.16,,39.64,8.08,6.54,38.48,6.16,,14.950617,10.530864,20.160494,6.138333,8.595238,66.321508
US_FL_12049,2020-02-28,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,7,-4,94,-3,,7.18,,6.42,,17.76,8.69,8.31,46.1,7.93,6.05,30.98,5.67,5.29,11.296296,5.691358,17.888889,0.479778,3.928571,60.505631
US_FL_12049,2020-02-29,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,17,-3,,-2,,,15.77,,,25.02,9.24,8.7,39.7,,,40.24,10.88,,13.277778,6.950617,19.283951,0.0,3.396825,51.369477
US_FL_12049,2020-03-01,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,10,-7,14,-3,,11.83,14.4,10.8,,37.54,11.31,,50.39,,11.31,47.31,,9.77,13.783951,5.12963,22.753086,0.0,3.896825,51.811582
US_FL_12049,2020-03-02,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,11,-14,4,1,,,14.24,7.31,6.54,58.51,12.32,10.39,92.0,,12.32,38.49,7.31,8.08,17.641975,8.765432,26.006173,0.0,10.587302,63.161998
US_FL_12049,2020-03-03,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,13,-10,0,1,,8.46,11.92,10.0,5.77,34.99,10.38,6.54,63.06,,9.61,42.3,9.23,7.31,20.969136,13.111111,28.617284,0.0,15.222222,69.538899
US_FL_12049,2020-03-04,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,14,-7,1,-2,,7.96,8.79,,,31.82,11.72,9.21,55.27,6.7,7.12,39.36,6.7,6.7,22.777778,16.12963,30.777778,0.0,18.698413,77.790451
US_FL_12049,2020-03-05,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,9,-6,-2,-1,,8.86,8.48,8.09,9.25,23.89,8.09,6.55,48.16,10.4,9.63,38.91,7.32,,24.598765,18.604938,30.969136,0.0,21.079365,80.302674
US_FL_12049,2020-03-06,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,4,-9,3,-2,,,7.07,,,19.73,7.07,7.45,37.97,,,30.9,5.58,7.07,21.777778,17.820988,27.283951,0.108857,16.515873,71.410223
US_FL_12049,2020-03-07,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,6,-11,24,2,,10.55,9.99,,,23.32,8.88,9.99,47.19,,,47.19,,,14.95679,9.141975,21.58642,0.0,3.547619,46.834821
US_FL_12049,2020-03-08,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,0,-9,0,1,,9.38,18.75,,,20.96,9.93,8.82,52.4,,8.27,47.43,,9.38,15.345679,9.530864,23.592593,0.0,7.595238,59.961814
US_FL_12049,2020-03-09,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,9,-10,4,4,,6.96,13.92,,,25.9,11.21,11.98,47.93,,9.66,29.77,6.18,6.18,18.580247,11.401235,25.67284,0.0,11.809524,64.678755
US_FL_12049,2020-03-10,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,6,-10,8,4,,9.68,12.39,9.29,,25.17,11.23,8.52,54.2,6.58,7.36,35.23,8.13,,20.734568,14.777778,26.537037,0.0,14.865079,68.836476
US_FL_12049,2020-03-11,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,13,-11,3,5,,8.3,11.32,,,30.18,9.05,10.56,66.02,5.66,9.43,37.35,5.28,,21.104938,14.648148,27.716049,0.15875,14.960317,67.40018
US_FL_12049,2020-03-12,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,12,-7,-5,2,,7.79,11.13,10.02,,42.68,10.76,,88.32,,8.91,32.66,7.05,5.2,21.759259,15.450617,28.320988,0.0,15.833333,67.527899
US_FL_12049,2020-03-13,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,12,-2,13,0,,,9.71,5.23,,51.18,,,87.42,7.84,6.72,32.5,,5.23,22.537037,15.5,29.191358,0.0,15.730159,64.518811
US_FL_12049,2020-03-14,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,13,-6,32,4,,8.24,17.04,8.79,,50.01,,8.24,80.23,,,36.27,,8.24,23.141975,15.722222,30.135802,0.0,16.611111,65.59687
US_FL_12049,2020-03-15,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-3,-6,10,-3,,10.19,8.05,,,49.89,10.73,9.12,98.16,,9.65,47.2,,,23.265432,16.481481,30.283951,0.0,18.095238,71.564668
US_FL_12049,2020-03-16,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,0,-11,9,-17,,10.2,13.78,9.69,,40.31,10.71,11.22,100.0,8.16,,40.82,10.2,,23.228395,16.598765,29.907407,0.0,18.047619,72.056006
US_FL_12049,2020-03-17,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-9,-13,-6,-17,,7.49,17.98,,6.99,38.95,7.99,8.49,94.87,8.49,11.48,36.95,15.48,,23.401235,16.925926,29.895062,0.0,18.214286,72.006877
US_FL_12049,2020-03-18,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-8,-9,-13,-18,,7.14,14.79,,,42.32,11.73,12.24,86.68,,11.73,42.32,8.67,,23.790123,17.197531,30.641975,0.0,17.968254,68.469046
US_FL_12049,2020-03-19,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-15,-15,-14,-23,,11.26,27.14,,16.38,45.05,10.24,9.73,79.36,,8.7,43.52,7.68,10.24,23.895062,16.91358,31.17284,0.0,17.84127,67.670191
US_FL_12049,2020-03-20,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-19,-17,-12,-17,,7.35,15.19,7.84,,43.11,7.35,,68.58,,,40.17,,,23.740741,16.950617,30.592593,0.0,17.595238,67.420954
US_FL_12049,2020-03-21,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-17,-18,-1,-3,,,17.0,,,37.2,,15.41,64.3,12.75,9.57,39.33,10.63,,23.740741,17.074074,30.037037,0.0,17.912698,68.732003
US_FL_12049,2020-03-22,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-25,-18,-16,-17,,9.8,14.96,,8.26,42.3,9.29,7.74,58.3,,,42.3,,8.77,23.944444,17.753086,30.0,0.0,17.785714,67.896454
US_FL_12049,2020-03-23,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-23,-23,-22,-16,,10.19,16.21,,8.34,32.88,11.58,7.41,61.12,,12.04,36.58,8.8,,24.049383,17.722222,29.820988,0.0,18.301587,69.797587
US_FL_12049,2020-03-24,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-26,-22,-25,-18,,12.66,16.88,7.97,10.32,34.7,7.97,8.44,63.78,,8.44,38.92,9.85,9.38,24.117284,17.882716,30.08642,0.0,18.18254,69.236808
US_FL_12049,2020-03-25,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-28,-20,-33,-24,,10.24,18.7,7.12,7.57,39.18,12.02,13.8,58.77,8.46,9.79,40.51,,8.01,24.320988,18.962963,29.845679,0.0,19.507937,74.011762
US_FL_12049,2020-03-26,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-30,-25,-28,-23,,10.5,16.63,9.19,7.44,30.64,9.19,9.19,57.77,7.0,9.19,40.7,8.31,,25.197531,20.030864,31.055556,0.0,19.452381,69.771326
US_FL_12049,2020-03-27,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-31,-27,-30,-23,,,9.03,6.32,7.23,27.55,9.48,6.32,59.62,9.94,10.39,37.94,11.74,,25.166667,19.154321,32.092593,0.0,19.396825,69.515457
US_FL_12049,2020-03-28,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-27,-28,-23,-16,,6.84,12.21,,9.28,29.31,8.79,7.33,53.74,,,40.55,9.28,7.82,25.320988,18.432099,32.432099,0.0,18.261905,64.214544
US_FL_12049,2020-03-29,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-30,-29,-30,-29,,7.33,18.07,10.26,7.33,29.79,6.84,8.79,46.88,,8.79,42.49,7.33,,24.611111,17.993827,32.54321,0.0,19.142857,70.796339
US_FL_12049,2020-03-30,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-30,-31,-31,-20,,,16.22,7.3,8.92,25.55,8.92,6.49,51.09,7.3,9.73,38.93,6.49,6.49,25.246914,18.716049,31.728395,0.0,19.436508,69.72555
US_FL_12049,2020-03-31,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-31,-36,-36,-25,,6.61,11.56,11.98,8.67,26.02,11.56,8.67,58.23,5.78,9.91,43.78,11.15,,25.388889,20.191358,30.709877,0.0,20.238095,72.925851
US_FL_12049,2020-04-01,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,1,0,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-15,-20,-33,-25,,10.25,10.25,9.43,8.61,32.8,7.79,5.74,54.93,7.79,9.02,33.62,7.38,,22.512346,17.376543,27.660494,7.112,14.555556,60.900037
US_FL_12049,2020-04-02,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,1,0,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-27,-12,-38,-27,,9.52,13.24,6.21,,22.76,9.11,5.79,64.15,7.04,,33.52,8.28,,19.061728,12.098765,26.314815,1.693333,10.277778,56.473079
US_FL_12049,2020-04-03,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,1,0,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-38,-20,-41,-31,,10.04,14.65,10.04,6.7,26.37,,6.28,56.5,7.95,7.53,36.41,,6.28,20.62963,12.611111,28.759259,0.0,12.142857,58.345033
US_FL_12049,2020-04-04,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,1,0,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-35,-30,-42,-11,,10.7,20.43,9.24,11.19,29.18,,,50.58,9.73,13.62,46.2,10.7,9.24,22.32716,14.012346,29.351852,0.0,14.095238,59.427123
US_FL_12049,2020-04-05,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,1,0,2,0,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-38,-32,-52,-27,,13.44,13.9,9.73,6.49,28.73,8.8,,44.94,6.49,10.66,30.58,7.41,,20.481481,16.302469,26.37037,1.088571,16.492063,77.758726
US_FL_12049,2020-04-06,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,2,0,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,,-20,-33,-26,,11.25,17.51,8.75,11.25,27.09,,5.83,56.69,7.5,11.25,32.09,8.75,,21.364198,17.339506,27.598765,2.939143,17.603175,78.585983
US_FL_12049,2020-04-07,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,2,0,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,,-20,-42,-30,,12.82,9.4,14.96,13.68,22.66,7.27,9.4,45.31,6.41,8.98,32.49,11.54,,23.32716,17.32716,30.376543,1.072444,17.690476,70.059163
US_FL_12049,2020-04-08,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,2,0,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,,-17,-39,-27,,10.4,15.81,7.49,13.73,23.72,8.74,,41.62,,8.74,37.04,,,24.814815,18.432099,31.012346,0.0,19.634921,72.63663
US_FL_12049,2020-04-09,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,1,0,3,0,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,,-15,-38,-31,,10.67,16.0,9.85,7.8,20.11,8.62,5.75,42.67,,9.85,35.29,9.44,6.57,25.716049,20.975309,30.506173,0.0,21.666667,77.460155
US_FL_12049,2020-04-10,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3,0,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-38,-16,-48,-39,,10.8,12.16,,16.21,17.11,9.9,,34.67,8.55,11.71,40.07,6.75,11.26,26.030864,22.932099,30.271605,0.1905,21.555556,75.626671
US_FL_12049,2020-04-11,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3,0,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,,-17,-34,-15,,13.75,14.77,8.15,9.17,17.32,13.75,9.68,38.7,13.24,9.17,40.23,7.64,9.17,23.092593,17.425926,29.746914,0.0,15.992063,64.233884
US_FL_12049,2020-04-12,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3,0,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,,-33,-41,-21,,8.31,10.27,8.8,7.34,18.1,,13.7,32.28,,7.34,32.28,8.8,7.83,26.839506,20.753086,33.950617,0.0,20.952381,69.826586
US_FL_12049,2020-04-13,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3,0,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,,-16,-27,-24,,10.81,12.47,8.31,7.48,16.63,8.31,8.73,31.18,,10.39,45.32,,,28.611111,24.308642,33.87037,0.0,22.746032,70.03062
US_FL_12049,2020-04-14,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3,0,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,,-17,-43,-22,,10.84,12.92,11.67,7.92,15.42,16.26,10.84,28.34,6.25,8.34,47.1,10.42,,27.049383,22.055556,33.030864,0.0,22.642857,76.383667
US_FL_12049,2020-04-15,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,3,0,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,,-16,-41,-28,,8.84,7.63,9.24,12.46,15.27,5.62,10.04,29.73,7.63,8.44,39.38,7.63,,27.358025,23.0,32.469136,0.0,23.253968,77.909963
US_FL_12049,2020-04-16,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,1,0,4,0,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,,-12,-48,-28,,10.1,14.13,10.5,8.48,16.96,12.12,6.87,24.23,,10.9,41.19,,7.67,20.876543,16.962963,26.271605,0.762,19.055556,90.186636
US_FL_12049,2020-04-17,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,4,0,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-31,-16,-38,-25,,8.42,8.42,8.42,10.52,13.89,14.31,7.15,23.14,7.15,6.31,37.03,,,22.925926,17.759259,30.012346,10.051143,18.81746,76.954915
US_FL_12049,2020-04-18,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,4,0,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,,-16,-46,-8,,10.48,16.2,10.01,,10.96,11.91,9.05,32.88,8.1,10.01,40.5,7.15,,23.746914,19.87037,28.611111,2.757714,21.412698,86.533408
US_FL_12049,2020-04-19,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,4,0,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,,-14,-30,-21,,10.37,13.67,,8.48,11.78,11.78,,38.18,8.96,,46.19,6.6,,25.845679,20.512346,32.598765,6.886222,20.857143,73.335734
US_FL_12049,2020-04-20,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,4,0,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,,-16,-39,-25,,9.69,14.53,8.48,7.27,11.71,11.3,6.05,31.48,,7.67,42.38,,,25.771605,21.666667,29.839506,4.826,22.539683,82.062757
US_FL_12049,2020-04-21,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,4,0,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,,-12,-36,-26,,8.73,8.31,7.48,,9.97,9.97,7.48,30.76,9.97,,39.9,,,23.37037,17.993827,29.845679,4.684889,17.412698,69.78581
US_FL_12049,2020-04-22,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,0,0,4,0,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,,-11,-31,-26,,,7.9,16.63,5.82,10.81,15.8,6.65,28.69,,7.49,39.09,,,23.234568,16.549383,30.32716,0.0,14.325397,57.25571
US_FL_12049,2020-04-23,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,1,0,5,0,,,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,,-7,-32,-25,,12.11,13.36,7.51,,7.1,7.93,9.6,25.46,7.93,7.51,41.32,6.68,,25.234568,17.95679,33.234568,0.0,17.849206,63.424269
