location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13137,2021-08-05,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,24,0,5388,166,79,5612,3,2,3,4,2,3,1,3,3,1,48,62,326,912,694,712,738,602,404,289,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,7,21,50,72,0,0,0,0,0,1,0,2,0,0,7,3,8,14,32,44,62,124,117,95,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,14,20,-23,4,6.56,8.05,2.81,16.67,7.12,4.87,4.12,5.99,4.5,3.18,3.75,4.87,3.56,6.37,2.62,4.12,10.3,3.93,5.25,4.31,4.31,3.18,6.18,3.93,13.3,25.48,6.37,3.75,9.93,3.37,4.5,7.12,3.0,41.96,4.68,11.43,8.05,5.43,6.74,,,22.661111,17.355556,29.227778,0.056444,,17.75,73.99314
US_GA_13137,2021-08-06,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,20,0,5408,166,0,5612,1,1,2,1,1,2,2,0,2,0,49,63,328,913,695,714,740,602,406,289,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,7,21,50,72,0,0,0,0,0,0,1,0,0,0,7,3,8,14,32,44,63,124,117,95,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,1,8,-23,3,5.91,5.32,4.73,15.18,9.07,6.11,4.73,5.91,3.35,4.53,,10.25,5.12,6.31,3.35,6.31,11.04,5.32,6.9,4.73,4.14,4.14,4.53,,6.5,21.88,7.49,4.14,7.29,4.53,4.14,3.74,5.91,45.52,5.12,9.07,7.69,5.12,4.14,4.34,,23.344444,17.355556,29.5,0.0,,18.133333,72.699368
US_GA_13137,2021-08-07,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,0,0,5408,166,0,5612,0,0,0,0,0,0,0,0,0,0,49,63,328,913,695,714,740,602,406,289,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,7,21,50,72,0,0,0,0,0,0,0,0,0,0,7,3,8,14,32,44,63,124,117,95,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,0,14,-6,1,7.8,5.95,3.29,13.96,6.78,6.16,3.7,7.6,4.11,3.49,,9.86,5.95,5.13,4.52,3.9,5.34,4.31,5.54,5.34,7.39,3.49,4.72,3.29,9.65,26.08,6.57,,9.03,2.88,,3.9,5.13,43.53,3.08,8.01,7.6,3.49,6.57,2.88,3.29,23.672222,18.866667,30.244444,0.362857,,19.394444,77.270884
US_GA_13137,2021-08-08,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,0,0,5408,166,0,5612,0,0,0,0,0,0,0,0,0,0,49,63,328,913,695,714,740,602,406,289,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,7,21,50,72,0,0,0,0,0,0,0,0,0,0,7,3,8,14,32,44,63,124,117,95,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,7,17,-13,,8.42,6.57,5.75,17.87,8.42,6.78,,5.96,,4.52,3.7,11.71,5.13,6.78,,4.31,4.11,7.19,5.55,6.98,4.31,6.98,5.13,3.29,9.65,23.42,6.37,3.08,10.89,3.29,4.11,4.52,3.29,43.34,3.08,10.89,5.13,6.16,6.98,3.29,,23.761111,18.038889,31.383333,0.649111,,18.983333,74.856081
US_GA_13137,2021-08-09,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,33,0,5441,166,1,5613,1,0,0,9,5,2,5,4,0,2,50,63,328,922,700,716,745,606,406,291,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,7,21,50,72,0,0,0,0,1,0,0,0,0,0,7,3,8,14,33,44,63,124,117,95,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,6,8,-25,4,7.79,6.12,5.01,16.69,10.01,6.12,3.71,7.97,5.56,3.52,,14.09,4.45,7.42,4.82,6.49,9.09,4.64,5.93,6.49,6.49,3.89,3.89,4.26,8.53,30.78,8.16,4.26,9.27,3.15,4.26,,3.15,45.8,6.67,7.79,6.49,5.38,7.97,2.6,3.89,25.372222,18.816667,32.194444,0.0,,20.216667,73.365483
US_GA_13137,2021-08-10,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,30,0,5471,166,0,5613,2,0,1,5,6,5,1,2,2,1,52,63,329,927,706,721,746,608,408,292,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,7,21,50,72,0,0,0,0,-1,0,0,1,0,1,7,3,8,14,32,44,63,125,117,96,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,9,10,-26,5,6.83,8.81,4.67,15.82,9.53,3.6,,6.11,3.6,3.6,,10.96,,6.65,2.88,3.77,8.27,5.39,4.67,3.95,4.13,4.85,6.83,,6.47,37.21,7.37,2.88,8.09,3.77,3.77,5.39,7.01,42.42,,8.45,5.75,4.13,6.11,3.42,3.42,25.822222,19.977778,32.711111,2.9845,,21.261111,76.245305
US_GA_13137,2021-08-11,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,25,0,5496,166,98,5711,0,0,2,5,2,4,1,3,0,1,52,63,331,932,708,725,747,611,408,293,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,7,21,50,72,0,0,0,0,0,0,1,1,0,0,7,3,8,14,32,44,64,126,117,96,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,5,11,-25,4,5.04,9.71,4.14,13.13,8.1,6.12,3.42,8.64,3.96,3.78,,12.23,4.14,6.84,3.78,3.42,4.5,5.94,5.22,7.2,8.28,3.78,4.32,4.14,8.46,42.82,7.92,,10.97,3.24,4.5,3.96,8.46,44.08,3.96,10.79,7.74,5.94,7.38,,2.7,24.361111,20.194444,32.877778,4.66725,,20.922222,81.35299
US_GA_13137,2021-08-12,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,17,2,5513,168,0,5711,0,0,0,1,2,4,5,2,0,0,52,63,331,933,710,729,752,613,408,293,0,0,0,0,0,0,0,0,2,0,0,0,1,1,2,3,7,21,52,72,0,0,0,0,0,0,1,0,0,0,7,3,8,14,32,44,65,126,117,96,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,3,12,-24,5,7.19,6.84,4.21,12.62,8.24,5.96,5.26,6.66,4.56,3.68,4.21,12.62,6.14,7.54,2.46,4.74,9.64,4.56,5.44,5.26,5.08,,7.72,4.21,8.59,33.67,6.31,3.16,7.89,3.33,4.21,6.66,7.54,38.23,4.91,8.59,8.59,4.74,6.14,,3.68,24.9,19.816667,32.783333,2.9972,,20.655556,77.484635
US_GA_13137,2021-08-13,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,24,0,5537,168,0,5711,-1,0,1,6,0,5,2,1,1,0,51,63,332,939,710,734,754,614,409,293,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,7,21,52,72,0,0,0,0,0,1,0,0,0,0,7,3,8,14,32,45,65,126,117,96,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,2,10,-23,3,5.84,10.62,4.6,13.27,7.61,4.6,2.48,6.72,3.72,,,12.56,4.42,6.37,5.49,4.25,9.03,5.84,3.72,8.67,6.19,3.36,3.36,4.25,7.96,36.46,7.26,3.19,8.67,3.72,5.84,,6.37,47.25,4.42,9.73,7.96,4.78,5.84,3.36,3.01,26.272222,20.255556,32.35,0.0,,21.35,74.813428
US_GA_13137,2021-08-14,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,0,0,5537,168,0,5711,0,0,0,0,0,0,0,0,0,0,51,63,332,939,710,734,754,614,409,293,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,7,21,52,72,0,0,0,0,0,0,0,0,0,0,7,3,8,14,32,45,65,126,117,96,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-1,12,-9,2,6.88,,3.44,21.45,9.71,4.25,,5.26,,3.64,,15.38,3.64,9.31,3.44,4.86,8.91,8.5,4.45,6.68,3.24,4.05,5.67,,11.13,29.96,6.88,,11.74,3.44,2.83,4.25,4.45,39.67,5.06,9.92,8.3,4.66,3.24,4.05,,26.104938,21.012346,33.851852,0.290286,,21.493827,75.933024
US_GA_13137,2021-08-15,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,0,0,5537,168,0,5711,0,0,0,0,0,0,0,0,0,0,51,63,332,939,710,734,754,614,409,293,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,7,21,52,72,0,0,0,0,0,0,0,0,0,0,7,3,8,14,32,45,65,126,117,96,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,3,8,-14,,7.3,8.88,,18.74,6.91,3.95,4.14,4.74,3.75,4.34,4.34,15.59,4.54,8.09,3.35,4.54,6.71,5.52,5.13,8.09,4.34,4.34,4.74,4.93,8.88,29.79,5.13,3.55,12.43,3.75,3.55,4.14,,42.22,3.95,11.44,9.67,5.13,6.12,4.34,,23.466667,20.355556,31.044444,4.628444,,20.544444,83.728049
US_GA_13137,2021-08-16,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,52,0,5589,168,81,5792,-1,1,6,13,12,3,5,4,0,1,50,64,338,952,722,737,759,618,409,294,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,7,21,52,72,0,0,0,0,0,0,0,0,0,0,7,3,8,14,32,45,65,126,117,96,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,7,7,-26,5,6.63,9.18,3.4,14.61,10.71,5.1,5.1,5.78,4.59,3.91,4.08,16.82,4.42,9.18,3.91,6.97,6.63,4.25,4.59,7.48,4.42,3.91,4.93,3.4,10.71,31.95,6.63,3.4,9.18,2.55,6.12,5.44,7.31,40.61,3.91,13.42,7.48,4.42,5.61,2.72,4.25,24.246914,20.950617,29.82716,11.684,,21.493827,84.6713
US_GA_13137,2021-08-17,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,18,0,5607,168,0,5792,0,1,1,2,0,4,3,0,1,0,50,65,339,954,722,741,762,618,410,294,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,7,21,52,72,0,0,0,0,0,0,0,0,0,0,7,3,8,14,32,45,65,126,117,96,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-10,-6,-31,10,4.18,6.76,2.57,12.87,10.94,5.15,2.57,4.83,2.41,2.57,4.02,12.55,3.7,7.72,3.86,5.63,6.6,5.15,3.22,6.11,4.02,3.7,4.99,,10.46,24.61,6.76,2.9,8.53,2.57,4.67,5.79,3.38,34.75,4.5,9.17,6.92,3.7,4.5,3.86,3.22,22.160494,20.771605,25.623457,21.952857,,21.055556,93.842199
US_GA_13137,2021-08-18,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,10,0,5617,168,0,5792,2,0,1,1,0,1,0,0,2,0,52,65,340,955,722,742,762,618,412,294,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,7,21,52,72,0,0,0,1,0,0,0,0,0,0,7,3,8,15,32,45,65,126,117,96,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,9,15,-21,4,5.68,8.6,3.44,15.83,7.05,5.16,3.96,6.19,3.79,4.13,4.82,16.0,3.1,7.05,4.3,5.16,9.12,6.88,6.54,6.71,3.44,2.41,4.99,3.61,11.18,33.89,7.4,2.58,10.32,,3.44,4.82,7.91,45.25,4.3,7.91,6.02,5.85,5.68,3.79,,24.5,19.366667,31.644444,47.893111,,20.305556,77.661422
US_GA_13137,2021-08-19,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,15,1,5632,169,91,5883,0,0,1,5,1,4,1,1,0,0,52,65,341,960,723,746,763,619,412,294,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,3,7,21,52,73,0,0,0,0,0,0,1,0,0,0,7,3,8,15,32,45,66,126,117,96,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,2,6,-21,5,5.96,6.47,3.23,18.9,11.24,6.64,3.4,7.83,4.26,2.89,,18.22,4.77,9.87,4.6,2.55,12.43,5.45,5.28,6.3,5.28,3.58,4.26,4.09,6.81,33.54,6.13,3.92,10.38,4.09,5.28,5.62,6.47,42.73,3.75,10.89,6.3,6.13,4.6,4.43,4.26,24.955556,20.488889,31.3,5.805714,,21.827778,82.99425
US_GA_13137,2021-08-20,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,36,0,5668,169,0,5883,1,3,2,1,3,3,5,4,0,1,53,68,343,961,726,749,768,623,412,295,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,7,21,52,73,0,0,0,0,0,0,0,1,0,0,7,3,8,15,32,45,66,127,117,96,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-2,6,-22,4,4.39,6.14,,20.89,7.55,5.97,5.27,6.67,7.37,2.46,,21.07,3.34,11.24,,3.86,9.66,5.44,4.57,8.43,2.98,3.34,9.48,,6.32,33.01,8.95,3.86,8.43,2.46,3.51,4.74,3.51,39.68,3.86,5.44,4.92,4.74,4.39,3.69,,24.783333,20.955556,31.294444,3.668889,,21.438889,81.893563
US_GA_13137,2021-08-21,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,0,0,5668,169,75,5958,0,0,0,0,0,0,0,0,0,0,53,68,343,961,726,749,768,623,412,295,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,7,21,52,73,0,0,0,0,0,0,0,0,0,0,7,3,8,15,32,45,66,127,117,96,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-1,11,-9,1,5.24,8.66,5.64,19.34,8.66,7.45,4.03,5.64,4.43,3.42,,19.14,4.43,8.46,4.83,3.63,7.05,4.83,3.83,7.25,7.25,3.83,6.04,4.03,6.85,27.6,8.66,,9.67,,3.02,5.24,3.83,45.52,4.63,7.05,7.45,,4.63,3.83,3.63,24.191358,20.611111,30.024691,3.683,,21.580247,85.593331
US_GA_13137,2021-08-22,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,0,0,5668,169,1,5959,0,0,0,0,0,0,0,0,0,0,53,68,343,961,726,749,768,623,412,295,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,7,21,52,73,0,0,0,0,0,0,0,0,0,0,7,3,8,15,32,45,66,127,117,96,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,6,7,-12,,5.12,8.35,3.04,18.79,7.59,6.45,3.04,7.4,5.12,4.55,,16.7,5.12,10.63,4.37,5.69,8.54,5.69,4.93,7.78,7.21,8.73,4.37,4.37,8.73,33.59,8.16,4.55,10.06,3.23,2.66,4.55,5.12,44.41,4.55,10.25,6.07,4.37,5.88,,3.23,25.234568,21.58642,30.574074,7.402286,,22.425926,84.571346
US_GA_13137,2021-08-23,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,119,0,5787,169,0,5959,6,1,3,19,13,14,15,8,11,1,59,69,346,980,739,763,783,631,423,296,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,7,21,52,73,0,0,0,0,0,0,1,0,0,0,7,3,8,15,32,45,67,127,117,96,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,0,10,-27,4,6.77,4.89,3.57,16.93,8.28,4.7,4.7,8.28,3.95,2.63,4.51,15.43,,7.9,4.33,3.57,9.78,4.14,6.21,8.65,4.33,4.33,6.77,4.51,9.22,31.98,7.52,3.95,9.03,3.39,3.95,6.96,6.21,42.7,2.63,7.71,4.33,5.27,6.77,,,26.027778,20.277778,32.527778,2.314222,,20.744444,73.145507
US_GA_13137,2021-08-24,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,49,0,5836,169,0,5959,1,0,4,7,4,4,2,1,0,0,60,69,350,987,743,767,785,632,423,296,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,7,21,52,73,0,0,0,0,0,0,0,0,0,0,7,3,8,15,32,45,67,127,117,96,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,4,7,-26,4,7.19,6.49,4.21,22.45,8.59,4.21,5.44,7.37,3.68,5.61,2.46,16.13,5.09,10.17,5.26,4.91,11.22,5.96,5.09,8.42,4.38,4.38,4.21,3.16,10.17,30.69,8.59,2.81,10.17,2.81,5.26,5.96,5.79,46.12,3.68,9.64,7.89,5.44,7.54,2.98,5.09,26.316667,20.461111,33.166667,0.0,,21.25,73.915028
US_GA_13137,2021-08-25,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,45,0,5881,169,91,6050,2,2,4,4,5,8,6,2,0,0,62,71,354,991,748,775,791,634,423,296,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,7,21,52,73,0,0,0,0,0,0,0,1,0,0,7,3,8,15,32,45,67,128,117,96,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,5,12,-23,4,5.91,8.35,4.87,16.7,6.43,5.74,3.83,7.83,5.22,5.04,4.87,18.61,4.7,13.39,3.48,5.22,12.0,4.7,7.13,8.7,5.74,5.91,7.13,4.35,9.74,35.48,8.17,3.65,6.43,3.65,4.35,6.26,8.17,45.74,5.04,8.17,5.04,4.7,5.57,2.61,5.22,26.305556,21.144444,32.561111,0.79375,,21.861111,76.914049
US_GA_13137,2021-08-26,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,36,0,5917,169,0,6050,2,2,2,5,2,5,5,1,3,1,64,73,356,996,750,780,796,635,426,297,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,7,21,52,73,0,0,0,0,0,0,2,0,0,1,7,3,8,15,32,45,69,128,117,97,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,2,10,-24,6,6.71,9.01,2.65,18.19,8.83,7.06,4.59,6.53,3.71,3.35,4.41,20.48,4.24,12.18,,4.41,8.65,5.12,5.47,7.95,3.0,3.35,6.89,3.53,8.48,33.55,8.83,4.41,7.77,3.53,7.95,5.3,6.89,41.85,5.3,6.71,5.3,3.53,5.47,4.59,3.18,24.672222,20.438889,31.922222,2.7305,,21.083333,80.692628
US_GA_13137,2021-08-27,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,26,0,5943,169,1,6051,0,2,3,2,2,4,8,3,2,1,64,75,359,998,752,784,804,638,428,298,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,7,21,52,73,0,0,0,0,0,0,1,1,1,0,7,3,8,15,32,45,70,129,118,97,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-1,8,-23,4,4.66,6.98,3.76,14.68,7.7,5.73,4.83,6.27,6.27,6.98,,17.01,4.66,9.85,3.58,,6.98,4.83,5.37,6.98,5.37,4.83,4.83,5.37,5.91,34.19,7.7,,10.38,2.86,4.12,4.66,3.94,39.92,3.76,7.16,6.8,4.3,4.12,3.22,,25.580247,20.518519,31.876543,0.3175,,21.376543,77.781796
US_GA_13137,2021-08-28,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,0,0,5943,169,0,6051,0,0,0,0,0,0,0,0,0,0,64,75,359,998,752,784,804,638,428,298,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,7,21,52,73,0,0,0,0,0,0,0,0,0,0,7,3,8,15,32,45,70,129,118,97,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,1,11,-12,2,3.61,7.21,4.61,19.43,6.61,4.61,3.81,3.61,4.21,3.21,4.41,19.83,3.81,10.02,4.81,3.4,8.61,4.21,4.41,6.61,5.61,4.61,5.81,,7.61,27.64,4.61,4.01,10.22,,3.21,5.41,5.41,33.05,5.41,12.42,7.61,4.41,4.61,5.21,,25.91358,21.067901,31.790123,0.108857,,21.524691,76.901207
