location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55099,2022-01-31,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,31,1,3073,28,0,8121,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,3,,27.95,38.35,-9.011111,-17.605556,-1.411111,0.0,231.14,-13.522222,71.821273
US_WI_55099,2022-02-01,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,5,0,3078,28,2,8123,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,3,17.49,23.09,37.78,-2.85,-8.388889,-0.1,0.0,231.14,-8.655556,65.880031
US_WI_55099,2022-02-02,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,16,0,3094,28,6,8129,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,2,,23.94,31.92,-14.5,-19.194444,-8.388889,0.0,231.14,-21.027778,58.604549
US_WI_55099,2022-02-03,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,14,0,3108,28,0,8129,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,1,,27.25,29.3,-19.911111,-28.111111,-12.794444,0.0,231.14,-26.572222,56.401372
US_WI_55099,2022-02-04,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,5,0,3113,28,9,8138,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-5,,23.55,28.54,-19.716667,-26.494444,-12.344444,0.0,231.14,-24.722222,66.067399
US_WI_55099,2022-02-05,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3113,28,8,8146,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,16.32,17.18,42.1,-18.827778,-26.916667,-9.833333,0.1905,231.14,-23.144444,70.666858
US_WI_55099,2022-02-06,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3113,28,8,8154,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,12.09,20.16,29.03,-7.655556,-10.527778,-5.522222,0.169333,231.14,-12.561111,69.950637
US_WI_55099,2022-02-07,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,20,0,3133,28,2,8156,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,3,9.86,20.38,29.58,-10.144444,-14.311111,-5.716667,0.254,248.92,-15.605556,66.03289
US_WI_55099,2022-02-08,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,7,0,3140,28,0,8156,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,5,,26.11,34.36,-6.616667,-12.161111,0.288889,0.0,248.92,-13.094444,61.469565
US_WI_55099,2022-02-09,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,13,0,3153,28,1,8157,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,1,,21.82,23.81,-1.961111,-5.738889,0.588889,0.254,248.92,-6.366667,74.277255
US_WI_55099,2022-02-10,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,11,0,3164,28,5,8162,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,1,,30.14,44.2,-7.483333,-10.288889,-4.377778,0.3175,248.92,-12.805556,67.500923
US_WI_55099,2022-02-11,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,5,0,3169,28,12,8174,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-1,,20.93,33.5,-4.227778,-12.377778,0.522222,1.342571,330.2,-7.833333,78.692355
US_WI_55099,2022-02-12,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3169,28,6,8180,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,,24.96,52.6,-17.127778,-24.233333,-12.422222,0.108857,330.2,-22.766667,62.81675
US_WI_55099,2022-02-13,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3169,28,1,8181,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,,11.72,39.08,-20.405556,-29.744444,-11.638889,0.0,299.72,-26.483333,59.25467
US_WI_55099,2022-02-14,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,20,0,3189,28,1,8182,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-3,12.15,17.55,28.36,-15.561111,-23.138889,-8.4,0.0,299.72,-21.422222,61.961789
US_WI_55099,2022-02-15,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,3,0,3192,28,0,8182,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,5,12.46,24.27,27.55,-15.955556,-25.433333,-5.527778,0.0,299.72,-21.183333,65.55226
US_WI_55099,2022-02-16,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,7,0,3199,28,1,8183,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,3,,24.28,33.73,-3.172222,-6.605556,-0.333333,0.0,299.72,-8.033333,71.188882
US_WI_55099,2022-02-17,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,7,0,3206,28,5,8188,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-2,,15.68,32.03,-11.388889,-16.461111,-3.9,0.0,299.72,-18.077778,58.775007
US_WI_55099,2022-02-18,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,3,0,3209,28,2,8190,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-3,10.74,25.26,24.63,-18.211111,-29.661111,-4.422222,0.0,299.72,-23.088889,67.130451
US_WI_55099,2022-02-19,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3209,28,9,8199,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,,15.15,40.66,-16.466667,-21.9,-9.033333,0.1016,299.72,-23.155556,57.221155
US_WI_55099,2022-02-20,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3209,28,0,8199,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,,27.63,47.59,-5.361111,-12.133333,4.722222,0.0,279.4,-12.855556,56.538188
US_WI_55099,2022-02-21,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,11,0,3220,28,0,8199,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-1,12.46,19.94,34.28,-7.377778,-10.222222,-0.738889,0.3048,279.4,-12.661111,67.620182
US_WI_55099,2022-02-22,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,1,1,3221,29,0,8199,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-11,,28.21,30.89,-10.466667,-11.855556,-9.027778,1.27,231.14,-14.688889,73.26997
US_WI_55099,2022-02-23,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,1,0,3222,29,0,8199,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,0,,21.25,33.29,-13.65,-20.222222,-9.072222,1.9685,248.92,-18.983333,65.741766
US_WI_55099,2022-02-24,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,4,0,3226,29,10,8209,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-4,,19.58,27.97,-17.116667,-26.355556,-8.094444,0.036286,360.68,-22.455556,64.57041
US_WI_55099,2022-02-25,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,5,1,3231,30,0,8209,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-8,,12.96,31.69,-11.6,-20.966667,-6.055556,0.0635,360.68,-16.816667,66.986624
US_WI_55099,2022-02-26,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3231,30,12,8221,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,,17.58,34.4,-10.977778,-18.344444,0.072222,0.108857,360.68,-17.127778,61.782427
US_WI_55099,2022-02-27,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3231,30,0,8221,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,11.37,16.67,34.86,-4.816667,-10.683333,-0.911111,0.0,360.68,-12.994444,53.570594
US_WI_55099,2022-02-28,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,3,0,3234,30,2,8223,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-1,10.51,15.77,39.42,-4.783333,-8.266667,1.266667,0.0,330.2,-11.611111,60.193551
US_WI_55099,2022-03-01,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,3,0,3237,30,1,8224,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,6,10.95,16.75,30.28,-3.922222,-8.572222,0.455556,0.0,299.72,-9.055556,69.410839
US_WI_55099,2022-03-02,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,1,0,3238,30,0,8224,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,4,,29.57,34.17,-7.438889,-14.872222,-1.716667,0.0,299.72,-12.433333,69.416066
US_WI_55099,2022-03-03,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3238,30,3,8227,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,2,15.85,28.4,36.99,-13.1,-24.183333,-3.105556,0.0254,299.72,-21.45,50.452561
US_WI_55099,2022-03-04,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3238,30,8,8235,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-6,,18.63,32.61,-9.844444,-18.988889,1.972222,0.0,279.4,-21.433333,38.885504
US_WI_55099,2022-03-05,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3238,30,6,8241,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,,11.77,33.85,-0.194444,-1.444444,1.333333,3.39725,279.4,-7.455556,59.617331
US_WI_55099,2022-03-06,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3238,30,1,8242,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,,22.67,24.13,-1.027778,-2.938889,0.744444,8.763,279.4,-3.444444,86.872603
US_WI_55099,2022-03-07,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,1,0,3239,30,0,8242,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,5,16.66,13.58,30.24,-3.3,-5.061111,-1.5,0.762,248.92,-7.538889,74.628964
US_WI_55099,2022-03-08,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3239,30,0,8242,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,2,17.02,15.71,35.35,-5.405556,-12.833333,3.061111,0.197556,248.92,-11.2,65.225397
US_WI_55099,2022-03-09,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3239,30,4,8246,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,2,,23.46,39.76,-4.427778,-8.405556,1.522222,0.1524,248.92,-11.305556,59.986611
US_WI_55099,2022-03-10,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,2,3239,32,1,8247,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-1,,18.77,27.49,-12.966667,-22.277778,-7.027778,0.0254,248.92,-20.611111,53.508203
US_WI_55099,2022-03-11,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,1,0,3240,32,0,8247,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-1,,16.4,33.46,-10.983333,-13.511111,-8.422222,0.0,248.92,-18.305556,55.660434
US_WI_55099,2022-03-12,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3240,32,5,8252,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,,16.48,33.75,-16.122222,-22.638889,-9.65,0.0254,248.92,-23.516667,53.759673
US_WI_55099,2022-03-13,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3240,32,3,8255,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,,16.04,49.72,-5.577778,-12.616667,3.277778,0.2032,248.92,-12.122222,61.266117
US_WI_55099,2022-03-14,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3240,32,6,8261,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,2,,16.0,25.6,-1.827778,-5.583333,3.672222,0.338667,279.4,-7.288889,68.367601
US_WI_55099,2022-03-15,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3240,32,0,8261,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,3,,17.02,39.27,-1.45,-8.727778,7.111111,0.282222,248.92,-5.938889,74.587871
US_WI_55099,2022-03-16,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,1,0,3241,32,2,8263,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,3,13.47,13.47,35.03,4.966667,-0.461111,12.461111,0.0,231.14,-1.466667,64.975039
US_WI_55099,2022-03-17,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3241,32,0,8263,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-1,,23.75,30.17,3.294444,-2.883333,9.477778,0.0,200.66,-2.127778,69.650377
US_WI_55099,2022-03-18,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,2,0,3243,32,3,8266,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,2,11.07,14.97,26.69,1.977778,-2.583333,6.494444,0.0,180.34,-3.755556,67.673817
US_WI_55099,2022-03-19,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3243,32,3,8269,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,,23.64,35.85,1.294444,-2.244444,7.705556,0.0,149.86,-3.994444,70.034592
US_WI_55099,2022-03-20,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3243,32,1,8270,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,12.63,19.73,29.21,2.427778,-6.333333,12.477778,0.0,129.54,-5.194444,58.337625
US_WI_55099,2022-03-21,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,1,0,3244,32,0,8270,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,3,17.09,30.39,26.59,3.305556,-0.711111,9.505556,1.30175,99.06,-2.194444,69.19831
US_WI_55099,2022-03-22,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3244,32,2,8272,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,6,14.12,25.67,35.29,1.733333,0.138889,2.855556,2.8575,78.74,-1.238889,83.752304
US_WI_55099,2022-03-23,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,2,0,3246,32,1,8273,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,4,,15.22,38.38,0.433333,-0.211111,1.266667,10.44575,50.8,-1.566667,89.812736
US_WI_55099,2022-03-24,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3246,32,3,8276,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-4,9.64,21.22,32.15,0.711111,-0.561111,3.877778,2.032,180.34,-2.033333,84.94733
US_WI_55099,2022-03-25,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,2,0,3248,32,5,8281,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-10,,18.14,44.98,-1.344444,-5.772222,2.905556,0.084667,129.54,-4.144444,84.231645
US_WI_55099,2022-03-26,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3248,32,0,8281,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,19.11,19.94,38.22,-5.694444,-8.922222,-1.127778,0.465667,129.54,-12.2,61.360926
US_WI_55099,2022-03-27,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3248,32,3,8284,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,,26.81,38.92,-8.633333,-13.144444,-4.561111,0.0635,129.54,-18.733333,44.456556
US_WI_55099,2022-03-28,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,-1,1,3247,33,0,8284,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,4,11.63,15.51,39.43,-8.833333,-17.238889,0.5,0.0,129.54,-19.255556,43.02781
US_WI_55099,2022-03-29,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3247,33,0,8284,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,3,9.88,12.51,41.49,-2.227778,-7.25,2.388889,0.0,129.54,-13.138889,43.52198
US_WI_55099,2022-03-30,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3247,33,2,8286,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-20,,21.52,24.88,0.016667,-1.055556,1.461111,5.5245,129.54,-4.016667,76.770506
US_WI_55099,2022-03-31,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3247,33,0,8286,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,1,10.39,20.77,35.7,-1.5,-2.75,0.211111,3.20675,129.54,-5.588889,76.181518
US_WI_55099,2022-04-01,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3247,33,3,8289,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-3,,15.18,30.36,-1.733333,-9.461111,6.238889,0.036286,129.54,-8.277778,62.406191
US_WI_55099,2022-04-02,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3247,33,3,8292,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,16.89,,26.54,1.861111,-0.527778,6.033333,0.3048,129.54,-2.9,72.802681
US_WI_55099,2022-04-03,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3247,33,1,8293,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,,,22.86,33.48,1.888889,-2.866667,7.0,1.312333,129.54,-3.688889,68.493414
US_WI_55099,2022-04-04,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3247,33,3,8296,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,3,11.77,28.12,34.01,2.227778,0.094444,5.15,2.431143,99.06,-1.5,79.010379
US_WI_55099,2022-04-05,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3247,33,1,8297,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,4,,17.33,41.08,0.861111,-2.377778,4.105556,1.197429,129.54,-2.188889,83.175406
US_WI_55099,2022-04-06,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,1,0,3248,33,0,8297,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-1,13.06,13.06,22.85,2.855556,0.95,5.472222,6.19125,78.74,0.494444,87.700816
US_WI_55099,2022-04-07,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,1,0,3249,33,1,8298,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-3,9.94,15.9,25.84,0.888889,-0.688889,2.516667,3.273778,78.74,-0.977778,90.596648
US_WI_55099,2022-04-08,ChIJue8_0VTKq1IR7Noo50TSr04,Q505644,geoId/55099,US,United States of America,WI,Wisconsin,55099,Price County,US,USA,2,0,0,3249,33,1,8299,13380,6818,6562,1184,1472,1100,1162,1486,2318,2442,1410,806,270798,45.68,-90.36,3311,,,-1,11.1,15.96,28.45,-1.444444,-2.638889,0.95,0.9525,78.74,-5.183333,78.098233
