location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13169,2020-05-21,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-32,,10.56,14.92,6.92,7.28,,8.01,6.92,,12.01,27.66,5.82,13.83,7.64,43.32,9.83,,16.644444,12.444444,25.811111,1.778,13.590278,79.694304
US_GA_13169,2020-05-22,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-37,,12.87,11.35,9.84,10.22,8.7,5.3,10.97,,8.32,24.22,10.22,6.05,9.46,48.82,12.87,5.68,22.855556,16.111111,31.172222,0.931333,18.283951,74.498893
US_GA_13169,2020-05-23,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,1,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-16,,7.37,14.35,,,6.2,,8.92,,7.37,21.33,6.2,13.19,,44.21,8.92,,23.316667,16.961111,31.283333,4.136571,18.481481,74.295939
US_GA_13169,2020-05-24,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,1,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-29,,7.26,11.85,11.47,,5.74,,7.65,,,22.18,,11.47,8.03,43.59,8.41,7.65,24.927778,18.316667,32.272222,0.03175,19.864198,73.755006
US_GA_13169,2020-05-25,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-70,,12.57,17.38,7.4,6.66,9.25,6.29,8.88,5.18,11.84,18.86,7.4,18.49,,42.9,16.27,8.14,23.016667,18.772222,30.105556,3.640667,19.777778,81.916578
US_GA_13169,2020-05-26,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-30,,12.64,12.64,6.32,5.62,9.13,12.64,12.29,,7.02,26.69,,12.64,8.08,41.78,13.34,8.43,21.494444,19.366667,25.444444,0.846667,19.932099,90.403579
US_GA_13169,2020-05-27,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-31,,8.69,10.08,9.04,6.26,5.21,8.69,10.78,,8.34,23.98,6.26,10.43,10.43,43.1,7.99,7.3,21.283333,19.788889,24.2,1.058333,19.728395,90.477937
US_GA_13169,2020-05-28,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,1,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-31,,11.33,15.35,6.58,5.48,7.67,5.85,14.98,,11.33,18.27,,10.23,7.67,39.82,,5.48,23.755556,19.861111,30.511111,3.156857,20.736111,81.181352
US_GA_13169,2020-05-29,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-32,,7.34,8.08,6.24,,7.34,,16.16,5.51,8.08,20.93,,9.18,8.08,38.2,8.81,7.71,24.472222,20.466667,30.211111,2.721429,21.027778,79.674941
US_GA_13169,2020-05-30,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,2,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-14,,9.46,11.04,,10.64,11.83,,8.28,,7.1,24.05,,6.31,7.1,39.42,12.22,7.88,24.727778,19.722222,31.111111,1.814286,19.592593,72.799248
US_GA_13169,2020-05-31,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-18,,7.92,12.44,,6.03,,5.66,8.67,,7.54,20.74,,12.07,,41.85,11.31,6.79,23.827778,16.677778,30.477778,0.0,16.660494,63.96436
US_GA_13169,2020-06-01,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,3,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-24,,8.72,12.71,6.54,5.81,5.81,7.99,6.54,,8.72,27.24,5.81,11.99,7.63,39.23,11.62,7.99,23.572222,17.766667,29.455556,0.0,16.82716,65.3811
US_GA_13169,2020-06-02,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-28,,7.75,12.55,6.64,7.38,,8.12,7.75,,10.7,25.09,5.91,14.02,7.01,40.96,13.29,5.91,23.027778,16.044444,30.205556,0.0,16.5,66.405193
US_GA_13169,2020-06-03,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,4,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-31,,10.34,11.45,9.6,6.65,,9.97,5.54,6.65,12.55,29.54,5.91,13.29,6.28,46.89,14.03,10.71,24.461111,17.383333,31.633333,0.0,18.611111,69.905146
US_GA_13169,2020-06-04,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,4,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-28,,10.64,15.77,7.7,5.5,6.97,,11.74,5.14,8.44,24.21,,10.64,6.24,40.72,9.17,6.97,25.127778,20.116667,31.188889,3.193143,20.734568,76.403924
US_GA_13169,2020-06-05,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,1,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-33,,11.96,9.72,5.61,5.23,10.47,7.1,11.21,,5.98,22.8,,10.84,,39.62,5.23,7.48,23.916667,20.0,31.016667,1.778,21.216049,84.224478
US_GA_13169,2020-06-06,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-8,,7.11,9.08,6.71,,,7.5,7.11,7.9,9.48,25.67,7.9,10.66,,35.54,10.27,12.24,24.055556,19.988889,29.966667,1.919111,21.197531,84.136357
US_GA_13169,2020-06-07,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-22,,8.08,16.53,10.28,,,5.14,8.81,,7.71,24.24,6.61,14.69,6.61,44.44,,9.18,24.627778,20.177778,29.838889,0.0,21.580247,83.171179
US_GA_13169,2020-06-08,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-25,,,11.75,12.12,5.51,5.14,6.98,9.18,5.88,12.48,29.74,6.61,13.22,6.98,40.02,12.48,6.24,25.472222,21.822222,30.883333,0.0,22.802469,84.748181
US_GA_13169,2020-06-09,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-31,,7.14,13.21,8.21,,6.07,6.43,8.21,5.71,8.57,30.7,6.78,13.21,8.93,43.55,8.93,,25.288889,21.672222,31.727778,6.1468,22.740741,85.547087
US_GA_13169,2020-06-10,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,1,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-30,,12.54,13.26,9.67,9.67,5.37,7.88,13.97,,8.6,25.44,,11.11,9.31,48.36,7.88,7.52,24.772222,21.644444,31.161111,5.2832,22.819444,87.825413
US_GA_13169,2020-06-11,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-31,,6.51,15.31,,7.66,7.27,6.12,7.27,,11.87,28.32,8.04,11.1,,37.51,9.57,5.74,25.433333,21.016667,31.127778,1.596571,20.691358,74.962106
US_GA_13169,2020-06-12,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-33,,6.23,16.36,7.4,5.45,6.62,7.01,16.36,6.62,12.85,31.16,,11.3,,49.47,10.52,8.18,24.366667,18.594444,30.794444,0.0,18.950617,72.001652
US_GA_13169,2020-06-13,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,1,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-14,,7.28,9.7,7.68,,,7.68,12.12,,8.49,16.97,,12.53,5.66,40.41,8.89,8.89,24.538889,18.188889,30.788889,0.0,17.092593,62.790355
US_GA_13169,2020-06-14,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-21,,,8.22,,,,,10.09,,10.09,18.69,6.35,8.97,,38.5,9.72,9.72,23.022222,16.672222,29.883333,0.0,16.703704,67.546269
US_GA_13169,2020-06-15,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-28,,8.94,8.94,9.69,5.96,6.34,5.59,6.71,,6.71,26.46,8.57,11.93,,45.84,7.45,12.3,21.016667,15.777778,28.022222,1.197429,16.462963,74.797743
US_GA_13169,2020-06-16,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-33,,,14.24,7.49,5.62,7.49,6.37,12.74,,13.49,27.73,7.49,15.36,,43.84,13.86,10.87,18.383333,15.238889,23.9,0.141111,14.555556,78.036016
US_GA_13169,2020-06-17,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-33,,9.9,16.14,12.47,5.13,5.13,5.87,8.8,,11.37,28.24,8.07,11.73,6.23,42.54,12.1,,18.577778,13.288889,25.011111,0.0,14.166667,74.973419
US_GA_13169,2020-06-18,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-34,,,11.2,9.71,,7.84,8.21,14.19,,8.59,35.84,8.59,14.19,5.6,46.67,9.71,5.97,21.95,15.65,28.661111,0.0,16.697531,71.768431
US_GA_13169,2020-06-19,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-32,,7.73,11.21,11.21,,5.8,10.05,11.6,,5.8,26.29,5.8,7.73,6.18,43.68,9.28,,23.616667,17.427778,31.166667,0.907143,18.320988,72.118999
US_GA_13169,2020-06-20,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-14,,7.54,7.15,7.94,,5.96,7.94,10.72,,,25.41,,9.53,,44.87,7.54,9.13,24.672222,17.527778,32.516667,1.778,18.351852,67.502297
US_GA_13169,2020-06-21,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-21,,8.6,15.33,5.61,5.98,,7.85,10.47,6.36,5.98,25.8,,15.71,,42.63,8.23,7.48,25.788889,18.644444,33.627778,0.0,19.277778,67.237339
US_GA_13169,2020-06-22,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-31,,9.78,13.03,6.16,9.41,5.07,10.5,10.86,5.43,9.41,32.22,,12.67,,40.91,15.21,8.33,24.277778,19.027778,32.372222,4.6736,20.58642,79.607665
US_GA_13169,2020-06-23,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-33,,12.31,14.48,10.86,7.24,5.79,,11.95,5.07,8.69,25.34,8.69,11.22,9.05,42.72,,6.16,23.972222,19.966667,31.072222,5.461,21.388889,85.041847
US_GA_13169,2020-06-24,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,1,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-33,,7.32,15.01,8.78,10.25,5.86,9.88,,5.49,9.52,32.57,5.49,6.22,6.22,44.65,11.35,8.42,24.822222,20.816667,30.411111,2.667,20.882716,78.579947
US_GA_13169,2020-06-25,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-31,,9.74,15.87,12.27,7.58,,10.82,9.74,,10.82,28.5,5.05,9.38,9.74,39.69,10.1,6.49,23.322222,20.8,28.85,8.0772,21.604938,90.101814
US_GA_13169,2020-06-26,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,9,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-32,,8.09,15.4,9.62,10.01,6.16,9.62,12.71,8.86,13.47,33.11,9.24,12.32,7.7,48.9,7.32,7.32,24.577778,19.838889,30.455556,2.9845,20.302469,77.212953
US_GA_13169,2020-06-27,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-11,,,14.28,,7.14,6.74,12.69,8.33,7.54,5.95,19.44,,10.71,,39.67,9.92,,25.055556,20.311111,31.25,1.326444,19.790123,72.202803
US_GA_13169,2020-06-28,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,1,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-20,,7.83,13.79,8.2,,5.97,18.27,11.56,5.97,13.79,28.34,5.97,9.32,5.22,48.84,5.59,8.57,26.455556,21.377778,32.794444,0.0,21.901235,75.325585
US_GA_13169,2020-06-29,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,0,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,-30,,8.15,14.07,7.41,8.52,6.29,17.77,11.11,,10.37,32.95,8.89,9.63,5.92,46.66,7.78,5.55,27.477778,21.727778,34.25,0.5842,21.296296,69.181385
